id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value
2701869311,668,1,2,67,47,7gkglopz9cjsysn2u6sbhuvc5,0,31.3,25.8,2024-07-19T18:24:51.887Z,2024-07-19T18:24:54Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109231545,141,59.4,5109231543,140,59.0,5109231541,56,Center,5109231547,212,37.0,5109231549,213,0.67,5109231551,1,,5109231539,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869337,590,1,2,67,51,bd4qakf7j0wwie8wke9km7uj8,1,42.8,27.3,2024-07-19T18:24:55.626Z,2024-07-19T18:24:57Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109231681,140,52.2,5109231687,213,0.40,5109231679,56,Center,5109231683,141,33.4,5109231685,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869353,592,1,2,67,53,bd4qakf7j0wwie8wke9km7uj8,0,51.3,39.2,2024-07-19T18:24:57.611Z,2024-07-19T18:24:59Z,ass2un9by50uzrp6i9njn7nkk,N. Zachariassen,,,5109231771,141,77.6,5109231777,1,,5109231765,155,,5109231767,56,Center,5109231769,140,79.8,5109231775,213,0.72,5109231773,212,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869365,669,12,2,67,56,7gkglopz9cjsysn2u6sbhuvc5,1,18.0,21.0,2024-07-19T18:25:00.512Z,2024-07-19T18:25:01Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109231845,15,,5109231833,141,13.8,5109231837,213,5.70,5109231831,140,25.0,5109231829,56,Back,5109231835,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869387,671,3,2,67,58,7gkglopz9cjsysn2u6sbhuvc5,0,23.7,16.2,2024-07-19T18:25:02.584Z,2024-07-19T18:25:03Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5109231917,285,,5109231915,56,Back,5109231967,233,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869389,593,7,2,67,58,bd4qakf7j0wwie8wke9km7uj8,0,76.3,83.8,2024-07-19T18:25:02.585Z,2024-07-19T18:25:03Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109231949,233,671,5109231929,286,,5109231927,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869403,672,61,2,67,59,7gkglopz9cjsysn2u6sbhuvc5,1,25.2,13.8,2024-07-19T18:25:03.761Z,2024-07-19T18:25:03Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5109231997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869409,594,1,2,67,59,bd4qakf7j0wwie8wke9km7uj8,1,78.9,78.5,2024-07-19T18:25:03.834Z,2024-07-19T18:25:04Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5109232031,213,0.82,5109232025,140,81.2,5109232029,212,3.5,5109232027,141,82.3,5109232023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869423,595,1,2,68,0,bd4qakf7j0wwie8wke9km7uj8,0,81.2,82.0,2024-07-19T18:25:04.362Z,2024-07-19T18:25:06Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109232109,140,93.2,5109232107,56,Center,5109232111,141,70.8,5109232115,213,5.74,5109232113,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869457,673,12,2,68,3,7gkglopz9cjsysn2u6sbhuvc5,1,8.4,29.4,2024-07-19T18:25:07.551Z,2024-07-19T18:25:12Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109232273,140,9.3,5109232275,141,24.0,5109232279,213,4.96,5109232271,56,Back,5109232277,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869885,602,61,2,68,4,bd4qakf7j0wwie8wke9km7uj8,1,89.6,75.7,2024-07-19T18:25:08.466Z,2024-07-19T18:26:24Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5109234545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869475,596,5,2,68,5,bd4qakf7j0wwie8wke9km7uj8,0,88.8,101.0,2024-07-19T18:25:09.179Z,2024-07-19T18:26:25Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109234787,233,674,5109232399,347,,5109232397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869503,674,5,2,68,5,7gkglopz9cjsysn2u6sbhuvc5,1,11.2,-1.0,2024-07-19T18:25:09.179Z,2024-07-19T18:51:24Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109232531,56,Back,5109234727,233,596,5109232533,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869553,597,18,2,68,20,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-19T18:25:24.065Z,2024-07-19T18:25:24Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5109232769,44,Midfielder,5109232767,42,,5109232771,59,11,5109232815,55,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869559,598,19,2,68,20,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-19T18:25:24.066Z,2024-07-19T18:25:24Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5109232805,292,9,5109232803,59,15,5109232811,55,597,5109232809,44,Forward,5109232807,293,3,5109232801,145,9,5109232793,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869591,599,18,2,68,25,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-19T18:25:29.451Z,2024-07-19T18:25:30Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5109232975,44,Forward,5109233017,55,600,5109232977,59,7,5109232973,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869593,600,19,2,68,25,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-19T18:25:29.452Z,2024-07-19T18:25:30Z,6bkuzenpse2kzirt9q7qeisd0,M. Winkel,,,5109232999,44,Forward,5109233001,55,599,5109232991,292,10,5109232987,145,10,5109232989,59,17,5109232995,293,3,5109232983,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869845,675,18,2,68,58,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-07-19T18:26:02.501Z,2024-07-19T18:26:03Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109234341,55,676,5109234307,59,17,5109234301,42,,5109234305,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869851,676,19,2,68,58,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-07-19T18:26:02.502Z,2024-07-19T18:57:16Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5109234321,44,Midfielder,5109234343,293,5,5109234313,42,,5109307441,292,5,5109234319,59,29,5109234317,145,10,5109234323,55,675,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869879,677,18,2,69,12,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-07-19T18:26:15.999Z,2024-07-19T18:26:19Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109234513,59,20,5109234509,42,,5109234511,44,Midfielder,5109234587,55,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869881,678,19,2,69,12,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-07-19T18:26:16Z,2024-07-19T18:57:14Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5109234589,293,2,5109307387,292,6,5109234525,145,4,5109234531,55,677,5109234529,44,Midfielder,5109234521,42,,5109234527,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870019,679,1,2,69,29,7gkglopz9cjsysn2u6sbhuvc5,1,16.3,0.0,2024-07-19T18:26:32.995Z,2024-07-19T18:26:36Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109235273,212,16.0,5109235271,141,4.9,5109235269,140,31.0,5109235267,56,Back,5109235265,107,,5109235275,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870033,680,1,2,69,31,7gkglopz9cjsysn2u6sbhuvc5,0,31.0,4.9,2024-07-19T18:26:35.879Z,2024-07-19T18:26:38Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5109235371,56,Back,5109235379,213,0.38,5109235377,212,15.1,5109235373,140,44.3,5109235375,141,13.2,5109235369,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870041,603,1,2,69,32,bd4qakf7j0wwie8wke9km7uj8,0,51.2,82.6,2024-07-19T18:26:36.553Z,2024-07-19T18:26:38Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109235405,1,,5109235393,157,,5109235401,212,26.2,5109235397,140,70.5,5109235399,141,58.2,5109235403,213,5.60,5109235395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870055,681,61,2,69,37,7gkglopz9cjsysn2u6sbhuvc5,1,25.0,34.9,2024-07-19T18:26:40.903Z,2024-07-19T18:26:41Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109235489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870067,604,1,2,69,38,bd4qakf7j0wwie8wke9km7uj8,0,73.4,47.2,2024-07-19T18:26:42.169Z,2024-07-19T18:26:44Z,ass2un9by50uzrp6i9njn7nkk,N. Zachariassen,,,5109235547,56,Center,5109235559,212,12.5,5109235551,140,74.8,5109235565,213,4.83,5109235543,3,,5109235555,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870061,682,1,2,69,38,7gkglopz9cjsysn2u6sbhuvc5,0,16.5,48.4,2024-07-19T18:26:42.615Z,2024-07-19T18:26:43Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109235515,212,17.1,5109235513,141,47.0,5109235511,140,32.8,5109235517,213,6.23,5109235509,56,Back,5109235507,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870099,683,4,2,69,43,7gkglopz9cjsysn2u6sbhuvc5,1,30.2,79.9,2024-07-19T18:26:47.865Z,2024-07-19T18:51:17Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109235939,152,,5109235937,56,Back,5109235935,295,,5109298061,233,605,5109298065,285,,5109235933,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870081,605,4,2,69,43,bd4qakf7j0wwie8wke9km7uj8,0,69.8,20.1,2024-07-19T18:26:47.866Z,2024-07-19T18:51:17Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109235691,295,,5109235697,286,,5109236061,55,606,5109298067,233,683,5109235689,13,,5109235695,152,,5109235693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870095,606,17,2,69,48,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-19T18:26:52.697Z,2024-07-19T18:26:58Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109236023,31,,5109236025,393,,5109236029,55,605,5109236027,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870343,684,1,2,70,20,7gkglopz9cjsysn2u6sbhuvc5,1,36.0,75.9,2024-07-19T18:27:24.813Z,2024-07-19T18:37:43Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109237237,1,,5109237231,141,67.8,5109237225,152,,5109237223,155,,5109237227,56,Center,5109237229,140,73.5,5109237221,5,,5109237235,213,6.14,5109237233,212,,,,,,,,,39.8,,,,,,,,,,,,,
2701870345,685,44,2,70,24,7gkglopz9cjsysn2u6sbhuvc5,1,74.8,71.4,2024-07-19T18:27:28.216Z,2024-07-19T18:57:03Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5109237243,286,,5109237349,233,607,5109237241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870327,607,44,2,70,24,bd4qakf7j0wwie8wke9km7uj8,0,25.2,28.6,2024-07-19T18:27:28.217Z,2024-07-19T18:27:37Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109237353,233,685,5109237127,285,,5109237125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701874425,756,61,2,70,25,7gkglopz9cjsysn2u6sbhuvc5,1,70.6,66.9,2024-07-19T18:27:29.878Z,2024-07-19T18:40:13Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5109260951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701875949,790,1,2,70,28,7gkglopz9cjsysn2u6sbhuvc5,0,69.1,69.0,2024-07-19T18:27:32.073Z,2024-07-19T18:51:28Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5109269833,236,,5109269561,212,2.7,5109269559,141,71.2,5109269557,140,67.0,5109269843,286,,5109269555,56,Center,5109269563,213,2.55,5109269837,233,608,,,,,,,,,,,,,,,,,,,,,,,,
2701870337,608,74,2,70,28,bd4qakf7j0wwie8wke9km7uj8,1,32.3,22.1,2024-07-19T18:27:32.074Z,2024-07-19T18:40:09Z,6bkuzenpse2kzirt9q7qeisd0,M. Winkel,,,5109257091,285,,5109257089,56,Back,5109269869,233,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870349,686,61,2,70,29,7gkglopz9cjsysn2u6sbhuvc5,1,64.4,68.7,2024-07-19T18:27:33.470Z,2024-07-19T18:58:18Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5109237271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870351,609,1,2,70,29,bd4qakf7j0wwie8wke9km7uj8,1,35.8,27.0,2024-07-19T18:27:33.769Z,2024-07-19T18:27:34Z,ass2un9by50uzrp6i9njn7nkk,N. Zachariassen,,,5109237289,213,2.09,5109237287,212,10.5,5109237281,56,Back,5109237285,141,40.4,5109237283,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870359,611,1,2,70,30,bd4qakf7j0wwie8wke9km7uj8,1,30.4,41.5,2024-07-19T18:27:34.729Z,2024-07-19T18:27:36Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109237323,140,36.9,5109237325,141,82.0,5109237329,213,1.33,5109237321,56,Back,5109237327,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870377,612,1,2,70,32,bd4qakf7j0wwie8wke9km7uj8,1,36.9,82.0,2024-07-19T18:27:35.913Z,2024-07-19T18:27:39Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5109237431,141,91.7,5109237433,212,19.6,5109237435,213,0.34,5109237427,56,Left,5109237429,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870399,613,4,2,70,39,bd4qakf7j0wwie8wke9km7uj8,1,55.2,93.8,2024-07-19T18:27:43.049Z,2024-07-19T18:27:45Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5109237569,265,,5109237567,152,,5109237635,233,687,5109237571,286,,5109237565,56,Left,5109237563,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870405,687,4,2,70,39,7gkglopz9cjsysn2u6sbhuvc5,0,44.8,6.2,2024-07-19T18:27:43.050Z,2024-07-19T18:27:45Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109237619,13,,5109237623,152,,5109237625,265,,5109237639,233,613,5109237621,56,Back,5109237627,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870559,688,17,2,70,55,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-07-19T18:27:59.342Z,2024-07-19T18:28:31Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109238645,31,,5109238649,13,243,5109238647,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870757,614,1,2,71,32,bd4qakf7j0wwie8wke9km7uj8,0,58.7,86.6,2024-07-19T18:28:36.027Z,2024-07-19T18:28:40Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5109239585,56,Right,5109239593,213,5.05,5109239583,152,,5109239595,1,,5109239579,155,,5109239577,5,,5109239581,196,,5109239589,141,12.3,5109239587,140,5109239591,212,53.5,,,,,,75.5,,,,,,,,,,,,,
2701870791,689,1,2,71,37,7gkglopz9cjsysn2u6sbhuvc5,1,20.9,93.2,2024-07-19T18:28:41.535Z,2024-07-19T18:28:44Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109239785,3,,5109239793,212,18.2,5109239795,213,6.25,5109239789,140,38.2,5109239787,56,Back,5109239791,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870795,690,61,2,71,40,7gkglopz9cjsysn2u6sbhuvc5,0,39.1,92.6,2024-07-19T18:28:44.667Z,2024-07-19T18:29:11Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5109239813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870821,615,1,2,71,41,bd4qakf7j0wwie8wke9km7uj8,1,37.6,7.7,2024-07-19T18:28:45.496Z,2024-07-19T18:28:49Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109239987,1,,5109239981,141,32.5,5109239977,56,Back,5109239979,140,9.8,5109239983,212,33.7,5109239985,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870879,616,1,2,71,45,bd4qakf7j0wwie8wke9km7uj8,0,10.7,38.2,2024-07-19T18:28:49.225Z,2024-07-19T18:58:14Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109240293,56,Right,5109240301,213,6.11,5109240295,140,75.5,5109240303,1,,5109240299,212,69.1,5109240291,157,,5109240297,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870895,692,1,2,71,52,7gkglopz9cjsysn2u6sbhuvc5,1,18.3,93.5,2024-07-19T18:28:56.198Z,2024-07-19T18:28:58Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109240383,141,73.8,5109240379,56,Back,5109240385,212,20.4,5109240381,140,3.7,5109240387,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870929,693,1,2,71,54,7gkglopz9cjsysn2u6sbhuvc5,0,3.7,73.8,2024-07-19T18:28:57.974Z,2024-07-19T18:29:02Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5109240619,212,41.2,5109240611,157,,5109240617,141,92.3,5109240623,1,,5109240615,140,41.1,5109240621,213,0.31,5109240613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870945,617,1,2,71,58,bd4qakf7j0wwie8wke9km7uj8,0,56.1,13.5,2024-07-19T18:29:01.993Z,2024-07-19T18:29:04Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109240717,56,Right,5109240719,140,68.0,5109240723,212,13.3,5109240715,3,,5109240721,141,20.1,5109240725,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870975,618,4,2,72,2,bd4qakf7j0wwie8wke9km7uj8,1,66.6,18.8,2024-07-19T18:29:06.837Z,2024-07-19T18:58:11Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109240919,56,Right,5109240917,13,,5109240925,286,,5109240929,233,694,5109240921,152,,5109308741,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701870969,694,4,2,72,2,7gkglopz9cjsysn2u6sbhuvc5,0,33.4,81.2,2024-07-19T18:29:06.838Z,2024-07-19T18:29:36Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5109241813,294,,5109240877,56,Back,5109240881,152,,5109240889,285,,5109240935,233,618,5109240875,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871081,619,1,2,72,19,bd4qakf7j0wwie8wke9km7uj8,1,68.7,18.2,2024-07-19T18:29:23.465Z,2024-07-19T18:47:19Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5109241487,213,5.83,5109241475,140,80.0,5109241467,152,,5109241483,212,13.2,5109241465,5,,5109241479,141,9.7,5109241471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871093,620,1,2,72,21,bd4qakf7j0wwie8wke9km7uj8,0,80.0,9.7,2024-07-19T18:29:25.577Z,2024-07-19T18:47:09Z,6bkuzenpse2kzirt9q7qeisd0,M. Winkel,,,5109241535,141,50.1,5109241527,2,,5109241529,155,,5109241595,233,695,5109241533,140,87.7,5109241539,213,1.28,5109241537,212,28.6,5109241531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2701871105,695,11,2,72,24,7gkglopz9cjsysn2u6sbhuvc5,1,7.6,46.1,2024-07-19T18:29:28.750Z,2024-07-19T18:29:30Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5109241579,88,,5109241577,56,Back,5109241609,233,620,5109241607,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871169,696,1,2,72,34,7gkglopz9cjsysn2u6sbhuvc5,1,8.0,48.2,2024-07-19T18:29:38.188Z,2024-07-19T18:29:40Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5109241991,141,72.9,5109241987,56,Back,5109241989,140,11.9,5109241995,213,1.33,5109241985,123,,5109241993,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871175,697,1,2,72,36,7gkglopz9cjsysn2u6sbhuvc5,1,11.9,73.0,2024-07-19T18:29:40.447Z,2024-07-19T18:29:41Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109242023,140,18.8,5109242025,141,90.3,5109242027,212,13.8,5109242029,213,1.02,5109242021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871195,698,1,2,72,37,7gkglopz9cjsysn2u6sbhuvc5,1,19.1,90.2,2024-07-19T18:29:41.462Z,2024-07-19T18:29:44Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109242151,212,12.0,5109242145,56,Back,5109242153,213,4.95,5109242149,141,73.0,5109242147,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871241,699,1,2,72,40,7gkglopz9cjsysn2u6sbhuvc5,1,20.0,72.4,2024-07-19T18:29:43.910Z,2024-07-19T18:29:51Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5109242365,155,,5109242371,141,13.5,5109242377,1,,5109242373,212,40.4,5109242375,213,4.84,5109242369,140,24.9,5109242367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871281,700,1,2,72,47,7gkglopz9cjsysn2u6sbhuvc5,0,30.8,9.8,2024-07-19T18:29:51.318Z,2024-07-19T18:29:55Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109242569,213,0.30,5109242561,56,Center,5109242567,212,49.6,5109242559,155,,5109242565,141,31.6,5109242571,1,,5109242563,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871295,621,4,2,72,53,bd4qakf7j0wwie8wke9km7uj8,1,24.2,70.0,2024-07-19T18:29:57.865Z,2024-07-19T18:48:13Z,,,,,5109291065,132,,5109243023,233,701,5109242821,56,Back,5109242825,285,,5109242823,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871323,701,4,2,72,53,7gkglopz9cjsysn2u6sbhuvc5,0,75.8,30.0,2024-07-19T18:29:57.866Z,2024-07-19T18:33:32Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5109243083,233,621,5109243013,286,,5109243009,56,Center,5109250579,241,,5109250577,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871515,622,1,2,73,26,bd4qakf7j0wwie8wke9km7uj8,0,22.4,62.9,2024-07-19T18:30:30.793Z,2024-07-19T18:30:34Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109243943,56,Right,5109243945,140,62.3,5109243953,1,,5109243951,213,5.68,5109243937,5,,5109243939,157,,5109243947,141,20.6,5109243949,212,50.8,5109243941,152,,,,,,,,,,,,,,,,,,,,,,
2701871563,702,8,2,73,31,7gkglopz9cjsysn2u6sbhuvc5,1,31.3,86.6,2024-07-19T18:30:35.110Z,2024-07-19T18:58:07Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109244221,15,,5109244207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871571,623,5,2,73,32,bd4qakf7j0wwie8wke9km7uj8,1,69.2,-1.4,2024-07-19T18:30:36.297Z,2024-07-19T18:30:39Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109244273,233,703,5109244249,347,,5109244247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871577,703,5,2,73,32,7gkglopz9cjsysn2u6sbhuvc5,0,30.8,101.4,2024-07-19T18:30:36.297Z,2024-07-19T18:51:24Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109244289,233,623,5109244265,56,Back,5109244269,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871615,624,1,2,73,38,bd4qakf7j0wwie8wke9km7uj8,1,71.9,0.0,2024-07-19T18:30:41.912Z,2024-07-19T18:30:46Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109244491,212,19.4,5109244487,140,54.2,5109244489,141,6.2,5109244483,107,,5109244485,56,Right,5109244493,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701871631,625,1,2,73,42,bd4qakf7j0wwie8wke9km7uj8,1,54.1,7.4,2024-07-19T18:30:45.928Z,2024-07-19T18:30:50Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109244583,140,42.9,5109244581,56,Back,5109244589,213,2.16,5109244587,212,21.1,5109244585,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
