id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value
2705221433,795,1,2,71,18,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.0,40.9,2024-08-02T18:28:07.758Z,2024-08-02T18:28:09Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5127989115,212,32.8,5127989123,1,,5127989111,141,0.0,5127989119,213,5.23,5127989099,155,,5127989101,56,Right,5127989105,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221491,643,5,2,71,20,bd4qakf7j0wwie8wke9km7uj8,1,44.3,101.3,2024-08-02T18:28:09.425Z,2024-08-02T19:05:17Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,5127989469,233,796,5127989439,347,,5127989437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221439,796,5,2,71,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.7,-1.3,2024-08-02T18:28:09.425Z,2024-08-02T18:28:20Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5127989133,347,,5127989131,56,Right,5127989495,233,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221525,644,1,2,71,32,bd4qakf7j0wwie8wke9km7uj8,0,51.5,100.0,2024-08-02T18:28:21.359Z,2024-08-02T18:28:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5127989609,212,35.4,5127989603,56,Left,5127989611,213,6.10,5127989605,140,84.6,5127989601,107,,5127989613,1,,5127989607,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221535,798,1,2,71,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,8.2,5.2,2024-08-02T18:28:27.627Z,2024-08-02T18:28:28Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127989689,140,31.7,5127989685,157,,5127989687,56,Back,5127989695,212,25.6,5127989691,141,15.5,5127989699,213,0.28,5127989703,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221579,645,1,2,71,41,bd4qakf7j0wwie8wke9km7uj8,1,65.3,92.4,2024-08-02T18:28:30.863Z,2024-08-02T18:28:37Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5127989983,213,0.20,5127989975,56,Left,5127989977,140,77.5,5127989979,141,96.3,5127989981,212,13.1,5127989973,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221575,799,83,2,71,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,5.6,11.4,2024-08-02T18:28:36.643Z,2024-08-02T18:54:35Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5128072327,399,aejgqvdw1jftxaa538kaa15w4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221593,646,1,2,71,48,bd4qakf7j0wwie8wke9km7uj8,1,91.5,90.5,2024-08-02T18:28:37.279Z,2024-08-02T18:28:39Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5127990043,141,84.2,5127990047,213,3.96,5127990039,56,Left,5127990045,212,5.9,5127990041,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221597,647,1,2,71,50,bd4qakf7j0wwie8wke9km7uj8,0,87.1,77.0,2024-08-02T18:28:39.768Z,2024-08-02T18:28:40Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5127990059,140,86.6,5127990061,141,66.4,5127990065,213,4.64,5127990057,56,Center,5127990063,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221607,800,8,2,71,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.6,36.9,2024-08-02T18:28:42.220Z,2024-08-02T18:29:18Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5127990123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221637,802,1,2,71,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,8.8,38.5,2024-08-02T18:28:45.972Z,2024-08-02T18:29:19Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127990259,140,61.4,5127990263,212,55.4,5127990261,141,32.1,5127990265,213,6.20,5127990255,155,,5127990267,1,,5127990257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221639,648,59,2,71,57,bd4qakf7j0wwie8wke9km7uj8,1,34.0,69.1,2024-08-02T18:28:46.519Z,2024-08-02T18:29:00Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5127990273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221681,649,1,2,71,57,bd4qakf7j0wwie8wke9km7uj8,1,34.0,69.1,2024-08-02T18:28:46.721Z,2024-08-02T18:29:01Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5127990549,141,83.6,5127990553,212,45.1,5127990559,1,,5127990543,157,,5127990557,213,0.22,5127990545,56,Left,5127990547,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221689,650,61,2,72,3,bd4qakf7j0wwie8wke9km7uj8,1,75.9,83.6,2024-08-02T18:28:52.984Z,2024-08-02T18:28:53Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5127990591,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221699,651,4,2,72,5,bd4qakf7j0wwie8wke9km7uj8,1,72.2,89.0,2024-08-02T18:28:54.471Z,2024-08-02T18:28:57Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5127990703,13,,5127990711,286,,5127990709,152,,5127990771,233,803,5127990707,56,Left,5127990705,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221703,803,4,2,72,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.8,11.0,2024-08-02T18:28:54.472Z,2024-08-02T18:29:00Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5127990733,13,,5127990887,295,,5127990751,152,,5127990791,233,651,5127990745,56,Back,5127990757,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221899,652,1,2,72,30,bd4qakf7j0wwie8wke9km7uj8,0,73.5,90.6,2024-08-02T18:29:19.960Z,2024-08-02T18:29:21Z,m031ocyfq011rual3olkegdm,A. Taranis,,5127991691,56,Center,5127991687,155,,5127991695,141,57.2,5127991697,212,28.3,5127991685,5,,5127991683,2,,5127991699,213,5.35,5127991693,140,89.6,5127991689,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221907,804,12,2,72,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.2,34.2,2024-08-02T18:29:21.764Z,2024-08-02T18:29:24Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127991749,141,43.6,5127991753,212,15.9,5127991757,15,,5127991737,56,Back,5127991745,140,27.1,5127991755,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221919,653,1,2,72,34,bd4qakf7j0wwie8wke9km7uj8,0,72.9,63.9,2024-08-02T18:29:23.504Z,2024-08-02T18:29:24Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,5127991815,213,5.33,5127991811,141,47.0,5127991809,140,80.6,5127991807,56,Center,5127991805,3,,5127991813,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221945,805,1,2,72,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,16.5,52.4,2024-08-02T18:29:24.669Z,2024-08-02T18:29:28Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5127991927,140,78.2,5127991935,1,,5127991925,56,Center,5127991931,212,67.4,5127991933,213,6.01,5127991923,157,,5127991929,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221953,654,43,2,72,40,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-02T18:29:29.295Z,2024-08-02T18:29:37Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5127992381,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221995,655,1,2,72,41,bd4qakf7j0wwie8wke9km7uj8,1,26.2,79.6,2024-08-02T18:29:30.687Z,2024-08-02T18:29:33Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5127992185,56,Back,5127992187,140,29.5,5127992191,212,15.0,5127992189,141,58.1,5127992193,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222113,656,1,2,72,46,bd4qakf7j0wwie8wke9km7uj8,1,29.5,58.1,2024-08-02T18:29:35.335Z,2024-08-02T18:29:52Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,5127992857,141,72.9,5127992861,213,2.56,5127992855,140,14.8,5127992853,56,Back,5127992859,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222119,657,1,2,73,2,bd4qakf7j0wwie8wke9km7uj8,1,10.4,55.2,2024-08-02T18:29:52.142Z,2024-08-02T18:29:54Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5127992897,141,16.7,5127992911,189,,5127992895,140,22.4,5127992893,56,Back,5127992901,213,5.16,5127992899,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222137,658,1,2,73,5,bd4qakf7j0wwie8wke9km7uj8,1,22.4,16.7,2024-08-02T18:29:54.726Z,2024-08-02T18:29:56Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127992989,213,2.04,5127992983,140,9.0,5127992985,141,57.6,5127992981,56,Back,5127992987,212,31.2,5127993007,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222157,659,1,2,73,10,bd4qakf7j0wwie8wke9km7uj8,1,9.4,58.1,2024-08-02T18:29:59.808Z,2024-08-02T18:30:01Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,5127993101,56,Back,5127993105,141,91.4,5127993099,155,,5127993107,212,46.8,5127993109,213,0.51,5127993103,140,48.4,5127993111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222171,660,1,2,73,12,bd4qakf7j0wwie8wke9km7uj8,1,48.4,91.4,2024-08-02T18:30:01.743Z,2024-08-02T18:30:07Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5127993237,212,24.1,5127993235,141,93.9,5127993231,56,Left,5127993233,140,71.3,5127993229,3,,5127993239,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222195,661,1,2,73,18,bd4qakf7j0wwie8wke9km7uj8,1,67.4,80.2,2024-08-02T18:30:07.392Z,2024-08-02T18:30:11Z,m031ocyfq011rual3olkegdm,A. Taranis,,5127993355,155,,5127993365,212,49.0,5127993361,140,75.4,5127993357,196,,5127993367,213,4.88,5127993359,56,Right,5127993369,1,,5127993363,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222219,662,1,2,73,21,bd4qakf7j0wwie8wke9km7uj8,1,76.9,12.9,2024-08-02T18:30:11.135Z,2024-08-02T18:30:14Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127993515,213,0.99,5127993511,141,45.5,5127993503,2,,5127993509,140,90.8,5127993507,56,Center,5127993513,212,26.5,5127993505,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222221,806,4,2,73,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.8,53.8,2024-08-02T18:30:14.478Z,2024-08-02T18:30:17Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5127993745,233,663,5127993707,294,,5127993715,152,,5127993711,56,Back,5127993703,13,,5127993719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222227,663,4,2,73,25,bd4qakf7j0wwie8wke9km7uj8,0,92.2,46.2,2024-08-02T18:30:14.479Z,2024-08-02T18:30:18Z,m031ocyfq011rual3olkegdm,A. Taranis,,5127993667,152,,5127993661,13,,5127993665,56,Center,5127993663,294,,5127993785,233,806,5127993669,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222791,807,1,2,74,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.3,54.9,2024-08-02T18:31:22.917Z,2024-08-02T18:31:26Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5127996559,141,69.9,5127996553,152,,5127996563,213,0.16,5127996549,5,,5127996565,1,,5127996561,212,64.2,5127996551,157,,5127996555,56,Center,5127996557,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222799,808,44,2,74,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.9,76.0,2024-08-02T18:31:26.196Z,2024-08-02T18:31:28Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5127996601,286,,5127996635,233,664,5127996599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222787,664,44,2,74,36,bd4qakf7j0wwie8wke9km7uj8,0,29.1,24.0,2024-08-02T18:31:26.197Z,2024-08-02T18:31:28Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,5127996533,56,Back,5127996535,285,,5127996667,233,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222815,809,1,2,74,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.7,69.9,2024-08-02T18:31:27.086Z,2024-08-02T18:31:29Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5127996687,56,Center,5127996695,213,0.27,5127996691,141,76.7,5127996685,3,,5127996689,140,85.6,5127996693,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222817,665,44,2,74,39,bd4qakf7j0wwie8wke9km7uj8,1,14.4,25.0,2024-08-02T18:31:28.333Z,2024-08-02T18:31:30Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,5127996699,56,Back,5127996787,233,810,5127996701,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222819,810,44,2,74,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,85.6,75.0,2024-08-02T18:31:28.334Z,2024-08-02T18:31:30Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5127996703,56,Center,5127996803,233,665,5127996705,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222827,666,12,2,74,39,bd4qakf7j0wwie8wke9km7uj8,1,14.3,26.8,2024-08-02T18:31:28.846Z,2024-08-02T18:33:15Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,5127996743,141,16.1,5127996739,56,Back,5127996769,15,,5127996741,140,25.9,5127996745,212,14.2,5127996747,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222847,811,1,2,74,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.9,78.7,2024-08-02T18:31:29.366Z,2024-08-02T18:31:31Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127996855,212,8.0,5127996851,140,77.6,5127996847,3,,5127996857,213,5.38,5127996853,141,69.4,5127996849,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222859,812,1,2,74,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.0,69.6,2024-08-02T18:31:31.094Z,2024-08-02T18:31:33Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5127996951,140,80.1,5127996955,212,7.1,5127996959,213,5.19,5127996949,56,Center,5127996953,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222865,813,61,2,74,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.3,60.3,2024-08-02T18:31:32.882Z,2024-08-02T18:31:33Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5127996997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222909,814,1,2,74,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.4,52.5,2024-08-02T18:31:35.272Z,2024-08-02T18:31:37Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5127997221,213,3.08,5127997213,56,Center,5127997219,212,15.9,5127997217,141,53.9,5127997215,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222923,815,1,2,74,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.2,54.9,2024-08-02T18:31:37.358Z,2024-08-02T18:31:39Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5127997311,212,18.3,5127997309,141,76.6,5127997307,140,65.5,5127997313,213,0.94,5127997305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222931,816,1,2,74,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.2,79.9,2024-08-02T18:31:39.477Z,2024-08-02T18:31:41Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127997351,212,7.3,5127997347,140,61.3,5127997345,56,Left,5127997353,213,2.35,5127997349,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222965,817,1,2,74,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.3,88.4,2024-08-02T18:31:40.910Z,2024-08-02T18:31:45Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127997549,140,61.1,5127997553,212,3.9,5127997547,56,Left,5127997551,141,93.9,5127997555,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222987,818,1,2,74,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.7,89.4,2024-08-02T18:31:45.639Z,2024-08-02T18:31:47Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127997681,212,21.6,5127997679,141,78.2,5127997677,140,46.4,5127997683,213,3.50,5127997675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223009,819,1,2,74,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.6,77.3,2024-08-02T18:31:47.734Z,2024-08-02T18:31:52Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127997805,140,62.3,5127997807,141,93.0,5127997811,212,20.5,5127997815,213,0.55,5127997803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223017,820,1,2,75,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.8,91.8,2024-08-02T18:31:52.198Z,2024-08-02T18:31:53Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127997853,212,8.7,5127997849,140,69.7,5127997855,213,0.30,5127997851,141,95.6,5127997847,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223027,821,1,2,75,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.7,95.6,2024-08-02T18:31:52.952Z,2024-08-02T18:31:54Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5127997895,212,10.6,5127997891,140,60.1,5127997889,56,Left,5127997893,141,90.9,5127997897,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223057,822,1,2,75,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.9,90.0,2024-08-02T18:31:53.902Z,2024-08-02T18:31:58Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127998023,140,39.3,5127998029,213,3.21,5127998027,212,20.6,5127998021,56,Back,5127998025,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223067,823,1,2,75,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.6,88.1,2024-08-02T18:31:57.966Z,2024-08-02T18:59:07Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5127998057,56,Back,5127998067,213,0.45,5127998065,212,10.7,5127998061,141,95.0,5127998059,140,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223115,824,1,2,75,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,49.1,94.7,2024-08-02T18:31:59.750Z,2024-08-02T18:59:41Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127998311,140,59.5,5127998315,212,11.0,5127998313,141,96.6,5127998309,56,Left,5127998317,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705239339,965,43,2,75,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-02T18:32:00.233Z,2024-08-02T18:59:40Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5128086525,144,61,5128085599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223123,825,43,2,75,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-02T18:32:03.358Z,2024-08-02T18:56:05Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127998377,13,0,5128076293,144,4,5127998383,265,0,5127998381,152,0,5127998385,286,0,5127998379,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223167,668,43,2,75,14,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-02T18:32:03.359Z,2024-08-02T18:32:20Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127998705,56,Back,5127998707,152,0,5127998709,265,0,5127999067,144,4,5127998733,233,825,5127998711,285,0,5127998703,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223133,667,8,2,75,15,bd4qakf7j0wwie8wke9km7uj8,1,42.4,2.3,2024-08-02T18:32:04.695Z,2024-08-02T18:32:04Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127998419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223287,669,5,2,75,17,bd4qakf7j0wwie8wke9km7uj8,0,44.3,-1.7000000000000002,2024-08-02T18:32:06.374Z,2024-08-02T19:05:17Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5127999165,56,Back,5128009015,233,826,5127999167,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223301,826,5,2,75,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.7,101.7,2024-08-02T18:32:06.374Z,2024-08-02T18:35:57Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5127999249,56,Left,5128009005,233,669,5127999251,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223321,827,1,2,75,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.9,100.0,2024-08-02T18:32:25.695Z,2024-08-02T18:32:28Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127999379,107,,5127999387,212,16.5,5127999385,141,89.4,5127999381,56,Left,5127999383,140,67.6,5127999389,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223333,828,1,2,75,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.4,89.1,2024-08-02T18:32:27.832Z,2024-08-02T18:33:04Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127999437,140,60.0,5128000971,156,,5127999441,212,7.8,5127999435,56,Left,5127999439,141,90.3,5127999443,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223349,829,1,2,75,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.9,90.3,2024-08-02T18:32:28.728Z,2024-08-02T18:32:30Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5127999505,56,Left,5127999507,140,66.5,5127999509,141,85.3,5127999503,155,,5127999515,213,5.83,5127999511,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223357,830,1,2,75,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.5,85.3,2024-08-02T18:32:30.151Z,2024-08-02T18:57:20Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127999555,141,79.7,5127999551,56,Left,5127999557,212,4.5,5127999559,213,4.17,5127999549,3,,5127999553,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223361,831,1,2,75,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.2,79.7,2024-08-02T18:32:30.703Z,2024-08-02T18:57:21Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5127999567,56,Left,5127999573,212,4.9,5127999569,140,66.8,5127999571,141,85.7,5127999575,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223381,832,1,2,75,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.8,85.7,2024-08-02T18:32:31.206Z,2024-08-02T18:57:35Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5127999683,140,69.9,5127999687,141,73.6,5127999695,213,5.09,5127999681,56,Center,5127999689,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705223387,833,4,2,75,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.0,74.6,2024-08-02T18:32:33.764Z,2024-08-02T18:32:35Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,5127999771,265,,5127999769,152,,5127999765,13,,5127999779,233,670,5127999773,286,,5127999767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
