id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2730087221,764,1,2,83,34,b2vft81kyjurzbmekvgrqwr64,1,51.1,33.7,2024-10-04T18:09:29.685Z,2024-10-04T18:09:31Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264516295,141,21.2,5264516299,213,4.07,5264516297,212,10.6,5264516293,140,45.1,5264516291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087247,765,1,2,83,36,b2vft81kyjurzbmekvgrqwr64,1,45.1,21.2,2024-10-04T18:09:31.365Z,2024-10-04T18:09:32Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264516437,140,50.6,5264516435,56,Center,5264516439,141,32.8,5264516443,213,0.94,5264516441,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087371,766,1,2,83,37,b2vft81kyjurzbmekvgrqwr64,1,50.7,33.0,2024-10-04T18:09:32.277Z,2024-10-04T18:09:37Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264517051,56,Center,5264517053,140,61.4,5264517061,212,11.6,5264517065,213,6.03,5264517057,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087409,767,1,2,83,42,b2vft81kyjurzbmekvgrqwr64,1,59.3,25.5,2024-10-04T18:09:37.221Z,2024-10-04T18:09:38Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264517293,56,Right,5264517297,141,19.8,5264517295,140,67.8,5264517299,212,9.7,5264517301,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087457,768,1,2,83,43,b2vft81kyjurzbmekvgrqwr64,1,67.4,19.7,2024-10-04T18:09:38.813Z,2024-10-04T18:09:40Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264517539,141,11.1,5264517535,56,Right,5264517537,140,75.0,5264517543,213,5.65,5264517541,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087589,769,1,2,83,45,b2vft81kyjurzbmekvgrqwr64,1,75.6,10.6,2024-10-04T18:09:40.549Z,2024-10-04T18:09:46Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5264518225,56,Center,5264518239,213,2.70,5264518229,140,57.1,5264518237,212,21.5,5264518233,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087609,770,1,2,83,51,b2vft81kyjurzbmekvgrqwr64,1,57.1,24.1,2024-10-04T18:09:46.261Z,2024-10-04T18:09:47Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264518377,140,66.3,5264518383,213,0.84,5264518381,212,14.4,5264518375,56,Center,5264518379,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087679,771,1,2,83,52,b2vft81kyjurzbmekvgrqwr64,1,66.3,39.8,2024-10-04T18:09:47.653Z,2024-10-04T18:09:50Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5264518677,212,12.6,5264518679,213,4.70,5264518675,141,21.2,5264518673,140,66.2,5264518671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087701,772,1,2,83,54,b2vft81kyjurzbmekvgrqwr64,1,66.2,21.2,2024-10-04T18:09:49.821Z,2024-10-04T18:09:50Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264518821,140,60.5,5264518823,141,25.8,5264518825,212,6.8,5264518819,56,Center,5264518827,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087707,773,1,2,83,55,b2vft81kyjurzbmekvgrqwr64,0,60.5,25.8,2024-10-04T18:09:50.791Z,2024-10-04T18:09:51Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264518861,213,0.71,5264518853,56,Center,5264518851,155,,5264518857,141,39.1,5264518855,140,70.5,5264518859,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087731,779,8,2,83,57,bd4qakf7j0wwie8wke9km7uj8,1,24.1,66.0,2024-10-04T18:09:52.216Z,2024-10-04T18:09:52Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5264519019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087837,781,1,2,83,58,bd4qakf7j0wwie8wke9km7uj8,1,32.7,81.2,2024-10-04T18:09:53.404Z,2024-10-04T18:09:56Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5264519597,212,11.8,5264519601,213,5.64,5264519595,141,70.8,5264519593,140,41.7,5264519591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087849,782,50,2,84,1,bd4qakf7j0wwie8wke9km7uj8,1,43.4,51.0,2024-10-04T18:09:56.576Z,2024-10-04T18:28:14Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5264519659,286,,5264519657,56,Back,5264520009,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087881,774,7,2,84,1,b2vft81kyjurzbmekvgrqwr64,1,56.6,49.0,2024-10-04T18:09:56.577Z,2024-10-04T18:28:14Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264519933,233,782,5264519819,56,Center,5264519821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730087941,776,1,2,84,3,b2vft81kyjurzbmekvgrqwr64,0,60.2,53.3,2024-10-04T18:09:58.328Z,2024-10-04T18:10:00Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264520137,56,Center,5264520139,140,67.0,5264520145,213,5.72,5264520143,212,8.4,5264520141,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088127,784,1,2,84,5,bd4qakf7j0wwie8wke9km7uj8,1,29.5,65.4,2024-10-04T18:10:01.032Z,2024-10-04T18:10:24Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,1.0,5264522987,210,13,5264521201,155,,5264521203,56,Left,5264521213,1,,5264521211,213,0.37,5264521205,140,73.3,5264521209,212,49.3,5264521207,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088199,785,3,2,84,13,bd4qakf7j0wwie8wke9km7uj8,1,76.4,66.2,2024-10-04T18:10:08.777Z,2024-10-04T18:29:21Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5264645399,233,891,5264521599,56,Center,5264521601,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730110605,891,45,2,84,13,b2vft81kyjurzbmekvgrqwr64,0,23.6,33.8,2024-10-04T18:10:08.777Z,2024-10-04T19:32:56Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264645357,285,,5264645355,56,Back,5264645427,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088243,787,13,2,84,15,bd4qakf7j0wwie8wke9km7uj8,1,87.4,61.2,2024-10-04T18:10:10.527Z,2024-10-04T18:10:24Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5264523053,103,9.7,5264523043,83,,5264521901,56,Center,5264523051,102,57.1,5264521913,20,,5264523057,230,99.1,5264523059,231,52.2,5264523055,215,,5264523047,55,784,5264521897,22,,5264521899,17,5264523045,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089229,777,5,2,84,17,b2vft81kyjurzbmekvgrqwr64,1,-0.7000000000000001,41.4,2024-10-04T18:10:12.535Z,2024-10-04T18:29:16Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264527609,56,Back,5264527785,233,786,5264527611,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088205,786,5,2,84,17,bd4qakf7j0wwie8wke9km7uj8,0,100.7,58.6,2024-10-04T18:10:12.535Z,2024-10-04T18:29:17Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5264521621,56,Center,5264521623,346,,5264527823,233,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088757,788,18,2,84,37,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-04T18:10:32.768Z,2024-10-04T18:13:09Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5264525023,55,789,5264524915,59,27,5264524913,44,Forward,5264524911,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730088761,789,19,2,84,37,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-04T18:10:32.769Z,2024-10-04T18:13:09Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5264524941,55,788,5264524931,145,10,5264524933,59,11,5264524927,42,,5264524937,293,2,5264524939,44,Forward,5264524935,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089443,780,18,2,85,4,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-04T18:10:59.402Z,2024-10-04T18:12:01Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5264528829,59,7,5264528825,42,,5264528827,44,Forward,5264528931,55,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089457,781,19,2,85,4,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-04T18:10:59.403Z,2024-10-04T18:12:01Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5264528907,55,780,5264528887,42,,5264528905,44,Midfielder,5264528901,292,5,5264528903,293,5,5264528899,59,16,5264528897,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089241,778,18,2,85,7,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-04T18:11:02.431Z,2024-10-04T18:12:12Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5264527661,59,13,5264527657,42,,5264527659,44,Defender,5264527737,55,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089243,779,19,2,85,7,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-04T18:11:02.432Z,2024-10-04T18:12:13Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5264527697,59,4,5264527703,44,Defender,5264527701,293,1,5264527695,145,4,5264527699,292,3,5264527705,55,778,5264527691,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089615,782,18,2,85,23,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-04T18:11:18.985Z,2024-10-04T18:12:41Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5264529855,55,783,5264529747,44,Forward,5264529745,42,,5264529749,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089625,783,19,2,85,23,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-10-04T18:11:18.986Z,2024-10-04T18:12:41Z,az9x5coo3hl4qkt16x24pp5re,M. Compaoré,,,5264529819,55,782,5264529815,293,1,5264529809,145,9,5264529817,44,Forward,5264529813,292,9,5264529811,59,20,5264529803,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089947,784,1,2,85,44,b2vft81kyjurzbmekvgrqwr64,1,4.6,50.0,2024-10-04T18:11:39.172Z,2024-10-04T18:16:15Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5264531541,141,73.0,5264531543,212,22.6,5264531537,56,Back,5264531535,124,,5264531545,213,0.76,5264531539,140,20.2,5264531551,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730089997,785,1,2,85,44,b2vft81kyjurzbmekvgrqwr64,1,20.2,73.0,2024-10-04T18:11:40.116Z,2024-10-04T18:11:42Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5264531897,212,22.3,5264531895,141,41.0,5264531901,213,4.94,5264531893,140,25.0,5264531891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090059,786,1,2,85,47,b2vft81kyjurzbmekvgrqwr64,1,25.0,41.0,2024-10-04T18:11:42.436Z,2024-10-04T18:11:45Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5264532219,213,0.01,5264532215,141,41.3,5264532207,56,Back,5264532217,212,19.4,5264532211,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090085,787,1,2,85,49,b2vft81kyjurzbmekvgrqwr64,1,43.5,41.3,2024-10-04T18:11:44.844Z,2024-10-04T18:11:46Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264532365,140,60.8,5264532369,212,18.7,5264532367,141,34.6,5264532363,56,Center,5264532371,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090105,788,1,2,85,51,b2vft81kyjurzbmekvgrqwr64,1,60.8,34.6,2024-10-04T18:11:46.293Z,2024-10-04T18:11:47Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5264532479,140,51.8,5264532483,212,13.4,5264532477,56,Right,5264532481,141,20.7,5264532485,213,3.93,5264532523,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090147,789,1,2,85,53,b2vft81kyjurzbmekvgrqwr64,1,51.7,20.6,2024-10-04T18:11:48.315Z,2024-10-04T18:11:50Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264532721,141,13.4,5264532717,140,64.2,5264532715,56,Right,5264532729,213,5.93,5264532725,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090177,790,1,2,85,55,b2vft81kyjurzbmekvgrqwr64,1,64.2,13.4,2024-10-04T18:11:50.556Z,2024-10-04T18:11:52Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5264532885,212,19.9,5264532887,213,2.90,5264532881,140,45.8,5264532883,141,20.4,5264532879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090217,791,1,2,85,56,b2vft81kyjurzbmekvgrqwr64,1,45.8,20.4,2024-10-04T18:11:51.828Z,2024-10-04T18:11:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5264533113,212,12.2,5264533111,141,27.6,5264533107,56,Center,5264533115,213,0.41,5264533109,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090423,792,1,2,85,58,b2vft81kyjurzbmekvgrqwr64,1,56.4,27.1,2024-10-04T18:11:53.253Z,2024-10-04T18:12:03Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5264534241,196,,5264534243,56,Left,5264534239,155,,5264534249,212,53.5,5264534245,140,89.3,5264534247,141,87.2,5264534251,213,0.87,5264534253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090435,793,50,2,86,7,b2vft81kyjurzbmekvgrqwr64,1,92.4,75.0,2024-10-04T18:12:02.956Z,2024-10-04T18:12:07Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264534297,56,Center,5264534299,286,,5264534397,233,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090439,790,7,2,86,7,bd4qakf7j0wwie8wke9km7uj8,0,7.6,25.0,2024-10-04T18:12:02.957Z,2024-10-04T18:12:07Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5264534313,56,Back,5264534315,285,,5264534349,233,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090519,794,1,2,86,11,b2vft81kyjurzbmekvgrqwr64,0,91.7,83.9,2024-10-04T18:12:07.028Z,2024-10-04T18:12:07Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264534769,140,86.5,5264534775,213,3.47,5264534767,56,Left,5264534773,212,5.8,5264534771,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090571,791,1,2,86,15,bd4qakf7j0wwie8wke9km7uj8,1,13.7,14.3,2024-10-04T18:12:10.344Z,2024-10-04T18:20:40Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5264595827,213,3.33,5264595819,56,Back,5264595825,212,8.7,5264595823,141,11.9,5264595821,140,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090583,792,1,2,86,15,bd4qakf7j0wwie8wke9km7uj8,1,9.1,14.1,2024-10-04T18:12:10.494Z,2024-10-04T18:20:48Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5264596971,140,20.4,5264596973,141,30.5,5264596977,213,0.75,5264596969,56,Back,5264596975,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090693,793,1,2,86,19,bd4qakf7j0wwie8wke9km7uj8,1,20.9,25.6,2024-10-04T18:12:14.181Z,2024-10-04T18:12:15Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5264535663,213,3.54,5264535661,212,13.4,5264535657,140,9.2,5264535655,56,Back,5264535659,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090701,794,4,2,86,20,bd4qakf7j0wwie8wke9km7uj8,1,8.2,22.0,2024-10-04T18:12:15.635Z,2024-10-04T18:27:58Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5264535755,13,,5264535759,152,,5264535757,56,Back,5264535761,265,,5264535763,285,,5264535857,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090689,795,4,2,86,20,b2vft81kyjurzbmekvgrqwr64,0,91.8,78.0,2024-10-04T18:12:15.636Z,2024-10-04T18:27:59Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264535895,233,794,5264535781,152,,5264535783,265,,5264535777,13,,5264535779,56,Center,5264535785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730090947,795,1,2,86,28,bd4qakf7j0wwie8wke9km7uj8,1,6.8,22.9,2024-10-04T18:12:23.558Z,2024-10-04T18:21:06Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5264598999,189,,5264536969,5,,5264536985,1,,5264536971,196,,5264536973,152,,5264536983,213,1.24,5264536977,140,20.4,5264536981,212,43.7,5264536975,56,Back,5264536979,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091069,796,1,2,86,31,bd4qakf7j0wwie8wke9km7uj8,1,20.4,83.6,2024-10-04T18:12:26.213Z,2024-10-04T18:21:06Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5264598973,189,,5264537637,212,11.8,5264537629,56,Back,5264537641,213,0.63,5264537633,141,93.8,5264537631,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091191,796,45,2,86,35,b2vft81kyjurzbmekvgrqwr64,0,61.0,17.8,2024-10-04T18:12:30.574Z,2024-10-04T20:01:08Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5264650031,233,797,5264538307,285,,5264538305,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091087,797,3,2,86,35,bd4qakf7j0wwie8wke9km7uj8,1,39.0,82.2,2024-10-04T18:12:30.574Z,2024-10-04T18:28:27Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5264598875,189,,5264537701,56,Back,5264649995,233,796,5264649999,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091095,798,1,2,86,35,bd4qakf7j0wwie8wke9km7uj8,1,35.5,91.2,2024-10-04T18:12:30.981Z,2024-10-04T18:18:59Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5264537761,212,17.6,5264537763,213,4.98,5264537757,140,39.9,5264537755,56,Back,5264537759,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091125,799,1,2,86,36,bd4qakf7j0wwie8wke9km7uj8,1,39.9,66.3,2024-10-04T18:12:31.654Z,2024-10-04T18:18:32Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5264537907,213,5.06,5264537883,56,Back,5264537903,212,15.1,5264537897,141,45.5,5264537891,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091169,800,1,2,86,37,bd4qakf7j0wwie8wke9km7uj8,1,44.8,45.5,2024-10-04T18:12:32.518Z,2024-10-04T18:12:34Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5264538177,212,19.1,5264538175,141,53.9,5264538179,213,2.84,5264538173,140,27.4,5264538171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091227,801,1,2,86,39,bd4qakf7j0wwie8wke9km7uj8,1,27.4,53.9,2024-10-04T18:12:34.237Z,2024-10-04T18:12:37Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5264538497,56,Back,5264538499,140,43.6,5264538503,212,32.5,5264538501,141,13.1,5264538507,1,,5264538505,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091343,802,1,2,86,42,bd4qakf7j0wwie8wke9km7uj8,1,43.6,13.1,2024-10-04T18:12:37.213Z,2024-10-04T18:12:42Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5264539157,56,Right,5264539159,140,67.7,5264539165,213,6.15,5264539161,141,8.3,5264539163,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091363,803,1,2,86,46,bd4qakf7j0wwie8wke9km7uj8,0,75.1,6.1,2024-10-04T18:12:41.949Z,2024-10-04T18:12:42Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5264539225,56,Right,5264539229,141,11.9,5264539227,140,81.4,5264539231,212,7.7,5264539233,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091423,797,8,2,86,47,b2vft81kyjurzbmekvgrqwr64,1,22.8,88.6,2024-10-04T18:12:42.317Z,2024-10-04T18:49:44Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264539535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091477,798,5,2,86,48,b2vft81kyjurzbmekvgrqwr64,0,16.9,100.8,2024-10-04T18:12:43.895Z,2024-10-04T18:29:17Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5264539759,347,,5264539915,233,804,5264539757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091485,804,5,2,86,48,bd4qakf7j0wwie8wke9km7uj8,1,83.1,-0.8,2024-10-04T18:12:43.895Z,2024-10-04T18:31:29Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5264539873,233,798,5264539801,56,Right,5264539803,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091645,805,1,2,86,59,bd4qakf7j0wwie8wke9km7uj8,1,82.7,0.0,2024-10-04T18:12:54.965Z,2024-10-04T18:12:57Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5264540767,212,6.9,5264540765,141,8.0,5264540759,56,Right,5264540769,213,1.13,5264540755,107,,5264540763,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091677,806,1,2,87,2,bd4qakf7j0wwie8wke9km7uj8,1,85.5,8.0,2024-10-04T18:12:57.358Z,2024-10-04T18:13:00Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5264540945,213,4.42,5264540935,140,84.8,5264540939,141,4.4,5264540943,212,2.6,5264541071,156,,5264540931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091753,807,1,2,87,5,bd4qakf7j0wwie8wke9km7uj8,1,84.8,4.4,2024-10-04T18:13:00.941Z,2024-10-04T18:13:02Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5264541299,212,18.9,5264541295,140,67.5,5264541297,141,11.9,5264541293,56,Right,5264541301,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730091855,808,1,2,87,7,bd4qakf7j0wwie8wke9km7uj8,1,67.5,11.9,2024-10-04T18:13:02.206Z,2024-10-04T18:13:07Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5264541789,56,Center,5264541797,213,1.78,5264541799,1,,5264541795,212,32.5,5264541791,140,61.2,5264541793,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730092031,809,1,2,87,12,bd4qakf7j0wwie8wke9km7uj8,1,71.1,68.1,2024-10-04T18:13:07.677Z,2024-10-04T18:13:16Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5264542707,56,Left,5264542715,213,1.81,5264542709,140,68.0,5264542713,212,13.9,5264542711,141,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
