id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2746842421,540,1,2,74,41,8cfkisxf1fkxdqtt6tx1tup48,1,60.7,28.5,2024-11-10T13:32:52.626Z,2024-11-10T13:32:55Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5355886139,212,8.3,5355886135,140,52.8,5355886137,141,28.3,5355886133,56,Center,5355886141,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842463,541,1,2,74,44,8cfkisxf1fkxdqtt6tx1tup48,1,52.8,32.7,2024-11-10T13:32:55.242Z,2024-11-10T13:32:59Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,5355886345,140,40.4,5355886349,212,16.7,5355886343,56,Back,5355886347,141,17.3,5355886353,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842543,542,1,2,74,48,8cfkisxf1fkxdqtt6tx1tup48,1,37.1,3.8,2024-11-10T13:32:59.770Z,2024-11-10T13:33:07Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355886765,56,Back,5355886771,141,26.7,5355886769,140,13.5,5355886775,213,2.58,5355886773,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842571,543,1,2,74,55,8cfkisxf1fkxdqtt6tx1tup48,0,14.2,28.3,2024-11-10T13:33:06.427Z,2024-11-10T13:33:09Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355886917,56,Center,5355886921,141,26.2,5355886925,213,6.26,5355886929,1,,5355886919,140,78.5,5355886915,157,,5355886923,212,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842603,846,61,2,74,59,8gxd9ry2580pu1b1dd5ny9ymy,1,25.2,73.9,2024-11-10T13:33:10.750Z,2024-11-10T14:02:43Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5355887067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842685,848,1,2,75,3,8gxd9ry2580pu1b1dd5ny9ymy,1,34.7,66.6,2024-11-10T13:33:14.430Z,2024-11-10T13:33:16Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355887463,141,36.3,5355887467,213,4.40,5355887459,56,Back,5355887465,212,21.6,5355887461,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842793,849,1,2,75,5,8gxd9ry2580pu1b1dd5ny9ymy,1,28.4,36.3,2024-11-10T13:33:16.062Z,2024-11-10T13:33:24Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355888055,140,42.0,5355888059,212,22.6,5355888053,56,Back,5355888057,141,10.6,5355888061,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842805,850,1,2,75,13,8gxd9ry2580pu1b1dd5ny9ymy,1,57.6,14.0,2024-11-10T13:33:24.023Z,2024-11-10T13:33:26Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355888123,141,19.4,5355888127,213,0.30,5355888119,56,Right,5355888125,212,12.6,5355888121,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842865,851,1,2,75,15,8gxd9ry2580pu1b1dd5ny9ymy,1,69.2,19.5,2024-11-10T13:33:26.158Z,2024-11-10T13:33:30Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5355888455,212,14.1,5355888449,56,Center,5355888451,140,56.0,5355888453,141,23.0,5355888457,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842909,852,1,2,75,19,8gxd9ry2580pu1b1dd5ny9ymy,0,56.0,22.5,2024-11-10T13:33:30.294Z,2024-11-10T13:37:45Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355888681,141,24.0,5355888679,140,68.1,5355888685,213,0.08,5355888677,56,Center,5355888683,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842977,544,8,2,75,20,8cfkisxf1fkxdqtt6tx1tup48,1,26.5,90.8,2024-11-10T13:33:31.667Z,2024-11-10T14:05:20Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355889047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842931,853,43,2,75,21,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T13:33:32.686Z,2024-11-10T13:37:47Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355888811,141,16.8,5355910617,144,1,5355888805,168,0,5355888815,213,5.08,5355888809,140,69.6,5355888807,56,Right,5355888813,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746842993,545,5,2,75,24,8cfkisxf1fkxdqtt6tx1tup48,0,28.0,101.2,2024-11-10T13:33:35.535Z,2024-11-10T14:11:58Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355889111,56,Back,5355889253,233,854,5355889113,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843009,854,5,2,75,24,8gxd9ry2580pu1b1dd5ny9ymy,1,72.0,-1.2,2024-11-10T13:33:35.535Z,2024-11-10T14:11:57Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355889173,347,,5355889171,56,Right,5355889205,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843091,855,1,2,75,27,8gxd9ry2580pu1b1dd5ny9ymy,1,72.8,0.0,2024-11-10T13:33:37.982Z,2024-11-10T13:35:06Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355889611,141,8.6,5355889605,107,,5355889615,213,2.51,5355889609,140,63.7,5355889607,56,Right,5355889613,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843331,858,1,2,75,36,8gxd9ry2580pu1b1dd5ny9ymy,1,78.1,5.3,2024-11-10T13:33:47.566Z,2024-11-10T13:34:05Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355890817,56,Right,5355890831,213,0.76,5355890819,140,83.7,5355890827,212,8.1,5355890823,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843173,856,1,2,75,37,8gxd9ry2580pu1b1dd5ny9ymy,0,70.5,30.1,2024-11-10T13:33:48.006Z,2024-11-10T13:35:04Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355890039,141,0.0,5355890035,56,Right,5355890041,212,22.3,5355890037,140,77.7,5355890043,213,5.06,5355896377,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843347,546,5,2,75,37,8cfkisxf1fkxdqtt6tx1tup48,1,22.0,100.8,2024-11-10T13:33:48.697Z,2024-11-10T14:11:58Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355890899,56,Back,5355890945,233,857,5355890901,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843181,857,5,2,75,37,8gxd9ry2580pu1b1dd5ny9ymy,0,78.0,-0.8,2024-11-10T13:33:48.697Z,2024-11-10T14:06:38Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355890077,347,,5355890075,56,Right,5355890993,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843377,547,1,2,75,44,8cfkisxf1fkxdqtt6tx1tup48,1,22.9,100.0,2024-11-10T13:33:55.401Z,2024-11-10T13:34:17Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355891033,213,5.87,5355891031,212,9.1,5355891023,56,Back,5355891027,141,96.3,5355891025,140,30.8,5355891021,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843385,548,50,2,75,45,8cfkisxf1fkxdqtt6tx1tup48,1,31.6,91.3,2024-11-10T13:33:56.934Z,2024-11-10T14:07:54Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5355891083,56,Back,5355891085,285,,5355891131,233,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843357,859,7,2,75,45,8gxd9ry2580pu1b1dd5ny9ymy,1,68.4,8.7,2024-11-10T13:33:56.935Z,2024-11-10T14:07:54Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355891113,233,548,5355890935,56,Right,5355890933,167,,5355890937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843399,549,5,2,75,47,8cfkisxf1fkxdqtt6tx1tup48,1,27.8,101.0,2024-11-10T13:33:58.247Z,2024-11-10T14:11:59Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5355891245,233,860,5355891125,56,Back,5355891127,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843365,860,5,2,75,47,8gxd9ry2580pu1b1dd5ny9ymy,0,72.2,-1.0,2024-11-10T13:33:58.247Z,2024-11-10T14:11:59Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355890977,347,,5355890975,56,Right,5355891307,233,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843469,550,1,2,75,53,8cfkisxf1fkxdqtt6tx1tup48,0,27.7,100.0,2024-11-10T13:34:04.642Z,2024-11-10T13:34:05Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355891511,212,16.7,5355891505,56,Back,5355891509,141,92.9,5355891503,107,,5355891513,213,5.90,5355891507,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843517,861,8,2,75,55,8gxd9ry2580pu1b1dd5ny9ymy,1,54.9,11.0,2024-11-10T13:34:06.671Z,2024-11-10T13:34:09Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355891797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843543,863,1,2,75,57,8gxd9ry2580pu1b1dd5ny9ymy,1,59.0,27.1,2024-11-10T13:34:08.591Z,2024-11-10T13:34:10Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355891911,213,2.35,5355891909,212,18.9,5355891905,140,46.4,5355891907,141,46.9,5355891903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843593,864,1,2,75,59,8gxd9ry2580pu1b1dd5ny9ymy,1,46.3,47.8,2024-11-10T13:34:10.399Z,2024-11-10T13:34:12Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355892141,56,Center,5355892145,141,65.4,5355892149,213,0.77,5355892143,140,58.0,5355892147,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843665,865,1,2,76,1,8gxd9ry2580pu1b1dd5ny9ymy,1,58.1,65.4,2024-11-10T13:34:12.695Z,2024-11-10T13:34:17Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5355892475,213,3.14,5355892469,140,25.2,5355892471,141,65.5,5355892473,212,34.5,5355892477,1,,5355892467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843707,866,1,2,76,6,8gxd9ry2580pu1b1dd5ny9ymy,1,25.2,65.5,2024-11-10T13:34:17.367Z,2024-11-10T13:34:19Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355892625,213,4.05,5355892613,56,Back,5355892621,212,21.2,5355892615,140,12.7,5355892619,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843763,867,1,2,76,8,8gxd9ry2580pu1b1dd5ny9ymy,0,12.7,41.0,2024-11-10T13:34:19.311Z,2024-11-10T13:34:25Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5355892957,213,6.15,5355892953,141,30.4,5355892951,140,62.7,5355892959,1,,5355892955,212,53.0,5355892949,56,Center,5355892941,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843787,551,44,2,76,11,8cfkisxf1fkxdqtt6tx1tup48,1,39.6,74.0,2024-11-10T13:34:22.765Z,2024-11-10T14:08:17Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5355893061,56,Back,5355893269,233,868,5355893063,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843781,868,44,2,76,11,8gxd9ry2580pu1b1dd5ny9ymy,0,60.4,26.0,2024-11-10T13:34:22.766Z,2024-11-10T14:08:17Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5355893337,233,551,5355893029,56,Center,5355893031,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843803,552,8,2,76,12,8cfkisxf1fkxdqtt6tx1tup48,1,43.4,81.4,2024-11-10T13:34:23.276Z,2024-11-10T14:11:04Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5355893133,56,Back,5355893401,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843931,869,1,2,76,16,8gxd9ry2580pu1b1dd5ny9ymy,1,85.1,15.6,2024-11-10T13:34:27.767Z,2024-11-10T13:34:32Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5355893773,141,11.9,5355893777,213,3.85,5355893775,212,3.9,5355893769,56,Right,5355893771,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843917,553,83,2,76,19,8cfkisxf1fkxdqtt6tx1tup48,0,13.0,86.5,2024-11-10T13:34:30.554Z,2024-11-10T13:34:33Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5355893969,399,1cumsropo1r0msfzxxteml1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843939,870,4,2,76,21,8gxd9ry2580pu1b1dd5ny9ymy,1,84.4,12.6,2024-11-10T13:34:32.023Z,2024-11-10T13:34:38Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5355893895,265,,5355893889,13,,5355893891,56,Right,5355893893,152,,5355893897,286,,5355893999,233,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746843945,554,4,2,76,21,8cfkisxf1fkxdqtt6tx1tup48,0,15.6,87.4,2024-11-10T13:34:32.024Z,2024-11-10T13:34:37Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5355893863,265,,5355893859,56,Back,5355894023,233,870,5355893865,285,,5355893861,152,,5355893857,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746844523,871,1,2,77,0,8gxd9ry2580pu1b1dd5ny9ymy,0,85.7,10.3,2024-11-10T13:35:11.806Z,2024-11-10T13:35:17Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355897097,140,90.9,5355897285,233,555,5355897093,152,,5355897091,155,,5355897089,5,,5355897095,56,Center,5355897105,1,,5355897087,2,,5355897101,212,5355897103,213,1.43,5355897099,141,,,,39.3,67.5,,,,,,,,,,,,
2746844547,555,11,2,77,5,8cfkisxf1fkxdqtt6tx1tup48,1,9.6,48.8,2024-11-10T13:35:16.201Z,2024-11-10T13:35:18Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355897247,88,,5355897243,56,Back,5355897325,233,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746844585,556,1,2,77,6,8cfkisxf1fkxdqtt6tx1tup48,0,12.1,39.1,2024-11-10T13:35:17.642Z,2024-11-10T14:11:19Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355897437,141,20.4,5355897433,56,Back,5355897439,212,34.0,5355897435,140,42.1,5355897431,123,,5355897443,1,,5355897489,287,,5355897441,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,
2746844689,873,1,2,77,10,8gxd9ry2580pu1b1dd5ny9ymy,1,43.6,76.1,2024-11-10T13:35:21.607Z,2024-11-10T13:35:26Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355897975,56,Back,5355897981,212,20.4,5355897979,141,54.5,5355897983,213,3.94,5355897977,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746844789,874,1,2,77,20,8gxd9ry2580pu1b1dd5ny9ymy,1,29.9,50.1,2024-11-10T13:35:31.071Z,2024-11-10T14:01:35Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5355898569,141,41.6,5355898565,56,Back,5355898571,212,20.4,5355898573,213,6.00,5356027771,189,,5355898567,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746851501,610,45,2,77,21,8cfkisxf1fkxdqtt6tx1tup48,0,44.6,74.9,2024-11-10T13:35:32.831Z,2024-11-10T15:02:22Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5355933495,285,,5355934025,233,875,5355933493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746844835,875,3,2,77,21,8gxd9ry2580pu1b1dd5ny9ymy,1,55.4,25.1,2024-11-10T13:35:32.831Z,2024-11-10T14:12:09Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355898791,56,Center,5355933977,233,610,5355898793,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746844855,876,1,2,77,24,8gxd9ry2580pu1b1dd5ny9ymy,0,58.7,47.9,2024-11-10T13:35:35.287Z,2024-11-10T13:35:36Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355898903,213,1.46,5355898895,56,Center,5355898899,141,72.3,5355898901,212,16.7,5355898897,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746878591,733,50,2,77,30,8cfkisxf1fkxdqtt6tx1tup48,1,17.5,39.7,2024-11-10T13:35:40.940Z,2024-11-10T14:07:55Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5356071171,233,877,5356071035,285,,5356071033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746844957,877,7,2,77,30,8gxd9ry2580pu1b1dd5ny9ymy,1,82.5,60.3,2024-11-10T13:35:40.941Z,2024-11-10T14:07:55Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355899399,286,,5356071091,233,733,5355899397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746844967,878,1,2,77,31,8gxd9ry2580pu1b1dd5ny9ymy,1,79.4,57.3,2024-11-10T13:35:42.166Z,2024-11-10T13:35:43Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355899443,56,Center,5355899447,141,61.1,5355899445,140,63.2,5355899451,213,2.99,5355899449,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746845009,879,1,2,77,32,8gxd9ry2580pu1b1dd5ny9ymy,1,63.2,61.1,2024-11-10T13:35:43.015Z,2024-11-10T13:35:46Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355899677,56,Center,5355899697,212,13.1,5355899693,140,73.6,5355899699,213,0.58,5355899695,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746845051,880,1,2,77,35,8gxd9ry2580pu1b1dd5ny9ymy,1,85.9,85.1,2024-11-10T13:35:46.335Z,2024-11-10T13:35:58Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,1.0,5355899943,212,27.7,5355900825,210,13,5355899941,141,44.5,5355900827,154,,5355899945,213,4.79,5355899933,2,,5355899937,56,Center,5355899935,155,,5355899939,140,,,,,,,,,88.0,,,,,,,,,,,,,
2746845075,881,13,2,77,37,8gxd9ry2580pu1b1dd5ny9ymy,1,89.5,42.7,2024-11-10T13:35:48.423Z,2024-11-10T14:49:20Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355900015,17,,5355900017,56,Center,5355900013,22,,5355900609,328,,5355900913,29,,5355900917,55,880,5355900915,154,,5355900911,87,,5355900921,102,5355900925,230,98.0,5355900927,231,5355900923,103,50,40.8,49.3,5355900605,15,,,,,,,,,,
2746845673,560,5,2,77,38,8cfkisxf1fkxdqtt6tx1tup48,1,-1.2,65.3,2024-11-10T13:35:49.049Z,2024-11-10T14:12:00Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,5355903107,233,882,5355903041,346,,5355903039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746845085,882,5,2,77,38,8gxd9ry2580pu1b1dd5ny9ymy,0,101.2,34.7,2024-11-10T13:35:49.049Z,2024-11-10T14:12:01Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355903137,233,560,5355900127,346,,5355900123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746845929,561,1,2,78,18,8cfkisxf1fkxdqtt6tx1tup48,0,5.2,41.6,2024-11-10T13:36:29.810Z,2024-11-10T13:36:35Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355904393,56,Center,5355904407,1,,5355904403,213,6.17,5355904397,141,31.3,5355904401,212,60.4,5355904391,124,,5355904395,140,62.3,5355904409,74,,,,,,,,,,,,,,,,,,,,,,,,,
2746845909,883,1,2,78,22,8gxd9ry2580pu1b1dd5ny9ymy,1,21.5,72.0,2024-11-10T13:36:33.351Z,2024-11-10T13:36:34Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355904293,213,4.53,5355904287,140,19.5,5355904289,141,55.7,5355904291,212,11.3,5355904285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846001,885,1,2,78,26,8gxd9ry2580pu1b1dd5ny9ymy,1,27.2,50.7,2024-11-10T13:36:37.071Z,2024-11-10T13:36:38Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355904723,56,Back,5355904727,140,25.9,5355904733,212,11.1,5355904729,141,66.9,5355904735,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846049,886,1,2,78,27,8gxd9ry2580pu1b1dd5ny9ymy,1,27.9,67.8,2024-11-10T13:36:38.495Z,2024-11-10T13:36:41Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355905001,141,46.1,5355904999,140,23.0,5355905005,213,4.38,5355905003,212,15.6,5355904997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846081,887,1,2,78,30,8gxd9ry2580pu1b1dd5ny9ymy,1,23.9,47.2,2024-11-10T13:36:41.359Z,2024-11-10T13:36:43Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355905159,56,Back,5355905167,213,0.20,5355905163,141,48.8,5355905161,140,29.1,5355905165,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846129,888,1,2,78,31,8gxd9ry2580pu1b1dd5ny9ymy,1,29.5,49.4,2024-11-10T13:36:42.904Z,2024-11-10T13:36:45Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355905433,141,43.3,5355905437,213,4.05,5355905429,56,Back,5355905431,140,26.4,5355905435,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846183,889,1,2,78,34,8gxd9ry2580pu1b1dd5ny9ymy,1,24.9,42.8,2024-11-10T13:36:45.199Z,2024-11-10T13:36:48Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355905679,56,Back,5355905691,213,4.84,5355905689,212,12.6,5355905683,140,26.4,5355905687,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846213,890,1,2,78,37,8gxd9ry2580pu1b1dd5ny9ymy,1,25.5,24.4,2024-11-10T13:36:48.695Z,2024-11-10T13:36:51Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355905881,213,0.08,5355905875,140,55.1,5355905879,212,31.2,5355905873,56,Center,5355905877,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846221,891,43,2,78,40,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T13:36:51.423Z,2024-11-10T13:37:13Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5355905905,56,Center,5355907813,144,50,5355905907,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846241,892,43,2,78,41,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-10T13:36:52.833Z,2024-11-10T13:37:11Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5355905995,347,0,5355907591,144,5,5355905993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846499,894,4,2,78,42,8gxd9ry2580pu1b1dd5ny9ymy,1,44.4,17.7,2024-11-10T13:36:53.103Z,2024-11-10T14:07:38Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5355907339,13,,5355907341,56,Back,5356072509,233,562,5355907345,265,,5355907347,286,,5355907343,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846247,562,4,2,78,42,8cfkisxf1fkxdqtt6tx1tup48,0,55.6,82.3,2024-11-10T13:36:53.104Z,2024-11-10T14:07:38Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5356072577,233,894,5355906131,56,Left,5355906135,265,,5355907113,55,563,5355906139,285,,5355906133,152,,5355906129,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846365,563,17,2,78,50,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-10T13:37:01.170Z,2024-11-10T13:37:06Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5355907087,392,,5355907089,13,243,5355907091,55,562,5355907085,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846967,564,18,2,79,26,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-10T13:37:37.329Z,2024-11-10T13:37:38Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355909731,55,565,5355909697,42,,5355909701,59,21,5355909699,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746846971,565,19,2,79,26,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-10T13:37:37.330Z,2024-11-10T13:37:39Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,5355909725,55,564,5355909721,293,1,5355909723,44,Midfielder,5355909717,59,30,5355909711,42,,5355909719,292,7,5355909715,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
