id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2715025759,574,6,2,62,28,f1h34qp5zbfl489q8vnkhiq9s,1,100.0,10.4,2024-08-30T18:47:21.550Z,2024-08-30T19:39:53Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5182064859,75,,5182064887,233,645,5182064855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715025751,645,6,2,62,28,bd4qakf7j0wwie8wke9km7uj8,0,0.0,89.6,2024-08-30T18:47:21.550Z,2024-08-30T18:47:27Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5182064639,73,,5182064957,233,574,5182064637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026509,576,1,2,63,0,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,0.5,2024-08-30T18:47:53.424Z,2024-08-30T18:48:07Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5182068545,6,,5182068549,223,,5182068581,213,1.85,5182068543,2,,5182068573,212,28.2,5182068567,141,40.4,5182068553,56,Center,5182068547,155,,5182068559,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026591,647,44,2,63,4,bd4qakf7j0wwie8wke9km7uj8,1,6.4,60.0,2024-08-30T18:47:58.078Z,2024-08-30T20:12:48Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5182069035,56,Back,5182069037,285,,5182069259,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026595,577,44,2,63,4,f1h34qp5zbfl489q8vnkhiq9s,0,93.6,40.0,2024-08-30T18:47:58.079Z,2024-08-30T20:12:48Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5182069307,233,647,5182069043,56,Center,5182069045,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026603,648,12,2,63,5,bd4qakf7j0wwie8wke9km7uj8,1,4.3,61.8,2024-08-30T18:47:58.621Z,2024-08-30T18:51:10Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5182069067,141,72.9,5182069071,213,2.27,5182069199,167,,5182069063,56,Back,5182069069,212,9.9,5182069065,140,0.0,5182069113,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026679,578,6,2,63,5,f1h34qp5zbfl489q8vnkhiq9s,1,100.0,30.6,2024-08-30T18:47:59.221Z,2024-08-30T19:39:54Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5182069531,75,,5182069529,56,Center,5182069553,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026619,649,6,2,63,5,bd4qakf7j0wwie8wke9km7uj8,0,0.0,69.4,2024-08-30T18:47:59.221Z,2024-08-30T18:48:07Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5182069399,56,Back,5182069579,233,578,5182069401,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715027195,579,1,2,63,35,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,0.5,2024-08-30T18:48:28.647Z,2024-08-30T18:48:31Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5182072319,155,,5182072315,2,,5182072337,1,,5182072325,140,89.9,5182072329,141,46.7,5182072321,223,,5182072335,213,1.88,5182072323,56,Center,5182072317,6,,5182072333,212,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,
2715027213,650,12,2,63,38,bd4qakf7j0wwie8wke9km7uj8,1,8.6,51.3,2024-08-30T18:48:31.772Z,2024-08-30T18:48:34Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5182072421,140,13.2,5182072425,212,7.3,5182072429,15,,5182072423,141,59.4,5182072419,56,Back,5182072427,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715027249,580,44,2,63,40,f1h34qp5zbfl489q8vnkhiq9s,1,84.8,40.2,2024-08-30T18:48:33.503Z,2024-08-30T20:12:48Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5182072727,233,651,5182072595,286,,5182072593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715027275,651,44,2,63,40,bd4qakf7j0wwie8wke9km7uj8,0,15.2,59.8,2024-08-30T18:48:33.504Z,2024-08-30T20:12:49Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5182072699,56,Back,5182072701,285,,5182072773,233,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715027299,581,1,2,63,40,f1h34qp5zbfl489q8vnkhiq9s,1,81.2,34.1,2024-08-30T18:48:34.054Z,2024-08-30T18:53:50Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,1.0,,5182072855,212,12.0,5182072847,3,,5182072851,140,86.8,5182072853,141,49.4,5182072857,213,1.06,5182096711,210,15,5182072849,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715027307,582,15,2,63,42,f1h34qp5zbfl489q8vnkhiq9s,1,86.8,49.4,2024-08-30T18:48:35.487Z,2024-08-30T20:29:49Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5182096731,146,98.4,5182096735,230,98.9,5182096733,147,47.5,5182096719,55,581,5182096177,82,,5182096169,25,,5182290029,233,654,5182096715,80,,5182096727,215,,5182096725,103,5182096723,102,5182096717,29,,5182574503,101,5182072911,56,Center,47.2,5182096729,100,5182096175,328,,19,,,5182096171,15,,5182096737,231,52.5,5182072909,17
2715027727,654,10,2,63,42,bd4qakf7j0wwie8wke9km7uj8,1,1.6,52.5,2024-08-30T18:48:35.587Z,2024-08-30T20:23:07Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5182290073,233,582,5182075161,56,Back,5182573993,14,,5182075159,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715027601,584,1,2,63,48,f1h34qp5zbfl489q8vnkhiq9s,1,90.0,24.2,2024-08-30T18:48:41.558Z,2024-08-30T18:50:30Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5182074589,56,Center,5182074597,213,1.68,5182074595,212,14.1,5182074591,140,88.6,5182074593,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715027831,657,4,2,63,49,bd4qakf7j0wwie8wke9km7uj8,1,12.1,53.2,2024-08-30T18:48:42.356Z,2024-08-30T19:39:47Z,,,,,5182075835,56,Back,5182075833,10,,5182241237,233,583,5182075841,285,,5182075837,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715027421,583,4,2,63,49,f1h34qp5zbfl489q8vnkhiq9s,0,87.9,46.8,2024-08-30T18:48:42.357Z,2024-08-30T19:39:47Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5182073595,56,Center,5182241327,233,657,5182073601,286,,5182094649,10,,5182073597,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028179,585,18,2,64,7,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-30T18:49:00.744Z,2024-08-30T18:49:39Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5182077439,42,,5182077443,59,11,5182077441,44,Midfielder,5182077499,55,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028183,586,19,2,64,7,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-30T18:49:00.745Z,2024-08-30T19:52:39Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5182077475,55,585,5182077471,293,3,5182077467,59,14,5182077473,44,Forward,5182077461,42,,5182077469,292,9,5182077465,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028115,658,1,2,64,21,bd4qakf7j0wwie8wke9km7uj8,1,10.3,53.9,2024-08-30T18:49:14.588Z,2024-08-30T18:49:22Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5182077091,140,20.7,5182077089,56,Back,5182077085,5,,5182077099,213,0.69,5182077087,152,,5182077097,212,14.1,5182077093,141,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028163,659,1,2,64,29,bd4qakf7j0wwie8wke9km7uj8,1,34.7,79.1,2024-08-30T18:49:22.476Z,2024-08-30T18:49:25Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5182077353,140,25.1,5182077359,213,4.27,5182077355,141,47.9,5182077351,56,Back,5182077357,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028357,660,1,2,64,32,bd4qakf7j0wwie8wke9km7uj8,1,25.1,42.7,2024-08-30T18:49:25.756Z,2024-08-30T18:49:38Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5182078483,213,4.88,5182078475,56,Back,5182078479,141,13.1,5182078481,212,20.4,5182078477,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028387,661,1,2,64,45,bd4qakf7j0wwie8wke9km7uj8,1,37.1,13.0,2024-08-30T18:49:38.389Z,2024-08-30T18:49:40Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5182078695,196,,5182078699,140,65.4,5182078693,155,,5182078707,1,,5182078705,213,1.06,5182078701,141,91.8,5182078703,212,61.3,5182078697,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028433,662,1,2,64,47,bd4qakf7j0wwie8wke9km7uj8,1,63.4,91.7,2024-08-30T18:49:40.555Z,2024-08-30T18:49:43Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5182079017,213,3.64,5182079015,212,27.2,5182079009,56,Back,5182079011,140,40.6,5182079013,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028463,663,1,2,64,49,bd4qakf7j0wwie8wke9km7uj8,1,40.5,72.6,2024-08-30T18:49:42.957Z,2024-08-30T18:49:44Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5182079185,141,94.4,5182079189,213,2.11,5182079181,56,Back,5182079183,140,32.0,5182079187,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028527,664,1,2,64,51,bd4qakf7j0wwie8wke9km7uj8,1,32.0,94.4,2024-08-30T18:49:44.788Z,2024-08-30T18:49:48Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5182079411,141,28.9,5182079405,196,,5182079409,140,35.9,5182079413,212,44.7,5182079421,1,,5182079407,56,Back,5182079417,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028581,665,1,2,64,54,bd4qakf7j0wwie8wke9km7uj8,0,41.8,28.3,2024-08-30T18:49:48.020Z,2024-08-30T18:49:52Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5182079659,56,Center,5182079667,213,0.67,5182079669,1,,5182079665,212,47.0,5182079661,140,76.8,5182079663,141,71.4,5182079657,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028609,587,1,2,64,58,f1h34qp5zbfl489q8vnkhiq9s,1,22.2,30.1,2024-08-30T18:49:51.949Z,2024-08-30T18:49:53Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5182079813,141,20.3,5182079809,56,Back,5182079811,140,35.2,5182079815,212,15.2,5182079817,213,5.83,5182079807,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028643,589,1,2,65,2,f1h34qp5zbfl489q8vnkhiq9s,0,38.2,34.4,2024-08-30T18:49:55.622Z,2024-08-30T18:49:56Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5182079997,141,36.8,5182079993,56,Back,5182080001,213,0.66,5182079999,212,2.7,5182079995,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028671,666,61,2,65,3,bd4qakf7j0wwie8wke9km7uj8,1,65.0,65.1,2024-08-30T18:49:56.996Z,2024-08-30T19:24:53Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5182080153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028703,667,1,2,65,6,bd4qakf7j0wwie8wke9km7uj8,1,62.8,35.8,2024-08-30T18:49:59.876Z,2024-08-30T19:24:56Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5182080369,56,Center,5182080377,213,2.58,5182080375,212,9.8,5182080371,140,54.9,5182080373,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028793,669,1,2,65,10,bd4qakf7j0wwie8wke9km7uj8,1,78.3,6.8,2024-08-30T18:50:03.611Z,2024-08-30T18:50:06Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5182080813,141,14.2,5182080809,56,Right,5182080811,140,73.5,5182080815,212,7.1,5182080817,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028817,670,1,2,65,13,bd4qakf7j0wwie8wke9km7uj8,1,74.4,14.2,2024-08-30T18:50:06.364Z,2024-08-30T18:50:08Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5182080947,212,9.2,5182080943,140,81.6,5182080941,56,Right,5182080945,141,6.5,5182080949,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028929,671,1,2,65,15,bd4qakf7j0wwie8wke9km7uj8,1,81.6,6.5,2024-08-30T18:50:08.731Z,2024-08-30T18:50:14Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5182081479,140,90.3,5182081483,212,10.3,5182081481,141,13.6,5182081477,56,Right,5182081485,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028915,590,4,2,65,20,f1h34qp5zbfl489q8vnkhiq9s,1,10.1,84.2,2024-08-30T18:50:13.813Z,2024-08-30T19:39:48Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5182081503,13,,5182081513,285,,5182081511,265,,5182081649,233,672,5182081509,152,,5182081507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715028935,672,4,2,65,20,bd4qakf7j0wwie8wke9km7uj8,0,89.9,15.8,2024-08-30T18:50:13.814Z,2024-08-30T19:39:48Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5182081599,286,,5182081595,152,,5182081591,13,,5182081593,56,Right,5182081689,233,590,5182081597,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029327,591,1,2,65,41,f1h34qp5zbfl489q8vnkhiq9s,1,8.0,81.9,2024-08-30T18:50:35.294Z,2024-08-30T18:50:37Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5182083619,141,6.8,5182083609,5,,5182083625,1,,5182083647,189,,5182083621,212,76.5,5182083623,213,5.55,5182083617,140,62.3,5182083615,56,Right,5182083611,157,,5182083613,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029347,592,1,2,65,44,f1h34qp5zbfl489q8vnkhiq9s,1,62.3,6.8,2024-08-30T18:50:37.366Z,2024-08-30T18:50:38Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5182083739,212,17.0,5182083735,140,52.6,5182083741,213,2.21,5182083733,56,Center,5182083737,141,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029375,593,1,2,65,45,f1h34qp5zbfl489q8vnkhiq9s,1,52.6,26.9,2024-08-30T18:50:38.357Z,2024-08-30T18:50:41Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5182083895,212,33.9,5182083899,1,,5182083891,140,53.4,5182083893,141,76.8,5182083889,56,Center,5182083897,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029421,594,1,2,65,47,f1h34qp5zbfl489q8vnkhiq9s,1,59.3,84.5,2024-08-30T18:50:41.261Z,2024-08-30T18:50:44Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5182084145,141,93.6,5182084149,213,0.71,5182084141,56,Left,5182084143,140,66.1,5182084147,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029491,595,1,2,65,50,f1h34qp5zbfl489q8vnkhiq9s,1,63.6,86.6,2024-08-30T18:50:43.870Z,2024-08-30T18:50:48Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5182084493,140,60.2,5182084491,56,Left,5182084499,213,3.88,5182084495,141,81.8,5182084497,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029527,596,1,2,65,55,f1h34qp5zbfl489q8vnkhiq9s,1,58.4,81.9,2024-08-30T18:50:48.797Z,2024-08-30T18:50:51Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5182084693,141,81.3,5182084695,212,9.2,5182084683,56,Back,5182084697,213,3.19,5182084689,140,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029547,597,1,2,65,58,f1h34qp5zbfl489q8vnkhiq9s,1,49.6,81.3,2024-08-30T18:50:51.749Z,2024-08-30T18:50:53Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5182084819,140,65.0,5182084823,212,16.2,5182084817,56,Left,5182084825,213,0.08,5182084821,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029591,598,1,2,65,59,f1h34qp5zbfl489q8vnkhiq9s,1,65.5,83.3,2024-08-30T18:50:52.877Z,2024-08-30T18:50:56Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5182085085,213,3.75,5182085081,141,73.2,5182085077,56,Center,5182085079,140,56.1,5182085083,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029661,599,1,2,66,2,f1h34qp5zbfl489q8vnkhiq9s,1,53.9,64.8,2024-08-30T18:50:55.837Z,2024-08-30T18:51:00Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5182085419,212,19.5,5182085415,141,41.3,5182085411,140,43.3,5182085421,213,4.10,5182085407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029683,600,1,2,66,6,f1h34qp5zbfl489q8vnkhiq9s,1,49.4,40.7,2024-08-30T18:51:00.197Z,2024-08-30T18:51:01Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5182085535,212,16.4,5182085531,140,63.2,5182085529,56,Center,5182085533,141,52.1,5182085537,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029693,601,1,2,66,8,f1h34qp5zbfl489q8vnkhiq9s,1,63.2,52.1,2024-08-30T18:51:01.493Z,2024-08-30T18:51:04Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5182085577,140,39.2,5182085619,156,,5182085585,213,3.41,5182085579,141,41.8,5182085583,212,26.2,5182085575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029753,602,1,2,66,10,f1h34qp5zbfl489q8vnkhiq9s,1,40.2,38.0,2024-08-30T18:51:03.885Z,2024-08-30T18:51:05Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5182085883,212,20.2,5182085875,140,52.5,5182085879,141,15.2,5182085887,213,5.41,5182085871,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029781,603,1,2,66,12,f1h34qp5zbfl489q8vnkhiq9s,1,53.9,14.5,2024-08-30T18:51:05.397Z,2024-08-30T18:51:08Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5182086109,213,2.43,5182086105,212,18.4,5182086099,141,32.2,5182086087,56,Back,5182086093,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029847,604,1,2,66,14,f1h34qp5zbfl489q8vnkhiq9s,1,40.6,32.2,2024-08-30T18:51:07.965Z,2024-08-30T18:51:11Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5182086437,213,0.31,5182086433,141,41.0,5182086431,140,58.6,5182086429,56,Center,5182086435,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029899,605,1,2,66,17,f1h34qp5zbfl489q8vnkhiq9s,1,55.7,44.6,2024-08-30T18:51:11.277Z,2024-08-30T18:51:15Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5182086735,140,37.6,5182086739,212,21.1,5182086741,213,2.69,5182086733,56,Back,5182086737,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715029967,606,1,2,66,21,f1h34qp5zbfl489q8vnkhiq9s,1,39.4,54.3,2024-08-30T18:51:15.245Z,2024-08-30T18:51:19Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5182087087,140,36.2,5182087093,213,4.53,5182087091,212,19.0,5182087089,141,26.8,5182087085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030005,607,1,2,66,25,f1h34qp5zbfl489q8vnkhiq9s,1,40.3,26.0,2024-08-30T18:51:19.045Z,2024-08-30T18:51:21Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5182087331,213,1.06,5182087329,212,12.0,5182087325,140,45.9,5182087327,141,41.3,5182087323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030045,608,1,2,66,28,f1h34qp5zbfl489q8vnkhiq9s,1,46.3,35.8,2024-08-30T18:51:21.606Z,2024-08-30T18:51:24Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5182087545,212,17.1,5182087541,140,44.3,5182087543,141,10.9,5182087539,56,Back,5182087547,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030091,609,1,2,66,30,f1h34qp5zbfl489q8vnkhiq9s,1,44.8,11.6,2024-08-30T18:51:24.045Z,2024-08-30T18:51:28Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5182087819,56,Back,5182087827,213,2.44,5182087821,140,31.1,5182087825,212,18.9,5182087823,141,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030137,610,1,2,66,35,f1h34qp5zbfl489q8vnkhiq9s,1,35.7,26.8,2024-08-30T18:51:28.636Z,2024-08-30T18:51:33Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5182088109,1,,5182088105,212,32.6,5182088101,140,65.6,5182088103,141,13.9,5182088099,56,Right,5182088107,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030151,611,1,2,66,39,f1h34qp5zbfl489q8vnkhiq9s,1,66.9,16.6,2024-08-30T18:51:33.037Z,2024-08-30T18:51:34Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5182088177,212,8.7,5182088173,140,59.0,5182088171,56,Right,5182088175,141,12.7,5182088179,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030235,612,1,2,66,40,f1h34qp5zbfl489q8vnkhiq9s,1,58.9,12.5,2024-08-30T18:51:34.270Z,2024-08-30T18:51:40Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5182088641,213,2.48,5182088633,56,Back,5182088637,141,33.5,5182088635,140,41.5,5182088639,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030167,673,83,2,66,42,bd4qakf7j0wwie8wke9km7uj8,0,38.0,88.9,2024-08-30T18:51:35.844Z,2024-08-30T19:25:34Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5182298829,399,15yli690oxmbr4dl1ksti2p9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030325,613,1,2,66,47,f1h34qp5zbfl489q8vnkhiq9s,1,48.8,31.1,2024-08-30T18:51:40.757Z,2024-08-30T18:51:47Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5182089075,141,49.4,5182089079,212,13.2,5182089071,140,44.7,5182089067,56,Back,5182089083,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030347,614,1,2,66,54,f1h34qp5zbfl489q8vnkhiq9s,1,65.8,69.9,2024-08-30T18:51:47.796Z,2024-08-30T18:51:49Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5182089197,212,16.6,5182089193,140,56.2,5182089191,56,Left,5182089199,213,2.22,5182089195,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030377,615,1,2,66,55,f1h34qp5zbfl489q8vnkhiq9s,1,56.2,89.3,2024-08-30T18:51:49.158Z,2024-08-30T18:51:53Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5182089459,140,41.2,5182089461,141,75.9,5182089465,213,3.67,5182089457,56,Back,5182089463,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030403,616,1,2,66,59,f1h34qp5zbfl489q8vnkhiq9s,0,41.2,75.9,2024-08-30T18:51:53.285Z,2024-08-30T19:28:05Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5182089607,141,22.7,5182089613,1,,5182089603,56,Center,5182089601,157,,5182089611,213,5.56,5182089609,212,54.9,5182089605,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715030443,674,1,2,67,2,bd4qakf7j0wwie8wke9km7uj8,1,20.1,78.8,2024-08-30T18:51:55.826Z,2024-08-30T18:51:59Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5182089863,212,16.6,5182089857,56,Back,5182089865,213,0.64,5182089861,141,93.3,5182089859,140,32.8,5182089855,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
