id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2751360515,698,1,2,74,54,6wwwud48qahpwrfxs20334qk5,0,69.6,26.2,2024-11-24T15:33:36.702Z,2024-11-24T15:33:37Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5380580487,213,2.04,5380580485,212,14.1,5380580481,140,63.5,5380580483,141,44.6,5380580479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360535,638,8,2,74,55,b8oqgvx1ijeyn6y1cn6929ix4,1,35.4,67.3,2024-11-24T15:33:37.892Z,2024-11-24T15:33:39Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5380580617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360715,640,1,2,75,1,b8oqgvx1ijeyn6y1cn6929ix4,1,70.3,41.6,2024-11-24T15:33:43.356Z,2024-11-24T15:33:47Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5380581723,213,4.88,5380581715,56,Right,5380581721,212,19.8,5380581717,140,73.5,5380581719,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360779,641,1,2,75,4,b8oqgvx1ijeyn6y1cn6929ix4,1,75.6,12.5,2024-11-24T15:33:46.476Z,2024-11-24T15:33:50Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5380582023,141,18.9,5380582019,56,Right,5380582027,213,2.86,5380582021,140,61.0,5380582025,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360841,642,1,2,75,7,b8oqgvx1ijeyn6y1cn6929ix4,1,62.8,17.7,2024-11-24T15:33:49.284Z,2024-11-24T15:33:53Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5380582359,212,7.5,5380582357,141,28.5,5380582355,140,64.0,5380582361,213,1.40,5380582353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360957,643,1,2,75,10,b8oqgvx1ijeyn6y1cn6929ix4,1,66.2,31.3,2024-11-24T15:33:52.236Z,2024-11-24T15:34:07Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,1.0,,5380583047,141,53.4,5380583049,212,17.1,5380583955,210,13,5380583045,140,74.0,5380583043,56,Center,5380583051,213,1.07,5380583961,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360965,644,13,2,75,15,b8oqgvx1ijeyn6y1cn6929ix4,1,89.4,69.0,2024-11-24T15:33:57.285Z,2024-11-24T16:31:37Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380584013,154,,5380583677,72,,5380583099,56,Center,5380897189,86,,5380584011,29,,5380584015,55,643,5380584023,230,98.4,5380583097,64,,5380583095,22,5380584019,102,57.1,5380584027,231,5380584021,103,,,,,,,,,,52.3,56.9,,,,,,,,
2751361085,645,5,2,75,16,b8oqgvx1ijeyn6y1cn6929ix4,0,101.4,59.4,2024-11-24T15:33:58.796Z,2024-11-24T16:20:22Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380583745,233,699,5380583653,56,Center,5380583655,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751360993,699,5,2,75,16,6wwwud48qahpwrfxs20334qk5,1,-1.4,40.6,2024-11-24T15:33:58.796Z,2024-11-24T16:20:22Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5380583227,346,,5380583225,56,Back,5380583695,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361835,646,18,2,75,55,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-24T15:34:37.199Z,2024-11-24T15:34:39Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5380587815,42,,5380587821,59,8,5380587817,44,Midfielder,5380587957,55,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361847,647,19,2,75,55,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-24T15:34:37.200Z,2024-11-24T16:20:24Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5380839665,293,5,5380587883,42,,5380587893,55,646,5380587891,44,Midfielder,5380839659,292,7,5380587889,59,18,5380587887,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361983,648,18,2,76,2,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-24T15:34:44.758Z,2024-11-24T15:34:47Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5380588723,42,,5380588805,55,649,5380588725,44,Midfielder,5380588727,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751361991,649,19,2,76,2,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-24T15:34:44.759Z,2024-11-24T16:20:26Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5380839943,293,2,5380588755,42,,5380588763,59,19,5380588767,55,648,5380588765,44,Forward,5380588761,145,9,5380839941,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362597,700,1,2,76,30,6wwwud48qahpwrfxs20334qk5,1,4.1,41.6,2024-11-24T15:35:12.894Z,2024-11-24T15:35:16Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380592061,56,Back,5380592065,140,4.8,5380592069,141,48.4,5380592075,213,1.41,5380592073,212,4.7,5380592083,237,,5380592059,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362679,701,1,2,76,34,6wwwud48qahpwrfxs20334qk5,1,4.8,47.2,2024-11-24T15:35:16.438Z,2024-11-24T15:35:20Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5380592491,141,26.4,5380592495,213,5.39,5380592487,56,Back,5380592489,140,15.6,5380592493,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362723,702,1,2,76,38,6wwwud48qahpwrfxs20334qk5,0,30.3,28.2,2024-11-24T15:35:20.208Z,2024-11-24T15:35:23Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380592773,213,0.79,5380592763,56,Left,5380592759,155,,5380592775,1,,5380592767,141,85.6,5380592771,212,54.9,5380592765,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362739,650,12,2,76,40,b8oqgvx1ijeyn6y1cn6929ix4,1,33.0,14.9,2024-11-24T15:35:22.868Z,2024-11-24T15:35:26Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380592881,212,11.3,5380592919,15,,5380592963,167,,5380592883,213,4.62,5380592877,140,32.0,5380592879,141,0.0,5380592875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362753,651,5,2,76,41,b8oqgvx1ijeyn6y1cn6929ix4,0,31.8,-1.8,2024-11-24T15:35:23.822Z,2024-11-24T15:35:30Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5380592951,56,Back,5380593569,233,703,5380592953,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362849,703,5,2,76,41,6wwwud48qahpwrfxs20334qk5,1,68.2,101.8,2024-11-24T15:35:23.822Z,2024-11-24T16:20:22Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380593467,56,Left,5380593469,347,,5380593523,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362941,704,1,2,76,47,6wwwud48qahpwrfxs20334qk5,1,72.2,100.0,2024-11-24T15:35:29.902Z,2024-11-24T15:35:34Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5380593915,212,16.1,5380593911,140,61.4,5380593917,213,3.93,5380593907,107,,5380593909,56,Left,5380593913,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751362955,705,1,2,76,52,6wwwud48qahpwrfxs20334qk5,0,63.9,88.1,2024-11-24T15:35:34.205Z,2024-11-24T15:35:35Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380593981,141,83.9,5380593985,213,6.04,5380593977,56,Left,5380593983,212,11.7,5380593979,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363077,652,61,2,76,56,b8oqgvx1ijeyn6y1cn6929ix4,0,23.2,15.2,2024-11-24T15:35:38.136Z,2024-11-24T15:35:39Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5380594583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363127,706,1,2,76,57,6wwwud48qahpwrfxs20334qk5,1,75.6,96.8,2024-11-24T15:35:40.030Z,2024-11-24T15:35:42Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380594843,140,66.2,5380594837,56,Left,5380594851,213,3.55,5380594849,212,10.8,5380594847,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363189,707,1,2,76,59,6wwwud48qahpwrfxs20334qk5,1,67.7,89.3,2024-11-24T15:35:41.846Z,2024-11-24T15:35:44Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5380595187,56,Left,5380595189,140,55.7,5380595193,212,13.0,5380595195,213,2.89,5380595191,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363269,708,1,2,77,2,6wwwud48qahpwrfxs20334qk5,1,55.7,94.1,2024-11-24T15:35:44.174Z,2024-11-24T15:35:46Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5380595609,141,98.7,5380595607,140,77.6,5380595613,213,0.14,5380595605,56,Left,5380595611,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363309,709,1,2,77,4,6wwwud48qahpwrfxs20334qk5,1,77.6,98.7,2024-11-24T15:35:46.798Z,2024-11-24T15:35:48Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380595807,212,9.9,5380595809,213,3.48,5380595801,56,Left,5380595805,141,93.8,5380595803,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363331,710,1,2,77,6,6wwwud48qahpwrfxs20334qk5,1,68.7,93.8,2024-11-24T15:35:48.286Z,2024-11-24T15:35:49Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5380595893,213,3.85,5380595891,212,9.7,5380595887,140,61.7,5380595889,141,84.5,5380595885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363347,711,1,2,77,7,6wwwud48qahpwrfxs20334qk5,1,61.7,84.5,2024-11-24T15:35:49.110Z,2024-11-24T15:35:50Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5380596015,212,10.3,5380596019,213,0.32,5380596013,141,89.3,5380596009,140,71.0,5380596005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363377,712,1,2,77,7,6wwwud48qahpwrfxs20334qk5,1,70.8,89.4,2024-11-24T15:35:49.957Z,2024-11-24T15:35:51Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5380596193,213,6.20,5380596189,141,88.6,5380596187,140,77.1,5380596185,56,Left,5380596191,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363411,713,1,2,77,9,6wwwud48qahpwrfxs20334qk5,0,75.6,88.6,2024-11-24T15:35:51.517Z,2024-11-24T15:35:53Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5380596391,213,6.04,5380596383,56,Left,5380596385,140,90.4,5380596387,141,82.9,5380596389,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363513,653,1,2,77,13,b8oqgvx1ijeyn6y1cn6929ix4,1,12.0,8.5,2024-11-24T15:35:55.820Z,2024-11-24T15:35:59Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5380597033,56,Back,5380597041,213,0.15,5380597029,157,,5380597035,140,39.3,5380597043,1,,5380597039,212,29.0,5380597037,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363617,655,1,2,77,16,b8oqgvx1ijeyn6y1cn6929ix4,1,39.3,14.9,2024-11-24T15:35:58.352Z,2024-11-24T15:36:05Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5380597647,140,38.3,5380597649,141,31.8,5380597655,213,1.66,5380597645,56,Back,5380597653,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363725,656,1,2,77,21,b8oqgvx1ijeyn6y1cn6929ix4,1,59.5,44.2,2024-11-24T15:36:03.996Z,2024-11-24T15:36:11Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380598183,140,77.4,5380598185,141,31.8,5380598181,56,Center,5380598189,213,5.86,5380598187,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363831,657,1,2,77,27,b8oqgvx1ijeyn6y1cn6929ix4,1,88.0,24.9,2024-11-24T15:36:09.580Z,2024-11-24T15:36:16Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5380598829,212,15.6,5380598831,213,3.60,5380598815,56,Right,5380598821,140,74.7,5380598825,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751363923,658,1,2,77,33,b8oqgvx1ijeyn6y1cn6929ix4,1,81.6,10.7,2024-11-24T15:36:15.172Z,2024-11-24T15:36:20Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5380599307,213,2.60,5380599301,141,23.6,5380599297,56,Center,5380599299,140,67.7,5380599303,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364013,659,1,2,77,37,b8oqgvx1ijeyn6y1cn6929ix4,1,70.0,26.2,2024-11-24T15:36:19.165Z,2024-11-24T15:36:24Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5380599703,141,82.1,5380599697,155,,5380599699,56,Left,5380599701,140,72.4,5380599705,212,38.1,5380599707,213,1.50,5380599709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364109,660,1,2,77,40,b8oqgvx1ijeyn6y1cn6929ix4,1,73.2,87.2,2024-11-24T15:36:22.653Z,2024-11-24T15:36:27Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380600093,56,Left,5380600101,213,6.25,5380600095,140,80.6,5380600099,212,7.8,5380600097,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364203,661,1,2,77,44,b8oqgvx1ijeyn6y1cn6929ix4,1,76.4,88.9,2024-11-24T15:36:26.044Z,2024-11-24T15:36:31Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380600553,56,Center,5380600559,212,14.9,5380600557,141,75.4,5380600561,213,3.80,5380600555,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364239,662,1,2,77,47,b8oqgvx1ijeyn6y1cn6929ix4,1,66.5,76.7,2024-11-24T15:36:29.652Z,2024-11-24T15:36:33Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5380600757,141,92.6,5380600759,212,16.4,5380600755,140,78.2,5380600761,213,0.72,5380600753,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364281,663,1,2,77,50,b8oqgvx1ijeyn6y1cn6929ix4,1,76.4,92.6,2024-11-24T15:36:32.102Z,2024-11-24T15:36:35Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380600949,141,94.2,5380600945,140,84.7,5380600941,56,Left,5380600953,212,8.8,5380600957,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364321,664,1,2,77,52,b8oqgvx1ijeyn6y1cn6929ix4,1,84.7,94.2,2024-11-24T15:36:34.086Z,2024-11-24T15:36:37Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380601197,140,74.9,5380601199,141,90.8,5380601195,56,Left,5380601201,212,10.5,5380601203,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364509,665,1,2,77,54,b8oqgvx1ijeyn6y1cn6929ix4,1,74.9,90.8,2024-11-24T15:36:36.076Z,2024-11-24T15:36:45Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380602183,213,3.97,5380602177,140,62.6,5380602179,141,70.2,5380602175,56,Center,5380602181,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364523,666,1,2,78,2,b8oqgvx1ijeyn6y1cn6929ix4,0,62.8,69.9,2024-11-24T15:36:44.356Z,2024-11-24T15:36:47Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5380602297,212,32.7,5380602303,213,0.32,5380602291,141,84.8,5380602283,155,,5380602309,1,,5380602287,140,92.4,5380602285,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364545,714,61,2,78,3,6wwwud48qahpwrfxs20334qk5,0,8.1,14.3,2024-11-24T15:36:45.326Z,2024-11-24T15:36:52Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5380602417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364539,667,3,2,78,4,b8oqgvx1ijeyn6y1cn6929ix4,0,92.0,86.8,2024-11-24T15:36:46.764Z,2024-11-24T15:36:52Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380602511,233,715,5380602391,286,,5380602389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364549,715,7,2,78,4,6wwwud48qahpwrfxs20334qk5,0,8.0,13.2,2024-11-24T15:36:46.765Z,2024-11-24T15:36:51Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5380602491,233,667,5380602437,285,,5380602435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364729,668,1,2,78,9,b8oqgvx1ijeyn6y1cn6929ix4,0,89.5,89.3,2024-11-24T15:36:51.964Z,2024-11-24T15:36:57Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380603463,213,5.26,5380603457,140,98.8,5380603459,141,65.8,5380603461,212,18.7,5380603455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364733,716,43,2,78,15,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-24T15:36:57.853Z,2024-11-24T15:37:02Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5380603929,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364771,717,1,2,78,16,6wwwud48qahpwrfxs20334qk5,0,3.0,31.3,2024-11-24T15:36:58.054Z,2024-11-24T15:36:59Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5380603733,213,2.39,5380603729,141,37.6,5380603727,140,0.0,5380603731,212,6.3,5380603725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751365029,719,12,2,78,16,6wwwud48qahpwrfxs20334qk5,1,3.0,36.3,2024-11-24T15:36:58.598Z,2024-11-24T15:37:13Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5380605243,56,Back,5380605245,140,0.6,5380605251,213,4.40,5380605247,141,25.0,5380605249,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364815,669,6,2,78,17,b8oqgvx1ijeyn6y1cn6929ix4,1,100.0,62.5,2024-11-24T15:36:59.605Z,2024-11-24T16:17:37Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380605791,233,718,5380604007,73,,5380604005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751364781,718,6,2,78,17,6wwwud48qahpwrfxs20334qk5,0,0.0,37.5,2024-11-24T15:36:59.605Z,2024-11-24T16:17:37Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5380606781,233,669,5380605731,56,Back,5380606689,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751365825,670,1,2,79,0,b8oqgvx1ijeyn6y1cn6929ix4,1,99.5,99.5,2024-11-24T15:37:42.996Z,2024-11-24T15:37:57Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,1.0,,5380610663,154,,5380609679,224,,5380609691,1,,5380609689,213,4.49,5380609675,6,,5380609677,155,,5380609687,212,45.0,5380610659,210,13,5380609685,141,5380609681,56,Center,5380609683,140,5380609673,2,,,,,,34.9,,,,90.0,,,,,,,,,
2751365837,671,13,2,79,3,b8oqgvx1ijeyn6y1cn6929ix4,1,90.0,34.9,2024-11-24T15:37:45.396Z,2024-11-24T16:43:03Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5380610677,154,,5380610675,29,,5380610685,103,34.7,5380610687,108,,5380610683,102,33.3,5380610379,25,,5380610679,55,670,5380610691,230,98.4,5380609741,56,5380610689,328,,5380609739,63,5380610693,231,5380901121,75,5380610381,20,,Center,,,,,46.4,,,,,,,,
2751365927,672,5,2,79,4,b8oqgvx1ijeyn6y1cn6929ix4,0,101.1,33.0,2024-11-24T15:37:46.904Z,2024-11-24T16:20:23Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5380610251,56,Center,5380610371,233,720,5380610253,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751365869,720,5,2,79,4,6wwwud48qahpwrfxs20334qk5,1,-1.1,67.0,2024-11-24T15:37:46.904Z,2024-11-24T16:20:23Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5380610285,233,672,5380609929,346,,5380609925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751366273,721,1,2,79,26,6wwwud48qahpwrfxs20334qk5,1,3.2,41.8,2024-11-24T15:38:08.134Z,2024-11-24T15:38:09Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380612135,56,Back,5380612139,141,50.6,5380612143,213,1.64,5380612137,140,2.8,5380612133,124,,5380612147,237,,5380612141,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751366499,722,1,2,79,27,6wwwud48qahpwrfxs20334qk5,1,2.8,50.6,2024-11-24T15:38:09.517Z,2024-11-24T15:38:18Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5380613411,213,4.93,5380613409,212,14.3,5380613407,141,30.1,5380613401,56,Back,5380613405,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751366523,723,1,2,79,36,6wwwud48qahpwrfxs20334qk5,0,16.5,11.9,2024-11-24T15:38:18.167Z,2024-11-24T15:38:19Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5380613553,213,0.45,5380613541,141,51.2,5380613523,155,,5380613547,212,61.9,5380613535,140,69.7,5380613529,56,Center,5380613557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751366761,673,1,2,79,42,b8oqgvx1ijeyn6y1cn6929ix4,1,36.0,49.4,2024-11-24T15:38:24.396Z,2024-11-24T15:38:28Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5380614827,140,15.6,5380614831,141,66.1,5380614835,213,2.65,5380614821,3,,5380614833,212,24.2,5380614823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751366923,675,1,2,79,47,b8oqgvx1ijeyn6y1cn6929ix4,1,14.4,51.0,2024-11-24T15:38:29.516Z,2024-11-24T15:38:34Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5380615609,140,15.4,5380615607,56,Back,5380615613,212,6.9,5380615615,213,1.42,5380615611,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751366985,676,1,2,79,50,b8oqgvx1ijeyn6y1cn6929ix4,1,19.4,62.0,2024-11-24T15:38:32.612Z,2024-11-24T15:38:36Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5380615907,212,19.9,5380615909,213,1.40,5380615905,141,90.9,5380615901,56,Back,5380615903,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751367045,677,1,2,79,53,b8oqgvx1ijeyn6y1cn6929ix4,1,22.6,91.4,2024-11-24T15:38:35.244Z,2024-11-24T15:38:38Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5380616187,56,Back,5380616189,140,31.1,5380616193,212,8.9,5380616191,141,92.3,5380616195,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751367083,678,1,2,79,55,b8oqgvx1ijeyn6y1cn6929ix4,1,34.3,92.3,2024-11-24T15:38:37.436Z,2024-11-24T15:38:40Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5380616353,140,35.1,5380616361,212,9.2,5380616349,56,Back,5380616363,213,4.80,5380616357,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751367163,679,1,2,79,57,b8oqgvx1ijeyn6y1cn6929ix4,1,37.4,78.4,2024-11-24T15:38:39.220Z,2024-11-24T15:38:44Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5380616785,213,4.84,5380616781,141,63.6,5380616783,212,10.1,5380616779,140,38.6,5380616777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751367175,680,1,2,80,1,b8oqgvx1ijeyn6y1cn6929ix4,0,40.9,63.0,2024-11-24T15:38:43.500Z,2024-11-24T15:38:45Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5380616835,140,48.1,5380616837,141,50.1,5380616839,212,11.6,5380616833,56,Back,5380616841,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
