id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2752992643,704,1,2,68,34,8gxd9ry2580pu1b1dd5ny9ymy,1,47.1,37.7,2024-11-29T19:24:03.416Z,2024-11-29T19:24:07Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389572159,212,19.9,5389572153,141,64.3,5389572163,213,2.00,5389572149,140,39.2,5389572147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752992691,705,1,2,68,38,8gxd9ry2580pu1b1dd5ny9ymy,1,55.7,77.9,2024-11-29T19:24:07.512Z,2024-11-29T19:24:11Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389572365,141,94.8,5389572363,140,61.2,5389572361,56,Left,5389572367,212,12.9,5389572369,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752992765,706,1,2,68,42,8gxd9ry2580pu1b1dd5ny9ymy,1,59.6,87.5,2024-11-29T19:24:11.073Z,2024-11-29T19:24:15Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5389572675,155,,5389572685,213,5.73,5389572679,140,75.4,5389572681,141,72.6,5389572677,56,Center,5389572683,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752992771,707,61,2,68,46,8gxd9ry2580pu1b1dd5ny9ymy,1,73.6,71.2,2024-11-29T19:24:15.385Z,2024-11-29T19:24:15Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5389572717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752992807,708,1,2,68,48,8gxd9ry2580pu1b1dd5ny9ymy,1,71.5,65.8,2024-11-29T19:24:17.312Z,2024-11-29T19:24:18Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5389572929,140,64.6,5389572943,213,3.43,5389572933,141,62.6,5389572925,56,Center,5389572937,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752992839,709,1,2,68,49,8gxd9ry2580pu1b1dd5ny9ymy,1,65.5,54.9,2024-11-29T19:24:18.528Z,2024-11-29T19:24:20Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5389573105,56,Center,5389573107,140,67.1,5389573109,141,37.9,5389573113,213,4.86,5389573111,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752992853,710,1,2,68,51,8gxd9ry2580pu1b1dd5ny9ymy,1,65.9,28.5,2024-11-29T19:24:20.024Z,2024-11-29T19:24:21Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389573203,56,Center,5389573205,140,61.3,5389573211,213,2.17,5389573207,141,38.8,5389573209,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752992871,711,1,2,68,52,8gxd9ry2580pu1b1dd5ny9ymy,1,61.3,38.8,2024-11-29T19:24:21.200Z,2024-11-29T19:24:22Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389573331,212,8.8,5389573335,213,1.19,5389573327,141,50.9,5389573323,140,64.4,5389573321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752992895,712,1,2,68,53,8gxd9ry2580pu1b1dd5ny9ymy,1,64.4,50.9,2024-11-29T19:24:22.361Z,2024-11-29T19:24:24Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389573467,141,37.9,5389573465,140,60.5,5389573469,212,9.7,5389573471,213,4.28,5389573463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752992913,713,1,2,68,55,8gxd9ry2580pu1b1dd5ny9ymy,1,60.5,37.9,2024-11-29T19:24:24.073Z,2024-11-29T19:24:26Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389573579,140,72.1,5389573587,212,17.9,5389573571,155,,5389573591,213,0.82,5389573583,141,57.2,5389573575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752992919,714,50,2,68,57,8gxd9ry2580pu1b1dd5ny9ymy,1,71.3,56.9,2024-11-29T19:24:25.944Z,2024-11-29T20:01:19Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5389574163,233,645,5389573609,286,,5389573605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993009,645,7,2,68,57,b2vft81kyjurzbmekvgrqwr64,1,28.7,43.1,2024-11-29T19:24:25.945Z,2024-11-29T20:01:19Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5389574123,233,714,5389574047,285,,5389574045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993019,646,1,2,69,3,b2vft81kyjurzbmekvgrqwr64,1,39.2,61.1,2024-11-29T19:24:31.764Z,2024-11-29T20:37:27Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389577313,212,21.6,5389577311,141,29.5,5389577309,140,40.9,5389577307,56,Back,5389577315,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993111,648,1,2,69,4,b2vft81kyjurzbmekvgrqwr64,1,31.8,46.1,2024-11-29T19:24:33.275Z,2024-11-29T19:24:37Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5389574551,140,38.6,5389574553,141,22.5,5389574549,56,Back,5389574555,212,17.6,5389574557,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993135,649,1,2,69,8,b2vft81kyjurzbmekvgrqwr64,1,38.6,22.5,2024-11-29T19:24:37.027Z,2024-11-29T19:24:38Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5389574677,212,23.8,5389574675,141,18.0,5389574679,213,6.15,5389574671,56,Right,5389574673,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993217,650,1,2,69,9,b2vft81kyjurzbmekvgrqwr64,1,63.9,18.8,2024-11-29T19:24:38.259Z,2024-11-29T19:24:42Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5389575087,140,63.5,5389575089,141,40.0,5389575091,212,14.4,5389575085,56,Center,5389575093,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993281,651,1,2,69,14,b2vft81kyjurzbmekvgrqwr64,1,72.6,26.4,2024-11-29T19:24:42.651Z,2024-11-29T19:24:46Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5389575393,213,5.97,5389575391,212,21.9,5389575383,140,92.4,5389575379,56,Right,5389575387,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993309,652,1,2,69,17,b2vft81kyjurzbmekvgrqwr64,0,95.9,14.7,2024-11-29T19:24:45.932Z,2024-11-29T19:24:49Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5389575543,2,,5389575553,212,18.4,5389575551,141,41.3,5389575549,140,92.5,5389575555,213,1.77,5389575547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993345,715,12,2,69,19,8gxd9ry2580pu1b1dd5ny9ymy,1,7.5,67.5,2024-11-29T19:24:47.928Z,2024-11-29T19:24:49Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389575689,56,Back,5389575697,213,1.52,5389575691,140,7.8,5389575693,141,75.9,5389575695,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993379,717,61,2,69,23,8gxd9ry2580pu1b1dd5ny9ymy,1,7.8,76.9,2024-11-29T19:24:51.649Z,2024-11-29T19:24:52Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389575833,56,Back,5389575861,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993587,653,5,2,69,26,b2vft81kyjurzbmekvgrqwr64,1,81.1,-1.4,2024-11-29T19:24:55.379Z,2024-11-29T20:09:11Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5389576877,347,,5389576873,56,Right,5389576963,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993507,718,5,2,69,26,8gxd9ry2580pu1b1dd5ny9ymy,0,18.9,101.4,2024-11-29T19:24:55.379Z,2024-11-29T20:09:12Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389577041,233,653,5389576469,347,,5389576467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752993741,654,1,2,69,46,b2vft81kyjurzbmekvgrqwr64,0,73.4,0.0,2024-11-29T19:25:15.339Z,2024-11-29T19:25:20Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5389577837,212,24.9,5389577825,56,Right,5389577873,238,,5389577841,213,0.54,5389577821,107,,5389577845,1,,5389577833,141,17.4,5389577829,140,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994013,720,1,2,70,4,8gxd9ry2580pu1b1dd5ny9ymy,1,12.6,42.5,2024-11-29T19:25:32.928Z,2024-11-29T19:25:39Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5389579435,141,76.6,5389579437,212,25.2,5389579431,56,Back,5389579433,140,21.9,5389579429,123,,5389579439,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994007,655,45,2,70,10,b2vft81kyjurzbmekvgrqwr64,0,75.5,16.8,2024-11-29T19:25:38.763Z,2024-11-29T20:13:26Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5389579407,286,,5389579775,233,721,5389579405,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994047,721,3,2,70,10,8gxd9ry2580pu1b1dd5ny9ymy,1,24.5,83.2,2024-11-29T19:25:38.763Z,2024-11-29T20:13:26Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389579655,56,Back,5389579657,285,,5389579731,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994085,722,1,2,70,12,8gxd9ry2580pu1b1dd5ny9ymy,1,29.3,77.5,2024-11-29T19:25:41.552Z,2024-11-29T19:25:43Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389579877,212,12.6,5389579875,141,68.4,5389579879,213,5.77,5389579873,140,39.8,5389579871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994187,723,1,2,70,14,8gxd9ry2580pu1b1dd5ny9ymy,1,40.0,68.2,2024-11-29T19:25:43.400Z,2024-11-29T19:25:50Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5389580423,141,75.3,5389580421,140,45.8,5389580419,56,Back,5389580425,212,7.8,5389580427,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994249,724,1,2,70,21,8gxd9ry2580pu1b1dd5ny9ymy,1,39.0,83.9,2024-11-29T19:25:50.201Z,2024-11-29T19:25:54Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5389580707,213,3.55,5389580691,56,Back,5389580699,141,76.3,5389580695,140,27.5,5389580703,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994375,725,1,2,70,25,8gxd9ry2580pu1b1dd5ny9ymy,1,31.5,69.1,2024-11-29T19:25:54.049Z,2024-11-29T19:26:04Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389581487,213,5.63,5389581469,56,Right,5389581473,140,80.8,5389581467,155,,5389581481,212,65.1,5389581477,141,11.0,5389581491,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994399,726,1,2,70,35,8gxd9ry2580pu1b1dd5ny9ymy,0,88.6,15.3,2024-11-29T19:26:03.896Z,2024-11-29T19:26:05Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5389581595,56,Center,5389581609,213,1.44,5389581591,155,,5389581603,141,48.2,5389581599,140,91.4,5389581589,2,,5389581605,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994405,656,12,2,70,37,b2vft81kyjurzbmekvgrqwr64,1,14.5,65.7,2024-11-29T19:26:05.971Z,2024-11-29T19:26:07Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5389581651,15,,5389581635,213,0.42,5389581627,56,Back,5389581629,140,31.0,5389581633,212,19.0,5389581631,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994517,658,1,2,70,39,b2vft81kyjurzbmekvgrqwr64,1,24.8,75.1,2024-11-29T19:26:08.003Z,2024-11-29T19:26:15Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389582233,212,11.4,5389582229,141,88.7,5389582225,56,Back,5389582235,213,0.94,5389582227,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994527,659,3,2,70,43,b2vft81kyjurzbmekvgrqwr64,1,34.7,91.4,2024-11-29T19:26:12.004Z,2024-11-29T20:13:26Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389582275,56,Back,5389730647,286,,5389730643,233,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753022155,944,45,2,70,43,8gxd9ry2580pu1b1dd5ny9ymy,0,65.3,8.6,2024-11-29T19:26:12.004Z,2024-11-29T20:13:27Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389730637,285,,5389730661,233,659,5389730635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994533,660,3,2,70,44,b2vft81kyjurzbmekvgrqwr64,0,31.4,89.6,2024-11-29T19:26:12.623Z,2024-11-29T19:56:32Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389582299,285,,5389729895,233,727,5389582297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994487,727,7,2,70,44,8gxd9ry2580pu1b1dd5ny9ymy,0,68.6,10.4,2024-11-29T19:26:12.624Z,2024-11-29T20:05:55Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389729915,233,660,5389582123,286,,5389582121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753019163,912,61,2,70,45,b2vft81kyjurzbmekvgrqwr64,1,32.8,86.8,2024-11-29T19:26:13.579Z,2024-11-29T19:52:11Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389713569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994579,661,1,2,70,51,b2vft81kyjurzbmekvgrqwr64,0,42.1,72.3,2024-11-29T19:26:19.659Z,2024-11-29T19:52:22Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389582559,56,Left,5389582569,1,,5389582561,140,85.3,5389582563,141,87.1,5389714037,155,,5389582567,213,0.22,5389582565,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994633,729,1,2,70,53,8gxd9ry2580pu1b1dd5ny9ymy,1,18.5,11.9,2024-11-29T19:26:22.072Z,2024-11-29T19:26:23Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389582835,56,Back,5389582841,212,18.6,5389582843,213,2.24,5389582839,141,33.3,5389582837,140,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994649,730,1,2,70,54,8gxd9ry2580pu1b1dd5ny9ymy,1,4.5,40.0,2024-11-29T19:26:23.464Z,2024-11-29T19:26:24Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5389582927,141,29.8,5389582925,140,12.0,5389582929,212,10.5,5389582931,213,5.56,5389582923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994685,731,1,2,70,55,8gxd9ry2580pu1b1dd5ny9ymy,1,12.0,29.8,2024-11-29T19:26:24.336Z,2024-11-29T19:26:27Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5389583117,213,4.02,5389583109,56,Back,5389583115,212,13.0,5389583113,141,15.0,5389583111,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994709,732,1,2,70,58,8gxd9ry2580pu1b1dd5ny9ymy,1,6.7,13.5,2024-11-29T19:26:26.864Z,2024-11-29T19:26:28Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389583275,213,6.01,5389583269,140,20.3,5389583273,212,14.8,5389583267,56,Back,5389583271,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994729,733,1,2,71,0,8gxd9ry2580pu1b1dd5ny9ymy,1,24.6,8.0,2024-11-29T19:26:28.680Z,2024-11-29T19:26:30Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389583381,140,29.8,5389583383,141,22.4,5389583385,212,11.2,5389583379,56,Back,5389583387,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994737,734,1,2,71,1,8gxd9ry2580pu1b1dd5ny9ymy,1,30.1,22.4,2024-11-29T19:26:30.209Z,2024-11-29T19:26:31Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5389583435,212,7.0,5389583437,213,5.27,5389583429,56,Back,5389583433,141,13.7,5389583431,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994757,735,1,2,71,2,8gxd9ry2580pu1b1dd5ny9ymy,1,33.4,14.0,2024-11-29T19:26:31.312Z,2024-11-29T19:26:32Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5389583541,140,24.7,5389583543,141,12.3,5389583547,213,3.27,5389583539,56,Back,5389583545,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994781,736,1,2,71,3,8gxd9ry2580pu1b1dd5ny9ymy,1,24.7,12.3,2024-11-29T19:26:32.528Z,2024-11-29T19:26:34Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5389583649,141,17.4,5389583653,213,0.20,5389583651,212,17.9,5389583647,140,41.4,5389583645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994875,737,1,2,71,5,8gxd9ry2580pu1b1dd5ny9ymy,1,45.6,15.9,2024-11-29T19:26:34.279Z,2024-11-29T19:26:41Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5389584251,141,24.7,5389584253,212,6.0,5389584255,213,1.47,5389584249,140,46.2,5389584247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994895,738,1,2,71,12,8gxd9ry2580pu1b1dd5ny9ymy,0,61.1,9.1,2024-11-29T19:26:41.528Z,2024-11-29T19:26:42Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5389584359,212,8.6,5389584357,141,6.5,5389584353,56,Right,5389584361,213,6.08,5389584355,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994949,662,61,2,71,17,b2vft81kyjurzbmekvgrqwr64,1,38.3,93.2,2024-11-29T19:26:45.668Z,2024-11-29T19:26:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389584621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752994981,664,1,2,71,18,b2vft81kyjurzbmekvgrqwr64,1,38.4,93.3,2024-11-29T19:26:47.115Z,2024-11-29T19:26:48Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389584795,56,Back,5389584797,140,34.3,5389584799,141,97.4,5389584801,212,5.1,5389584803,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995005,665,1,2,71,19,b2vft81kyjurzbmekvgrqwr64,1,34.3,97.4,2024-11-29T19:26:47.963Z,2024-11-29T19:26:49Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5389584967,140,27.2,5389584975,212,11.6,5389584979,213,4.01,5389584963,56,Back,5389584971,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995021,666,1,2,71,21,b2vft81kyjurzbmekvgrqwr64,0,27.2,84.4,2024-11-29T19:26:49.715Z,2024-11-29T19:26:50Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5389585059,140,45.5,5389585067,213,5.56,5389585057,56,Back,5389585061,141,59.4,5389585063,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995061,740,1,2,71,22,8gxd9ry2580pu1b1dd5ny9ymy,1,50.3,34.8,2024-11-29T19:26:50.946Z,2024-11-29T19:26:52Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5389585231,212,14.7,5389585223,56,Back,5389585227,141,34.6,5389585235,213,3.15,5389585225,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995107,741,1,2,71,23,8gxd9ry2580pu1b1dd5ny9ymy,1,37.2,36.4,2024-11-29T19:26:52.024Z,2024-11-29T19:26:55Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5389585485,141,67.6,5389585487,212,21.3,5389585481,56,Back,5389585483,140,38.7,5389585489,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995139,742,1,2,71,26,8gxd9ry2580pu1b1dd5ny9ymy,1,39.3,72.0,2024-11-29T19:26:55.416Z,2024-11-29T19:26:57Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389585621,212,15.2,5389585615,56,Back,5389585623,213,1.37,5389585617,140,42.2,5389585619,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995191,743,1,2,71,28,8gxd9ry2580pu1b1dd5ny9ymy,1,42.5,94.1,2024-11-29T19:26:57.480Z,2024-11-29T19:27:00Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5389585923,212,15.1,5389585921,141,82.9,5389585925,213,3.67,5389585919,140,30.1,5389585917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995233,744,1,2,71,31,8gxd9ry2580pu1b1dd5ny9ymy,1,33.0,79.3,2024-11-29T19:27:00.497Z,2024-11-29T19:27:04Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5389586177,56,Center,5389586181,141,77.8,5389586183,212,36.0,5389586175,155,,5389586185,213,6.25,5389586179,140,67.3,5389586187,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995239,745,61,2,71,35,8gxd9ry2580pu1b1dd5ny9ymy,0,67.7,77.8,2024-11-29T19:27:03.937Z,2024-11-29T19:27:04Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,,5389586217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995279,667,1,2,71,37,b2vft81kyjurzbmekvgrqwr64,1,39.4,36.6,2024-11-29T19:27:05.859Z,2024-11-29T19:27:07Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5389586397,140,47.8,5389586399,141,48.4,5389586401,212,11.9,5389586403,213,0.74,5389586395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995291,669,1,2,71,38,b2vft81kyjurzbmekvgrqwr64,1,47.8,48.4,2024-11-29T19:27:07.475Z,2024-11-29T19:27:08Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5389586489,141,26.7,5389586487,140,48.0,5389586493,213,4.73,5389586491,212,14.8,5389586485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995297,670,1,2,71,39,b2vft81kyjurzbmekvgrqwr64,1,48.0,26.7,2024-11-29T19:27:08.515Z,2024-11-29T19:27:09Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5389586537,141,31.5,5389586539,212,19.6,5389586533,56,Back,5389586541,213,2.97,5389586535,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995317,671,1,2,71,40,b2vft81kyjurzbmekvgrqwr64,1,29.6,31.5,2024-11-29T19:27:09.427Z,2024-11-29T19:27:10Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5389586647,213,0.91,5389586643,212,15.4,5389586635,56,Back,5389586641,141,49.4,5389586637,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995381,672,1,2,71,42,b2vft81kyjurzbmekvgrqwr64,1,38.6,49.4,2024-11-29T19:27:10.595Z,2024-11-29T19:27:15Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5389587049,56,Back,5389587051,140,46.0,5389587053,141,20.1,5389587055,212,21.4,5389587057,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752995399,673,1,2,71,47,b2vft81kyjurzbmekvgrqwr64,0,46.0,20.1,2024-11-29T19:27:15.582Z,2024-11-29T19:33:36Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5389587225,141,11.1,5389587227,212,50.9,5389587223,140,94.1,5389587221,56,Right,5389587229,213,6.16,5389587231,1,,5389587219,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
