id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value
2800621961,672,1,2,83,21,8cfkisxf1fkxdqtt6tx1tup48,1,41.8,70.9,2025-04-13T12:39:20.194Z,2025-04-13T12:39:22Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5649138655,141,84.5,5649138651,56,Back,5649138653,140,34.6,5649138657,212,11.9,5649138659,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622065,673,1,2,83,23,8cfkisxf1fkxdqtt6tx1tup48,1,34.6,84.5,2025-04-13T12:39:21.840Z,2025-04-13T12:39:26Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5649139179,212,14.4,5649139177,141,65.4,5649139181,213,5.16,5649139173,56,Back,5649139175,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622157,674,2,2,83,28,8cfkisxf1fkxdqtt6tx1tup48,1,50.7,66.7,2025-04-13T12:39:26.578Z,2025-04-13T12:39:31Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5649139825,1,,5649139827,56,Center,5649139709,141,78.8,5649139823,7,abhfq12njxxutqjtb9zvcusyc,5649139707,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622673,890,1,2,83,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.6,25.6,2025-04-13T12:39:55.445Z,2025-04-13T12:39:58Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5649142479,1,,5649142467,241,,5649142477,213,0.97,5649142469,56,Back,5649142473,141,66.7,5649142471,140,44.0,5649142465,155,,5649142475,212,34.0,5649142463,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622683,891,1,2,84,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.0,66.7,2025-04-13T12:39:58.482Z,2025-04-13T12:40:37Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5649142545,140,63.0,5649142543,56,Center,5649142541,3,,5649142547,141,49.7,5649142551,213,5.76,5649142549,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622799,676,1,2,84,5,8cfkisxf1fkxdqtt6tx1tup48,1,20.3,58.2,2025-04-13T12:40:03.831Z,2025-04-13T12:40:05Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5649143197,212,16.5,5649143199,213,3.61,5649143195,141,47.2,5649143193,140,6.3,5649143191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800622857,677,1,2,84,7,8cfkisxf1fkxdqtt6tx1tup48,1,6.8,47.3,2025-04-13T12:40:05.729Z,2025-04-13T13:36:18Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5649143549,212,22.0,5649143553,213,6.04,5649143535,56,Back,5649143543,141,39.5,5649143541,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623041,678,1,2,84,13,8cfkisxf1fkxdqtt6tx1tup48,1,56.4,45.5,2025-04-13T12:40:11.545Z,2025-04-13T12:40:16Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5649144503,213,5.43,5649144501,212,14.4,5649144495,56,Center,5649144499,141,29.5,5649144497,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623135,679,1,2,84,18,8cfkisxf1fkxdqtt6tx1tup48,1,69.2,30.7,2025-04-13T12:40:16.489Z,2025-04-13T12:40:20Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5649144997,213,1.51,5649144989,141,41.3,5649144985,140,69.6,5649144981,56,Center,5649144991,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623163,680,1,2,84,21,8cfkisxf1fkxdqtt6tx1tup48,1,69.5,41.5,2025-04-13T12:40:20.144Z,2025-04-13T12:40:21Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5649145177,212,20.2,5649145179,213,4.49,5649145175,141,12.5,5649145171,56,Right,5649145173,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623233,681,1,2,84,23,8cfkisxf1fkxdqtt6tx1tup48,1,65.3,12.5,2025-04-13T12:40:21.696Z,2025-04-13T12:40:25Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649145531,141,4.0,5649145533,212,8.5,5649145527,56,Right,5649145535,213,5.53,5649145529,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623301,682,1,2,84,26,8cfkisxf1fkxdqtt6tx1tup48,1,75.6,4.4,2025-04-13T12:40:25.064Z,2025-04-13T12:40:29Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5649145931,56,Center,5649145933,140,75.6,5649145939,213,1.57,5649145935,141,26.5,5649145937,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623347,683,1,2,84,30,8cfkisxf1fkxdqtt6tx1tup48,1,73.9,26.7,2025-04-13T12:40:28.880Z,2025-04-13T12:40:31Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5649146197,141,46.4,5649146199,212,13.5,5649146195,140,72.3,5649146193,56,Center,5649146201,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623447,684,1,2,84,33,8cfkisxf1fkxdqtt6tx1tup48,1,72.2,46.4,2025-04-13T12:40:31.528Z,2025-04-13T12:40:37Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5649146675,141,31.5,5649146673,140,66.5,5649146671,56,Center,5649146677,212,11.8,5649146679,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623481,685,1,2,84,39,8cfkisxf1fkxdqtt6tx1tup48,1,66.4,31.3,2025-04-13T12:40:37.648Z,2025-04-13T12:40:39Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5649146843,140,66.2,5649146841,56,Right,5649146845,141,11.9,5649146849,213,4.70,5649146847,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623505,686,1,2,84,40,8cfkisxf1fkxdqtt6tx1tup48,1,66.2,11.9,2025-04-13T12:40:39.160Z,2025-04-13T12:40:40Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649146985,140,73.5,5649146983,56,Right,5649146991,213,6.02,5649146987,141,8.9,5649146989,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623547,687,1,2,84,42,8cfkisxf1fkxdqtt6tx1tup48,1,73.5,8.9,2025-04-13T12:40:40.321Z,2025-04-13T12:40:42Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5649147211,213,1.57,5649147205,140,73.5,5649147201,56,Right,5649147207,141,14.3,5649147209,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623555,688,1,2,84,44,8cfkisxf1fkxdqtt6tx1tup48,0,73.3,14.0,2025-04-13T12:40:42.584Z,2025-04-13T12:40:45Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5649147497,236,,5649147271,212,1.6,5649147499,233,892,5649147275,213,5.19,5649147263,140,74.0,5649147259,56,Right,5649147267,141,11.9,5649147505,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623607,892,74,2,84,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.3,88.9,2025-04-13T12:40:42.585Z,2025-04-13T13:11:23Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5649147493,56,Back,5649147495,285,,5649147637,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623909,689,5,2,84,47,8cfkisxf1fkxdqtt6tx1tup48,1,69.4,-1.5,2025-04-13T12:40:45.416Z,2025-04-13T13:08:06Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5649149079,56,Right,5649149251,233,893,5649149083,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623649,893,5,2,84,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,30.6,101.5,2025-04-13T12:40:45.416Z,2025-04-13T13:08:06Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5649147737,347,,5649147735,56,Back,5649149285,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623915,690,18,2,85,1,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-13T12:40:59.810Z,2025-04-13T12:41:01Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5649149099,44,Forward,5649149101,59,20,5649149211,55,691,5649149097,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800623925,691,19,2,85,1,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-13T12:40:59.811Z,2025-04-13T12:41:01Z,5jv4a1295xd5oonpj9w9fy61g,M. Salah,,,5649149163,55,690,5649149161,44,Forward,5649149159,293,3,5649149157,292,9,5649149143,42,,5649149153,145,9,5649149155,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800624135,692,18,2,85,13,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-13T12:41:12.176Z,2025-04-13T12:41:13Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5649150279,59,7,5649150277,44,Midfielder,5649150275,42,,5649150393,55,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800624141,693,19,2,85,13,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-13T12:41:12.177Z,2025-04-13T13:47:38Z,6k9ri9m1ha4sfqrfccl7ieyvo,O. Khattar,,,5649150315,42,,5649150327,293,3,5649150331,44,Midfielder,5649150319,145,8,5649150323,292,6,5649150337,55,692,5649150321,59,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800624643,694,1,2,85,37,8cfkisxf1fkxdqtt6tx1tup48,0,73.3,0.0,2025-04-13T12:41:35.527Z,2025-04-13T12:41:37Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5649152863,107,,5649152871,212,15.6,5649152873,213,0.64,5649152865,56,Right,5649152869,141,11.7,5649152867,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800624647,894,12,2,85,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.3,87.1,2025-04-13T12:41:37.193Z,2025-04-13T12:41:39Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5649152889,140,32.5,5649152935,15,,5649152887,56,Back,5649152893,212,18.1,5649152891,141,86.6,5649152895,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800624695,895,1,2,85,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.3,85.1,2025-04-13T12:41:39.273Z,2025-04-13T12:41:39Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5649153087,141,91.2,5649153089,212,5.1,5649153085,140,30.2,5649153083,56,Back,5649153081,157,,5649153091,213,0.94,5649153093,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800624865,695,1,2,85,43,8cfkisxf1fkxdqtt6tx1tup48,1,69.4,8.5,2025-04-13T12:41:41.991Z,2025-04-13T12:41:48Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5649153977,212,17.7,5649153969,56,Right,5649153979,213,2.77,5649153967,155,,5649153975,141,18.0,5649153973,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800624975,696,1,2,85,49,8cfkisxf1fkxdqtt6tx1tup48,1,43.0,21.3,2025-04-13T12:41:48.095Z,2025-04-13T12:41:52Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649154575,212,22.8,5649154577,213,2.50,5649154569,56,Back,5649154573,141,41.3,5649154571,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625083,697,1,2,85,54,8cfkisxf1fkxdqtt6tx1tup48,1,29.8,46.4,2025-04-13T12:41:52.375Z,2025-04-13T12:41:56Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5649155107,141,46.3,5649155109,212,12.3,5649155111,213,6.28,5649155105,140,41.5,5649155103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625089,698,1,2,85,58,8cfkisxf1fkxdqtt6tx1tup48,1,41.6,46.4,2025-04-13T12:41:56.735Z,2025-04-13T12:41:57Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5649155149,141,46.3,5649155147,140,32.3,5649155153,213,3.15,5649155145,56,Back,5649155151,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625159,699,1,2,85,59,8cfkisxf1fkxdqtt6tx1tup48,1,32.3,46.3,2025-04-13T12:41:57.479Z,2025-04-13T12:42:01Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5649155513,56,Back,5649155515,140,34.2,5649155519,212,20.0,5649155521,213,4.81,5649155517,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625267,700,2,2,86,3,8cfkisxf1fkxdqtt6tx1tup48,1,35.2,12.0,2025-04-13T12:42:01.512Z,2025-04-13T12:42:18Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649156109,7,6k9ri9m1ha4sfqrfccl7ieyvo,5649156115,56,Center,5649156039,140,79.6,5649156041,141,26.4,5649156111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625217,897,55,2,86,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.4,57.8,2025-04-13T12:42:01.513Z,2025-04-13T13:08:14Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649164883,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625685,898,1,2,86,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.9,56.3,2025-04-13T12:42:23.360Z,2025-04-13T12:42:28Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5649158247,213,4.67,5649158235,56,Back,5649158245,212,16.7,5649158233,241,,5649158231,5,,5649158243,141,31.8,5649158239,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625737,899,1,2,86,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.0,27.1,2025-04-13T12:42:28.592Z,2025-04-13T12:42:30Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649158519,213,6.24,5649158511,140,57.1,5649158509,56,Center,5649158517,212,22.2,5649158515,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625763,900,1,2,86,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.1,25.8,2025-04-13T12:42:30.624Z,2025-04-13T12:42:32Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5649158683,141,14.9,5649158681,140,40.1,5649158685,212,19.3,5649158679,56,Back,5649158687,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625825,901,1,2,86,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.1,14.9,2025-04-13T12:42:32.017Z,2025-04-13T12:42:35Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5649159023,56,Back,5649159025,140,29.3,5649159029,212,20.0,5649159031,213,2.17,5649159027,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625865,902,1,2,86,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.2,40.1,2025-04-13T12:42:35.024Z,2025-04-13T12:42:36Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5649159237,56,Back,5649159245,213,0.33,5649159239,140,41.7,5649159241,141,46.7,5649159243,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625963,903,1,2,86,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.1,46.9,2025-04-13T12:42:36.792Z,2025-04-13T12:42:41Z,3rok7i8nrt4yzx2melj4qiuqc,S. Opoku,,,5649159705,212,19.0,5649159707,213,3.74,5649159699,56,Back,5649159703,141,31.2,5649159701,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800625995,904,1,2,86,42,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.0,38.0,2025-04-13T12:42:41.144Z,2025-04-13T12:42:42Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5649159887,141,50.6,5649159885,140,55.4,5649159889,212,27.0,5649159891,213,0.32,5649159883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626015,701,8,2,86,45,8cfkisxf1fkxdqtt6tx1tup48,1,55.4,53.6,2025-04-13T12:42:43.375Z,2025-04-13T12:42:43Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5649159995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626025,905,3,2,86,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,48.4,51.8,2025-04-13T12:42:44.056Z,2025-04-13T12:42:48Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649160261,233,702,5649160069,56,Back,5649160071,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626051,702,7,2,86,45,8cfkisxf1fkxdqtt6tx1tup48,0,51.6,48.2,2025-04-13T12:42:44.057Z,2025-04-13T12:42:49Z,5jv4a1295xd5oonpj9w9fy61g,M. Salah,,,5649160221,233,905,5649160185,285,,5649160183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626089,906,1,2,86,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.6,61.8,2025-04-13T12:42:46.575Z,2025-04-13T12:42:47Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5649160345,212,9.8,5649160347,213,0.04,5649160339,56,Center,5649160341,140,55.9,5649160343,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626359,704,1,2,86,49,8cfkisxf1fkxdqtt6tx1tup48,1,53.7,44.6,2025-04-13T12:42:47.375Z,2025-04-13T12:43:00Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649161585,56,Right,5649161591,212,23.2,5649161593,213,5.36,5649161587,140,67.0,5649161589,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626271,907,83,2,86,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.7,83.8,2025-04-13T12:42:56.392Z,2025-04-13T12:43:04Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5649162029,399,6orujbbswf771s9rv0dcd8kd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626371,705,1,2,87,2,8cfkisxf1fkxdqtt6tx1tup48,0,97.5,22.5,2025-04-13T12:43:00.576Z,2025-04-13T12:43:01Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5649161641,140,95.7,5649161643,141,30.7,5649161639,56,Center,5649161645,212,5.9,5649161647,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626395,908,8,2,87,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.5,64.0,2025-04-13T12:43:02.216Z,2025-04-13T12:43:02Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5649161755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626427,909,12,2,87,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.6,69.0,2025-04-13T12:43:02.959Z,2025-04-13T12:43:26Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5649161945,213,0.06,5649161937,56,Center,5649161943,212,49.7,5649161941,141,73.2,5649161939,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626571,706,1,2,87,9,8cfkisxf1fkxdqtt6tx1tup48,1,46.2,26.2,2025-04-13T12:43:08.175Z,2025-04-13T12:43:10Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5649162655,56,Back,5649162657,140,27.4,5649162663,213,2.62,5649162661,212,22.7,5649162659,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626633,707,1,2,87,11,8cfkisxf1fkxdqtt6tx1tup48,1,27.4,42.7,2025-04-13T12:43:09.928Z,2025-04-13T12:43:12Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5649162979,141,70.5,5649162985,213,0.91,5649162983,212,24.0,5649162971,56,Back,5649162975,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626705,708,1,2,87,13,8cfkisxf1fkxdqtt6tx1tup48,1,41.0,72.3,2025-04-13T12:43:12.063Z,2025-04-13T12:43:15Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5649163349,213,1.20,5649163347,212,15.2,5649163343,140,46.2,5649163341,56,Back,5649163345,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626799,709,1,2,87,16,8cfkisxf1fkxdqtt6tx1tup48,1,49.8,93.3,2025-04-13T12:43:14.878Z,2025-04-13T12:43:19Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5649163801,140,61.0,5649163797,56,Center,5649163809,213,5.23,5649163805,141,63.0,5649163807,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626815,710,1,2,87,20,8cfkisxf1fkxdqtt6tx1tup48,1,61.0,63.0,2025-04-13T12:43:19.263Z,2025-04-13T12:43:20Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5649163887,212,23.0,5649163889,213,3.32,5649163885,141,56.9,5649163881,56,Back,5649163883,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800626933,711,1,2,87,21,8cfkisxf1fkxdqtt6tx1tup48,1,39.5,56.9,2025-04-13T12:43:20.216Z,2025-04-13T12:43:25Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5649164529,213,4.75,5649164527,212,17.7,5649164521,140,40.2,5649164517,56,Back,5649164525,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800627089,712,1,2,87,26,8cfkisxf1fkxdqtt6tx1tup48,1,43.5,31.3,2025-04-13T12:43:25.094Z,2025-04-13T12:43:31Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5649165275,140,43.0,5649165273,56,Back,5649165277,141,20.6,5649165281,213,4.64,5649165279,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800627103,713,1,2,87,32,8cfkisxf1fkxdqtt6tx1tup48,1,43.0,20.6,2025-04-13T12:43:31.070Z,2025-04-13T12:43:31Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649165331,140,43.4,5649165333,141,34.8,5649165335,212,9.7,5649165329,56,Back,5649165337,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800627229,714,1,2,87,33,8cfkisxf1fkxdqtt6tx1tup48,1,43.4,34.8,2025-04-13T12:43:31.711Z,2025-04-13T12:43:38Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5649165961,140,46.4,5649165963,141,15.9,5649165965,212,13.2,5649165957,56,Back,5649165967,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800627249,715,1,2,87,39,8cfkisxf1fkxdqtt6tx1tup48,1,61.6,14.1,2025-04-13T12:43:38.207Z,2025-04-13T12:43:39Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5649166085,140,59.6,5649166083,56,Right,5649166091,213,3.80,5649166087,141,11.7,5649166089,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800627295,716,1,2,87,40,8cfkisxf1fkxdqtt6tx1tup48,1,59.6,11.7,2025-04-13T12:43:39.054Z,2025-04-13T12:43:41Z,5jv4a1295xd5oonpj9w9fy61g,M. Salah,,,5649166309,212,3.9,5649166307,141,17.4,5649166303,56,Right,5649166305,140,59.2,5649166311,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800627399,717,1,2,87,43,8cfkisxf1fkxdqtt6tx1tup48,1,59.2,19.4,2025-04-13T12:43:41.294Z,2025-04-13T12:43:45Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5649166759,196,,5649166763,140,86.0,5649166761,56,Left,5649166765,141,89.3,5649166757,155,,5649166771,1,,5649166769,213,1.04,5649166767,212,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800627429,718,1,2,87,47,8cfkisxf1fkxdqtt6tx1tup48,0,81.2,86.9,2025-04-13T12:43:45.318Z,2025-04-13T12:43:46Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5649166891,213,4.95,5649166881,155,,5649166883,56,Center,5649166879,2,,5649166885,140,87.3,5649166889,212,26.7,5649166887,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800627483,910,12,2,87,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.6,53.4,2025-04-13T12:43:47.983Z,2025-04-13T12:43:48Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5649167159,140,9.8,5649167163,212,5.2,5649167161,141,46.6,5649167157,56,Back,5649167165,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800627779,911,12,2,87,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.0,39.2,2025-04-13T12:43:48.726Z,2025-04-13T12:44:01Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5649168689,56,Back,5649168693,141,43.0,5649168691,140,17.9,5649168697,213,0.30,5649168695,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
