id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/value
2812093791,710,1,2,82,18,6wwwud48qahpwrfxs20334qk5,1,45.0,79.7,2025-05-09T18:10:04.337Z,2025-05-09T18:26:10Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5712581059,141,93.4,5712581057,140,32.3,5712581061,212,16.3,5712581063,213,2.53,5712581055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812093879,711,1,2,82,20,6wwwud48qahpwrfxs20334qk5,1,40.0,94.2,2025-05-09T18:10:06.457Z,2025-05-09T18:23:39Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5712581597,212,21.8,5712581595,141,69.3,5712581591,56,Center,5712581599,213,5.39,5712581593,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812108835,820,1,2,82,21,6wwwud48qahpwrfxs20334qk5,1,44.1,81.8,2025-05-09T18:10:06.871Z,2025-05-09T18:23:49Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5712661307,212,8.3,5712661305,141,78.5,5712661301,56,Back,5712661309,213,3.42,5712661303,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812109283,821,1,2,82,22,6wwwud48qahpwrfxs20334qk5,1,39.7,79.3,2025-05-09T18:10:07.871Z,2025-05-09T18:24:15Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5712663737,212,15.1,5712663731,56,Left,5712663735,141,92.1,5712663733,140,51.5,5712663739,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812109343,822,1,2,82,25,6wwwud48qahpwrfxs20334qk5,1,53.1,92.6,2025-05-09T18:10:10.871Z,2025-05-09T18:24:18Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5712664061,212,14.8,5712664063,213,3.14,5712664055,56,Back,5712664059,141,92.6,5712664057,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812109647,823,1,2,82,28,6wwwud48qahpwrfxs20334qk5,1,41.7,93.5,2025-05-09T18:10:13.871Z,2025-05-09T18:24:37Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5712665675,56,Back,5712665681,212,21.0,5712665677,140,23.3,5712665683,213,3.54,5712665679,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812093899,712,1,2,82,30,6wwwud48qahpwrfxs20334qk5,1,21.2,69.7,2025-05-09T18:10:16.690Z,2025-05-09T18:10:17Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5712581675,56,Back,5712581681,212,9.0,5712581677,140,29.7,5712581683,213,6.16,5712581679,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812093947,713,1,2,82,31,6wwwud48qahpwrfxs20334qk5,1,29.7,68.1,2025-05-09T18:10:17.610Z,2025-05-09T18:10:20Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712581905,213,1.31,5712581901,141,89.6,5712581903,212,15.1,5712581893,56,Back,5712581897,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812093989,714,1,2,82,34,6wwwud48qahpwrfxs20334qk5,1,33.4,89.6,2025-05-09T18:10:20.170Z,2025-05-09T18:10:22Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5712582099,141,69.6,5712582103,213,4.67,5712582097,140,32.8,5712582101,212,13.6,5712582095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094039,715,1,2,82,36,6wwwud48qahpwrfxs20334qk5,1,38.6,71.1,2025-05-09T18:10:21.898Z,2025-05-09T18:26:08Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5712582403,212,12.0,5712582399,140,27.2,5712582407,213,3.16,5712582401,141,70.7,5712582397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094051,716,1,2,82,37,6wwwud48qahpwrfxs20334qk5,1,26.6,72.1,2025-05-09T18:10:23.714Z,2025-05-09T18:10:24Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5712582467,56,Back,5712582469,140,33.3,5712582473,212,7.4,5712582475,213,5.95,5712582471,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094071,717,1,2,82,38,6wwwud48qahpwrfxs20334qk5,1,33.8,68.4,2025-05-09T18:10:24.338Z,2025-05-09T18:26:06Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712582555,140,28.8,5712582553,56,Back,5712582563,212,6.6,5712582565,213,2.50,5712582559,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094085,718,1,2,82,39,6wwwud48qahpwrfxs20334qk5,1,28.8,74.2,2025-05-09T18:10:25.002Z,2025-05-09T18:26:04Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5712582643,213,5.78,5712582641,212,9.5,5712582637,140,36.7,5712582639,141,67.5,5712582635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094165,719,1,2,82,40,6wwwud48qahpwrfxs20334qk5,1,37.4,75.3,2025-05-09T18:10:26.025Z,2025-05-09T18:10:30Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712583065,56,Back,5712583073,213,1.92,5712583071,212,10.2,5712583067,140,34.1,5712583069,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094191,720,1,2,82,44,6wwwud48qahpwrfxs20334qk5,1,34.3,91.1,2025-05-09T18:10:29.930Z,2025-05-09T18:26:03Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5712583205,56,Back,5712583213,213,3.96,5712583211,212,15.5,5712583207,140,24.2,5712583209,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094219,721,1,2,82,45,6wwwud48qahpwrfxs20334qk5,1,23.7,72.0,2025-05-09T18:10:31.714Z,2025-05-09T18:10:33Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5712583403,140,40.8,5712583409,213,6.01,5712583405,141,64.6,5712583407,212,18.6,5712583401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094237,722,1,2,82,47,6wwwud48qahpwrfxs20334qk5,1,41.3,64.5,2025-05-09T18:10:33.017Z,2025-05-09T18:26:02Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712583495,56,Back,5712583497,140,35.3,5712583503,213,2.66,5712583499,141,69.3,5712583501,212,7.1,5712583517,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094323,723,1,2,82,51,6wwwud48qahpwrfxs20334qk5,0,37.0,73.3,2025-05-09T18:10:37.002Z,2025-05-09T18:26:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5712583977,141,38.5,5712583971,155,,5712583975,140,87.6,5712583981,213,5.86,5712583973,56,Center,5712583979,212,58.2,5712583983,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094423,823,1,2,82,55,8gxd9ry2580pu1b1dd5ny9ymy,1,11.8,59.9,2025-05-09T18:10:41.803Z,2025-05-09T18:10:45Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5712584475,212,13.6,5712584471,140,24.2,5712584473,141,53.9,5712584469,56,Back,5712584467,123,,5712584477,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094443,824,1,2,82,59,8gxd9ry2580pu1b1dd5ny9ymy,1,24.2,53.7,2025-05-09T18:10:45.109Z,2025-05-09T18:10:47Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712584583,212,17.9,5712584579,140,32.9,5712584585,213,5.25,5712584581,141,31.1,5712584577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094503,825,1,2,83,0,8gxd9ry2580pu1b1dd5ny9ymy,1,34.5,31.6,2025-05-09T18:10:46.842Z,2025-05-09T18:10:51Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712584977,56,Back,5712584985,213,5.38,5712584981,141,3.1,5712584979,140,49.1,5712584983,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094533,826,1,2,83,5,8gxd9ry2580pu1b1dd5ny9ymy,1,53.7,3.1,2025-05-09T18:10:51.170Z,2025-05-09T18:10:53Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5712585151,56,Back,5712585157,212,10.2,5712585155,141,13.9,5712585159,213,2.34,5712585153,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094581,827,1,2,83,7,8gxd9ry2580pu1b1dd5ny9ymy,1,46.9,12.8,2025-05-09T18:10:53.058Z,2025-05-09T18:10:56Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5712585477,141,3.8,5712585485,212,6.1,5712585469,140,46.6,5712585491,213,4.66,5712585467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094693,828,1,2,83,10,8gxd9ry2580pu1b1dd5ny9ymy,1,43.2,2.5,2025-05-09T18:10:56.106Z,2025-05-09T18:11:01Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5712586017,1,,5712586005,140,13.8,5712586003,56,Back,5712586013,212,36.6,5712586015,213,2.57,5712586009,141,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094853,829,1,2,83,14,8gxd9ry2580pu1b1dd5ny9ymy,1,17.9,32.8,2025-05-09T18:11:00.795Z,2025-05-09T18:11:10Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5712586799,140,25.4,5712586797,56,Back,5712586805,213,1.16,5712586801,141,59.1,5712586803,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094869,830,1,2,83,24,8gxd9ry2580pu1b1dd5ny9ymy,1,34.4,65.0,2025-05-09T18:11:09.915Z,2025-05-09T18:11:11Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712586939,140,43.4,5712586937,56,Back,5712586941,141,60.8,5712586945,213,5.99,5712586943,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812094881,831,1,2,83,25,8gxd9ry2580pu1b1dd5ny9ymy,1,43.4,60.8,2025-05-09T18:11:11.194Z,2025-05-09T18:11:12Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5712587065,156,,5712586991,141,64.1,5712586995,213,2.91,5712586993,212,9.9,5712586989,140,34.2,5712586987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812095045,832,1,2,83,30,8gxd9ry2580pu1b1dd5ny9ymy,1,35.3,69.5,2025-05-09T18:11:16.307Z,2025-05-09T18:11:21Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712587957,213,3.96,5712587949,56,Back,5712587951,140,27.1,5712587955,212,12.5,5712587953,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812095143,835,1,2,83,37,8gxd9ry2580pu1b1dd5ny9ymy,1,44.4,42.1,2025-05-09T18:11:22.947Z,2025-05-09T18:11:26Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5712588487,212,10.7,5712588481,56,Back,5712588485,141,26.6,5712588489,213,4.53,5712588483,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812095215,836,1,2,83,40,8gxd9ry2580pu1b1dd5ny9ymy,1,40.4,22.6,2025-05-09T18:11:26.363Z,2025-05-09T18:11:30Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712588847,1,,5712588833,140,80.6,5712588825,155,,5712588845,213,6.23,5712588841,212,42.3,5712588829,56,Right,5712588837,141,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812095233,837,61,2,83,43,8gxd9ry2580pu1b1dd5ny9ymy,0,80.6,19.0,2025-05-09T18:11:29.780Z,2025-05-09T18:11:30Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5712588881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812095283,724,4,2,83,46,6wwwud48qahpwrfxs20334qk5,1,13.6,88.7,2025-05-09T18:11:32.803Z,2025-05-09T18:36:30Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5712589187,285,,5712589401,233,838,5712732147,294,,5712589181,56,Back,5712589183,152,,5712589179,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812095295,838,4,2,83,46,8gxd9ry2580pu1b1dd5ny9ymy,0,86.4,11.3,2025-05-09T18:11:32.804Z,2025-05-09T18:35:18Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5712589325,152,,5712589327,286,,5712589321,294,,5712589319,13,,5712589323,56,Right,5712589459,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096237,725,1,2,84,32,6wwwud48qahpwrfxs20334qk5,0,20.5,87.1,2025-05-09T18:12:18.539Z,2025-05-09T18:12:22Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5712594173,1,,5712594159,157,,5712594157,5,,5712594171,213,6.19,5712594167,141,80.2,5712594169,212,49.3,5712594165,140,67.2,5712594161,152,,5712594163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096265,839,61,2,84,38,8gxd9ry2580pu1b1dd5ny9ymy,1,38.3,12.5,2025-05-09T18:12:24.340Z,2025-05-09T18:12:24Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5712594299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096377,841,1,2,84,40,8gxd9ry2580pu1b1dd5ny9ymy,1,35.3,5.6,2025-05-09T18:12:26.332Z,2025-05-09T18:12:30Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5712594869,213,1.70,5712594857,140,34.4,5712594861,141,16.3,5712594863,212,7.3,5712594855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096413,842,1,2,84,43,8gxd9ry2580pu1b1dd5ny9ymy,0,34.1,15.5,2025-05-09T18:12:29.796Z,2025-05-09T18:13:24Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5712595021,157,,5712595025,140,60.0,5712595031,213,6.17,5712595033,1,,5712595023,56,Right,5712595027,141,10.9,5712595029,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096397,726,44,2,84,44,6wwwud48qahpwrfxs20334qk5,1,45.8,87.1,2025-05-09T18:12:30.267Z,2025-05-09T18:36:32Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5712729473,233,926,5712594927,56,Back,5712594929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812121225,926,44,2,84,44,8gxd9ry2580pu1b1dd5ny9ymy,0,54.2,12.9,2025-05-09T18:12:30.268Z,2025-05-09T18:36:33Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712729397,56,Right,5712729509,233,726,5712729401,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096423,727,3,2,84,44,6wwwud48qahpwrfxs20334qk5,1,40.2,88.6,2025-05-09T18:12:30.540Z,2025-05-09T18:54:10Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5712601555,233,843,5712595081,286,,5712595079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096429,843,45,2,84,44,8gxd9ry2580pu1b1dd5ny9ymy,0,59.8,11.4,2025-05-09T18:12:30.540Z,2025-05-09T18:54:11Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712601755,233,727,5712595111,56,Right,5712601509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096485,728,1,2,84,45,6wwwud48qahpwrfxs20334qk5,0,41.7,83.0,2025-05-09T18:12:31.675Z,2025-05-09T18:12:35Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5712595395,56,Center,5712595393,157,,5712595405,1,,5712595401,212,24.2,5712595397,140,64.3,5712595403,213,6.08,5712595399,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096509,844,44,2,84,48,8gxd9ry2580pu1b1dd5ny9ymy,1,35.5,23.0,2025-05-09T18:12:34.498Z,2025-05-09T18:36:33Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712595613,233,729,5712595525,56,Back,5712595529,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096497,729,44,2,84,48,6wwwud48qahpwrfxs20334qk5,0,64.5,77.0,2025-05-09T18:12:34.499Z,2025-05-09T18:36:34Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5712595461,286,,5712595657,233,844,5712595459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096555,845,1,2,84,49,8gxd9ry2580pu1b1dd5ny9ymy,1,35.2,21.2,2025-05-09T18:12:35.381Z,2025-05-09T18:12:37Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712595759,140,40.2,5712595757,56,Back,5712595765,213,0.61,5712595761,141,26.6,5712595763,212,6.4,5712595755,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096569,846,61,2,84,51,8gxd9ry2580pu1b1dd5ny9ymy,0,40.2,26.6,2025-05-09T18:12:37.747Z,2025-05-09T18:13:41Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5712595841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812096991,731,1,2,84,55,6wwwud48qahpwrfxs20334qk5,1,70.5,40.1,2025-05-09T18:12:41.172Z,2025-05-09T18:13:50Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,1.0,,5712598073,140,84.3,5712603759,22,,5712598071,56,Center,5712598075,141,44.5,5712603757,154,,5712598079,213,0.20,5712598077,212,14.8,5712603755,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812097001,732,16,2,84,58,6wwwud48qahpwrfxs20334qk5,1,82.8,42.5,2025-05-09T18:12:44.595Z,2025-05-09T19:26:32Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5712603917,230,100,5712603919,231,50,5712603905,29,,5712603915,103,33.5,5712598147,56,Center,5712602933,20,,5712603909,55,731,5712603907,154,,5712602937,374,2025-05-09 19:12:43.469,5713101469,18,5712598143,22,,,5712603903,81,5712602941,375,84:57.598,5712603913,102,47.2,,,,,,,,,,,,
2812098013,847,1,2,85,56,8gxd9ry2580pu1b1dd5ny9ymy,1,50.1,49.7,2025-05-09T18:13:42.086Z,2025-05-09T18:13:55Z,3njsc9nturnshsiofmiy19gr8,E. Jensen,,,5712604429,279,G,5712603483,213,3.50,5712603555,189,,5712603477,212,18.8,5712603467,56,Back,5712603473,141,40.1,5712603471,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098063,848,1,2,86,2,8gxd9ry2580pu1b1dd5ny9ymy,1,33.3,40.1,2025-05-09T18:13:48.133Z,2025-05-09T18:13:50Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712603743,56,Back,5712603749,212,17.0,5712603745,140,32.4,5712603747,141,65.0,5712603751,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098129,849,1,2,86,4,8gxd9ry2580pu1b1dd5ny9ymy,1,32.1,66.9,2025-05-09T18:13:49.917Z,2025-05-09T18:13:52Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712604035,213,1.42,5712604031,141,88.7,5712604033,212,15.0,5712604027,56,Back,5712604029,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098195,850,1,2,86,6,8gxd9ry2580pu1b1dd5ny9ymy,1,34.6,89.0,2025-05-09T18:13:52.149Z,2025-05-09T18:13:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712604397,212,13.3,5712604401,213,4.20,5712604389,140,28.4,5712604387,56,Back,5712604393,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098327,851,1,2,86,13,8gxd9ry2580pu1b1dd5ny9ymy,1,30.1,61.5,2025-05-09T18:13:59.725Z,2025-05-09T18:14:02Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712605043,212,19.6,5712605037,140,32.1,5712605039,141,32.8,5712605047,213,4.82,5712605035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098403,852,1,2,86,16,8gxd9ry2580pu1b1dd5ny9ymy,1,34.1,32.0,2025-05-09T18:14:02.285Z,2025-05-09T18:14:04Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712605439,140,30.8,5712605437,56,Back,5712605445,213,1.74,5712605441,141,62.4,5712605443,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098463,854,1,2,86,20,8gxd9ry2580pu1b1dd5ny9ymy,1,30.0,65.1,2025-05-09T18:14:06.173Z,2025-05-09T18:14:07Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712605747,213,1.04,5712605739,56,Back,5712605745,212,17.0,5712605741,140,38.2,5712605743,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098499,855,1,2,86,21,8gxd9ry2580pu1b1dd5ny9ymy,1,38.5,86.7,2025-05-09T18:14:07.325Z,2025-05-09T18:14:09Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712605987,213,5.05,5712605983,141,75.3,5712605979,56,Back,5712605981,140,41.1,5712605985,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098577,856,1,2,86,23,8gxd9ry2580pu1b1dd5ny9ymy,1,41.1,74.9,2025-05-09T18:14:09.614Z,2025-05-09T18:14:14Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5712606407,213,3.52,5712606401,140,28.2,5712606405,212,14.6,5712606403,141,66.9,5712606399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098669,857,1,2,86,28,8gxd9ry2580pu1b1dd5ny9ymy,1,29.8,66.2,2025-05-09T18:14:14.221Z,2025-05-09T18:14:18Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712606835,56,Back,5712606839,140,34.1,5712606849,213,0.39,5712606843,141,68.9,5712606847,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098661,734,83,2,86,32,6wwwud48qahpwrfxs20334qk5,0,61.1,35.7,2025-05-09T18:14:18.117Z,2025-05-09T18:14:25Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5712606943,399,615e0bjcd0tyge047sy43y5sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098679,858,3,2,86,32,8gxd9ry2580pu1b1dd5ny9ymy,0,34.8,66.7,2025-05-09T18:14:18.278Z,2025-05-09T18:14:26Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5712606897,56,Back,5712607147,233,735,5712607145,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098717,735,7,2,86,32,6wwwud48qahpwrfxs20334qk5,1,65.2,33.3,2025-05-09T18:14:18.279Z,2025-05-09T18:16:33Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5712607179,233,858,5712607095,285,,5712607093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098809,737,1,2,86,35,6wwwud48qahpwrfxs20334qk5,1,55.0,26.5,2025-05-09T18:14:21.549Z,2025-05-09T18:14:26Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712607607,213,0.96,5712607599,56,Center,5712607603,141,51.6,5712607601,140,66.5,5712607605,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098877,738,1,2,86,36,6wwwud48qahpwrfxs20334qk5,1,67.2,54.2,2025-05-09T18:14:22.749Z,2025-05-09T18:14:30Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5712607971,213,5.14,5712607973,1,,5712607969,212,19.6,5712607967,141,28.0,5712607963,56,Center,5712607961,157,,5712607965,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098885,739,50,2,86,42,6wwwud48qahpwrfxs20334qk5,1,76.9,15.2,2025-05-09T18:14:27.940Z,2025-05-09T18:39:17Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5712619947,233,859,5712608005,286,,5712608003,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098855,859,7,2,86,42,8gxd9ry2580pu1b1dd5ny9ymy,1,23.1,84.8,2025-05-09T18:14:27.941Z,2025-05-09T18:39:17Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5712619823,285,,5712619879,233,739,5712607823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812098925,740,1,2,86,45,6wwwud48qahpwrfxs20334qk5,1,86.4,6.5,2025-05-09T18:14:31.749Z,2025-05-09T18:14:32Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5712608167,56,Right,5712608171,140,84.3,5712608175,141,20.3,5712608181,212,9.6,5712608183,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
