id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/10/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2705422841,730,44,2,83,10,dbl7ir1qugqz8nvp1vzn8im50,0,2.6,41.4,2024-08-03T12:42:57.937Z,2024-08-03T12:43:01Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5129043743,56,Back,5129043745,285,,5129043851,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705422843,740,13,2,83,10,8gxd9ry2580pu1b1dd5ny9ymy,1,97.9,60.3,2024-08-03T12:42:58.463Z,2024-08-03T13:56:32Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5129044257,230,99.3,5129044245,154,,5129044239,15,,5129043765,56,Center,5129044251,102,57.8,5129044253,103,12.5,5129043761,22,,5129044255,328,,5129044241,83,5129044247,55,5129043763,61,5129044243,29,,5129044259,231,54.0,,,,,,,,,,,738,,,,,,
2705422853,731,5,2,83,12,dbl7ir1qugqz8nvp1vzn8im50,1,-1.0,43.4,2024-08-03T12:42:59.889Z,2024-08-03T13:17:35Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5129043835,233,741,5129043819,56,Back,5129043821,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705422855,741,5,2,83,12,8gxd9ry2580pu1b1dd5ny9ymy,0,101.0,56.6,2024-08-03T12:42:59.889Z,2024-08-03T12:43:01Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5129043829,346,,5129043863,233,731,5129043827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705423173,732,1,2,83,50,dbl7ir1qugqz8nvp1vzn8im50,0,4.4,58.4,2024-08-03T12:43:37.925Z,2024-08-03T12:43:44Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5129045385,124,,5129045393,212,66.3,5129045387,56,Center,5129045401,74,,5129045389,140,67.4,5129045391,141,65.8,5129045395,213,0.08,5129045397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705423169,742,44,2,83,54,8gxd9ry2580pu1b1dd5ny9ymy,1,31.6,34.0,2024-08-03T12:43:42.143Z,2024-08-03T12:43:46Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5129045379,56,Back,5129045539,233,733,5129045381,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705423179,733,44,2,83,54,dbl7ir1qugqz8nvp1vzn8im50,0,68.4,66.0,2024-08-03T12:43:42.144Z,2024-08-03T12:43:46Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5129045427,286,,5129045559,233,742,5129045425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705423205,743,1,2,83,55,8gxd9ry2580pu1b1dd5ny9ymy,1,28.6,33.6,2024-08-03T12:43:42.711Z,2024-08-03T12:43:45Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5129045509,3,,5129045511,56,Back,5129045515,141,20.9,5129045517,212,10.9,5129045519,213,4.05,5129045513,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705423223,745,3,2,83,58,8gxd9ry2580pu1b1dd5ny9ymy,0,15.2,15.1,2024-08-03T12:43:46.280Z,2024-08-03T12:43:58Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5129045593,285,,5129046041,233,734,5129045591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705423263,734,7,2,83,58,dbl7ir1qugqz8nvp1vzn8im50,1,84.8,84.9,2024-08-03T12:43:46.281Z,2024-08-03T12:43:52Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5129045771,233,745,5129045725,286,,5129045723,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705423265,735,14,2,84,3,dbl7ir1qugqz8nvp1vzn8im50,1,95.9,72.9,2024-08-03T12:43:50.868Z,2024-08-03T12:45:37Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5129045737,22,,5129050745,230,99.5,5129050739,102,55.5,5129050277,20,,5129045741,56,Center,5129050743,458,,5129050737,73,,5129045739,65,,5129050747,231,5129050741,103,,,,,,,,,,,,,,,,,56.0,,10.8,,,,,,
2705423307,736,16,2,84,4,dbl7ir1qugqz8nvp1vzn8im50,1,97.7,47.8,2024-08-03T12:43:52.540Z,2024-08-03T12:44:58Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5129048861,282,545,5129048853,230,98.6,5129048849,328,,5129045949,22,,5129045953,56,Center,5129048857,280,POST,5129048851,458,,5129048845,103,31.0,5129045951,16,5129048859,281,5129048843,102,5129048057,375,84:04.779,5129048865,472,735,5129048841,77,5129048855,231,56.1,5129048847,214,,,54.2,15jhbyn4wsbd865fd9djcwaok,5129048053,374,2024-08-03 13:43:52.370,,5129048049,72
2705424969,747,18,2,85,20,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-03T12:45:08.251Z,2024-08-03T12:46:59Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5129054211,42,,5129054215,59,18,5129054243,55,748,5129054213,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424973,748,19,2,85,20,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-03T12:45:08.252Z,2024-08-03T12:58:14Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5129054231,55,747,5129054229,44,Defender,5129054225,145,8,5129082927,292,4,5129054227,59,28,5129054279,293,5,5129054221,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425523,773,18,2,85,20,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-03T12:45:08.373Z,2024-08-03T12:49:13Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5129057295,55,774,5129057213,59,7,5129057211,44,Forward,5129057209,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425529,774,19,2,85,20,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-03T12:45:08.374Z,2024-08-03T12:49:13Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5129057243,145,10,5129057249,293,1,5129057253,55,773,5129057245,59,16,5129057239,42,,5129057247,292,3,5129057251,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424363,753,18,2,85,22,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-03T12:45:10.117Z,2024-08-03T12:49:26Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5129051239,42,,5129051243,59,23,5129051283,55,754,5129051241,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424369,754,19,2,85,22,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-03T12:45:10.118Z,2024-08-03T12:49:26Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5129051275,55,753,5129051261,42,,5129051267,59,12,5129051271,293,2,5129051265,145,3,5129051269,292,9,5129051273,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424197,746,1,2,85,40,8gxd9ry2580pu1b1dd5ny9ymy,1,49.9,50.1,2024-08-03T12:45:27.967Z,2024-08-03T12:45:30Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5129050483,279,G,5129050479,212,15.0,5129050473,56,Back,5129050481,213,3.04,5129050475,140,35.7,5129050477,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424221,747,1,2,85,42,8gxd9ry2580pu1b1dd5ny9ymy,1,35.9,54.0,2024-08-03T12:45:30.127Z,2024-08-03T12:45:32Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5129050563,141,72.1,5129050569,1,,5129050557,155,,5129050565,212,43.8,5129050559,56,Center,5129050567,213,0.29,5129050561,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424231,748,44,2,85,44,8gxd9ry2580pu1b1dd5ny9ymy,1,77.7,77.2,2024-08-03T12:45:32.478Z,2024-08-03T12:45:36Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5129050699,233,737,5129050627,286,,5129050625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424243,737,44,2,85,44,dbl7ir1qugqz8nvp1vzn8im50,0,22.3,22.8,2024-08-03T12:45:32.479Z,2024-08-03T12:49:05Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5129050671,285,,5129050669,56,Back,5129050717,233,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424233,749,1,2,85,45,8gxd9ry2580pu1b1dd5ny9ymy,0,76.1,73.9,2024-08-03T12:45:32.879Z,2024-08-03T12:45:33Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5129050641,213,4.74,5129050633,56,Center,5129050639,212,10.1,5129050635,140,76.4,5129050637,141,59.1,5129050631,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705426135,764,1,2,85,45,dbl7ir1qugqz8nvp1vzn8im50,0,24.6,37.3,2024-08-03T12:45:33.290Z,2024-08-03T12:49:00Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5129060211,157,,5129060219,212,21.3,5129060223,1,,5129060215,140,36.7,5129060221,213,5.35,5129060213,56,Back,5129060217,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424273,750,61,2,85,51,8gxd9ry2580pu1b1dd5ny9ymy,1,55.8,92.0,2024-08-03T12:45:38.671Z,2024-08-03T12:58:35Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5129083753,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424281,751,3,2,85,51,8gxd9ry2580pu1b1dd5ny9ymy,0,64.6,95.2,2024-08-03T12:45:38.832Z,2024-08-03T12:58:37Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5129082887,56,Left,5129083025,233,738,5129082889,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424287,738,7,2,85,51,dbl7ir1qugqz8nvp1vzn8im50,1,35.4,4.8,2024-08-03T12:45:38.833Z,2024-08-03T12:58:16Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5129083009,233,751,5129050903,56,Back,5129050905,285,,5129050901,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424311,739,5,2,85,52,dbl7ir1qugqz8nvp1vzn8im50,0,32.2,-1.2,2024-08-03T12:45:39.758Z,2024-08-03T12:57:48Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5129051043,233,752,5129050985,56,Back,5129050989,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424291,752,5,2,85,52,8gxd9ry2580pu1b1dd5ny9ymy,1,67.8,101.2,2024-08-03T12:45:39.758Z,2024-08-03T13:17:35Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5129051083,233,739,5129050917,56,Left,5129050919,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424415,755,1,2,86,7,8gxd9ry2580pu1b1dd5ny9ymy,1,57.7,100.0,2024-08-03T12:45:54.617Z,2024-08-03T12:58:55Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5129084185,56,Back,5129084187,140,41.0,5129084193,213,3.49,5129084183,107,,5129084191,212,18.7,5129084189,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424429,756,1,2,86,7,8gxd9ry2580pu1b1dd5ny9ymy,1,36.3,82.4,2024-08-03T12:45:54.823Z,2024-08-03T12:59:54Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5129084835,56,Back,5129084837,140,36.2,5129084843,213,4.70,5129084841,212,10.0,5129084839,141,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424435,757,1,2,86,7,8gxd9ry2580pu1b1dd5ny9ymy,1,38.3,69.1,2024-08-03T12:45:55.046Z,2024-08-03T12:59:53Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5129085027,140,52.4,5129085033,213,0.83,5129085025,56,Left,5129085029,141,93.0,5129085031,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705431281,838,1,2,86,10,8gxd9ry2580pu1b1dd5ny9ymy,1,59.2,91.4,2024-08-03T12:45:57.591Z,2024-08-03T12:59:53Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5129085899,212,8.8,5129085893,56,Left,5129085901,213,0.17,5129085897,141,93.6,5129085895,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424479,758,1,2,86,11,8gxd9ry2580pu1b1dd5ny9ymy,0,61.5,96.9,2024-08-03T12:45:59.487Z,2024-08-03T13:37:29Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5129051739,168,,5129051745,141,96.5,5129051747,212,8.3,5129051741,56,Left,5129051743,140,69.4,5129051749,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424475,740,61,2,86,12,dbl7ir1qugqz8nvp1vzn8im50,1,28.1,2.3,2024-08-03T12:46:00.409Z,2024-08-03T12:46:00Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5129051719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424519,741,5,2,86,13,dbl7ir1qugqz8nvp1vzn8im50,0,30.1,-2.0,2024-08-03T12:46:00.966Z,2024-08-03T12:58:00Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5129051939,56,Back,5129082529,233,759,5129051941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424617,759,5,2,86,13,8gxd9ry2580pu1b1dd5ny9ymy,1,69.9,102.0,2024-08-03T12:46:00.966Z,2024-08-03T13:17:36Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5129082497,233,741,5129052423,347,,5129052421,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424625,760,1,2,86,30,8gxd9ry2580pu1b1dd5ny9ymy,0,67.7,100.0,2024-08-03T12:46:17.863Z,2024-08-03T12:46:19Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5129052453,56,Center,5129052457,141,71.8,5129052461,213,5.53,5129052455,140,88.3,5129052463,1,,5129052451,107,,5129052459,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424641,742,12,2,86,33,dbl7ir1qugqz8nvp1vzn8im50,1,9.1,28.8,2024-08-03T12:46:20.770Z,2024-08-03T12:46:30Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5129052569,15,,5129052535,140,32.3,5129052545,213,6.15,5129052539,141,24.1,5129052531,56,Back,5129052543,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424679,761,1,2,86,35,8gxd9ry2580pu1b1dd5ny9ymy,1,64.9,82.0,2024-08-03T12:46:23.254Z,2024-08-03T12:46:25Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5129052767,3,,5129052771,140,53.8,5129052775,212,12.7,5129052777,213,3.55,5129052769,56,Center,5129052773,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424735,762,1,2,86,38,8gxd9ry2580pu1b1dd5ny9ymy,0,55.1,77.8,2024-08-03T12:46:25.823Z,2024-08-03T12:46:31Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5129053063,213,6.01,5129053059,141,64.3,5129053065,1,,5129053057,140,86.2,5129053053,157,,5129053061,212,33.9,5129053055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424727,743,44,2,86,42,dbl7ir1qugqz8nvp1vzn8im50,1,16.1,34.8,2024-08-03T12:46:30.031Z,2024-08-03T12:46:33Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5129053031,56,Back,5129053223,233,763,5129053033,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424741,763,44,2,86,42,8gxd9ry2580pu1b1dd5ny9ymy,0,83.9,65.2,2024-08-03T12:46:30.032Z,2024-08-03T12:46:33Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5129053107,286,,5129053105,56,Center,5129053249,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424739,744,12,2,86,42,dbl7ir1qugqz8nvp1vzn8im50,1,18.4,33.9,2024-08-03T12:46:30.334Z,2024-08-03T12:46:32Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5129053103,213,0.74,5129053095,56,Back,5129053123,15,,5129053097,140,24.3,5129053099,141,42.2,5129053101,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424753,745,61,2,86,44,dbl7ir1qugqz8nvp1vzn8im50,0,24.3,42.2,2024-08-03T12:46:32.086Z,2024-08-03T12:46:32Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5129053175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424827,764,1,2,86,48,8gxd9ry2580pu1b1dd5ny9ymy,1,72.4,43.4,2024-08-03T12:46:35.911Z,2024-08-03T13:00:34Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,1.0,,5129053529,140,85.3,5129053531,141,39.8,5129086901,210,13,5129053535,213,6.10,5129086903,154,,5129053527,56,Center,5129053533,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424833,765,13,2,86,49,8gxd9ry2580pu1b1dd5ny9ymy,1,86.2,36.4,2024-08-03T12:46:37.286Z,2024-08-03T13:57:50Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5129086915,102,40,5129086675,63,,5129086907,29,,5129086919,230,98.5,5129086917,103,29.2,5129086911,55,764,5129086909,154,,5129053573,22,,5129086921,231,5129086905,75,5129053577,56,5129086673,20,,,,,,,,,,,,,48.6,Center,,,,,,,
2705424803,746,5,2,86,51,dbl7ir1qugqz8nvp1vzn8im50,1,-1.3,56.5,2024-08-03T12:46:38.617Z,2024-08-03T13:17:36Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5129053371,56,Back,5129053631,233,766,5129053373,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705424837,766,5,2,86,51,8gxd9ry2580pu1b1dd5ny9ymy,0,101.3,43.5,2024-08-03T12:46:38.617Z,2024-08-03T12:46:40Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5129053665,233,746,5129053589,346,,5129053587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425079,749,1,2,87,18,dbl7ir1qugqz8nvp1vzn8im50,0,4.3,59.9,2024-08-03T12:47:05.847Z,2024-08-03T12:47:09Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5129054771,140,69.5,5129054767,124,,5129054777,213,0.40,5129054775,212,74.2,5129054781,74,,5129054779,1,,5129054773,141,100.0,5129054769,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425083,750,5,2,87,21,dbl7ir1qugqz8nvp1vzn8im50,0,73.6,101.8,2024-08-03T12:47:09.138Z,2024-08-03T12:47:15Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5129054803,347,,5129055053,233,767,5129054801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425115,767,5,2,87,21,8gxd9ry2580pu1b1dd5ny9ymy,1,26.4,-1.8,2024-08-03T12:47:09.138Z,2024-08-03T13:17:36Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5129055023,233,750,5129054967,347,,5129054965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425149,768,1,2,87,25,8gxd9ry2580pu1b1dd5ny9ymy,1,22.4,0.0,2024-08-03T12:47:13.573Z,2024-08-03T12:47:16Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5129055169,213,1.60,5129055157,140,21.8,5129055155,56,Back,5129055161,141,27.3,5129055153,107,,5129055165,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425193,769,1,2,87,28,8gxd9ry2580pu1b1dd5ny9ymy,1,23.9,28.3,2024-08-03T12:47:16.469Z,2024-08-03T12:47:20Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5129055395,56,Back,5129055403,213,1.46,5129055397,140,25.4,5129055399,141,48.5,5129055401,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425237,770,1,2,87,32,8gxd9ry2580pu1b1dd5ny9ymy,1,33.8,53.4,2024-08-03T12:47:20.573Z,2024-08-03T12:47:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5129055681,56,Back,5129055687,212,29.8,5129055685,141,10.4,5129055689,213,4.91,5129055683,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425249,771,1,2,87,38,8gxd9ry2580pu1b1dd5ny9ymy,0,56.3,7.1,2024-08-03T12:47:25.663Z,2024-08-03T12:47:29Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5129055759,56,Right,5129055767,213,6.10,5129055765,212,33.4,5129055761,140,87.6,5129055763,141,0.0,5129055769,1,,5129055755,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425281,751,5,2,87,41,dbl7ir1qugqz8nvp1vzn8im50,1,15.0,102.0,2024-08-03T12:47:28.895Z,2024-08-03T13:17:37Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5129055917,347,,5129055915,56,Back,5129055957,233,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425255,772,5,2,87,41,8gxd9ry2580pu1b1dd5ny9ymy,0,85.0,-2.0,2024-08-03T12:47:28.895Z,2024-08-03T12:47:32Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5129055993,233,751,5129055777,56,Right,5129055779,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425351,752,1,2,87,43,dbl7ir1qugqz8nvp1vzn8im50,1,20.1,100.0,2024-08-03T12:47:30.975Z,2024-08-03T12:48:15Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5129056249,140,26.0,5129058239,189,,5129056255,212,14.8,5129056257,213,5.15,5129056245,107,,5129056247,56,Back,5129056251,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425365,753,1,2,87,50,dbl7ir1qugqz8nvp1vzn8im50,1,26.0,81.2,2024-08-03T12:47:37.935Z,2024-08-03T12:48:13Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5129056327,141,94.1,5129056325,140,26.7,5129058225,189,,5129056323,56,Back,5129056329,212,8.8,5129056331,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425399,754,1,2,87,52,dbl7ir1qugqz8nvp1vzn8im50,1,26.7,93.9,2024-08-03T12:47:39.815Z,2024-08-03T12:47:44Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5129056533,141,79.3,5129056537,213,4.20,5129056535,212,11.4,5129056531,140,21.4,5129056529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425407,755,1,2,87,56,dbl7ir1qugqz8nvp1vzn8im50,1,12.7,77.0,2024-08-03T12:47:43.984Z,2024-08-03T12:47:45Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5129056599,212,11.9,5129056593,56,Back,5129056597,141,68.7,5129056601,213,3.63,5129056595,140,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425437,756,1,2,87,57,dbl7ir1qugqz8nvp1vzn8im50,1,3.8,69.9,2024-08-03T12:47:45.321Z,2024-08-03T12:47:49Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5129056751,212,52.4,5129056747,140,53.4,5129056745,56,Center,5129056757,1,,5129056743,157,,5129056753,213,0.10,5129056749,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425479,757,1,2,88,1,dbl7ir1qugqz8nvp1vzn8im50,1,53.4,77.9,2024-08-03T12:47:48.946Z,2024-08-03T12:47:52Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5129057017,212,23.6,5129056999,140,46.5,5129057023,213,4.40,5129057061,156,,5129056989,3,,5129057007,141,44.8,5129056995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425561,758,1,2,88,4,dbl7ir1qugqz8nvp1vzn8im50,1,46.5,44.8,2024-08-03T12:47:52.143Z,2024-08-03T12:47:58Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5129057401,56,Right,5129057409,213,5.55,5129057407,212,27.6,5129057403,140,66.1,5129057405,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705425589,759,1,2,88,10,dbl7ir1qugqz8nvp1vzn8im50,1,84.3,25.6,2024-08-03T12:47:58.209Z,2024-08-03T12:48:09Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1.0,,5129057987,154,,5129057591,141,48.8,5129057985,210,13,5129057587,140,92.0,5129057597,213,1.10,5129057593,212,17.7,5129057585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
