id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2810437149,826,1,2,76,0,bd4qakf7j0wwie8wke9km7uj8,1,39.6,29.7,2025-05-04T15:35:37.308Z,2025-05-04T15:35:38Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5703273807,212,20.7,5703273803,140,56.8,5703273801,56,Center,5703273809,213,0.51,5703273805,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810437203,827,1,2,76,0,bd4qakf7j0wwie8wke9km7uj8,1,56.8,44.6,2025-05-04T15:35:38.100Z,2025-05-04T15:35:41Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5703274081,213,3.63,5703274079,212,14.7,5703274139,156,,5703274069,56,Back,5703274071,140,44.4,5703274075,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810437259,828,1,2,76,3,bd4qakf7j0wwie8wke9km7uj8,1,46.2,34.0,2025-05-04T15:35:41.276Z,2025-05-04T15:35:44Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5703274409,56,Back,5703274417,213,4.78,5703274413,141,8.5,5703274415,212,17.4,5703274411,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810437311,829,1,2,76,7,bd4qakf7j0wwie8wke9km7uj8,1,54.3,8.3,2025-05-04T15:35:44.550Z,2025-05-04T15:35:48Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5703274701,56,Center,5703274705,141,24.0,5703274699,155,,5703274703,140,76.7,5703274709,213,0.43,5703274707,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810437365,830,1,2,76,11,bd4qakf7j0wwie8wke9km7uj8,0,91.4,23.1,2025-05-04T15:35:48.523Z,2025-05-04T15:35:51Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5703274965,212,10.7,5703274959,56,Center,5703274961,140,91.4,5703274967,213,1.57,5703274963,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810437811,608,61,2,76,13,8cfkisxf1fkxdqtt6tx1tup48,1,7.4,67.2,2025-05-04T15:35:51.157Z,2025-05-04T16:10:34Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5703277233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810437695,606,12,2,76,14,8cfkisxf1fkxdqtt6tx1tup48,1,7.6,59.6,2025-05-04T15:35:51.472Z,2025-05-04T16:54:25Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5703276637,212,25.5,5703276639,213,1.95,5703276633,140,0.0,5703276703,167,,5703276631,56,Back,5703276635,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810437701,607,6,2,76,14,8cfkisxf1fkxdqtt6tx1tup48,0,2.4,82.0,2025-05-04T15:35:52.155Z,2025-05-04T16:18:47Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5703276771,73,,5703276769,56,Back,5703465049,233,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810437375,831,6,2,76,14,bd4qakf7j0wwie8wke9km7uj8,1,97.6,18.0,2025-05-04T15:35:52.155Z,2025-05-04T16:18:47Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5703275281,56,Right,5703275283,75,,5703465041,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810437929,833,1,2,76,30,bd4qakf7j0wwie8wke9km7uj8,1,99.7,0.4,2025-05-04T15:36:07.835Z,2025-05-04T16:54:09Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5703277901,140,84.9,5703277899,56,Right,5703277905,212,17.7,5703277897,6,,5703277903,141,12.9,5703277907,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438027,834,1,2,76,33,bd4qakf7j0wwie8wke9km7uj8,0,93.2,11.6,2025-05-04T15:36:10.315Z,2025-05-04T16:54:16Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5703278403,141,64.3,5703278397,155,,5703278405,212,35.9,5703278399,56,Center,5703278401,140,95.6,5703278407,213,1.50,5703278409,1,,5703278395,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438045,609,44,2,76,48,8cfkisxf1fkxdqtt6tx1tup48,1,4.0,37.4,2025-05-04T15:36:26.008Z,2025-05-04T15:36:29Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5703278507,285,,5703278653,233,835,5703278505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438037,835,44,2,76,48,bd4qakf7j0wwie8wke9km7uj8,0,96.5,61.0,2025-05-04T15:36:26.009Z,2025-05-04T15:36:29Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5703278701,233,609,5703278473,286,,5703278471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438059,610,12,2,76,49,8cfkisxf1fkxdqtt6tx1tup48,1,2.6,42.4,2025-05-04T15:36:27Z,2025-05-04T15:36:28Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5703278573,212,16.6,5703278567,140,6.3,5703278571,141,18.6,5703278629,15,,5703278577,213,4.95,5703278565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438183,836,1,2,76,55,bd4qakf7j0wwie8wke9km7uj8,0,97.9,82.0,2025-05-04T15:36:32.330Z,2025-05-04T15:36:33Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5703279149,212,18.0,5703279147,141,58.8,5703279139,2,,5703279145,140,89.7,5703279151,213,4.21,5703279143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438323,611,12,2,76,58,8cfkisxf1fkxdqtt6tx1tup48,1,8.4,42.5,2025-05-04T15:36:35.456Z,2025-05-04T15:41:08Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5703279861,213,5.49,5703279855,140,20.9,5703279859,212,18.7,5703279853,56,Back,5703279857,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810443939,642,1,2,76,58,8cfkisxf1fkxdqtt6tx1tup48,0,18.5,25.3,2025-05-04T15:36:36.136Z,2025-05-04T15:41:05Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5703309529,213,3.84,5703309525,141,11.7,5703309521,56,Back,5703309523,140,8.1,5703309527,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438319,837,3,2,77,1,bd4qakf7j0wwie8wke9km7uj8,0,90.4,94.6,2025-05-04T15:36:38.563Z,2025-05-04T15:36:45Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5703279837,286,,5703280255,233,612,5703279835,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438379,612,7,2,77,1,8cfkisxf1fkxdqtt6tx1tup48,0,9.6,5.4,2025-05-04T15:36:38.564Z,2025-05-04T15:41:12Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5703280191,233,837,5703280159,56,Back,5703280161,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440409,849,61,2,77,2,bd4qakf7j0wwie8wke9km7uj8,1,84.9,93.5,2025-05-04T15:36:39.865Z,2025-05-04T15:38:20Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5703291101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438471,613,5,2,77,4,8cfkisxf1fkxdqtt6tx1tup48,1,12.2,-1.9,2025-05-04T15:36:41.579Z,2025-05-04T16:15:11Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5703286289,233,838,5703280703,56,Back,5703280705,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438775,838,5,2,77,4,bd4qakf7j0wwie8wke9km7uj8,0,87.8,101.9,2025-05-04T15:36:41.579Z,2025-05-04T15:37:38Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5703282347,347,,5703286347,233,613,5703282345,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439153,841,18,2,77,22,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-05-04T15:36:59.371Z,2025-05-04T15:37:32Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5703284403,59,9,5703284551,55,842,5703284399,42,,5703284401,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439159,842,19,2,77,22,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-05-04T15:36:59.372Z,2025-05-04T16:53:51Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5703284473,55,841,5703689095,292,9,5703284453,42,,5703284461,145,11,5703284469,44,Forward,5703284465,59,27,5703285103,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438785,839,18,2,77,25,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-05-04T15:37:02.336Z,2025-05-04T15:37:03Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5703282385,42,,5703282533,55,840,5703282387,44,Defender,5703282391,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438793,840,19,2,77,25,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-05-04T15:37:02.337Z,2025-05-04T16:53:54Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5703282441,42,,5703689385,292,4,5703282455,145,4,5703282461,59,34,5703282467,44,Defender,5703689387,293,4,5703282475,55,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438865,614,18,2,77,40,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-04T15:37:17.750Z,2025-05-04T15:37:21Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5703282871,59,10,5703282869,44,Forward,5703282963,55,615,5703282867,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810438873,615,19,2,77,40,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-04T15:37:17.751Z,2025-05-04T16:53:56Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5703282915,59,17,5703689567,292,6,5703282913,145,11,5703282919,55,614,5703284557,293,2,5703282917,44,Midfielder,5703282909,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439401,616,1,2,77,54,8cfkisxf1fkxdqtt6tx1tup48,0,14.6,0.0,2025-05-04T15:37:31.448Z,2025-05-04T15:37:33Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5703285745,213,0.51,5703285733,107,,5703285741,141,17.7,5703285743,212,26.7,5703285735,56,Back,5703285747,1,,5703285739,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439459,843,1,2,77,58,bd4qakf7j0wwie8wke9km7uj8,0,64.3,79.4,2025-05-04T15:37:35.435Z,2025-05-04T15:37:36Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5703286019,213,0.26,5703286001,3,,5703286013,141,82.9,5703286017,212,9.3,5703286005,56,Left,5703286009,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439479,617,1,2,77,58,8cfkisxf1fkxdqtt6tx1tup48,1,23.3,8.5,2025-05-04T15:37:35.816Z,2025-05-04T15:37:37Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5703286167,212,17.3,5703286169,213,1.37,5703286163,140,26.5,5703286165,141,33.4,5703286161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439583,618,1,2,77,59,8cfkisxf1fkxdqtt6tx1tup48,0,26.9,33.4,2025-05-04T15:37:37.096Z,2025-05-04T15:37:41Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5703286821,140,82.4,5703286825,212,60.1,5703286823,141,11.9,5703286819,56,Right,5703286829,1,,5703286817,157,,5703286827,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439677,845,1,2,78,5,bd4qakf7j0wwie8wke9km7uj8,1,14.7,86.9,2025-05-04T15:37:43.123Z,2025-05-04T15:37:45Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5703287227,212,26.5,5703287219,56,Back,5703287223,141,49.6,5703287231,213,4.42,5703287221,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439793,846,1,2,78,7,bd4qakf7j0wwie8wke9km7uj8,1,7.4,49.6,2025-05-04T15:37:45.026Z,2025-05-04T15:37:49Z,4ieyvppe24gqdkm2xv2xlaluc,O. Hjorth,,,5703287785,56,Back,5703287789,141,22.2,5703287793,213,5.54,5703287791,212,27.5,5703287787,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439813,847,1,2,78,12,bd4qakf7j0wwie8wke9km7uj8,0,27.1,22.1,2025-05-04T15:37:49.515Z,2025-05-04T15:37:50Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5703287883,140,44.7,5703287877,56,Back,5703287903,213,6.14,5703287897,212,18.7,5703287909,1,,5703287891,141,18.2,5703287871,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439831,619,8,2,78,13,8cfkisxf1fkxdqtt6tx1tup48,1,53.1,82.6,2025-05-04T15:37:50.849Z,2025-05-04T15:37:51Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5703287977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439885,620,61,2,78,15,8cfkisxf1fkxdqtt6tx1tup48,1,63.0,88.0,2025-05-04T15:37:53.137Z,2025-05-04T15:37:53Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5703288263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439945,621,4,2,78,18,8cfkisxf1fkxdqtt6tx1tup48,1,62.9,88.2,2025-05-04T15:37:55.337Z,2025-05-04T16:10:04Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5703288671,265,,5703288665,13,,5703288669,152,,5703288791,233,848,5703288673,286,,5703288667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810439937,848,4,2,78,18,bd4qakf7j0wwie8wke9km7uj8,0,37.1,11.8,2025-05-04T15:37:55.338Z,2025-05-04T16:10:04Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5703288725,56,Back,5703288731,285,,5703288843,233,621,5703288723,13,,5703288729,265,,5703288727,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440669,622,1,2,78,51,8cfkisxf1fkxdqtt6tx1tup48,1,69.8,96.0,2025-05-04T15:38:28.440Z,2025-05-04T15:38:30Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5703292495,213,3.66,5703292517,189,,5703292487,56,Left,5703292491,141,90.0,5703292493,212,8.2,5703292489,140,63.0,5703292483,152,,5703292481,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440731,623,1,2,78,53,8cfkisxf1fkxdqtt6tx1tup48,1,62.7,90.3,2025-05-04T15:38:30.497Z,2025-05-04T15:38:34Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5703292897,213,3.15,5703292893,141,89.9,5703292889,56,Back,5703292895,212,21.6,5703292891,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440773,624,1,2,78,57,8cfkisxf1fkxdqtt6tx1tup48,1,56.8,76.3,2025-05-04T15:38:34.328Z,2025-05-04T15:38:36Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5703293087,213,0.70,5703293079,140,71.2,5703293081,141,95.1,5703293077,56,Left,5703293083,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810440899,625,1,2,78,59,8cfkisxf1fkxdqtt6tx1tup48,1,71.2,95.1,2025-05-04T15:38:36.320Z,2025-05-04T15:38:41Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5703293737,56,Left,5703293745,213,2.93,5703293741,141,96.8,5703293743,212,5.5,5703293739,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441055,626,1,2,79,3,8cfkisxf1fkxdqtt6tx1tup48,0,63.2,91.8,2025-05-04T15:38:41.176Z,2025-05-04T15:38:48Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5703294573,141,78.2,5703294569,56,Center,5703294571,140,100.0,5703294575,212,40.0,5703294577,213,6.05,5703294579,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441023,850,56,2,79,9,bd4qakf7j0wwie8wke9km7uj8,1,2.8,26.1,2025-05-04T15:38:46.867Z,2025-05-04T15:38:47Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5703294409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441197,627,5,2,79,10,8cfkisxf1fkxdqtt6tx1tup48,0,100.8,76.8,2025-05-04T15:38:47.779Z,2025-05-04T16:15:12Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5703295305,346,,5703296193,233,851,5703295303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441369,851,5,2,79,10,bd4qakf7j0wwie8wke9km7uj8,1,-0.8,23.2,2025-05-04T15:38:47.779Z,2025-05-04T16:15:12Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5703296179,233,627,5703296161,56,Back,5703296163,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441579,628,17,2,79,34,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-04T15:39:12.256Z,2025-05-04T17:28:29Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5703297867,31,,5703851757,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441707,852,1,2,79,40,bd4qakf7j0wwie8wke9km7uj8,1,3.6,59.9,2025-05-04T15:39:17.505Z,2025-05-04T15:39:19Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5703297997,237,,5703297993,213,4.78,5703297985,56,Back,5703297989,141,45.8,5703297983,124,,5703297987,140,4.2,5703297991,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441803,853,1,2,79,42,bd4qakf7j0wwie8wke9km7uj8,1,4.6,44.5,2025-05-04T15:39:19.426Z,2025-05-04T15:39:24Z,4ieyvppe24gqdkm2xv2xlaluc,O. Hjorth,,,5703298463,140,53.4,5703298465,141,48.5,5703298461,56,Center,5703298467,212,51.3,5703298469,213,0.05,5703298471,1,,5703298459,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441811,854,44,2,79,46,bd4qakf7j0wwie8wke9km7uj8,1,54.3,44.2,2025-05-04T15:39:23.991Z,2025-05-04T15:39:29Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5703298541,233,629,5703298499,56,Center,5703298501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441799,629,44,2,79,46,8cfkisxf1fkxdqtt6tx1tup48,0,45.7,55.8,2025-05-04T15:39:23.992Z,2025-05-04T15:39:28Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5703298445,56,Back,5703298449,285,,5703298579,233,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441935,855,1,2,79,47,bd4qakf7j0wwie8wke9km7uj8,0,53.4,48.5,2025-05-04T15:39:24.545Z,2025-05-04T15:39:29Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5703299137,3,,5703299149,213,5.91,5703299139,168,,5703299147,212,16.4,5703299141,56,Center,5703299145,141,39.7,5703299143,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441883,631,1,2,79,48,8cfkisxf1fkxdqtt6tx1tup48,1,37.5,67.6,2025-05-04T15:39:26.061Z,2025-05-04T15:39:27Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5703298841,56,Back,5703298855,213,1.13,5703298851,212,16.6,5703298843,140,44.3,5703298847,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441947,632,1,2,79,50,8cfkisxf1fkxdqtt6tx1tup48,1,44.3,89.6,2025-05-04T15:39:27.449Z,2025-05-04T15:39:30Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5703299263,140,34.9,5703299265,141,80.5,5703299261,56,Back,5703299267,212,11.6,5703299269,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442005,633,1,2,79,52,8cfkisxf1fkxdqtt6tx1tup48,1,34.9,79.3,2025-05-04T15:39:30.017Z,2025-05-04T15:39:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5703299549,213,5.56,5703299547,212,46.5,5703299539,157,,5703299545,141,33.9,5703299541,56,Center,5703299551,1,,5703299543,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442011,634,44,2,79,54,8cfkisxf1fkxdqtt6tx1tup48,1,66.5,34.1,2025-05-04T15:39:31.384Z,2025-05-04T15:39:34Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5703299563,56,Center,5703299565,286,,5703299609,233,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810441997,856,44,2,79,54,bd4qakf7j0wwie8wke9km7uj8,0,33.0,66.0,2025-05-04T15:39:31.385Z,2025-05-04T15:39:33Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5703299657,233,634,5703299489,285,,5703299487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442017,635,1,2,79,55,8cfkisxf1fkxdqtt6tx1tup48,0,68.0,33.9,2025-05-04T15:39:32.320Z,2025-05-04T15:39:33Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5703299589,213,0.89,5703299587,212,4.5,5703299581,56,Center,5703299579,3,,5703299585,141,39.1,5703299583,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442013,857,61,2,79,55,bd4qakf7j0wwie8wke9km7uj8,1,34.0,65.8,2025-05-04T15:39:32.713Z,2025-05-04T15:39:32Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5703299571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442059,858,12,2,79,56,bd4qakf7j0wwie8wke9km7uj8,1,29.5,63.3,2025-05-04T15:39:34.273Z,2025-05-04T15:39:39Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5703299775,212,18.7,5703299769,56,Back,5703299771,140,37.0,5703299817,15,,5703299773,141,88.3,5703299777,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442167,636,1,2,79,59,8cfkisxf1fkxdqtt6tx1tup48,1,63.0,15.5,2025-05-04T15:39:36.872Z,2025-05-04T15:39:40Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5703300337,212,24.1,5703300339,213,6.06,5703300329,155,,5703300333,140,85.4,5703300335,141,7.6,5703300331,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442175,637,61,2,80,1,8cfkisxf1fkxdqtt6tx1tup48,0,86.0,5.3,2025-05-04T15:39:38.864Z,2025-05-04T15:39:55Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5703300375,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442189,638,5,2,80,2,8cfkisxf1fkxdqtt6tx1tup48,0,85.1,-1.0,2025-05-04T15:39:39.688Z,2025-05-04T16:15:13Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5703300423,347,,5703300421,56,Right,5703300801,233,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442247,859,5,2,80,2,bd4qakf7j0wwie8wke9km7uj8,1,14.9,101.0,2025-05-04T15:39:39.688Z,2025-05-04T16:15:12Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5703300731,347,,5703300785,233,638,5703300729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810442297,860,1,2,80,6,bd4qakf7j0wwie8wke9km7uj8,0,19.3,100.0,2025-05-04T15:39:43.985Z,2025-05-04T15:39:45Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5703300939,213,5.65,5703300929,107,,5703300937,212,21.7,5703300943,1,,5703300935,141,83.2,5703300931,56,Back,5703300933,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
