id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2727042965,713,61,2,84,58,b2vft81kyjurzbmekvgrqwr64,1,22.0,73.9,2024-09-28T14:42:14.184Z,2024-09-28T14:42:14Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5247829905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727043697,714,5,2,85,0,b2vft81kyjurzbmekvgrqwr64,1,-1.2,48.6,2024-09-28T14:42:15.882Z,2024-09-28T15:13:27Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5247833641,346,,5247833693,233,812,5247833639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727043029,812,5,2,85,0,a9vw7ikerpr4cuweeeka5aneg,0,101.2,51.4,2024-09-28T14:42:15.882Z,2024-09-28T15:13:28Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5247830189,56,Center,5247833753,233,714,5247830191,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727043767,715,1,2,85,16,b2vft81kyjurzbmekvgrqwr64,0,4.5,52.2,2024-09-28T14:42:32.025Z,2024-09-28T14:42:34Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247834027,124,,5247834051,1,,5247834045,213,0.02,5247834059,74,,5247834035,140,53.9,5247834033,56,Center,5247834039,141,53.7,5247834041,212,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727043919,813,1,2,85,19,a9vw7ikerpr4cuweeeka5aneg,1,34.1,34.2,2024-09-28T14:42:34.785Z,2024-09-28T14:42:38Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5247834907,140,38.4,5247834911,212,9.1,5247834913,213,5.23,5247834905,56,Back,5247834909,141,22.5,5247834903,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727043979,815,1,2,85,22,a9vw7ikerpr4cuweeeka5aneg,0,38.7,21.9,2024-09-28T14:42:38.098Z,2024-09-28T14:42:39Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247835201,157,,5247835209,212,25.1,5247835203,56,Right,5247835213,1,,5247835205,140,62.6,5247835207,141,19.8,5247835211,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044161,717,1,2,85,25,b2vft81kyjurzbmekvgrqwr64,1,30.0,80.3,2024-09-28T14:42:40.712Z,2024-09-28T14:42:44Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247836157,213,3.86,5247836143,56,Back,5247836149,212,28.4,5247836145,140,9.7,5247836147,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044251,718,1,2,85,28,b2vft81kyjurzbmekvgrqwr64,0,7.4,55.5,2024-09-28T14:42:43.842Z,2024-09-28T14:42:46Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247836721,1,,5247836711,141,70.8,5247836705,56,Back,5247836709,140,41.4,5247836715,212,37.2,5247836703,157,,5247836717,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044377,817,1,2,85,32,a9vw7ikerpr4cuweeeka5aneg,1,65.7,12.5,2024-09-28T14:42:47.873Z,2024-09-28T14:44:52Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247837421,56,Right,5247837425,141,17.7,5247837427,212,5.8,5247837429,213,0.65,5247837423,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046113,819,1,2,85,35,a9vw7ikerpr4cuweeeka5aneg,0,67.3,20.7,2024-09-28T14:42:50.793Z,2024-09-28T14:44:50Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247846751,56,Right,5247846757,141,17.7,5247846763,213,5.84,5247846759,212,4.8,5247846753,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044451,719,61,2,85,35,b2vft81kyjurzbmekvgrqwr64,1,25.6,61.8,2024-09-28T14:42:51.409Z,2024-09-28T14:42:51Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247837821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044609,721,1,2,85,37,b2vft81kyjurzbmekvgrqwr64,1,26.5,53.3,2024-09-28T14:42:52.832Z,2024-09-28T14:42:56Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247838631,141,70.5,5247838635,213,0.56,5247838627,56,Back,5247838629,140,44.2,5247838633,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044891,722,1,2,85,40,b2vft81kyjurzbmekvgrqwr64,1,44.2,70.5,2024-09-28T14:42:55.896Z,2024-09-28T14:43:02Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5247840095,140,60.9,5247840097,141,66.6,5247840101,213,6.13,5247840093,56,Center,5247840099,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044923,723,61,2,85,46,b2vft81kyjurzbmekvgrqwr64,0,69.8,78.1,2024-09-28T14:43:01.969Z,2024-09-28T14:43:02Z,6xhxqcmi0g6h61y2pl9v89xjo,J. Sneftrup,,,5247840273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727044979,724,5,2,85,46,b2vft81kyjurzbmekvgrqwr64,0,101.4,78.1,2024-09-28T14:43:02.066Z,2024-09-28T15:13:28Z,6xhxqcmi0g6h61y2pl9v89xjo,J. Sneftrup,,,5247840585,346,,5247840583,56,Center,5247846225,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727045993,818,5,2,85,46,a9vw7ikerpr4cuweeeka5aneg,1,-1.4,21.9,2024-09-28T14:43:02.066Z,2024-09-28T15:13:28Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247846057,56,Back,5247846141,233,724,5247846059,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046425,820,1,2,86,19,a9vw7ikerpr4cuweeeka5aneg,1,4.7,59.6,2024-09-28T14:43:34.689Z,2024-09-28T14:43:37Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5247848459,56,Center,5247848463,140,61.9,5247848481,74,,5247848453,124,,5247848473,212,61.0,5247848475,213,0.17,5247848477,1,,5247848467,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046503,821,1,2,86,22,a9vw7ikerpr4cuweeeka5aneg,1,61.9,75.1,2024-09-28T14:43:37.777Z,2024-09-28T14:43:40Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5247848893,213,2.86,5247848977,156,,5247848887,140,39.7,5247848889,141,85.1,5247848885,56,Back,5247848891,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046569,822,1,2,86,24,a9vw7ikerpr4cuweeeka5aneg,1,39.7,85.1,2024-09-28T14:43:40.220Z,2024-09-28T14:43:41Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247849249,140,65.3,5247849243,155,,5247849257,212,27.6,5247849261,213,6.05,5247849247,56,Center,5247849253,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046645,823,1,2,86,25,a9vw7ikerpr4cuweeeka5aneg,1,65.3,75.9,2024-09-28T14:43:41.201Z,2024-09-28T14:43:43Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5247849555,56,Left,5247849557,140,63.5,5247849639,156,,5247849561,212,5.4,5247849563,213,1.93,5247849559,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046709,824,1,2,86,27,a9vw7ikerpr4cuweeeka5aneg,1,63.7,84.1,2024-09-28T14:43:43.497Z,2024-09-28T14:43:44Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5247849895,141,89.6,5247849891,140,75.1,5247849901,213,0.30,5247849887,56,Left,5247849897,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046727,825,1,2,86,28,a9vw7ikerpr4cuweeeka5aneg,0,75.1,89.6,2024-09-28T14:43:44.273Z,2024-09-28T14:43:44Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5247850003,212,5.2,5247849997,56,Left,5247849999,140,77.9,5247850005,213,5.31,5247850001,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046859,726,1,2,86,30,b2vft81kyjurzbmekvgrqwr64,1,12.5,14.1,2024-09-28T14:43:46.464Z,2024-09-28T14:43:47Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247850749,213,0.49,5247850735,141,25.0,5247850715,56,Back,5247850745,212,15.7,5247850725,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046897,727,1,2,86,32,b2vft81kyjurzbmekvgrqwr64,1,25.7,25.0,2024-09-28T14:43:47.568Z,2024-09-28T14:43:48Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5247851007,156,,5247850903,56,Back,5247850909,212,15.2,5247850905,140,13.5,5247850911,213,3.70,5247850907,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727046975,728,1,2,86,33,b2vft81kyjurzbmekvgrqwr64,1,13.5,13.1,2024-09-28T14:43:49.016Z,2024-09-28T14:43:50Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247851291,212,22.3,5247851287,141,31.3,5247851293,213,0.59,5247851281,56,Back,5247851283,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047087,729,1,2,86,34,b2vft81kyjurzbmekvgrqwr64,0,31.2,31.3,2024-09-28T14:43:50.320Z,2024-09-28T14:43:54Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247851865,140,26.0,5247852245,286,,5247852235,233,826,5247851867,141,41.8,5247851871,213,2.22,5247851869,212,9.0,5247852229,236,,5247851863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047129,826,74,2,86,34,a9vw7ikerpr4cuweeeka5aneg,1,70.0,61.2,2024-09-28T14:43:50.321Z,2024-09-28T15:17:11Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247852043,56,Center,5247852045,285,,5247852431,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047453,730,1,2,86,40,b2vft81kyjurzbmekvgrqwr64,1,32.4,58.2,2024-09-28T14:43:56.152Z,2024-09-28T14:44:00Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247853771,141,84.1,5247853775,213,0.74,5247853767,56,Left,5247853773,212,26.2,5247853769,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047623,731,1,2,86,45,b2vft81kyjurzbmekvgrqwr64,1,53.0,85.3,2024-09-28T14:44:00.584Z,2024-09-28T14:44:05Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5247854695,212,9.4,5247854683,140,46.9,5247854677,56,Back,5247854691,141,75.1,5247854703,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047655,732,1,2,86,49,b2vft81kyjurzbmekvgrqwr64,0,50.3,70.6,2024-09-28T14:44:05.536Z,2024-09-28T14:44:06Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247854897,213,5.58,5247854887,140,59.8,5247854889,141,58.2,5247854883,56,Center,5247854893,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047685,827,61,2,86,51,a9vw7ikerpr4cuweeeka5aneg,1,34.1,36.6,2024-09-28T14:44:07.210Z,2024-09-28T14:44:07Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5247855095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047799,829,1,2,86,53,a9vw7ikerpr4cuweeeka5aneg,1,34.1,34.5,2024-09-28T14:44:08.763Z,2024-09-28T14:44:10Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247855845,213,0.75,5247855835,56,Back,5247855843,212,11.9,5247855837,140,42.4,5247855839,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047847,830,1,2,86,54,a9vw7ikerpr4cuweeeka5aneg,1,39.0,46.9,2024-09-28T14:44:10.497Z,2024-09-28T14:44:11Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5247856095,213,2.24,5247856091,141,61.2,5247856093,212,12.4,5247856089,140,31.6,5247856087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047889,831,1,2,86,56,a9vw7ikerpr4cuweeeka5aneg,1,31.6,61.2,2024-09-28T14:44:11.673Z,2024-09-28T14:44:12Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247856245,140,37.7,5247856253,213,5.54,5247856241,56,Back,5247856249,141,52.5,5247856251,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047953,832,1,2,86,56,a9vw7ikerpr4cuweeeka5aneg,1,37.7,52.5,2024-09-28T14:44:12.361Z,2024-09-28T14:44:14Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5247856571,213,1.42,5247856569,212,12.4,5247856563,56,Back,5247856565,140,39.5,5247856567,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727047989,833,1,2,86,58,a9vw7ikerpr4cuweeeka5aneg,1,39.5,70.5,2024-09-28T14:44:13.985Z,2024-09-28T14:44:15Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247856713,141,79.6,5247856719,213,0.38,5247856717,212,16.5,5247856707,56,Left,5247856709,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048039,834,1,2,86,59,a9vw7ikerpr4cuweeeka5aneg,1,54.1,79.6,2024-09-28T14:44:14.848Z,2024-09-28T14:44:16Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5247857003,212,14.9,5247856997,140,40.1,5247856999,141,83.0,5247857173,156,,5247857007,213,2.99,5247856995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048159,835,1,2,87,1,a9vw7ikerpr4cuweeeka5aneg,1,37.4,83.5,2024-09-28T14:44:17.088Z,2024-09-28T14:44:19Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247857657,141,69.3,5247857655,140,36.9,5247857653,56,Back,5247857659,212,9.7,5247857661,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048207,836,1,2,87,3,a9vw7ikerpr4cuweeeka5aneg,1,36.9,69.7,2024-09-28T14:44:18.721Z,2024-09-28T14:44:20Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5247857921,141,77.3,5247857925,213,1.53,5247857923,212,5.2,5247857917,56,Back,5247857919,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048395,837,1,2,87,4,a9vw7ikerpr4cuweeeka5aneg,1,36.5,77.2,2024-09-28T14:44:20.304Z,2024-09-28T14:44:24Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247858949,56,Left,5247858957,141,86.8,5247858963,212,23.4,5247858969,213,0.28,5247858953,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048423,838,1,2,87,8,a9vw7ikerpr4cuweeeka5aneg,1,59.9,72.6,2024-09-28T14:44:23.672Z,2024-09-28T14:44:24Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5247859093,141,65.2,5247859091,140,64.9,5247859097,213,5.52,5247859089,56,Center,5247859095,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048469,839,1,2,87,9,a9vw7ikerpr4cuweeeka5aneg,0,64.9,65.2,2024-09-28T14:44:24.691Z,2024-09-28T14:44:25Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247859363,213,4.63,5247859359,141,54.0,5247859357,140,64.3,5247859361,212,7.6,5247859355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048525,733,50,2,87,11,b2vft81kyjurzbmekvgrqwr64,1,34.3,44.6,2024-09-28T14:44:26.858Z,2024-09-28T15:13:56Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247861029,233,840,5247859693,56,Back,5247859695,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048723,840,7,2,87,11,a9vw7ikerpr4cuweeeka5aneg,1,65.7,55.4,2024-09-28T14:44:26.859Z,2024-09-28T15:13:56Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5247860705,56,Center,5247860707,285,,5247860945,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048739,841,13,2,87,15,a9vw7ikerpr4cuweeeka5aneg,1,72.2,44.5,2024-09-28T14:44:30.641Z,2024-09-28T14:44:38Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5247862565,231,49.8,5247862555,458,,5247860781,22,,5247861601,20,,5247862547,103,12.5,5247862559,230,96.9,5247862549,215,,5247862543,73,,5247860783,18,,5247862545,102,59.8,5247860785,56,,,,,,,,,Center,,,,,,,,,,,,,
2727049405,734,5,2,87,16,b2vft81kyjurzbmekvgrqwr64,1,-1.8,42.5,2024-09-28T14:44:32.514Z,2024-09-28T14:44:46Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247864349,346,,5247864451,233,842,5247864345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727048813,842,5,2,87,16,a9vw7ikerpr4cuweeeka5aneg,0,101.8,57.5,2024-09-28T14:44:32.514Z,2024-09-28T15:13:29Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5247861171,56,Center,5247864513,233,734,5247861173,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727049455,735,1,2,87,30,b2vft81kyjurzbmekvgrqwr64,1,4.6,46.1,2024-09-28T14:44:45.840Z,2024-09-28T14:44:47Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247864583,56,Back,5247864589,212,9.0,5247864595,237,,5247864581,124,,5247864587,141,35.2,5247864591,213,5.31,5247864585,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727049603,736,1,2,87,31,b2vft81kyjurzbmekvgrqwr64,1,9.4,35.2,2024-09-28T14:44:46.648Z,2024-09-28T14:44:50Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247865375,212,11.0,5247865377,213,1.27,5247865371,140,12.5,5247865369,56,Back,5247865373,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727049777,737,1,2,87,34,b2vft81kyjurzbmekvgrqwr64,1,6.3,50.4,2024-09-28T14:44:50.368Z,2024-09-28T14:44:54Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247866403,213,0.94,5247866385,56,Back,5247866391,140,16.8,5247866395,141,72.6,5247866399,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727049875,738,1,2,87,40,b2vft81kyjurzbmekvgrqwr64,1,18.5,80.0,2024-09-28T14:44:55.602Z,2024-09-28T14:44:57Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247867025,213,6.18,5247867015,155,,5247867017,56,Center,5247867027,1,,5247867021,141,73.6,5247867023,212,44.1,5247867019,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727049897,739,1,2,87,41,b2vft81kyjurzbmekvgrqwr64,0,60.3,73.6,2024-09-28T14:44:57.456Z,2024-09-28T14:44:57Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5247867155,56,Center,5247867161,212,3.9,5247867163,213,0.52,5247867157,140,63.5,5247867159,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050049,843,1,2,87,43,a9vw7ikerpr4cuweeeka5aneg,1,39.6,12.6,2024-09-28T14:44:59.456Z,2024-09-28T14:45:00Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247867913,141,21.3,5247867917,212,19.8,5247867919,213,0.30,5247867909,140,57.6,5247867907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050347,845,1,2,87,49,a9vw7ikerpr4cuweeeka5aneg,1,64.0,22.8,2024-09-28T14:45:04.577Z,2024-09-28T14:45:06Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5247869339,213,4.75,5247869329,140,64.2,5247869333,141,13.7,5247869337,212,6.2,5247869325,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050447,846,1,2,87,50,a9vw7ikerpr4cuweeeka5aneg,1,64.1,13.7,2024-09-28T14:45:06.424Z,2024-09-28T14:45:08Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247869847,56,Right,5247869849,140,67.9,5247869855,213,5.70,5247869851,141,9.8,5247869853,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050599,847,1,2,87,53,a9vw7ikerpr4cuweeeka5aneg,1,67.6,10.0,2024-09-28T14:45:08.616Z,2024-09-28T14:45:12Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5247870661,141,22.8,5247870667,213,2.38,5247870663,212,12.6,5247870659,140,58.9,5247870657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050673,848,1,2,87,56,a9vw7ikerpr4cuweeeka5aneg,1,58.9,22.8,2024-09-28T14:45:11.785Z,2024-09-28T14:45:13Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247871013,141,30.7,5247871011,140,59.2,5247871017,213,1.51,5247871015,212,5.4,5247871009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050785,849,1,2,87,57,a9vw7ikerpr4cuweeeka5aneg,1,59.8,30.9,2024-09-28T14:45:13.224Z,2024-09-28T14:45:16Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247871601,141,62.1,5247871605,213,1.68,5247871599,140,57.5,5247871597,56,Center,5247871603,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727050983,850,1,2,88,0,a9vw7ikerpr4cuweeeka5aneg,1,57.6,68.7,2024-09-28T14:45:16.312Z,2024-09-28T14:45:20Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5247872645,212,12.5,5247872635,56,Left,5247872647,213,1.51,5247872643,141,87.1,5247872639,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051003,851,1,2,88,4,a9vw7ikerpr4cuweeeka5aneg,0,64.6,77.3,2024-09-28T14:45:20.344Z,2024-09-28T14:45:21Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247872747,140,70.4,5247872749,141,68.5,5247872755,213,5.51,5247872753,212,8.5,5247872745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051183,740,8,2,88,9,b2vft81kyjurzbmekvgrqwr64,1,44.5,29.8,2024-09-28T14:45:25.186Z,2024-09-28T14:57:35Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5247873633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051367,742,1,2,88,11,b2vft81kyjurzbmekvgrqwr64,1,27.6,19.5,2024-09-28T14:45:26.977Z,2024-09-28T14:45:30Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247874603,140,32.7,5247874609,213,5.94,5247874607,212,5.7,5247874605,141,16.7,5247874601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051409,743,3,2,88,14,b2vft81kyjurzbmekvgrqwr64,1,33.5,13.3,2024-09-28T14:45:29.769Z,2024-09-28T15:12:43Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5247875065,233,852,5247875229,286,,5247874783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051361,852,45,2,88,14,a9vw7ikerpr4cuweeeka5aneg,0,66.5,86.7,2024-09-28T14:45:29.769Z,2024-09-28T15:12:43Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247874571,56,Left,5247875151,233,743,5248103753,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051441,744,4,2,88,14,b2vft81kyjurzbmekvgrqwr64,1,33.4,13.4,2024-09-28T14:45:30.223Z,2024-09-28T14:45:35Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5247875281,13,,5247875295,265,,5247875283,56,Back,5247875289,152,,5247875547,286,,5247875387,233,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727051383,853,4,2,88,14,a9vw7ikerpr4cuweeeka5aneg,0,66.6,86.6,2024-09-28T14:45:30.224Z,2024-09-28T14:45:36Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247875717,285,,5247874829,13,,5247874833,152,,5247874831,56,Left,5247874835,265,,5247875501,233,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
