id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2730130955,708,1,2,85,39,f1h34qp5zbfl489q8vnkhiq9s,1,31.6,66.8,2024-10-04T18:43:49.084Z,2024-10-04T18:43:52Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264756403,56,Back,5264756407,141,37.4,5264756411,213,4.49,5264756409,212,20.5,5264756405,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131025,709,1,2,85,42,f1h34qp5zbfl489q8vnkhiq9s,1,27.3,37.4,2024-10-04T18:43:52.420Z,2024-10-04T18:43:55Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264756749,213,5.42,5264756745,141,18.8,5264756743,140,37.5,5264756747,212,16.6,5264756741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131069,710,1,2,85,45,f1h34qp5zbfl489q8vnkhiq9s,1,37.6,18.8,2024-10-04T18:43:55.332Z,2024-10-04T18:43:57Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5264756993,212,12.1,5264756989,140,31.9,5264756991,141,34.3,5264756987,56,Back,5264756995,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131139,711,1,2,85,48,f1h34qp5zbfl489q8vnkhiq9s,1,32.1,34.4,2024-10-04T18:43:57.628Z,2024-10-04T18:44:01Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264757409,212,18.9,5264757405,140,37.4,5264757403,56,Back,5264757407,141,60.9,5264757411,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131195,712,1,2,85,52,f1h34qp5zbfl489q8vnkhiq9s,1,45.0,70.4,2024-10-04T18:44:01.684Z,2024-10-04T18:44:04Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264757733,212,17.0,5264757729,140,61.1,5264757731,141,73.5,5264757739,213,0.12,5264757727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131273,713,1,2,85,55,f1h34qp5zbfl489q8vnkhiq9s,1,61.1,73.5,2024-10-04T18:44:04.612Z,2024-10-04T18:44:08Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5264758155,140,34.5,5264758153,56,Back,5264758157,141,51.8,5264758159,212,31.6,5264758161,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131333,714,1,2,85,58,f1h34qp5zbfl489q8vnkhiq9s,1,34.5,51.8,2024-10-04T18:44:08.204Z,2024-10-04T18:44:11Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264758499,213,5.15,5264758497,212,22.6,5264758493,140,43.7,5264758495,141,21.7,5264758491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131433,715,1,2,86,1,f1h34qp5zbfl489q8vnkhiq9s,1,45.9,22.3,2024-10-04T18:44:11.292Z,2024-10-04T18:44:14Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5264758945,56,Back,5264758959,213,1.95,5264758957,212,12.3,5264758949,140,41.6,5264758953,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131471,716,1,2,86,4,f1h34qp5zbfl489q8vnkhiq9s,1,41.6,39.2,2024-10-04T18:44:14.476Z,2024-10-04T18:44:16Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264759171,56,Back,5264759181,141,60.9,5264759185,212,14.9,5264759187,213,1.46,5264759177,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131511,717,1,2,86,6,f1h34qp5zbfl489q8vnkhiq9s,1,43.2,60.9,2024-10-04T18:44:16.300Z,2024-10-04T18:44:18Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264759377,212,27.9,5264759373,140,61.3,5264759371,56,Left,5264759379,213,0.82,5264759375,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131549,718,1,2,86,9,f1h34qp5zbfl489q8vnkhiq9s,1,61.3,90.9,2024-10-04T18:44:18.652Z,2024-10-04T18:44:20Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5264759651,141,79.5,5264759649,140,39.7,5264759653,212,24.0,5264759655,213,3.47,5264759647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131573,719,1,2,86,10,f1h34qp5zbfl489q8vnkhiq9s,1,39.7,79.5,2024-10-04T18:44:20.468Z,2024-10-04T18:44:21Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264759779,140,61.3,5264759785,213,5.97,5264759783,212,23.9,5264759777,56,Center,5264759781,141,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131639,720,1,2,86,11,f1h34qp5zbfl489q8vnkhiq9s,1,61.3,68.6,2024-10-04T18:44:21.548Z,2024-10-04T18:44:24Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5264760127,213,2.49,5264760123,141,83.9,5264760119,56,Back,5264760125,212,17.2,5264760121,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131657,721,1,2,86,14,f1h34qp5zbfl489q8vnkhiq9s,1,48.3,81.6,2024-10-04T18:44:24.220Z,2024-10-04T18:44:25Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264760201,212,18.7,5264760191,56,Center,5264760203,213,5.90,5264760199,141,71.3,5264760195,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131663,722,1,2,86,15,f1h34qp5zbfl489q8vnkhiq9s,1,64.8,71.3,2024-10-04T18:44:25.388Z,2024-10-04T18:44:27Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5264760237,141,82.4,5264760231,140,47.0,5264760243,212,20.2,5264760247,213,2.76,5264760287,156,,5264760227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131731,723,1,2,86,17,f1h34qp5zbfl489q8vnkhiq9s,1,47.0,82.4,2024-10-04T18:44:27.212Z,2024-10-04T18:44:30Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264760617,56,Back,5264760623,141,41.3,5264760625,212,29.0,5264760619,140,39.8,5264760629,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131779,724,1,2,86,20,f1h34qp5zbfl489q8vnkhiq9s,1,39.0,41.8,2024-10-04T18:44:30.436Z,2024-10-04T18:44:33Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264760921,141,67.8,5264760925,212,21.1,5264760915,56,Back,5264760917,140,49.9,5264760929,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131845,725,1,2,86,23,f1h34qp5zbfl489q8vnkhiq9s,1,48.3,69.6,2024-10-04T18:44:32.868Z,2024-10-04T18:44:36Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5264761279,212,21.3,5264761275,140,64.8,5264761277,141,87.9,5264761273,56,Left,5264761281,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131895,726,1,2,86,26,f1h34qp5zbfl489q8vnkhiq9s,1,64.7,91.4,2024-10-04T18:44:35.997Z,2024-10-04T18:44:38Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5264761529,56,Back,5264761535,212,20.7,5264761531,140,45.3,5264761533,141,85.7,5264761537,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730131961,727,1,2,86,28,f1h34qp5zbfl489q8vnkhiq9s,1,45.3,85.7,2024-10-04T18:44:38.005Z,2024-10-04T18:44:40Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264761873,140,49.6,5264761877,212,13.0,5264761871,56,Back,5264761879,213,5.07,5264761875,141,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132055,728,1,2,86,30,f1h34qp5zbfl489q8vnkhiq9s,1,49.8,68.3,2024-10-04T18:44:40.324Z,2024-10-04T18:44:44Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5264762395,141,27.1,5264762391,56,Back,5264762399,213,4.62,5264762393,140,47.2,5264762397,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132079,729,1,2,86,34,f1h34qp5zbfl489q8vnkhiq9s,1,47.2,27.1,2024-10-04T18:44:44.540Z,2024-10-04T18:44:45Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5264762535,140,59.7,5264762543,212,17.3,5264762539,141,10.6,5264762531,56,Right,5264762545,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132095,730,1,2,86,36,f1h34qp5zbfl489q8vnkhiq9s,0,59.7,10.6,2024-10-04T18:44:45.732Z,2024-10-04T18:44:46Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5264762645,141,11.6,5264762641,140,63.7,5264762649,213,0.16,5264762637,56,Right,5264762647,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132129,895,61,2,86,37,ajtb177oqwawkdwbqhldmq6mx,1,34.0,95.3,2024-10-04T18:44:46.668Z,2024-10-04T19:00:10Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264762903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132323,731,5,2,86,38,f1h34qp5zbfl489q8vnkhiq9s,1,66.7,-1.7000000000000002,2024-10-04T18:44:47.638Z,2024-10-04T19:22:07Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5264763933,347,,5264763931,56,Right,5264763955,233,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132159,896,5,2,86,38,ajtb177oqwawkdwbqhldmq6mx,0,33.3,101.7,2024-10-04T18:44:47.638Z,2024-10-04T19:22:07Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5264764099,233,731,5264763059,56,Back,5264763061,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132379,732,1,2,86,47,f1h34qp5zbfl489q8vnkhiq9s,1,61.8,0.0,2024-10-04T18:44:56.780Z,2024-10-04T18:44:58Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5264764247,141,16.9,5264764243,140,54.3,5264764239,56,Right,5264764235,107,,5264764249,212,14.8,5264764251,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132433,733,1,2,86,48,f1h34qp5zbfl489q8vnkhiq9s,1,54.3,16.9,2024-10-04T18:44:58.326Z,2024-10-04T18:45:00Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5264764543,213,2.42,5264764539,212,21.6,5264764535,141,38.0,5264764533,140,38.9,5264764531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132485,734,1,2,86,50,f1h34qp5zbfl489q8vnkhiq9s,1,38.9,38.0,2024-10-04T18:45:00.549Z,2024-10-04T18:45:02Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264764823,212,20.4,5264764817,56,Back,5264764821,141,67.7,5264764819,140,41.7,5264764825,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132537,735,1,2,86,52,f1h34qp5zbfl489q8vnkhiq9s,1,42.8,69.8,2024-10-04T18:45:02.180Z,2024-10-04T18:45:05Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264765139,140,70.6,5264765147,1,,5264765143,212,33.2,5264765141,141,93.2,5264765137,56,Left,5264765145,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132613,736,1,2,86,55,f1h34qp5zbfl489q8vnkhiq9s,1,70.6,93.2,2024-10-04T18:45:04.965Z,2024-10-04T18:45:08Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5264765583,140,61.4,5264765587,212,16.6,5264765589,213,4.09,5264765581,56,Center,5264765585,141,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132679,737,1,2,86,59,f1h34qp5zbfl489q8vnkhiq9s,1,69.9,78.5,2024-10-04T18:45:08.677Z,2024-10-04T18:45:12Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5264765965,56,Left,5264765971,212,12.0,5264765973,213,0.73,5264765967,140,78.4,5264765969,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132731,738,1,2,87,2,f1h34qp5zbfl489q8vnkhiq9s,1,82.8,87.2,2024-10-04T18:45:12.357Z,2024-10-04T18:45:15Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5264766237,141,77.7,5264766233,56,Center,5264766241,213,3.42,5264766235,140,61.4,5264766239,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132745,739,1,2,87,5,f1h34qp5zbfl489q8vnkhiq9s,1,61.4,77.7,2024-10-04T18:45:14.925Z,2024-10-04T18:45:16Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264766365,140,68.2,5264766371,213,5.30,5264766367,141,61.8,5264766363,56,Center,5264766369,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132817,740,1,2,87,6,f1h34qp5zbfl489q8vnkhiq9s,1,68.2,61.8,2024-10-04T18:45:15.893Z,2024-10-04T18:45:18Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5264766781,141,48.1,5264766783,212,24.7,5264766777,56,Back,5264766785,213,3.53,5264766779,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730132921,741,1,2,87,9,f1h34qp5zbfl489q8vnkhiq9s,1,46.4,48.1,2024-10-04T18:45:18.725Z,2024-10-04T18:45:23Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264767339,56,Center,5264767347,212,19.3,5264767343,140,56.3,5264767345,141,24.1,5264767349,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133023,742,1,2,87,13,f1h34qp5zbfl489q8vnkhiq9s,1,56.3,24.1,2024-10-04T18:45:23.389Z,2024-10-04T18:45:27Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5264767881,140,54.4,5264767885,212,19.6,5264767883,141,52.8,5264767889,213,1.67,5264767879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133103,743,1,2,87,18,f1h34qp5zbfl489q8vnkhiq9s,1,61.7,58.2,2024-10-04T18:45:27.757Z,2024-10-04T18:45:31Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5264768301,56,Center,5264768307,212,16.9,5264768303,140,77.8,5264768305,141,58.7,5264768309,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133137,744,1,2,87,21,f1h34qp5zbfl489q8vnkhiq9s,1,77.8,58.7,2024-10-04T18:45:31.429Z,2024-10-04T18:45:33Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5264768503,213,2.64,5264768495,56,Center,5264768499,141,71.7,5264768497,140,62.4,5264768501,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133217,745,1,2,87,23,f1h34qp5zbfl489q8vnkhiq9s,1,62.4,71.7,2024-10-04T18:45:33.517Z,2024-10-04T18:45:36Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264768939,140,44.3,5264768943,212,21.9,5264768941,141,55.8,5264768937,56,Back,5264768945,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133309,746,1,2,87,27,f1h34qp5zbfl489q8vnkhiq9s,1,44.3,54.3,2024-10-04T18:45:36.725Z,2024-10-04T18:45:40Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264769459,56,Center,5264769465,212,12.5,5264769461,140,54.4,5264769463,141,63.9,5264769467,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133347,747,1,2,87,30,f1h34qp5zbfl489q8vnkhiq9s,1,55.4,66.3,2024-10-04T18:45:40.158Z,2024-10-04T18:45:42Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5264769715,212,24.5,5264769709,56,Left,5264769711,140,72.0,5264769717,213,0.78,5264769713,141,91.7,5264769707,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133391,748,1,2,87,32,f1h34qp5zbfl489q8vnkhiq9s,1,72.1,90.6,2024-10-04T18:45:42.174Z,2024-10-04T18:45:44Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5264769945,56,Left,5264769951,212,14.8,5264769953,213,3.48,5264769949,141,83.3,5264769947,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133433,749,1,2,87,34,f1h34qp5zbfl489q8vnkhiq9s,1,58.8,83.3,2024-10-04T18:45:44.150Z,2024-10-04T18:45:45Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5264770133,213,5.12,5264770125,140,63.8,5264770123,56,Center,5264770127,141,65.6,5264770129,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133477,750,1,2,87,36,f1h34qp5zbfl489q8vnkhiq9s,1,63.8,65.6,2024-10-04T18:45:45.694Z,2024-10-04T18:45:48Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5264770381,141,76.2,5264770377,140,77.2,5264770383,212,15.8,5264770373,56,Center,5264770385,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133503,751,1,2,87,38,f1h34qp5zbfl489q8vnkhiq9s,1,77.2,76.2,2024-10-04T18:45:48.326Z,2024-10-04T18:45:49Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5264770555,213,1.13,5264770547,56,Left,5264770551,141,91.4,5264770553,212,11.4,5264770549,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133539,752,1,2,87,39,f1h34qp5zbfl489q8vnkhiq9s,1,81.8,91.4,2024-10-04T18:45:49.573Z,2024-10-04T18:45:50Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5264770773,141,74.7,5264770777,213,4.56,5264770769,56,Center,5264770775,212,11.5,5264770771,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133553,753,1,2,87,41,f1h34qp5zbfl489q8vnkhiq9s,0,80.1,74.7,2024-10-04T18:45:50.694Z,2024-10-04T18:45:51Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5264770821,56,Center,5264770825,141,70.8,5264770827,212,9.3,5264770823,140,88.6,5264770829,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133607,897,61,2,87,43,ajtb177oqwawkdwbqhldmq6mx,1,11.4,30.3,2024-10-04T18:45:53.047Z,2024-10-04T18:45:53Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5264771127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133681,899,1,2,87,45,ajtb177oqwawkdwbqhldmq6mx,1,13.6,36.6,2024-10-04T18:45:54.727Z,2024-10-04T18:45:56Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264771509,212,12.3,5264771505,140,21.6,5264771503,56,Back,5264771507,141,23.4,5264771511,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133747,900,1,2,87,46,ajtb177oqwawkdwbqhldmq6mx,1,27.0,18.6,2024-10-04T18:45:56.255Z,2024-10-04T18:46:00Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5264771939,140,16.8,5264771947,213,3.64,5264771943,141,10.1,5264771935,56,Back,5264771945,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133755,901,50,2,87,50,ajtb177oqwawkdwbqhldmq6mx,1,17.8,11.0,2024-10-04T18:45:59.927Z,2024-10-04T19:20:54Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5264772661,233,754,5264771995,285,,5264771993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133853,754,7,2,87,50,f1h34qp5zbfl489q8vnkhiq9s,1,82.2,89.0,2024-10-04T18:45:59.928Z,2024-10-04T19:20:54Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5264772535,56,Left,5264772615,233,901,5264772537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133767,902,83,2,87,51,ajtb177oqwawkdwbqhldmq6mx,0,16.9,13.4,2024-10-04T18:46:00.904Z,2024-10-04T18:46:10Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5264773257,399,9n2nm6smh0txgv2482qbwhixg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133859,755,4,2,87,54,f1h34qp5zbfl489q8vnkhiq9s,1,83.0,89.1,2024-10-04T18:46:03.886Z,2024-10-04T18:46:17Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5264774065,295,,5264772757,56,Left,5264772759,152,,5264772813,233,903,5264772755,13,,5264772763,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730133839,903,4,2,87,54,ajtb177oqwawkdwbqhldmq6mx,0,17.0,10.9,2024-10-04T18:46:03.887Z,2024-10-04T18:46:13Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5264773623,295,,5264772555,13,,5264772559,152,,5264772857,233,755,5264772563,285,,5264772557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730134671,756,1,2,88,31,f1h34qp5zbfl489q8vnkhiq9s,1,83.9,93.8,2024-10-04T18:46:40.598Z,2024-10-04T18:48:08Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,1.0,,5264777105,212,25.0,5264777091,155,,5264777087,5,,5264777099,56,Center,5264786779,210,15,5264777103,141,58.7,5264777109,213,5.02,5264786781,154,,5264777085,2,5264777095,152,,5264777101,140,,,,,,,91.1,,,,,,,,,,,,,,,,
2730134679,757,15,2,88,33,f1h34qp5zbfl489q8vnkhiq9s,1,91.1,58.7,2024-10-04T18:46:42.582Z,2024-10-04T18:48:09Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5264777157,17,,5264786903,103,9.5,5264786343,24,,5264777159,56,Center,5264786997,233,904,5264786345,20,,5264786897,55,756,5264786891,78,,5264786905,328,5264786907,146,98.8,5264786895,154,5264786901,102,5264786909,147,52.0,,,49.9,5264786893,29,,,,,,,,,,,,,
2730134685,904,10,2,88,33,ajtb177oqwawkdwbqhldmq6mx,1,2.8,50.4,2024-10-04T18:46:42.682Z,2024-10-04T18:48:03Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5264777195,178,,5264779219,174,,5264786389,233,757,5264777199,56,Back,5264777197,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730135151,758,2,2,88,34,f1h34qp5zbfl489q8vnkhiq9s,1,88.1,60.3,2024-10-04T18:46:44.502Z,2024-10-04T18:47:14Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5264779727,140,96.5,5264779729,141,50.4,5264779805,56,Center,5264779803,7,c7buy99bjqmkmno8w5t0189d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730135377,906,1,2,88,56,ajtb177oqwawkdwbqhldmq6mx,1,10.6,55.8,2024-10-04T18:47:06.192Z,2024-10-04T18:47:17Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5264780881,140,10.3,5264780877,241,,5264780885,141,47.5,5264780875,5,,5264780891,213,4.66,5264780889,212,5.7,5264780879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730135491,907,1,2,89,7,ajtb177oqwawkdwbqhldmq6mx,1,19.3,50.4,2024-10-04T18:47:17.280Z,2024-10-04T18:47:22Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5264781493,141,36.1,5264781497,213,5.02,5264781489,56,Back,5264781495,212,10.2,5264781491,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730135549,908,1,2,89,12,ajtb177oqwawkdwbqhldmq6mx,1,21.9,35.2,2024-10-04T18:47:22.104Z,2024-10-04T18:47:24Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5264781787,213,2.36,5264781783,141,49.0,5264781781,140,12.9,5264781779,56,Back,5264781785,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730135585,909,1,2,89,14,ajtb177oqwawkdwbqhldmq6mx,0,12.9,49.1,2024-10-04T18:47:24.304Z,2024-10-04T18:47:25Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5264781991,212,42.7,5264781995,1,,5264781985,56,Center,5264781987,140,53.6,5264781983,157,,5264781989,141,49.3,5264781993,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730135631,759,1,2,89,16,f1h34qp5zbfl489q8vnkhiq9s,1,47.0,51.2,2024-10-04T18:47:25.919Z,2024-10-04T18:48:57Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5264782277,56,Center,5264782287,213,6.26,5264782283,141,50.3,5264782281,140,71.2,5264782275,3,,5264782285,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730135701,910,43,2,89,20,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-04T18:47:30.072Z,2024-10-04T19:02:11Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5264782601,56,Back,5264840775,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
