id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/value
2817851163,744,1,2,73,29,b2vft81kyjurzbmekvgrqwr64,1,82.8,86.0,2025-05-22T18:34:13.798Z,2025-05-22T18:34:16Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5744320599,213,3.04,5744320593,140,69.5,5744320597,212,14.0,5744320591,56,Left,5744320595,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851171,745,1,2,73,31,b2vft81kyjurzbmekvgrqwr64,1,69.5,88.0,2025-05-22T18:34:16.238Z,2025-05-22T18:34:18Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744320649,213,5.17,5744320645,141,68.8,5744320647,212,14.5,5744320643,140,75.6,5744320641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851181,746,1,2,73,33,b2vft81kyjurzbmekvgrqwr64,1,75.6,68.8,2025-05-22T18:34:17.830Z,2025-05-22T18:34:19Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744320691,56,Left,5744320693,140,73.3,5744320697,212,14.0,5744320695,141,89.1,5744320699,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851191,747,1,2,73,34,b2vft81kyjurzbmekvgrqwr64,1,73.3,89.1,2025-05-22T18:34:19.391Z,2025-05-22T18:34:22Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744320775,213,4.05,5744320771,141,56.0,5744320773,212,28.6,5744320769,140,56.5,5744320767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851211,748,1,2,73,37,b2vft81kyjurzbmekvgrqwr64,0,53.1,55.2,2025-05-22T18:34:21.886Z,2025-05-22T18:34:30Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744320869,140,80.1,5744320873,212,30.3,5744320871,141,70.9,5744320867,56,Center,5744320875,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851219,722,1,2,73,40,8cfkisxf1fkxdqtt6tx1tup48,1,25.3,18.2,2025-05-22T18:34:24.676Z,2025-05-22T18:34:26Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5744320931,140,43.8,5744320929,56,Back,5744320933,141,16.4,5744320937,213,6.22,5744320935,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851239,724,1,2,73,41,8cfkisxf1fkxdqtt6tx1tup48,1,43.8,17.1,2025-05-22T18:34:26.317Z,2025-05-22T18:34:28Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5744321067,56,Back,5744321071,141,40.1,5744321069,140,45.5,5744321073,212,15.7,5744321075,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851259,725,1,2,73,43,8cfkisxf1fkxdqtt6tx1tup48,0,47.8,43.1,2025-05-22T18:34:28.029Z,2025-05-23T18:00:47Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5744321193,140,71.6,5744321197,212,25.9,5744321191,56,Center,5744321199,213,6.02,5744321195,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851285,749,8,2,73,46,b2vft81kyjurzbmekvgrqwr64,1,22.1,70.5,2025-05-22T18:34:31.398Z,2025-05-23T18:00:58Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744321293,56,Back,5745122445,385,,5745122367,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851273,726,5,2,73,47,8cfkisxf1fkxdqtt6tx1tup48,1,79.9,-0.5,2025-05-22T18:34:32.564Z,2025-05-22T19:05:53Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5744321269,347,,5744321267,56,Right,5744321371,233,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851295,750,5,2,73,47,b2vft81kyjurzbmekvgrqwr64,0,20.1,100.5,2025-05-22T18:34:32.564Z,2025-05-22T19:05:53Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744321327,56,Back,5744321387,233,726,5744321329,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851575,728,1,2,74,24,8cfkisxf1fkxdqtt6tx1tup48,1,83.2,0.0,2025-05-22T18:35:09.342Z,2025-05-22T18:35:12Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744322879,212,26.1,5744322871,107,,5744322881,213,1.47,5744322873,56,Center,5744322883,1,,5744322877,141,37.1,5744322875,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851585,729,44,2,74,27,8cfkisxf1fkxdqtt6tx1tup48,1,86.6,38.8,2025-05-22T18:35:12.427Z,2025-05-22T19:05:08Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744322903,286,,5744322901,56,Center,5744323023,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851601,751,44,2,74,27,b2vft81kyjurzbmekvgrqwr64,0,13.4,61.2,2025-05-22T18:35:12.428Z,2025-05-22T19:05:09Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5744323069,233,729,5744322971,56,Back,5744322973,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851587,730,1,2,74,28,8cfkisxf1fkxdqtt6tx1tup48,0,85.6,37.1,2025-05-22T18:35:12.805Z,2025-05-22T19:05:09Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744322925,141,38.3,5744322917,3,,5744322927,212,0.8,5744322923,140,85.4,5744322921,56,Center,5744322919,168,,5744322929,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851611,752,61,2,74,30,b2vft81kyjurzbmekvgrqwr64,1,12.7,60.2,2025-05-22T18:35:15.043Z,2025-05-22T19:05:14Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5744323051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851627,731,13,2,74,30,8cfkisxf1fkxdqtt6tx1tup48,1,80.9,41.3,2025-05-22T18:35:15.500Z,2025-05-23T18:01:57Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5744323849,230,97.1,5744323843,215,,5744323841,103,55.6,5744323123,18,,5744323125,56,Center,5744323845,328,,5744323839,102,57.1,5744323847,458,,5744323311,72,,5745123665,108,,5744323851,231,50,5744456055,86,,5744323307,160,,,,,,,,,,,,,,,,,,,
2817851665,732,5,2,74,32,8cfkisxf1fkxdqtt6tx1tup48,0,101.1,59.2,2025-05-22T18:35:16.716Z,2025-05-22T19:05:54Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5744324035,233,753,5744323275,56,Center,5744323279,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851807,753,5,2,74,32,b2vft81kyjurzbmekvgrqwr64,1,-1.1,40.8,2025-05-22T18:35:16.716Z,2025-05-22T19:05:54Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5744324019,233,732,5744324009,56,Back,5744324011,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851815,754,1,2,74,52,b2vft81kyjurzbmekvgrqwr64,1,2.7,49.7,2025-05-22T18:35:36.885Z,2025-05-22T18:41:34Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5744330675,189,,5744324039,124,,5744324049,213,5.43,5744324047,212,29.3,5744324043,140,21.1,5744324041,56,Back,5744324053,237,,5744324045,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851819,755,1,2,74,52,b2vft81kyjurzbmekvgrqwr64,1,19.8,17.0,2025-05-22T18:35:36.965Z,2025-05-22T19:06:57Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744324077,141,19.7,5744324073,56,Back,5744324081,213,0.06,5744324079,212,31.2,5744395637,189,,5744324075,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817854705,802,1,2,74,52,b2vft81kyjurzbmekvgrqwr64,0,46.9,22.9,2025-05-22T18:35:37.228Z,2025-05-23T18:04:02Z,2f0p63eeg2yc4jsyotle88q38,V. Schmølker,,,5744340353,56,Back,5744340357,141,13.9,5744340359,212,6.1,5744340361,213,4.71,5744340355,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851835,734,1,2,74,52,8cfkisxf1fkxdqtt6tx1tup48,1,56.1,85.4,2025-05-22T18:35:37.499Z,2025-05-22T18:35:41Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744324219,141,88.3,5744324221,212,12.1,5744324213,140,67.5,5744324223,213,0.16,5744324209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851871,735,1,2,74,56,8cfkisxf1fkxdqtt6tx1tup48,1,52.1,70.7,2025-05-22T18:35:41.059Z,2025-05-23T18:04:15Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744324391,141,65.8,5744324389,140,37.0,5744324393,212,16.2,5744324387,56,Back,5744324395,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851887,736,1,2,74,59,8cfkisxf1fkxdqtt6tx1tup48,1,34.0,61.1,2025-05-22T18:35:44.164Z,2025-05-22T18:35:46Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744324459,140,42.8,5744324461,141,30.4,5744324463,212,22.8,5744324465,213,5.13,5744324457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851927,737,1,2,75,3,8cfkisxf1fkxdqtt6tx1tup48,1,41.3,34.0,2025-05-22T18:35:47.948Z,2025-05-22T18:35:52Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5744324701,213,1.74,5744324697,141,51.0,5744324693,56,Back,5744324699,212,11.7,5744324695,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817851999,738,1,2,75,7,8cfkisxf1fkxdqtt6tx1tup48,1,43.0,44.2,2025-05-22T18:35:51.996Z,2025-05-22T18:36:00Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744325129,1,,5744325119,56,Center,5744325121,140,77.8,5744325123,141,68.1,5744325127,213,0.42,5744325117,155,,5744325125,212,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852005,739,61,2,75,15,8cfkisxf1fkxdqtt6tx1tup48,0,82.4,83.0,2025-05-22T18:35:59.788Z,2025-05-23T18:04:40Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5744325147,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852013,756,43,2,75,15,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-22T18:35:59.789Z,2025-05-23T18:04:41Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744325187,56,Back,5744325189,285,0,5745127351,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852073,758,1,2,75,18,b2vft81kyjurzbmekvgrqwr64,1,25.9,11.0,2025-05-22T18:36:02.813Z,2025-05-22T18:36:08Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744325479,56,Back,5744325489,212,18.6,5744325491,213,0.54,5744325487,141,25.0,5744325483,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852079,759,1,2,75,20,b2vft81kyjurzbmekvgrqwr64,1,41.1,24.9,2025-05-22T18:36:05.309Z,2025-05-22T18:36:08Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5744325515,213,2.29,5744325511,141,46.3,5744325513,212,19.4,5744325509,140,28.9,5744325507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852099,760,1,2,75,22,b2vft81kyjurzbmekvgrqwr64,1,28.9,45.8,2025-05-22T18:36:07.229Z,2025-05-22T18:36:10Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744325625,212,16.5,5744325627,213,6.00,5744325623,141,39.1,5744325621,140,44.0,5744325619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852215,761,1,2,75,25,b2vft81kyjurzbmekvgrqwr64,1,58.4,35.2,2025-05-22T18:36:10.605Z,2025-05-22T18:36:20Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744326221,141,24.1,5744326217,56,Center,5744326223,212,22.0,5744326219,140,78.1,5744326225,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852219,762,1,2,75,35,b2vft81kyjurzbmekvgrqwr64,0,91.9,23.3,2025-05-22T18:36:19.781Z,2025-05-23T18:06:02Z,2f0p63eeg2yc4jsyotle88q38,V. Schmølker,,,5745129941,20,,5744326251,213,1.56,5744326245,140,92.2,5745129939,224,,5744326243,56,Center,5744326247,141,55.0,5744326241,155,,5744326239,2,,5744326249,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852223,740,12,2,75,35,8cfkisxf1fkxdqtt6tx1tup48,1,8.5,39.1,2025-05-22T18:36:19.955Z,2025-05-22T18:36:22Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5744326305,15,,5744326281,213,1.18,5744326271,140,17.0,5744326269,56,Back,5744326277,212,23.3,5744326273,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852289,742,1,2,75,37,8cfkisxf1fkxdqtt6tx1tup48,1,16.7,70.8,2025-05-22T18:36:22.637Z,2025-05-22T18:36:25Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744326561,1,,5744326559,213,5.46,5744326555,141,31.0,5744326557,212,36.9,5744326553,140,40.6,5744326549,155,,5744326551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852295,743,1,2,75,40,8cfkisxf1fkxdqtt6tx1tup48,0,42.4,34.9,2025-05-22T18:36:25.508Z,2025-05-22T18:36:26Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5744326595,141,27.6,5744326599,213,3.47,5744326589,3,,5744326591,56,Back,5744326597,212,15.4,5744326593,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852355,764,1,2,75,44,b2vft81kyjurzbmekvgrqwr64,0,69.0,65.8,2025-05-22T18:36:28.678Z,2025-05-22T18:36:33Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5744326879,212,29.6,5744326875,140,91.9,5744326877,141,40.4,5744326873,56,Center,5744326881,213,5.66,5744326871,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852351,744,44,2,75,46,8cfkisxf1fkxdqtt6tx1tup48,1,10.4,59.3,2025-05-22T18:36:31.475Z,2025-05-22T19:05:09Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744326855,56,Back,5744327029,233,765,5744326857,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852359,765,44,2,75,46,b2vft81kyjurzbmekvgrqwr64,0,89.6,40.7,2025-05-22T18:36:31.476Z,2025-05-22T19:05:09Z,2f0p63eeg2yc4jsyotle88q38,V. Schmølker,,,5744327043,233,744,5744326889,56,Center,5744326891,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852373,745,12,2,75,47,8cfkisxf1fkxdqtt6tx1tup48,1,14.3,58.7,2025-05-22T18:36:31.883Z,2025-05-23T18:06:27Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5745130843,15,,5744326965,213,0.53,5744326957,56,Back,5744326963,212,5.0,5744326961,141,62.4,5744326959,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852399,747,1,2,75,48,8cfkisxf1fkxdqtt6tx1tup48,1,18.4,62.9,2025-05-22T18:36:33.635Z,2025-05-22T18:36:35Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5744327129,212,8.0,5744327131,213,2.17,5744327125,140,14.1,5744327123,56,Back,5744327127,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852435,748,1,2,75,52,8cfkisxf1fkxdqtt6tx1tup48,0,14.0,73.5,2025-05-22T18:36:37.460Z,2025-05-22T18:36:38Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744327315,212,45.5,5744327319,1,,5744327307,157,,5744327309,56,Left,5744327317,213,0.23,5744327313,141,88.6,5744327311,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852517,767,1,2,75,57,b2vft81kyjurzbmekvgrqwr64,1,47.4,18.5,2025-05-22T18:36:41.789Z,2025-05-22T18:36:47Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744327703,212,19.2,5744327697,140,64.8,5744327699,141,9.8,5744327705,213,5.97,5744327695,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852537,768,1,2,76,2,b2vft81kyjurzbmekvgrqwr64,1,65.1,9.4,2025-05-22T18:36:47.228Z,2025-05-22T18:36:49Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744327797,140,69.7,5744327803,213,6.03,5744327799,141,7.6,5744327795,56,Right,5744327801,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852567,769,1,2,76,4,b2vft81kyjurzbmekvgrqwr64,1,71.3,7.4,2025-05-22T18:36:48.693Z,2025-05-22T18:36:52Z,4dmz3u7j1eoz4ofr1o8tbxedw,O. Meedom,,,5744327997,140,57.6,5744327999,141,19.8,5744328001,212,16.7,5744328003,213,2.61,5744327995,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852607,770,1,2,76,7,b2vft81kyjurzbmekvgrqwr64,1,56.8,16.1,2025-05-22T18:36:51.837Z,2025-05-22T18:36:56Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744328195,213,1.71,5744328187,56,Center,5744328191,141,48.4,5744328189,140,53.8,5744328193,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852633,771,1,2,76,12,b2vft81kyjurzbmekvgrqwr64,1,55.6,57.3,2025-05-22T18:36:56.740Z,2025-05-22T18:37:01Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744328333,213,4.22,5744328325,56,Back,5744328331,212,21.0,5744328329,141,30.0,5744328327,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852647,772,1,2,76,16,b2vft81kyjurzbmekvgrqwr64,1,50.9,27.0,2025-05-22T18:37:01.460Z,2025-05-23T18:07:12Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744328379,140,55.1,5744328385,213,5.10,5744328377,56,Right,5744328383,212,11.8,5744328381,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852679,773,1,2,76,18,b2vft81kyjurzbmekvgrqwr64,1,56.3,8.4,2025-05-22T18:37:03.635Z,2025-05-23T18:07:27Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744328587,141,23.1,5744328583,56,Back,5744328589,212,15.3,5744328591,213,2.43,5744328585,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852743,774,1,2,76,22,b2vft81kyjurzbmekvgrqwr64,1,38.9,32.3,2025-05-22T18:37:07.052Z,2025-05-23T18:07:35Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744328915,213,2.55,5744328911,141,47.7,5744328909,140,23.9,5744328913,212,18.9,5744328907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852791,775,1,2,76,27,b2vft81kyjurzbmekvgrqwr64,1,20.8,52.5,2025-05-22T18:37:12.028Z,2025-05-22T18:37:15Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5744329199,140,21.4,5744329203,212,17.8,5744329197,56,Back,5744329201,141,78.7,5744329205,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852825,776,1,2,76,31,b2vft81kyjurzbmekvgrqwr64,1,21.4,78.7,2025-05-22T18:37:15.677Z,2025-05-22T18:37:20Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744329387,140,64.7,5744329395,1,,5744329389,141,84.2,5744329393,213,0.08,5744329385,56,Left,5744329555,155,,5744329391,212,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852829,777,61,2,76,33,b2vft81kyjurzbmekvgrqwr64,0,64.7,84.2,2025-05-22T18:37:17.964Z,2025-05-22T18:37:18Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744329401,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852881,750,1,2,76,37,8cfkisxf1fkxdqtt6tx1tup48,1,27.7,8.5,2025-05-22T18:37:22.618Z,2025-05-22T18:37:24Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744329691,213,1.54,5744329685,140,28.0,5744329689,212,11.4,5744329683,56,Back,5744329687,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852927,751,1,2,76,39,8cfkisxf1fkxdqtt6tx1tup48,1,28.0,25.2,2025-05-22T18:37:24.011Z,2025-05-22T18:37:30Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5744329957,56,Back,5744329965,213,1.76,5744329961,141,51.5,5744329959,140,24.7,5744329963,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852949,752,1,2,76,45,8cfkisxf1fkxdqtt6tx1tup48,1,24.9,52.2,2025-05-22T18:37:30.226Z,2025-05-22T18:37:33Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744330079,141,40.6,5744330075,56,Back,5744330083,213,5.16,5744330077,140,28.5,5744330081,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852971,753,1,2,76,48,8cfkisxf1fkxdqtt6tx1tup48,1,29.7,37.6,2025-05-22T18:37:33.099Z,2025-05-22T18:37:36Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744330199,213,4.90,5744330191,56,Back,5744330197,212,11.5,5744330193,140,31.7,5744330195,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817852993,754,1,2,76,51,8cfkisxf1fkxdqtt6tx1tup48,1,35.6,15.0,2025-05-22T18:37:36.306Z,2025-05-22T18:37:39Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5744330317,212,11.8,5744330313,140,32.3,5744330311,56,Back,5744330319,213,1.87,5744330315,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817853015,755,1,2,76,54,8cfkisxf1fkxdqtt6tx1tup48,1,32.2,38.2,2025-05-22T18:37:39.067Z,2025-05-22T18:37:43Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744330451,212,25.4,5744330453,213,1.22,5744330445,56,Back,5744330449,141,73.3,5744330447,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817853053,756,1,2,76,58,8cfkisxf1fkxdqtt6tx1tup48,1,42.6,65.4,2025-05-22T18:37:42.810Z,2025-05-22T18:37:45Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744330649,56,Back,5744330651,140,36.1,5744330657,213,4.20,5744330653,141,47.6,5744330655,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817853089,757,1,2,77,0,8cfkisxf1fkxdqtt6tx1tup48,1,34.9,43.4,2025-05-22T18:37:45.514Z,2025-05-22T18:37:49Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744330835,56,Back,5744330837,140,33.4,5744330843,213,4.60,5744330841,212,14.2,5744330839,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817853095,758,1,2,77,4,8cfkisxf1fkxdqtt6tx1tup48,1,38.0,19.7,2025-05-22T18:37:49.003Z,2025-05-22T18:37:51Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5744330885,140,45.1,5744330891,213,5.40,5744330883,56,Back,5744330887,141,6.4,5744330889,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817853111,759,1,2,77,6,8cfkisxf1fkxdqtt6tx1tup48,1,45.8,7.9,2025-05-22T18:37:50.923Z,2025-05-22T18:37:53Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5744330975,212,23.6,5744330971,140,66.1,5744330973,141,22.8,5744330969,56,Center,5744330977,213,0.44,5744330967,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817853117,760,1,2,77,8,8cfkisxf1fkxdqtt6tx1tup48,0,66.1,22.8,2025-05-22T18:37:53.354Z,2025-05-22T18:37:54Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5744331005,168,,5744331011,141,29.1,5744331009,140,69.5,5744331013,212,5.6,5744331015,213,0.88,5744331003,3,,5744331007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
