id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2754175257,831,12,2,84,27,dbl7ir1qugqz8nvp1vzn8im50,1,30.3,17.9,2024-12-01T15:44:32.298Z,2024-12-01T15:44:39Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395877509,212,20.2,5395877505,140,44.7,5395877507,141,0.0,5395877583,167,,5395877511,213,5.56,5395877503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175413,677,5,2,84,28,ajtb177oqwawkdwbqhldmq6mx,1,51.5,101.6,2024-12-01T15:44:32.716Z,2024-12-01T16:50:45Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5395878341,56,Left,5395878389,233,832,5395878343,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175267,832,5,2,84,28,dbl7ir1qugqz8nvp1vzn8im50,0,48.5,-1.6,2024-12-01T15:44:32.716Z,2024-12-01T16:50:46Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395877559,56,Back,5395878415,233,677,5395877561,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175435,678,1,2,84,37,ajtb177oqwawkdwbqhldmq6mx,1,41.1,100.0,2024-12-01T15:44:41.862Z,2024-12-01T15:44:43Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395878453,213,3.79,5395878443,107,,5395878447,140,29.5,5395878499,189,,5395878451,212,15.3,5395878449,141,88.1,5395878445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175491,679,1,2,84,39,ajtb177oqwawkdwbqhldmq6mx,1,29.5,88.1,2024-12-01T15:44:43.982Z,2024-12-01T15:44:45Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5395878737,213,4.71,5395878731,140,29.5,5395878733,141,43.3,5395878729,56,Back,5395878735,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175649,680,1,2,84,41,ajtb177oqwawkdwbqhldmq6mx,1,29.5,43.3,2024-12-01T15:44:45.741Z,2024-12-01T15:44:53Z,9213debwtuph6cjborx73sx78,O. Søe,,,5395879509,56,Back,5395879515,212,20.1,5395879511,140,14.2,5395879517,213,2.50,5395879513,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175723,681,1,2,84,48,ajtb177oqwawkdwbqhldmq6mx,1,14.2,61.1,2024-12-01T15:44:53.150Z,2024-12-01T15:44:57Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5395879961,213,4.89,5395879949,140,19.7,5395879945,56,Back,5395879941,155,,5395879957,212,32.9,5395879963,1,,5395879953,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175793,682,1,2,84,52,ajtb177oqwawkdwbqhldmq6mx,1,19.7,13.5,2024-12-01T15:44:57.205Z,2024-12-01T15:45:02Z,9213debwtuph6cjborx73sx78,O. Søe,,,5395880379,212,24.9,5395880375,140,41.9,5395880377,141,26.5,5395880373,56,Back,5395880381,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175817,683,1,2,84,57,ajtb177oqwawkdwbqhldmq6mx,1,41.9,26.5,2024-12-01T15:45:02.095Z,2024-12-01T16:02:52Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5395880499,1,,5395880495,212,39.0,5395880497,213,3.01,5395880491,140,5.1,5395880489,56,Back,5395880513,156,,5395880493,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175887,684,1,2,85,2,ajtb177oqwawkdwbqhldmq6mx,1,10.3,35.1,2024-12-01T15:45:06.670Z,2024-12-01T15:45:07Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5395880943,141,62.9,5395880937,56,Back,5395880941,140,10.8,5395880947,212,18.9,5395880949,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175951,685,1,2,85,3,ajtb177oqwawkdwbqhldmq6mx,1,10.8,62.9,2024-12-01T15:45:07.798Z,2024-12-01T15:45:10Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5395881271,56,Back,5395881277,212,23.2,5395881275,141,92.1,5395881279,213,1.02,5395881273,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175963,686,3,2,85,5,ajtb177oqwawkdwbqhldmq6mx,0,24.8,90.4,2024-12-01T15:45:10.022Z,2024-12-01T16:03:00Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395881335,56,Back,5395881337,285,,5395881635,233,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754175999,833,7,2,85,5,dbl7ir1qugqz8nvp1vzn8im50,0,75.2,9.6,2024-12-01T15:45:10.023Z,2024-12-01T15:45:15Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5395881531,286,,5395881529,56,Right,5395881593,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176061,687,1,2,85,10,ajtb177oqwawkdwbqhldmq6mx,0,11.0,91.2,2024-12-01T15:45:15.071Z,2024-12-01T15:45:17Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395881893,157,,5395881903,213,6.04,5395881971,236,,5395881897,140,17.8,5395881977,286,,5395881901,212,7.4,5395881895,56,Back,5395881905,1,,5395881973,233,834,5395881899,141,,,,,,,,,,,,,,,88.6,,,,,,,,,,
2754176075,834,74,2,85,10,dbl7ir1qugqz8nvp1vzn8im50,1,71.5,9.8,2024-12-01T15:45:15.072Z,2024-12-01T16:50:58Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5395881995,233,687,5395881933,56,Right,5395881935,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176147,688,5,2,85,11,ajtb177oqwawkdwbqhldmq6mx,1,28.8,102.0,2024-12-01T15:45:16.403Z,2024-12-01T16:50:46Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395882295,56,Back,5395882361,233,835,5395882297,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176083,835,5,2,85,11,dbl7ir1qugqz8nvp1vzn8im50,0,71.2,-2.0,2024-12-01T15:45:16.403Z,2024-12-01T16:50:46Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5395881979,56,Right,5395882397,233,688,5395881981,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176265,689,1,2,85,23,ajtb177oqwawkdwbqhldmq6mx,0,21.3,100.0,2024-12-01T15:45:27.958Z,2024-12-01T15:45:28Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395882993,56,Left,5395883001,213,6.06,5395882997,141,89.9,5395882991,107,,5395882995,140,53.4,5395883003,1,,5395882999,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176275,836,1,2,85,24,dbl7ir1qugqz8nvp1vzn8im50,0,44.8,21.8,2024-12-01T15:45:28.738Z,2024-12-01T15:45:29Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395883049,56,Center,5395883055,212,22.0,5395883047,3,,5395883057,213,0.04,5395883051,140,65.7,5395883053,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176303,690,61,2,85,26,ajtb177oqwawkdwbqhldmq6mx,0,35.3,86.9,2024-12-01T15:45:31.166Z,2024-12-01T15:45:31Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5395883207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176343,691,5,2,85,28,ajtb177oqwawkdwbqhldmq6mx,0,34.9,101.4,2024-12-01T15:45:32.739Z,2024-12-01T16:50:47Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5395883429,56,Back,5395885801,233,837,5395883431,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176753,837,5,2,85,28,dbl7ir1qugqz8nvp1vzn8im50,1,65.1,-1.4,2024-12-01T15:45:32.739Z,2024-12-01T16:50:47Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395885731,233,691,5395885577,347,,5395885575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176761,838,18,2,85,45,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-12-01T15:45:49.721Z,2024-12-01T15:45:57Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5395885609,44,Forward,5395885611,59,23,5395885685,55,839,5395885607,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176767,839,19,2,85,45,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-12-01T15:45:49.722Z,2024-12-01T15:45:57Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5395885645,145,8,5395885649,292,7,5395885655,55,838,5395885651,293,4,5395885647,59,13,5395885639,42,,5395885653,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754176999,840,1,2,85,57,dbl7ir1qugqz8nvp1vzn8im50,1,65.6,0.0,2024-12-01T15:46:02.162Z,2024-12-01T15:46:04Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395886807,107,,5395886813,141,13.8,5395886809,56,Right,5395886817,213,0.53,5395886811,140,82.9,5395886815,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177057,841,1,2,85,59,dbl7ir1qugqz8nvp1vzn8im50,1,82.9,13.8,2024-12-01T15:46:04.498Z,2024-12-01T15:46:07Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5395887107,141,14.7,5395887111,213,3.08,5395887103,140,72.8,5395887109,212,10.6,5395887099,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177083,842,1,2,86,2,dbl7ir1qugqz8nvp1vzn8im50,0,72.6,21.5,2024-12-01T15:46:07.235Z,2024-12-01T15:46:09Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395887239,141,35.7,5395887235,56,Center,5395887237,140,92.6,5395887241,212,23.1,5395887243,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177435,693,1,2,86,23,ajtb177oqwawkdwbqhldmq6mx,0,14.8,55.5,2024-12-01T15:46:27.798Z,2024-12-01T15:46:30Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5395889181,56,Left,5395889187,212,55.6,5395889183,140,65.4,5395889191,213,0.30,5395889195,1,,5395889185,141,79.6,5395889179,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177455,843,1,2,86,26,dbl7ir1qugqz8nvp1vzn8im50,0,32.9,16.5,2024-12-01T15:46:30.963Z,2024-12-01T15:46:31Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395889285,56,Center,5395889289,141,31.9,5395889293,213,0.31,5395889287,140,63.6,5395889295,1,,5395889283,157,,5395889291,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177527,694,1,2,86,27,ajtb177oqwawkdwbqhldmq6mx,0,38.0,68.2,2024-12-01T15:46:32.534Z,2024-12-01T15:46:35Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5395889685,213,6.01,5395889673,56,Center,5395889687,1,,5395889679,141,47.5,5395889675,140,85.7,5395889671,157,,5395889683,212,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177625,844,1,2,86,34,dbl7ir1qugqz8nvp1vzn8im50,1,16.8,51.9,2024-12-01T15:46:39.507Z,2024-12-01T15:46:40Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5395890161,213,0.97,5395890155,140,21.8,5395890159,212,9.3,5395890153,56,Back,5395890157,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177707,845,1,2,86,36,dbl7ir1qugqz8nvp1vzn8im50,1,21.8,63.1,2024-12-01T15:46:40.779Z,2024-12-01T15:46:47Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395890625,141,37.3,5395890629,213,5.05,5395890623,140,27.7,5395890627,212,18.6,5395890621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177791,846,1,2,86,42,dbl7ir1qugqz8nvp1vzn8im50,0,30.8,30.9,2024-12-01T15:46:46.963Z,2024-12-01T15:46:51Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5395891153,212,46.1,5395891147,56,Center,5395891151,141,32.8,5395891155,213,0.03,5395891149,140,74.7,5395891159,1,,5395891145,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177803,695,44,2,86,46,ajtb177oqwawkdwbqhldmq6mx,1,24.8,65.4,2024-12-01T15:46:50.586Z,2024-12-01T16:51:13Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5395891341,233,847,5395891223,56,Back,5395891225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177797,847,44,2,86,46,dbl7ir1qugqz8nvp1vzn8im50,0,75.2,34.6,2024-12-01T15:46:50.587Z,2024-12-01T16:51:13Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5395891205,286,,5395891383,233,695,5395891203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177833,696,1,2,86,46,ajtb177oqwawkdwbqhldmq6mx,0,24.1,62.4,2024-12-01T15:46:51.302Z,2024-12-01T16:03:30Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5395891475,213,0.25,5395891465,140,37.6,5395891461,3,,5395891467,141,67.8,5395891471,212,14.6,5395891463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177877,848,1,2,86,48,dbl7ir1qugqz8nvp1vzn8im50,1,70.4,31.3,2024-12-01T15:46:52.827Z,2024-12-01T15:46:54Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5395891645,141,6.2,5395891635,56,Right,5395891641,140,77.4,5395891647,212,18.6,5395891651,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177949,849,1,2,86,50,dbl7ir1qugqz8nvp1vzn8im50,1,77.4,6.2,2024-12-01T15:46:54.795Z,2024-12-01T15:47:25Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1.0,,5395892031,1,,5395892023,140,90.7,5395894465,210,14,5395894467,154,,5395892027,212,37.0,5395892021,56,Center,5395892017,2,,5395892025,141,56.6,5395892019,155,,5395892029,213,,,,,,,,,,,,,,,1.18,,,,,,,,,,
2754177965,850,44,2,86,53,dbl7ir1qugqz8nvp1vzn8im50,1,92.8,52.1,2024-12-01T15:46:57.972Z,2024-12-01T16:51:14Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5395892193,233,697,5395892115,286,,5395892113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177945,697,44,2,86,53,ajtb177oqwawkdwbqhldmq6mx,0,7.2,47.9,2024-12-01T15:46:57.973Z,2024-12-01T16:51:14Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5395892009,56,Back,5395892011,285,,5395892223,233,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754177971,851,14,2,86,54,dbl7ir1qugqz8nvp1vzn8im50,1,90.7,56.6,2024-12-01T15:46:58.914Z,2024-12-01T15:47:25Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5395892135,56,Center,5395894525,230,98.2,5395894521,102,44.7,5395894517,55,849,5395892131,22,,5395894143,328,,5395894513,29,,5395894133,15,,5395894515,154,,5395894527,231,5395894511,75,,5395892133,17,,5395894523,103,,,,26.6,,,51.1,,,,,,,,,,
2754178197,698,12,2,86,56,ajtb177oqwawkdwbqhldmq6mx,1,8.8,64.2,2024-12-01T15:47:00.630Z,2024-12-01T15:47:10Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5395893289,212,44.4,5395893285,141,7.0,5395893293,213,5.22,5395893281,56,Back,5395893283,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178157,852,61,2,87,3,dbl7ir1qugqz8nvp1vzn8im50,0,58.8,84.2,2024-12-01T15:47:08.211Z,2024-12-01T16:02:29Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395893051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178219,700,3,2,87,6,ajtb177oqwawkdwbqhldmq6mx,0,36.8,12.4,2024-12-01T15:47:11.223Z,2024-12-01T15:47:20Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5395893397,286,,5395893723,233,853,5395893393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178271,853,7,2,87,6,dbl7ir1qugqz8nvp1vzn8im50,1,63.2,87.6,2024-12-01T15:47:11.224Z,2024-12-01T15:47:19Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395893661,285,,5395893709,233,700,5395893659,56,Left,5395893657,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178651,701,5,2,87,10,ajtb177oqwawkdwbqhldmq6mx,1,36.4,-2.0,2024-12-01T15:47:15.555Z,2024-12-01T16:50:47Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5395895689,347,,5395895685,56,Back,5395895719,233,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178333,854,5,2,87,10,dbl7ir1qugqz8nvp1vzn8im50,0,63.6,102.0,2024-12-01T15:47:15.555Z,2024-12-01T16:50:48Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5395894023,56,Left,5395895741,233,701,5395894025,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178669,702,1,2,87,36,ajtb177oqwawkdwbqhldmq6mx,0,42.3,0.0,2024-12-01T15:47:41.150Z,2024-12-01T15:47:43Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5395895811,212,33.9,5395895803,107,,5395895815,1,,5395895807,140,72.5,5395895813,213,0.36,5395895805,56,Right,5395895809,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178711,855,1,2,87,39,dbl7ir1qugqz8nvp1vzn8im50,1,31.6,66.9,2024-12-01T15:47:44.163Z,2024-12-01T16:02:55Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5395896039,140,28.5,5395896035,3,,5395896037,56,Back,5395896043,212,14.8,5395896045,213,4.49,5395896041,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178719,856,1,2,87,40,dbl7ir1qugqz8nvp1vzn8im50,0,28.5,45.7,2024-12-01T15:47:45.443Z,2024-12-01T16:03:13Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5395896105,212,16.7,5395896109,213,0.50,5395896113,1,,5395896099,140,42.4,5395896095,157,,5395896097,56,Back,5395896103,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178767,703,1,2,87,42,ajtb177oqwawkdwbqhldmq6mx,1,58.2,37.0,2024-12-01T15:47:47.526Z,2024-12-01T15:47:48Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5395896303,213,6.24,5395896297,141,36.0,5395896291,56,Center,5395896301,212,14.6,5395896293,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178797,704,1,2,87,44,ajtb177oqwawkdwbqhldmq6mx,1,72.1,36.0,2024-12-01T15:47:48.741Z,2024-12-01T15:47:50Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5395896455,212,27.6,5395896449,56,Center,5395896451,140,60.9,5395896457,213,2.01,5395896453,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178823,705,1,2,87,45,ajtb177oqwawkdwbqhldmq6mx,1,60.9,72.7,2024-12-01T15:47:49.846Z,2024-12-01T15:47:51Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5395896611,141,54.8,5395896615,213,5.63,5395896613,212,20.1,5395896607,56,Center,5395896609,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178847,706,1,2,87,46,ajtb177oqwawkdwbqhldmq6mx,0,76.1,54.8,2024-12-01T15:47:51.573Z,2024-12-01T15:47:52Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5395896751,213,0.14,5395896743,56,Center,5395896747,141,59.6,5395896745,140,97.8,5395896749,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178859,857,43,2,87,48,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-12-01T15:47:53.059Z,2024-12-01T16:03:12Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5395966925,144,61,5395896805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754178971,859,1,2,87,50,dbl7ir1qugqz8nvp1vzn8im50,1,10.4,40.6,2024-12-01T15:47:55.315Z,2024-12-01T15:48:01Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5395897413,140,31.7,5395897417,212,25.3,5395897411,56,Back,5395897409,123,,5395897415,141,23.3,5395897419,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754179047,860,1,2,87,56,dbl7ir1qugqz8nvp1vzn8im50,1,31.7,23.3,2024-12-01T15:48:01.027Z,2024-12-01T15:48:05Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5395897873,141,63.0,5395897871,140,27.5,5395897877,213,1.73,5395897875,212,27.4,5395897869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754179093,861,1,2,88,1,dbl7ir1qugqz8nvp1vzn8im50,1,29.5,63.9,2024-12-01T15:48:05.755Z,2024-12-01T15:48:10Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5395898187,141,33.9,5395898183,56,Back,5395898191,213,4.94,5395898189,212,20.9,5395898185,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754179207,862,1,2,88,5,dbl7ir1qugqz8nvp1vzn8im50,1,39.6,32.5,2024-12-01T15:48:10.516Z,2024-12-01T15:48:18Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5395898799,213,0.61,5395898795,141,67.8,5395898791,56,Center,5395898797,212,41.9,5395898801,1,,5395898789,155,,5395898793,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754179313,863,1,2,88,13,dbl7ir1qugqz8nvp1vzn8im50,1,65.6,39.8,2024-12-01T15:48:18.220Z,2024-12-01T15:48:25Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5395899453,212,19.4,5395899449,140,69.6,5395899455,213,4.93,5395899451,141,11.9,5395899447,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754179351,864,1,2,88,20,dbl7ir1qugqz8nvp1vzn8im50,0,76.1,19.2,2024-12-01T15:48:25.420Z,2024-12-01T15:48:28Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395899687,155,,5395899693,141,58.7,5395899689,56,Center,5395899685,2,,5395899697,213,1.06,5395899691,140,90.4,5395899695,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754179365,707,12,2,88,23,ajtb177oqwawkdwbqhldmq6mx,1,6.8,43.9,2024-12-01T15:48:28.269Z,2024-12-01T15:48:31Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5395899745,56,Back,5395899749,141,75.0,5395899783,15,,5395899751,212,29.3,5395899747,140,26.1,5395899753,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754179413,708,61,2,88,27,ajtb177oqwawkdwbqhldmq6mx,0,26.1,75.0,2024-12-01T15:48:31.662Z,2024-12-01T15:48:32Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5395900043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754179479,865,1,2,88,27,dbl7ir1qugqz8nvp1vzn8im50,0,71.6,30.3,2024-12-01T15:48:32.163Z,2024-12-01T15:48:35Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5395900339,212,16.2,5395900335,140,78.3,5395900337,141,8.8,5395900341,213,5.16,5395900333,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754179461,709,3,2,88,29,ajtb177oqwawkdwbqhldmq6mx,0,19.4,86.6,2024-12-01T15:48:34.190Z,2024-12-01T15:48:42Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5395900241,56,Back,5395900243,285,,5395900517,233,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754179497,866,7,2,88,29,dbl7ir1qugqz8nvp1vzn8im50,0,80.6,13.4,2024-12-01T15:48:34.191Z,2024-12-01T15:48:41Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5395900481,233,709,5395900449,56,Right,5395900451,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
