id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2785362809,801,12,2,81,58,b8oqgvx1ijeyn6y1cn6929ix4,1,3.1,24.9,2025-03-08T15:40:02.924Z,2025-03-08T15:40:09Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5565463151,185,,5565463157,56,Back,5565463939,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785362923,639,6,2,81,59,dbl7ir1qugqz8nvp1vzn8im50,1,95.8,77.2,2025-03-08T15:40:04.352Z,2025-03-08T15:40:23Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5565464007,73,,5565464135,233,802,5565466963,361,,5565464005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785362907,802,6,2,81,59,b8oqgvx1ijeyn6y1cn6929ix4,0,4.2,22.8,2025-03-08T15:40:04.352Z,2025-03-08T16:04:50Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5565464265,233,639,5565463897,56,Back,5565463901,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785365025,640,1,2,82,50,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,99.5,2025-03-08T15:40:54.480Z,2025-03-08T15:41:06Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5565474523,1,,5565474507,155,,5565474501,2,,5565474517,141,40.3,5565474511,56,Center,5565474519,212,40.6,5565474521,213,4.58,5565474503,6,,5565474509,223,,5565474515,140,,,,,94.2,,,,,,,,,,,,,,,,,,,
2785365581,805,4,2,82,55,b8oqgvx1ijeyn6y1cn6929ix4,1,7.2,58.2,2025-03-08T15:41:00.118Z,2025-03-08T16:04:43Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5565477421,56,Back,5565477429,265,,5565477427,152,,5565477417,13,,5565477431,285,,5565598391,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785365041,641,4,2,82,55,dbl7ir1qugqz8nvp1vzn8im50,0,92.8,41.8,2025-03-08T15:41:00.119Z,2025-03-08T16:04:44Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5565474659,152,,5565474663,286,,5565474657,56,Center,5565474661,265,,5565474655,13,,5565598417,233,805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785365079,804,43,2,82,56,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-08T15:41:01.412Z,2025-03-08T15:41:13Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5565476805,144,11,5565474781,56,Back,5565474783,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785388905,920,1,2,83,8,b8oqgvx1ijeyn6y1cn6929ix4,1,19.4,69.9,2025-03-08T15:41:12.424Z,2025-03-08T15:56:07Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5565598349,141,59.4,5565599609,152,,5565598353,213,4.12,5565598347,140,14.8,5565599607,5,,5565598351,212,8.6,5565598345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785365653,806,1,2,83,13,b8oqgvx1ijeyn6y1cn6929ix4,1,13.3,55.2,2025-03-08T15:41:18.083Z,2025-03-08T15:56:09Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5565477823,141,30.9,5565477825,212,20.7,5565477821,140,25.2,5565477827,213,5.36,5565477817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785365921,807,1,2,83,15,b8oqgvx1ijeyn6y1cn6929ix4,1,26.0,29.4,2025-03-08T15:41:19.988Z,2025-03-08T15:41:24Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5565479211,212,13.3,5565479209,141,40.6,5565479213,213,2.53,5565479205,56,Back,5565479207,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785366189,808,1,2,83,20,b8oqgvx1ijeyn6y1cn6929ix4,1,18.7,49.4,2025-03-08T15:41:24.555Z,2025-03-08T15:41:33Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5565480721,56,Back,5565480729,213,1.16,5565480723,140,26.7,5565480727,212,21.1,5565480725,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785366213,809,4,2,83,27,b8oqgvx1ijeyn6y1cn6929ix4,1,56.6,91.1,2025-03-08T15:41:31.598Z,2025-03-08T15:41:38Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5565481061,56,Left,5565481063,152,,5565481065,286,,5565481057,13,,5565481217,233,642,5565481059,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785366139,642,4,2,83,27,dbl7ir1qugqz8nvp1vzn8im50,0,43.4,8.9,2025-03-08T15:41:31.599Z,2025-03-08T15:43:05Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5565480813,13,,5565480819,152,,5565480815,295,,5565498643,55,644,5565481319,233,809,5565480817,56,Back,5565480821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785367357,644,17,2,83,30,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-08T15:41:34.431Z,2025-03-08T15:43:05Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5565498509,393,,5565498517,55,642,5565487039,31,,5565487043,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785366871,810,1,2,83,47,b8oqgvx1ijeyn6y1cn6929ix4,1,58.6,89.9,2025-03-08T15:41:51.452Z,2025-03-08T15:57:46Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5565484435,140,77.6,5565484423,5,,5565484437,141,90.6,5565484431,56,Left,5565484425,152,,5565484447,213,0.02,5565484441,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785366951,811,1,2,83,50,b8oqgvx1ijeyn6y1cn6929ix4,0,75.9,91.8,2025-03-08T15:41:54.524Z,2025-03-08T15:58:00Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5565484837,155,,5565484843,141,50.3,5565484853,1,,5565484835,2,,5565484841,140,95.6,5565484839,56,Center,5565484851,213,5.34,5565484845,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785367637,645,1,2,84,8,dbl7ir1qugqz8nvp1vzn8im50,0,11.9,47.2,2025-03-08T15:42:13.159Z,2025-03-08T15:42:16Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5565488263,213,6.09,5565488259,141,30.7,5565488261,212,59.6,5565488255,56,Center,5565488537,1,,5565488257,140,67.6,5565488303,287,,5565488251,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785367689,812,44,2,84,10,b8oqgvx1ijeyn6y1cn6929ix4,1,34.1,69.5,2025-03-08T15:42:15.356Z,2025-03-08T16:13:14Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5565488891,233,646,5565488601,285,,5565488599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785367701,646,44,2,84,10,dbl7ir1qugqz8nvp1vzn8im50,0,65.9,30.5,2025-03-08T15:42:15.357Z,2025-03-08T16:13:14Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5565488629,56,Center,5565488631,286,,5565488933,233,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785367739,813,1,2,84,11,b8oqgvx1ijeyn6y1cn6929ix4,1,36.7,70.2,2025-03-08T15:42:15.788Z,2025-03-08T15:42:17Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5565488795,141,54.0,5565488783,3,,5565488797,212,16.6,5565488789,140,48.5,5565488799,213,5.56,5565488787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785367789,814,1,2,84,12,b8oqgvx1ijeyn6y1cn6929ix4,0,48.4,53.6,2025-03-08T15:42:16.900Z,2025-03-08T15:42:18Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5565489035,3,,5565489043,212,9.9,5565489037,56,Center,5565489045,213,0.92,5565489039,140,54.1,5565489041,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785367953,647,1,2,84,15,dbl7ir1qugqz8nvp1vzn8im50,0,39.5,28.9,2025-03-08T15:42:20.192Z,2025-03-08T15:43:18Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5565489977,141,23.6,5565489979,212,56.6,5565489971,157,,5565489973,56,Center,5565489983,1,,5565489981,213,6.22,5565489975,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368029,815,1,2,84,19,b8oqgvx1ijeyn6y1cn6929ix4,0,10.7,84.8,2025-03-08T15:42:23.884Z,2025-03-08T15:42:24Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5565490403,56,Back,5565490399,157,,5565490447,213,0.17,5565490439,212,20.1,5565490419,140,29.6,5565490429,141,89.7,5565490449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368189,648,50,2,84,24,dbl7ir1qugqz8nvp1vzn8im50,1,76.2,14.6,2025-03-08T15:42:28.491Z,2025-03-08T15:42:33Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5565491169,56,Right,5565491477,233,816,5565491173,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368203,816,7,2,84,24,b8oqgvx1ijeyn6y1cn6929ix4,0,23.8,85.4,2025-03-08T15:42:28.492Z,2025-03-08T15:42:32Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5565491345,233,648,5565491225,285,,5565491223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368235,649,61,2,84,25,dbl7ir1qugqz8nvp1vzn8im50,1,78.2,15.0,2025-03-08T15:42:29.487Z,2025-03-08T15:42:29Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5565491401,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368377,818,1,2,84,26,b8oqgvx1ijeyn6y1cn6929ix4,0,28.9,88.9,2025-03-08T15:42:30.876Z,2025-03-08T15:42:33Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5565492203,56,Back,5565492215,212,10.1,5565492207,140,38.2,5565492213,141,85.0,5565492217,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368357,650,8,2,84,28,dbl7ir1qugqz8nvp1vzn8im50,1,72.1,23.3,2025-03-08T15:42:32.752Z,2025-03-08T15:42:33Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5565492073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368411,652,1,2,84,28,dbl7ir1qugqz8nvp1vzn8im50,0,72.1,23.3,2025-03-08T15:42:33.346Z,2025-03-08T15:42:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5565492397,212,3.6,5565492399,213,1.43,5565492391,56,Center,5565492393,140,72.6,5565492395,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368437,819,61,2,84,30,b8oqgvx1ijeyn6y1cn6929ix4,1,31.5,77.5,2025-03-08T15:42:34.751Z,2025-03-08T15:42:35Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5565492515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368563,820,1,2,84,31,b8oqgvx1ijeyn6y1cn6929ix4,0,31.7,73.2,2025-03-08T15:42:35.721Z,2025-03-08T15:42:38Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5565493195,157,,5565493205,212,35.1,5565493207,213,6.00,5565493201,140,63.8,5565493199,56,Center,5565493209,1,,5565493203,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368739,653,1,2,84,36,dbl7ir1qugqz8nvp1vzn8im50,1,33.8,36.6,2025-03-08T15:42:40.624Z,2025-03-08T15:42:43Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5565494097,140,39.4,5565494105,212,21.0,5565494107,213,5.00,5565494095,56,Back,5565494101,141,7.0,5565494093,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368879,654,3,2,84,39,dbl7ir1qugqz8nvp1vzn8im50,1,37.0,6.8,2025-03-08T15:42:43.622Z,2025-03-08T15:42:51Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5565494881,286,,5565495095,233,821,5565494879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368749,821,45,2,84,39,b8oqgvx1ijeyn6y1cn6929ix4,0,63.0,93.2,2025-03-08T15:42:43.622Z,2025-03-08T15:42:53Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5565494155,285,,5565495287,233,654,5565494153,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785368897,655,3,2,84,43,dbl7ir1qugqz8nvp1vzn8im50,0,57.1,12.4,2025-03-08T15:42:47.571Z,2025-03-08T16:13:03Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5565494981,286,,5565494979,56,Right,5565496231,233,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785369021,822,7,2,84,43,b8oqgvx1ijeyn6y1cn6929ix4,1,42.9,87.6,2025-03-08T15:42:47.572Z,2025-03-08T16:13:02Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5565495689,56,Back,5565495693,285,,5565495923,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785369035,823,4,2,84,46,b8oqgvx1ijeyn6y1cn6929ix4,1,43.4,88.6,2025-03-08T15:42:50.709Z,2025-03-08T15:43:00Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5565496597,152,,5565496659,233,656,5565496591,13,,5565496595,56,Back,5565496593,295,,5565496599,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785369049,656,4,2,84,46,dbl7ir1qugqz8nvp1vzn8im50,0,56.6,11.4,2025-03-08T15:42:50.710Z,2025-03-08T15:43:00Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5565496505,152,,5565496499,13,,5565496719,233,823,5565496501,295,,5565496507,285,,5565496503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785369669,824,1,2,85,2,b8oqgvx1ijeyn6y1cn6929ix4,1,44.7,89.6,2025-03-08T15:43:06.539Z,2025-03-08T15:43:11Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5565499655,189,,5565499107,140,35.8,5565499097,5,,5565499113,141,68.8,5565499103,56,Back,5565499115,212,17.0,5565499117,213,4.13,5565499099,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785369741,825,1,2,85,3,b8oqgvx1ijeyn6y1cn6929ix4,1,35.8,68.8,2025-03-08T15:43:07.907Z,2025-03-08T15:43:10Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5565499499,140,36.6,5565499505,213,4.75,5565499497,56,Back,5565499501,141,32.2,5565499503,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785369829,826,1,2,85,6,b8oqgvx1ijeyn6y1cn6929ix4,1,37.2,30.1,2025-03-08T15:43:11.108Z,2025-03-08T15:43:12Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5565499973,213,1.67,5565499969,141,51.3,5565499965,56,Back,5565499971,212,14.5,5565499967,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785369905,827,1,2,85,8,b8oqgvx1ijeyn6y1cn6929ix4,1,35.8,53.1,2025-03-08T15:43:12.523Z,2025-03-08T15:43:14Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5565500405,141,69.1,5565500401,56,Back,5565500407,212,11.0,5565500409,213,1.71,5565500403,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785369957,828,1,2,85,10,b8oqgvx1ijeyn6y1cn6929ix4,1,34.3,75.0,2025-03-08T15:43:14.692Z,2025-03-08T15:43:16Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5565500667,140,54.6,5565500665,56,Center,5565500671,212,21.3,5565500669,141,74.1,5565500673,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785369981,829,1,2,85,11,b8oqgvx1ijeyn6y1cn6929ix4,1,54.6,74.1,2025-03-08T15:43:16.195Z,2025-03-08T15:43:17Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5565500855,156,,5565500811,141,71.4,5565500815,213,3.27,5565500809,140,40.9,5565500813,212,14.5,5565500807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785370039,830,1,2,85,13,b8oqgvx1ijeyn6y1cn6929ix4,0,40.9,71.4,2025-03-08T15:43:17.565Z,2025-03-08T15:43:18Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5565501077,56,Center,5565501075,155,,5565501083,212,28.3,5565501079,140,67.4,5565501085,213,0.18,5565501081,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785370141,657,1,2,85,14,dbl7ir1qugqz8nvp1vzn8im50,0,29.7,20.9,2025-03-08T15:43:19.366Z,2025-03-08T15:43:20Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5565501609,140,57.2,5565501625,1,,5565501603,3,,5565501617,212,36.4,5565501621,213,0.65,5565501613,141,53.4,5565501605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785370205,831,1,2,85,17,b8oqgvx1ijeyn6y1cn6929ix4,1,45.9,52.5,2025-03-08T15:43:21.612Z,2025-03-08T15:43:22Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5565501895,141,46.3,5565501903,213,3.50,5565501899,212,12,5565501887,56,Back,5565501891,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785370291,832,1,2,85,18,b8oqgvx1ijeyn6y1cn6929ix4,1,35.2,46.3,2025-03-08T15:43:22.436Z,2025-03-08T15:43:25Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5565502385,140,32.1,5565502383,56,Back,5565502389,212,9.8,5565502391,213,1.91,5565502387,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785370371,833,1,2,85,20,b8oqgvx1ijeyn6y1cn6929ix4,1,31.8,68.4,2025-03-08T15:43:25.373Z,2025-03-08T15:43:28Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5565502885,212,20.1,5565502871,56,Back,5565502881,141,93.8,5565502889,213,1.04,5565502875,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785370417,834,1,2,85,23,b8oqgvx1ijeyn6y1cn6929ix4,0,41.5,93.8,2025-03-08T15:43:27.731Z,2025-03-08T15:43:29Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5565503099,140,62.0,5565503105,213,6.08,5565503097,56,Left,5565503103,212,22.0,5565503101,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785370569,658,1,2,85,25,dbl7ir1qugqz8nvp1vzn8im50,0,36.3,17.1,2025-03-08T15:43:30.158Z,2025-03-08T15:43:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5565503959,157,,5565503969,212,54.3,5565503963,56,Right,5565503971,213,6.24,5565503965,140,88.0,5565503975,1,,5565503967,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785370887,835,1,2,85,34,b8oqgvx1ijeyn6y1cn6929ix4,1,8.8,83.9,2025-03-08T15:43:39.372Z,2025-03-08T15:43:44Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5565505703,212,24.1,5565505701,141,49.6,5565505699,140,14.4,5565505705,213,4.96,5565505697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785370955,836,1,2,85,39,b8oqgvx1ijeyn6y1cn6929ix4,1,21.2,53.3,2025-03-08T15:43:44.108Z,2025-03-08T15:43:46Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5565506021,213,1.21,5565506017,141,79.7,5565506015,140,27.7,5565506019,212,19.2,5565506013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785371143,837,1,2,85,41,b8oqgvx1ijeyn6y1cn6929ix4,0,29.6,80.6,2025-03-08T15:43:46.324Z,2025-03-08T15:43:54Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5565507001,212,47.5,5565506997,140,74.8,5565506989,155,,5565507005,1,,5565507003,213,6.22,5565506993,56,Center,5565506999,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785371161,659,4,2,85,46,dbl7ir1qugqz8nvp1vzn8im50,1,24.2,26.3,2025-03-08T15:43:51.059Z,2025-03-08T16:04:44Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5565507137,265,,5565507129,13,,5565507131,56,Back,5565507345,233,838,5565507141,285,,5565507133,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785371173,838,4,2,85,46,b8oqgvx1ijeyn6y1cn6929ix4,0,75.8,73.7,2025-03-08T15:43:51.060Z,2025-03-08T16:04:45Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5565507411,233,659,5565507271,152,,5565507265,13,,5565507277,286,,5565507275,265,,5565507267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785372745,660,1,2,86,24,dbl7ir1qugqz8nvp1vzn8im50,0,25.6,26.7,2025-03-08T15:44:28.606Z,2025-03-08T15:44:31Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5565515247,141,33.6,5565515241,152,,5565515239,157,,5565515245,140,84.6,5565515251,213,0.08,5565515237,5,,5565515249,212,62.1,5565515243,56,Center,5565515253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785372867,839,12,2,86,29,b8oqgvx1ijeyn6y1cn6929ix4,1,21.7,68.1,2025-03-08T15:44:34.421Z,2025-03-08T15:44:36Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5565515845,213,0.98,5565515841,141,100.0,5565515839,140,36.3,5565515837,56,Back,5565516017,15,,5565516199,167,,5565515843,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785373297,661,5,2,86,30,dbl7ir1qugqz8nvp1vzn8im50,1,65.6,-2.0,2025-03-08T15:44:34.878Z,2025-03-08T17:04:02Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5565518067,347,,5565518065,56,Right,5565518223,233,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785372917,840,5,2,86,30,b8oqgvx1ijeyn6y1cn6929ix4,0,34.4,102.0,2025-03-08T15:44:34.878Z,2025-03-08T17:04:03Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5565518317,233,661,5565516105,56,Back,5565516107,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785373545,662,1,2,86,40,dbl7ir1qugqz8nvp1vzn8im50,1,68.6,0.0,2025-03-08T15:44:44.789Z,2025-03-08T15:44:50Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5565519435,213,0.34,5565519429,212,27.9,5565519419,107,,5565519423,56,Right,5565519425,140,93.6,5565519427,141,11.7,5565519439,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785373561,663,61,2,86,45,dbl7ir1qugqz8nvp1vzn8im50,0,93.2,11.6,2025-03-08T15:44:50.180Z,2025-03-08T15:44:50Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5565519555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785373579,841,56,2,86,46,b8oqgvx1ijeyn6y1cn6929ix4,1,2.7,87.4,2025-03-08T15:44:50.829Z,2025-03-08T15:44:51Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5565519613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785373589,664,5,2,86,46,dbl7ir1qugqz8nvp1vzn8im50,0,100.4,26.1,2025-03-08T15:44:51.022Z,2025-03-08T17:04:03Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5565519683,346,,5565519681,56,Center,5565524381,233,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785374427,842,5,2,86,46,b8oqgvx1ijeyn6y1cn6929ix4,1,-0.4,73.9,2025-03-08T15:44:51.022Z,2025-03-08T17:04:03Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5565523887,346,,5565524283,233,664,5565523885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785374437,843,18,2,87,6,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-08T15:45:11.270Z,2025-03-08T15:46:18Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5565523959,44,Midfielder,5565524133,55,844,5565523955,42,,5565523963,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785374453,844,19,2,87,6,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-03-08T15:45:11.271Z,2025-03-08T15:46:18Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,,5565524025,145,3,5565524021,42,,5565524033,44,Midfielder,5565524027,59,19,5565524035,55,843,5565524029,292,7,5565524031,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
