id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2703427373,563,5,2,65,18,b8oqgvx1ijeyn6y1cn6929ix4,0,24.5,101.0,2024-07-26T18:20:50.110Z,2024-07-26T19:31:55Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5118029729,347,,5118029727,56,Back,5118029941,233,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427409,593,5,2,65,18,8gxd9ry2580pu1b1dd5ny9ymy,1,75.5,-1.0,2024-07-26T18:20:50.110Z,2024-07-26T18:44:03Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,5118029891,347,,5118029889,56,Right,5118029925,233,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427489,594,1,2,65,31,8gxd9ry2580pu1b1dd5ny9ymy,1,73.7,0.0,2024-07-26T18:21:03.878Z,2024-07-28T21:45:54Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5118030375,140,66.8,5118030377,141,7.7,5118030373,56,Right,5118030381,213,2.40,5118030371,107,,5118030379,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427491,595,1,2,65,35,8gxd9ry2580pu1b1dd5ny9ymy,1,52.1,4.1,2024-07-26T18:21:07.277Z,2024-07-26T19:23:28Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5118099357,56,Right,5118099361,141,12.3,5118099359,140,64.1,5118099365,213,0.42,5118099363,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427493,596,1,2,65,35,8gxd9ry2580pu1b1dd5ny9ymy,1,65.8,9.6,2024-07-26T18:21:07.447Z,2024-07-26T19:23:30Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,5118100083,56,Right,5118100087,140,58.0,5118100099,213,2.92,5118100091,141,12.3,5118100095,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427495,597,1,2,65,35,8gxd9ry2580pu1b1dd5ny9ymy,1,46.9,15.4,2024-07-26T18:21:07.615Z,2024-07-26T19:24:56Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5118100495,141,5.8,5118100493,140,46.7,5118100491,56,Back,5118100497,212,6.5,5118100499,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428253,606,1,2,65,36,8gxd9ry2580pu1b1dd5ny9ymy,1,55.4,3.1,2024-07-26T18:21:08.157Z,2024-07-26T19:24:54Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5118101109,141,5.8,5118101113,213,0.14,5118101111,212,13.5,5118101105,56,Right,5118101107,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427539,598,4,2,65,41,8gxd9ry2580pu1b1dd5ny9ymy,1,76.0,7.4,2024-07-26T18:21:13.846Z,2024-07-26T18:21:17Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5118030661,152,,5118030665,286,,5118030663,265,,5118030657,13,,5118030817,233,564,5118030659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427557,564,4,2,65,41,b8oqgvx1ijeyn6y1cn6929ix4,0,24.0,92.6,2024-07-26T18:21:13.847Z,2024-07-26T18:21:18Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5118030777,152,,5118030781,285,,5118030779,265,,5118030839,233,598,5118030775,56,Back,5118030773,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427813,599,1,2,66,14,8gxd9ry2580pu1b1dd5ny9ymy,1,78.7,3.7,2024-07-26T18:21:46.199Z,2024-07-28T21:47:12Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5118032245,213,1.11,5118032233,155,,5118032231,5,,5123586853,224,,5118032229,2,,5118032237,56,Center,5118032239,140,89.1,5118032243,212,24.7,5118032235,152,,5123586855,20,,5118032241,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,
2703427815,600,61,2,66,16,8gxd9ry2580pu1b1dd5ny9ymy,0,89.1,36.3,2024-07-26T18:21:48.605Z,2024-07-26T19:16:08Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5118032249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427859,568,1,2,66,25,b8oqgvx1ijeyn6y1cn6929ix4,1,7.8,91.0,2024-07-26T18:21:57.739Z,2024-07-26T18:21:59Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5118032451,141,69.9,5118032455,213,4.55,5118032453,212,14.5,5118032447,56,Back,5118032449,140,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427861,569,1,2,66,26,b8oqgvx1ijeyn6y1cn6929ix4,0,5.8,69.9,2024-07-26T18:21:58.940Z,2024-07-26T18:21:59Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5118032469,213,0.47,5118032461,56,Back,5118032471,1,,5118032463,140,30.3,5118032467,212,28.9,5118032459,157,,5118032465,141,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427881,601,1,2,66,27,8gxd9ry2580pu1b1dd5ny9ymy,0,69.4,15.5,2024-07-26T18:21:59.734Z,2024-07-26T18:22:01Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,5118032573,213,1.01,5118032563,3,,5118032567,140,75.5,5118032565,56,Center,5118032569,141,30.4,5118032571,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427903,570,43,2,66,32,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-07-26T18:22:04.731Z,2024-07-26T18:22:24Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5118033549,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427975,571,1,2,66,37,b8oqgvx1ijeyn6y1cn6929ix4,1,33.3,52.3,2024-07-26T18:22:09.042Z,2024-07-28T21:48:09Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5118033091,56,Back,5118033099,213,5.35,5118033095,141,21.6,5118033093,140,47.9,5118033097,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427991,572,1,2,66,41,b8oqgvx1ijeyn6y1cn6929ix4,1,88.4,13.3,2024-07-26T18:22:13.850Z,2024-07-26T18:22:15Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5118033195,56,Right,5118033199,141,7.5,5118033201,212,15.1,5118033203,213,3.41,5118033197,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428009,573,1,2,66,43,b8oqgvx1ijeyn6y1cn6929ix4,0,76.8,7.8,2024-07-26T18:22:15.459Z,2024-07-26T18:22:19Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5118033299,56,Center,5118033303,141,27.6,5118033307,213,0.57,5118033305,212,24.8,5118033301,140,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428153,603,1,2,66,58,8gxd9ry2580pu1b1dd5ny9ymy,1,10.4,63.3,2024-07-26T18:22:30.838Z,2024-07-26T18:22:35Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5118034077,213,1.25,5118034059,56,Back,5118034069,141,81.5,5118034063,140,14.3,5118034071,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428195,604,1,2,67,3,8gxd9ry2580pu1b1dd5ny9ymy,0,15.7,83.9,2024-07-26T18:22:35.390Z,2024-07-26T18:22:40Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5118034273,1,,5118034265,140,54.0,5118034263,56,Center,5118034267,141,73.3,5118034261,155,,5118034269,212,40.9,5118034271,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428181,574,44,2,67,5,b8oqgvx1ijeyn6y1cn6929ix4,1,44.0,25.2,2024-07-26T18:22:37.827Z,2024-07-26T18:22:41Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5118034211,285,,5118034365,233,605,5118034209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428197,605,44,2,67,5,8gxd9ry2580pu1b1dd5ny9ymy,0,56.0,74.8,2024-07-26T18:22:37.828Z,2024-07-26T19:17:53Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5118034281,56,Center,5118034409,233,574,5118034283,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428273,575,1,2,67,6,b8oqgvx1ijeyn6y1cn6929ix4,0,42.4,24.7,2024-07-26T18:22:38.195Z,2024-07-26T19:18:25Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5118034659,56,Right,5118034667,213,5.79,5118034657,3,,5118034665,212,27.2,5118034663,141,5.8,5118034661,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428279,576,1,2,67,7,b8oqgvx1ijeyn6y1cn6929ix4,0,65.2,5.8,2024-07-26T18:22:39.523Z,2024-07-26T18:49:22Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5118034705,56,Center,5118034707,140,92.7,5118034711,212,34.9,5118034715,1,,5118034713,213,0.60,5118034709,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428261,607,43,2,67,12,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-07-26T18:22:44.232Z,2024-07-28T21:48:56Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5123589641,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428275,608,1,2,67,13,8gxd9ry2580pu1b1dd5ny9ymy,1,15.8,74.7,2024-07-26T18:22:45.214Z,2024-07-26T18:22:46Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5118034679,56,Back,5118034687,213,4.11,5118034683,141,53.9,5118034685,212,17.1,5118034681,140,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428289,609,1,2,67,13,8gxd9ry2580pu1b1dd5ny9ymy,1,6.6,53.9,2024-07-26T18:22:45.982Z,2024-07-26T18:22:47Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5118034759,141,85.0,5118034757,140,12.0,5118034763,213,1.31,5118034761,212,21.9,5118034755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428301,610,1,2,67,14,8gxd9ry2580pu1b1dd5ny9ymy,0,12.0,85.0,2024-07-26T18:22:46.846Z,2024-07-26T18:22:48Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5118034829,212,10.7,5118034831,213,6.02,5118034823,140,21.8,5118034827,141,80.9,5118034819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428321,577,8,2,67,18,b8oqgvx1ijeyn6y1cn6929ix4,1,82.3,28.0,2024-07-26T18:22:50.325Z,2024-07-28T21:49:12Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5118034945,56,Center,5123590129,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428353,578,2,2,67,20,b8oqgvx1ijeyn6y1cn6929ix4,1,77.9,17.6,2024-07-26T18:22:52.779Z,2024-07-28T21:49:29Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5118035173,56,Center,5118035113,141,31.9,5118035111,140,85.9,5118035171,7,e3546n3qj447qgmizao50zx1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428977,622,18,2,67,45,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-07-26T18:23:17.538Z,2024-07-28T21:49:54Z,d4w0nytrfhhtw8xqh7rofq6z9,M. Gehrt,,5118038551,42,,5118038555,59,8,5118038553,44,Midfielder,5118038611,55,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428983,623,19,2,67,45,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-07-26T18:23:17.539Z,2024-07-28T21:49:55Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5118038589,292,5,5118038573,42,,5118038597,44,Midfielder,5118038581,145,8,5118038601,55,622,5118038593,293,3,5118038585,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429357,629,18,2,67,54,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-07-26T18:23:26.995Z,2024-07-28T21:50:19Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5118040701,44,Midfielder,5118040737,55,630,5118040699,42,,5118040703,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429363,630,19,2,67,54,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-07-26T18:23:26.996Z,2024-07-28T21:50:19Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5118040719,42,,5118040725,59,5,5118040731,44,Defender,5118040723,145,7,5118040733,55,629,5118040727,292,3,5118040729,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428671,612,1,2,68,8,8gxd9ry2580pu1b1dd5ny9ymy,1,19.4,65.8,2024-07-26T18:23:40.230Z,2024-07-26T18:23:43Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5118036907,56,Back,5118036911,141,89.0,5118036915,213,1.07,5118036913,212,18.0,5118036909,140,27.7,5118036905,241,,5118036903,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428715,613,1,2,68,10,8gxd9ry2580pu1b1dd5ny9ymy,1,27.8,91.5,2024-07-26T18:23:43Z,2024-07-26T18:23:49Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5118037131,56,Back,5118037139,213,4.18,5118037135,141,56.6,5118037137,212,27.5,5118037133,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428753,614,1,2,68,16,8gxd9ry2580pu1b1dd5ny9ymy,1,14.8,55.4,2024-07-26T18:23:48.838Z,2024-07-26T18:23:53Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5118037359,140,24.6,5118037357,56,Back,5118037365,213,5.23,5118037363,212,20.8,5118037361,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428783,615,1,2,68,21,8gxd9ry2580pu1b1dd5ny9ymy,1,27.4,26.5,2024-07-26T18:23:53.246Z,2024-07-26T18:23:56Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5118037511,140,26.8,5118037515,212,11.7,5118037513,141,43.7,5118037517,213,1.62,5118037509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428805,616,1,2,68,24,8gxd9ry2580pu1b1dd5ny9ymy,1,28.4,46.3,2024-07-26T18:23:56.598Z,2024-07-26T18:24:00Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5118037645,213,5.36,5118037643,212,26.5,5118037641,141,15.3,5118037637,56,Back,5118037639,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428821,617,1,2,68,26,8gxd9ry2580pu1b1dd5ny9ymy,1,43.7,15.3,2024-07-26T18:23:58.174Z,2024-07-28T21:50:55Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5118037709,212,12.8,5118037707,141,19.7,5118037703,56,Back,5118037705,140,31.8,5118037711,213,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428809,579,83,2,68,28,b8oqgvx1ijeyn6y1cn6929ix4,0,65.1,86.8,2024-07-26T18:24:00.851Z,2024-07-26T18:44:23Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5118090167,399,630daj1ef34rczbhng0eoncvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428835,618,1,2,68,29,8gxd9ry2580pu1b1dd5ny9ymy,1,32.5,18.0,2024-07-26T18:24:01.870Z,2024-07-26T18:24:03Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5118037799,140,54.0,5118037797,56,Right,5118037801,141,13.2,5118037805,213,6.14,5118037803,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428847,619,1,2,68,31,8gxd9ry2580pu1b1dd5ny9ymy,1,54.0,13.2,2024-07-26T18:24:03.678Z,2024-07-26T19:27:44Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5118037859,212,11.9,5118037861,213,2.67,5118037853,56,Back,5118037857,141,21.2,5118037855,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428891,620,1,2,68,32,8gxd9ry2580pu1b1dd5ny9ymy,0,42.2,22.8,2024-07-26T18:24:04.910Z,2024-07-26T19:27:50Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5118038087,1,,5118038075,155,,5118038079,140,84.9,5118038083,212,47.0,5118038085,213,5.98,5118038081,141,2.2,5118038077,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428901,580,12,2,68,38,b8oqgvx1ijeyn6y1cn6929ix4,1,12.5,93.4,2024-07-26T18:24:10.060Z,2024-07-28T21:52:31Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5118038195,167,,5118038167,56,Back,5118038169,140,14.0,5118038175,213,1.28,5118038173,212,5.5,5118038171,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428903,581,5,2,68,39,b8oqgvx1ijeyn6y1cn6929ix4,0,15.7,101.4,2024-07-26T18:24:11.820Z,2024-07-26T18:24:22Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5118038669,233,621,5118038177,56,Back,5118038179,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703428971,621,5,2,68,39,8gxd9ry2580pu1b1dd5ny9ymy,1,84.3,-1.4,2024-07-26T18:24:11.820Z,2024-07-26T19:31:56Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5118147835,347,,5118038541,56,Right,5118148147,233,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429059,624,1,2,68,57,8gxd9ry2580pu1b1dd5ny9ymy,1,82.1,0.0,2024-07-26T18:24:29.758Z,2024-07-26T18:24:33Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5118039027,212,13.8,5118039029,213,1.02,5118039025,141,15.3,5118039023,140,89.0,5118039019,107,,5118039021,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429075,582,83,2,69,0,b8oqgvx1ijeyn6y1cn6929ix4,0,8.6,73.3,2024-07-26T18:24:32.341Z,2024-07-28T22:43:44Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5118146651,399,9r07ooissj5mz15g87x5rmbx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429071,625,1,2,69,1,8gxd9ry2580pu1b1dd5ny9ymy,1,87.9,14.1,2024-07-26T18:24:33.422Z,2024-07-26T18:24:35Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5118039087,56,Right,5118039089,140,94.7,5118039091,141,7.0,5118039093,212,8.6,5118039095,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429101,626,1,2,69,5,8gxd9ry2580pu1b1dd5ny9ymy,1,94.9,6.8,2024-07-26T18:24:37.359Z,2024-07-28T21:53:52Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5118039293,140,92.1,5118039295,141,35.5,5118039291,56,Center,5118039297,212,19.7,5123597463,20,,5118039299,213,1.72,5123597461,224,,5118039287,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429107,627,1,2,69,8,8gxd9ry2580pu1b1dd5ny9ymy,1,88.6,47.7,2024-07-26T18:24:40.264Z,2024-07-28T21:54:23Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,1.0,5118123267,56,Center,5118123269,140,76.6,5118125617,210,13,5118123273,212,12.6,5118123275,213,3.20,5118123271,141,46.6,5123598019,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429115,628,13,2,69,9,8gxd9ry2580pu1b1dd5ny9ymy,1,81.3,53.2,2024-07-26T18:24:41.416Z,2024-07-28T21:54:16Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5118125131,18,,5118124399,56,Center,5118125641,29,,5118125655,328,,5118125127,72,,5118125649,102,36.1,5118260391,75,,5123598035,154,,5118125651,103,16.7,5118125645,55,627,5118125653,215,,5118125659,231,50.4,5118124395,22,,5118125657,230,98.9,,,,,,,,,,,,,,,
2703429085,583,5,2,69,27,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.2,63.4,2024-07-26T18:24:59.733Z,2024-07-26T18:56:31Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5118039191,56,Back,5118039193,346,,5118126517,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429371,631,5,2,69,27,8gxd9ry2580pu1b1dd5ny9ymy,0,101.2,36.6,2024-07-26T18:24:59.733Z,2024-07-26T19:31:56Z,,,,5118126489,346,,5118126487,56,Center,5118126537,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429259,584,1,2,69,28,b8oqgvx1ijeyn6y1cn6929ix4,1,5.0,50.7,2024-07-26T18:25:00.141Z,2024-07-28T21:55:27Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5123599299,189,,5118040133,213,0.76,5118040131,212,16.7,5118040123,124,,5118040125,56,Back,5118040129,141,67.7,5118040137,237,,5118040127,140,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429269,585,61,2,69,29,b8oqgvx1ijeyn6y1cn6929ix4,1,16.1,59.9,2024-07-26T18:25:01.177Z,2024-07-28T21:55:26Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5123599503,189,,5118040187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703450991,844,1,2,69,31,8gxd9ry2580pu1b1dd5ny9ymy,1,65.2,8.0,2024-07-26T18:25:03.011Z,2024-07-28T21:56:25Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5118159349,213,0.45,5118159347,212,11.9,5118159341,56,Right,5118159345,141,15.6,5118159343,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429373,632,3,2,69,32,8gxd9ry2580pu1b1dd5ny9ymy,0,72.0,18.0,2024-07-26T18:25:04.215Z,2024-07-28T21:56:26Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5118129981,233,586,5118129695,56,Right,5118129697,286,,5123600909,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429295,586,7,2,69,32,b8oqgvx1ijeyn6y1cn6929ix4,1,28.0,82.0,2024-07-26T18:25:04.216Z,2024-07-28T21:56:32Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5118129965,233,632,5118040359,285,,5123600973,385,,5118040357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429327,588,1,2,69,36,b8oqgvx1ijeyn6y1cn6929ix4,0,30.5,72.6,2024-07-26T18:25:08.989Z,2024-07-28T21:56:42Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5118040523,1,,5118040511,155,,5118040519,212,39.2,5118040515,140,66.5,5118040513,56,Left,5118040517,141,88.0,5118040521,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704443903,862,8,2,69,37,8gxd9ry2580pu1b1dd5ny9ymy,1,31.5,7.2,2024-07-26T18:25:09.954Z,2024-07-28T21:56:54Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5123602073,56,Back,5123602103,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429391,635,1,2,69,39,8gxd9ry2580pu1b1dd5ny9ymy,1,39.9,4.1,2024-07-26T18:25:11.646Z,2024-07-28T21:57:09Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5123602507,157,,5118134791,56,Center,5118134801,1,,5118134793,140,75.5,5118134795,141,58.5,5118134799,213,0.78,5118134797,212,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703427299,560,43,2,69,41,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-07-26T18:25:13.113Z,2024-07-26T19:15:35Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5118135665,56,Left,5118135663,155,0,5118135675,1,0,5118135673,213,0.29,5118135671,212,36.8,5118168483,144,1,5118135667,140,68.9,5118135669,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703429401,637,44,2,69,42,8gxd9ry2580pu1b1dd5ny9ymy,1,71.0,55.6,2024-07-26T18:25:14.999Z,2024-07-26T19:15:49Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5118131503,233,589,5118131489,56,Center,5118131491,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
