id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2726455083,788,3,2,87,3,dbl7ir1qugqz8nvp1vzn8im50,1,89.7,13.2,2024-09-27T18:45:08.456Z,2024-09-27T19:05:19Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244659601,56,Right,5244659653,233,735,5244659603,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726454835,786,3,2,87,5,dbl7ir1qugqz8nvp1vzn8im50,0,90.5,18.6,2024-09-27T18:45:10.127Z,2024-09-27T19:05:10Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244657209,56,Right,5244657303,233,733,5244657211,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726454803,733,7,2,87,5,b8oqgvx1ijeyn6y1cn6929ix4,1,9.5,81.4,2024-09-27T18:45:10.128Z,2024-09-27T19:05:09Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244657061,285,,5244657059,56,Back,5244657057,167,,5244657253,233,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726454809,734,6,2,87,6,b8oqgvx1ijeyn6y1cn6929ix4,0,8.8,81.0,2024-09-27T18:45:11.342Z,2024-09-27T18:45:19Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244657139,56,Back,5244657713,233,787,5244657141,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726454861,787,6,2,87,6,dbl7ir1qugqz8nvp1vzn8im50,1,91.2,19.0,2024-09-27T18:45:11.342Z,2024-09-27T19:04:55Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244657659,233,734,5244657643,75,,5244657641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726455389,789,1,2,87,29,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,0.5,2024-09-27T18:45:34.738Z,2024-09-27T18:45:37Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244660283,140,87.5,5244660287,212,15.4,5244660289,213,2.53,5244660281,56,Right,5244660285,141,13.4,5244660279,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726455403,790,1,2,87,31,dbl7ir1qugqz8nvp1vzn8im50,1,88.0,13.4,2024-09-27T18:45:36.226Z,2024-09-27T18:45:39Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5244660363,140,82.8,5244660367,212,5.8,5244660369,213,3.50,5244660361,56,Right,5244660365,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726455509,791,1,2,87,34,dbl7ir1qugqz8nvp1vzn8im50,1,80.6,8.9,2024-09-27T18:45:38.866Z,2024-09-27T18:45:41Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244660977,56,Right,5244660987,213,6.13,5244660983,212,9.5,5244660979,140,89.5,5244660981,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726455589,792,1,2,87,36,dbl7ir1qugqz8nvp1vzn8im50,1,89.4,7.0,2024-09-27T18:45:41.434Z,2024-09-27T18:45:44Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5244661405,140,79.3,5244661409,212,10.7,5244661401,56,Right,5244661407,141,8.8,5244661411,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726455651,793,1,2,87,39,dbl7ir1qugqz8nvp1vzn8im50,1,80.1,8.6,2024-09-27T18:45:43.906Z,2024-09-27T18:45:45Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5244661629,140,89.3,5244661633,141,10.0,5244661637,212,9.7,5244661641,213,0.10,5244661627,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726455723,794,1,2,87,40,dbl7ir1qugqz8nvp1vzn8im50,1,89.3,10.0,2024-09-27T18:45:45.634Z,2024-09-27T18:45:48Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5244661999,140,76.2,5244662003,212,13.8,5244662001,141,8.0,5244662005,213,3.24,5244661997,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726455745,795,1,2,87,43,dbl7ir1qugqz8nvp1vzn8im50,1,76.2,8.0,2024-09-27T18:45:48.250Z,2024-09-27T18:45:49Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5244662115,213,0.61,5244662109,212,9.2,5244662105,141,15.8,5244662095,56,Right,5244662099,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726455945,796,1,2,87,44,dbl7ir1qugqz8nvp1vzn8im50,1,83.4,15.8,2024-09-27T18:45:48.874Z,2024-09-27T18:45:57Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244663181,213,5.93,5244663175,140,91.2,5244663179,212,8.7,5244663177,141,11.4,5244663173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726455957,797,1,2,87,52,dbl7ir1qugqz8nvp1vzn8im50,0,93.4,8.6,2024-09-27T18:45:57.178Z,2024-09-27T18:45:58Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244663309,233,736,5244663305,236,,5244663245,140,93.6,5244663249,212,2.3,5244663317,286,,5244663243,56,Right,5244663247,141,12.0,5244663251,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726455963,736,74,2,87,52,b8oqgvx1ijeyn6y1cn6929ix4,1,7.2,91.1,2024-09-27T18:45:57.179Z,2024-09-27T19:05:25Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5244663267,56,Back,5244663269,285,,5244663379,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456017,737,43,2,87,55,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:45:59.880Z,2024-09-27T18:46:17Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,,5244666347,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456053,738,1,2,87,55,b8oqgvx1ijeyn6y1cn6929ix4,0,14.0,93.8,2024-09-27T18:46:00.022Z,2024-09-27T18:46:00Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,,5244663733,213,4.13,5244663729,212,12.2,5244663725,140,7.6,5244663723,56,Back,5244663727,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456145,798,1,2,87,55,dbl7ir1qugqz8nvp1vzn8im50,1,92.6,27.3,2024-09-27T18:46:00.762Z,2024-09-27T19:01:26Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,1.0,,5244664299,56,Center,5244664305,212,8.6,5244744137,154,,5244664301,140,90.1,5244664307,213,1.88,5244744135,210,15,5244664303,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456155,799,15,2,87,56,dbl7ir1qugqz8nvp1vzn8im50,1,89.5,40.9,2024-09-27T18:46:01.236Z,2024-09-27T19:55:25Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5245144139,78,,5244744173,328,,5244744177,147,42.6,5244744163,154,,5244744179,230,98.5,5244744169,102,49.9,5244743799,82,,5244664345,56,Center,5245144131,25,,5244744195,233,739,5244744171,103,19,5244744175,146,91.5,5244744161,29,,5244744165,55,5244743791,20,,5244664343,17,,5244744181,231,798,48.6,,,
2726456229,739,10,2,87,56,b8oqgvx1ijeyn6y1cn6929ix4,1,7.7,58.8,2024-09-27T18:46:01.336Z,2024-09-27T19:00:59Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244673447,94,,5244673451,56,Back,5244744245,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456239,740,50,2,87,56,b8oqgvx1ijeyn6y1cn6929ix4,1,5.6,60.2,2024-09-27T18:46:01.846Z,2024-09-27T19:01:22Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244739007,56,Back,5244746031,233,868,5244739011,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726470467,868,7,2,87,57,dbl7ir1qugqz8nvp1vzn8im50,1,94.4,39.8,2024-09-27T18:46:01.847Z,2024-09-27T19:01:22Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244745987,233,740,5244745983,56,Center,5244745985,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456247,741,61,2,88,2,b8oqgvx1ijeyn6y1cn6929ix4,1,7.5,52.1,2024-09-27T18:46:07.735Z,2024-09-27T18:59:58Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244739505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726469879,814,61,2,88,3,b8oqgvx1ijeyn6y1cn6929ix4,1,8.5,60.0,2024-09-27T18:46:07.847Z,2024-09-27T19:00:37Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244742399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456349,800,43,2,88,6,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-27T18:46:11.261Z,2024-09-27T19:01:37Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244665397,56,Center,5244665659,233,742,5244665399,286,0,5244747643,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456339,742,12,2,88,6,b8oqgvx1ijeyn6y1cn6929ix4,1,2.3,65.2,2024-09-27T18:46:11.262Z,2024-09-27T19:00:13Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244740563,141,64.6,5244740567,213,3.26,5244740561,140,0.0,5244740565,212,3.6,5244665347,167,,5244665351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456361,743,6,2,88,7,b8oqgvx1ijeyn6y1cn6929ix4,0,5.2,67.6,2024-09-27T18:46:12.190Z,2024-09-27T18:46:33Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244665791,73,,5244665787,56,Back,5244665933,233,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456373,801,6,2,88,7,dbl7ir1qugqz8nvp1vzn8im50,1,94.8,32.4,2024-09-27T18:46:12.190Z,2024-09-27T19:04:55Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244665823,56,Center,5244665827,75,,5244665897,233,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456903,802,1,2,88,28,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,0.5,2024-09-27T18:46:33.754Z,2024-09-27T19:00:25Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244668547,141,12.0,5244668551,213,2.73,5244668543,56,Right,5244668541,6,,5244668549,212,19.5,5244668545,140,82.5,5244737753,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456907,803,1,2,88,29,dbl7ir1qugqz8nvp1vzn8im50,1,82.5,12.0,2024-09-27T18:46:34.411Z,2024-09-27T18:59:31Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244668599,56,Right,5244737831,189,,5244668605,212,2.2,5244668601,140,84.4,5244668603,141,10.7,5244668607,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456943,804,1,2,88,30,dbl7ir1qugqz8nvp1vzn8im50,1,84.4,10.7,2024-09-27T18:46:34.913Z,2024-09-27T19:00:23Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244668777,56,Right,5244668783,212,4.0,5244668785,213,6.23,5244668781,141,10.4,5244668779,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726456955,805,43,2,88,31,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-27T18:46:36.778Z,2024-09-27T18:59:46Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244738797,144,1,5244668837,140,84.9,5244668843,213,3.01,5244668841,212,3.5,5244668839,141,11.1,5244668835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726457075,806,1,2,88,32,dbl7ir1qugqz8nvp1vzn8im50,1,84.9,11.1,2024-09-27T18:46:37.451Z,2024-09-27T18:46:42Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5244669597,141,13.7,5244669593,56,Right,5244669595,140,90.4,5244669599,212,6.0,5244669601,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726469455,866,1,2,88,33,dbl7ir1qugqz8nvp1vzn8im50,1,93.9,12.8,2024-09-27T18:46:37.847Z,2024-09-27T19:00:05Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244739911,56,Right,5244739919,213,3.43,5244739915,141,5.5,5244739913,140,77.9,5244739917,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726469543,867,1,2,88,34,dbl7ir1qugqz8nvp1vzn8im50,1,76.3,5.3,2024-09-27T18:46:38.847Z,2024-09-27T19:00:11Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5244740439,140,89.6,5244740441,141,6.5,5244740437,56,Right,5244740447,213,0.06,5244740443,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726457087,807,3,2,88,36,dbl7ir1qugqz8nvp1vzn8im50,0,82.4,10.2,2024-09-27T18:46:41.846Z,2024-09-27T19:00:35Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244739943,286,,5244741831,233,813,5244669641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726469763,813,7,2,88,37,b8oqgvx1ijeyn6y1cn6929ix4,1,17.6,89.8,2024-09-27T18:46:41.847Z,2024-09-27T19:00:34Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5244741795,285,,5244741825,233,807,5244741793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726457151,744,1,2,88,37,b8oqgvx1ijeyn6y1cn6929ix4,1,23.8,91.7,2024-09-27T18:46:42.270Z,2024-09-27T18:46:45Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,,5244669997,157,,5244669999,56,Back,5244670017,1,,5244670001,140,37.4,5244670005,141,86.0,5244670009,212,14.8,5244670013,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726457173,745,4,2,88,39,b8oqgvx1ijeyn6y1cn6929ix4,1,32.6,84.7,2024-09-27T18:46:44.830Z,2024-09-27T20:17:22Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244670197,56,Back,5244670193,13,,5244670369,233,808,5244670373,285,,5245229163,295,,5244670199,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726457201,808,4,2,88,39,dbl7ir1qugqz8nvp1vzn8im50,0,67.4,15.3,2024-09-27T18:46:44.831Z,2024-09-27T20:17:18Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5245228883,295,,5244670393,233,745,5244670305,286,,5244670299,152,,5244670295,56,Right,5244670293,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726458887,812,17,2,89,7,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-27T18:47:11.906Z,2024-09-27T18:47:58Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5244679855,31,,5244679859,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726458035,746,17,2,89,7,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:47:12.407Z,2024-09-27T18:47:35Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244676935,31,,5244676939,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726458545,747,1,2,89,20,b8oqgvx1ijeyn6y1cn6929ix4,0,35.3,76.7,2024-09-27T18:47:24.951Z,2024-09-27T19:20:41Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244677337,141,59.7,5244677343,1,,5244677333,56,Center,5244677329,155,,5244677327,5,,5244677341,213,6.08,5244677335,140,89.8,5244677339,212,58.4,5244677331,152,,5244685353,189,,,,,,,,,,,,,,,,,,,,,,,,,
2726437521,640,1,2,89,20,b8oqgvx1ijeyn6y1cn6929ix4,1,74.1,56.8,2024-09-27T18:47:24.980Z,2024-09-27T19:21:01Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244562203,212,8.6,5244562197,56,Center,5244562205,213,0.65,5244562201,141,64.4,5244562195,3,,5244562199,140,80.6,5244903873,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726464863,808,44,2,89,22,b8oqgvx1ijeyn6y1cn6929ix4,1,75.8,62.2,2024-09-27T18:47:27.846Z,2024-09-27T19:18:09Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244773695,233,870,5244713251,56,Center,5244713253,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726475849,870,44,2,89,23,dbl7ir1qugqz8nvp1vzn8im50,0,24.2,37.8,2024-09-27T18:47:27.847Z,2024-09-27T19:18:09Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5244773621,56,Back,5244773779,233,808,5244773623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726465075,809,1,2,89,23,b8oqgvx1ijeyn6y1cn6929ix4,0,79.7,68.4,2024-09-27T18:47:27.947Z,2024-09-27T18:54:07Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244714339,213,5.80,5244714331,56,Center,5244714335,141,64.0,5244714337,212,6.4,5244714333,140,85.1,5244714329,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726476143,871,44,2,89,23,dbl7ir1qugqz8nvp1vzn8im50,1,12.8,37.6,2024-09-27T18:47:28.846Z,2024-09-27T19:05:45Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244775157,285,,5244775153,56,Back,5244775243,233,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726465707,811,44,2,89,24,b8oqgvx1ijeyn6y1cn6929ix4,0,87.2,62.4,2024-09-27T18:47:28.847Z,2024-09-27T19:05:46Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,,5244775307,233,871,5244717763,286,,5244717761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726458503,809,12,2,89,24,dbl7ir1qugqz8nvp1vzn8im50,1,9.4,38.0,2024-09-27T18:47:29.666Z,2024-09-27T19:05:45Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244677117,56,Back,5244677123,212,15.4,5244677147,15,,5244677121,141,35.4,5244677125,213,6.17,5244677119,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726458607,748,1,2,89,35,b8oqgvx1ijeyn6y1cn6929ix4,1,78.9,63.7,2024-09-27T18:47:40.534Z,2024-09-27T18:54:56Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5244677639,56,Left,5244677645,212,20.1,5244677641,140,94.8,5244677647,213,0.59,5244677643,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726458621,749,1,2,89,36,b8oqgvx1ijeyn6y1cn6929ix4,0,90.6,82.4,2024-09-27T18:47:40.870Z,2024-09-27T18:48:23Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5244677725,56,Center,5244677727,140,92.1,5244677731,141,76.0,5244677735,212,4.6,5244677741,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726458645,810,12,2,89,36,dbl7ir1qugqz8nvp1vzn8im50,1,9.3,30.0,2024-09-27T18:47:41.490Z,2024-09-27T18:47:44Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244677957,167,,5244677837,213,4.61,5244677833,141,0.0,5244677829,56,Back,5244677831,140,7.1,5244677835,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726459119,751,5,2,89,38,b8oqgvx1ijeyn6y1cn6929ix4,1,86.0,101.8,2024-09-27T18:47:42.951Z,2024-09-27T18:48:07Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5244680469,347,,5244680581,233,811,5244680467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726458651,811,5,2,89,38,dbl7ir1qugqz8nvp1vzn8im50,0,14.0,-1.8,2024-09-27T18:47:42.951Z,2024-09-27T19:20:22Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244677869,347,,5244677867,56,Back,5244680625,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726458661,750,43,2,89,38,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:47:43.678Z,2024-09-27T18:47:57Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5244679791,144,6,5244677979,56,Center,5244677981,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726464495,804,70,2,89,59,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-27T18:48:03.847Z,2024-09-27T18:53:22Z,,,,,5244711029,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726459241,752,1,2,90,3,b8oqgvx1ijeyn6y1cn6929ix4,0,90.1,100.0,2024-09-27T18:48:08.182Z,2024-09-27T18:48:09Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244681293,212,25.1,5244681289,140,95.5,5244681285,107,,5244681297,1,,5244681287,56,Center,5244681295,213,4.94,5244681291,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726459265,813,12,2,90,5,dbl7ir1qugqz8nvp1vzn8im50,1,11.6,49.4,2024-09-27T18:48:09.971Z,2024-09-27T18:48:13Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5244681439,213,0.19,5244681435,141,55.4,5244681431,56,Back,5244681493,15,,5244681437,212,21.5,5244681433,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726459339,814,4,2,90,8,dbl7ir1qugqz8nvp1vzn8im50,1,29.5,45.0,2024-09-27T18:48:13.202Z,2024-09-27T18:48:16Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5244682043,233,753,5244681855,152,,5244681859,285,,5244681851,13,,5244681857,265,,5244681853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726459361,753,4,2,90,8,b8oqgvx1ijeyn6y1cn6929ix4,0,70.5,55.0,2024-09-27T18:48:13.203Z,2024-09-27T19:02:16Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,,5244681957,56,Center,5244681963,286,,5244682067,233,814,5244681961,265,,5244681955,13,,5244681959,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460295,815,1,2,90,43,dbl7ir1qugqz8nvp1vzn8im50,1,25.0,55.4,2024-09-27T18:48:48.473Z,2024-09-27T18:48:58Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5244687163,140,72.0,5244687157,157,,5244687167,212,54.4,5244687169,213,0.43,5244687159,152,,5244687155,5,,5244687161,56,Left,5244687165,141,89.1,5244687171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460253,754,4,2,90,51,b8oqgvx1ijeyn6y1cn6929ix4,1,30.1,10.9,2024-09-27T18:48:56.157Z,2024-09-27T19:02:19Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5244687025,152,,5244687029,285,,5244687021,13,,5244687023,56,Back,5244687335,233,816,5244687027,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460311,816,4,2,90,51,dbl7ir1qugqz8nvp1vzn8im50,0,69.9,89.1,2024-09-27T18:48:56.158Z,2024-09-27T18:48:59Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244687273,265,,5244687267,13,,5244687269,56,Left,5244687271,152,,5244687275,286,,5244687407,233,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460551,755,1,2,91,1,b8oqgvx1ijeyn6y1cn6929ix4,0,34.1,8.9,2024-09-27T18:49:06.750Z,2024-09-27T18:49:09Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244688561,5,,5244688565,152,,5244688569,140,86.2,5244688575,213,0.54,5244688571,141,56.6,5244688563,155,,5244688577,1,,5244688573,212,63.6,5244688567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460561,817,12,2,91,4,dbl7ir1qugqz8nvp1vzn8im50,1,11.1,42.7,2024-09-27T18:49:09.784Z,2024-09-27T18:49:14Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244688651,15,,5244688625,213,5.67,5244688615,140,28.5,5244688621,212,22.3,5244688617,141,23.9,5244688613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726460641,756,1,2,91,7,b8oqgvx1ijeyn6y1cn6929ix4,1,78.7,71.1,2024-09-27T18:49:12.662Z,2024-09-27T18:49:15Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5244689143,141,49.3,5244689137,155,,5244689147,213,5.39,5244689139,56,Center,5244689141,140,90.0,5244689145,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
