id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2719442543,768,1,2,73,48,8gxd9ry2580pu1b1dd5ny9ymy,1,44.1,44.2,2024-09-13T18:32:15.744Z,2024-09-13T18:32:22Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206305215,213,1.76,5206305207,141,83.9,5206305201,56,Back,5206305203,140,39.2,5206305211,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719442649,769,1,2,73,54,8gxd9ry2580pu1b1dd5ny9ymy,1,53.2,80.5,2024-09-13T18:32:22.072Z,2024-09-13T18:32:26Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206305837,56,Left,5206305839,140,63.3,5206305845,213,0.19,5206305841,141,83.5,5206305843,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719442725,770,1,2,73,59,8gxd9ry2580pu1b1dd5ny9ymy,1,53.9,72.4,2024-09-13T18:32:26.785Z,2024-09-13T18:32:31Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5206306321,140,84.7,5206306323,141,12.5,5206306327,213,5.38,5206306317,155,,5206306319,56,Right,5206306325,212,52.0,5206306329,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719442751,771,1,2,74,3,8gxd9ry2580pu1b1dd5ny9ymy,1,87.5,11.0,2024-09-13T18:32:30.856Z,2024-09-13T18:32:32Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5206306437,3,,5206306447,213,3.17,5206306439,56,Right,5206306445,212,15.0,5206306441,140,73.2,5206306443,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719442815,772,1,2,74,5,8gxd9ry2580pu1b1dd5ny9ymy,1,77.7,10.1,2024-09-13T18:32:32.679Z,2024-09-13T18:32:35Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5206306761,56,Right,5206306763,140,85.5,5206306767,212,8.7,5206306765,141,5.8,5206306769,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719442893,773,1,2,74,8,8gxd9ry2580pu1b1dd5ny9ymy,0,86.7,6.5,2024-09-13T18:32:35.544Z,2024-09-13T18:32:40Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5206307191,141,83.2,5206307193,212,52.2,5206307197,213,1.56,5206307199,1,,5206307183,2,,5206307203,345,,5206307189,140,87.3,5206307185,155,,5206307187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444093,650,61,2,74,25,bd4qakf7j0wwie8wke9km7uj8,0,5.2,7.4,2024-09-13T18:32:52.430Z,2024-09-13T18:33:50Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5206313991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719443119,774,4,2,74,26,8gxd9ry2580pu1b1dd5ny9ymy,1,96.4,92.2,2024-09-13T18:32:53.457Z,2024-09-13T19:02:39Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206308709,13,,5206308717,286,,5206308861,233,648,5206308715,265,,5206308711,56,Left,5206308713,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719443153,648,4,2,74,26,bd4qakf7j0wwie8wke9km7uj8,0,3.6,7.8,2024-09-13T18:32:53.458Z,2024-09-13T19:02:40Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5206308803,56,Back,5206308801,13,,5206308805,152,,5206308809,285,,5206308943,233,774,5206308807,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444013,775,1,2,75,3,8gxd9ry2580pu1b1dd5ny9ymy,0,97.1,95.0,2024-09-13T18:33:30.424Z,2024-09-13T18:33:35Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5206313533,140,94.5,5206313523,2,,5206313531,56,Center,5206313539,213,4.62,5206313525,5,,5206313529,152,,5206313535,141,50.0,5206313527,155,,5206313537,212,30.7,5206313891,233,,,,,,,,,,,,,,,649,,,,,,,,,,,,
2719444061,649,41,2,75,7,bd4qakf7j0wwie8wke9km7uj8,0,4.3,50.9,2024-09-13T18:33:34.326Z,2024-09-13T18:33:35Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5206313839,141,64.7,5206313837,140,22.0,5206313843,213,0.47,5206313841,212,20.8,5206313917,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444159,776,1,2,75,10,8gxd9ry2580pu1b1dd5ny9ymy,0,79.5,18.9,2024-09-13T18:33:37.689Z,2024-09-13T18:33:39Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5206314343,2,,5206314345,155,,5206314349,140,86.0,5206314347,56,Center,5206314351,141,40.4,5206314353,212,16.1,5206314355,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444235,651,12,2,75,12,bd4qakf7j0wwie8wke9km7uj8,1,12.5,62.1,2024-09-13T18:33:39.743Z,2024-09-13T18:33:42Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5206314693,213,2.74,5206314691,212,15.6,5206314767,167,,5206314687,140,0.0,5206314689,141,71.1,5206314685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444243,652,6,2,75,13,bd4qakf7j0wwie8wke9km7uj8,0,4.0,69.8,2024-09-13T18:33:40.657Z,2024-09-13T19:02:45Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5206314971,233,777,5206314897,56,Back,5206314899,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444221,777,6,2,75,13,8gxd9ry2580pu1b1dd5ny9ymy,1,96.0,30.2,2024-09-13T18:33:40.657Z,2024-09-13T19:02:45Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5206314949,233,652,5206314827,56,Center,5206314829,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445113,778,1,2,75,46,8gxd9ry2580pu1b1dd5ny9ymy,0,99.5,0.5,2024-09-13T18:34:13.178Z,2024-09-13T18:34:15Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206319311,1,,5206319301,140,96.7,5206319303,141,47.8,5206319307,213,1.66,5206319305,212,32.3,5206319299,56,Center,5206319295,155,,5206319297,223,,5206319293,6,,5206319291,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445219,653,12,2,75,52,bd4qakf7j0wwie8wke9km7uj8,1,4.2,63.2,2024-09-13T18:34:19.319Z,2024-09-13T18:35:12Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5206319917,212,12.8,5206319915,141,67.5,5206319919,213,0.23,5206319951,15,,5206319911,56,Back,5206319913,140,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445297,654,3,2,75,52,bd4qakf7j0wwie8wke9km7uj8,1,24.0,70.1,2024-09-13T18:34:19.488Z,2024-09-13T19:03:08Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206320255,285,,5206320337,233,779,5206320253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445215,779,45,2,75,52,8gxd9ry2580pu1b1dd5ny9ymy,0,76.0,29.9,2024-09-13T18:34:19.488Z,2024-09-13T19:03:09Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5206319907,56,Center,5206319909,286,,5206320385,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445309,655,61,2,75,55,bd4qakf7j0wwie8wke9km7uj8,0,16.2,67.5,2024-09-13T18:34:22.479Z,2024-09-13T18:34:22Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206320289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445371,780,1,2,75,56,8gxd9ry2580pu1b1dd5ny9ymy,1,68.5,14.6,2024-09-13T18:34:23.448Z,2024-09-13T18:34:25Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5206320661,213,5.84,5206320651,140,76.5,5206320655,141,8.8,5206320659,212,9.3,5206320649,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445403,656,45,2,75,58,bd4qakf7j0wwie8wke9km7uj8,0,25.4,92.3,2024-09-13T18:34:25.176Z,2024-09-13T19:03:10Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206320815,285,,5206321287,233,781,5206320813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445483,781,3,2,75,58,8gxd9ry2580pu1b1dd5ny9ymy,1,74.6,7.7,2024-09-13T18:34:25.176Z,2024-09-13T19:03:09Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206321185,286,,5206321183,56,Right,5206321223,233,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445671,782,1,2,76,2,8gxd9ry2580pu1b1dd5ny9ymy,0,72.6,20.3,2024-09-13T18:34:29.745Z,2024-09-13T18:34:37Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206322227,1,,5206322221,212,51.0,5206322223,213,0.95,5206322215,56,Left,5206322219,141,81.4,5206322217,140,100.0,5206322211,2,,5206322213,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445741,657,5,2,76,9,bd4qakf7j0wwie8wke9km7uj8,1,-0.8,18.9,2024-09-13T18:34:37.031Z,2024-09-13T19:10:42Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206322515,56,Back,5206322517,346,,5206322591,233,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719445685,783,5,2,76,9,8gxd9ry2580pu1b1dd5ny9ymy,0,100.8,81.1,2024-09-13T18:34:37.031Z,2024-09-13T19:10:42Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206322649,233,657,5206322285,346,,5206322281,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719446469,658,1,2,76,40,bd4qakf7j0wwie8wke9km7uj8,0,3.9,42.8,2024-09-13T18:35:07.368Z,2024-09-13T18:35:10Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5206326437,213,5.78,5206326425,56,Right,5206326435,212,62.3,5206326445,74,,5206326429,140,56.0,5206326441,1,,5206326433,141,0.0,5206326423,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719446477,659,5,2,76,43,bd4qakf7j0wwie8wke9km7uj8,0,56.0,-1.0,2024-09-13T18:35:10.706Z,2024-09-13T18:35:23Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5206326479,347,,5206326477,56,Right,5206328155,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719446767,784,5,2,76,43,8gxd9ry2580pu1b1dd5ny9ymy,1,44.0,101.0,2024-09-13T18:35:10.706Z,2024-09-13T19:10:43Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206328019,56,Back,5206328101,233,659,5206328021,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719446837,785,1,2,76,55,8gxd9ry2580pu1b1dd5ny9ymy,1,52.0,100.0,2024-09-13T18:35:22.832Z,2024-09-13T18:35:25Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206328383,140,59.9,5206328381,56,Left,5206328379,107,,5206328389,213,5.56,5206328385,141,90.8,5206328387,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719446843,786,50,2,76,58,8gxd9ry2580pu1b1dd5ny9ymy,1,63.7,91.6,2024-09-13T18:35:25.608Z,2024-09-13T18:35:30Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5206328423,56,Left,5206329005,233,661,5206328425,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719446917,661,7,2,76,58,bd4qakf7j0wwie8wke9km7uj8,1,36.3,8.4,2024-09-13T18:35:25.609Z,2024-09-13T18:36:26Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206328941,233,786,5206328825,285,,5206328821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447031,663,1,2,77,1,bd4qakf7j0wwie8wke9km7uj8,1,38.9,10.3,2024-09-13T18:35:29.074Z,2024-09-13T18:36:52Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5206329405,140,44.7,5206329399,56,Back,5206329415,212,7.6,5206329419,213,0.64,5206329411,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448375,669,1,2,77,2,bd4qakf7j0wwie8wke9km7uj8,0,49.6,11.0,2024-09-13T18:35:29.163Z,2024-09-13T20:16:19Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206336523,141,6.4,5206336521,140,51.3,5206336527,213,5.23,5206336525,212,3.6,5206338095,286,,5206338083,236,,5206338087,233,787,5206336519,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719446963,787,74,2,77,2,8gxd9ry2580pu1b1dd5ny9ymy,1,45.6,95.6,2024-09-13T18:35:29.164Z,2024-09-13T18:36:51Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206329021,285,,5206329019,56,Back,5206338139,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447043,664,50,2,77,5,bd4qakf7j0wwie8wke9km7uj8,1,44.0,8.0,2024-09-13T18:35:32.729Z,2024-09-13T18:35:40Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206329485,286,,5206329707,233,788,5206329483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447073,788,7,2,77,5,8gxd9ry2580pu1b1dd5ny9ymy,1,56.0,92.0,2024-09-13T18:35:32.730Z,2024-09-13T18:35:38Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206329675,233,664,5206329605,56,Left,5206329607,285,,5206329603,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447097,665,5,2,77,6,bd4qakf7j0wwie8wke9km7uj8,1,44.2,-1.0,2024-09-13T18:35:33.625Z,2024-09-13T19:10:43Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206329723,347,,5206330215,233,789,5206329719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447169,789,5,2,77,6,8gxd9ry2580pu1b1dd5ny9ymy,0,55.8,101.0,2024-09-13T18:35:33.625Z,2024-09-13T19:10:43Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206330159,347,,5206330157,56,Left,5206330269,233,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447331,666,1,2,77,17,bd4qakf7j0wwie8wke9km7uj8,1,40.6,0.0,2024-09-13T18:35:44.432Z,2024-09-13T18:35:48Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206331001,141,9.2,5206331003,212,24.0,5206330997,56,Right,5206330999,140,62.4,5206330995,107,,5206331005,213,0.30,5206331007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447353,667,1,2,77,21,bd4qakf7j0wwie8wke9km7uj8,0,62.4,9.2,2024-09-13T18:35:48.152Z,2024-09-13T18:35:49Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206331109,168,,5206331117,212,21.5,5206331119,213,0.15,5206331107,3,,5206331115,141,14.0,5206331111,56,Right,5206331113,140,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447465,791,1,2,77,23,8gxd9ry2580pu1b1dd5ny9ymy,1,9.7,75.6,2024-09-13T18:35:50.704Z,2024-09-13T18:35:54Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206331683,212,22.9,5206331681,141,42.2,5206331677,56,Back,5206331679,140,7.0,5206331685,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447595,792,1,2,77,26,8gxd9ry2580pu1b1dd5ny9ymy,1,11.7,37.4,2024-09-13T18:35:53.864Z,2024-09-13T18:35:59Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5206332353,140,24.5,5206332351,56,Back,5206332357,212,16.1,5206332359,213,5.70,5206332355,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447699,793,1,2,77,32,8gxd9ry2580pu1b1dd5ny9ymy,1,58.7,10.4,2024-09-13T18:35:59.512Z,2024-09-13T18:36:03Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5206332941,213,0.77,5206332933,56,Center,5206332939,212,12.7,5206332935,140,67.4,5206332937,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447765,794,1,2,77,36,8gxd9ry2580pu1b1dd5ny9ymy,1,61.6,15.8,2024-09-13T18:36:03.744Z,2024-09-13T18:36:06Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,,5206333313,212,15.9,5206333311,141,20.3,5206333307,56,Back,5206333315,213,2.95,5206333309,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447833,795,1,2,77,39,8gxd9ry2580pu1b1dd5ny9ymy,1,46.6,30.7,2024-09-13T18:36:06.425Z,2024-09-13T18:36:10Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206333623,140,46.7,5206333617,56,Back,5206333639,213,1.57,5206333629,141,59.6,5206333635,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447931,796,1,2,77,43,8gxd9ry2580pu1b1dd5ny9ymy,1,53.4,60.6,2024-09-13T18:36:10.504Z,2024-09-13T18:36:14Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206334111,56,Center,5206334113,140,66.4,5206334119,213,5.88,5206334115,141,52.1,5206334117,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447941,797,61,2,77,47,8gxd9ry2580pu1b1dd5ny9ymy,0,66.0,51.6,2024-09-13T18:36:14.657Z,2024-09-13T18:36:15Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206334167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448003,668,4,2,77,50,bd4qakf7j0wwie8wke9km7uj8,1,34.8,52.7,2024-09-13T18:36:17.344Z,2024-09-13T18:36:21Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206334527,152,,5206334579,233,798,5206334583,286,,5206334529,265,,5206334525,56,Back,5206334523,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447995,798,4,2,77,50,8gxd9ry2580pu1b1dd5ny9ymy,0,65.2,47.3,2024-09-13T18:36:17.345Z,2024-09-13T20:36:38Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206334471,152,,5206334473,265,,5206334605,233,668,5206334475,285,,5206334469,56,Center,5206903137,55,927,5206334467,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719552667,927,17,2,77,52,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-13T18:36:19.151Z,2024-09-13T20:36:38Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206903049,392,,5206903047,31,,5206903113,55,798,5206903051,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448933,670,1,2,78,28,bd4qakf7j0wwie8wke9km7uj8,1,35.7,53.4,2024-09-13T18:36:55.586Z,2024-09-13T18:36:59Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5206339747,155,,5206339749,152,,5206339745,5,,5206339757,212,40.2,5206339759,213,0.08,5206339755,141,57.9,5206339751,56,Center,5206339753,140,73.9,5206339761,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448939,671,44,2,78,32,bd4qakf7j0wwie8wke9km7uj8,1,76.0,63.8,2024-09-13T18:36:59.191Z,2024-09-13T19:03:28Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206339845,233,799,5206339789,56,Center,5206339791,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448929,799,44,2,78,32,8gxd9ry2580pu1b1dd5ny9ymy,0,24.0,36.2,2024-09-13T18:36:59.192Z,2024-09-13T19:03:28Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206339885,233,671,5206339731,56,Back,5206339733,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448979,672,1,2,78,32,bd4qakf7j0wwie8wke9km7uj8,0,73.9,57.9,2024-09-13T18:36:59.961Z,2024-09-13T18:37:02Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206339969,3,,5206339985,213,0.34,5206339973,168,,5206339983,212,18.1,5206339981,141,66.8,5206339977,56,Center,5206339979,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448975,800,61,2,78,34,8gxd9ry2580pu1b1dd5ny9ymy,0,7.8,33.6,2024-09-13T18:37:01.672Z,2024-09-13T18:37:01Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5206339947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449063,673,4,2,78,38,bd4qakf7j0wwie8wke9km7uj8,1,90.8,68.0,2024-09-13T18:37:05.642Z,2024-09-13T19:03:32Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206340811,152,,5206340813,286,,5206340803,9,,5206472629,294,,5206340805,13,,5206340809,56,Center,5206341681,233,801,5206355289,348,1el3mu4rgcx8tebrawgfvynf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449137,801,4,2,78,38,8gxd9ry2580pu1b1dd5ny9ymy,0,9.2,32.0,2024-09-13T18:37:05.643Z,2024-09-13T18:39:14Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5206341707,233,673,5206355595,55,803,5206341633,56,Back,5206341641,285,,5206341637,152,,5206341625,9,,5206348551,294,,5206341629,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449557,803,17,2,78,44,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-13T18:37:11.473Z,2024-09-13T18:39:14Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5206344603,33,,5206351397,165,,5206355577,55,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449287,802,43,2,78,51,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-13T18:37:18.721Z,2024-09-13T18:37:26Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206342869,144,17,5206341911,31,0,5206341913,392,0,5206341915,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719451419,675,16,2,80,26,bd4qakf7j0wwie8wke9km7uj8,1,88.5,50.0,2024-09-13T18:38:53.923Z,2024-09-13T19:48:22Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5206354695,231,51.6,5206355995,472,673,5206354691,458,,5206355991,281,7h02v4ymnko5fh01iylbh34es,5206354035,375,80:26.048,5206355989,280,PENALTY_WON,5206354689,390,544954,5206354031,374,2024-09-13 19:38:53.199,5206353463,214,,5206353459,17,5206354683,80,5206353461,56,5206354025,72,5206354687,103,3.8,5206354771,353,5206354685,102,46.3,,,,Center,5206354693,230,99.4,804,5206353457,9,5206355993,282,3050
2719451457,804,58,2,80,26,8gxd9ry2580pu1b1dd5ny9ymy,0,0.0,0.0,2024-09-13T18:38:53.923Z,2024-09-13T19:06:36Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5206354151,233,675,5206353707,75,,5206353709,56,Back,5206353705,179,,5206353703,186,,5206353701,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719453171,680,18,2,81,42,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-13T18:40:09.875Z,2024-09-13T18:41:31Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5206362915,42,,5206363019,55,681,5206362917,44,Midfielder,5206362921,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719453175,681,19,2,81,42,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-13T18:40:09.876Z,2024-09-13T19:10:33Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5206362951,59,12,5206362953,44,Defender,5206520297,292,4,5206362959,55,680,5206371251,293,5,5206362939,42,,5206362947,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719452639,676,18,2,81,48,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-13T18:40:15.916Z,2024-09-13T18:42:17Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206359801,44,Forward,5206359871,55,677,5206359799,42,,5206359805,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719452647,677,19,2,81,48,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-09-13T18:40:15.917Z,2024-09-13T19:10:37Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5206359833,42,,5206520737,292,6,5206359841,44,Midfielder,5206359843,55,676,5206359837,145,7,5206359839,59,8,5206376691,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
