id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2802163295,670,43,2,76,29,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-17T13:32:59.677Z,2025-04-17T14:00:37Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5657789803,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163313,672,1,2,76,32,8cfkisxf1fkxdqtt6tx1tup48,1,44.8,9.5,2025-04-17T13:33:02.266Z,2025-04-17T13:33:05Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5657755497,212,16.3,5657755493,140,49.4,5657755491,56,Back,5657755495,141,32.4,5657755499,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163345,673,1,2,76,35,8cfkisxf1fkxdqtt6tx1tup48,1,55.3,32.7,2025-04-17T13:33:05.171Z,2025-04-17T13:33:13Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5657755695,1,,5657755685,56,Left,5657755687,140,88.9,5657755693,213,0.87,5657755683,196,,5657755681,155,,5657755689,141,94.8,5657755691,212,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163371,674,1,2,76,48,8cfkisxf1fkxdqtt6tx1tup48,1,88.3,89.9,2025-04-17T13:33:18.554Z,2025-04-17T13:33:21Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5657755855,212,16.1,5657755857,213,4.00,5657755853,141,72.0,5657755849,56,Center,5657755851,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163379,675,3,2,76,51,8cfkisxf1fkxdqtt6tx1tup48,0,79.6,72.4,2025-04-17T13:33:21.667Z,2025-04-18T10:20:56Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5657755895,56,Center,5657755913,211,,5657755897,286,,5658760805,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163421,758,12,2,76,53,bd4qakf7j0wwie8wke9km7uj8,1,11.2,40.1,2025-04-17T13:33:23.053Z,2025-04-17T13:33:34Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5657756141,56,Right,5657756149,213,5.91,5657756145,141,12.3,5657756147,212,51.5,5657756143,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163413,676,1,2,76,59,8cfkisxf1fkxdqtt6tx1tup48,1,50.8,85.3,2025-04-17T13:33:29.018Z,2025-04-17T13:33:31Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657756087,212,14.5,5657756083,140,63.1,5657756081,56,Left,5657756089,213,0.47,5657756085,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163425,677,1,2,77,1,8cfkisxf1fkxdqtt6tx1tup48,0,68.6,87.4,2025-04-17T13:33:31.170Z,2025-04-17T13:33:35Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5657756165,141,36.3,5657756159,155,,5657756161,56,Center,5657756169,213,5.31,5657756167,212,42.1,5657756171,1,,5657756163,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163427,759,52,2,77,4,bd4qakf7j0wwie8wke9km7uj8,1,10.0,67.8,2025-04-17T13:33:34.678Z,2025-04-18T10:21:13Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5658760955,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163519,760,1,2,77,17,bd4qakf7j0wwie8wke9km7uj8,0,14.5,42.7,2025-04-17T13:33:47.781Z,2025-04-17T13:33:54Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5657756627,213,5.93,5657756619,56,Right,5657756623,141,13.2,5657756621,140,66.8,5657756617,199,,5657756629,1,,5657756625,212,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163525,678,44,2,77,22,8cfkisxf1fkxdqtt6tx1tup48,1,31.6,79.9,2025-04-17T13:33:52.962Z,2025-04-17T14:03:31Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657756703,233,761,5657756649,56,Back,5657756651,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163527,761,44,2,77,22,bd4qakf7j0wwie8wke9km7uj8,0,68.4,20.1,2025-04-17T13:33:52.963Z,2025-04-17T14:03:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657756657,286,,5657756707,233,678,5657756655,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163533,679,12,2,77,23,8cfkisxf1fkxdqtt6tx1tup48,1,32.0,72.9,2025-04-17T13:33:53.675Z,2025-04-17T13:33:56Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657756697,212,30.9,5657756733,167,,5657756701,15,,5657756693,140,54.6,5657756691,56,Left,5657756699,213,0.70,5657756695,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163539,680,5,2,77,25,8cfkisxf1fkxdqtt6tx1tup48,0,55.2,102.0,2025-04-17T13:33:55.148Z,2025-04-17T14:04:05Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5657756721,347,,5657756855,233,762,5657756719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163563,762,5,2,77,25,bd4qakf7j0wwie8wke9km7uj8,1,44.8,-2.0,2025-04-17T13:33:55.148Z,2025-04-17T14:04:05Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657756839,56,Back,5657756845,233,680,5657756841,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163569,763,1,2,77,32,bd4qakf7j0wwie8wke9km7uj8,1,56.8,0.0,2025-04-17T13:34:02.103Z,2025-04-17T13:34:04Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657756897,56,Right,5657756901,141,16.8,5657756905,213,1.71,5657756895,107,,5657756899,140,55.1,5657756903,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163579,764,1,2,77,33,bd4qakf7j0wwie8wke9km7uj8,1,55.1,17.6,2025-04-17T13:34:03.990Z,2025-04-17T13:34:06Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657756955,213,0.98,5657756951,141,42.1,5657756945,155,,5657756949,140,65.7,5657756953,212,20.0,5657756947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163585,765,1,2,77,36,bd4qakf7j0wwie8wke9km7uj8,0,65.7,42.1,2025-04-17T13:34:06.021Z,2025-04-17T13:34:06Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5657756975,140,71.7,5657756979,212,7.7,5657756981,213,5.68,5657756977,141,35.7,5657756973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163597,681,1,2,77,37,8cfkisxf1fkxdqtt6tx1tup48,0,31.6,66.9,2025-04-17T13:34:07.660Z,2025-04-17T13:34:10Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5657757049,157,,5657757051,56,Center,5657757059,213,5.66,5657757057,212,31.5,5657757053,140,55.9,5657757061,1,,5657757055,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163607,766,1,2,77,40,bd4qakf7j0wwie8wke9km7uj8,1,43.1,64.0,2025-04-17T13:34:10.573Z,2025-04-17T13:34:15Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5657757107,141,88.9,5657757103,56,Left,5657757111,213,0.66,5657757101,155,,5657757109,212,27.7,5657757105,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163633,767,1,2,77,44,bd4qakf7j0wwie8wke9km7uj8,1,65.3,93.5,2025-04-17T13:34:14.958Z,2025-04-17T13:34:21Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5657757221,56,Left,5657757229,213,5.44,5657757225,141,88.6,5657757227,212,4.4,5657757223,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163615,682,83,2,77,46,8cfkisxf1fkxdqtt6tx1tup48,0,34.2,23.0,2025-04-17T13:34:16.913Z,2025-04-17T13:34:23Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5657757305,399,4lac0f1ev5usxpka7gaev3hii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163617,683,83,2,77,47,8cfkisxf1fkxdqtt6tx1tup48,0,34.5,24.3,2025-04-17T13:34:17.890Z,2025-04-17T13:34:23Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5657757299,399,4lac0f1ev5usxpka7gaev3hii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163623,684,83,2,77,50,8cfkisxf1fkxdqtt6tx1tup48,0,34.4,25.8,2025-04-17T13:34:20.370Z,2025-04-17T13:34:22Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5657757269,399,4lac0f1ev5usxpka7gaev3hii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163639,768,61,2,77,51,bd4qakf7j0wwie8wke9km7uj8,0,67.3,82.9,2025-04-17T13:34:21.197Z,2025-04-17T13:34:21Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5657757251,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802168921,803,61,2,77,52,8cfkisxf1fkxdqtt6tx1tup48,0,24.9,32.5,2025-04-17T13:34:21.999Z,2025-04-18T10:36:40Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5657789283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163655,769,1,2,77,53,bd4qakf7j0wwie8wke9km7uj8,1,68.1,76.9,2025-04-17T13:34:23.205Z,2025-04-17T13:34:24Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5657757321,140,73.0,5657757319,56,Center,5657757323,141,41.2,5657757327,213,4.92,5657757325,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163663,770,1,2,77,54,bd4qakf7j0wwie8wke9km7uj8,1,73.0,41.2,2025-04-17T13:34:24.301Z,2025-04-17T13:34:26Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5657757363,141,40.7,5657757361,140,65.8,5657757359,56,Center,5657757365,212,7.6,5657757369,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163673,771,1,2,77,56,bd4qakf7j0wwie8wke9km7uj8,1,67.0,34.6,2025-04-17T13:34:26.685Z,2025-04-17T13:34:31Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657757451,56,Right,5657757459,213,5.31,5657757455,141,8.9,5657757457,212,21.2,5657757453,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163681,772,1,2,78,0,bd4qakf7j0wwie8wke9km7uj8,0,76.1,18.5,2025-04-17T13:34:30.799Z,2025-04-18T10:37:00Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657757503,140,87.8,5658769859,223,,5657757507,212,37.4,5657757509,213,1.24,5657757495,2,,5657757511,1,,5657757501,56,Center,5658769861,72,,5657757505,141,5657757499,155,,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163689,687,12,2,78,3,8cfkisxf1fkxdqtt6tx1tup48,1,12.1,37.6,2025-04-17T13:34:33.937Z,2025-04-17T13:34:35Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5657757555,140,22.8,5657757559,212,11.3,5657757561,213,0.07,5657757563,15,,5657757553,56,Back,5657757557,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163723,689,1,2,78,6,8cfkisxf1fkxdqtt6tx1tup48,1,26.7,34.8,2025-04-17T13:34:36.297Z,2025-04-17T13:34:43Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5657757735,213,5.42,5657757729,140,43.5,5657757731,141,4.3,5657757733,212,27.2,5657757727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163725,690,50,2,78,10,8cfkisxf1fkxdqtt6tx1tup48,1,59.7,4.8,2025-04-17T13:34:40.470Z,2025-04-18T09:21:45Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5657757743,286,,5657757741,56,Right,5657757749,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163719,773,7,2,78,10,bd4qakf7j0wwie8wke9km7uj8,1,40.3,95.2,2025-04-17T13:34:40.471Z,2025-04-18T10:37:13Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5658770077,383,,5657757719,56,Back,5657757745,233,690,5657757721,285,,5658770079,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163737,775,1,2,78,12,bd4qakf7j0wwie8wke9km7uj8,1,30.0,95.0,2025-04-17T13:34:42.197Z,2025-04-17T13:34:50Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5657757815,212,30.5,5657757811,140,8.8,5657757809,56,Back,5657757817,213,3.89,5657757813,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163745,776,1,2,78,19,bd4qakf7j0wwie8wke9km7uj8,1,10.5,56.3,2025-04-17T13:34:49.982Z,2025-04-17T13:34:51Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5657757845,56,Back,5657757849,141,28.9,5657757851,212,22.1,5657757847,140,21.9,5657757853,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163769,777,1,2,78,21,bd4qakf7j0wwie8wke9km7uj8,1,21.9,28.9,2025-04-17T13:34:51.022Z,2025-04-17T13:34:56Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5657757995,212,18.0,5657757997,213,0.74,5657757993,141,46.7,5657757991,140,34.6,5657757989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163777,778,1,2,78,26,bd4qakf7j0wwie8wke9km7uj8,1,36.2,49.3,2025-04-17T13:34:56.478Z,2025-04-18T10:38:25Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657758079,140,27.6,5657758083,212,14.4,5657758081,141,32.8,5657758077,56,Back,5657758085,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163787,779,1,2,78,27,bd4qakf7j0wwie8wke9km7uj8,1,27.6,32.8,2025-04-17T13:34:57.926Z,2025-04-17T13:35:00Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5657758157,56,Right,5657758165,213,5.81,5657758159,140,55.3,5657758167,1,,5657758163,212,32.6,5657758161,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163791,780,1,2,78,29,bd4qakf7j0wwie8wke9km7uj8,1,55.2,12.2,2025-04-17T13:34:59.814Z,2025-04-17T13:35:02Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5657758231,141,30.6,5657758235,213,1.65,5657758229,140,54.2,5657758227,56,Center,5657758233,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163811,781,1,2,78,32,bd4qakf7j0wwie8wke9km7uj8,1,57.2,25.6,2025-04-17T13:35:02.493Z,2025-04-18T10:38:32Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657758345,141,5.6,5657758349,213,5.35,5657758341,56,Right,5657758343,140,66.8,5657758347,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163829,782,1,2,78,36,bd4qakf7j0wwie8wke9km7uj8,1,65.3,6.1,2025-04-17T13:35:06.167Z,2025-04-17T13:35:10Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657758463,141,27.1,5657758467,213,0.89,5657758455,155,,5657758457,56,Center,5657758459,140,76.3,5657758465,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163845,783,1,2,78,40,bd4qakf7j0wwie8wke9km7uj8,1,76.0,18.5,2025-04-17T13:35:10.661Z,2025-04-17T13:35:13Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657758537,140,77.9,5657758543,213,4.92,5657758541,212,9.8,5657758539,141,4.4,5657758535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163851,784,1,2,78,43,bd4qakf7j0wwie8wke9km7uj8,1,77.7,4.4,2025-04-17T13:35:13.235Z,2025-04-17T13:35:15Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5657758561,56,Right,5657758569,213,3.16,5657758567,212,10.0,5657758563,140,68.2,5657758565,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163871,785,1,2,78,44,bd4qakf7j0wwie8wke9km7uj8,1,65.2,4.1,2025-04-17T13:35:14.821Z,2025-04-17T13:35:19Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5657758685,212,23.9,5657758681,140,70.0,5657758687,213,1.36,5657758683,141,38.5,5657758679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163873,786,43,2,78,49,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-17T13:35:19.022Z,2025-04-18T10:38:59Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5658771283,144,1,5657758699,141,56.4,5657758695,56,Center,5657758703,213,1.95,5657758701,212,12.6,5657758697,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163885,787,1,2,78,50,bd4qakf7j0wwie8wke9km7uj8,1,66.8,56.4,2025-04-17T13:35:20.120Z,2025-04-17T13:35:22Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5657758749,155,,5657758751,56,Center,5657758759,213,1.00,5657758757,212,16.6,5657758753,140,75.3,5657758755,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163893,788,1,2,78,52,bd4qakf7j0wwie8wke9km7uj8,1,75.4,76.4,2025-04-17T13:35:22.005Z,2025-04-17T13:35:23Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5657758793,141,70.0,5657758797,213,5.29,5657758789,56,Center,5657758791,140,78.1,5657758795,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163901,789,1,2,78,52,bd4qakf7j0wwie8wke9km7uj8,1,78.1,70.0,2025-04-17T13:35:22.821Z,2025-04-17T13:35:24Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5657758815,56,Center,5657758823,213,2.83,5657758819,141,72.7,5657758817,140,72.6,5657758821,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163915,790,1,2,78,54,bd4qakf7j0wwie8wke9km7uj8,1,72.6,72.7,2025-04-17T13:35:24.582Z,2025-04-17T13:35:27Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5657758903,56,Center,5657758907,141,76.0,5657758909,212,6.6,5657758911,213,0.35,5657758905,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163921,791,1,2,78,57,bd4qakf7j0wwie8wke9km7uj8,1,86.7,80.5,2025-04-17T13:35:27.358Z,2025-04-17T13:35:28Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5657758927,140,77.6,5657758933,213,2.99,5657758931,212,9.7,5657758925,56,Left,5657758929,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163923,792,1,2,78,58,bd4qakf7j0wwie8wke9km7uj8,1,77.6,82.7,2025-04-17T13:35:28.109Z,2025-04-17T13:35:29Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5657758945,213,4.12,5657758939,140,73.6,5657758941,141,73.6,5657758943,212,7.5,5657758937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163943,793,1,2,78,59,bd4qakf7j0wwie8wke9km7uj8,1,73.6,73.6,2025-04-17T13:35:29.222Z,2025-04-17T13:35:33Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5657759031,56,Left,5657759035,141,79.4,5657759039,213,0.28,5657759037,212,14.3,5657759033,140,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163945,794,1,2,79,3,bd4qakf7j0wwie8wke9km7uj8,0,91.7,74.1,2025-04-17T13:35:33.087Z,2025-04-18T10:39:32Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5657759063,212,20.4,5658771659,72,,5657759061,141,44.6,5658771657,387,,5657759055,155,,5657759057,56,Center,5657759053,2,,5658771655,225,,5657759065,213,5657759059,140,88.4,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163973,691,12,2,79,4,8cfkisxf1fkxdqtt6tx1tup48,1,15.8,59.1,2025-04-17T13:35:34.704Z,2025-04-17T13:35:41Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5657759217,213,5.19,5657759213,141,18.9,5657759211,140,29.3,5657759209,56,Back,5657759215,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164429,809,1,2,79,5,bd4qakf7j0wwie8wke9km7uj8,1,66.6,77.6,2025-04-17T13:35:35.541Z,2025-04-18T10:39:49Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5657761935,212,3.8,5657761931,140,64.3,5657761929,56,Center,5657761937,213,4.03,5657761933,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163977,795,1,2,79,6,bd4qakf7j0wwie8wke9km7uj8,0,66.5,75.4,2025-04-17T13:35:36.461Z,2025-04-18T10:40:05Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5657759243,141,51.3,5657759247,213,5.16,5658772139,155,,5657759241,140,73.9,5657759239,56,Center,5657759245,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163981,692,12,2,79,7,8cfkisxf1fkxdqtt6tx1tup48,1,12.3,67.9,2025-04-17T13:35:37.064Z,2025-04-17T14:05:47Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5657759269,212,16.0,5657759273,15,,5657759267,141,65.5,5657759271,213,6.18,5657759263,56,Back,5657759265,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163983,693,43,2,79,14,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-17T13:35:44.161Z,2025-04-18T10:40:36Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5657759285,56,Back,5657759287,285,0,5658772691,144,3,5657759351,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163989,796,8,2,79,14,bd4qakf7j0wwie8wke9km7uj8,1,76.0,31.6,2025-04-17T13:35:44.162Z,2025-04-18T10:40:40Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5658772765,383,,5657759325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164001,797,1,2,79,17,bd4qakf7j0wwie8wke9km7uj8,0,89.0,4.7,2025-04-17T13:35:47.765Z,2025-04-18T10:40:50Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657759413,233,694,5657759387,212,3.0,5657759377,2,,5657759411,236,,5658772857,224,,5657759385,141,8.9,5657759417,286,,5657759379,155,,5657759383,140,5658772939,20,,88.1,5657759381,56,5657759389,213,1.89,,,,Right,,,,,,,,,,,,,,,,,
2802163997,694,12,2,79,17,8cfkisxf1fkxdqtt6tx1tup48,1,12.3,86.2,2025-04-17T13:35:47.865Z,2025-04-17T13:35:50Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5657759371,56,Back,5657759425,233,797,5657759369,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164007,695,5,2,79,19,8cfkisxf1fkxdqtt6tx1tup48,0,11.9,101.4,2025-04-17T13:35:49.269Z,2025-04-17T14:04:06Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5657759429,347,,5657759427,56,Back,5657760135,233,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164119,798,5,2,79,19,bd4qakf7j0wwie8wke9km7uj8,1,88.1,-1.4,2025-04-17T13:35:49.269Z,2025-04-17T14:04:05Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5657760113,347,,5657760121,233,695,5657760111,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164069,696,18,2,79,43,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-17T13:36:13.595Z,2025-04-17T13:36:14Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5657759855,55,697,5657759799,42,,5657759803,59,20,5657759801,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164073,697,19,2,79,43,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-17T13:36:13.596Z,2025-04-17T14:05:41Z,5jv4a1295xd5oonpj9w9fy61g,M. Salah,,,5657759825,59,33,5657797659,292,9,5657797661,293,2,5657759817,42,,5657759821,145,9,5657759831,55,696,5657759829,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
