id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2799238597,858,45,2,79,30,dbl7ir1qugqz8nvp1vzn8im50,0,10.8,38.2,2025-04-11T18:38:58.525Z,2025-04-11T19:04:51Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641707081,56,Back,5641707083,285,,5641708593,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799221941,695,1,2,79,31,f1h34qp5zbfl489q8vnkhiq9s,1,86.9,59.9,2025-04-11T18:38:59.566Z,2025-04-11T20:12:35Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,1.0,,5641791297,210,15,5641708479,140,88.2,5641708481,141,42.5,5641708485,213,4.83,5641615779,56,Center,5641791303,154,,5641708483,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222031,696,15,2,79,35,f1h34qp5zbfl489q8vnkhiq9s,1,91.7,38.9,2025-04-11T18:39:03.582Z,2025-04-11T19:36:39Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5641616269,22,,5641791369,29,,5641616271,17,,5641791371,154,,5641617247,231,49.5,5641617287,233,752,5641617243,147,40.8,5641617235,102,48.0,5641616273,56,Center,5641791373,55,695,5641616695,82,5641616691,20,5641617245,230,99.4,5641993109,80,5641617241,146,5641993111,328,5641617237,103,,,,93.4,,,,,,,19
2799222045,752,10,2,79,35,dbl7ir1qugqz8nvp1vzn8im50,1,8.9,55.2,2025-04-11T18:39:03.682Z,2025-04-11T20:37:05Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641616343,56,Back,5641617311,233,696,5641616341,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222053,697,6,2,79,36,f1h34qp5zbfl489q8vnkhiq9s,1,95.5,42.2,2025-04-11T18:39:05.006Z,2025-04-11T19:05:17Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5641616515,75,,5641616513,56,Center,5641616581,233,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222081,753,6,2,79,36,dbl7ir1qugqz8nvp1vzn8im50,0,4.5,57.8,2025-04-11T18:39:05.006Z,2025-04-11T19:05:17Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641616635,233,697,5641616549,73,,5641616547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222859,698,1,2,80,11,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,0.5,2025-04-11T18:39:39.558Z,2025-04-11T18:39:47Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641620601,2,,5641620615,212,41.4,5641620617,213,1.71,5641620605,155,,5641620607,223,,5641620611,140,94.2,5641620619,1,,5641620613,141,60.8,5641620603,6,,5641620609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222869,699,1,2,80,16,f1h34qp5zbfl489q8vnkhiq9s,0,95.2,69.0,2025-04-11T18:39:45.493Z,2025-04-11T18:39:46Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641620663,212,3.7,5641620655,140,95.8,5641620667,213,4.89,5641620645,3,,5641620661,141,63.7,5641620651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222879,754,61,2,80,17,dbl7ir1qugqz8nvp1vzn8im50,1,4.7,37.7,2025-04-11T18:39:46.251Z,2025-04-11T18:39:46Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641620719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799240483,859,12,2,80,18,dbl7ir1qugqz8nvp1vzn8im50,1,2.0,40.0,2025-04-11T18:39:46.525Z,2025-04-11T18:55:11Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641717453,167,,5641717409,141,37.1,5641717413,213,3.65,5641717411,212,4.1,5641717407,140,0.0,5641717405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222893,700,6,2,80,18,f1h34qp5zbfl489q8vnkhiq9s,1,100.0,58.0,2025-04-11T18:39:46.852Z,2025-04-11T19:05:17Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641620887,73,,5641620885,56,Center,5641620945,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222917,755,6,2,80,18,dbl7ir1qugqz8nvp1vzn8im50,0,0.0,42.0,2025-04-11T18:39:46.852Z,2025-04-11T19:05:18Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641620905,56,Back,5641620907,73,,5641621139,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223547,701,1,2,80,45,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,99.5,2025-04-11T18:40:14.347Z,2025-04-11T18:40:15Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641624187,213,4.59,5641624185,212,34.0,5641624179,56,Center,5641624173,6,,5641624169,2,,5641624181,140,95.7,5641624183,141,49.9,5641624189,1,,5641624175,155,,5641624177,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223771,756,12,2,80,47,dbl7ir1qugqz8nvp1vzn8im50,1,2.2,46.0,2025-04-11T18:40:16.235Z,2025-04-11T18:40:24Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641625225,140,19.3,5641625229,212,32.0,5641625223,56,Back,5641625227,141,7.0,5641625231,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223683,702,43,2,80,52,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T18:40:20.656Z,2025-04-11T18:40:35Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641624853,286,0,5641624851,56,Left,5641626529,144,45,5641625401,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223787,757,3,2,80,55,dbl7ir1qugqz8nvp1vzn8im50,0,19.3,7.0,2025-04-11T18:40:24.234Z,2025-04-11T18:40:25Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5641625353,211,,5641625307,56,Back,5641625309,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223937,703,1,2,80,56,f1h34qp5zbfl489q8vnkhiq9s,1,68.8,91.4,2025-04-11T18:40:25.181Z,2025-04-11T19:07:58Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5641626125,213,6.09,5641626123,212,8.7,5641626117,56,Left,5641626119,140,76.9,5641626121,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223963,704,1,2,81,0,f1h34qp5zbfl489q8vnkhiq9s,0,78.3,76.9,2025-04-11T18:40:28.669Z,2025-04-11T19:07:34Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5641626249,140,95.8,5641626243,2,,5641626253,212,29.5,5641626245,155,,5641626247,56,Center,5641626251,141,43.0,5641626255,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224195,759,1,2,81,16,dbl7ir1qugqz8nvp1vzn8im50,1,2.8,50.4,2025-04-11T18:40:45.099Z,2025-04-11T18:40:47Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641627527,140,20.1,5641627533,213,0.40,5641627525,56,Back,5641627531,212,19.7,5641627543,189,,5641627529,141,61.7,5641627523,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224227,760,1,2,81,18,dbl7ir1qugqz8nvp1vzn8im50,1,20.1,61.7,2025-04-11T18:40:47.073Z,2025-04-11T18:40:48Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641627719,56,Back,5641627729,213,4.64,5641627725,141,32.8,5641627723,140,18.8,5641627727,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224269,761,1,2,81,19,dbl7ir1qugqz8nvp1vzn8im50,1,19.2,32.8,2025-04-11T18:40:48.201Z,2025-04-11T18:40:50Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641627939,140,9.9,5641627947,213,2.47,5641627941,141,44.2,5641627937,56,Back,5641627943,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224293,762,1,2,81,21,dbl7ir1qugqz8nvp1vzn8im50,1,9.9,44.2,2025-04-11T18:40:50.074Z,2025-04-11T18:40:51Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641628079,141,38.9,5641628081,212,12.1,5641628071,56,Back,5641628083,213,5.98,5641628075,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224357,763,1,2,81,22,dbl7ir1qugqz8nvp1vzn8im50,1,21.1,39.4,2025-04-11T18:40:51.113Z,2025-04-11T18:40:54Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641628401,140,13.0,5641628403,141,62.6,5641628409,213,2.07,5641628405,212,17.9,5641628399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224399,764,1,2,81,25,dbl7ir1qugqz8nvp1vzn8im50,1,23.7,70.3,2025-04-11T18:40:54.298Z,2025-04-11T18:40:56Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641628611,56,Back,5641628619,213,1.12,5641628615,141,93.5,5641628613,140,30.9,5641628617,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224523,765,1,2,81,27,dbl7ir1qugqz8nvp1vzn8im50,0,30.9,93.5,2025-04-11T18:40:56.178Z,2025-04-11T18:41:03Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641629311,213,0.14,5641629307,212,40.6,5641629305,141,100.0,5641629315,1,,5641629301,140,69.2,5641629297,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799225057,705,5,2,81,34,f1h34qp5zbfl489q8vnkhiq9s,1,33.4,-1.4,2025-04-11T18:41:02.980Z,2025-04-11T19:05:56Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641632335,56,Back,5641632337,347,,5641632583,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224537,766,5,2,81,34,dbl7ir1qugqz8nvp1vzn8im50,0,66.6,101.4,2025-04-11T18:41:02.980Z,2025-04-11T19:05:56Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641629381,347,,5641632625,233,705,5641629377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799225063,706,18,2,81,58,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T18:41:27.462Z,2025-04-11T18:41:28Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641632375,44,Midfielder,5641632373,42,,5641632377,59,17,5641632521,55,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799225073,707,19,2,81,58,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T18:41:27.463Z,2025-04-11T20:42:51Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5641632455,59,8,5641632457,292,10,5641632447,42,,5641632461,44,Forward,5641632453,145,8,5641632459,293,3,5641632463,55,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799225387,767,18,2,82,15,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T18:41:43.733Z,2025-04-11T18:41:44Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5641634261,44,Forward,5641634265,59,31,5641634257,42,,5641634387,55,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799225395,768,19,2,82,15,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T18:41:43.734Z,2025-04-11T18:41:45Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5641634301,145,11,5641634297,42,,5641634317,44,Forward,5641634321,55,767,5641634305,59,26,5641634313,293,1,5641634309,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799225553,769,18,2,82,32,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T18:42:00.835Z,2025-04-11T18:42:02Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641635159,42,,5641635163,59,4,5641635283,55,770,5641635161,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799225565,770,19,2,82,32,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T18:42:00.836Z,2025-04-11T18:42:03Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5641635225,293,5,5641635227,44,Defender,5641635215,42,,5641635221,59,13,5641635229,55,769,5641635223,292,4,5641635219,145,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226139,708,1,2,82,52,f1h34qp5zbfl489q8vnkhiq9s,0,34.7,0.0,2025-04-11T18:42:21.465Z,2025-04-11T18:42:23Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641638505,141,21.3,5641638507,212,35.6,5641638511,1,,5641638499,107,,5641638501,56,Center,5641638509,213,0.45,5641638503,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226163,771,44,2,82,55,dbl7ir1qugqz8nvp1vzn8im50,1,34.2,66.0,2025-04-11T18:42:24.524Z,2025-04-11T19:05:10Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641638653,285,,5641701693,233,763,5641638651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799237639,763,44,2,82,56,f1h34qp5zbfl489q8vnkhiq9s,0,65.8,34.0,2025-04-11T18:42:24.525Z,2025-04-11T19:05:11Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5641701741,233,771,5641701677,56,Center,5641701679,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226173,772,8,2,82,56,dbl7ir1qugqz8nvp1vzn8im50,1,24.7,67.0,2025-04-11T18:42:25.010Z,2025-04-11T18:51:49Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641701301,15,,5641638685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226265,709,61,2,83,0,f1h34qp5zbfl489q8vnkhiq9s,0,57.9,20.7,2025-04-11T18:42:29.218Z,2025-04-11T19:14:01Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5641639215,189,,5641639115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226375,774,1,2,83,4,dbl7ir1qugqz8nvp1vzn8im50,1,55.2,54.5,2025-04-11T18:42:33.497Z,2025-04-11T18:42:34Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5641639665,213,5.31,5641639655,56,Center,5641639661,141,35.8,5641639663,212,15.4,5641639659,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226401,775,1,2,83,6,dbl7ir1qugqz8nvp1vzn8im50,0,74.4,22.9,2025-04-11T18:42:34.754Z,2025-04-11T18:42:54Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5641639795,140,88.9,5641639803,212,28.3,5641639789,155,,5641639799,141,57.9,5641639793,56,Center,5641639805,213,1.00,5641639787,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226413,710,12,2,83,8,f1h34qp5zbfl489q8vnkhiq9s,1,11.4,43.1,2025-04-11T18:42:36.577Z,2025-04-11T18:42:39Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641639849,141,39.7,5641639853,213,6.14,5641639851,212,16.8,5641639871,15,,5641639847,140,27.2,5641639845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226497,711,1,2,83,10,f1h34qp5zbfl489q8vnkhiq9s,1,28.0,37.4,2025-04-11T18:42:39.010Z,2025-04-11T18:42:41Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5641640267,56,Back,5641640291,213,1.77,5641640279,141,46.6,5641640273,140,26.8,5641640285,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226513,713,1,2,83,12,f1h34qp5zbfl489q8vnkhiq9s,0,27.7,46.3,2025-04-11T18:42:41.441Z,2025-04-11T18:43:04Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5641640351,140,45.3,5641640349,56,Back,5641640353,141,74.8,5641640355,212,26.8,5641640357,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226517,776,61,2,83,14,dbl7ir1qugqz8nvp1vzn8im50,0,51.8,33.6,2025-04-11T18:42:42.586Z,2025-04-11T18:42:42Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5641640379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226579,777,83,2,83,17,dbl7ir1qugqz8nvp1vzn8im50,0,55.0,13.7,2025-04-11T18:42:45.912Z,2025-04-11T18:42:52Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5641641479,399,5sha6xhovfmuzd7rolx1om39w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226659,714,1,2,83,18,f1h34qp5zbfl489q8vnkhiq9s,1,38.5,76.7,2025-04-11T18:42:47.473Z,2025-04-11T18:42:49Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5641641111,56,Back,5641641117,212,8.3,5641641115,141,64.9,5641641119,213,4.46,5641641113,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226701,715,1,2,83,21,f1h34qp5zbfl489q8vnkhiq9s,1,35.6,60.0,2025-04-11T18:42:49.564Z,2025-04-11T18:42:52Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641641403,212,19.2,5641641395,56,Back,5641641399,141,38.8,5641641397,140,23.5,5641641407,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226761,716,1,2,83,23,f1h34qp5zbfl489q8vnkhiq9s,1,23.9,34.8,2025-04-11T18:42:52.274Z,2025-04-11T18:42:55Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641641737,56,Back,5641641739,140,45.6,5641641745,213,5.71,5641641743,212,27.1,5641641741,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226843,717,1,2,83,26,f1h34qp5zbfl489q8vnkhiq9s,1,43.6,10.6,2025-04-11T18:42:54.898Z,2025-04-11T18:42:58Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641642171,140,40.5,5641642175,212,12.1,5641642177,213,1.84,5641642173,141,27.7,5641642169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799226939,718,1,2,83,29,f1h34qp5zbfl489q8vnkhiq9s,1,38.1,25.2,2025-04-11T18:42:58.065Z,2025-04-11T18:43:03Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641642683,141,18.0,5641642685,212,16.4,5641642687,213,3.44,5641642679,56,Back,5641642681,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227067,719,1,2,83,36,f1h34qp5zbfl489q8vnkhiq9s,1,29.5,15.6,2025-04-11T18:43:05.458Z,2025-04-11T18:43:11Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641643383,212,33.1,5641643377,56,Back,5641643387,1,,5641643385,213,1.55,5641643379,140,30.3,5641643381,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227111,720,1,2,83,42,f1h34qp5zbfl489q8vnkhiq9s,0,40.2,66.9,2025-04-11T18:43:11.163Z,2025-04-11T18:43:13Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641643627,155,,5641643633,141,34.8,5641643639,1,,5641643631,140,71.2,5641643637,213,5.69,5641643635,212,39.2,5641643629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227183,779,1,2,83,47,dbl7ir1qugqz8nvp1vzn8im50,1,24.0,80.0,2025-04-11T18:43:16.246Z,2025-04-11T18:43:18Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641644141,56,Back,5641644145,141,73.0,5641644149,213,5.68,5641644143,140,30.6,5641644147,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227193,780,61,2,83,49,dbl7ir1qugqz8nvp1vzn8im50,1,30.6,73.0,2025-04-11T18:43:18.409Z,2025-04-11T18:43:18Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5641644207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227223,781,1,2,83,51,dbl7ir1qugqz8nvp1vzn8im50,0,28.5,73.2,2025-04-11T18:43:19.674Z,2025-04-11T18:43:20Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641644341,140,36.3,5641644347,213,0.87,5641644343,141,87.5,5641644345,212,12.7,5641644337,155,,5641644339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227297,721,1,2,83,54,f1h34qp5zbfl489q8vnkhiq9s,0,45.7,17.3,2025-04-11T18:43:22.568Z,2025-04-11T18:43:26Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641645099,233,782,5641645103,286,,5641644713,56,Back,5641644719,212,1.9,5641644721,213,5.77,5641645095,236,,5641644717,141,15.9,5641644715,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227355,782,74,2,83,54,dbl7ir1qugqz8nvp1vzn8im50,1,46.1,89.4,2025-04-11T18:43:22.569Z,2025-04-11T19:04:36Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5641645131,233,721,5641645037,285,,5641645035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227387,783,61,2,83,59,dbl7ir1qugqz8nvp1vzn8im50,0,55.4,94.7,2025-04-11T18:43:27.945Z,2025-04-11T18:51:16Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5641645243,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227487,723,1,2,84,0,f1h34qp5zbfl489q8vnkhiq9s,1,33.2,4.4,2025-04-11T18:43:28.561Z,2025-04-11T18:43:32Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641645793,141,21.3,5641645791,140,10.7,5641645789,56,Back,5641645797,213,2.69,5641645795,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227549,724,1,2,84,3,f1h34qp5zbfl489q8vnkhiq9s,1,11.2,28.0,2025-04-11T18:43:31.841Z,2025-04-11T18:43:34Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5641646079,212,21.0,5641646075,140,31.1,5641646073,56,Back,5641646077,141,30.4,5641646081,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227615,725,1,2,84,5,f1h34qp5zbfl489q8vnkhiq9s,1,31.7,28.5,2025-04-11T18:43:34.192Z,2025-04-11T18:43:37Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641646431,140,12.7,5641646435,212,21.4,5641646429,56,Back,5641646437,213,3.52,5641646433,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227695,726,1,2,84,9,f1h34qp5zbfl489q8vnkhiq9s,1,16.5,14.7,2025-04-11T18:43:37.593Z,2025-04-11T18:43:42Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5641646951,213,0.11,5641646947,141,21.6,5641646945,140,56.6,5641646941,155,,5641646949,212,42.4,5641646943,56,Center,5641646953,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227703,727,61,2,84,13,f1h34qp5zbfl489q8vnkhiq9s,0,56.6,21.6,2025-04-11T18:43:41.976Z,2025-04-11T18:43:42Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5641646979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227791,784,4,2,84,17,dbl7ir1qugqz8nvp1vzn8im50,1,50.4,68.4,2025-04-11T18:43:45.945Z,2025-04-11T19:04:29Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641647517,13,,5641647519,56,Center,5641647523,265,,5641647525,286,,5641647689,233,728,5641647521,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799227811,728,4,2,84,17,f1h34qp5zbfl489q8vnkhiq9s,0,49.6,31.6,2025-04-11T18:43:45.946Z,2025-04-11T19:04:30Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5641647653,152,,5641647649,13,,5641647655,265,,5641647729,233,784,5641647657,285,,5641647651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799228249,785,1,2,84,36,dbl7ir1qugqz8nvp1vzn8im50,1,56.3,68.5,2025-04-11T18:44:04.976Z,2025-04-11T18:44:06Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641649799,5,,5641649801,152,,5641649807,141,61.8,5641649805,140,58.3,5641649811,213,5.14,5641649809,212,5.0,5641649803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
