id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2793626187,552,1,2,60,25,bd4qakf7j0wwie8wke9km7uj8,0,98.2,34.2,2025-03-30T13:21:01.631Z,2025-03-30T19:22:46Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5610632875,212,10.9,5610631433,56,Center,5610632873,141,49.5,5610632871,140,95.0,5610632877,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793626253,672,12,2,60,26,b2vft81kyjurzbmekvgrqwr64,1,2.6,49.5,2025-03-30T13:21:03.268Z,2025-03-30T14:06:24Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610635349,56,Back,5610635357,213,1.45,5610635351,140,4.6,5610635355,212,16.9,5610635353,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793626269,673,1,2,60,28,b2vft81kyjurzbmekvgrqwr64,1,7.3,69.9,2025-03-30T13:21:05.411Z,2025-03-30T14:06:05Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610932921,141,77.1,5610932923,212,31.2,5610932925,213,0.16,5610932919,140,36.6,5610932917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793626549,675,1,2,60,34,b2vft81kyjurzbmekvgrqwr64,1,21.3,91.2,2025-03-30T13:21:10.731Z,2025-03-30T13:21:17Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5610633165,213,5.76,5610633159,140,35.2,5610633163,212,16.9,5610633161,141,78.8,5610633157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793626559,676,61,2,60,40,b2vft81kyjurzbmekvgrqwr64,0,69.4,62.6,2025-03-30T13:21:17.467Z,2025-03-30T13:21:18Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5610633195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793626649,554,1,2,60,43,bd4qakf7j0wwie8wke9km7uj8,1,26.1,42.7,2025-03-30T13:21:20.006Z,2025-03-30T13:21:22Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610633735,212,16.2,5610633731,141,64.6,5610633723,56,Back,5610633739,213,1.98,5610633727,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793626693,555,1,2,60,47,bd4qakf7j0wwie8wke9km7uj8,1,23.8,67.3,2025-03-30T13:21:23.639Z,2025-03-30T13:21:24Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610634029,212,13.8,5610634027,141,47.9,5610634025,140,19.9,5610634023,56,Back,5610634031,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793626779,556,1,2,60,48,bd4qakf7j0wwie8wke9km7uj8,1,19.9,47.9,2025-03-30T13:21:24.590Z,2025-03-30T13:21:27Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610634433,213,5.77,5610634431,212,10.8,5610634425,56,Back,5610634429,141,40.1,5610634427,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793626871,557,1,2,60,51,bd4qakf7j0wwie8wke9km7uj8,1,24.6,40.6,2025-03-30T13:21:27.694Z,2025-03-30T13:21:31Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610634949,141,6.5,5610634945,56,Back,5610634947,140,29.4,5610634953,213,4.93,5610634951,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793626945,558,1,2,60,54,bd4qakf7j0wwie8wke9km7uj8,1,31.3,6.4,2025-03-30T13:21:31.166Z,2025-03-30T13:21:33Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610635301,213,5.95,5610635295,140,36.7,5610635293,56,Back,5610635297,141,3.5,5610635299,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793626991,559,1,2,60,57,bd4qakf7j0wwie8wke9km7uj8,1,40.9,3.2,2025-03-30T13:21:33.566Z,2025-03-30T13:21:35Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5610635535,212,9.8,5610635539,213,2.65,5610635533,141,10.0,5610635531,140,32.7,5610635529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627095,560,1,2,60,58,bd4qakf7j0wwie8wke9km7uj8,1,32.6,9.5,2025-03-30T13:21:35.070Z,2025-03-30T13:21:38Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610636063,212,18.7,5610636061,141,34.8,5610636057,56,Back,5610636065,213,1.97,5610636059,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627211,561,1,2,61,2,bd4qakf7j0wwie8wke9km7uj8,1,25.7,34.8,2025-03-30T13:21:38.782Z,2025-03-30T13:21:42Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610636615,212,17.5,5610636611,140,31.8,5610636613,141,58.8,5610636609,56,Back,5610636617,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627329,562,1,2,61,5,bd4qakf7j0wwie8wke9km7uj8,1,46.0,57.5,2025-03-30T13:21:42.358Z,2025-03-30T13:21:45Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610637215,56,Back,5610637223,213,1.62,5610637219,141,91.4,5610637221,212,23.1,5610637217,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627419,563,1,2,61,9,bd4qakf7j0wwie8wke9km7uj8,1,53.3,90.9,2025-03-30T13:21:45.807Z,2025-03-30T13:21:49Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5610637699,212,7.3,5610637697,141,88.3,5610637695,140,60.0,5610637693,56,Left,5610637701,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627469,564,1,2,61,13,bd4qakf7j0wwie8wke9km7uj8,1,60.8,95.9,2025-03-30T13:21:49.614Z,2025-03-30T13:21:52Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5610638017,212,18.7,5610638019,213,3.17,5610638009,56,Back,5610638013,141,95.0,5610638011,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627549,565,1,2,61,15,bd4qakf7j0wwie8wke9km7uj8,1,41.8,94.1,2025-03-30T13:21:52.071Z,2025-03-30T13:21:55Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5610638483,213,4.49,5610638471,56,Back,5610638473,140,38.0,5610638479,212,17.9,5610638475,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627627,566,1,2,61,18,bd4qakf7j0wwie8wke9km7uj8,1,41.4,62.4,2025-03-30T13:21:55.254Z,2025-03-30T13:21:58Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610638847,213,4.90,5610638841,140,46.6,5610638843,141,20.7,5610638845,212,28.9,5610638839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627685,567,1,2,61,22,bd4qakf7j0wwie8wke9km7uj8,1,52.6,11.4,2025-03-30T13:21:58.606Z,2025-03-30T13:22:01Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610639133,212,16.4,5610639135,213,5.96,5610639131,141,3.7,5610639127,56,Right,5610639129,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627753,568,1,2,61,24,bd4qakf7j0wwie8wke9km7uj8,1,63.9,3.4,2025-03-30T13:22:00.903Z,2025-03-30T13:22:04Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610639477,140,40.9,5610639483,213,2.49,5610639481,212,30.3,5610639479,141,30.4,5610639475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627819,569,1,2,61,27,bd4qakf7j0wwie8wke9km7uj8,1,40.9,30.4,2025-03-30T13:22:03.902Z,2025-03-30T13:22:06Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610639837,212,12.8,5610639831,56,Center,5610639833,140,53.0,5610639839,213,6.19,5610639835,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627863,570,1,2,61,29,bd4qakf7j0wwie8wke9km7uj8,1,53.0,28.6,2025-03-30T13:22:06.238Z,2025-03-30T13:22:08Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610640065,213,5.31,5610640055,56,Right,5610640059,140,63.6,5610640061,141,4.6,5610640063,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793627933,571,1,2,61,32,bd4qakf7j0wwie8wke9km7uj8,1,57.6,6.7,2025-03-30T13:22:08.567Z,2025-03-30T13:22:11Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610640401,213,2.68,5610640393,56,Back,5610640395,140,43.5,5610640397,141,17.6,5610640399,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628027,572,1,2,61,34,bd4qakf7j0wwie8wke9km7uj8,1,43.5,17.6,2025-03-30T13:22:11.480Z,2025-03-30T13:22:15Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610640811,141,31.0,5610640813,212,14.4,5610640809,140,54.1,5610640815,213,0.69,5610640807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628089,573,1,2,61,38,bd4qakf7j0wwie8wke9km7uj8,1,57.4,33.3,2025-03-30T13:22:15.071Z,2025-03-30T13:22:18Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610641197,213,4.68,5610641191,140,56.9,5610641189,56,Right,5610641195,212,19.0,5610641193,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628129,574,1,2,61,41,bd4qakf7j0wwie8wke9km7uj8,0,64.7,4.7,2025-03-30T13:22:18.223Z,2025-03-30T13:22:20Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610641411,1,,5610641405,212,33.4,5610641403,141,47.3,5610641395,155,,5610641397,56,Center,5610641399,140,80.6,5610641407,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628191,677,12,2,61,44,b2vft81kyjurzbmekvgrqwr64,1,16.3,44.3,2025-03-30T13:22:20.554Z,2025-03-30T13:22:24Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610641793,56,Center,5610641795,140,51.8,5610641797,141,52.5,5610641799,212,37.7,5610641801,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628219,575,45,2,61,47,bd4qakf7j0wwie8wke9km7uj8,0,55.6,52.6,2025-03-30T13:22:23.859Z,2025-03-30T14:09:09Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610641947,285,,5610641945,56,Center,5610642143,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628237,678,3,2,61,47,b2vft81kyjurzbmekvgrqwr64,1,44.4,47.4,2025-03-30T13:22:23.859Z,2025-03-30T14:09:09Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610642125,233,575,5610642023,56,Back,5610642027,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628291,680,1,2,61,51,b2vft81kyjurzbmekvgrqwr64,0,58.9,39.4,2025-03-30T13:22:28.042Z,2025-03-30T13:22:28Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610642317,140,73.5,5610642313,155,,5610642321,212,17.5,5610642323,213,0.51,5610642319,141,51.9,5610642315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628333,576,8,2,61,54,bd4qakf7j0wwie8wke9km7uj8,1,30.8,63.9,2025-03-30T13:22:31.176Z,2025-03-30T13:22:31Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5610642601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628385,578,1,2,61,56,bd4qakf7j0wwie8wke9km7uj8,1,25.7,59.3,2025-03-30T13:22:32.646Z,2025-03-30T13:22:33Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610642917,140,31.4,5610642915,56,Back,5610642923,213,1.33,5610642919,141,95.1,5610642921,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628509,579,1,2,61,57,bd4qakf7j0wwie8wke9km7uj8,1,31.4,95.1,2025-03-30T13:22:33.742Z,2025-03-30T13:22:40Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610643557,213,5.86,5610643549,56,Back,5610643555,212,13.7,5610643553,141,86.9,5610643551,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628569,580,1,2,62,3,bd4qakf7j0wwie8wke9km7uj8,1,43.3,78.5,2025-03-30T13:22:40.375Z,2025-03-30T13:22:44Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5610643847,140,35.8,5610643851,212,32.1,5610643853,213,4.46,5610643849,141,32.8,5610643855,1,,5610643845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628627,581,1,2,62,7,bd4qakf7j0wwie8wke9km7uj8,1,35.8,32.8,2025-03-30T13:22:44.039Z,2025-03-30T13:22:48Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610644139,56,Right,5610644157,213,5.49,5610644147,141,5.0,5610644143,140,53.7,5610644151,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628669,582,1,2,62,11,bd4qakf7j0wwie8wke9km7uj8,1,65.1,4.1,2025-03-30T13:22:47.903Z,2025-03-30T13:22:51Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610644375,213,2.66,5610644367,56,Back,5610644373,212,23.9,5610644371,141,20.3,5610644369,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628709,583,1,2,62,15,bd4qakf7j0wwie8wke9km7uj8,1,44.0,16.7,2025-03-30T13:22:51.591Z,2025-03-30T13:22:53Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610644555,141,33.9,5610644553,140,47.3,5610644551,56,Back,5610644557,212,12.2,5610644559,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628719,584,1,2,62,17,bd4qakf7j0wwie8wke9km7uj8,1,47.3,33.9,2025-03-30T13:22:53.607Z,2025-03-30T13:22:54Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610644649,56,Center,5610644657,213,5.42,5610644655,212,11.3,5610644653,141,21.3,5610644651,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628773,585,1,2,62,17,bd4qakf7j0wwie8wke9km7uj8,1,54.3,21.3,2025-03-30T13:22:54.391Z,2025-03-30T13:22:58Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610644995,56,Back,5610644999,141,30.7,5610644997,140,38.5,5610645003,213,2.77,5610645001,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628829,586,1,2,62,21,bd4qakf7j0wwie8wke9km7uj8,0,45.0,21.6,2025-03-30T13:22:58.200Z,2025-03-30T13:23:01Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610645287,155,,5610645291,140,100.0,5610645289,56,Center,5610645295,212,59.3,5610645293,141,23.6,5610645297,213,0.02,5610645299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629177,587,5,2,62,24,bd4qakf7j0wwie8wke9km7uj8,0,101.4,30.4,2025-03-30T13:23:01.514Z,2025-03-30T14:08:47Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610647437,233,681,5610647283,346,,5610647281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793628915,681,5,2,62,24,b2vft81kyjurzbmekvgrqwr64,1,-1.4,69.6,2025-03-30T13:23:01.514Z,2025-03-30T14:08:46Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610645757,346,,5610647379,233,587,5610645755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629023,682,1,2,62,29,b2vft81kyjurzbmekvgrqwr64,1,3.6,54.8,2025-03-30T13:23:05.817Z,2025-03-30T13:23:12Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5610646393,237,,5610646389,213,5.84,5610646379,124,,5610646385,141,47.2,5610646387,212,12.0,5610646381,56,Back,5610646383,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629109,683,1,2,62,35,b2vft81kyjurzbmekvgrqwr64,1,14.9,46.0,2025-03-30T13:23:12.097Z,2025-03-30T13:23:18Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610646827,141,17.1,5610646829,212,19.7,5610646831,213,4.68,5610646825,140,14.2,5610646823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629219,684,1,2,62,41,b2vft81kyjurzbmekvgrqwr64,1,14.2,14.7,2025-03-30T13:23:18.044Z,2025-03-30T13:23:23Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610647525,1,,5610647517,140,79.2,5610647513,155,,5610647521,212,69.0,5610647523,213,0.15,5610647519,141,29.5,5610647515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629225,685,4,2,62,45,b2vft81kyjurzbmekvgrqwr64,1,74.2,17.2,2025-03-30T13:23:21.783Z,2025-03-30T13:23:28Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5610647617,233,588,5610647597,286,,5610647595,265,,5610647593,152,,5610647589,13,,5610647591,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793629183,588,4,2,62,45,bd4qakf7j0wwie8wke9km7uj8,0,25.8,82.8,2025-03-30T13:23:21.784Z,2025-03-30T13:25:59Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610647395,152,,5610647399,285,,5610647639,233,685,5610647391,13,,5610647393,56,Back,5610647397,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630267,686,1,2,63,32,b2vft81kyjurzbmekvgrqwr64,0,78.4,15.2,2025-03-30T13:24:08.914Z,2025-03-30T13:24:14Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610652853,155,,5610653319,1,,5610652863,140,96.6,5610652861,56,Center,5610652867,212,34.0,5610652857,152,,5610652845,2,,5610652865,141,56.6,5610652849,5,,5610652869,213,0.97,,,,,,,,,,,,,,,,,,
2793630539,590,1,2,63,37,bd4qakf7j0wwie8wke9km7uj8,1,8.8,37.9,2025-03-30T13:24:14.207Z,2025-03-30T13:24:23Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5610654249,199,,5610654257,212,67.5,5610654259,213,5.93,5610654261,1,,5610654251,56,Right,5610654253,140,69.2,5610654255,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630603,591,1,2,63,46,bd4qakf7j0wwie8wke9km7uj8,1,79.3,30.4,2025-03-30T13:24:23.216Z,2025-03-30T13:25:15Z,m031ocyfq011rual3olkegdm,A. Taranis,1.0,,5610654645,212,6.9,5610654639,141,39.4,5610654649,213,2.06,5610654635,140,76.2,5610659571,154,,5610659569,210,13,5610654631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630609,592,13,2,63,48,bd4qakf7j0wwie8wke9km7uj8,1,78.3,40.0,2025-03-30T13:24:25.472Z,2025-03-30T18:27:57Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5610659603,73,,5610659635,230,98.9,5610659607,154,,5610659619,103,9.7,5610654681,56,Center,5610657953,153,,5610659609,55,591,5610659625,328,,5610659615,102,59.3,5610657949,20,,5610654679,18,5610659637,231,5610659605,29,,47.1,5610659633,147,50,,5610659631,146,5612309011,23,,86.6
2793630725,687,12,2,63,49,b2vft81kyjurzbmekvgrqwr64,1,15.2,51.9,2025-03-30T13:24:26.545Z,2025-03-30T13:24:32Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610655309,141,61.2,5610655301,56,Back,5610655311,212,10.9,5610655305,140,23.6,5610655313,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630645,593,83,2,63,52,bd4qakf7j0wwie8wke9km7uj8,0,63.3,32.8,2025-03-30T13:24:28.607Z,2025-03-30T13:24:35Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610655567,399,4qyfoq5fjiochtj89w426lm21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630731,688,61,2,63,55,b2vft81kyjurzbmekvgrqwr64,0,29.4,76.7,2025-03-30T13:24:31.945Z,2025-03-30T13:24:32Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5610655333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630769,594,1,2,63,56,bd4qakf7j0wwie8wke9km7uj8,1,70.2,3.2,2025-03-30T13:24:33.311Z,2025-03-30T13:24:35Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5610655545,56,Right,5610655549,141,12.2,5610655553,213,0.51,5610655551,212,12.6,5610655547,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630825,689,4,2,64,0,b2vft81kyjurzbmekvgrqwr64,1,17.8,88.0,2025-03-30T13:24:37.272Z,2025-03-30T13:25:56Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610661401,233,595,5610655937,285,,5610655929,13,,5610655933,152,,5610655931,56,Back,5610655935,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793630803,595,4,2,64,0,bd4qakf7j0wwie8wke9km7uj8,0,82.2,12.0,2025-03-30T13:24:37.273Z,2025-03-30T13:25:59Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610655793,13,,5610655797,152,,5610664539,55,596,5610661425,233,689,5610655795,56,Right,5610655799,265,,5610655801,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793631061,596,17,2,64,6,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-03-30T13:24:42.888Z,2025-03-30T13:25:58Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610657277,55,595,5610657271,31,,5610657275,13,243,5610657273,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632033,690,1,2,64,56,b2vft81kyjurzbmekvgrqwr64,1,20.1,89.4,2025-03-30T13:25:33.035Z,2025-03-30T13:25:36Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5610661977,5,,5610661995,1,,5610661987,140,73.3,5610661981,152,,5610661993,213,6.08,5610661991,212,57.0,5610661989,141,72.4,5610661979,157,,5610661985,56,Center,,,,,,,,,,,,,,,,,,,,,
2793632045,691,44,2,64,59,b2vft81kyjurzbmekvgrqwr64,1,75.4,69.8,2025-03-30T13:25:36.081Z,2025-03-30T14:14:28Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5610662053,286,,5610662049,56,Center,5610662119,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632051,597,44,2,64,59,bd4qakf7j0wwie8wke9km7uj8,0,24.6,30.2,2025-03-30T13:25:36.082Z,2025-03-30T14:14:28Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610662079,56,Back,5610662081,285,,5610662173,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632073,692,1,2,64,59,b2vft81kyjurzbmekvgrqwr64,1,73.3,72.4,2025-03-30T13:25:36.361Z,2025-03-30T13:25:38Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5610662253,141,82.1,5610662251,140,82.2,5610662247,168,,5610662257,213,0.61,5610662255,212,11.4,5610662245,3,,5610662249,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632081,693,1,2,65,1,b2vft81kyjurzbmekvgrqwr64,1,82.2,82.1,2025-03-30T13:25:38.457Z,2025-03-30T13:25:39Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610662309,141,88.0,5610662313,213,2.46,5610662305,56,Left,5610662311,212,6.4,5610662307,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632139,694,1,2,65,2,b2vft81kyjurzbmekvgrqwr64,1,77.5,88.0,2025-03-30T13:25:39.257Z,2025-03-30T13:25:42Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5610662657,56,Center,5610662661,141,70.9,5610662663,212,11.7,5610662659,140,76.2,5610662665,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632141,598,45,2,65,5,bd4qakf7j0wwie8wke9km7uj8,0,24.0,31.4,2025-03-30T13:25:42.050Z,2025-03-30T13:25:47Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610662669,56,Back,5610662789,233,695,5610662671,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632145,695,3,2,65,5,b2vft81kyjurzbmekvgrqwr64,1,76.0,68.6,2025-03-30T13:25:42.050Z,2025-03-30T13:25:46Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610662741,233,598,5610662687,286,,5610662685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632239,696,1,2,65,6,b2vft81kyjurzbmekvgrqwr64,1,76.2,70.9,2025-03-30T13:25:42.625Z,2025-03-30T13:25:46Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610663139,213,0.85,5610663135,141,90.3,5610663129,56,Left,5610663137,212,17.5,5610663133,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793632253,697,1,2,65,7,b2vft81kyjurzbmekvgrqwr64,0,87.6,90.3,2025-03-30T13:25:44.137Z,2025-03-30T13:25:47Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5610663207,140,88.5,5610663201,2,,5610663203,155,,5610663209,141,54.0,5610663211,212,24.7,5610663213,213,4.75,5610663205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
