id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/14/value
2801949887,645,10,2,69,30,8gxd9ry2580pu1b1dd5ny9ymy,1,9.0,65.7,2025-04-16T17:56:16.182Z,2025-04-16T17:56:24Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656553589,56,Back,5656553587,94,,5656553745,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801949881,641,6,2,69,31,6wwwud48qahpwrfxs20334qk5,1,95.2,33.2,2025-04-16T17:56:16.962Z,2025-04-16T18:29:10Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,5656553637,233,646,5656553583,56,Center,5656553585,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801949893,646,6,2,69,31,8gxd9ry2580pu1b1dd5ny9ymy,0,4.8,66.8,2025-04-16T17:56:16.962Z,2025-04-17T17:57:52Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656553619,56,Back,5656553647,233,641,5656553621,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801949947,642,1,2,70,5,6wwwud48qahpwrfxs20334qk5,0,99.5,0.5,2025-04-16T17:56:51.506Z,2025-04-17T17:57:58Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656554007,155,,5656554013,140,91.0,5656554019,213,1.86,5656554005,6,,5656554015,141,44.3,5656554011,56,Center,5656554009,223,,5658074407,72,,5656554017,212,5656554003,2,,,,,,,,,31.1,,,,,,,,,,,,,,,,
2801949949,648,12,2,70,9,8gxd9ry2580pu1b1dd5ny9ymy,1,10.4,54.0,2025-04-16T17:56:55.422Z,2025-04-16T18:00:40Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5656554033,212,36.0,5656554027,56,Back,5656554031,141,1.9,5656554035,213,4.53,5656554029,140,4.3,5656554037,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801949969,649,1,2,70,13,8gxd9ry2580pu1b1dd5ny9ymy,0,4.3,1.9,2025-04-16T17:56:59.406Z,2025-04-16T18:00:42Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5656554125,213,0.06,5656554123,212,42.8,5656554121,141,5.6,5656554115,157,,5656554117,56,Back,5656554127,1,,5656554119,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801949967,643,12,2,70,18,6wwwud48qahpwrfxs20334qk5,1,44.0,89.7,2025-04-16T17:57:03.737Z,2025-04-16T17:57:05Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656554111,213,0.87,5656554109,212,10.9,5656554103,56,Left,5656554107,141,100.0,5656554113,15,,5656554133,167,,5656554105,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801949971,644,5,2,70,19,6wwwud48qahpwrfxs20334qk5,0,53.7,101.7,2025-04-16T17:57:04.778Z,2025-04-16T18:29:53Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656554131,347,,5656554187,233,650,5656554129,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801949979,650,5,2,70,19,8gxd9ry2580pu1b1dd5ny9ymy,1,46.3,-1.7,2025-04-16T17:57:04.778Z,2025-04-16T18:29:53Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5656554171,56,Back,5656554173,347,,5656554181,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801949997,645,18,2,70,33,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-16T17:57:18.917Z,2025-04-16T17:57:19Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5656554281,42,,5656554283,44,Midfielder,5656554285,59,11,5656554307,55,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801949999,646,19,2,70,33,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-16T17:57:18.918Z,2025-04-16T19:34:13Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,5656554293,59,98,5656554301,55,645,5656554299,44,Forward,5656554291,145,10,5656554295,292,10,5656554287,42,,5656554297,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950041,651,18,2,71,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-16T17:57:46.489Z,2025-04-16T17:57:47Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5656554531,42,,5656554565,55,652,5656554533,44,Midfielder,5656554535,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950043,652,19,2,71,0,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-16T17:57:46.490Z,2025-04-16T19:52:53Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,5656554539,42,,5656554545,59,18,5656554547,44,Midfielder,5656678995,292,5,5656554543,145,10,5656678997,293,3,5656554549,55,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950057,653,1,2,71,15,8gxd9ry2580pu1b1dd5ny9ymy,1,48.3,0.0,2025-04-16T17:58:01.063Z,2025-04-16T17:58:04Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5656554675,107,,5656554685,213,0.55,5656554681,141,21.2,5656554687,1,,5656554677,56,Center,5656554683,212,30.1,5656554679,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950059,654,43,2,71,18,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-16T17:58:03.935Z,2025-04-16T17:58:12Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5656554691,56,Center,5656554781,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950061,655,50,2,71,20,8gxd9ry2580pu1b1dd5ny9ymy,1,68.0,21.4,2025-04-16T17:58:06.135Z,2025-04-16T17:58:12Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5656554697,286,,5656554719,233,647,5656554695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950065,647,7,2,71,20,6wwwud48qahpwrfxs20334qk5,0,32.0,78.6,2025-04-16T17:58:06.136Z,2025-04-17T17:58:52Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656554711,233,655,5658075413,178,,5656554709,285,,5656554707,56,Back,5658075411,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950071,656,1,2,71,21,8gxd9ry2580pu1b1dd5ny9ymy,1,70.1,35.4,2025-04-16T17:58:07.096Z,2025-04-17T17:59:07Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5658075639,155,,5656554793,140,40.6,5656554799,213,2.34,5656554791,56,Back,5656554795,141,82.1,5656554801,1,,5656554797,212,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950077,657,1,2,71,30,8gxd9ry2580pu1b1dd5ny9ymy,1,34.3,92.3,2025-04-16T17:58:16.023Z,2025-04-16T17:58:21Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5656554827,56,Back,5656554833,212,32.9,5656554829,140,13.3,5656554837,1,,5656554835,213,3.98,5656554831,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950081,658,1,2,71,35,8gxd9ry2580pu1b1dd5ny9ymy,0,10.8,54.8,2025-04-16T17:58:20.927Z,2025-04-16T17:58:22Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5656554859,213,0.36,5656554861,1,,5656554853,140,41.0,5656554849,157,,5656554857,212,33.9,5656554851,56,Back,5656554855,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950093,648,1,2,71,38,6wwwud48qahpwrfxs20334qk5,1,57.9,41.6,2025-04-16T17:58:24.249Z,2025-04-16T17:58:40Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656554909,140,65.4,5656554915,213,5.70,5656554911,141,34.0,5656554913,212,9.4,5656554907,56,Center,5656554905,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950103,649,1,2,71,41,6wwwud48qahpwrfxs20334qk5,1,65.4,34.0,2025-04-16T17:58:27.410Z,2025-04-16T19:11:14Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,5656554955,155,,5656554957,56,Center,5656554963,212,9.6,5656554959,140,71.3,5656554965,213,0.87,5656554961,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801954131,851,61,2,71,42,6wwwud48qahpwrfxs20334qk5,1,76.1,29.3,2025-04-16T17:58:27.728Z,2025-04-16T18:18:53Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5656574431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950091,659,61,2,71,43,8gxd9ry2580pu1b1dd5ny9ymy,1,27.7,70.9,2025-04-16T17:58:29.165Z,2025-04-16T18:18:28Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656554897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950107,650,3,2,71,45,6wwwud48qahpwrfxs20334qk5,0,88.8,49.0,2025-04-16T17:58:30.684Z,2025-04-17T21:30:51Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5656554993,56,Center,5658078441,465,,5658400471,233,660,5658077251,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950117,660,7,2,71,45,8gxd9ry2580pu1b1dd5ny9ymy,1,11.2,51.0,2025-04-16T17:58:30.685Z,2025-04-17T21:30:51Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5658078553,385,,5658400465,233,650,5656555019,56,Back,5658077305,285,,5658078555,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950125,651,44,2,71,47,6wwwud48qahpwrfxs20334qk5,1,75.6,33.8,2025-04-16T17:58:33.046Z,2025-04-16T18:29:05Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,5656555057,56,Center,5656555059,286,,5656555555,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950123,661,44,2,71,47,8gxd9ry2580pu1b1dd5ny9ymy,0,24.4,66.2,2025-04-16T17:58:33.047Z,2025-04-16T18:29:05Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5656555053,56,Back,5656555573,233,651,5656555055,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950129,652,1,2,71,47,6wwwud48qahpwrfxs20334qk5,0,77.5,37.9,2025-04-16T17:58:33.186Z,2025-04-16T19:11:17Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,5656555067,140,75.3,5656555071,212,5.2,5656555065,56,Center,5656555069,141,44.8,5656555073,213,2.03,5656555063,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950131,663,1,2,71,49,8gxd9ry2580pu1b1dd5ny9ymy,1,28.3,56.6,2025-04-16T17:58:35.120Z,2025-04-16T17:58:36Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,5656555075,56,Back,5656555081,212,9.0,5656555083,213,1.47,5656555079,141,69.7,5656555077,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950139,664,1,2,71,50,8gxd9ry2580pu1b1dd5ny9ymy,1,29.2,69.9,2025-04-16T17:58:35.887Z,2025-04-16T17:58:38Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5656555115,140,19.8,5656555117,141,88.1,5656555113,56,Back,5656555121,213,2.24,5656555119,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950143,665,1,2,71,52,8gxd9ry2580pu1b1dd5ny9ymy,1,19.3,89.0,2025-04-16T17:58:38.479Z,2025-04-16T17:58:39Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656555137,212,11.2,5656555135,141,78.4,5656555131,56,Back,5656555139,213,3.84,5656555133,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950151,666,1,2,71,53,8gxd9ry2580pu1b1dd5ny9ymy,1,11.1,78.4,2025-04-16T17:58:39.071Z,2025-04-16T17:58:42Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5656555169,141,90.5,5656555167,140,20.5,5656555165,56,Back,5656555173,213,0.69,5656555171,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950157,667,1,2,71,56,8gxd9ry2580pu1b1dd5ny9ymy,1,29.5,92.7,2025-04-16T17:58:42.511Z,2025-04-16T17:58:46Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656555207,141,83.3,5656555205,140,38.0,5656555209,212,11.0,5656555211,213,5.66,5656555203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950169,668,1,2,72,0,8gxd9ry2580pu1b1dd5ny9ymy,1,39.6,83.0,2025-04-16T17:58:46.048Z,2025-04-16T17:58:54Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5656555281,56,Left,5656555291,1,,5656555285,141,84.2,5656555287,212,41.9,5656555283,140,79.5,5656555289,213,0.02,5656555279,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950187,670,61,2,72,0,8gxd9ry2580pu1b1dd5ny9ymy,0,88.9,66.7,2025-04-16T17:58:46.232Z,2025-04-16T18:21:26Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,5656555359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950171,669,43,2,72,9,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-16T17:58:54.592Z,2025-04-16T17:59:08Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,5656555295,56,Center,5656555297,286,0,5656555391,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950193,653,5,2,72,11,6wwwud48qahpwrfxs20334qk5,1,-1.1,40.0,2025-04-16T17:58:57.402Z,2025-04-16T18:29:53Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656555547,233,671,5656555397,56,Back,5656555399,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950213,671,5,2,72,11,8gxd9ry2580pu1b1dd5ny9ymy,0,101.1,60.0,2025-04-16T17:58:57.402Z,2025-04-16T18:29:54Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,5656555533,346,,5656555531,56,Center,5656555551,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950195,654,1,2,72,22,6wwwud48qahpwrfxs20334qk5,1,3.6,49.0,2025-04-16T17:59:08.186Z,2025-04-16T17:59:09Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5656555403,56,Back,5656555417,189,,5656555409,212,22.9,5656555415,237,,5656555411,213,0.62,5656555401,124,,5656555405,140,21.4,5656555407,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950199,655,1,2,72,23,6wwwud48qahpwrfxs20334qk5,1,21.8,68.7,2025-04-16T17:59:09.297Z,2025-04-16T17:59:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656555429,141,74.2,5656555431,212,15.4,5656555427,140,36.0,5656555433,213,0.25,5656555425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950203,656,1,2,72,25,6wwwud48qahpwrfxs20334qk5,1,36.0,74.2,2025-04-16T17:59:11.257Z,2025-04-16T17:59:13Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,5656555469,56,Back,5656555477,213,1.94,5656555475,212,9.8,5656555471,140,32.6,5656555473,141,87.7,5656555481,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950205,657,1,2,72,28,6wwwud48qahpwrfxs20334qk5,1,32.7,88.0,2025-04-16T17:59:14.276Z,2025-04-16T17:59:16Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656555499,213,0.25,5656555497,212,7.6,5656555495,141,90.8,5656555493,140,39.7,5656555491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950211,658,1,2,72,30,6wwwud48qahpwrfxs20334qk5,1,39.7,90.8,2025-04-16T17:59:16.001Z,2025-04-16T17:59:19Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5656555519,56,Back,5656555527,213,3.66,5656555521,140,25.9,5656555523,141,78.7,5656555525,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950215,659,1,2,72,33,6wwwud48qahpwrfxs20334qk5,1,25.9,78.7,2025-04-16T17:59:19.273Z,2025-04-16T17:59:21Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656555541,212,12.1,5656555543,213,5.73,5656555537,140,35.7,5656555539,141,69.3,5656555535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950221,660,1,2,72,35,6wwwud48qahpwrfxs20334qk5,1,35.0,68.2,2025-04-16T17:59:20.841Z,2025-04-16T17:59:24Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,5656555583,140,24.2,5656555589,213,2.75,5656555585,141,75.1,5656555581,56,Back,5656555587,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950227,661,1,2,72,38,6wwwud48qahpwrfxs20334qk5,1,24.4,68.7,2025-04-16T17:59:24.450Z,2025-04-16T17:59:28Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656555603,140,43.1,5656555609,213,0.42,5656555605,141,81.5,5656555601,56,Back,5656555607,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950233,662,1,2,72,42,6wwwud48qahpwrfxs20334qk5,1,43.1,81.5,2025-04-16T17:59:28.425Z,2025-04-16T17:59:29Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5656555635,56,Back,5656555643,213,1.57,5656555637,140,43.1,5656555641,212,5.3,5656555639,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950247,663,1,2,72,44,6wwwud48qahpwrfxs20334qk5,1,41.8,89.0,2025-04-16T17:59:29.761Z,2025-04-16T17:59:34Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5656555701,212,11.6,5656555699,141,77.2,5656555703,213,3.90,5656555697,140,33.8,5656555695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950249,664,1,2,72,48,6wwwud48qahpwrfxs20334qk5,1,38.6,69.4,2025-04-16T17:59:33.881Z,2025-04-16T17:59:37Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656555715,56,Back,5656555721,212,15.6,5656555723,213,4.58,5656555719,141,46.6,5656555717,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950259,665,1,2,72,51,6wwwud48qahpwrfxs20334qk5,1,36.9,44.8,2025-04-16T17:59:37.313Z,2025-04-16T17:59:41Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656555761,213,5.18,5656555759,212,31.4,5656555753,56,Right,5656555757,141,3.5,5656555755,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950269,666,1,2,72,55,6wwwud48qahpwrfxs20334qk5,1,53.8,4.0,2025-04-16T17:59:41.433Z,2025-04-16T17:59:46Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5656555793,141,28.5,5656555789,56,Center,5656555795,212,16.8,5656555791,140,52.0,5656555797,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950281,667,1,2,73,0,6wwwud48qahpwrfxs20334qk5,1,55.6,43.3,2025-04-16T17:59:46.115Z,2025-04-16T17:59:54Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,5656555833,140,92.2,5656555839,213,0.70,5656555841,1,,5656555831,56,Left,5656555835,141,90.6,5656555829,155,,5656555837,212,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950283,668,61,2,73,8,6wwwud48qahpwrfxs20334qk5,0,92.5,90.6,2025-04-16T17:59:54.257Z,2025-04-16T17:59:54Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656555845,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950285,669,5,2,73,9,6wwwud48qahpwrfxs20334qk5,0,100.7,87.6,2025-04-16T17:59:54.785Z,2025-04-16T18:29:54Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656555849,346,,5656555847,56,Left,5656555999,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950315,672,5,2,73,9,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.7,12.4,2025-04-16T17:59:54.785Z,2025-04-16T18:29:26Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,5656555995,233,669,5656555987,56,Back,5656555989,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950857,708,1,2,73,33,8gxd9ry2580pu1b1dd5ny9ymy,1,5.0,62.1,2025-04-16T18:00:18.772Z,2025-04-16T18:35:24Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656558301,213,4.71,5656558293,56,Back,5656558921,124,,5656558299,212,3.1,5656558295,140,5.0,5656558923,237,,5656558297,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950319,673,1,2,73,34,8gxd9ry2580pu1b1dd5ny9ymy,1,6.4,56.7,2025-04-16T18:00:19.969Z,2025-04-16T18:35:26Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5656556009,56,Back,5656556015,212,10.1,5656556011,140,10.4,5656556013,141,70.2,5656556017,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950323,674,1,2,73,36,8gxd9ry2580pu1b1dd5ny9ymy,1,10.8,71.1,2025-04-16T18:00:22.321Z,2025-04-16T18:00:24Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656556027,56,Back,5656556033,212,18.6,5656556029,140,24.5,5656556031,141,88.4,5656556035,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950325,675,1,2,73,38,8gxd9ry2580pu1b1dd5ny9ymy,0,24.5,88.4,2025-04-16T18:00:24.098Z,2025-04-16T18:00:24Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5656556047,140,41.3,5656556045,56,Back,5656556053,213,5.75,5656556049,141,73.2,5656556055,1,,5656556051,212,20.4,5656556043,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950327,670,1,2,73,38,6wwwud48qahpwrfxs20334qk5,0,51.4,35.8,2025-04-16T18:00:24.314Z,2025-04-16T18:35:29Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656556059,140,54.2,5656556065,213,0.21,5656556057,56,Center,5656556063,212,3.0,5656556061,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950335,676,8,2,73,40,8gxd9ry2580pu1b1dd5ny9ymy,1,37.1,69.4,2025-04-16T18:00:26.297Z,2025-04-17T18:04:59Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,5656556075,56,Back,5658080979,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950339,672,1,2,73,40,6wwwud48qahpwrfxs20334qk5,1,38.7,58.8,2025-04-16T18:00:26.382Z,2025-04-16T18:00:27Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656556089,56,Back,5656556093,141,37.6,5656556097,213,4.24,5656556095,212,16.2,5656556091,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950347,673,1,2,73,41,6wwwud48qahpwrfxs20334qk5,1,31.7,37.6,2025-04-16T18:00:26.953Z,2025-04-16T18:00:30Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656556147,141,34.0,5656556145,140,46.8,5656556149,212,16.0,5656556143,56,Back,5656556151,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950351,674,1,2,73,44,6wwwud48qahpwrfxs20334qk5,1,46.2,27.6,2025-04-16T18:00:30.370Z,2025-04-17T18:05:34Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,5656556159,56,Back,5656556165,212,13.3,5656556161,140,46.4,5656556163,141,8.0,5656556167,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950353,675,1,2,73,45,6wwwud48qahpwrfxs20334qk5,1,45.6,9.2,2025-04-16T18:00:30.962Z,2025-04-17T18:05:42Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5656556171,56,Back,5656556173,140,40.9,5656556175,141,19.9,5656556179,213,2.17,5656556177,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950357,676,1,2,73,46,6wwwud48qahpwrfxs20334qk5,1,48.6,23.4,2025-04-16T18:00:31.610Z,2025-04-16T18:00:34Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,5656556199,212,22.5,5656556193,56,Back,5656556201,213,2.32,5656556197,141,47.6,5656556195,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801950363,677,1,2,73,48,6wwwud48qahpwrfxs20334qk5,1,33.4,47.6,2025-04-16T18:00:34.242Z,2025-04-16T18:00:37Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656556227,212,16.0,5656556225,141,57.3,5656556221,56,Back,5656556229,213,2.72,5656556223,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
