id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value
2786136433,689,1,2,73,1,7gkglopz9cjsysn2u6sbhuvc5,1,34.4,46.4,2025-03-09T14:30:41.054Z,2025-03-09T14:30:47Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5569579445,213,3.48,5569579441,141,40.7,5569579437,56,Back,5569579439,140,23.8,5569579443,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786136535,690,1,2,73,7,7gkglopz9cjsysn2u6sbhuvc5,1,26.8,34.2,2025-03-09T14:30:47.054Z,2025-03-09T14:30:53Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5569580003,212,23.8,5569579995,56,Back,5569580001,141,68.4,5569579999,140,31.5,5569580005,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786136659,691,1,2,73,13,7gkglopz9cjsysn2u6sbhuvc5,1,39.5,70.5,2025-03-09T14:30:53.702Z,2025-03-09T14:31:00Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569580623,141,35.8,5569580625,212,23.6,5569580627,213,4.71,5569580621,140,39.5,5569580619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786136729,692,1,2,73,20,7gkglopz9cjsysn2u6sbhuvc5,1,51.8,34.2,2025-03-09T14:31:00.206Z,2025-03-09T14:31:08Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5569580929,140,77.4,5569580935,213,0.75,5569581309,155,,5569580931,141,71.2,5569580937,1,,5569580933,212,36.8,5569580927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786136745,693,61,2,73,24,7gkglopz9cjsysn2u6sbhuvc5,0,77.4,71.2,2025-03-09T14:31:04.382Z,2025-03-09T14:31:04Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5569581015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786136841,566,5,2,73,25,bd4qakf7j0wwie8wke9km7uj8,1,-1.0,26.5,2025-03-09T14:31:05.882Z,2025-03-09T15:03:09Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569581491,233,694,5569581473,56,Back,5569581475,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786136773,694,5,2,73,25,7gkglopz9cjsysn2u6sbhuvc5,0,101.0,73.5,2025-03-09T14:31:05.882Z,2025-03-09T15:03:10Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5569581109,56,Center,5569581509,233,566,5569581111,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137245,567,1,2,73,48,bd4qakf7j0wwie8wke9km7uj8,1,4.5,40.3,2025-03-09T14:31:28.585Z,2025-03-09T14:31:32Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5569583769,140,69.9,5569583775,213,6.18,5569583781,74,,5569583765,124,,5569583773,212,69.0,5569583777,1,,5569583767,56,Center,5569583771,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137251,568,44,2,73,52,bd4qakf7j0wwie8wke9km7uj8,1,71.9,36.6,2025-03-09T14:31:32.577Z,2025-03-09T15:03:53Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569583811,56,Center,5569583813,286,,5569583893,233,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137259,696,44,2,73,52,7gkglopz9cjsysn2u6sbhuvc5,0,28.1,63.4,2025-03-09T14:31:32.578Z,2025-03-09T15:03:54Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5569583845,56,Back,5569583849,285,,5569583901,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137301,569,1,2,73,52,bd4qakf7j0wwie8wke9km7uj8,0,70.3,29.7,2025-03-09T14:31:32.721Z,2025-03-09T14:31:35Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569584055,56,Center,5569584065,212,20.1,5569584059,140,86.0,5569584069,213,0.61,5569584051,168,,5569584047,3,,5569584063,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137335,698,1,2,73,56,7gkglopz9cjsysn2u6sbhuvc5,1,13.6,56.6,2025-03-09T14:31:36.110Z,2025-03-09T14:31:41Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5569584271,123,,5569584277,141,76.1,5569584273,56,Back,5569584281,213,0.93,5569584293,287,,5569584275,140,23.0,5569584279,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137447,699,1,2,74,1,7gkglopz9cjsysn2u6sbhuvc5,1,37.4,95.0,2025-03-09T14:31:40.973Z,2025-03-09T14:31:44Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569584825,56,Back,5569584835,212,8.9,5569584827,140,38.5,5569584831,141,82.0,5569584841,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137491,700,1,2,74,3,7gkglopz9cjsysn2u6sbhuvc5,1,42.3,79.7,2025-03-09T14:31:43.861Z,2025-03-09T14:31:47Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569585169,213,0.63,5569585165,141,95.7,5569585163,140,56.5,5569585161,56,Left,5569585167,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137539,701,1,2,74,7,7gkglopz9cjsysn2u6sbhuvc5,1,58.1,95.0,2025-03-09T14:31:47.093Z,2025-03-09T14:31:49Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569585419,140,43.2,5569585421,141,92.0,5569585425,213,3.27,5569585423,212,15.8,5569585417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137571,702,1,2,74,9,7gkglopz9cjsysn2u6sbhuvc5,1,42.8,91.4,2025-03-09T14:31:49.285Z,2025-03-09T14:31:51Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569585615,56,Back,5569585623,213,5.57,5569585617,140,49.8,5569585621,212,9.7,5569585619,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137619,703,1,2,74,11,7gkglopz9cjsysn2u6sbhuvc5,1,46.7,80.6,2025-03-09T14:31:51.029Z,2025-03-09T14:31:53Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5569585873,56,Back,5569585877,141,77.8,5569585879,212,15.4,5569585881,213,3.27,5569585875,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137745,704,1,2,74,13,7gkglopz9cjsysn2u6sbhuvc5,1,35.7,69.9,2025-03-09T14:31:53.102Z,2025-03-09T14:31:58Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569586601,213,4.67,5569586599,212,13.6,5569586597,141,49.9,5569586595,140,35.2,5569586589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137839,705,1,2,74,18,7gkglopz9cjsysn2u6sbhuvc5,1,44.2,45.8,2025-03-09T14:31:57.981Z,2025-03-09T14:32:03Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5569587061,56,Back,5569587067,212,17.6,5569587063,140,44.4,5569587065,141,71.7,5569587069,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137873,706,1,2,74,23,7gkglopz9cjsysn2u6sbhuvc5,1,55.2,77.0,2025-03-09T14:32:02.973Z,2025-03-09T14:32:04Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569587253,141,89.1,5569587247,56,Left,5569587259,213,1.12,5569587255,212,9.1,5569587249,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786137923,707,1,2,74,24,7gkglopz9cjsysn2u6sbhuvc5,0,59.0,89.1,2025-03-09T14:32:04.438Z,2025-03-09T14:32:06Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569587549,141,67.5,5569587545,56,Center,5569587551,212,23.1,5569587541,155,,5569587553,213,5.59,5569587547,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138025,571,1,2,74,28,bd4qakf7j0wwie8wke9km7uj8,1,18.4,29.1,2025-03-09T14:32:08.745Z,2025-03-09T14:32:11Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5569588081,140,6.0,5569588087,213,2.55,5569588085,212,15.7,5569588083,141,41.9,5569588079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138095,572,1,2,74,31,bd4qakf7j0wwie8wke9km7uj8,0,6.0,41.9,2025-03-09T14:32:11.123Z,2025-03-09T14:32:15Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5569588461,141,28.3,5569588451,56,Center,5569588471,1,,5569588447,157,,5569588455,140,54.0,5569588465,212,51.2,5569588469,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138101,708,44,2,74,34,7gkglopz9cjsysn2u6sbhuvc5,1,44.5,75.0,2025-03-09T14:32:14.175Z,2025-03-09T15:03:54Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569588495,285,,5569588493,56,Back,5569588679,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138105,573,44,2,74,34,bd4qakf7j0wwie8wke9km7uj8,0,55.5,25.0,2025-03-09T14:32:14.176Z,2025-03-09T15:03:54Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569588513,286,,5569588735,233,708,5569588511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138159,709,1,2,74,34,7gkglopz9cjsysn2u6sbhuvc5,1,42.1,80.8,2025-03-09T14:32:14.501Z,2025-03-09T14:32:17Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569588795,140,41.3,5569588797,141,60.0,5569588801,213,4.65,5569588791,3,,5569588799,212,14.2,5569588793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138165,710,1,2,74,34,7gkglopz9cjsysn2u6sbhuvc5,0,41.4,60.0,2025-03-09T14:32:14.565Z,2025-03-09T15:06:16Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5569588833,140,45.7,5569588839,213,1.03,5569588831,56,Back,5569588835,141,71.1,5569588837,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138213,574,1,2,74,35,bd4qakf7j0wwie8wke9km7uj8,1,54.5,29.8,2025-03-09T14:32:15.480Z,2025-03-09T14:32:19Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569589117,3,,5569589123,141,44.3,5569589121,140,53.0,5569589119,56,Center,5569589127,213,1.73,5569589125,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138303,575,1,2,74,39,bd4qakf7j0wwie8wke9km7uj8,1,53.2,54.2,2025-03-09T14:32:19.784Z,2025-03-09T14:32:24Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5569589613,213,1.27,5569589603,140,57.9,5569589607,141,77.9,5569589599,56,Center,5569589611,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138319,576,1,2,74,44,bd4qakf7j0wwie8wke9km7uj8,1,64.4,94.8,2025-03-09T14:32:23.953Z,2025-03-09T14:32:25Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569589707,56,Left,5569589711,141,92.7,5569589715,213,6.12,5569589713,212,8.6,5569589709,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138353,577,1,2,74,45,bd4qakf7j0wwie8wke9km7uj8,0,72.7,92.9,2025-03-09T14:32:24.953Z,2025-03-09T14:32:26Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5569589867,213,4.28,5569589865,212,3.0,5569589861,140,71.5,5569589859,56,Left,5569589863,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138487,712,3,2,74,51,7gkglopz9cjsysn2u6sbhuvc5,0,37.2,13.8,2025-03-09T14:32:30.971Z,2025-03-09T15:03:32Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5569590785,233,579,5569590515,286,,5569590511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138519,579,7,2,74,51,bd4qakf7j0wwie8wke9km7uj8,1,62.8,86.2,2025-03-09T14:32:30.972Z,2025-03-09T15:03:32Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5569590703,285,,5569590769,233,712,5569590701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138571,581,1,2,74,54,bd4qakf7j0wwie8wke9km7uj8,1,61.5,95.4,2025-03-09T14:32:34.584Z,2025-03-09T14:32:38Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5569590963,56,Back,5569590979,1,,5569590977,213,3.80,5569590975,212,42.1,5569590971,141,57.6,5569590965,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138579,582,1,2,74,57,bd4qakf7j0wwie8wke9km7uj8,1,32.8,66.6,2025-03-09T14:32:37.456Z,2025-03-09T14:32:40Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5569591017,140,44.4,5569591023,213,0.92,5569591015,56,Back,5569591021,212,20.1,5569591019,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138671,583,1,2,75,0,bd4qakf7j0wwie8wke9km7uj8,1,44.4,90.2,2025-03-09T14:32:40.010Z,2025-03-09T14:36:03Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569591525,140,57.6,5569591529,212,14.1,5569591527,141,94.1,5569591531,213,0.19,5569591523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138677,584,4,2,75,2,bd4qakf7j0wwie8wke9km7uj8,1,52.4,92.2,2025-03-09T14:32:42.873Z,2025-03-09T16:13:29Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5569591823,56,Left,5569591827,265,,5569591821,13,,5569591829,286,,5569591897,233,713,5569591825,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786138707,713,4,2,75,2,7gkglopz9cjsysn2u6sbhuvc5,0,47.6,7.8,2025-03-09T14:32:42.874Z,2025-03-09T16:13:32Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569591775,56,Back,5569591781,285,,5569591779,265,,5569592123,233,584,5569591777,152,,5569591773,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141697,587,27,2,76,0,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-03-09T14:33:40.421Z,2025-03-09T15:02:31Z,,,,,5569609455,41,Injury,5569609457,53,m031ocyfq011rual3olkegdm,5569746473,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786139711,714,27,2,76,0,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T14:33:40.421Z,2025-03-09T15:02:31Z,,,,,5569746523,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140501,715,18,2,76,39,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T14:34:19.377Z,2025-03-09T14:34:20Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5569601777,59,49,5569601775,44,Forward,5569601773,42,,5569601897,55,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140513,716,19,2,76,39,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T14:34:19.378Z,2025-03-09T15:49:46Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5569789595,293,2,5569601817,59,7,5569601811,42,,5569601821,55,715,5569601815,145,9,5569601819,44,Midfielder,5569789593,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140773,717,18,2,76,54,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T14:34:34.317Z,2025-03-09T14:35:06Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569603269,55,718,5569603183,44,Defender,5569603185,59,4,5569606057,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140781,718,19,2,76,54,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T14:34:34.318Z,2025-03-09T16:09:56Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5569603227,59,27,5569603231,55,717,5569603225,145,2,5569606033,41,,5569603229,44,Midfielder,5569790009,292,5,5569606037,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141655,585,18,2,77,48,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-03-09T14:35:27.987Z,2025-03-09T14:35:29Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569608305,55,586,5569608221,59,18,5569608219,44,Midfielder,5569608217,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141659,586,19,2,77,48,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-03-09T14:35:27.988Z,2025-03-09T14:59:38Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5569735825,293,3,5569608243,59,8,5569608241,145,7,5569608253,55,585,5569608237,42,,5569608247,44,Midfielder,5569735823,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141855,588,28,2,77,57,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-03-09T14:35:37.904Z,2025-03-09T15:02:32Z,,,,,5569746555,233,719,5569609269,55,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142037,719,28,2,77,57,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T14:35:37.904Z,2025-03-09T15:02:32Z,,,,,5569610299,55,714,5569746567,233,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142065,589,1,2,78,9,bd4qakf7j0wwie8wke9km7uj8,0,53.5,94.4,2025-03-09T14:35:49.480Z,2025-03-09T14:35:51Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5569610513,152,,5569610509,155,,5569610521,212,52.0,5569610511,196,,5569610517,140,64.0,5569610523,213,4.93,5569610525,1,,5569610519,141,19.7,5569610507,5,,5569610515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,
2786142113,590,4,2,78,13,bd4qakf7j0wwie8wke9km7uj8,1,71.0,21.6,2025-03-09T14:35:53.153Z,2025-03-09T14:59:35Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569610795,56,Center,5569611349,13,,5569611355,286,,5569611495,233,720,5569611351,152,,5569611353,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142121,720,4,2,78,13,7gkglopz9cjsysn2u6sbhuvc5,0,31.6,79.3,2025-03-09T14:35:53.154Z,2025-03-09T14:36:17Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5569611461,285,,5569611549,233,590,5569611457,152,,5569610841,56,Back,5569613275,55,721,5569611459,265,,5569611455,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142445,721,17,2,78,23,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T14:36:03.257Z,2025-03-09T18:25:24Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5569613245,31,,5570798473,189,,5570781245,184,,5569613251,55,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143123,591,1,2,79,2,bd4qakf7j0wwie8wke9km7uj8,0,69.8,22.7,2025-03-09T14:36:42.847Z,2025-03-09T14:36:45Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569616441,56,Center,5569616463,213,0.54,5569616453,141,47.5,5569616437,152,,5569616447,140,96.7,5569616427,2,,5569616433,155,,5569616459,212,32.9,5569616429,5,,5569616465,1,,,,,,,,,,,,,,,,,,,,,,,,,
2786143313,723,1,2,79,9,7gkglopz9cjsysn2u6sbhuvc5,0,12.9,44.8,2025-03-09T14:36:49.441Z,2025-03-09T14:36:54Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5569617481,56,Center,5569617487,212,67.7,5569617485,141,34.3,5569617491,1,,5569617483,140,77.0,5569617479,199,,5569617489,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143367,592,61,2,79,15,bd4qakf7j0wwie8wke9km7uj8,0,23.7,77.5,2025-03-09T14:36:55.383Z,2025-03-09T14:38:46Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5569617797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143389,593,51,2,79,16,bd4qakf7j0wwie8wke9km7uj8,1,11.2,70.3,2025-03-09T14:36:56.854Z,2025-03-09T14:38:06Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5569618041,169,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143409,724,15,2,79,17,7gkglopz9cjsysn2u6sbhuvc5,1,88.2,32.7,2025-03-09T14:36:57.352Z,2025-03-09T15:03:21Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5569749473,233,594,5569619395,146,94.7,5569619385,23,,5569619391,103,6.3,5569619397,147,39.9,5569619393,458,,5569625019,468,593,5569618161,20,,5569619387,80,,5569617981,63,,5569619389,102,5569617987,56,Center,,,,,,,,,,,46.5,,,,,,,,
2786143463,594,10,2,79,17,bd4qakf7j0wwie8wke9km7uj8,1,7.4,60.6,2025-03-09T14:36:57.452Z,2025-03-09T15:06:04Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5569618275,178,,5569618277,182,,5569749481,233,724,5569620701,177,,5569618279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143719,596,1,2,79,32,bd4qakf7j0wwie8wke9km7uj8,0,11.5,60.5,2025-03-09T14:37:12.086Z,2025-03-09T14:37:14Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5569619665,213,5.98,5569619655,199,,5569619659,140,66.5,5569619661,141,33.9,5569619657,56,Center,5569619667,1,,5569619663,212,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143737,725,1,2,79,34,7gkglopz9cjsysn2u6sbhuvc5,0,40.1,78.4,2025-03-09T14:37:14.560Z,2025-03-09T14:37:15Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569619749,56,Back,5569619761,212,7.1,5569619757,141,75.7,5569619767,213,6.02,5569619753,140,46.6,5569619747,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143779,597,1,2,79,35,bd4qakf7j0wwie8wke9km7uj8,0,54.7,27.1,2025-03-09T14:37:15.934Z,2025-03-09T14:37:18Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5569619987,213,0.35,5569619977,157,,5569619985,212,37.4,5569619981,140,88.1,5569619979,56,Center,5569619989,1,,5569619983,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143805,726,44,2,79,39,7gkglopz9cjsysn2u6sbhuvc5,1,19.6,58.7,2025-03-09T14:37:19.874Z,2025-03-09T15:03:55Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569621855,233,598,5569620107,285,,5569620105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143833,598,44,2,79,39,bd4qakf7j0wwie8wke9km7uj8,0,80.4,41.3,2025-03-09T14:37:19.875Z,2025-03-09T15:03:55Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569620277,56,Center,5569620281,286,,5569621875,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143819,727,1,2,79,40,7gkglopz9cjsysn2u6sbhuvc5,0,20.6,65.7,2025-03-09T14:37:20.160Z,2025-03-09T14:37:20Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569620205,213,3.48,5569620197,56,Back,5569620195,3,,5569620201,141,63.3,5569620199,140,16.2,5569620203,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143845,599,61,2,79,41,bd4qakf7j0wwie8wke9km7uj8,0,80.9,45.5,2025-03-09T14:37:21.502Z,2025-03-09T14:58:51Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569620323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143889,729,1,2,79,43,7gkglopz9cjsysn2u6sbhuvc5,1,11.1,61.4,2025-03-09T14:37:23.034Z,2025-03-09T14:37:24Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5569620539,213,0.69,5569620529,123,,5569620535,141,80.9,5569620533,140,26.3,5569620547,287,,5569620531,56,Back,5569620537,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786144077,730,1,2,79,49,7gkglopz9cjsysn2u6sbhuvc5,0,39.2,95.0,2025-03-09T14:37:29.937Z,2025-03-09T14:37:33Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569621449,155,,5569621455,141,54.8,5569621459,213,5.77,5569621451,56,Center,5569621461,1,,5569621457,212,56.0,5569621453,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
