id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/17/value
2730674517,590,1,2,70,28,6wwwud48qahpwrfxs20334qk5,1,4.6,40.0,2024-10-05T14:28:56.123Z,2024-10-05T14:29:00Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5267643769,56,Back,5267643779,213,1.60,5267643767,124,,5267643773,141,51.3,5267643771,140,4.4,5267643789,237,,5267643775,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730674585,591,1,2,70,33,6wwwud48qahpwrfxs20334qk5,0,10.3,53.1,2024-10-05T14:29:00.220Z,2024-10-05T14:29:02Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5267644135,140,43.0,5267644139,212,36.6,5267644133,56,Back,5267644137,141,34.5,5267644143,1,,5267644131,155,,5267644141,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730674663,702,61,2,70,37,a9vw7ikerpr4cuweeeka5aneg,1,53.9,65.4,2024-10-05T14:29:04.242Z,2024-10-05T14:29:04Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5267644573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730674961,704,1,2,70,40,a9vw7ikerpr4cuweeeka5aneg,1,62.3,66.7,2024-10-05T14:29:07.638Z,2024-10-05T14:29:11Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5267646081,212,21.4,5267646077,140,78.3,5267646083,213,0.67,5267646079,141,86.3,5267646075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730675163,705,1,2,70,44,a9vw7ikerpr4cuweeeka5aneg,0,79.5,87.2,2024-10-05T14:29:11.612Z,2024-10-05T16:20:02Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267647111,155,,5267647113,56,Right,5267647119,141,0.0,5267647109,2,,5267647129,1,,5267647123,212,62.2,5267647419,345,,5267647127,213,4.95,5267647115,140,,,,,,,,,93.6,,,,,,,,,,,,,,,,,,,
2730675757,592,5,2,70,48,6wwwud48qahpwrfxs20334qk5,1,5.9,101.4,2024-10-05T14:29:15.987Z,2024-10-05T15:08:34Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5267650381,233,706,5267650227,347,,5267650223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730675177,706,5,2,70,48,a9vw7ikerpr4cuweeeka5aneg,0,94.1,-1.4,2024-10-05T14:29:15.987Z,2024-10-05T15:08:34Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267650521,233,592,5267647211,347,,5267647207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730675891,593,1,2,71,4,6wwwud48qahpwrfxs20334qk5,0,10.4,100.0,2024-10-05T14:29:31.315Z,2024-10-05T14:29:34Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5267650979,56,Back,5267650985,212,20.0,5267650983,141,89.6,5267650977,107,,5267650987,213,5.86,5267650981,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730675997,707,1,2,71,7,a9vw7ikerpr4cuweeeka5aneg,1,65.2,8.5,2024-10-05T14:29:34.234Z,2024-10-05T14:29:37Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5267651545,141,25.2,5267651541,56,Center,5267651549,213,0.97,5267651539,3,,5267651547,212,13.8,5267651543,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730676021,708,1,2,71,9,a9vw7ikerpr4cuweeeka5aneg,0,72.6,25.2,2024-10-05T14:29:37.075Z,2024-10-05T14:29:37Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5267651671,141,21.8,5267651675,212,5.0,5267651669,140,68.4,5267651677,213,3.62,5267651667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730676065,709,61,2,71,11,a9vw7ikerpr4cuweeeka5aneg,0,69.2,29.5,2024-10-05T14:29:38.867Z,2024-10-05T14:30:16Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5267651915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730676137,594,1,2,71,13,6wwwud48qahpwrfxs20334qk5,0,29.9,69.3,2024-10-05T14:29:40.324Z,2024-10-05T14:29:41Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5267652261,141,83.3,5267652271,1,,5267652257,140,43.9,5267652253,56,Back,5267652251,157,,5267652269,213,0.57,5267652265,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730676265,710,1,2,71,14,a9vw7ikerpr4cuweeeka5aneg,1,63.3,25.6,2024-10-05T14:29:41.323Z,2024-10-05T14:29:44Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5267652971,212,15.2,5267652959,140,77.7,5267652963,141,22.8,5267652977,1,,5267652951,157,,5267652955,56,Center,5267652975,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730676299,711,1,2,71,16,a9vw7ikerpr4cuweeeka5aneg,0,71.3,13.4,2024-10-05T14:29:43.762Z,2024-10-05T14:29:44Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5267653177,1,,5267653173,212,19.4,5267653175,213,0.83,5267653165,140,83.7,5267653169,141,34.5,5267653161,56,Center,5267653155,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730676365,595,1,2,71,18,6wwwud48qahpwrfxs20334qk5,0,19.8,75.0,2024-10-05T14:29:45.588Z,2024-10-05T14:29:46Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267653513,213,6.03,5267653515,1,,5267653511,212,19.8,5267653509,141,67.8,5267653505,56,Back,5267653507,140,38.1,5267653503,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730676503,712,1,2,71,21,a9vw7ikerpr4cuweeeka5aneg,0,69.1,30.6,2024-10-05T14:29:48.275Z,2024-10-05T14:29:49Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267654245,140,76.0,5267654249,212,7.9,5267654251,213,0.41,5267654247,141,35.2,5267654243,56,Center,5267654241,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730676637,713,4,2,71,24,a9vw7ikerpr4cuweeeka5aneg,1,75.8,33.7,2024-10-05T14:29:51.658Z,2024-10-05T15:02:37Z,,,,,5267655139,286,,5267655263,233,596,5267655133,10,,5267655137,152,,5267655135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730676583,596,4,2,71,24,6wwwud48qahpwrfxs20334qk5,0,24.2,66.3,2024-10-05T14:29:51.659Z,2024-10-05T15:02:38Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267655321,233,713,5267655189,152,,5267655187,56,Back,5267655193,285,,5267655183,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730678477,714,1,2,72,12,a9vw7ikerpr4cuweeeka5aneg,0,77.9,28.3,2024-10-05T14:30:39.939Z,2024-10-05T14:30:41Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5267665043,1,,5267665037,212,32.9,5267665015,152,,5267665033,141,60.0,5267665041,213,0.71,5267665021,56,Center,5267665007,5,,5267665025,140,100.0,5267665011,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679189,599,5,2,72,13,6wwwud48qahpwrfxs20334qk5,1,-1.3,40.8,2024-10-05T14:30:40.708Z,2024-10-05T15:08:34Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5267668743,233,715,5267668607,346,,5267668605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730678489,715,5,2,72,13,a9vw7ikerpr4cuweeeka5aneg,0,101.3,59.2,2024-10-05T14:30:40.708Z,2024-10-05T15:08:35Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5267665087,56,Center,5267665089,346,,5267668833,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679269,600,1,2,72,30,6wwwud48qahpwrfxs20334qk5,1,5.0,39.1,2024-10-05T14:30:57.571Z,2024-10-05T14:30:59Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5267668955,56,Back,5267668953,124,,5267668959,140,4.2,5267668969,213,1.72,5267668977,237,,5267668963,141,47.2,5267668967,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679283,601,1,2,72,31,6wwwud48qahpwrfxs20334qk5,0,4.1,48.8,2024-10-05T14:30:58.587Z,2024-10-05T14:30:59Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5267669017,141,31.2,5267669013,56,Back,5267669019,212,39.6,5267669015,140,40.1,5267669023,1,,5267669011,157,,5267669021,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679337,716,1,2,72,32,a9vw7ikerpr4cuweeeka5aneg,1,60.6,86.5,2024-10-05T14:30:59.338Z,2024-10-05T14:56:34Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5267669323,141,62.9,5267669327,212,22.6,5267669333,213,5.50,5267669307,3,,5267950575,189,,5267669313,56,Center,5267669317,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679351,717,1,2,72,33,a9vw7ikerpr4cuweeeka5aneg,0,75.8,62.9,2024-10-05T14:31:00.562Z,2024-10-05T14:56:44Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5267669411,141,73.8,5267669409,140,79.3,5267669407,56,Center,5267669403,3,,5267669413,212,8.3,5267669415,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679391,602,12,2,72,34,6wwwud48qahpwrfxs20334qk5,1,14.5,38.3,2024-10-05T14:31:01.684Z,2024-10-05T14:31:03Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5267669671,56,Back,5267669677,212,17.6,5267669727,15,,5267669673,140,23.1,5267669679,213,5.25,5267669675,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679451,603,1,2,72,36,6wwwud48qahpwrfxs20334qk5,1,21.5,15.3,2024-10-05T14:31:03.467Z,2024-10-05T14:31:04Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267670027,56,Back,5267670033,212,7.7,5267670029,140,26.9,5267670031,141,23.0,5267670035,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679493,604,1,2,72,37,6wwwud48qahpwrfxs20334qk5,1,27.0,23.0,2024-10-05T14:31:04.219Z,2024-10-05T14:31:05Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5267670241,141,18.0,5267670243,212,7.7,5267670235,56,Back,5267670239,140,20.4,5267670245,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679545,605,1,2,72,38,6wwwud48qahpwrfxs20334qk5,0,19.6,17.4,2024-10-05T14:31:05.155Z,2024-10-05T14:31:06Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267670479,155,,5267670485,140,37.5,5267670489,212,19.7,5267670493,213,0.31,5267670483,56,Back,5267670487,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679633,718,1,2,72,40,a9vw7ikerpr4cuweeeka5aneg,1,56.9,64.6,2024-10-05T14:31:07.250Z,2024-10-05T14:31:08Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5267671041,141,58.5,5267671039,140,61.6,5267671045,213,5.58,5267671037,56,Center,5267671043,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679733,720,1,2,72,41,a9vw7ikerpr4cuweeeka5aneg,1,61.6,58.5,2024-10-05T14:31:08.562Z,2024-10-05T14:31:10Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5267671559,212,10.9,5267671561,213,5.85,5267671555,140,71.0,5267671557,141,51.8,5267671553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679787,721,1,2,72,43,a9vw7ikerpr4cuweeeka5aneg,0,71.0,51.8,2024-10-05T14:31:10.787Z,2024-10-05T14:57:26Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5267671875,141,58.1,5267952971,168,,5267671873,140,77.0,5267671923,213,0.60,5267671871,56,Center,5267671915,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679833,722,1,2,72,44,a9vw7ikerpr4cuweeeka5aneg,1,77.0,58.1,2024-10-05T14:31:11.898Z,2024-10-05T14:58:12Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5267672117,56,Center,5267672119,140,80.2,5267672127,212,6.6,5267672123,141,49.7,5267672131,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730733581,907,1,2,72,45,a9vw7ikerpr4cuweeeka5aneg,0,81.5,37.4,2024-10-05T14:31:12.153Z,2024-10-05T14:58:05Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5267957311,212,7.6,5267957309,141,46.3,5267957305,56,Center,5267957307,140,85.9,5267957313,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679811,606,8,2,72,45,6wwwud48qahpwrfxs20334qk5,1,23.6,33.7,2024-10-05T14:31:12.164Z,2024-10-05T14:31:12Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5267671997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679871,607,61,2,72,46,6wwwud48qahpwrfxs20334qk5,1,16.6,43.9,2024-10-05T14:31:13.665Z,2024-10-05T14:36:24Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267672361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679915,608,61,2,72,47,6wwwud48qahpwrfxs20334qk5,1,14.7,39.4,2024-10-05T14:31:15.147Z,2024-10-05T14:31:15Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5267672581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680057,609,3,2,72,48,6wwwud48qahpwrfxs20334qk5,1,25.4,44.8,2024-10-05T14:31:16.026Z,2024-10-05T15:02:55Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5267673393,233,723,5267673207,56,Back,5267673209,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730679969,723,45,2,72,48,a9vw7ikerpr4cuweeeka5aneg,0,74.6,55.2,2024-10-05T14:31:16.026Z,2024-10-05T15:02:55Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5267672827,286,,5267672825,56,Center,5267673523,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680237,611,3,2,72,53,6wwwud48qahpwrfxs20334qk5,0,40.4,19.6,2024-10-05T14:31:20.857Z,2024-10-05T15:02:50Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5267674769,233,724,5267674173,286,,5267674171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680301,724,7,2,72,53,a9vw7ikerpr4cuweeeka5aneg,0,59.6,80.4,2024-10-05T14:31:20.858Z,2024-10-05T15:02:49Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5267674449,56,Left,5267674451,285,,5267674681,233,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680453,612,3,2,72,56,6wwwud48qahpwrfxs20334qk5,1,49.8,15.0,2024-10-05T14:31:23.321Z,2024-10-05T15:02:56Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267675237,56,Back,5267675239,286,,5267675305,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680329,725,45,2,72,56,a9vw7ikerpr4cuweeeka5aneg,0,50.2,85.0,2024-10-05T14:31:23.321Z,2024-10-05T15:02:56Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5267674583,56,Left,5267675371,233,612,5267674589,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680527,613,1,2,73,0,6wwwud48qahpwrfxs20334qk5,1,60.2,9.4,2024-10-05T14:31:27.348Z,2024-10-05T14:31:29Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5267675657,213,3.48,5267675653,141,5.8,5267675651,140,53.6,5267675649,56,Right,5267675655,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680651,614,1,2,73,2,6wwwud48qahpwrfxs20334qk5,1,53.6,5.8,2024-10-05T14:31:29.379Z,2024-10-05T14:31:33Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5267676275,212,17.8,5267676265,140,51.8,5267676269,141,31.9,5267676261,56,Center,5267676281,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680683,615,1,2,73,6,6wwwud48qahpwrfxs20334qk5,1,45.9,34.6,2024-10-05T14:31:33.508Z,2024-10-05T14:31:34Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5267676431,141,51.2,5267676435,213,2.26,5267676429,140,37.1,5267676433,212,14.6,5267676427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680805,616,1,2,73,7,6wwwud48qahpwrfxs20334qk5,1,37.3,51.3,2024-10-05T14:31:34.451Z,2024-10-05T14:31:38Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267677131,141,44.2,5267677127,56,Center,5267677133,212,19.6,5267677135,213,6.03,5267677129,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680821,617,1,2,73,10,6wwwud48qahpwrfxs20334qk5,1,55.3,42.5,2024-10-05T14:31:38.080Z,2024-10-05T14:32:25Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5267687167,140,47.6,5267687169,141,50.5,5267687171,212,9.7,5267687175,213,2.55,5267687165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730680967,618,1,2,73,12,6wwwud48qahpwrfxs20334qk5,1,55.0,66.3,2024-10-05T14:31:39.475Z,2024-10-05T14:31:42Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5267678071,141,85.0,5267678073,212,21.9,5267678067,140,72.0,5267678063,56,Left,5267678077,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730681167,619,1,2,73,15,6wwwud48qahpwrfxs20334qk5,1,79.5,87.1,2024-10-05T14:31:42.788Z,2024-10-05T14:31:47Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5267679241,141,72.3,5267679237,56,Center,5267679243,212,10.1,5267679245,213,4.62,5267679239,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730681211,620,1,2,73,20,6wwwud48qahpwrfxs20334qk5,1,78.3,72.7,2024-10-05T14:31:47.731Z,2024-10-05T14:31:48Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5267679475,212,13.5,5267679465,140,67.4,5267679477,213,2.58,5267679461,56,Left,5267679471,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730681269,621,1,2,73,21,6wwwud48qahpwrfxs20334qk5,0,67.4,83.3,2024-10-05T14:31:48.667Z,2024-10-05T14:31:50Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5267679787,56,Center,5267679799,213,4.30,5267679795,212,14.5,5267679789,140,61.9,5267679791,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730681365,726,1,2,73,23,a9vw7ikerpr4cuweeeka5aneg,1,44.0,28.8,2024-10-05T14:31:50.954Z,2024-10-05T14:31:52Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5267680341,212,16.6,5267680335,56,Back,5267680339,141,40.7,5267680343,213,2.63,5267680337,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730681691,728,1,2,73,25,a9vw7ikerpr4cuweeeka5aneg,1,31.6,39.8,2024-10-05T14:31:52.250Z,2024-10-05T14:32:09Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,1.0,,5267682233,212,24.3,5267682227,56,Back,5267682229,140,44.1,5267682231,141,69.9,5267682235,213,1.00,5267683935,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730681705,729,15,2,73,33,a9vw7ikerpr4cuweeeka5aneg,1,86.8,74.4,2024-10-05T14:32:00.850Z,2024-10-05T15:58:03Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267684099,233,622,5267684053,103,12.7,5268611537,78,,5267684057,146,98.5,5267682283,56,Center,5267684039,23,,5267684055,215,,5267684061,147,52.5,5267682281,64,5267684047,55,5267684043,29,,5267684051,102,728,,5267683181,72,,,,,,,,,,,,,51.5,,,,
2730681735,622,10,2,73,33,6wwwud48qahpwrfxs20334qk5,1,3.1,46.0,2024-10-05T14:32:00.950Z,2024-10-05T14:32:08Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5267682451,173,,5267682453,178,,5267682459,56,Back,5267683621,233,729,5267682455,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730681841,623,5,2,73,35,6wwwud48qahpwrfxs20334qk5,0,5.6,-1.4,2024-10-05T14:32:02.235Z,2024-10-05T15:08:35Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5267688425,347,,5267687997,233,730,5267683019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730681721,730,5,2,73,35,a9vw7ikerpr4cuweeeka5aneg,1,94.4,101.4,2024-10-05T14:32:02.235Z,2024-10-05T14:32:31Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267687939,233,623,5267682609,56,Left,5267688277,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730682943,731,1,2,74,6,a9vw7ikerpr4cuweeeka5aneg,0,95.8,100.0,2024-10-05T14:32:33.227Z,2024-10-05T14:32:34Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5267689145,212,26.6,5267689149,213,4.77,5267689129,107,,5267689133,140,97.2,5267689143,141,62.7,5267689153,1,,5267689131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730682971,624,12,2,74,7,6wwwud48qahpwrfxs20334qk5,1,6.6,35.5,2024-10-05T14:32:34.691Z,2024-10-05T14:32:36Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5267689295,56,Back,5267689301,212,6.0,5267689349,15,,5267689303,213,1.02,5267689299,141,43.0,5267689297,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730683065,625,44,2,74,9,6wwwud48qahpwrfxs20334qk5,1,5.0,43.0,2024-10-05T14:32:36.236Z,2024-10-05T14:32:45Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267689925,233,732,5267689859,56,Back,5267689861,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730683045,732,44,2,74,9,a9vw7ikerpr4cuweeeka5aneg,0,95.0,57.0,2024-10-05T14:32:36.237Z,2024-10-05T14:34:24Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5267689733,286,,5267690019,233,625,5267689731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730683217,626,12,2,74,9,6wwwud48qahpwrfxs20334qk5,1,9.0,43.9,2024-10-05T14:32:36.372Z,2024-10-05T15:09:31Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5267690743,15,,5267690695,212,6.8,5267690697,213,4.65,5267690693,141,33.9,5267690689,56,Back,5267690691,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730683385,627,1,2,74,15,6wwwud48qahpwrfxs20334qk5,0,8.1,30.7,2024-10-05T14:32:42.284Z,2024-10-05T14:32:46Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5267691685,157,,5267691695,212,30.6,5267691691,140,28.1,5267691699,1,,5267691697,213,5.47,5267691687,56,Back,5267691693,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730683405,628,5,2,74,16,6wwwud48qahpwrfxs20334qk5,0,28.7,-1.7000000000000002,2024-10-05T14:32:43.425Z,2024-10-05T15:08:36Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5267692001,233,733,5267691823,56,Back,5267691825,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730683369,733,5,2,74,16,a9vw7ikerpr4cuweeeka5aneg,1,71.3,101.7,2024-10-05T14:32:43.425Z,2024-10-05T15:08:35Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267691971,233,628,5267691599,347,,5267691597,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730683461,734,1,2,74,18,a9vw7ikerpr4cuweeeka5aneg,1,70.2,100.0,2024-10-05T14:32:45.602Z,2024-10-05T14:32:48Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5267692095,140,91.5,5267692079,107,,5267692117,1,,5267692089,56,Left,5267692099,141,90.5,5267692111,213,5.97,5267692105,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
