id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value
2786140071,633,18,2,77,8,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-09T14:33:59.528Z,2025-03-09T14:34:01Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569599399,59,12,5569599533,55,634,5569599395,42,,5569599397,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140087,634,19,2,77,8,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-09T14:33:59.529Z,2025-03-09T14:34:01Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5569599487,55,633,5569599481,292,6,5569599483,293,1,5569599477,145,11,5569599471,42,,5569599479,59,9,5569599485,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140883,739,1,2,77,47,8gxd9ry2580pu1b1dd5ny9ymy,1,4.9,58.8,2025-03-09T14:34:38.676Z,2025-03-09T14:34:41Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569603819,212,7.9,5569603829,237,,5569603821,213,4.46,5569603811,124,,5569603817,141,47.5,5569603813,56,Back,5569603815,140,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140929,740,1,2,77,49,8gxd9ry2580pu1b1dd5ny9ymy,0,6.4,46.6,2025-03-09T14:34:40.982Z,2025-03-09T14:34:45Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569604093,157,,5569604101,212,62.9,5569604095,56,Center,5569604103,213,0.15,5569604099,141,60.3,5569604105,1,,5569604097,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786140957,636,1,2,77,53,f1h34qp5zbfl489q8vnkhiq9s,1,28.0,33.3,2025-03-09T14:34:44.845Z,2025-03-09T14:34:46Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5569604249,56,Back,5569604253,141,34.2,5569604255,212,8.8,5569604247,3,,5569604251,140,36.4,5569604257,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141003,638,1,2,77,56,f1h34qp5zbfl489q8vnkhiq9s,1,36.4,34.2,2025-03-09T14:34:47.541Z,2025-03-09T14:34:50Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569604593,141,55.4,5569604589,56,Center,5569604591,140,54.4,5569604597,213,0.65,5569604595,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141011,639,61,2,77,58,f1h34qp5zbfl489q8vnkhiq9s,0,54.4,55.4,2025-03-09T14:34:50.085Z,2025-03-09T14:34:50Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569604629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141079,741,1,2,78,1,8gxd9ry2580pu1b1dd5ny9ymy,1,44.3,33.4,2025-03-09T14:34:52.564Z,2025-03-09T14:34:54Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5569605051,141,45.7,5569605053,212,8.4,5569605049,140,44.0,5569605055,213,1.61,5569605047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141145,743,1,2,78,2,8gxd9ry2580pu1b1dd5ny9ymy,0,47.6,52.3,2025-03-09T14:34:53.716Z,2025-03-09T15:07:28Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5569605347,140,47.6,5569605345,56,Back,5569605351,212,3.6,5569605353,213,4.71,5569605349,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141081,640,61,2,78,2,f1h34qp5zbfl489q8vnkhiq9s,1,54.8,55.0,2025-03-09T14:34:54.172Z,2025-03-09T14:37:51Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5569605059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141093,742,43,2,78,2,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-09T14:34:54.172Z,2025-03-09T14:37:37Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5569605121,56,Back,5569621861,144,3,5569605123,286,0,5569605153,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141227,745,1,2,78,9,8gxd9ry2580pu1b1dd5ny9ymy,1,64.8,10.4,2025-03-09T14:35:00.837Z,2025-03-09T14:35:01Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5569605775,213,3.51,5569605773,212,10.5,5569605771,141,4.9,5569605769,140,55.5,5569605767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141287,746,1,2,78,10,8gxd9ry2580pu1b1dd5ny9ymy,1,55.5,4.9,2025-03-09T14:35:01.564Z,2025-03-09T14:35:06Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569606105,141,9.2,5569606107,212,4.3,5569606101,56,Right,5569606103,140,52.5,5569606109,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141269,641,83,2,78,13,f1h34qp5zbfl489q8vnkhiq9s,0,38.5,90.6,2025-03-09T14:35:04.462Z,2025-03-09T14:35:09Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5569606351,399,dm6xpphbyyooqriwaambi7njd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141321,747,1,2,78,15,8gxd9ry2580pu1b1dd5ny9ymy,1,39.0,12.8,2025-03-09T14:35:06.653Z,2025-03-09T14:35:09Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569606289,213,1.29,5569606283,140,41.3,5569606281,56,Back,5569606287,212,8.6,5569606285,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141337,748,1,2,78,17,8gxd9ry2580pu1b1dd5ny9ymy,0,43.1,17.9,2025-03-09T14:35:08.868Z,2025-03-09T14:35:09Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569606375,140,49.7,5569606377,141,14.0,5569606381,213,5.92,5569606379,212,7.4,5569606373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141351,642,8,2,78,18,f1h34qp5zbfl489q8vnkhiq9s,1,44.0,88.9,2025-03-09T14:35:09.375Z,2025-03-09T15:07:38Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569606483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141381,643,5,2,78,19,f1h34qp5zbfl489q8vnkhiq9s,0,50.4,101.4,2025-03-09T14:35:10.869Z,2025-03-09T15:54:02Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569606687,347,,5569606685,56,Left,5569608227,233,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141617,749,5,2,78,19,8gxd9ry2580pu1b1dd5ny9ymy,1,49.6,-1.4,2025-03-09T14:35:10.869Z,2025-03-09T15:54:02Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569607999,347,,5569607997,56,Back,5569608213,233,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141619,750,18,2,78,42,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-09T14:35:34.072Z,2025-03-09T15:37:58Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5569608111,55,751,5569608009,44,Defender,5569608015,59,23,5569608007,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786141627,751,19,2,78,42,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-03-09T14:35:34.073Z,2025-03-09T15:07:42Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5569608057,44,Midfielder,5569608045,145,3,5569608051,59,15,5569609171,293,1,5569608063,55,750,5569771239,292,5,5569608039,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142055,752,1,2,78,56,8gxd9ry2580pu1b1dd5ny9ymy,0,50.9,0.0,2025-03-09T14:35:48.085Z,2025-03-09T14:35:50Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569610447,140,67.0,5569610453,213,0.48,5569610449,141,12.3,5569610445,56,Right,5569610451,212,19.1,5569610443,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142091,644,1,2,78,59,f1h34qp5zbfl489q8vnkhiq9s,0,23.6,83.3,2025-03-09T14:35:50.959Z,2025-03-09T14:35:53Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569610683,140,30.2,5569610679,3,,5569610685,141,86.3,5569610691,213,0.29,5569610689,212,7.2,5569610681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142115,753,44,2,79,1,8gxd9ry2580pu1b1dd5ny9ymy,1,67.4,13.2,2025-03-09T14:35:52.525Z,2025-03-09T15:03:39Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569610797,56,Right,5569610927,233,645,5569610799,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142109,645,44,2,79,1,f1h34qp5zbfl489q8vnkhiq9s,0,32.6,86.8,2025-03-09T14:35:52.526Z,2025-03-09T15:03:39Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5569610781,285,,5569610989,233,753,5569610775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142131,754,1,2,79,2,8gxd9ry2580pu1b1dd5ny9ymy,0,63.2,12.5,2025-03-09T14:35:53.262Z,2025-03-09T14:35:54Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569610891,140,65.9,5569610889,56,Center,5569610897,213,1.29,5569610887,3,,5569610895,212,10.3,5569610893,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142157,646,1,2,79,3,f1h34qp5zbfl489q8vnkhiq9s,0,27.4,80.8,2025-03-09T14:35:54.903Z,2025-03-09T14:35:55Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5569611069,141,79.7,5569611063,157,,5569611071,212,30.1,5569611075,1,,5569611073,213,6.26,5569611065,56,Left,5569611067,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142341,755,1,2,79,5,8gxd9ry2580pu1b1dd5ny9ymy,1,35.1,20.3,2025-03-09T14:35:56.214Z,2025-03-09T14:36:07Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569612085,213,1.95,5569612079,140,29.7,5569612083,212,15.3,5569612077,56,Back,5569612081,141,41.2,5569612075,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142401,756,1,2,79,16,8gxd9ry2580pu1b1dd5ny9ymy,1,32.4,51.8,2025-03-09T14:36:07.333Z,2025-03-09T14:36:10Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569612411,141,28.5,5569612413,212,25.9,5569612407,56,Center,5569612415,213,5.62,5569612409,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142455,757,1,2,79,18,8gxd9ry2580pu1b1dd5ny9ymy,1,59.0,24.9,2025-03-09T14:36:10.149Z,2025-03-09T14:36:13Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569612715,212,8.1,5569612709,140,66.5,5569612711,141,27.4,5569612707,56,Center,5569612719,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142467,758,61,2,79,21,8gxd9ry2580pu1b1dd5ny9ymy,0,83.3,25.3,2025-03-09T14:36:12.862Z,2025-03-09T14:36:13Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5569612781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142491,647,12,2,79,21,f1h34qp5zbfl489q8vnkhiq9s,1,8.5,70.8,2025-03-09T14:36:13.038Z,2025-03-09T14:36:15Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5569613025,167,,5569612913,140,9.9,5569612921,212,21.0,5569612925,213,1.50,5569612915,141,100.0,5569612909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142505,648,5,2,79,22,f1h34qp5zbfl489q8vnkhiq9s,0,13.8,101.3,2025-03-09T14:36:13.652Z,2025-03-09T15:54:03Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5569612987,56,Back,5569613493,233,759,5569612989,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142579,759,5,2,79,22,8gxd9ry2580pu1b1dd5ny9ymy,1,86.2,-1.3,2025-03-09T14:36:13.652Z,2025-03-09T15:54:02Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5569613395,56,Right,5569613397,347,,5569613451,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142639,760,1,2,79,26,8gxd9ry2580pu1b1dd5ny9ymy,1,79.8,0.0,2025-03-09T14:36:17.845Z,2025-03-09T14:36:21Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569613737,140,72.4,5569613743,212,9.4,5569613739,141,7.1,5569613747,213,2.54,5569613733,56,Right,5569613729,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142649,761,1,2,79,30,8gxd9ry2580pu1b1dd5ny9ymy,0,74.3,7.3,2025-03-09T14:36:21.477Z,2025-03-09T14:36:23Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569614019,233,649,5569613791,141,6.1,5569613789,140,76.5,5569613787,56,Right,5569613795,213,5.94,5569614023,286,,5569614015,236,,5569613793,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142675,649,74,2,79,30,f1h34qp5zbfl489q8vnkhiq9s,1,17.5,89.9,2025-03-09T14:36:21.478Z,2025-03-09T15:03:48Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5569613941,285,,5569614053,233,761,5569613939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142711,650,5,2,79,31,f1h34qp5zbfl489q8vnkhiq9s,0,20.4,101.2,2025-03-09T14:36:22.838Z,2025-03-09T15:54:03Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5569614157,347,,5569614155,56,Back,5569614487,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142753,762,5,2,79,31,8gxd9ry2580pu1b1dd5ny9ymy,1,79.6,-1.2,2025-03-09T14:36:22.838Z,2025-03-09T15:54:03Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569614457,233,650,5569614375,56,Right,5569614377,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142817,763,1,2,79,35,8gxd9ry2580pu1b1dd5ny9ymy,1,74.4,0.0,2025-03-09T14:36:26.614Z,2025-03-09T14:36:29Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569614729,1,,5569614719,56,Center,5569614717,107,,5569614721,140,86.7,5569614727,213,0.93,5569614723,141,25.3,5569614725,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142867,764,1,2,79,38,8gxd9ry2580pu1b1dd5ny9ymy,1,88.2,21.0,2025-03-09T14:36:29.429Z,2025-03-09T14:36:32Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5569615069,212,5.1,5569615071,213,4.22,5569615063,56,Right,5569615065,140,85.9,5569615067,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786142907,765,1,2,79,40,8gxd9ry2580pu1b1dd5ny9ymy,0,85.7,12.5,2025-03-09T14:36:31.894Z,2025-03-09T14:36:34Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569615253,213,1.56,5569615249,141,50.1,5569615247,140,86.0,5569615241,2,,5569615243,155,,5569615245,56,Center,5569615251,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143317,651,12,2,79,45,f1h34qp5zbfl489q8vnkhiq9s,1,14.1,53.4,2025-03-09T14:36:36.447Z,2025-03-09T14:36:54Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5569617523,141,45.5,5569617519,56,Back,5569617521,140,39.5,5569617527,213,6.08,5569617525,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143241,766,1,2,79,48,8gxd9ry2580pu1b1dd5ny9ymy,1,62.8,47.6,2025-03-09T14:36:39.614Z,2025-03-09T14:36:51Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569617077,213,1.10,5569617069,140,74.3,5569617061,155,,5569617063,56,Left,5569617075,212,26.9,5569617073,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143289,767,1,2,80,0,8gxd9ry2580pu1b1dd5ny9ymy,1,67.3,79.6,2025-03-09T14:36:51.503Z,2025-03-09T14:36:53Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5569617339,212,37.9,5569617343,1,,5569617331,56,Center,5569617337,141,24.1,5569617329,155,,5569617341,213,4.79,5569617335,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143301,768,61,2,80,2,8gxd9ry2580pu1b1dd5ny9ymy,0,70.1,22.7,2025-03-09T14:36:53.646Z,2025-03-09T14:36:54Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569617407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143443,652,5,2,80,3,f1h34qp5zbfl489q8vnkhiq9s,1,18.2,101.3,2025-03-09T14:36:54.383Z,2025-03-09T15:54:04Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5569618157,56,Back,5569618159,347,,5569618217,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143309,769,5,2,80,3,8gxd9ry2580pu1b1dd5ny9ymy,0,81.8,-1.3,2025-03-09T14:36:54.383Z,2025-03-09T15:54:04Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569618225,233,652,5569617463,347,,5569617459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143495,653,1,2,80,10,f1h34qp5zbfl489q8vnkhiq9s,1,18.8,100.0,2025-03-09T14:37:01.351Z,2025-03-09T14:37:03Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5569618437,212,12.8,5569618425,107,,5569618439,213,5.84,5569618435,141,93.6,5569618429,56,Back,5569618433,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143555,654,1,2,80,12,f1h34qp5zbfl489q8vnkhiq9s,1,29.8,93.6,2025-03-09T14:37:03.759Z,2025-03-09T14:37:07Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5569618803,141,92.9,5569618799,56,Back,5569618801,140,34.4,5569618807,213,6.18,5569618805,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143571,770,83,2,80,13,8gxd9ry2580pu1b1dd5ny9ymy,0,54.3,16.1,2025-03-09T14:37:04.750Z,2025-03-09T14:41:55Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569649235,399,5sha6xhovfmuzd7rolx1om39w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143565,655,3,2,80,14,f1h34qp5zbfl489q8vnkhiq9s,0,35.9,90.7,2025-03-09T14:37:05.393Z,2025-03-09T15:03:12Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5569618877,286,,5569618875,56,Back,5569648833,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786148693,792,7,2,80,14,8gxd9ry2580pu1b1dd5ny9ymy,0,64.1,9.3,2025-03-09T14:37:05.394Z,2025-03-09T15:03:12Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5569648797,233,655,5569646887,285,,5569646885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143581,656,83,2,80,17,f1h34qp5zbfl489q8vnkhiq9s,0,29.0,92.4,2025-03-09T14:37:08.423Z,2025-03-09T14:37:11Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5569619249,399,9tt9eo9bsff7dp7aqjal1obo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143709,772,4,2,80,22,8gxd9ry2580pu1b1dd5ny9ymy,1,71.6,13.2,2025-03-09T14:37:13.719Z,2025-03-09T15:02:53Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5569619643,56,Right,5569619645,152,,5569619649,286,,5569619847,233,657,5569619647,265,,5569619641,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786143733,657,4,2,80,22,f1h34qp5zbfl489q8vnkhiq9s,0,28.4,86.8,2025-03-09T14:37:13.720Z,2025-03-09T15:02:53Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5569619823,13,,5569619881,233,772,5569619831,152,,5569619841,285,,5569619827,56,Back,5569619835,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786145459,773,1,2,81,2,8gxd9ry2580pu1b1dd5ny9ymy,1,76.7,18.8,2025-03-09T14:37:53.575Z,2025-03-09T14:39:03Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,1.0,5569629075,141,51.6,5569630709,154,,5569629063,2,,5569629077,212,27.0,5569630711,24,,5569629069,152,,5569629065,5,,5569629073,140,91.2,5569630707,210,16,5569629071,56,5569629067,155,5569629079,213,0.97,,,,,,,,,,Center,,,,,,
2786145471,774,16,2,81,3,8gxd9ry2580pu1b1dd5ny9ymy,1,94.2,52.8,2025-03-09T14:37:55.071Z,2025-03-09T15:28:29Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5569630835,230,97.6,5569630827,102,49.8,5569630819,29,,5569630837,231,51.3,5569629663,374,2025-03-09 14:37:54.688,5569629153,17,,5569629657,24,,5569630817,78,,5569630821,154,,5569630829,103,5569629667,375,5569630833,328,,5569629659,20,81:03.492,5569630831,214,5569630823,55,5569629155,56,9.5,,,773,,,Center
2786145719,658,1,2,82,8,f1h34qp5zbfl489q8vnkhiq9s,1,50.2,50.0,2025-03-09T14:38:59.432Z,2025-03-09T14:39:14Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569631959,189,,5569630581,56,Back,5569630603,279,G,5569630599,213,3.16,5569630589,141,49.4,5569630593,212,23.9,5569630585,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786145781,659,1,2,82,11,f1h34qp5zbfl489q8vnkhiq9s,0,27.4,49.4,2025-03-09T14:39:02.545Z,2025-03-09T14:39:05Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5569630907,56,Center,5569630913,212,43.0,5569630909,140,68.0,5569630915,213,6.14,5569630905,157,,5569630917,1,,5569630911,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786145843,775,1,2,82,15,8gxd9ry2580pu1b1dd5ny9ymy,0,35.1,28.5,2025-03-09T14:39:06.592Z,2025-03-09T14:39:08Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5569631279,140,46.0,5569631283,141,48.8,5569631271,3,,5569631287,212,17.9,5569631291,213,0.88,5569631275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786145875,660,1,2,82,17,f1h34qp5zbfl489q8vnkhiq9s,1,53.7,30.6,2025-03-09T14:39:08.601Z,2025-03-09T14:39:10Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569631449,213,4.52,5569631441,56,Right,5569631447,212,11.7,5569631443,140,51.6,5569631445,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786145959,661,1,2,82,18,f1h34qp5zbfl489q8vnkhiq9s,1,51.6,13.7,2025-03-09T14:39:09.929Z,2025-03-09T14:39:13Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569631933,213,2.03,5569631927,141,55.2,5569631921,56,Back,5569631925,140,38.4,5569631931,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786146043,662,1,2,82,23,f1h34qp5zbfl489q8vnkhiq9s,1,39.8,62.7,2025-03-09T14:39:14.872Z,2025-03-09T14:39:17Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5569632385,213,5.86,5569632379,140,83.2,5569632377,56,Center,5569632383,212,50.0,5569632373,155,,5569632387,1,,5569632381,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786146057,663,44,2,82,26,f1h34qp5zbfl489q8vnkhiq9s,1,86.5,45.9,2025-03-09T14:39:17.505Z,2025-03-09T15:03:40Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569632453,56,Center,5569632455,286,,5569632501,233,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786146051,776,44,2,82,26,8gxd9ry2580pu1b1dd5ny9ymy,0,13.5,54.1,2025-03-09T14:39:17.506Z,2025-03-09T15:03:40Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569632573,233,663,5569632423,56,Back,5569632425,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786146065,664,61,2,82,27,f1h34qp5zbfl489q8vnkhiq9s,0,83.1,32.5,2025-03-09T14:39:18.422Z,2025-03-09T14:39:18Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569632491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786146115,665,5,2,82,28,f1h34qp5zbfl489q8vnkhiq9s,0,101.2,34.0,2025-03-09T14:39:19.480Z,2025-03-09T15:54:05Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569635051,233,777,5569632731,346,,5569632729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
