id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value
2818003035,672,1,2,67,32,a9vw7ikerpr4cuweeeka5aneg,1,91.5,8.2,2025-05-23T18:25:26.741Z,2025-05-23T19:38:19Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745171779,140,93.2,5745171783,212,35.5,5745171787,1,,5745171775,155,,5745171777,56,Center,5745171785,213,1.52,5745171781,141,60.3,5745171773,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003039,673,44,2,67,36,a9vw7ikerpr4cuweeeka5aneg,1,95.2,58.0,2025-05-23T18:25:31.061Z,2025-05-23T19:02:37Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745171801,286,,5745173417,233,654,5745171799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003053,654,44,2,67,36,8gxd9ry2580pu1b1dd5ny9ymy,0,4.8,42.0,2025-05-23T18:25:31.062Z,2025-05-23T19:02:38Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745171867,56,Back,5745171869,285,,5745173427,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003041,674,61,2,67,36,a9vw7ikerpr4cuweeeka5aneg,0,93.2,60.3,2025-05-23T18:25:31.646Z,2025-05-23T20:01:33Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745171807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003059,655,61,2,67,37,8gxd9ry2580pu1b1dd5ny9ymy,1,4.0,42.6,2025-05-23T18:25:31.746Z,2025-05-23T20:05:17Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745171909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003073,656,6,2,67,40,8gxd9ry2580pu1b1dd5ny9ymy,0,2.4,40.0,2025-05-23T18:25:35.566Z,2025-05-23T19:02:33Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745171973,56,Back,5745171975,73,,5745172063,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003067,675,6,2,67,40,a9vw7ikerpr4cuweeeka5aneg,1,97.6,60.0,2025-05-23T18:25:35.566Z,2025-05-23T18:25:41Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745172037,233,656,5745172031,56,Center,5745172033,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003247,676,1,2,68,3,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2025-05-23T18:25:57.966Z,2025-05-23T18:26:57Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745172935,141,41.3,5745172941,1,,5745172929,56,Center,5745172917,6,,5745174999,233,658,5745172937,212,40.5,5745172913,2,,5745172939,213,4.50,5745172925,224,5745172921,155,,,5745172933,140,,,,,,,,,,91.5,,,,,,,,,,,,,,,,,
2818003259,657,44,2,68,7,8gxd9ry2580pu1b1dd5ny9ymy,1,6.8,55.7,2025-05-23T18:26:01.765Z,2025-05-23T19:02:38Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745173031,233,677,5745173007,56,Back,5745173009,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003251,677,44,2,68,7,a9vw7ikerpr4cuweeeka5aneg,0,93.2,44.3,2025-05-23T18:26:01.766Z,2025-05-23T19:02:38Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745172951,286,,5745172949,56,Center,5745173035,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003261,658,11,2,68,7,8gxd9ry2580pu1b1dd5ny9ymy,1,4.0,50.7,2025-05-23T18:26:02.601Z,2025-05-23T18:26:57Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745173013,56,Back,5745173015,88,,5745175007,233,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003291,659,1,2,68,11,8gxd9ry2580pu1b1dd5ny9ymy,0,14.7,51.5,2025-05-23T18:26:06.086Z,2025-05-23T18:26:09Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745173197,199,,5745173203,141,39.1,5745173205,212,49.7,5745173199,56,Center,5745173209,1,,5745173201,140,61.3,5745173207,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003349,678,1,2,68,17,a9vw7ikerpr4cuweeeka5aneg,1,44.8,68.4,2025-05-23T18:26:12.317Z,2025-05-23T18:26:15Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5745173479,141,51.3,5745173483,213,5.43,5745173475,56,Center,5745173477,140,54.5,5745173481,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003355,679,1,2,68,19,a9vw7ikerpr4cuweeeka5aneg,1,54.2,51.3,2025-05-23T18:26:14.477Z,2025-05-23T18:26:15Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745173513,212,12.4,5745173507,56,Center,5745173515,213,0.08,5745173511,141,52.7,5745173509,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003359,680,1,2,68,21,a9vw7ikerpr4cuweeeka5aneg,1,66.6,56.1,2025-05-23T18:26:15.781Z,2025-05-23T18:26:17Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745173545,56,Center,5745173549,141,73.3,5745173553,213,1.99,5745173551,212,12.8,5745173547,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003383,681,1,2,68,22,a9vw7ikerpr4cuweeeka5aneg,1,61.7,73.3,2025-05-23T18:26:17.078Z,2025-05-23T18:26:20Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5745173687,140,60.6,5745173691,212,9.5,5745173689,141,87.2,5745173693,213,1.69,5745173685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003393,682,1,2,68,25,a9vw7ikerpr4cuweeeka5aneg,1,63.5,86.8,2025-05-23T18:26:20.141Z,2025-05-23T18:26:22Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745173747,213,0.13,5745173741,140,73.2,5745173745,212,10.3,5745173739,56,Left,5745173743,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003403,683,1,2,68,27,a9vw7ikerpr4cuweeeka5aneg,0,77.8,88.6,2025-05-23T18:26:22.118Z,2025-05-23T18:26:24Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745173805,2,,5745173815,212,24.8,5745173813,141,57.6,5745173809,56,Center,5745173811,140,90.3,5745173817,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003409,660,8,2,68,30,8gxd9ry2580pu1b1dd5ny9ymy,1,10.3,32.0,2025-05-23T18:26:24.720Z,2025-05-23T18:26:24Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745173835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003447,661,1,2,68,32,8gxd9ry2580pu1b1dd5ny9ymy,1,9.9,16.9,2025-05-23T18:26:27.608Z,2025-05-23T18:26:31Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745174027,56,Back,5745174033,212,26.0,5745174037,1,,5745174035,213,6.08,5745174029,140,34.1,5745174031,141,9.1,5745174025,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003451,662,61,2,68,36,8gxd9ry2580pu1b1dd5ny9ymy,0,34.1,8.3,2025-05-23T18:26:31.024Z,2025-05-23T18:26:31Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5745174051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003491,684,1,2,68,39,a9vw7ikerpr4cuweeeka5aneg,1,64.7,79.6,2025-05-23T18:26:33.989Z,2025-05-23T18:26:39Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745174295,212,7.7,5745174293,141,72.9,5745174291,140,70.6,5745174289,56,Center,5745174297,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003487,663,43,2,68,43,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-23T18:26:38.408Z,2025-05-23T18:26:46Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745174381,399,9dh7cnu4uzbraeck0t5iqlj4k,5745174561,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003493,685,50,2,68,44,a9vw7ikerpr4cuweeeka5aneg,1,74.4,90.8,2025-05-23T18:26:38.910Z,2025-05-23T18:26:45Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5745174301,56,Left,5745174403,233,664,5745174303,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003503,664,7,2,68,44,8gxd9ry2580pu1b1dd5ny9ymy,1,25.6,9.2,2025-05-23T18:26:38.911Z,2025-05-23T19:06:27Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745174359,56,Back,5745174357,167,,5745174377,233,685,5745174361,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003537,665,5,2,68,45,8gxd9ry2580pu1b1dd5ny9ymy,0,23.1,-1.4,2025-05-23T18:26:39.879Z,2025-05-23T19:10:00Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745174547,347,,5745174545,56,Back,5745175481,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003723,686,5,2,68,45,a9vw7ikerpr4cuweeeka5aneg,1,76.9,101.4,2025-05-23T18:26:39.879Z,2025-05-23T19:09:59Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5745175431,56,Left,5745175465,233,665,5745175433,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003757,666,18,2,69,17,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-23T18:27:12.662Z,2025-05-23T18:27:13Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745175627,42,,5745175629,44,Midfielder,5745175683,55,667,5745175631,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003761,667,19,2,69,17,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-23T18:27:12.663Z,2025-05-23T20:11:24Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5745175653,42,,5745175661,292,6,5745175657,145,7,5745175665,44,Midfielder,5745175667,55,666,5745175659,59,10,5745175663,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003807,668,18,2,69,26,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-23T18:27:20.931Z,2025-05-23T18:27:22Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5745175877,42,,5745175879,44,Forward,5745175881,59,9,5745175929,55,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003813,669,19,2,69,26,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-23T18:27:20.932Z,2025-05-23T18:27:22Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,5745175905,293,1,5745175895,42,,5745175901,59,27,5745175909,55,668,5745175899,145,9,5745175903,292,9,5745175907,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003887,670,18,2,69,35,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-23T18:27:30.193Z,2025-05-23T18:27:31Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,5745176361,44,Forward,5745176359,42,,5745176423,55,671,5745176363,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003891,671,19,2,69,35,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-23T18:27:30.194Z,2025-05-23T18:27:31Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5745176383,59,14,5745176387,293,1,5745176385,292,6,5745176377,42,,5745176391,55,670,5745176389,44,Midfielder,5745176381,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003965,687,1,2,69,43,a9vw7ikerpr4cuweeeka5aneg,1,64.9,100.0,2025-05-23T18:27:37.742Z,2025-05-23T18:27:40Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745176819,140,61.3,5745176823,212,20.9,5745176815,107,,5745176817,56,Center,5745176821,141,71.4,5745176825,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818003979,688,1,2,69,45,a9vw7ikerpr4cuweeeka5aneg,1,61.3,71.4,2025-05-23T18:27:40.581Z,2025-05-23T18:27:43Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745176917,212,24.8,5745176913,140,45.9,5745176911,56,Back,5745176919,213,4.00,5745176915,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004005,689,1,2,69,48,a9vw7ikerpr4cuweeeka5aneg,0,55.5,30.4,2025-05-23T18:27:43.389Z,2025-05-23T18:27:46Z,7353ysa16qgg30b9z5qiagys4,A. Saine,,5745177033,140,79.3,5745177037,212,33.0,5745177035,141,62.1,5745177041,1,,5745177029,155,,5745177039,213,0.71,5745177031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004039,674,1,2,69,56,8gxd9ry2580pu1b1dd5ny9ymy,0,16.9,8.2,2025-05-23T18:27:51.493Z,2025-05-23T18:27:53Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5745177265,140,22.5,5745177283,233,690,5745177279,236,,5745177269,212,5.9,5745177261,157,,5745177271,213,6.16,5745177291,286,,5745177273,1,,5745177263,56,5745177267,141,7.1,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004035,690,74,2,69,56,a9vw7ikerpr4cuweeeka5aneg,1,76.9,84.4,2025-05-23T18:27:51.494Z,2025-05-23T18:28:02Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745177239,56,Left,5745177315,233,674,5745177241,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004081,675,5,2,69,57,8gxd9ry2580pu1b1dd5ny9ymy,1,23.6,-1.4,2025-05-23T18:27:52.607Z,2025-05-23T19:10:00Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5745177511,347,,5745177509,56,Back,5745177513,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004043,691,5,2,69,57,a9vw7ikerpr4cuweeeka5aneg,0,76.4,101.4,2025-05-23T18:27:52.607Z,2025-05-23T18:27:58Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745177295,56,Left,5745177297,347,,5745177517,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004091,676,1,2,70,3,8gxd9ry2580pu1b1dd5ny9ymy,1,23.5,0.0,2025-05-23T18:27:57.781Z,2025-05-23T18:27:59Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5745177555,140,31.3,5745177559,212,17.1,5745177551,107,,5745177561,213,1.07,5745177553,56,Back,5745177557,141,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004093,677,1,2,70,4,8gxd9ry2580pu1b1dd5ny9ymy,1,28.9,14.9,2025-05-23T18:27:59.223Z,2025-05-23T18:28:00Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5745177617,156,,5745177581,212,5.8,5745177577,140,26.0,5745177575,56,Back,5745177583,213,4.16,5745177579,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004107,678,1,2,70,5,8gxd9ry2580pu1b1dd5ny9ymy,1,26.0,7.0,2025-05-23T18:28:00.528Z,2025-05-23T18:28:03Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5745177677,56,Back,5745177679,140,18.9,5745177685,213,2.56,5745177683,212,8.9,5745177681,141,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004127,679,1,2,70,8,8gxd9ry2580pu1b1dd5ny9ymy,1,18.6,12.8,2025-05-23T18:28:02.800Z,2025-05-23T18:28:07Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745177811,213,0.45,5745177801,157,,5745177809,212,29.5,5745177805,140,43.9,5745177807,141,31.6,5745177803,56,Back,5745177813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004133,680,61,2,70,12,8gxd9ry2580pu1b1dd5ny9ymy,0,42.6,34.1,2025-05-23T18:28:07.215Z,2025-05-23T18:28:07Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,5745177845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004147,693,1,2,70,14,a9vw7ikerpr4cuweeeka5aneg,1,56.3,47.6,2025-05-23T18:28:09.316Z,2025-05-23T18:28:11Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5745177919,141,73.5,5745177915,56,Back,5745177923,213,2.30,5745177921,212,23.7,5745177917,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004163,694,1,2,70,16,a9vw7ikerpr4cuweeeka5aneg,1,41.3,73.8,2025-05-23T18:28:11.236Z,2025-05-23T18:28:14Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745178033,141,89.6,5745178035,212,15.0,5745178029,56,Left,5745178037,213,0.80,5745178031,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004175,695,1,2,70,19,a9vw7ikerpr4cuweeeka5aneg,0,46.2,84.8,2025-05-23T18:28:14.638Z,2025-05-23T18:28:17Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745178089,140,64.8,5745178091,141,67.5,5745178085,155,,5745178095,213,5.74,5745178087,56,Center,5745178093,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004195,681,1,2,70,23,8gxd9ry2580pu1b1dd5ny9ymy,0,28.7,24.7,2025-05-23T18:28:17.927Z,2025-05-23T18:28:20Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745178205,56,Back,5745178215,213,5.26,5745178211,141,0.0,5745178201,157,,5745178209,140,39.0,5745178213,212,20.8,5745178217,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004201,682,5,2,70,25,8gxd9ry2580pu1b1dd5ny9ymy,0,42.3,-1.2,2025-05-23T18:28:19.822Z,2025-05-23T19:10:01Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745178251,56,Back,5745179179,233,696,5745178253,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004351,696,5,2,70,25,a9vw7ikerpr4cuweeeka5aneg,1,57.7,101.2,2025-05-23T18:28:19.822Z,2025-05-23T19:10:00Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745179149,233,682,5745179133,56,Left,5745179135,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004385,697,1,2,70,48,a9vw7ikerpr4cuweeeka5aneg,0,55.9,100.0,2025-05-23T18:28:43.181Z,2025-05-23T18:28:47Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745179345,141,80.3,5745179343,140,66.3,5745179339,107,,5745179349,213,5.36,5745179347,212,18.0,5745179341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004371,683,44,2,70,50,8gxd9ry2580pu1b1dd5ny9ymy,1,30.0,18.0,2025-05-23T18:28:45.527Z,2025-05-23T19:02:39Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745179273,56,Back,5745179275,285,,5745179417,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004393,698,44,2,70,50,a9vw7ikerpr4cuweeeka5aneg,0,70.0,82.0,2025-05-23T18:28:45.528Z,2025-05-23T19:02:39Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745179445,233,683,5745179373,286,,5745179367,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004381,684,1,2,70,51,8gxd9ry2580pu1b1dd5ny9ymy,1,23.7,15.1,2025-05-23T18:28:45.766Z,2025-05-23T18:28:46Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745179323,3,,5745179327,140,25.8,5745179333,213,0.79,5745179331,212,3.1,5745179325,56,Back,5745179329,141,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004417,686,1,2,70,52,8gxd9ry2580pu1b1dd5ny9ymy,1,25.8,18.4,2025-05-23T18:28:46.863Z,2025-05-23T18:28:50Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5745179487,141,16.4,5745179489,212,4.5,5745179491,213,3.45,5745179483,56,Back,5745179485,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004431,687,1,2,70,54,8gxd9ry2580pu1b1dd5ny9ymy,0,19.4,12.5,2025-05-23T18:28:49.624Z,2025-05-23T18:28:52Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745179571,141,14.6,5745179569,140,38.6,5745179575,213,0.07,5745179565,157,,5745179567,56,Back,5745179577,1,,5745179573,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004437,699,44,2,70,56,a9vw7ikerpr4cuweeeka5aneg,1,57.2,81.8,2025-05-23T18:28:51.525Z,2025-05-23T19:02:40Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745179633,233,688,5745179599,56,Left,5745179601,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004441,688,44,2,70,56,8gxd9ry2580pu1b1dd5ny9ymy,0,42.8,18.2,2025-05-23T18:28:51.526Z,2025-05-23T19:02:40Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,5745179617,285,,5745179639,233,699,5745179615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004443,700,1,2,70,57,a9vw7ikerpr4cuweeeka5aneg,0,50.4,75.9,2025-05-23T18:28:51.949Z,2025-05-23T18:28:52Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745179621,56,Center,5745179619,3,,5745179627,212,9.0,5745179629,213,5.69,5745179623,140,57.5,5745179625,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004457,689,1,2,70,58,8gxd9ry2580pu1b1dd5ny9ymy,1,37.9,17.5,2025-05-23T18:28:53.463Z,2025-05-23T18:28:54Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5745179691,141,31.6,5745179689,140,46.1,5745179687,56,Back,5745179695,213,0.84,5745179693,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004469,690,1,2,70,59,8gxd9ry2580pu1b1dd5ny9ymy,1,46.1,31.6,2025-05-23T18:28:54.623Z,2025-05-23T18:28:56Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5745179721,56,Center,5745179729,213,5.77,5745179725,141,22.9,5745179727,212,12.0,5745179723,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004477,691,3,2,71,1,8gxd9ry2580pu1b1dd5ny9ymy,0,61.9,27.2,2025-05-23T18:28:55.943Z,2025-05-23T19:02:09Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5745179755,286,,5745179753,56,Center,5745179873,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004481,701,7,2,71,1,a9vw7ikerpr4cuweeeka5aneg,1,38.1,72.8,2025-05-23T18:28:55.944Z,2025-05-23T19:02:09Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745179793,285,,5745179865,233,691,5745179791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004509,703,1,2,71,6,a9vw7ikerpr4cuweeeka5aneg,1,63.8,55.8,2025-05-23T18:29:00.965Z,2025-05-23T18:29:03Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745179943,56,Center,5745179945,140,78.5,5745179951,213,0.41,5745179949,212,16.9,5745179947,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818004515,704,1,2,71,8,a9vw7ikerpr4cuweeeka5aneg,0,78.6,65.7,2025-05-23T18:29:02.927Z,2025-05-23T18:29:03Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,5745179991,213,4.86,5745179989,212,12.5,5745179987,141,47.6,5745179985,140,80.4,5745179983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
