id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2805832815,491,1,2,68,52,8cfkisxf1fkxdqtt6tx1tup48,0,17.8,48.2,2025-04-25T18:27:35.715Z,2025-04-25T18:27:36Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677992789,140,33.0,5677992791,141,70.2,5677992793,212,21.9,5677992795,213,0.75,5677992787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805832859,746,1,2,68,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.8,37.6,2025-04-25T18:27:38.927Z,2025-04-25T18:27:39Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5677993031,141,32.5,5677993029,140,66.5,5677993033,212,6.0,5677993035,213,5.67,5677993027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805832869,747,1,2,68,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.5,32.5,2025-04-25T18:27:39.749Z,2025-04-25T18:27:40Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5677993081,56,Center,5677993089,213,1.14,5677993083,140,69.8,5677993085,141,43.6,5677993087,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805832905,493,1,2,68,58,8cfkisxf1fkxdqtt6tx1tup48,1,24.2,56.3,2025-04-25T18:27:41.658Z,2025-04-25T18:27:43Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5677993287,141,40.1,5677993283,56,Back,5677993285,140,27.0,5677993289,212,11.4,5677993291,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805832919,494,1,2,68,59,8cfkisxf1fkxdqtt6tx1tup48,1,27.0,40.1,2025-04-25T18:27:43.162Z,2025-04-25T18:27:44Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5677993351,56,Back,5677993359,213,5.44,5677993353,140,32.1,5677993355,141,31.2,5677993357,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805832945,495,1,2,69,1,8cfkisxf1fkxdqtt6tx1tup48,1,32.1,31.2,2025-04-25T18:27:44.507Z,2025-04-25T18:27:46Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5677993541,140,33.9,5677993539,56,Back,5677993543,141,10.7,5677993545,212,14.1,5677993547,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805832999,496,1,2,69,2,8cfkisxf1fkxdqtt6tx1tup48,1,33.9,10.7,2025-04-25T18:27:46.339Z,2025-04-25T18:27:50Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5677993825,141,16.7,5677993821,140,33.9,5677993829,213,1.57,5677993827,212,4.1,5677993819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805832975,748,83,2,69,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,62.9,83.5,2025-04-25T18:27:48.982Z,2025-04-25T18:27:55Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5677994201,399,444n8m1tirk6lp739iigw42c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833017,497,1,2,69,7,8cfkisxf1fkxdqtt6tx1tup48,1,26.4,13.2,2025-04-25T18:27:50.458Z,2025-04-25T18:27:52Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5677993959,213,3.00,5677993951,56,Back,5677993953,140,14.0,5677993955,141,15.9,5677993957,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833025,498,1,2,69,8,8cfkisxf1fkxdqtt6tx1tup48,0,14.0,15.9,2025-04-25T18:27:52.074Z,2025-04-25T18:27:52Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5677993999,212,8.3,5677993991,140,21.9,5677993995,141,16.5,5677993987,56,Back,5677994001,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833081,750,1,2,69,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,81.8,92.7,2025-04-25T18:27:54.637Z,2025-04-25T18:27:55Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5677994257,212,9.9,5677994251,56,Left,5677994259,213,3.02,5677994253,140,72.4,5677994255,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833131,751,1,2,69,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.4,94.5,2025-04-25T18:27:55.629Z,2025-04-25T18:27:58Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5677994549,212,19.7,5677994547,141,74.4,5677994545,140,58.9,5677994543,56,Center,5677994551,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833179,752,1,2,69,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.1,68.4,2025-04-25T18:27:58.684Z,2025-04-25T18:28:02Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677994765,212,21.5,5677994763,141,38.2,5677994769,213,4.41,5677994759,56,Center,5677994761,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833253,753,1,2,69,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.9,36.7,2025-04-25T18:28:02.253Z,2025-04-25T18:28:09Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677995221,141,6.7,5677995217,56,Right,5677995219,140,75.8,5677995223,212,27.0,5677995225,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833261,754,61,2,69,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,82.3,29.8,2025-04-25T18:28:09.572Z,2025-04-25T18:28:10Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677995295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833491,501,1,2,69,45,8cfkisxf1fkxdqtt6tx1tup48,1,9.0,52.5,2025-04-25T18:28:28.507Z,2025-04-25T18:28:30Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677996545,157,,5677996549,56,Back,5677996547,198,,5677996569,1,,5677996559,212,29.7,5677996551,140,37.1,5677996555,141,47.2,5677996565,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833505,502,1,2,69,47,8cfkisxf1fkxdqtt6tx1tup48,0,37.1,47.9,2025-04-25T18:28:30.459Z,2025-04-25T18:28:31Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5677996627,56,Back,5677996625,168,,5677996623,3,,5677996633,212,9.9,5677996635,213,0.52,5677996629,140,45.3,5677996631,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833567,755,1,2,69,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.2,34.5,2025-04-25T18:28:31.925Z,2025-04-25T18:28:35Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677996957,140,57.0,5677996953,3,,5677996963,213,0.52,5677996955,56,Center,5677996961,212,15.4,5677996959,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833569,756,50,2,69,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.9,47.6,2025-04-25T18:28:34.673Z,2025-04-25T18:29:48Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677996981,56,Center,5677997043,233,503,5677996985,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833557,503,7,2,69,51,8cfkisxf1fkxdqtt6tx1tup48,0,43.1,52.4,2025-04-25T18:28:34.674Z,2025-04-25T18:28:37Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5677997017,233,756,5677996927,285,,5677996925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833583,757,61,2,69,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.0,45.7,2025-04-25T18:28:36.241Z,2025-04-25T19:06:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677997097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833599,504,1,2,69,53,8cfkisxf1fkxdqtt6tx1tup48,1,35.6,25.6,2025-04-25T18:28:37.122Z,2025-04-25T18:30:29Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5677997187,212,16.1,5677997183,140,23.8,5677997185,141,10.5,5677997189,213,3.83,5677997181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833629,505,1,2,69,55,8cfkisxf1fkxdqtt6tx1tup48,1,27.3,18.6,2025-04-25T18:28:39.018Z,2025-04-25T18:28:40Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5677997341,56,Back,5677997349,141,25.9,5677997357,213,1.08,5677997353,212,5.6,5677997343,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833653,506,1,2,69,57,8cfkisxf1fkxdqtt6tx1tup48,1,29.8,25.9,2025-04-25T18:28:40.666Z,2025-04-25T18:28:42Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5677997461,140,25.3,5677997459,56,Back,5677997465,212,9.5,5677997463,141,13.7,5677997467,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833713,507,1,2,69,58,8cfkisxf1fkxdqtt6tx1tup48,1,25.3,13.7,2025-04-25T18:28:42.122Z,2025-04-25T18:28:47Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5677997817,56,Back,5677997821,141,32.8,5677997825,213,1.91,5677997823,212,13.8,5677997819,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833755,508,1,2,70,3,8cfkisxf1fkxdqtt6tx1tup48,1,21.3,32.8,2025-04-25T18:28:46.906Z,2025-04-25T18:28:50Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5677998015,213,1.46,5677998013,212,24.8,5677998007,56,Back,5677998011,141,69.0,5677998009,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833785,509,1,2,70,6,8cfkisxf1fkxdqtt6tx1tup48,1,23.9,69.0,2025-04-25T18:28:50.026Z,2025-04-25T18:28:52Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5677998215,141,91.1,5677998207,56,Back,5677998219,212,20.0,5677998211,140,36.5,5677998223,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833831,510,1,2,70,9,8cfkisxf1fkxdqtt6tx1tup48,1,36.1,89.7,2025-04-25T18:28:52.697Z,2025-04-25T18:28:55Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5677998449,212,12.9,5677998443,56,Back,5677998445,140,38.3,5677998447,141,71.1,5677998451,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833909,511,1,2,70,12,8cfkisxf1fkxdqtt6tx1tup48,0,38.3,71.1,2025-04-25T18:28:55.651Z,2025-04-25T18:29:02Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5677998913,141,82.6,5677998915,212,54.9,5677998907,155,,5677998917,213,0.14,5677998911,140,90.1,5677998909,56,Left,5677998919,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833923,512,83,2,70,19,8cfkisxf1fkxdqtt6tx1tup48,0,83.3,83.2,2025-04-25T18:29:03.186Z,2025-04-25T18:29:08Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5677999247,399,559w0q3q2smb3aeotyi724s9g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805833967,759,1,2,70,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.0,2.9,2025-04-25T18:29:05.252Z,2025-04-25T18:29:07Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677999207,213,0.50,5677999199,56,Back,5677999203,141,11.0,5677999205,212,11.4,5677999201,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834099,760,1,2,70,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.3,19.5,2025-04-25T18:29:09.604Z,2025-04-25T18:29:19Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677999947,56,Back,5677999951,141,57.5,5677999955,213,1.49,5677999953,212,25.9,5677999949,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834117,761,1,2,70,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.9,55.4,2025-04-25T18:29:18.900Z,2025-04-25T18:29:21Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5678000079,140,80.1,5678000077,56,Left,5678000089,212,18.5,5678000093,213,1.15,5678000083,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834139,762,1,2,70,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,83.7,82.1,2025-04-25T18:29:21.036Z,2025-04-25T18:29:22Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5678000185,212,17.4,5678000183,141,57.2,5678000177,155,,5678000181,140,87.4,5678000187,213,4.94,5678000179,56,Center,5678000173,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834163,513,12,2,70,40,8cfkisxf1fkxdqtt6tx1tup48,1,9.2,50.4,2025-04-25T18:29:23.579Z,2025-04-25T18:29:24Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5678000311,56,Back,5678000319,213,5.12,5678000315,141,43.3,5678000313,140,11.2,5678000317,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834169,514,12,2,70,41,8cfkisxf1fkxdqtt6tx1tup48,1,9.0,37.8,2025-04-25T18:29:24.626Z,2025-04-25T18:29:34Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5678000351,140,26.5,5678000349,56,Back,5678000355,212,41.9,5678000353,141,93.2,5678000357,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834173,515,43,2,70,41,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-25T18:29:25.187Z,2025-04-25T18:29:31Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5678000375,56,Back,5678000799,144,5,5678000377,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834309,763,1,2,70,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.5,5.8,2025-04-25T18:29:32.950Z,2025-04-25T18:29:37Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5678001247,212,10.3,5678001245,141,20.6,5678001243,140,72.5,5678001249,213,1.78,5678001241,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834351,764,1,2,70,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.9,23.3,2025-04-25T18:29:36.820Z,2025-04-25T18:29:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5678001495,56,Right,5678001499,141,8.8,5678001497,140,82.3,5678001501,212,14.7,5678001503,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834365,765,1,2,70,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,83.4,6.8,2025-04-25T18:29:41.188Z,2025-04-25T18:29:43Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5678001607,212,11.8,5678001601,56,Right,5678001609,213,2.78,5678001605,141,12.9,5678001603,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834391,766,1,2,71,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.9,13.2,2025-04-25T18:29:43.524Z,2025-04-25T18:29:46Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5678001769,140,55.8,5678001775,213,2.49,5678001773,212,18.6,5678001767,56,Center,5678001771,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834435,767,1,2,71,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.2,29.4,2025-04-25T18:29:46.122Z,2025-04-25T18:29:51Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5678002141,140,52.6,5678002139,56,Center,5678002147,213,1.80,5678002143,141,53.0,5678002145,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834479,768,1,2,71,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.3,55.4,2025-04-25T18:29:51.084Z,2025-04-25T18:29:55Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5678002391,140,63.5,5678002389,56,Center,5678002397,213,1.10,5678002393,141,77.5,5678002395,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834515,769,1,2,71,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.6,79.9,2025-04-25T18:29:55.244Z,2025-04-25T18:29:58Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5678002623,213,3.90,5678002621,212,21.1,5678002617,140,51.1,5678002619,141,58.5,5678002615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834541,770,1,2,71,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.9,57.0,2025-04-25T18:29:58.372Z,2025-04-25T18:30:01Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5678002771,212,33.5,5678002765,56,Right,5678002773,213,5.18,5678002775,1,,5678002769,141,12.9,5678002767,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834551,771,1,2,71,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.2,12.9,2025-04-25T18:30:01.019Z,2025-04-25T18:30:02Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5678002823,213,1.65,5678002817,141,31.3,5678002819,212,12.5,5678002813,56,Center,5678002815,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834561,772,1,2,71,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.1,31.3,2025-04-25T18:30:02.321Z,2025-04-25T18:30:04Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5678002881,212,17.2,5678002877,140,67.8,5678002883,213,4.76,5678002875,56,Right,5678002879,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834599,773,1,2,71,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.0,6.1,2025-04-25T18:30:04.333Z,2025-04-25T18:30:07Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5678003113,213,0.54,5678003107,212,21.3,5678003097,140,85.4,5678003095,56,Center,5678003093,155,,5678003101,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834631,774,1,2,71,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.0,19.4,2025-04-25T18:30:07.075Z,2025-04-25T18:30:08Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5678003269,140,79.5,5678003275,141,32.8,5678003285,213,2.28,5678003265,56,Center,5678003279,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834739,775,1,2,71,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.5,32.8,2025-04-25T18:30:08.756Z,2025-04-25T18:30:14Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5678003785,140,85.8,5678003783,56,Center,5678003789,212,14.7,5678003791,213,1.10,5678003787,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834747,776,4,2,71,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.6,57.7,2025-04-25T18:30:14.788Z,2025-04-25T18:31:10Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5678004027,233,516,5678003897,13,,5678003905,286,,5678003903,265,,5678003901,152,,5678003895,9,,5678008009,348,1fjkjzsei9slx2t4zhsqdkve1,5678003899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2805834743,516,4,2,71,31,8cfkisxf1fkxdqtt6tx1tup48,0,13.4,42.3,2025-04-25T18:30:14.789Z,2025-04-25T18:30:18Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5678004009,285,,5678004001,13,,5678004005,152,,5678004003,56,Back,5678004055,233,776,5678003999,9,,5678004007,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835697,517,58,2,72,44,8cfkisxf1fkxdqtt6tx1tup48,0,0.0,0.0,2025-04-25T18:31:27.747Z,2025-04-25T19:03:45Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5678009915,233,777,5678009285,56,Back,5678009277,186,,5678009279,179,,5678009659,75,,5678009275,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805835691,777,16,2,72,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.5,50.0,2025-04-25T18:31:27.747Z,2025-04-25T19:53:56Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5678009237,17,,5678009241,56,Center,5678009787,375,72:43.668,5678010435,102,46.6,5678010433,80,,5678010439,390,454662,5678010437,103,3.8,5678009783,374,2025-04-25 19:31:27.023,5678010509,353,517,5678009247,214,,5678010443,230,99.3,5678010445,231,51.3,5678009763,20,5678009233,9,5678010441,458,,,,,,,,
2805837645,788,18,2,73,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-25T18:32:14.160Z,2025-04-25T18:34:49Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5678019887,42,,5678019891,59,4,5678020015,55,789,5678019889,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805837661,789,19,2,73,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-25T18:32:14.161Z,2025-04-25T18:34:50Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5678019961,292,5,5678019959,59,2,5678019965,44,Midfielder,5678019953,42,,5678019963,293,4,5678019967,55,788,5678019957,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805838473,790,18,2,73,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-25T18:32:14.998Z,2025-04-25T18:34:56Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5678024241,59,8,5678024329,55,791,5678024239,44,Midfielder,5678024235,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805838479,791,19,2,73,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-25T18:32:14.999Z,2025-04-25T19:21:59Z,21bafxfg7hy0agd0upyqxw0a2,Ali Al Mosawe,,,5678024273,42,,5678024287,55,790,5678024279,59,29,5678024277,145,9,5678024281,292,9,5678024285,44,Forward,5678024283,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836637,518,18,2,73,43,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-25T18:32:26.924Z,2025-04-25T18:32:28Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5678014481,42,,5678014573,55,519,5678014485,59,6,5678014483,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836649,519,19,2,73,43,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-25T18:32:26.925Z,2025-04-25T20:04:58Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5678014553,55,518,5678014551,44,Midfielder,5678014547,292,6,5678014549,293,4,5678014539,42,,5678014543,145,7,5678014545,59,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836803,520,18,2,73,55,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-25T18:32:39.149Z,2025-04-25T18:32:40Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5678015479,44,Forward,5678015547,55,521,5678015481,59,11,5678015477,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836807,521,19,2,73,55,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-04-25T18:32:39.150Z,2025-04-25T18:32:41Z,5jv4a1295xd5oonpj9w9fy61g,M. Salah,,,5678015489,42,,5678015499,293,2,5678015493,145,10,5678015495,59,30,5678015503,55,520,5678015501,44,Forward,5678015497,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836837,522,1,2,73,59,8cfkisxf1fkxdqtt6tx1tup48,1,49.9,49.0,2025-04-25T18:32:42.406Z,2025-04-25T18:34:34Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5678015673,140,34.8,5678015675,141,49.4,5678015677,212,15.9,5678015681,279,G,5678015671,56,Back,5678015679,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836907,523,1,2,73,59,8cfkisxf1fkxdqtt6tx1tup48,1,34.8,49.4,2025-04-25T18:32:43.183Z,2025-04-25T18:32:47Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5678016065,141,51.2,5678016055,56,Back,5678016069,213,3.08,5678016059,140,17.1,5678016067,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805836913,524,1,2,74,3,8cfkisxf1fkxdqtt6tx1tup48,0,19.1,36.4,2025-04-25T18:32:47.151Z,2025-04-25T18:34:31Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5678016107,1,,5678016097,56,Back,5678016099,140,41.9,5678016105,213,5.81,5678016103,212,26.9,5678016101,141,18.2,5678016095,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805862273,993,1,2,74,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.4,81.5,2025-04-25T18:32:49.355Z,2025-04-25T18:58:39Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5678153377,56,Center,5678153381,140,62.5,5678153391,213,5.41,5678153389,212,10.0,5678153387,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
