id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787888389,676,6,2,72,40,bd4qakf7j0wwie8wke9km7uj8,0,0.0,67.4,2025-03-14T19:29:47.723Z,2025-03-14T20:21:45Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5579347151,73,,5579581107,233,638,5579343891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788021045,792,17,2,73,17,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-14T19:30:24.652Z,2025-03-14T21:45:03Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5580067405,31,,5580067407,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787890317,639,1,2,73,37,8cfkisxf1fkxdqtt6tx1tup48,1,99.5,0.5,2025-03-14T19:30:45.292Z,2025-03-14T19:32:08Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,1.0,,5579354667,6,,5579356023,25,,5579354665,2,,5579356019,154,,5579354677,141,51.6,5579354681,213,1.70,5579354673,56,Center,5579354675,140,95.2,5579354683,1,5579354671,223,,,5579354669,155,5579356015,210,16,5579354679,212,35.0,,,,,,,,,,,,,
2787890333,640,16,2,73,41,8cfkisxf1fkxdqtt6tx1tup48,1,95.5,47.2,2025-03-14T19:30:49.075Z,2025-03-14T20:28:20Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5579356155,55,639,5579354757,16,,5579356151,29,,5579355129,15,,5579356153,154,,5579355141,328,,5579355145,374,2025-03-14 19:30:48.769,5579356159,102,47.4,5579355125,25,5579356167,231,50.7,,5579356163,214,5579354759,56,Center,5579356165,230,99.5,5579356161,103,5579356149,80,15.8,,5579355149,375,73:41.117,,,,
2787890737,677,1,2,74,24,bd4qakf7j0wwie8wke9km7uj8,1,50.4,49.1,2025-03-14T19:31:32.117Z,2025-03-14T20:01:37Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5579542875,279,G,5579542137,140,33.5,5579542139,141,59.3,5579542135,56,Back,5579542141,212,19.1,5579542143,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787924871,860,1,2,74,27,bd4qakf7j0wwie8wke9km7uj8,1,26.2,78.7,2025-03-14T19:31:34.652Z,2025-03-14T20:02:19Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5579544305,140,37.1,5579544311,213,5.91,5579544309,212,12.3,5579544307,141,72.1,5579544303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787925251,861,1,2,74,27,bd4qakf7j0wwie8wke9km7uj8,1,38.6,76.6,2025-03-14T19:31:34.752Z,2025-03-14T20:13:29Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5579546535,56,Back,5579546539,141,59.5,5579546537,140,12.5,5579546543,213,3.54,5579546541,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787925545,862,1,2,74,32,bd4qakf7j0wwie8wke9km7uj8,0,18.5,64.2,2025-03-14T19:31:39.652Z,2025-03-14T20:02:29Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579548151,1,,5579548135,157,,5579548139,56,Center,5579548149,213,0.16,5579548145,141,78.0,5579548147,212,58.2,5579548143,140,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787890843,641,12,2,74,34,8cfkisxf1fkxdqtt6tx1tup48,1,32.8,14.4,2025-03-14T19:31:42.309Z,2025-03-14T19:31:43Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5579357547,213,5.64,5579357543,141,8.9,5579357539,56,Back,5579357541,140,37.6,5579357545,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787890887,643,61,2,74,37,8cfkisxf1fkxdqtt6tx1tup48,0,38.8,9.4,2025-03-14T19:31:45.082Z,2025-03-14T19:31:45Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5579357799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891019,682,1,2,74,42,bd4qakf7j0wwie8wke9km7uj8,1,54.9,93.1,2025-03-14T19:31:50.110Z,2025-03-14T20:03:06Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5579358561,141,96.9,5579358565,213,0.18,5579358557,56,Left,5579358563,212,14.2,5579358559,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891035,683,1,2,74,43,bd4qakf7j0wwie8wke9km7uj8,0,68.2,96.9,2025-03-14T19:31:51.022Z,2025-03-14T20:23:46Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5579358677,212,11.5,5579358673,140,75.2,5579358675,141,83.8,5579358679,213,5.40,5579358671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891111,644,12,2,74,45,8cfkisxf1fkxdqtt6tx1tup48,1,19.9,31.9,2025-03-14T19:31:52.882Z,2025-03-14T19:57:58Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5579359103,140,36.1,5579359107,212,18.0,5579359101,56,Back,5579359109,213,5.94,5579359105,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891119,645,61,2,74,46,8cfkisxf1fkxdqtt6tx1tup48,0,36.2,23.1,2025-03-14T19:31:54.426Z,2025-03-14T19:31:54Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5579359139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891171,684,1,2,74,47,bd4qakf7j0wwie8wke9km7uj8,1,71.5,82.5,2025-03-14T19:31:55.382Z,2025-03-14T19:31:57Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5579359449,56,Left,5579359459,212,8.7,5579359457,141,93.4,5579359453,140,75.9,5579359461,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891469,685,1,2,74,49,bd4qakf7j0wwie8wke9km7uj8,1,72.4,92.7,2025-03-14T19:31:57.165Z,2025-03-14T19:32:09Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5579361005,56,Back,5579361011,212,29.6,5579361009,141,85.5,5579361007,140,44.6,5579361013,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891473,686,1,2,75,1,bd4qakf7j0wwie8wke9km7uj8,0,53.4,94.6,2025-03-14T19:32:09.150Z,2025-03-14T19:58:50Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5579532589,213,0.27,5579361037,56,Left,5579532585,212,6.4,5579532577,140,59.3,5579532581,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891539,646,61,2,75,1,8cfkisxf1fkxdqtt6tx1tup48,1,47.2,3.4,2025-03-14T19:32:09.151Z,2025-03-14T19:58:34Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5579361367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891595,647,5,2,75,3,8cfkisxf1fkxdqtt6tx1tup48,0,48.0,-1.5,2025-03-14T19:32:11.310Z,2025-03-14T20:21:34Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5579361677,347,,5579361765,233,687,5579361675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891545,687,5,2,75,3,bd4qakf7j0wwie8wke9km7uj8,1,52.0,101.5,2025-03-14T19:32:11.310Z,2025-03-14T20:21:34Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5579361397,347,,5579361721,233,647,5579361395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891813,688,1,2,75,15,bd4qakf7j0wwie8wke9km7uj8,0,56.7,100.0,2025-03-14T19:32:22.821Z,2025-03-14T19:32:24Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5579362939,107,,5579362941,56,Left,5579362945,141,88.5,5579362949,213,5.81,5579362947,212,19.3,5579362943,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891885,648,1,2,75,16,8cfkisxf1fkxdqtt6tx1tup48,0,31.4,14.7,2025-03-14T19:32:24.074Z,2025-03-14T20:13:08Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5579363317,141,29.8,5579363313,56,Back,5579363321,213,1.21,5579363319,212,11.0,5579363315,140,35.1,5579363309,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891873,689,1,2,75,19,bd4qakf7j0wwie8wke9km7uj8,1,71.5,88.5,2025-03-14T19:32:27.517Z,2025-03-14T19:32:28Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5579363263,213,5.18,5579363251,56,Center,5579363261,212,8.4,5579363253,140,75.1,5579363257,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891949,690,1,2,75,20,bd4qakf7j0wwie8wke9km7uj8,1,75.1,77.5,2025-03-14T19:32:28.261Z,2025-03-14T20:00:46Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5579363717,212,13.3,5579363713,140,64.8,5579363719,213,3.77,5579363715,141,66.0,5579363711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891961,691,1,2,75,21,bd4qakf7j0wwie8wke9km7uj8,0,64.8,66.0,2025-03-14T19:32:29.189Z,2025-03-14T20:13:17Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579363779,56,Center,5579363783,141,26.1,5579363787,213,4.85,5579363781,140,68.5,5579363785,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787891941,649,8,2,75,24,8cfkisxf1fkxdqtt6tx1tup48,1,28.1,66.6,2025-03-14T19:32:31.707Z,2025-03-14T19:32:31Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5579363655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892165,651,1,2,75,30,8cfkisxf1fkxdqtt6tx1tup48,1,71.5,77.3,2025-03-14T19:32:38.138Z,2025-03-14T19:32:41Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5579364869,141,40.7,5579364865,56,Center,5579364861,2,,5579364867,140,86.6,5579364863,155,,5579364871,212,29.5,5579364873,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892301,652,1,2,75,33,8cfkisxf1fkxdqtt6tx1tup48,1,86.6,40.6,2025-03-14T19:32:40.914Z,2025-03-14T19:32:46Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5579365619,56,Center,5579365621,140,80.6,5579365625,212,14.4,5579365623,141,21.6,5579365627,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892321,653,1,2,75,38,8cfkisxf1fkxdqtt6tx1tup48,0,87.7,26.4,2025-03-14T19:32:45.962Z,2025-03-14T19:32:47Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5579365753,140,89.1,5579365757,141,29.4,5579365893,233,692,5579365761,213,0.95,5579365759,212,2.5,5579365891,236,,5579365899,286,,5579365749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892343,692,74,2,75,38,bd4qakf7j0wwie8wke9km7uj8,1,9.8,66.0,2025-03-14T19:32:45.963Z,2025-03-14T20:21:49Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5579365825,285,,5579365961,233,653,5579365823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787893045,693,12,2,75,40,bd4qakf7j0wwie8wke9km7uj8,1,9.9,61.2,2025-03-14T19:32:47.710Z,2025-03-14T19:33:16Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5579369821,140,39.6,5579369825,212,35.6,5579369819,56,Back,5579369823,141,86.5,5579369827,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892565,654,1,2,75,42,8cfkisxf1fkxdqtt6tx1tup48,1,56.3,18.0,2025-03-14T19:32:50.218Z,2025-03-14T19:32:56Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5579367097,56,Right,5579367095,3,,5579367099,140,64.9,5579367105,213,5.67,5579367101,141,8.6,5579367103,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892609,655,1,2,75,48,8cfkisxf1fkxdqtt6tx1tup48,1,65.0,8.8,2025-03-14T19:32:56.242Z,2025-03-14T19:32:58Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5579367293,140,64.4,5579367295,141,22.8,5579367299,212,9.5,5579367291,56,Center,5579367301,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892675,656,1,2,75,50,8cfkisxf1fkxdqtt6tx1tup48,1,64.3,23.0,2025-03-14T19:32:58.466Z,2025-03-14T19:33:01Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5579367687,141,11.1,5579367683,140,56.3,5579367679,56,Right,5579367689,212,11.7,5579367691,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892731,657,1,2,75,53,8cfkisxf1fkxdqtt6tx1tup48,1,56.3,11.1,2025-03-14T19:33:01.098Z,2025-03-14T19:33:03Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5579367991,213,2.79,5579367989,212,17.8,5579367985,140,40.4,5579367981,56,Back,5579367987,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892753,658,1,2,75,55,8cfkisxf1fkxdqtt6tx1tup48,1,40.4,20.1,2025-03-14T19:33:03.331Z,2025-03-14T19:33:05Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5579368167,140,62.5,5579368173,213,0.29,5579368165,56,Center,5579368171,212,24.2,5579368169,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892825,659,1,2,75,57,8cfkisxf1fkxdqtt6tx1tup48,1,61.9,30.7,2025-03-14T19:33:05.362Z,2025-03-14T19:33:08Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5579368565,213,3.95,5579368561,141,6.1,5579368557,56,Back,5579368563,212,23.2,5579368559,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787892933,660,1,2,76,0,8cfkisxf1fkxdqtt6tx1tup48,1,46.6,6.1,2025-03-14T19:33:07.930Z,2025-03-14T19:33:12Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5579369103,56,Right,5579369107,140,51.5,5579369113,213,1.09,5579369111,212,11.1,5579369109,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787893033,661,1,2,76,4,8cfkisxf1fkxdqtt6tx1tup48,0,55.8,23.6,2025-03-14T19:33:11.939Z,2025-03-14T19:33:15Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5579369687,56,Left,5579369683,155,,5579369697,1,,5579369693,212,52.6,5579369685,196,,5579369689,140,86.2,5579369691,141,85.0,5579369695,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787893059,694,8,2,76,8,bd4qakf7j0wwie8wke9km7uj8,1,17.8,11.7,2025-03-14T19:33:15.823Z,2025-03-14T19:33:16Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5579369969,15,,5579369905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787893279,662,3,2,76,13,8cfkisxf1fkxdqtt6tx1tup48,1,77.7,94.4,2025-03-14T19:33:21.027Z,2025-03-14T19:33:24Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5579371033,233,695,5579370975,56,Left,5579370977,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787893217,695,45,2,76,13,bd4qakf7j0wwie8wke9km7uj8,0,20.8,5.0,2025-03-14T19:33:21.027Z,2025-03-14T19:33:24Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5579371105,233,662,5579370675,285,,5579370673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787893327,663,1,2,76,15,8cfkisxf1fkxdqtt6tx1tup48,1,83.7,89.6,2025-03-14T19:33:23.411Z,2025-03-14T19:33:25Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5579371281,141,69.4,5579371273,56,Center,5579371277,140,77.7,5579371287,212,15.1,5579371293,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787893345,664,1,2,76,17,8cfkisxf1fkxdqtt6tx1tup48,1,77.7,69.4,2025-03-14T19:33:25.131Z,2025-03-14T20:29:57Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,1.0,5579371373,212,2.1,5579371375,213,4.56,5579371371,141,66.3,5579371367,56,Center,5579371369,140,77.4,5579371365,168,,5579372507,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787893439,665,13,2,76,20,8cfkisxf1fkxdqtt6tx1tup48,1,80.6,47.9,2025-03-14T19:33:28.171Z,2025-03-14T20:30:05Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5579372549,29,,5579756349,215,,5579372571,231,50.2,5579371917,18,,5579372567,103,31.9,5579371915,22,,5579372565,102,60,5579372545,73,,5579372245,20,5579372557,55,664,,5579371919,56,5579372569,230,99.0,,,,,,,,,,,,,Center,,,
2787893491,666,5,2,76,21,8cfkisxf1fkxdqtt6tx1tup48,0,100.8,57.3,2025-03-14T19:33:28.942Z,2025-03-14T20:21:35Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5579372171,56,Center,5579373049,233,696,5579372173,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787893627,696,5,2,76,21,bd4qakf7j0wwie8wke9km7uj8,1,-0.8,42.7,2025-03-14T19:33:28.942Z,2025-03-14T20:21:34Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5579372923,56,Back,5579373005,233,666,5579372925,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787893995,697,1,2,76,45,bd4qakf7j0wwie8wke9km7uj8,1,4.3,50.1,2025-03-14T19:33:52.662Z,2025-03-14T19:33:53Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5579375067,124,,5579375093,237,,5579375079,141,87.0,5579375075,140,16.6,5579375083,212,28.2,5579375087,213,1.10,5579375071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894027,698,1,2,76,45,bd4qakf7j0wwie8wke9km7uj8,1,19.1,93.6,2025-03-14T19:33:53.350Z,2025-03-14T19:57:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5579375267,212,24.5,5579375257,56,Back,5579375261,140,40.0,5579375265,141,77.5,5579375269,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787922009,858,1,2,76,49,bd4qakf7j0wwie8wke9km7uj8,1,45.1,69.4,2025-03-14T19:33:56.652Z,2025-03-14T19:58:02Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5579528193,56,Back,5579528197,141,59.5,5579528201,213,3.72,5579528195,140,35.2,5579528199,212,12.4,5579528191,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787922455,859,1,2,76,50,bd4qakf7j0wwie8wke9km7uj8,0,36.4,56.5,2025-03-14T19:33:57.652Z,2025-03-14T19:58:21Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5579530831,140,46.9,5579530827,56,Back,5579530835,141,64.9,5579530843,213,0.48,5579530839,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894107,667,61,2,76,50,8cfkisxf1fkxdqtt6tx1tup48,1,64.0,34.2,2025-03-14T19:33:58.176Z,2025-03-14T20:13:32Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5579375657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894153,668,43,2,76,50,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-14T19:33:58.273Z,2025-03-14T19:34:11Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5579375899,56,Center,5579377593,144,1,5579375897,155,0,5579375907,213,3.14,5579375903,141,38.6,5579375905,212,0,5579375901,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894227,670,1,2,76,51,8cfkisxf1fkxdqtt6tx1tup48,1,69.5,40.3,2025-03-14T19:33:58.946Z,2025-03-14T19:57:12Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,1.0,5579376297,140,82.6,5579376299,141,48.4,5579376295,56,Center,5579379331,154,,5579379327,210,15,5579376303,213,0.38,5579376301,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894235,671,15,2,76,53,8cfkisxf1fkxdqtt6tx1tup48,1,83.6,47.4,2025-03-14T19:34:00.713Z,2025-03-14T20:30:42Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5579526639,72,,5579379409,103,19,5579379399,29,,5579761165,17,,5579378973,82,,5579379453,233,702,5579376353,56,Center,5579379415,230,99.5,5579379401,154,5579379397,78,,,5579379411,146,5579376345,22,,5579379417,231,48.4,5579379413,147,5579379407,102,48.0,49.7,5579379403,55,670,88.0,,,
2787894245,702,10,2,76,53,bd4qakf7j0wwie8wke9km7uj8,1,12.0,51.3,2025-03-14T19:34:00.813Z,2025-03-14T19:34:27Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5579376403,94,,5579376405,56,Back,5579379503,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894249,672,43,2,76,54,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-03-14T19:34:01.762Z,2025-03-14T19:57:11Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5579526421,144,61,5579376427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894409,703,12,2,77,0,bd4qakf7j0wwie8wke9km7uj8,1,10.8,38.5,2025-03-14T19:34:07.791Z,2025-03-14T19:59:38Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579536379,56,Back,5579536383,141,24.4,5579536387,213,5.89,5579536381,140,32.6,5579536385,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894417,704,1,2,77,1,bd4qakf7j0wwie8wke9km7uj8,0,56.8,44.2,2025-03-14T19:34:08.960Z,2025-03-14T20:00:10Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5579537525,140,59.1,5579537529,212,5.0,5579537527,141,37.8,5579537523,56,Center,5579537531,213,5.22,5579538403,236,,5579538409,286,,5579538405,233,789,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787923721,789,74,2,77,1,8cfkisxf1fkxdqtt6tx1tup48,1,48.7,67.2,2025-03-14T19:34:08.961Z,2025-03-14T20:21:49Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5579538425,233,704,5579538069,56,Back,5579538071,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894599,706,1,2,77,3,bd4qakf7j0wwie8wke9km7uj8,1,68.4,29.8,2025-03-14T19:34:11.389Z,2025-03-14T19:34:15Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5579378073,212,13.4,5579378071,141,13.9,5579378075,213,5.35,5579378067,56,Right,5579378069,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894781,707,1,2,77,7,bd4qakf7j0wwie8wke9km7uj8,1,76.7,12.9,2025-03-14T19:34:15.166Z,2025-03-14T19:34:23Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5579379021,140,74.1,5579379025,212,25.6,5579379027,213,1.68,5579379023,141,50.4,5579379019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787894795,708,1,2,77,15,bd4qakf7j0wwie8wke9km7uj8,0,73.9,49.6,2025-03-14T19:34:23.246Z,2025-03-14T20:00:22Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5579379103,213,0.06,5579379099,212,17.9,5579379095,140,90.9,5579379097,141,51.3,5579379093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895075,674,1,2,77,21,8cfkisxf1fkxdqtt6tx1tup48,1,14.7,50.9,2025-03-14T19:34:29.595Z,2025-03-14T19:34:34Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5579380497,123,,5579380505,140,18.5,5579380511,213,5.04,5579380509,212,12.6,5579380501,56,Back,5579380507,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895215,675,1,2,77,26,8cfkisxf1fkxdqtt6tx1tup48,1,21.5,34.5,2025-03-14T19:34:34.370Z,2025-03-14T19:34:40Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5579381217,141,54.6,5579381213,56,Back,5579381215,140,18.1,5579381219,212,14.1,5579381221,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787921411,857,43,2,77,28,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-03-14T19:34:35.652Z,2025-03-14T20:14:20Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5579637337,144,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787895261,676,1,2,77,33,8cfkisxf1fkxdqtt6tx1tup48,1,18.2,55.1,2025-03-14T19:34:40.658Z,2025-03-14T19:34:43Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5579381443,141,48.1,5579381447,213,6.16,5579381449,1,,5579381445,212,37.4,5579381441,140,53.5,5579381439,56,Center,5579381437,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
