id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2754089931,676,1,2,62,57,f1h34qp5zbfl489q8vnkhiq9s,1,86.7,80.6,2024-12-01T14:22:48.452Z,2024-12-01T14:22:51Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395408213,140,77.8,5395408215,141,49.9,5395408217,212,22.9,5395408219,213,4.29,5395408211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754089947,677,1,2,63,0,f1h34qp5zbfl489q8vnkhiq9s,1,78.4,48.8,2024-12-01T14:22:51.116Z,2024-12-01T14:22:53Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395408281,140,80.7,5395408283,141,24.7,5395408279,56,Center,5395408285,212,16.6,5395408287,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754089959,678,1,2,63,2,f1h34qp5zbfl489q8vnkhiq9s,1,80.7,24.7,2024-12-01T14:22:53.108Z,2024-12-01T14:23:10Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5395408333,141,37.1,5395408337,213,2.55,5395408335,212,15.1,5395408331,140,68.8,5395408329,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754090029,679,1,2,63,4,f1h34qp5zbfl489q8vnkhiq9s,1,68.8,38.9,2024-12-01T14:22:55.964Z,2024-12-01T14:22:59Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395408709,56,Center,5395408711,140,68.7,5395408717,213,1.58,5395408715,212,19.6,5395408713,141,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754090065,680,1,2,63,7,f1h34qp5zbfl489q8vnkhiq9s,1,74.3,67.4,2024-12-01T14:22:58.908Z,2024-12-01T14:23:01Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395408905,213,0.72,5395408901,141,88.2,5395408897,56,Left,5395408899,140,89.6,5395408903,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754090109,681,1,2,63,9,f1h34qp5zbfl489q8vnkhiq9s,1,89.6,88.2,2024-12-01T14:23:00.892Z,2024-12-01T14:23:03Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395409127,213,4.77,5395409117,56,Center,5395409123,212,15.4,5395409121,141,65.6,5395409119,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754090115,682,61,2,63,11,f1h34qp5zbfl489q8vnkhiq9s,0,90.5,65.6,2024-12-01T14:23:02.973Z,2024-12-01T14:23:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395409141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754090531,531,1,2,63,38,7gkglopz9cjsysn2u6sbhuvc5,0,19.0,37.6,2024-12-01T14:23:29.466Z,2024-12-01T14:23:33Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5395411301,140,60.3,5395411299,56,Center,5395411297,198,,5395411295,157,,5395411303,141,37.0,5395411309,1,,5395411305,212,43.4,5395411307,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754090547,683,44,2,63,41,f1h34qp5zbfl489q8vnkhiq9s,1,37.7,64.3,2024-12-01T14:23:32.088Z,2024-12-01T15:12:20Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395411405,285,,5395411475,233,532,5395411403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754090539,532,44,2,63,41,7gkglopz9cjsysn2u6sbhuvc5,0,62.3,35.7,2024-12-01T14:23:32.089Z,2024-12-01T15:12:21Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395411353,56,Center,5395411531,233,683,5395411359,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754090595,684,1,2,63,41,f1h34qp5zbfl489q8vnkhiq9s,1,34.3,66.5,2024-12-01T14:23:32.093Z,2024-12-01T15:18:50Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395411711,56,Back,5395411713,140,46.5,5395411709,3,,5395411719,213,5.33,5395411717,212,22.2,5395411715,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754090631,533,4,2,63,45,7gkglopz9cjsysn2u6sbhuvc5,1,53.6,59.6,2024-12-01T14:23:36.916Z,2024-12-01T14:23:42Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395411969,286,,5395411965,152,,5395411967,265,,5395411961,13,,5395412001,233,685,5395411963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754090597,685,4,2,63,45,f1h34qp5zbfl489q8vnkhiq9s,0,46.4,40.4,2024-12-01T14:23:36.917Z,2024-12-01T14:23:41Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5395411835,265,,5395411837,285,,5395411831,56,Back,5395411829,13,,5395412073,233,533,5395411833,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091047,534,1,2,64,12,7gkglopz9cjsysn2u6sbhuvc5,0,60.6,69.1,2024-12-01T14:24:03.745Z,2024-12-01T15:07:20Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395414135,5,,5395414137,155,,5395414145,141,100.0,5395414147,212,29.9,5395414149,213,0.83,5395414139,152,,5395414143,140,79.8,5395414141,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091053,535,5,2,64,14,7gkglopz9cjsysn2u6sbhuvc5,0,78.5,101.6,2024-12-01T14:24:05.359Z,2024-12-01T15:14:50Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395414733,233,686,5395414167,347,,5395414165,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091141,686,5,2,64,14,f1h34qp5zbfl489q8vnkhiq9s,1,21.5,-1.6,2024-12-01T14:24:05.359Z,2024-12-01T15:14:50Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395414705,233,535,5395414693,56,Back,5395414695,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091179,687,1,2,64,20,f1h34qp5zbfl489q8vnkhiq9s,0,23.6,0.0,2024-12-01T14:24:11.221Z,2024-12-01T14:24:13Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395414899,140,42.0,5395414903,212,22.9,5395414901,141,16.6,5395414897,56,Back,5395414895,107,,5395414905,213,0.57,5395414907,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091205,536,8,2,64,23,7gkglopz9cjsysn2u6sbhuvc5,1,57.9,82.7,2024-12-01T14:24:14.996Z,2024-12-01T14:24:15Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395415055,15,,5395415035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091249,538,1,2,64,25,7gkglopz9cjsysn2u6sbhuvc5,1,57.4,78.4,2024-12-01T14:24:16.986Z,2024-12-01T14:24:18Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5395415243,213,3.47,5395415235,141,70.5,5395415229,56,Back,5395415239,212,16.7,5395415231,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091395,539,1,2,64,27,7gkglopz9cjsysn2u6sbhuvc5,1,39.9,67.0,2024-12-01T14:24:18.522Z,2024-12-01T14:24:28Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5395415929,213,4.88,5395415925,141,38.0,5395415927,212,20.0,5395415923,140,43.1,5395415905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091423,688,83,2,64,35,f1h34qp5zbfl489q8vnkhiq9s,0,60.6,87.5,2024-12-01T14:24:26.997Z,2024-12-01T15:18:50Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395739617,399,139g7ilwvcpl519v3scnweg2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091407,540,61,2,64,36,7gkglopz9cjsysn2u6sbhuvc5,0,46.5,12.0,2024-12-01T14:24:27.938Z,2024-12-01T14:24:28Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5395415947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091433,541,5,2,64,38,7gkglopz9cjsysn2u6sbhuvc5,0,43.8,-0.8,2024-12-01T14:24:29.018Z,2024-12-01T15:14:51Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5395416199,233,689,5395416051,347,,5395416049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091445,689,5,2,64,38,f1h34qp5zbfl489q8vnkhiq9s,1,56.2,100.8,2024-12-01T14:24:29.018Z,2024-12-01T15:14:51Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395416107,56,Left,5395416175,233,541,5395416109,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091479,690,1,2,64,39,f1h34qp5zbfl489q8vnkhiq9s,1,60.7,100.0,2024-12-01T14:24:30.653Z,2024-12-01T14:24:32Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395416327,107,,5395416333,141,83.3,5395416331,140,72.9,5395416329,56,Left,5395416337,213,5.54,5395416335,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091465,542,83,2,64,40,7gkglopz9cjsysn2u6sbhuvc5,0,34.0,16.8,2024-12-01T14:24:31.586Z,2024-12-01T14:24:37Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5395416673,399,ate1ymumg2iwzn8uyyf3ts222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091541,691,43,2,64,41,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-12-01T14:24:32.253Z,2024-12-01T14:24:40Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395416647,56,Center,5395416651,141,72.3,5395416929,144,1,5395416653,212,11.8,5395416649,140,64.2,5395416655,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091563,692,4,2,64,43,f1h34qp5zbfl489q8vnkhiq9s,1,66.3,77.2,2024-12-01T14:24:34.698Z,2024-12-01T14:35:57Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395416759,56,Center,5395417179,233,543,5395416757,13,,5395416765,286,,5395416761,152,,5395416763,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754091641,543,4,2,64,43,7gkglopz9cjsysn2u6sbhuvc5,0,33.7,22.8,2024-12-01T14:24:34.699Z,2024-12-01T16:29:29Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5395417089,285,,5395417087,265,,5395417085,152,,5395417365,233,692,5395417081,13,,5395417083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092149,693,1,2,65,20,f1h34qp5zbfl489q8vnkhiq9s,0,74.8,87.9,2024-12-01T14:25:11.382Z,2024-12-01T14:25:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395419939,155,,5395419937,5,,5395419951,141,61.7,5395419935,2,,5395419945,56,Center,5395419961,213,5.37,5395419947,140,88.0,5395419957,212,22.6,5395419943,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092155,694,43,2,65,22,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-12-01T14:25:13.839Z,2024-12-01T14:29:58Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395419997,56,Center,5395420001,286,0,5395441035,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092167,544,12,2,65,23,7gkglopz9cjsysn2u6sbhuvc5,1,15.7,48.5,2024-12-01T14:25:14.074Z,2024-12-01T14:25:16Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395420041,140,27.0,5395420039,56,Back,5395420099,15,,5395420047,213,5.64,5395420045,212,14.8,5395420043,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092181,695,13,2,65,24,f1h34qp5zbfl489q8vnkhiq9s,1,82.6,61.5,2024-12-01T14:25:15.510Z,2024-12-01T14:25:26Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5395421065,231,50.4,5395420131,18,,5395420133,56,Center,5395420745,72,,5395421053,77,,5395421057,103,66.7,5395421055,102,58.2,5395421059,215,,5395421063,230,99.5,5395421061,458,,5395420743,24,,,,,,,,,,,,,,,,,,,,,
2754092197,696,43,2,65,25,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-12-01T14:25:16.752Z,2024-12-01T14:25:19Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5395420371,144,8,5395420173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092243,545,5,2,65,25,7gkglopz9cjsysn2u6sbhuvc5,1,-1.4,44.6,2024-12-01T14:25:16.759Z,2024-12-01T15:14:51Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395420425,346,,5395420487,233,697,5395420421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092209,697,5,2,65,25,f1h34qp5zbfl489q8vnkhiq9s,0,101.4,55.4,2024-12-01T14:25:16.759Z,2024-12-01T14:25:22Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,5395420521,233,545,5395420215,56,Center,5395420217,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092615,546,1,2,65,47,7gkglopz9cjsysn2u6sbhuvc5,0,3.8,47.5,2024-12-01T14:25:38.035Z,2024-12-01T16:29:30Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5395422505,1,,5395422507,74,,5395422493,124,,5395422503,213,6.07,5395422495,56,Center,5395422497,140,53.7,5395422501,212,53.6,5395422499,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092699,699,1,2,65,54,f1h34qp5zbfl489q8vnkhiq9s,1,50.4,73.1,2024-12-01T14:25:45.326Z,2024-12-01T14:25:46Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395422965,56,Back,5395422971,141,75.9,5395422973,212,20.5,5395422969,140,31.0,5395422977,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092781,700,1,2,65,55,f1h34qp5zbfl489q8vnkhiq9s,1,32.8,76.1,2024-12-01T14:25:46.518Z,2024-12-01T14:25:52Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395423459,212,23.7,5395423457,141,58.5,5395423455,140,13.3,5395423461,213,3.67,5395423453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092851,701,1,2,66,1,f1h34qp5zbfl489q8vnkhiq9s,0,15.9,53.7,2024-12-01T14:25:52.399Z,2024-12-01T14:25:56Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395423743,212,63.5,5395423741,141,78.0,5395423751,1,,5395423737,56,Center,5395423735,157,,5395423745,213,0.26,5395423739,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092835,547,44,2,66,3,7gkglopz9cjsysn2u6sbhuvc5,1,30.8,36.3,2024-12-01T14:25:54.467Z,2024-12-01T15:12:21Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5395423701,56,Back,5395433351,233,702,5395423703,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092853,702,44,2,66,3,f1h34qp5zbfl489q8vnkhiq9s,0,69.2,63.7,2024-12-01T14:25:54.468Z,2024-12-01T15:12:21Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395433359,233,547,5395423763,56,Center,5395433331,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092845,548,61,2,66,4,7gkglopz9cjsysn2u6sbhuvc5,1,38.3,57.2,2024-12-01T14:25:55.036Z,2024-12-01T16:29:32Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,5395423729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092867,703,61,2,66,5,f1h34qp5zbfl489q8vnkhiq9s,0,72.5,81.0,2024-12-01T14:25:56.143Z,2024-12-01T14:28:14Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395423845,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092873,704,43,2,66,5,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-12-01T14:25:56.466Z,2024-12-01T14:28:16Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395423877,56,Left,5395423885,213,2.37,5395423883,212,1.5,5395433485,144,1,5395423879,140,73.5,5395423881,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092915,705,83,2,66,8,f1h34qp5zbfl489q8vnkhiq9s,0,49.4,77.9,2024-12-01T14:25:59.127Z,2024-12-01T14:26:08Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395424877,399,egwhlgopjtjkop7ozy7ltk1cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092981,550,4,2,66,11,7gkglopz9cjsysn2u6sbhuvc5,1,54.4,25.0,2024-12-01T14:26:02.061Z,2024-12-01T14:35:58Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5395424619,286,,5395424615,56,Center,5395424617,152,,5395424719,233,706,5395424611,13,,5395424613,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754092951,706,4,2,66,11,f1h34qp5zbfl489q8vnkhiq9s,0,45.6,75.0,2024-12-01T14:26:02.062Z,2024-12-01T14:35:58Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395424669,295,,5395424673,152,,5395424667,13,,5395424671,56,Back,5395424675,285,,5395424755,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754093563,551,1,2,66,50,7gkglopz9cjsysn2u6sbhuvc5,0,69.6,27.3,2024-12-01T14:26:41.347Z,2024-12-01T16:29:34Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5395427583,141,46.7,5395427573,5,,5395427571,2,,5395427581,140,95.6,5395427585,212,30.3,5395427587,213,0.45,5395427577,152,,5395427575,155,,5395427579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2754093799,709,12,2,66,53,f1h34qp5zbfl489q8vnkhiq9s,1,3.1,46.2,2024-12-01T14:26:44.728Z,2024-12-01T14:28:02Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395428787,56,Back,5395432571,213,2.03,5395432565,140,1.8,5395432567,141,50.3,5395432569,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754093571,552,15,2,66,54,7gkglopz9cjsysn2u6sbhuvc5,1,95.5,46.6,2024-12-01T14:26:45.228Z,2024-12-01T16:12:10Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395427611,16,,5395427613,56,Center,5395429143,458,,5395428921,72,,5396035075,214,,5395429141,103,15.2,5395429137,78,,5395429135,24,,5395429147,147,46.6,5395429145,146,99.5,5395429139,102,48.6,5395429179,233,,,,707,,,,,,,,,,,,,,
2754093565,707,10,2,66,54,f1h34qp5zbfl489q8vnkhiq9s,1,1.7000000000000002,51.2,2024-12-01T14:26:45.328Z,2024-12-01T14:27:48Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395429241,233,552,5395427591,173,,5395427593,178,,5395427597,56,Back,5395427595,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754093581,553,6,2,66,54,7gkglopz9cjsysn2u6sbhuvc5,1,97.2,48.1,2024-12-01T14:26:45.900Z,2024-12-01T15:12:31Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395427789,56,Center,5395427999,233,708,5395427793,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754093599,708,6,2,66,54,f1h34qp5zbfl489q8vnkhiq9s,0,2.8,51.9,2024-12-01T14:26:45.900Z,2024-12-01T15:12:31Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395428011,233,553,5395427951,56,Back,5395427953,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094211,554,1,2,67,49,7gkglopz9cjsysn2u6sbhuvc5,0,99.6,0.4,2024-12-01T14:27:40.325Z,2024-12-01T14:27:42Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5395431201,212,27.5,5395431187,2,,5395431195,56,Center,5395431197,140,100.0,5395431189,6,,5395431203,213,1.49,5395431199,141,40.7,5395431193,223,,5395431191,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094489,555,5,2,67,51,7gkglopz9cjsysn2u6sbhuvc5,0,101.2,41.8,2024-12-01T14:27:42.682Z,2024-12-01T15:14:52Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5395432687,56,Center,5395432689,346,,5395432799,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094287,710,5,2,67,51,f1h34qp5zbfl489q8vnkhiq9s,1,-1.2,58.2,2024-12-01T14:27:42.682Z,2024-12-01T15:14:52Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395431561,346,,5395432777,233,555,5395431559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094497,556,18,2,68,30,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-12-01T14:28:21.884Z,2024-12-01T14:28:15Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5395432813,55,557,5395432713,42,,5395432717,59,17,5395432715,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094507,557,19,2,68,30,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-12-01T14:28:21.885Z,2024-12-01T16:45:21Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5395738779,292,8,5395433479,293,2,5395432781,42,,5395432791,55,556,5395432787,59,10,5395432785,145,7,5395432789,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094795,711,1,2,68,35,f1h34qp5zbfl489q8vnkhiq9s,0,4.1,54.6,2024-12-01T14:28:26.409Z,2024-12-01T14:28:31Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395434401,140,64.7,5395434413,74,,5395434403,141,58.4,5395434397,124,,5395434409,1,,5395434405,212,63.7,5395434407,213,0.04,5395434399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754097625,580,44,2,68,37,7gkglopz9cjsysn2u6sbhuvc5,1,33.7,39.3,2024-12-01T14:28:28.030Z,2024-12-01T15:12:22Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395449905,285,,5395449903,56,Back,5395683661,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754096351,720,44,2,68,37,f1h34qp5zbfl489q8vnkhiq9s,0,66.3,60.7,2024-12-01T14:28:28.031Z,2024-12-01T15:12:22Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395443121,56,Center,5395683705,233,580,5395443123,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754098547,589,1,2,68,37,7gkglopz9cjsysn2u6sbhuvc5,1,30.5,43.1,2024-12-01T14:28:28.239Z,2024-12-01T15:10:42Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395454743,140,34.3,5395454733,3,,5395454745,141,35.2,5395454747,212,6.7,5395454749,213,5.35,5395454739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094885,560,4,2,68,38,7gkglopz9cjsysn2u6sbhuvc5,1,24.9,38.3,2024-12-01T14:28:29.335Z,2024-12-01T16:29:35Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5395435463,294,,5395435097,152,,5395435095,56,Back,5395435143,233,713,5395435101,285,,5395435093,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094843,713,4,2,68,38,f1h34qp5zbfl489q8vnkhiq9s,0,75.1,61.7,2024-12-01T14:28:29.336Z,2024-12-01T15:11:44Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395434811,56,Center,5395434809,13,,5395434821,286,,5395474773,233,560,5395435565,294,,5395434813,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094779,558,43,2,68,38,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-12-01T14:28:29.621Z,2024-12-01T14:28:38Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395434877,144,44,5395434301,56,Back,5395434549,233,712,5395434303,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094801,712,43,2,68,38,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-12-01T14:28:29.622Z,2024-12-01T14:28:42Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395435137,144,44,5395434445,56,Center,5395434447,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754094805,559,43,2,68,38,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-12-01T14:28:29.916Z,2024-12-01T14:28:36Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395434461,3,0,5395434463,56,Back,5395434741,144,1,5395434469,212,11.7,5395434467,141,24.3,5395434465,140,35.2,5395434471,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
