id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2783131121,702,5,2,81,46,b2vft81kyjurzbmekvgrqwr64,1,72.6,101.5,2025-03-02T15:41:31.765Z,2025-03-02T16:20:46Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5553101713,233,837,5553101667,56,Left,5553101669,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783130739,837,5,2,81,46,dbl7ir1qugqz8nvp1vzn8im50,0,27.4,-1.5,2025-03-02T15:41:31.765Z,2025-03-02T16:20:47Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5553101733,233,702,5553099431,56,Back,5553099433,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131159,703,1,2,82,7,b2vft81kyjurzbmekvgrqwr64,1,78.3,100.0,2025-03-02T15:41:52.696Z,2025-03-02T15:41:54Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5553101873,140,75.1,5553101871,56,Left,5553101877,212,13.6,5553101869,107,,5553101875,141,82.0,5553101879,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131163,704,1,2,82,8,b2vft81kyjurzbmekvgrqwr64,1,75.1,82.0,2025-03-02T15:41:53.464Z,2025-03-02T15:41:55Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5553101903,56,Left,5553101907,141,88.7,5553101947,156,,5553101905,140,70.9,5553101911,213,2.34,5553101909,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131195,705,1,2,82,10,b2vft81kyjurzbmekvgrqwr64,0,69.9,88.7,2025-03-02T15:41:55.560Z,2025-03-02T15:41:59Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5553102569,233,839,5553102083,213,4.71,5553102075,56,Left,5553102081,212,4.1,5553102079,141,82.7,5553102573,286,,5553102567,236,,5553102077,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131267,839,74,2,82,10,dbl7ir1qugqz8nvp1vzn8im50,1,22.5,3.8,2025-03-02T15:41:55.561Z,2025-03-02T16:14:42Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5553102505,56,Back,5553102625,233,705,5553102507,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131303,706,50,2,82,14,b2vft81kyjurzbmekvgrqwr64,1,69.5,86.4,2025-03-02T15:41:59.777Z,2025-03-02T17:02:22Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5553102647,286,,5553102645,56,Left,5553103509,233,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131441,840,7,2,82,14,dbl7ir1qugqz8nvp1vzn8im50,1,30.5,13.6,2025-03-02T15:41:59.778Z,2025-03-02T16:19:10Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5553103489,233,706,5553103369,56,Back,5553103371,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783138833,918,1,2,82,15,dbl7ir1qugqz8nvp1vzn8im50,1,23.8,5.1,2025-03-02T15:42:00.195Z,2025-03-02T15:48:20Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5553143747,212,5.4,5553143743,140,27.7,5553143741,56,Back,5553143745,141,10.3,5553143749,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131453,841,4,2,82,22,dbl7ir1qugqz8nvp1vzn8im50,1,31.6,14.0,2025-03-02T15:42:07.276Z,2025-03-02T16:14:37Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5553103455,13,,5553103459,152,,5553105057,233,708,5553103463,285,,5553103457,56,Back,5553103461,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131651,708,4,2,82,22,b2vft81kyjurzbmekvgrqwr64,0,68.4,86.0,2025-03-02T15:42:07.277Z,2025-03-02T16:14:37Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5553104507,152,,5553105485,55,707,5553104503,13,,5553105131,233,841,5553104505,56,Left,5553104509,265,,5553105135,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131615,707,17,2,82,26,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-03-02T15:42:11.064Z,2025-03-02T15:43:13Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5553104311,31,,5553105455,55,708,5553104319,13,243,5553104315,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131865,842,1,2,82,43,dbl7ir1qugqz8nvp1vzn8im50,1,25.9,11.5,2025-03-02T15:42:28.381Z,2025-03-02T15:42:31Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5553105689,141,40.4,5553105685,56,Back,5553105687,140,26.7,5553105691,212,19.7,5553105681,5,,5553105683,152,,5553105693,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783131937,843,1,2,82,45,dbl7ir1qugqz8nvp1vzn8im50,1,28.0,45.0,2025-03-02T15:42:30.823Z,2025-03-02T15:42:35Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5553106153,212,25.0,5553106143,56,Back,5553106155,213,1.20,5553106149,141,79.3,5553106145,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132013,844,1,2,82,49,dbl7ir1qugqz8nvp1vzn8im50,1,61.5,77.9,2025-03-02T15:42:34.876Z,2025-03-02T15:42:39Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5553106549,140,72.3,5553106555,213,0.69,5553106547,56,Left,5553106551,141,91.7,5553106553,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132103,845,1,2,82,54,dbl7ir1qugqz8nvp1vzn8im50,1,67.2,89.6,2025-03-02T15:42:39.564Z,2025-03-02T15:42:43Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5553106957,56,Center,5553106963,212,13.7,5553106959,140,56.5,5553106961,141,78.0,5553106965,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132151,846,1,2,82,58,dbl7ir1qugqz8nvp1vzn8im50,1,57.2,75.3,2025-03-02T15:42:43.061Z,2025-03-02T15:42:46Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5553107197,140,47.0,5553107201,212,30.7,5553107203,213,4.36,5553107199,141,33.0,5553107195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132213,847,1,2,83,1,dbl7ir1qugqz8nvp1vzn8im50,1,56.1,30.0,2025-03-02T15:42:46.020Z,2025-03-02T15:42:49Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5553107469,212,22.5,5553107463,140,45.9,5553107461,56,Back,5553107467,141,59.1,5553107471,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132285,848,1,2,83,4,dbl7ir1qugqz8nvp1vzn8im50,1,46.9,53.5,2025-03-02T15:42:49.005Z,2025-03-02T15:42:53Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5553107873,141,43.9,5553107871,140,60.6,5553107869,56,Center,5553107875,212,15.8,5553107877,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132321,849,1,2,83,8,dbl7ir1qugqz8nvp1vzn8im50,1,63.5,44.2,2025-03-02T15:42:53.148Z,2025-03-02T15:42:55Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5553108075,212,15.3,5553108065,56,Center,5553108077,213,1.89,5553108073,141,65.6,5553108071,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132561,850,1,2,83,10,dbl7ir1qugqz8nvp1vzn8im50,1,57.6,69.0,2025-03-02T15:42:54.932Z,2025-03-02T15:43:07Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5553109341,213,1.11,5553109333,56,Left,5553109339,212,19.7,5553109337,141,94.9,5553109335,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132593,851,1,2,83,22,dbl7ir1qugqz8nvp1vzn8im50,1,94.5,92.1,2025-03-02T15:43:07.252Z,2025-03-02T15:43:09Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5553109545,140,78.0,5553109549,141,91.2,5553109557,213,3.18,5553109539,56,Left,5553109555,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132667,852,1,2,83,24,dbl7ir1qugqz8nvp1vzn8im50,1,78.0,91.4,2025-03-02T15:43:08.964Z,2025-03-02T15:43:12Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5553109891,141,63.5,5553109893,212,20.6,5553109889,140,70.4,5553109897,213,4.31,5553109887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132719,853,1,2,83,27,dbl7ir1qugqz8nvp1vzn8im50,1,70.9,62.0,2025-03-02T15:43:12.156Z,2025-03-02T15:43:14Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5553110151,213,4.36,5553110143,56,Center,5553110149,212,15.9,5553110145,140,65.7,5553110147,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132751,854,1,2,83,29,dbl7ir1qugqz8nvp1vzn8im50,1,66.3,36.5,2025-03-02T15:43:14.052Z,2025-03-02T15:43:16Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5553110349,56,Right,5553110357,213,5.02,5553110355,212,12.6,5553110353,141,18.9,5553110351,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132789,855,1,2,83,31,dbl7ir1qugqz8nvp1vzn8im50,1,69.9,18.9,2025-03-02T15:43:16.285Z,2025-03-02T15:43:18Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5553110539,56,Center,5553110545,212,11.5,5553110547,213,2.10,5553110541,140,64.4,5553110543,141,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132819,856,1,2,83,33,dbl7ir1qugqz8nvp1vzn8im50,0,65.0,33.3,2025-03-02T15:43:18.045Z,2025-03-02T15:43:20Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5553110699,212,25.1,5553110701,213,0.28,5553110697,141,43.6,5553110695,140,88.0,5553110691,155,,5553110693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132833,709,12,2,83,35,b2vft81kyjurzbmekvgrqwr64,1,10.7,51.8,2025-03-02T15:43:20.856Z,2025-03-02T15:43:23Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5553110791,141,50.0,5553110793,212,8.2,5553110789,140,18.4,5553110787,56,Back,5553110795,213,6.13,5553110871,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132903,857,1,2,83,38,dbl7ir1qugqz8nvp1vzn8im50,1,76.5,48.3,2025-03-02T15:43:23.132Z,2025-03-02T15:43:25Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5553111181,213,1.58,5553111179,212,18.0,5553111175,140,76.3,5553111177,141,74.7,5553111173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132985,858,1,2,83,40,dbl7ir1qugqz8nvp1vzn8im50,1,76.3,74.6,2025-03-02T15:43:25.166Z,2025-03-02T15:43:38Z,wha77a8wm7jyn32743y0w79x,T. Trybull,1.0,,5553112783,210,13,5553111659,140,87.7,5553112787,154,,5553111665,213,5.30,5553111661,141,48.2,5553111663,212,21.6,5553111657,56,Center,5553111653,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783132997,859,13,2,83,44,dbl7ir1qugqz8nvp1vzn8im50,1,86.4,49.5,2025-03-02T15:43:29.308Z,2025-03-02T18:02:53Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5553111737,56,Center,5553112831,154,,5553111733,22,,5553111735,17,,5553112841,230,99.1,5553112041,328,,5553112037,15,,5553112829,29,,5553112837,102,41.7,5553112833,55,5553112839,103,1.4,5553112827,84,5553112843,231,858,50.4,,,,,,,,,,,,,,,
2783133439,710,5,2,83,45,b2vft81kyjurzbmekvgrqwr64,1,-0.8,56.2,2025-03-02T15:43:30.346Z,2025-03-02T16:20:47Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5553114175,56,Back,5553114215,233,860,5553114179,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133053,860,5,2,83,45,dbl7ir1qugqz8nvp1vzn8im50,0,100.8,43.8,2025-03-02T15:43:30.346Z,2025-03-02T16:20:47Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5553112019,346,,5553112017,56,Center,5553114331,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133479,711,1,2,84,4,b2vft81kyjurzbmekvgrqwr64,1,3.0,57.0,2025-03-02T15:43:48.992Z,2025-03-02T15:43:51Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5553114437,141,48.5,5553114445,237,,5553114431,124,,5553114433,56,Back,5553114439,212,6.7,5553114435,140,6.2,5553114441,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133565,712,1,2,84,6,b2vft81kyjurzbmekvgrqwr64,1,6.2,48.5,2025-03-02T15:43:50.994Z,2025-03-02T15:43:54Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5553114945,212,46.8,5553114937,157,,5553114947,213,5.92,5553114939,56,Back,5553114949,1,,5553114943,141,24.3,5553114941,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133573,713,44,2,84,8,b2vft81kyjurzbmekvgrqwr64,1,48.9,21.7,2025-03-02T15:43:53.819Z,2025-03-02T16:19:40Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5553114995,56,Back,5553114997,285,,5553115003,233,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133551,861,44,2,84,8,dbl7ir1qugqz8nvp1vzn8im50,0,51.1,78.3,2025-03-02T15:43:53.820Z,2025-03-02T16:19:40Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5553115027,233,713,5553114841,286,,5553114839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133627,714,1,2,84,9,b2vft81kyjurzbmekvgrqwr64,1,47.9,24.3,2025-03-02T15:43:54.272Z,2025-03-02T16:50:53Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5553115265,141,8.5,5553115249,3,,5553115253,168,,5553115267,212,16.3,5553115273,213,5.56,5553115261,140,59.6,5553115257,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133633,715,4,2,84,12,b2vft81kyjurzbmekvgrqwr64,1,56.2,5.2,2025-03-02T15:43:57.771Z,2025-03-02T15:44:04Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5553115357,13,,5553115361,152,,5553115367,286,,5553115389,233,862,5553115359,56,Right,5553115713,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133611,862,4,2,84,12,dbl7ir1qugqz8nvp1vzn8im50,0,43.8,94.8,2025-03-02T15:43:57.772Z,2025-03-02T15:44:03Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5553115333,56,Back,5553115459,233,715,5553115331,294,,5553115337,285,,5553115329,13,,5553115335,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133815,716,1,2,84,25,b2vft81kyjurzbmekvgrqwr64,1,58.2,9.4,2025-03-02T15:44:10.304Z,2025-03-02T15:44:13Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5553116423,212,32.3,5553116427,1,,5553116409,56,Back,5553116419,141,38.0,5553116403,5,,5553116415,140,33.6,5553116425,213,2.50,5553116407,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133859,717,1,2,84,28,b2vft81kyjurzbmekvgrqwr64,0,33.6,38.0,2025-03-02T15:44:12.986Z,2025-03-02T15:44:16Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5553116665,56,Right,5553116669,141,0.0,5553116675,1,,5553116673,213,5.88,5553116667,140,93.2,5553116671,212,68.1,5553116663,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133873,718,5,2,84,31,b2vft81kyjurzbmekvgrqwr64,0,88.1,-1.4,2025-03-02T15:44:16.250Z,2025-03-02T16:20:48Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5553116779,56,Right,5553116781,347,,5553117547,233,863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783133981,863,5,2,84,31,dbl7ir1qugqz8nvp1vzn8im50,1,11.9,101.4,2025-03-02T15:44:16.250Z,2025-03-02T16:20:48Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5553117427,347,,5553117425,56,Back,5553117517,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134027,864,1,2,84,39,dbl7ir1qugqz8nvp1vzn8im50,0,20.5,100.0,2025-03-02T15:44:24.092Z,2025-03-02T15:44:25Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5553117679,213,6.00,5553117677,212,20.1,5553117675,141,92.9,5553117669,107,,5553117671,56,Back,5553117673,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134045,719,1,2,84,41,b2vft81kyjurzbmekvgrqwr64,0,56.1,15.3,2025-03-02T15:44:26.136Z,2025-03-02T15:44:26Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5553117759,140,75.5,5553117763,141,10.3,5553117755,56,Right,5553117771,213,6.12,5553117753,3,,5553117767,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134135,865,1,2,84,44,dbl7ir1qugqz8nvp1vzn8im50,1,30.2,95.6,2025-03-02T15:44:29.029Z,2025-03-02T15:44:32Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5553118313,56,Back,5553118317,141,95.9,5553118321,213,0.01,5553118315,140,44.0,5553118319,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134145,866,50,2,84,47,dbl7ir1qugqz8nvp1vzn8im50,1,43.6,92.0,2025-03-02T15:44:31.925Z,2025-03-02T15:44:38Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5553118357,286,,5553118615,233,720,5553118355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134175,720,7,2,84,47,b2vft81kyjurzbmekvgrqwr64,0,56.4,8.0,2025-03-02T15:44:31.926Z,2025-03-02T15:44:37Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5553118561,233,866,5553118495,56,Right,5553118497,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134215,867,1,2,84,50,dbl7ir1qugqz8nvp1vzn8im50,0,37.3,89.3,2025-03-02T15:44:35.565Z,2025-03-02T15:44:39Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5553119089,233,721,5553118757,212,2.8,5553118739,140,35.2,5553118745,141,86.8,5553119087,236,,5553118733,56,Back,5553118765,213,3.80,5553119093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134271,721,74,2,84,50,b2vft81kyjurzbmekvgrqwr64,1,67.8,23.9,2025-03-02T15:44:35.566Z,2025-03-02T17:03:06Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5553119145,233,867,5553118989,56,Center,5553118993,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134305,722,5,2,84,52,b2vft81kyjurzbmekvgrqwr64,0,66.9,-1.0,2025-03-02T15:44:37.358Z,2025-03-02T16:20:49Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5553119175,347,,5553120161,233,868,5553119173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134459,868,5,2,84,52,dbl7ir1qugqz8nvp1vzn8im50,1,33.1,101.0,2025-03-02T15:44:37.358Z,2025-03-02T16:20:48Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5553120051,56,Back,5553120125,233,722,5553120053,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134525,869,1,2,85,2,dbl7ir1qugqz8nvp1vzn8im50,0,32.6,100.0,2025-03-02T15:44:47.324Z,2025-03-02T15:44:50Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5553120333,141,90.3,5553120331,140,60.6,5553120337,213,6.04,5553120329,56,Left,5553120335,212,30.3,5553120327,107,,5553120339,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134597,723,1,2,85,6,b2vft81kyjurzbmekvgrqwr64,1,29.2,14.7,2025-03-02T15:44:51.072Z,2025-03-02T15:44:53Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5553120781,3,,5553120791,213,0.13,5553120783,56,Right,5553120789,212,26.5,5553120785,140,54.2,5553120787,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134677,724,43,2,85,8,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-03-02T15:44:53.488Z,2025-03-02T15:45:02Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5553121991,144,1,5553121265,213,3.18,5553121263,212,10.2,5553121255,56,Back,5553121257,140,44.5,5553121259,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134743,726,1,2,85,12,b2vft81kyjurzbmekvgrqwr64,1,44.5,19.1,2025-03-02T15:44:57.049Z,2025-03-02T15:44:59Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5553121631,141,10.9,5553121621,56,Right,5553121637,213,5.85,5553121625,140,55.9,5553121635,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134761,870,4,2,85,14,dbl7ir1qugqz8nvp1vzn8im50,1,43.0,85.0,2025-03-02T15:44:59.271Z,2025-03-02T15:45:05Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5553121809,265,,5553121827,233,727,5553121805,56,Back,5553121811,286,,5553121803,13,,5553121807,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134747,727,4,2,85,14,b2vft81kyjurzbmekvgrqwr64,0,57.0,15.0,2025-03-02T15:44:59.272Z,2025-03-02T15:45:07Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5553121853,233,870,5553121695,265,,5553121689,13,,5553121697,285,,5553121693,152,,5553121691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134885,871,1,2,85,17,dbl7ir1qugqz8nvp1vzn8im50,1,40.5,77.9,2025-03-02T15:45:02.580Z,2025-03-02T15:45:06Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5553122435,5,,5553122457,213,4.62,5553122439,152,,5553122441,56,Back,5553122445,140,38.3,5553122449,141,41.1,5553122455,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134897,872,1,2,85,18,dbl7ir1qugqz8nvp1vzn8im50,1,39.2,39.4,2025-03-02T15:45:03.740Z,2025-03-02T15:45:06Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5553122495,141,26.3,5553122499,213,5.58,5553122493,140,49.2,5553122491,56,Back,5553122497,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134935,873,1,2,85,20,dbl7ir1qugqz8nvp1vzn8im50,1,54.3,22.9,2025-03-02T15:45:05.652Z,2025-03-02T15:45:09Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5553122693,140,48.9,5553122691,56,Back,5553122695,141,32.6,5553122697,212,8.7,5553122699,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783134977,874,1,2,85,24,dbl7ir1qugqz8nvp1vzn8im50,1,56.1,29.1,2025-03-02T15:45:09.477Z,2025-03-02T15:45:12Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5553122955,212,14.8,5553122949,141,10.3,5553122957,213,5.24,5553122945,140,63.2,5553122941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783135043,875,1,2,85,26,dbl7ir1qugqz8nvp1vzn8im50,1,63.3,10.3,2025-03-02T15:45:11.860Z,2025-03-02T15:45:15Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5553123331,140,54.8,5553123333,141,23.5,5553123329,56,Center,5553123337,213,2.35,5553123335,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783135117,876,1,2,85,30,dbl7ir1qugqz8nvp1vzn8im50,1,54.3,28.0,2025-03-02T15:45:15.356Z,2025-03-02T15:45:18Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5553123643,212,19.5,5553123639,141,53.6,5553123635,140,46.0,5553123631,56,Back,5553123645,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783135149,877,1,2,85,33,dbl7ir1qugqz8nvp1vzn8im50,1,46.9,55.3,2025-03-02T15:45:17.997Z,2025-03-02T15:45:21Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5553123875,212,10.9,5553123877,213,5.45,5553123871,140,53.9,5553123869,56,Center,5553123873,141,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
