id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2781724937,761,61,2,83,10,8cfkisxf1fkxdqtt6tx1tup48,1,39.6,21.2,2025-02-28T19:08:52.005Z,2025-02-28T19:08:52Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545568257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725007,762,61,2,83,13,8cfkisxf1fkxdqtt6tx1tup48,1,34.3,32.2,2025-02-28T19:08:55.093Z,2025-02-28T19:08:55Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5545568613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725075,764,1,2,83,15,8cfkisxf1fkxdqtt6tx1tup48,1,31.9,37.6,2025-02-28T19:08:56.900Z,2025-02-28T19:08:59Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545568995,141,62.4,5545568989,56,Center,5545568997,212,26.3,5545568993,140,51.1,5545568999,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725091,765,1,2,83,17,8cfkisxf1fkxdqtt6tx1tup48,1,51.1,62.4,2025-02-28T19:08:59.195Z,2025-02-28T19:08:59Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5545569073,213,1.04,5545569065,140,57.9,5545569069,141,80.3,5545569061,56,Left,5545569071,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725121,766,1,2,83,17,8cfkisxf1fkxdqtt6tx1tup48,1,58.0,80.6,2025-02-28T19:08:59.772Z,2025-02-28T19:14:08Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5545569241,213,3.58,5545569239,212,14.5,5545569237,141,71.5,5545569233,56,Back,5545569235,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725233,767,1,2,83,21,8cfkisxf1fkxdqtt6tx1tup48,1,43.9,71.7,2025-02-28T19:09:02.932Z,2025-02-28T19:09:10Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5545569989,141,36.9,5545569995,213,4.46,5545569993,212,24.4,5545569983,56,Back,5545569985,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725291,768,1,2,83,28,8cfkisxf1fkxdqtt6tx1tup48,1,39.9,37.9,2025-02-28T19:09:09.963Z,2025-02-28T19:09:12Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545570299,213,4.59,5545570291,56,Back,5545570297,212,13.2,5545570293,140,38.3,5545570295,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725323,769,1,2,83,30,8cfkisxf1fkxdqtt6tx1tup48,1,38.3,18.6,2025-02-28T19:09:12.284Z,2025-02-28T19:09:14Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5545570453,213,6.08,5545570445,140,60.4,5545570451,212,23.7,5545570449,141,11.4,5545570443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725373,770,1,2,83,32,8cfkisxf1fkxdqtt6tx1tup48,1,60.7,11.3,2025-02-28T19:09:14.380Z,2025-02-28T19:09:17Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545570745,213,0.83,5545570743,212,19.9,5545570739,140,73.5,5545570741,141,32.8,5545570737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725457,771,1,2,83,35,8cfkisxf1fkxdqtt6tx1tup48,1,73.5,32.8,2025-02-28T19:09:17.339Z,2025-02-28T19:09:22Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5545571223,213,5.61,5545571219,141,16.8,5545571215,56,Right,5545571221,212,17.4,5545571217,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725473,772,3,2,83,39,8cfkisxf1fkxdqtt6tx1tup48,0,84.4,15.4,2025-02-28T19:09:21.701Z,2025-02-28T19:09:25Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545571273,56,Right,5545571409,233,813,5545571275,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725489,813,7,2,83,39,f1h34qp5zbfl489q8vnkhiq9s,1,15.6,84.6,2025-02-28T19:09:21.702Z,2025-02-28T19:09:24Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545571323,56,Back,5545571321,167,,5545571325,285,,5545571365,233,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725535,773,5,2,83,41,8cfkisxf1fkxdqtt6tx1tup48,1,81.2,-1.2,2025-02-28T19:09:22.984Z,2025-02-28T19:57:34Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545571611,233,814,5545571557,347,,5545571555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725531,814,5,2,83,41,f1h34qp5zbfl489q8vnkhiq9s,0,18.8,101.2,2025-02-28T19:09:22.984Z,2025-02-28T19:09:28Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545571535,56,Back,5545571635,233,773,5545571537,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726015,774,1,2,84,5,8cfkisxf1fkxdqtt6tx1tup48,1,84.5,0.0,2025-02-28T19:09:47.587Z,2025-02-28T19:15:03Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5545574233,56,Center,5545574245,1,,5545574235,140,87.2,5545574241,213,1.48,5545574239,212,30.3,5545574231,107,,5545574237,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781730805,814,44,2,84,8,8cfkisxf1fkxdqtt6tx1tup48,1,88.3,40.8,2025-02-28T19:09:50.422Z,2025-02-28T19:33:02Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5545601223,56,Center,5545602453,233,815,5545601225,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781725985,815,44,2,84,8,f1h34qp5zbfl489q8vnkhiq9s,0,11.7,59.2,2025-02-28T19:09:50.423Z,2025-02-28T19:33:02Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545574075,56,Back,5545574077,285,,5545602477,233,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781730813,815,1,2,84,9,8cfkisxf1fkxdqtt6tx1tup48,0,85.5,38.9,2025-02-28T19:09:51.401Z,2025-02-28T19:14:57Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5545601275,56,Center,5545601277,140,85.3,5545601281,212,2.3,5545601663,168,,5545601283,213,1.66,5545601279,141,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726029,816,61,2,84,11,f1h34qp5zbfl489q8vnkhiq9s,1,12.8,59.3,2025-02-28T19:09:52.920Z,2025-02-28T19:28:22Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5545674137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781745013,915,12,2,84,12,f1h34qp5zbfl489q8vnkhiq9s,1,12.9,56.6,2025-02-28T19:09:53.822Z,2025-02-28T19:28:49Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5545676215,141,73.6,5545676211,56,Back,5545676217,212,29.9,5545676219,213,0.40,5545676213,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726127,775,59,2,84,16,8cfkisxf1fkxdqtt6tx1tup48,1,39.8,60.2,2025-02-28T19:09:58.715Z,2025-02-28T19:09:59Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545574927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726177,776,12,2,84,17,8cfkisxf1fkxdqtt6tx1tup48,1,39.8,60.2,2025-02-28T19:09:59.667Z,2025-02-28T19:10:02Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545575195,212,18.0,5545575197,213,1.11,5545575191,140,47.4,5545575189,56,Back,5545575193,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726137,817,61,2,84,18,f1h34qp5zbfl489q8vnkhiq9s,0,60.9,33.7,2025-02-28T19:10:00.375Z,2025-02-28T19:10:00Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5545574993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726225,777,1,2,84,20,8cfkisxf1fkxdqtt6tx1tup48,1,29.5,70.5,2025-02-28T19:10:01.907Z,2025-02-28T19:10:04Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545575491,141,59.9,5545575493,212,19.5,5545575487,56,Back,5545575495,213,3.52,5545575489,140,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726283,778,1,2,84,22,8cfkisxf1fkxdqtt6tx1tup48,0,12.2,59.9,2025-02-28T19:10:04.373Z,2025-02-28T19:10:09Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545575843,140,62.9,5545575845,141,94.1,5545575849,213,0.41,5545575851,1,,5545575841,56,Left,5545575847,212,58.1,5545575839,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726305,818,1,2,84,26,f1h34qp5zbfl489q8vnkhiq9s,1,38.1,12.9,2025-02-28T19:10:08.328Z,2025-02-28T19:10:10Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545575955,140,34.2,5545575957,141,26.4,5545575961,213,1.99,5545575959,212,10.1,5545575953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726405,819,1,2,84,28,f1h34qp5zbfl489q8vnkhiq9s,1,33.0,29.8,2025-02-28T19:10:10.135Z,2025-02-28T19:10:15Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5545576487,212,22.5,5545576481,56,Back,5545576489,213,2.72,5545576485,141,43.3,5545576483,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726459,820,1,2,84,33,f1h34qp5zbfl489q8vnkhiq9s,1,19.1,37.0,2025-02-28T19:10:15.199Z,2025-02-28T19:10:17Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5545576723,157,,5545576735,213,0.30,5545576725,56,Center,5545576729,141,56.1,5545576731,212,44.4,5545576727,140,59.5,5545576739,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726471,821,1,2,84,35,f1h34qp5zbfl489q8vnkhiq9s,1,59.5,56.1,2025-02-28T19:10:17.551Z,2025-02-28T19:28:01Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545576795,140,57.8,5545576797,141,46.3,5545576825,156,,5545576801,213,4.45,5545576799,212,6.9,5545576793,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726559,822,1,2,84,38,f1h34qp5zbfl489q8vnkhiq9s,1,58.4,46.0,2025-02-28T19:10:20.735Z,2025-02-28T19:10:22Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545577275,56,Center,5545577281,212,17.5,5545577277,140,70.3,5545577279,141,28.0,5545577283,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726593,823,1,2,84,40,f1h34qp5zbfl489q8vnkhiq9s,1,74.1,29.2,2025-02-28T19:10:22.136Z,2025-02-28T19:10:24Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5545577515,212,10.0,5545577513,141,43.0,5545577511,140,77.3,5545577517,213,1.23,5545577509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726651,824,1,2,84,42,f1h34qp5zbfl489q8vnkhiq9s,1,77.3,43.0,2025-02-28T19:10:24.351Z,2025-02-28T19:10:27Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5545577837,140,86.7,5545577841,212,11.0,5545577839,141,50.1,5545577843,213,0.45,5545577835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726691,779,83,2,84,44,8cfkisxf1fkxdqtt6tx1tup48,0,6.8,54.6,2025-02-28T19:10:26.635Z,2025-02-28T19:33:50Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545702331,399,9n2nm6smh0txgv2482qbwhixg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781726657,825,61,2,84,45,f1h34qp5zbfl489q8vnkhiq9s,0,86.4,50.1,2025-02-28T19:10:27.655Z,2025-02-28T20:24:28Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545577877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781731735,816,61,2,84,46,8cfkisxf1fkxdqtt6tx1tup48,1,8.3,48.5,2025-02-28T19:10:28.471Z,2025-02-28T19:38:55Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545606775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781727057,783,1,2,85,11,8cfkisxf1fkxdqtt6tx1tup48,0,23.2,72.0,2025-02-28T19:10:53.603Z,2025-02-28T19:10:55Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545580257,212,53.4,5545580251,56,Center,5545580259,213,5.80,5545580261,1,,5545580247,198,,5545580243,157,,5545580255,141,35.2,5545580253,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781727065,827,8,2,85,14,f1h34qp5zbfl489q8vnkhiq9s,1,25.1,61.5,2025-02-28T19:10:56.287Z,2025-02-28T19:10:56Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545580301,56,Back,5545580335,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781727275,784,1,2,85,18,8cfkisxf1fkxdqtt6tx1tup48,1,86.4,10.7,2025-02-28T19:11:00.796Z,2025-02-28T19:34:02Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5545581389,140,90.9,5545581395,213,1.38,5545581387,56,Center,5545581393,212,25.1,5545581383,2,,5545581391,141,46.9,5545581385,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781727281,785,61,2,85,19,8cfkisxf1fkxdqtt6tx1tup48,1,90.9,46.9,2025-02-28T19:11:01.747Z,2025-02-28T19:34:00Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5545581417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781727323,828,12,2,85,23,f1h34qp5zbfl489q8vnkhiq9s,1,7.1,59.6,2025-02-28T19:11:05.696Z,2025-02-28T20:24:50Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5545581695,140,12.7,5545581697,141,67.0,5545581701,213,0.71,5545581693,56,Back,5545581699,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781727329,786,15,2,85,27,8cfkisxf1fkxdqtt6tx1tup48,1,88.9,34.8,2025-02-28T19:11:09.348Z,2025-02-28T19:48:43Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5545582569,102,53.1,5545582577,458,,5545581727,22,,5545582585,231,50.4,5545779429,328,,5545581733,56,Center,5545582581,147,43.1,5545582583,230,100,5545582579,146,5545581729,63,5545582571,103,5545582621,233,94.0,,829,5545779427,76,5545582471,82,,,19,5545582467,20,,,,,,,,,,,,
2781727325,829,10,2,85,27,f1h34qp5zbfl489q8vnkhiq9s,1,6.6,58.8,2025-02-28T19:11:09.448Z,2025-02-28T19:13:11Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545581709,56,Back,5545582655,233,786,5545581707,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781727359,787,6,2,85,29,8cfkisxf1fkxdqtt6tx1tup48,1,100.0,62.3,2025-02-28T19:11:11.424Z,2025-02-28T19:32:30Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5545581969,56,Center,5545582021,233,830,5545581971,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781727349,830,6,2,85,29,f1h34qp5zbfl489q8vnkhiq9s,0,0.0,37.7,2025-02-28T19:11:11.424Z,2025-02-28T19:13:10Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545582081,233,787,5545581921,56,Back,5545581925,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781727951,788,1,2,86,1,8cfkisxf1fkxdqtt6tx1tup48,0,99.5,99.5,2025-02-28T19:11:43.810Z,2025-02-28T19:11:47Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5545585393,56,Center,5545585387,6,,5545585395,140,90.9,5545585401,213,4.47,5545585389,155,,5545585403,1,,5545585385,2,,5545585399,212,37.3,5545585397,141,5545585391,223,,,,,46.3,,,,,,,,,,,,,,,,,,,,,,,
2781727945,831,12,2,86,4,f1h34qp5zbfl489q8vnkhiq9s,1,12.2,49.9,2025-02-28T19:11:46.754Z,2025-02-28T20:25:09Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545670597,56,Back,5545670603,212,23.2,5545670605,213,0.89,5545670599,140,26.1,5545670601,141,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728035,832,12,2,86,7,f1h34qp5zbfl489q8vnkhiq9s,1,13.6,50.4,2025-02-28T19:11:49.264Z,2025-02-28T19:11:51Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5545585795,212,26.5,5545585789,56,Back,5545585797,213,0.79,5545585791,140,31.3,5545585793,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728099,789,43,2,86,9,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-02-28T19:11:51.394Z,2025-02-28T19:26:44Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5545586075,212,29.3,5545586063,140,58.9,5545586059,56,Center,5545666787,144,1,5545586079,213,3.26,5545586069,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728133,790,3,2,86,12,8cfkisxf1fkxdqtt6tx1tup48,1,62.9,27.2,2025-02-28T19:11:54.362Z,2025-02-28T19:32:41Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5545586337,286,,5545586335,56,Center,5545586423,233,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728105,833,45,2,86,12,f1h34qp5zbfl489q8vnkhiq9s,0,37.1,72.8,2025-02-28T19:11:54.362Z,2025-02-28T19:32:41Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5545586487,233,790,5545586105,56,Back,5545586107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728201,791,1,2,86,14,8cfkisxf1fkxdqtt6tx1tup48,0,59.2,30.0,2025-02-28T19:11:55.899Z,2025-02-28T19:11:58Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5545586733,155,,5545586739,140,89.2,5545586747,212,37.2,5545586755,1,,5545586751,213,0.56,5545586735,56,Center,5545586743,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728233,834,44,2,86,16,f1h34qp5zbfl489q8vnkhiq9s,1,10.9,45.8,2025-02-28T19:11:58.090Z,2025-02-28T19:33:03Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545586917,56,Back,5545587043,233,792,5545586919,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728213,792,44,2,86,16,8cfkisxf1fkxdqtt6tx1tup48,0,89.1,54.2,2025-02-28T19:11:58.091Z,2025-02-28T19:33:03Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5545586809,286,,5545587093,233,834,5545586807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728241,835,12,2,86,17,f1h34qp5zbfl489q8vnkhiq9s,1,10.9,54.0,2025-02-28T19:11:58.912Z,2025-02-28T19:12:02Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545586979,213,4.37,5545587005,15,,5545586977,212,25.4,5545586971,56,Back,5545586973,140,2.8,5545586975,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728339,837,1,2,86,21,f1h34qp5zbfl489q8vnkhiq9s,0,2.8,16.2,2025-02-28T19:12:02.993Z,2025-02-28T19:12:04Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545587573,56,Back,5545587579,212,27.7,5545587575,140,29.2,5545587571,155,,5545587577,141,17.9,5545587581,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728363,793,8,2,86,24,8cfkisxf1fkxdqtt6tx1tup48,1,67.0,82.9,2025-02-28T19:12:06.187Z,2025-02-28T19:12:06Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5545587727,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728401,838,61,2,86,26,f1h34qp5zbfl489q8vnkhiq9s,0,63.8,29.2,2025-02-28T19:12:08.544Z,2025-02-28T19:12:08Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5545587985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728441,794,61,2,86,28,8cfkisxf1fkxdqtt6tx1tup48,0,38.2,72.1,2025-02-28T19:12:10.722Z,2025-02-28T19:12:10Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545588177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728489,795,1,2,86,30,8cfkisxf1fkxdqtt6tx1tup48,1,37.2,70.0,2025-02-28T19:12:11.890Z,2025-02-28T19:12:13Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545588439,212,27.9,5545588441,213,3.65,5545588437,141,50.1,5545588433,56,Back,5545588435,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728505,796,1,2,86,31,8cfkisxf1fkxdqtt6tx1tup48,1,14.0,50.1,2025-02-28T19:12:13.562Z,2025-02-28T19:33:34Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545588549,141,48.5,5545588555,213,6.22,5545588553,212,17.3,5545588541,56,Back,5545588545,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728671,797,1,2,86,35,8cfkisxf1fkxdqtt6tx1tup48,1,36.8,44.9,2025-02-28T19:12:16.987Z,2025-02-28T19:12:25Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5545589415,212,27.7,5545589413,141,17.4,5545589417,213,5.54,5545589411,140,56.2,5545589409,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728689,798,1,2,86,43,8cfkisxf1fkxdqtt6tx1tup48,1,68.1,22.1,2025-02-28T19:12:25.090Z,2025-02-28T19:12:26Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5545589517,140,90.6,5545589521,212,24.1,5545589515,56,Right,5545589519,141,15.0,5545589523,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728741,799,1,2,86,44,8cfkisxf1fkxdqtt6tx1tup48,0,90.6,14.7,2025-02-28T19:12:26.426Z,2025-02-28T19:12:30Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5545589847,56,Center,5545589861,213,1.41,5545589841,2,,5545589857,212,37.7,5545589851,140,96.5,5545589865,1,,5545589853,141,69.4,5545589843,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728989,839,12,2,86,48,f1h34qp5zbfl489q8vnkhiq9s,1,3.5,24.7,2025-02-28T19:12:30.760Z,2025-02-28T19:12:46Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5545591187,141,8.2,5545591193,213,5.91,5545591185,140,31.0,5545591189,212,31.0,5545591183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728825,800,61,2,86,53,8cfkisxf1fkxdqtt6tx1tup48,1,68.9,84.8,2025-02-28T19:12:35.040Z,2025-02-28T19:12:35Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5545590335,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728979,801,1,2,87,0,8cfkisxf1fkxdqtt6tx1tup48,1,54.7,91.1,2025-02-28T19:12:42.090Z,2025-02-28T19:12:46Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5545591141,141,92.9,5545591139,140,72.4,5545591137,56,Left,5545591145,213,0.07,5545591143,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781728983,802,43,2,87,4,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-02-28T19:12:45.834Z,2025-02-28T19:12:56Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5545591149,56,Left,5545591925,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
