id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId
2745588639,747,1,2,62,47,7gkglopz9cjsysn2u6sbhuvc5,1,28.7,21.8,2024-11-08T19:22:21.173Z,2024-11-08T19:22:27Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5349174495,212,11.7,5349174487,56,Back,5349174491,141,35.7,5349174503,213,0.94,5349174489,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745588647,748,50,2,62,54,7gkglopz9cjsysn2u6sbhuvc5,1,68.2,52.8,2024-11-08T19:22:27.525Z,2024-11-08T19:22:34Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349174553,286,,5349174791,233,579,5349174547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745588675,579,7,2,62,54,b8oqgvx1ijeyn6y1cn6929ix4,0,31.8,47.2,2024-11-08T19:22:27.526Z,2024-11-08T19:22:33Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5349174721,56,Back,5349174737,233,748,5349174723,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745588655,749,61,2,62,54,7gkglopz9cjsysn2u6sbhuvc5,1,66.5,57.0,2024-11-08T19:22:28.333Z,2024-11-08T19:22:28Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349174583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745588835,581,1,2,63,1,b8oqgvx1ijeyn6y1cn6929ix4,1,42.0,33.1,2024-11-08T19:22:35.027Z,2024-11-08T19:22:39Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5349175559,56,Right,5349175567,141,6.2,5349175571,213,5.52,5349175561,140,60.2,5349175569,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745588903,582,1,2,63,5,b8oqgvx1ijeyn6y1cn6929ix4,1,64.8,6.5,2024-11-08T19:22:39.108Z,2024-11-08T19:22:42Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5349175969,212,8.9,5349175965,140,56.9,5349175967,141,11.1,5349175963,56,Right,5349175971,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745588951,583,1,2,63,9,b8oqgvx1ijeyn6y1cn6929ix4,1,62.0,13.4,2024-11-08T19:22:42.572Z,2024-11-08T19:22:45Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5349176221,212,30.5,5349176217,140,36.2,5349176223,213,2.66,5349176219,141,34.0,5349176215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745588983,584,1,2,63,11,b8oqgvx1ijeyn6y1cn6929ix4,1,36.2,34.0,2024-11-08T19:22:45.483Z,2024-11-08T19:22:47Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5349176371,213,5.39,5349176367,141,18.0,5349176363,56,Back,5349176365,140,44.6,5349176369,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589095,585,1,2,63,13,b8oqgvx1ijeyn6y1cn6929ix4,1,42.3,18.0,2024-11-08T19:22:47.267Z,2024-11-08T19:22:53Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5349176963,140,55.7,5349176967,212,16.3,5349176969,213,5.75,5349176965,141,5.9,5349176961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589143,586,1,2,63,19,b8oqgvx1ijeyn6y1cn6929ix4,1,59.2,9.5,2024-11-08T19:22:53.084Z,2024-11-08T19:22:55Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5349177233,213,0.73,5349177227,140,69.7,5349177225,56,Center,5349177229,141,23.9,5349177231,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589155,587,61,2,63,22,b8oqgvx1ijeyn6y1cn6929ix4,0,68.5,23.6,2024-11-08T19:22:55.819Z,2024-11-08T19:22:56Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5349177305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589197,750,1,2,63,23,7gkglopz9cjsysn2u6sbhuvc5,1,24.6,82.1,2024-11-08T19:22:56.893Z,2024-11-08T19:22:58Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5349177589,213,5.52,5349177585,141,64.5,5349177583,140,36.5,5349177587,212,17.3,5349177591,1,,5349177581,56,Back,5349177579,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589201,751,1,2,63,25,7gkglopz9cjsysn2u6sbhuvc5,1,36.6,62.6,2024-11-08T19:22:58.733Z,2024-11-08T19:22:59Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349177627,213,2.26,5349177619,56,Back,5349177623,141,73.2,5349177625,212,9.3,5349177621,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589227,752,1,2,63,26,7gkglopz9cjsysn2u6sbhuvc5,1,31.0,73.2,2024-11-08T19:22:59.582Z,2024-11-08T19:23:01Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5349177741,3,,5349177745,140,37.3,5349177749,212,8.7,5349177747,141,64.9,5349177751,213,5.58,5349177743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589293,754,1,2,63,27,7gkglopz9cjsysn2u6sbhuvc5,1,38.6,60.5,2024-11-08T19:23:01.437Z,2024-11-08T19:23:03Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349178027,141,69.9,5349178023,56,Center,5349178031,213,0.39,5349178029,212,17.0,5349178025,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589399,755,1,2,63,30,7gkglopz9cjsysn2u6sbhuvc5,1,51.8,71.5,2024-11-08T19:23:03.660Z,2024-11-08T19:23:09Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5349178521,140,41.7,5349178527,213,2.25,5349178519,56,Back,5349178523,141,90.8,5349178525,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589421,756,1,2,63,35,7gkglopz9cjsysn2u6sbhuvc5,1,56.3,75.3,2024-11-08T19:23:08.532Z,2024-11-08T19:23:10Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5349178607,212,13.5,5349178603,140,48.9,5349178609,213,4.10,5349178601,56,Back,5349178605,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589513,757,1,2,63,36,7gkglopz9cjsysn2u6sbhuvc5,1,50.6,59.0,2024-11-08T19:23:10.060Z,2024-11-08T19:23:14Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5349179081,141,81.2,5349179077,56,Back,5349179079,140,44.0,5349179085,213,2.00,5349179083,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589619,758,1,2,63,40,7gkglopz9cjsysn2u6sbhuvc5,1,45.7,78.5,2024-11-08T19:23:14.420Z,2024-11-08T19:23:21Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5349179633,56,Back,5349179637,140,40.5,5349179645,212,14.9,5349179641,141,58.1,5349179649,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589645,759,1,2,63,47,7gkglopz9cjsysn2u6sbhuvc5,1,51.3,56.1,2024-11-08T19:23:20.853Z,2024-11-08T19:23:22Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5349179825,212,16.6,5349179827,213,1.27,5349179815,56,Left,5349179819,140,56.0,5349179823,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589691,760,1,2,63,48,7gkglopz9cjsysn2u6sbhuvc5,1,54.7,81.5,2024-11-08T19:23:22.365Z,2024-11-08T19:23:25Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5349180063,56,Back,5349180067,141,81.4,5349180069,212,14.5,5349180065,140,40.9,5349180071,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589845,761,1,2,63,52,7gkglopz9cjsysn2u6sbhuvc5,1,40.8,72.4,2024-11-08T19:23:25.613Z,2024-11-08T19:23:33Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5349180917,56,Back,5349180925,213,4.69,5349180921,141,61.1,5349180923,212,7.7,5349180919,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589873,762,1,2,63,58,7gkglopz9cjsysn2u6sbhuvc5,1,43.9,50.6,2024-11-08T19:23:31.789Z,2024-11-08T19:23:34Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5349181131,212,26.5,5349181129,141,14.7,5349181125,56,Right,5349181127,140,53.8,5349181133,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589935,763,1,2,64,1,7gkglopz9cjsysn2u6sbhuvc5,1,55.2,15.5,2024-11-08T19:23:34.791Z,2024-11-08T19:23:38Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5349181469,141,30.7,5349181465,56,Back,5349181467,140,38.5,5349181473,213,2.61,5349181471,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745589967,764,1,2,64,4,7gkglopz9cjsysn2u6sbhuvc5,0,42.4,27.7,2024-11-08T19:23:38.173Z,2024-11-08T19:23:53Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5349181677,213,0.45,5349181673,141,40.9,5349181669,56,Center,5349181671,140,60.2,5349181675,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745590015,588,8,2,64,8,b8oqgvx1ijeyn6y1cn6929ix4,1,28.5,60.6,2024-11-08T19:23:41.980Z,2024-11-08T19:23:42Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5349181907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745590041,765,43,2,64,10,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-08T19:23:44.085Z,2024-11-08T19:23:53Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5349182959,144,50,5349182045,286,0,5349182043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745590109,766,4,2,64,12,7gkglopz9cjsysn2u6sbhuvc5,1,67.4,39.2,2024-11-08T19:23:45.515Z,2024-11-08T19:23:52Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5349182541,233,589,5349182493,286,,5349182489,152,,5349182485,13,,5349182487,56,Center,5349182491,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745590067,589,4,2,64,12,b8oqgvx1ijeyn6y1cn6929ix4,0,32.6,60.8,2024-11-08T19:23:45.516Z,2024-11-08T19:23:52Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5349182297,265,,5349182293,56,Back,5349182299,285,,5349182295,152,,5349182611,233,766,5349182289,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591001,590,27,2,65,3,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-08T19:24:37.382Z,2024-11-08T20:32:47Z,,,,5349560675,233,767,5349187465,41,Injury,5349187467,53,4uuqid6t4nspn0wspyltz3bx0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591331,767,27,2,65,3,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-08T19:24:37.382Z,2024-11-08T20:32:47Z,,,,5349560699,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591289,591,28,2,65,23,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-08T19:24:57.055Z,2024-11-08T20:32:47Z,,,,5349560729,233,769,5349188995,55,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591341,768,43,2,65,23,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-08T19:24:57.055Z,2024-11-08T19:25:11Z,,,,5349189297,233,591,5349190175,144,28,5349189243,55,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591463,769,28,2,65,23,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-08T19:24:57.055Z,2024-11-08T20:32:48Z,,,,5349189853,55,767,5349560769,233,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591723,770,1,2,65,49,7gkglopz9cjsysn2u6sbhuvc5,1,65.8,39.5,2024-11-08T19:25:22.541Z,2024-11-08T19:25:57Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349191369,5,,5349191379,141,47.3,5349191377,140,66.2,5349191373,56,Center,5349191383,212,5.3,5349191371,152,,5349191385,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591729,771,1,2,65,51,7gkglopz9cjsysn2u6sbhuvc5,0,66.4,55.7,2024-11-08T19:25:25.056Z,2024-11-08T19:25:59Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5349191437,155,,5349191443,141,47.3,5349191449,213,6.00,5349191445,212,20.5,5349191439,56,Center,5349191441,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591743,592,61,2,65,53,b8oqgvx1ijeyn6y1cn6929ix4,1,11.1,63.0,2024-11-08T19:25:26.690Z,2024-11-08T19:25:26Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5349191521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591831,593,12,2,65,54,b8oqgvx1ijeyn6y1cn6929ix4,1,9.0,61.8,2024-11-08T19:25:27.845Z,2024-11-08T19:25:33Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5349192051,140,30.9,5349192055,212,27.3,5349192057,213,0.57,5349192049,56,Back,5349192053,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591841,594,4,2,65,59,b8oqgvx1ijeyn6y1cn6929ix4,1,40.0,80.9,2024-11-08T19:25:32.910Z,2024-11-08T20:07:16Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5349192325,233,772,5349192213,286,,5349192211,152,,5349192207,295,,5349192205,13,,5349192209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745591839,772,4,2,65,59,7gkglopz9cjsysn2u6sbhuvc5,0,60.0,19.1,2024-11-08T19:25:32.911Z,2024-11-08T20:07:16Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349192271,56,Right,5349192349,233,594,5349192275,285,,5349192269,295,,5349192267,13,,5349192273,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745617491,976,17,2,66,2,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-08T19:25:36.376Z,2024-11-08T19:49:12Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5349334465,393,,5349331941,31,,5349331945,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592649,595,18,2,66,50,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-08T19:26:24.477Z,2024-11-08T19:27:51Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5349196807,55,596,5349196719,44,Defender,5349196717,42,,5349196721,59,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592659,596,19,2,66,50,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-08T19:26:24.478Z,2024-11-08T19:27:52Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5349196761,42,,5349196771,293,2,5349196769,292,6,5349196775,55,595,5349196765,145,2,5349196773,44,Midfielder,5349196767,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592767,597,18,2,66,55,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-08T19:26:29.214Z,2024-11-08T19:28:08Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5349197417,59,22,5349197499,55,598,5349197413,42,,5349197415,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592773,598,19,2,66,55,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-08T19:26:29.215Z,2024-11-08T19:28:09Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5349197449,292,9,5349197445,145,9,5349197447,59,16,5349197451,293,2,5349197453,44,Forward,5349197441,42,,5349197455,55,597,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592923,599,1,2,67,15,b8oqgvx1ijeyn6y1cn6929ix4,1,35.0,85.6,2024-11-08T19:26:48.880Z,2024-11-08T19:26:50Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5349198399,141,88.0,5349198395,56,Left,5349198397,140,65.8,5349198401,212,32.4,5349198393,152,,5349198391,5,,5349198403,213,0.05,5349198405,1,,,,,,,,,,,,,,,,,,,,,,,,
2745592943,600,1,2,67,16,b8oqgvx1ijeyn6y1cn6929ix4,1,66.2,88.7,2024-11-08T19:26:50.392Z,2024-11-08T19:26:52Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5349198493,140,64.2,5349198497,212,11.7,5349198495,141,71.8,5349198491,56,Center,5349198499,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745592979,601,1,2,67,18,b8oqgvx1ijeyn6y1cn6929ix4,1,64.2,71.8,2024-11-08T19:26:52.151Z,2024-11-08T19:26:54Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5349198707,140,55.8,5349198711,212,16.0,5349198709,141,91.5,5349198705,56,Left,5349198713,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593011,602,1,2,67,20,b8oqgvx1ijeyn6y1cn6929ix4,1,56.3,91.2,2024-11-08T19:26:54.495Z,2024-11-08T19:26:56Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5349198871,56,Center,5349198873,140,57.4,5349198877,212,10.5,5349198879,213,4.82,5349198875,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593071,603,1,2,67,22,b8oqgvx1ijeyn6y1cn6929ix4,1,58.1,77.3,2024-11-08T19:26:55.606Z,2024-11-08T19:27:00Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5349199225,141,80.5,5349199229,213,0.10,5349199221,56,Left,5349199223,140,79.7,5349199227,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593093,604,1,2,67,26,b8oqgvx1ijeyn6y1cn6929ix4,1,77.0,82.9,2024-11-08T19:26:59.967Z,2024-11-08T19:27:02Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5349199393,141,64.3,5349199397,213,4.30,5349199395,212,13.8,5349199389,56,Center,5349199391,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593109,605,1,2,67,28,b8oqgvx1ijeyn6y1cn6929ix4,1,75.1,64.6,2024-11-08T19:27:02.439Z,2024-11-08T19:27:04Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,5349199517,56,Center,5349199521,141,38.5,5349199525,213,4.53,5349199523,212,18.1,5349199519,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593195,606,1,2,67,30,b8oqgvx1ijeyn6y1cn6929ix4,1,71.9,38.5,2024-11-08T19:27:03.967Z,2024-11-08T19:27:06Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5349199807,212,20.2,5349199803,140,79.4,5349199805,141,11.1,5349199801,56,Right,5349199809,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593205,607,1,2,67,33,b8oqgvx1ijeyn6y1cn6929ix4,1,79.6,8.5,2024-11-08T19:27:06.783Z,2024-11-08T19:27:07Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5349199849,140,76.8,5349199853,212,9.8,5349199847,56,Center,5349199851,141,22.2,5349199855,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593229,608,1,2,67,34,b8oqgvx1ijeyn6y1cn6929ix4,1,76.8,22.2,2024-11-08T19:27:07.775Z,2024-11-08T19:27:09Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5349199979,212,5.8,5349199975,140,71.7,5349199973,56,Right,5349199977,141,18.9,5349199981,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593241,609,1,2,67,36,b8oqgvx1ijeyn6y1cn6929ix4,0,72.1,21.9,2024-11-08T19:27:09.551Z,2024-11-08T19:27:10Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5349200035,141,19.4,5349200039,213,6.11,5349200031,56,Right,5349200037,212,9.7,5349200033,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593275,773,1,2,67,37,7gkglopz9cjsysn2u6sbhuvc5,0,21.2,79.1,2024-11-08T19:27:11.430Z,2024-11-08T19:29:23Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5349200193,56,Center,5349200201,213,6.12,5349200197,141,70.2,5349200189,157,,5349200195,140,55.7,5349200199,212,36.7,5349200203,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593363,610,1,2,67,42,b8oqgvx1ijeyn6y1cn6929ix4,1,46.7,17.3,2024-11-08T19:27:15.527Z,2024-11-08T19:27:22Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,5349200675,140,24.6,5349200679,212,26.3,5349200681,213,2.65,5349200677,141,35.4,5349200673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593395,611,1,2,67,48,b8oqgvx1ijeyn6y1cn6929ix4,1,23.3,30.0,2024-11-08T19:27:22.152Z,2024-11-08T19:27:24Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5349200859,141,14.3,5349200863,213,6.01,5349200855,56,Right,5349200865,1,,5349200853,155,,5349200857,140,60.1,5349200861,212,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593407,612,1,2,67,50,b8oqgvx1ijeyn6y1cn6929ix4,0,60.1,14.3,2024-11-08T19:27:24.047Z,2024-11-08T19:27:25Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5349200909,56,Right,5349200917,213,0.57,5349200913,141,18.6,5349200915,212,5.4,5349200907,168,,5349200911,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593443,774,1,2,67,52,7gkglopz9cjsysn2u6sbhuvc5,0,23.6,89.6,2024-11-08T19:27:25.636Z,2024-11-08T19:27:27Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5349201091,141,85.1,5349201087,56,Back,5349201095,213,6.01,5349201093,212,11.5,5349201089,140,34.2,5349201085,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593479,613,1,2,67,53,b8oqgvx1ijeyn6y1cn6929ix4,1,56.6,19.5,2024-11-08T19:27:27.407Z,2024-11-08T19:27:28Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,5349201285,141,8.6,5349201289,213,5.50,5349201283,140,63.7,5349201287,212,10.5,5349201281,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593483,614,3,2,67,55,b8oqgvx1ijeyn6y1cn6929ix4,0,66.3,8.4,2024-11-08T19:27:28.579Z,2024-11-08T19:27:33Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5349201315,286,,5349201375,233,775,5349201313,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593485,775,7,2,67,55,7gkglopz9cjsysn2u6sbhuvc5,0,33.7,91.6,2024-11-08T19:27:28.580Z,2024-11-08T19:27:32Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5349201351,233,614,5349201329,56,Back,5349201331,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593517,615,1,2,67,56,b8oqgvx1ijeyn6y1cn6929ix4,0,53.0,10.9,2024-11-08T19:27:30.015Z,2024-11-08T19:27:32Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5349201531,213,6.19,5349201517,56,Right,5349201515,157,,5349201519,140,73.1,5349201527,212,21.2,5349201521,141,7.9,5349201537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593551,776,8,2,68,0,7gkglopz9cjsysn2u6sbhuvc5,1,22.1,88.6,2024-11-08T19:27:33.692Z,2024-11-08T19:27:34Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5349201643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594217,616,5,2,68,1,b8oqgvx1ijeyn6y1cn6929ix4,1,74.4,-1.2,2024-11-08T19:27:34.903Z,2024-11-08T20:02:07Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5349204485,233,777,5349204455,56,Right,5349204457,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745593575,777,5,2,68,1,7gkglopz9cjsysn2u6sbhuvc5,0,25.6,101.2,2024-11-08T19:27:34.903Z,2024-11-08T20:32:37Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5349204535,233,616,5349201733,347,,5349201731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594035,778,18,2,68,22,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-08T19:27:55.592Z,2024-11-08T19:27:56Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,5349203639,42,,5349203641,44,Midfielder,5349203805,55,779,5349203643,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745594051,779,19,2,68,22,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-08T19:27:55.593Z,2024-11-08T20:53:50Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5349203743,145,3,5349231553,292,6,5349203747,44,Midfielder,5349203745,59,7,5349203739,42,,5349203749,55,778,5349231555,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,
