id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2734841089,815,18,2,80,41,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T18:07:59.637Z,2024-10-18T18:09:40Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5290497365,55,816,5290497211,42,,5290497215,59,18,5290497213,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841101,816,19,2,80,41,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T18:07:59.638Z,2024-10-18T19:35:33Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5290497305,292,6,5290497303,59,21,5290497309,44,Midfielder,5290497311,55,815,5290497297,42,,5290497301,145,9,5290497307,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734843519,826,18,2,80,43,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T18:08:02.298Z,2024-10-18T18:11:24Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5290510203,42,,5290510205,44,Midfielder,5290510207,59,8,5290510327,55,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734843527,827,19,2,80,43,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T18:08:02.299Z,2024-10-18T19:35:29Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5290510241,292,9,5290510247,55,826,5290510239,59,14,5290510245,44,Forward,5290510237,145,8,5290510233,42,,5290510243,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734843647,828,18,2,80,46,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T18:08:05.050Z,2024-10-18T18:13:25Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5290510963,44,Forward,5290510959,42,,5290510965,59,10,5290511065,55,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734843655,829,19,2,80,46,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T18:08:05.051Z,2024-10-18T18:13:25Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5290511013,293,3,5290511003,42,,5290511017,55,828,5290511011,292,9,5290511007,145,10,5290511015,44,Forward,5290511009,59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734839877,807,1,2,80,58,dbl7ir1qugqz8nvp1vzn8im50,1,50.6,49.7,2024-10-18T18:08:17.150Z,2024-10-18T18:23:12Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5290490633,141,52.3,5290490629,140,32.2,5290490627,56,Back,5290601453,279,G,5290490645,213,3.05,5290490637,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734839919,808,1,2,81,3,dbl7ir1qugqz8nvp1vzn8im50,1,37.8,53.3,2024-10-18T18:08:21.774Z,2024-10-18T18:08:23Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5290490777,140,28.6,5290490783,213,4.06,5290490779,141,34.6,5290490775,56,Back,5290490781,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840057,809,1,2,81,5,dbl7ir1qugqz8nvp1vzn8im50,1,27.3,30.1,2024-10-18T18:08:23.567Z,2024-10-18T18:08:30Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290491499,213,0.42,5290491495,141,34.6,5290491497,212,7.5,5290491491,56,Back,5290491493,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840075,810,1,2,81,7,dbl7ir1qugqz8nvp1vzn8im50,1,44.0,28.2,2024-10-18T18:08:26.014Z,2024-10-21T18:40:10Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5290491605,212,7.5,5290491603,141,19.9,5290491599,56,Back,5290491601,140,39.3,5290491607,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737182231,962,1,2,81,7,dbl7ir1qugqz8nvp1vzn8im50,1,34.7,19.0,2024-10-18T18:08:26.262Z,2024-10-21T18:02:59Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5303152113,56,Back,5303152125,212,9.0,5303152127,213,2.38,5303152121,141,28.2,5303152117,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840179,811,1,2,81,12,dbl7ir1qugqz8nvp1vzn8im50,1,18.3,34.6,2024-10-18T18:08:31.205Z,2024-10-18T18:08:36Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5290492253,141,67.3,5290492249,56,Back,5290492255,212,22.3,5290492251,140,19.8,5290492257,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840385,812,1,2,81,20,dbl7ir1qugqz8nvp1vzn8im50,1,32.2,70.1,2024-10-18T18:08:39.310Z,2024-10-21T18:02:59Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5290493431,141,15.6,5290493437,1,,5290493427,56,Back,5290493433,212,37.3,5290493429,140,35.8,5290493435,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840591,813,1,2,81,27,dbl7ir1qugqz8nvp1vzn8im50,1,27.2,16.7,2024-10-18T18:08:45.519Z,2024-10-18T18:08:53Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290494479,1,,5290494475,212,52.3,5290494477,213,0.08,5290494471,140,76.9,5290494473,141,22.8,5290494467,155,,5290494469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840617,814,1,2,81,35,dbl7ir1qugqz8nvp1vzn8im50,0,69.2,38.2,2024-10-18T18:08:53.645Z,2024-10-18T18:08:55Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5290494609,140,73.2,5290494619,213,1.37,5290494613,141,68.4,5290494605,56,Center,5290494617,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734840991,600,1,2,81,51,bd4qakf7j0wwie8wke9km7uj8,1,34.5,26.3,2024-10-18T18:09:09.586Z,2024-10-21T18:04:32Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5290496731,213,1.66,5290496721,196,,5290496727,141,89.6,5290496725,140,30.9,5290496729,212,43.2,5290496733,1,,5290496723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841029,601,43,2,81,54,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-18T18:09:12.730Z,2024-10-21T18:05:43Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5303160855,144,1,5290496913,213,4.38,5290496907,140,31.2,5290496911,212,0.6,5290496909,141,88.7,5290496905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841051,602,1,2,81,55,bd4qakf7j0wwie8wke9km7uj8,1,29.6,87.7,2024-10-18T18:09:14.226Z,2024-10-21T18:05:49Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5290497031,213,4.50,5290497027,212,17.3,5290497019,140,26.2,5290497015,56,Back,5290497023,141,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841083,603,1,2,81,56,bd4qakf7j0wwie8wke9km7uj8,1,22.7,41.3,2024-10-18T18:09:14.961Z,2024-10-18T18:09:16Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5290497187,141,68.7,5290497191,213,1.05,5290497185,140,32.9,5290497189,212,21.5,5290497183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841125,604,1,2,81,58,bd4qakf7j0wwie8wke9km7uj8,1,32.9,68.7,2024-10-18T18:09:16.530Z,2024-10-18T18:09:18Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5290497443,213,0.64,5290497439,141,91.1,5290497441,212,25.4,5290497435,56,Left,5290497437,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841153,605,1,2,81,59,bd4qakf7j0wwie8wke9km7uj8,1,52.2,91.1,2024-10-18T18:09:18.481Z,2024-10-18T18:09:19Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5290497569,141,72.8,5290497565,56,Back,5290497571,212,24.0,5290497567,140,32.6,5290497573,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841189,606,1,2,82,0,bd4qakf7j0wwie8wke9km7uj8,1,32.6,72.8,2024-10-18T18:09:19.306Z,2024-10-18T18:09:20Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5290497753,56,Back,5290497765,213,3.64,5290497761,212,24.3,5290497759,141,55.8,5290497755,140,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841317,607,1,2,82,2,bd4qakf7j0wwie8wke9km7uj8,1,12.2,55.8,2024-10-18T18:09:20.547Z,2024-10-18T18:09:26Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5290498401,141,92.3,5290498407,1,,5290498405,213,0.53,5290498399,140,53.0,5290498395,157,,5290498403,212,49.5,5290498397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841323,608,61,2,82,7,bd4qakf7j0wwie8wke9km7uj8,0,49.9,93.8,2024-10-18T18:09:25.946Z,2024-10-18T18:09:26Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5290498429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841345,609,5,2,82,7,bd4qakf7j0wwie8wke9km7uj8,0,42.4,101.2,2024-10-18T18:09:26.438Z,2024-10-18T18:47:08Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5290500387,233,817,5290498543,56,Back,5290498545,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841621,817,5,2,82,7,dbl7ir1qugqz8nvp1vzn8im50,1,57.6,-1.2,2024-10-18T18:09:26.438Z,2024-10-18T18:47:08Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5290500313,233,609,5290500127,56,Right,5290500129,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841861,818,1,2,82,27,dbl7ir1qugqz8nvp1vzn8im50,1,62.2,0.0,2024-10-18T18:09:45.941Z,2024-10-18T18:09:48Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290501383,212,17.8,5290501377,56,Right,5290501385,213,0.59,5290501381,141,13.2,5290501375,107,,5290501379,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734841997,819,1,2,82,29,dbl7ir1qugqz8nvp1vzn8im50,1,76.3,13.2,2024-10-18T18:09:48.285Z,2024-10-18T18:09:52Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5290502051,212,11.8,5290502045,56,Right,5290502053,213,3.43,5290502049,141,8.3,5290502047,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842063,820,1,2,82,34,dbl7ir1qugqz8nvp1vzn8im50,1,61.0,6.8,2024-10-18T18:09:52.533Z,2024-10-18T18:09:55Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5290502457,212,24.6,5290502451,56,Back,5290502459,213,3.10,5290502455,141,8.3,5290502453,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842175,821,1,2,82,36,dbl7ir1qugqz8nvp1vzn8im50,1,34.9,6.2,2024-10-18T18:09:55.308Z,2024-10-18T18:10:00Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5290503033,140,15.6,5290503039,213,2.33,5290503035,141,37.3,5290503031,56,Back,5290503037,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842183,822,1,2,82,41,dbl7ir1qugqz8nvp1vzn8im50,0,18.0,35.8,2024-10-18T18:09:59.805Z,2024-10-18T18:24:50Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5290503125,213,6.22,5290503119,140,67.7,5290503115,157,,5290503123,212,52.3,5290503117,56,Center,5290503127,1,,5290503121,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737185135,763,1,2,82,44,bd4qakf7j0wwie8wke9km7uj8,0,31.5,70.0,2024-10-18T18:10:02.513Z,2024-10-21T18:07:45Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5303168199,3,,5303168207,212,19.1,5303168201,56,Back,5303168205,141,56.8,5303168209,213,5.80,5303168203,140,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842409,823,1,2,82,46,dbl7ir1qugqz8nvp1vzn8im50,1,52.4,51.5,2024-10-18T18:10:05.261Z,2024-10-21T18:08:36Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5290504379,213,5.44,5290504373,140,61.8,5290504375,141,35.2,5290504377,212,14.8,5290504371,56,Center,5290504369,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734862695,936,1,2,82,47,dbl7ir1qugqz8nvp1vzn8im50,1,64.0,30.3,2024-10-18T18:10:05.496Z,2024-10-21T18:09:38Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,1.0,,5290614533,141,34.0,5290616743,210,15,5290614537,213,0.18,5290614531,140,76.9,5290614529,56,Center,5290614535,212,13.8,5303174381,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842425,824,15,2,82,52,dbl7ir1qugqz8nvp1vzn8im50,1,90.9,36.8,2024-10-18T18:10:10.621Z,2024-10-21T18:09:38Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5290504459,56,Center,5290616795,55,936,5290616811,231,47.5,5290529225,82,,5290616801,103,4.2,5303174397,63,,5290616799,102,46.7,5290616793,29,,5290616807,147,39.9,5290616859,233,5290616791,80,,612,5290616805,146,93.4,5290616789,72,,5290504449,22,5290616803,215,,,5303174399,154,,5290616809,230,,,,99.1,,,
2734842451,612,10,2,82,52,bd4qakf7j0wwie8wke9km7uj8,1,6.8,59.0,2024-10-18T18:10:10.721Z,2024-10-18T18:25:08Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5290504587,94,,5290616925,233,824,5290504589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842513,613,5,2,82,56,bd4qakf7j0wwie8wke9km7uj8,0,17.4,-1.0,2024-10-18T18:10:14.753Z,2024-10-18T18:47:09Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5290684889,233,825,5290504899,56,Back,5290504901,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734843513,825,5,2,82,56,dbl7ir1qugqz8nvp1vzn8im50,1,82.6,101.0,2024-10-18T18:10:14.753Z,2024-10-18T18:47:09Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290510157,347,,5290510155,56,Left,5290684837,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842965,614,18,2,83,11,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-18T18:10:30.215Z,2024-10-18T18:13:16Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5290507333,59,14,5290507477,55,615,5290507331,44,Midfielder,5290507327,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734842979,615,19,2,83,11,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-18T18:10:30.216Z,2024-10-18T18:13:16Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5290507405,44,Midfielder,5290507407,55,614,5290507393,42,,5290507401,292,6,5290507397,145,7,5290507403,293,5,5290507399,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734849015,646,18,2,83,16,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-18T18:10:35.453Z,2024-10-18T18:15:10Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5290539389,44,Midfielder,5290539391,59,18,5290539387,42,,5290539575,55,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734849029,647,19,2,83,16,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-10-18T18:10:35.454Z,2024-10-18T18:34:35Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5290541325,293,5,5290539473,59,11,5290539467,42,,5290539471,145,11,5290687167,292,6,5290539477,55,646,5290539475,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734863609,937,1,2,83,30,dbl7ir1qugqz8nvp1vzn8im50,1,81.9,100.0,2024-10-18T18:10:48.496Z,2024-10-18T18:25:32Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290619745,1,,5290619737,140,93.4,5290619739,141,67.0,5290619741,212,26.3,5290619735,56,Center,5290619743,213,5.19,5290619733,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734845861,841,1,2,83,32,dbl7ir1qugqz8nvp1vzn8im50,0,94.1,66.1,2024-10-18T18:10:51.362Z,2024-10-18T18:25:53Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5290522639,212,8.0,5290522633,56,Center,5290522635,140,96.9,5290522641,213,5.09,5290522637,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734845009,621,16,2,83,33,bd4qakf7j0wwie8wke9km7uj8,1,3.5,46.4,2024-10-18T18:10:51.953Z,2024-10-21T18:12:54Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5290519423,20,,5303180981,396,48.4,5290523055,103,3.8,5290518277,28,,5290519429,375,83:33.192,5290518279,56,Center,5290523057,230,99.3,5290623757,282,545,5290523043,160,,5303180979,395,5290523059,231,53.4,0.5,5295462301,78,,5290623763,472,841,5290519425,374,5290523053,102,51.5,2024-10-18 19:10:51.688,5290623749,280,OWN_GOAL,5290518275,16,5290623753,281,axyrfq1u8nwcj2ss5498u8qhg,,,,
2734844433,616,1,2,84,23,bd4qakf7j0wwie8wke9km7uj8,1,50.1,49.4,2024-10-18T18:11:42.337Z,2024-10-21T18:14:20Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5290515301,56,Back,5290515307,212,19.9,5290515303,140,36.4,5290515309,213,3.90,5290685969,279,G,5290515305,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844483,617,1,2,84,25,bd4qakf7j0wwie8wke9km7uj8,1,51.6,37.4,2024-10-18T18:11:44.209Z,2024-10-18T18:16:21Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5290515561,213,5.02,5290515553,56,Right,5290515557,141,6.6,5290515555,140,58.0,5290515559,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844509,618,1,2,84,27,bd4qakf7j0wwie8wke9km7uj8,0,56.2,6.5,2024-10-18T18:11:46.025Z,2024-10-18T18:17:09Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5290515647,141,10.3,5290515651,213,0.16,5290515645,140,71.1,5290515649,212,15.9,5290515643,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844629,831,1,2,84,30,dbl7ir1qugqz8nvp1vzn8im50,1,20.4,90.9,2024-10-18T18:11:49.315Z,2024-10-18T18:11:51Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5290516261,212,9.9,5290516257,140,28.7,5290516263,213,0.49,5290516259,141,97.7,5290516255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844713,832,1,2,84,33,dbl7ir1qugqz8nvp1vzn8im50,1,28.7,97.7,2024-10-18T18:11:51.643Z,2024-10-18T18:26:53Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5290516733,140,29.4,5290516731,56,Back,5290516737,212,8.9,5290516735,141,84.7,5290516739,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734865377,938,1,2,84,34,dbl7ir1qugqz8nvp1vzn8im50,0,34.9,77.0,2024-10-18T18:11:52.496Z,2024-10-18T18:26:51Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5290629163,140,38.0,5290629169,212,5.7,5290629159,56,Back,5290629171,213,0.96,5290629167,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734853113,655,1,2,84,35,bd4qakf7j0wwie8wke9km7uj8,1,60.4,11.9,2024-10-18T18:11:54.150Z,2024-10-18T18:17:52Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5290561445,213,6.15,5290561437,56,Right,5290561443,212,7.8,5290561439,140,67.8,5290561441,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844649,619,1,2,84,36,bd4qakf7j0wwie8wke9km7uj8,1,71.1,10.3,2024-10-18T18:11:55.312Z,2024-10-18T18:18:30Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5290516405,212,9.4,5290516407,213,5.95,5290516401,140,79.6,5290516403,141,5.8,5290516399,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844723,620,1,2,84,37,bd4qakf7j0wwie8wke9km7uj8,0,82.9,5.6,2024-10-18T18:11:55.776Z,2024-10-21T18:15:50Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5290516791,2,,5290516795,56,Center,5290516955,233,833,5303198253,224,,5290516801,212,30.6,5290516797,140,91.8,5290516803,213,1.26,5290516799,141,48.4,5303198255,20,,5290516793,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844757,833,11,2,84,40,dbl7ir1qugqz8nvp1vzn8im50,1,7.4,49.3,2024-10-18T18:11:58.636Z,2024-10-21T18:15:53Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5290516943,88,,5290517013,233,620,5303198609,378,,5290516941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844811,834,43,2,84,42,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-10-18T18:12:01.125Z,2024-10-18T18:34:05Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5290683465,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734844901,835,1,2,84,44,dbl7ir1qugqz8nvp1vzn8im50,1,9.8,49.6,2024-10-18T18:12:03.443Z,2024-10-18T18:12:05Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5290517735,141,57.9,5290517729,123,,5290517739,213,0.27,5290517733,140,29.0,5290517737,212,20.9,5290517731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734845019,836,1,2,84,46,dbl7ir1qugqz8nvp1vzn8im50,1,29.7,58.1,2024-10-18T18:12:05.267Z,2024-10-18T18:12:10Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5290518313,212,37.2,5290518321,1,,5290518309,140,57.6,5290518317,213,0.66,5290518311,141,91.8,5290518307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734845069,837,1,2,84,51,dbl7ir1qugqz8nvp1vzn8im50,1,58.3,90.9,2024-10-18T18:12:10.003Z,2024-10-18T18:27:16Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5290518541,141,83.6,5290518539,140,68.9,5290518543,212,12.2,5290518537,56,Left,5290518545,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734845277,838,1,2,84,53,dbl7ir1qugqz8nvp1vzn8im50,1,73.4,82.7,2024-10-18T18:12:12.275Z,2024-10-18T18:12:20Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5290519589,213,5.81,5290519585,141,72.9,5290519587,212,14.6,5290519581,56,Center,5290519583,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734845285,839,3,2,84,58,dbl7ir1qugqz8nvp1vzn8im50,0,85.8,72.4,2024-10-18T18:12:16.858Z,2024-10-21T18:16:15Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5290633775,286,,5290519629,56,Center,5303199821,464,,5290637335,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734865289,697,1,2,84,59,bd4qakf7j0wwie8wke9km7uj8,1,13.7,35.2,2024-10-18T18:12:17.496Z,2024-10-18T18:26:47Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5290628751,213,5.68,5290628743,56,Back,5290628747,141,26.0,5290628745,140,22.4,5290628749,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734865809,699,1,2,85,3,bd4qakf7j0wwie8wke9km7uj8,1,21.5,33.1,2024-10-18T18:12:21.496Z,2024-10-21T18:16:27Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5290631679,56,Back,5290631681,140,44.5,5290631697,213,6.10,5290631691,212,24.6,5290631685,141,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734865821,700,50,2,85,3,bd4qakf7j0wwie8wke9km7uj8,1,40.0,25.3,2024-10-18T18:12:22.250Z,2024-10-18T18:46:47Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5290631925,233,840,5290631771,286,,5290631769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
