id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2746300237,716,7,2,71,28,dbl7ir1qugqz8nvp1vzn8im50,1,25.8,14.9,2024-11-09T17:31:33.446Z,2024-11-09T18:16:43Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5352981797,56,Back,5352981799,285,,5352981809,233,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300287,717,1,2,71,30,dbl7ir1qugqz8nvp1vzn8im50,1,34.2,18.8,2024-11-09T17:31:35.494Z,2024-11-09T17:31:37Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5352981989,140,53.3,5352981997,1,,5352981985,157,,5352981987,56,Center,5352981991,141,28.9,5352981993,212,21.2,5352981995,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300317,718,1,2,71,31,dbl7ir1qugqz8nvp1vzn8im50,1,53.3,28.9,2024-11-09T17:31:36.925Z,2024-11-09T17:31:38Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5352982091,140,53.0,5352982093,141,39.5,5352982095,212,7.2,5352982097,213,1.61,5352982089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300459,720,1,2,71,33,dbl7ir1qugqz8nvp1vzn8im50,1,53.0,39.5,2024-11-09T17:31:38.157Z,2024-11-09T17:31:43Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5352982733,213,6.01,5352982731,212,20.0,5352982727,140,71.3,5352982729,141,31.5,5352982725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300475,721,3,2,71,37,dbl7ir1qugqz8nvp1vzn8im50,0,87.1,33.0,2024-11-09T17:31:43.060Z,2024-11-09T18:16:45Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5352982793,286,,5352982789,56,Center,5352983221,233,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300535,598,7,2,71,37,a9vw7ikerpr4cuweeeka5aneg,1,12.9,67.0,2024-11-09T17:31:43.061Z,2024-11-09T18:16:44Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5352983035,285,,5352983033,56,Back,5352983179,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300487,722,61,2,71,38,dbl7ir1qugqz8nvp1vzn8im50,1,88.0,35.1,2024-11-09T17:31:44.046Z,2024-11-09T17:31:44Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5352982817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300735,600,1,2,71,40,a9vw7ikerpr4cuweeeka5aneg,1,3.7,61.2,2024-11-09T17:31:45.844Z,2024-11-09T17:31:52Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5352983859,141,49.3,5352983857,140,33.2,5352983853,123,,5352983855,56,Back,5352983865,1,,5352983863,213,6.03,5352983861,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300775,601,1,2,71,47,a9vw7ikerpr4cuweeeka5aneg,1,38.9,39.1,2024-11-09T17:31:52.396Z,2024-11-09T17:31:54Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5352984087,212,11.9,5352984085,141,23.0,5352984083,140,43.4,5352984081,56,Back,5352984089,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300813,602,1,2,71,49,a9vw7ikerpr4cuweeeka5aneg,1,43.4,23.0,2024-11-09T17:31:54.588Z,2024-11-09T17:31:56Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5352984285,212,21.7,5352984283,141,54.3,5352984281,140,39.4,5352984279,56,Back,5352984287,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300921,603,1,2,71,50,a9vw7ikerpr4cuweeeka5aneg,1,39.4,54.3,2024-11-09T17:31:55.900Z,2024-11-09T17:32:00Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352984865,213,1.13,5352984863,212,21.9,5352984861,141,83.4,5352984859,140,48.3,5352984855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746300991,604,1,2,71,55,a9vw7ikerpr4cuweeeka5aneg,1,55.1,84.9,2024-11-09T17:32:00.324Z,2024-11-09T17:32:02Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352985155,212,11.9,5352985149,56,Center,5352985153,141,68.1,5352985151,140,51.8,5352985157,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301031,605,1,2,71,57,a9vw7ikerpr4cuweeeka5aneg,1,51.8,68.1,2024-11-09T17:32:02.540Z,2024-11-09T17:32:04Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352985337,213,5.62,5352985329,56,Center,5352985335,212,15.2,5352985333,141,54.3,5352985331,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301187,606,1,2,71,58,a9vw7ikerpr4cuweeeka5aneg,1,63.2,54.3,2024-11-09T17:32:04.052Z,2024-11-09T17:32:09Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5352986047,141,83.4,5352986041,140,68.4,5352986055,212,20.5,5352986059,213,1.30,5352986033,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301273,607,1,2,72,4,a9vw7ikerpr4cuweeeka5aneg,1,66.1,89.4,2024-11-09T17:32:09.452Z,2024-11-09T17:32:12Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352986437,212,12.8,5352986441,213,4.46,5352986433,141,71.1,5352986425,56,Center,5352986429,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301531,608,1,2,72,7,a9vw7ikerpr4cuweeeka5aneg,1,63.4,72.0,2024-11-09T17:32:12.308Z,2024-11-09T17:32:22Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5352987659,56,Left,5352987661,140,58.3,5352987669,213,2.06,5352987665,212,11.5,5352987663,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301343,723,43,2,72,9,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-09T17:32:14.892Z,2024-11-09T17:32:59Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5352992503,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301545,609,50,2,72,13,a9vw7ikerpr4cuweeeka5aneg,1,66.2,91.6,2024-11-09T17:32:18.665Z,2024-11-09T18:16:46Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352993085,286,,5352987737,56,Left,5352993195,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301485,724,7,2,72,13,dbl7ir1qugqz8nvp1vzn8im50,1,33.8,8.4,2024-11-09T17:32:18.666Z,2024-11-09T18:16:45Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5352987417,56,Back,5352987419,285,,5352987415,167,,5352993151,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301575,610,5,2,72,14,a9vw7ikerpr4cuweeeka5aneg,1,66.7,101.6,2024-11-09T17:32:19.860Z,2024-11-09T18:17:39Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352987907,56,Left,5352987909,347,,5352990183,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301495,725,5,2,72,14,dbl7ir1qugqz8nvp1vzn8im50,0,33.3,-1.6,2024-11-09T17:32:19.860Z,2024-11-09T18:17:40Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5352990251,233,610,5352987467,347,,5352987465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301823,611,1,2,72,27,a9vw7ikerpr4cuweeeka5aneg,0,67.2,100.0,2024-11-09T17:32:33.148Z,2024-11-09T17:33:10Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352993883,189,,5352989421,140,76.5,5352992697,107,,5352989423,141,87.5,5352989425,212,13.4,5352989427,213,5.52,5352989419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301967,726,1,2,72,33,dbl7ir1qugqz8nvp1vzn8im50,0,24.4,19.8,2024-11-09T17:32:39.092Z,2024-11-09T18:08:30Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352990117,212,15.3,5352990121,1,,5352990109,157,,5352990119,213,4.97,5352990111,56,Back,5352990113,140,28.1,5352990115,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301947,612,5,2,72,34,a9vw7ikerpr4cuweeeka5aneg,1,71.4,101.7,2024-11-09T17:32:39.285Z,2024-11-09T18:08:26Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352990021,56,Left,5352990299,233,727,5352990025,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746301987,727,5,2,72,34,dbl7ir1qugqz8nvp1vzn8im50,0,28.6,-1.7000000000000002,2024-11-09T17:32:39.285Z,2024-11-09T18:17:40Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352990317,233,612,5352990211,347,,5352990207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302019,613,1,2,72,35,a9vw7ikerpr4cuweeeka5aneg,1,70.0,100.0,2024-11-09T17:32:40.916Z,2024-11-09T17:32:42Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352990421,140,71.3,5352990425,212,9.3,5352990417,107,,5352990423,141,87.3,5352990427,213,4.86,5352990419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302051,614,1,2,72,37,a9vw7ikerpr4cuweeeka5aneg,1,71.3,87.3,2024-11-09T17:32:42.716Z,2024-11-09T17:32:44Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5352990607,56,Left,5352990731,156,,5352990619,213,2.60,5352990611,140,64.7,5352990615,141,93.5,5352990617,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302085,615,1,2,72,39,a9vw7ikerpr4cuweeeka5aneg,0,64.7,93.5,2024-11-09T17:32:44.651Z,2024-11-09T17:32:45Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5352990803,212,12.2,5352990799,140,60.7,5352990797,56,Center,5352990805,213,4.36,5352990801,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302151,728,50,2,72,43,dbl7ir1qugqz8nvp1vzn8im50,1,40.2,18.0,2024-11-09T17:32:48.211Z,2024-11-09T18:16:46Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5352991187,286,,5352991185,56,Back,5352992057,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302211,617,7,2,72,43,a9vw7ikerpr4cuweeeka5aneg,1,59.8,82.0,2024-11-09T17:32:48.212Z,2024-11-09T18:16:46Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5352991759,233,728,5352991501,56,Left,5352991503,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302173,616,83,2,72,44,a9vw7ikerpr4cuweeeka5aneg,0,60.7,76.7,2024-11-09T17:32:49.221Z,2024-11-09T17:32:54Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5352991995,399,e9o7q10wnhex4e8eo47mobbvt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302197,729,1,2,72,45,dbl7ir1qugqz8nvp1vzn8im50,0,35.0,13.7,2024-11-09T17:32:50.451Z,2024-11-09T18:08:34Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5352991437,141,16.7,5352991435,140,37.8,5352991433,56,Back,5352991441,213,0.61,5352991439,212,3.6,5352991679,286,,5352991673,236,,5352991675,233,618,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302225,618,74,2,72,45,a9vw7ikerpr4cuweeeka5aneg,1,68.9,90.6,2024-11-09T17:32:50.452Z,2024-11-09T18:08:36Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5352991729,233,729,5352991585,285,,5352991579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302279,619,5,2,72,46,a9vw7ikerpr4cuweeeka5aneg,0,66.3,100.8,2024-11-09T17:32:51.628Z,2024-11-09T18:17:41Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5352992047,233,730,5352991891,56,Left,5352991893,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302275,730,5,2,72,46,dbl7ir1qugqz8nvp1vzn8im50,1,33.7,-0.8,2024-11-09T17:32:51.628Z,2024-11-09T18:17:41Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5352992015,233,619,5352991885,347,,5352991883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302663,731,1,2,73,4,dbl7ir1qugqz8nvp1vzn8im50,1,36.4,0.0,2024-11-09T17:33:10.060Z,2024-11-09T17:33:12Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5352993973,56,Back,5352993991,213,2.16,5352993987,212,18.5,5352993969,107,,5352993977,140,26.6,5352993981,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302711,732,1,2,73,6,dbl7ir1qugqz8nvp1vzn8im50,1,26.6,21.0,2024-11-09T17:33:12.044Z,2024-11-09T17:33:14Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5352994285,3,,5352994303,212,13.5,5352994295,140,38.6,5352994299,141,13.8,5352994291,56,Back,5352994307,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302725,733,1,2,73,8,dbl7ir1qugqz8nvp1vzn8im50,1,38.6,13.8,2024-11-09T17:33:14.115Z,2024-11-09T17:33:14Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5352994417,213,1.70,5352994409,56,Back,5352994411,140,37.4,5352994413,141,27.7,5352994415,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302849,734,1,2,73,9,dbl7ir1qugqz8nvp1vzn8im50,1,37.4,27.7,2024-11-09T17:33:14.732Z,2024-11-09T17:33:19Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5352995101,56,Back,5352995107,212,22.4,5352995109,213,1.10,5352995105,141,57.0,5352995103,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746302919,735,1,2,73,14,dbl7ir1qugqz8nvp1vzn8im50,1,47.1,57.0,2024-11-09T17:33:19.156Z,2024-11-09T17:33:23Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5352995577,141,86.3,5352995581,213,0.97,5352995579,212,24.2,5352995573,140,60.2,5352995569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303005,736,1,2,73,18,dbl7ir1qugqz8nvp1vzn8im50,1,72.8,86.5,2024-11-09T17:33:23.188Z,2024-11-09T17:33:26Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5352996097,212,24.4,5352996091,56,Center,5352996099,213,5.82,5352996095,141,70.5,5352996093,140,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303021,737,1,2,73,21,dbl7ir1qugqz8nvp1vzn8im50,0,90.0,75.6,2024-11-09T17:33:26.349Z,2024-11-09T18:08:41Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5352996171,2,,5352996187,212,17.5,5352996191,213,5.11,5352996177,56,Center,5352996183,141,51.9,5352996181,140,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303079,620,12,2,73,21,a9vw7ikerpr4cuweeeka5aneg,1,6.2,40.6,2024-11-09T17:33:26.709Z,2024-11-09T17:33:29Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5352996479,140,22.6,5352996475,56,Back,5352996489,213,5.34,5352996483,141,5.9,5352996485,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303155,621,1,2,73,23,a9vw7ikerpr4cuweeeka5aneg,1,22.6,5.9,2024-11-09T17:33:28.708Z,2024-11-09T17:33:32Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5352996933,213,1.02,5352996931,212,8.2,5352996929,141,16.1,5352996927,140,26.7,5352996925,56,Back,5352996923,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303181,623,1,2,73,27,a9vw7ikerpr4cuweeeka5aneg,1,26.7,16.1,2024-11-09T17:33:32.380Z,2024-11-09T17:33:33Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352997031,212,17.0,5352997035,213,0.35,5352997023,140,41.9,5352997019,56,Back,5352997027,141,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303245,624,1,2,73,28,a9vw7ikerpr4cuweeeka5aneg,1,41.9,24.8,2024-11-09T17:33:33.340Z,2024-11-09T17:33:35Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5352997371,213,3.78,5352997367,141,15.8,5352997369,212,10.2,5352997363,56,Back,5352997365,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303269,625,1,2,73,30,a9vw7ikerpr4cuweeeka5aneg,0,34.1,15.8,2024-11-09T17:33:35.620Z,2024-11-09T17:33:37Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5352997493,56,Back,5352997495,140,37.3,5352997497,141,8.0,5352997499,212,6.3,5352997501,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303363,738,8,2,73,35,dbl7ir1qugqz8nvp1vzn8im50,1,64.2,92.1,2024-11-09T17:33:40.859Z,2024-11-09T17:33:41Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5352997977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303401,626,83,2,73,35,a9vw7ikerpr4cuweeeka5aneg,0,32.5,3.5,2024-11-09T17:33:41.117Z,2024-11-09T18:08:46Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5353224443,399,axyrfq1u8nwcj2ss5498u8qhg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303393,739,61,2,73,36,dbl7ir1qugqz8nvp1vzn8im50,0,64.2,92.1,2024-11-09T17:33:42.019Z,2024-11-09T17:33:42Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5352998107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746304775,627,5,2,73,38,a9vw7ikerpr4cuweeeka5aneg,1,32.1,-1.5,2024-11-09T17:33:43.163Z,2024-11-09T18:17:42Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5353005765,233,740,5353005453,56,Back,5353005455,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746303415,740,5,2,73,38,dbl7ir1qugqz8nvp1vzn8im50,0,67.9,101.5,2024-11-09T17:33:43.163Z,2024-11-09T17:34:41Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5353005803,233,627,5352998211,347,,5352998209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746304111,741,18,2,74,24,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-09T17:34:29.470Z,2024-11-09T17:34:36Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5353002173,55,742,5353002077,59,10,5353002075,44,Forward,5353002073,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746304121,742,19,2,74,24,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-09T17:34:29.471Z,2024-11-09T17:34:37Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5353002127,42,,5353002149,55,741,5353002139,292,6,5353002131,145,10,5353002141,293,2,5353002145,44,Midfielder,5353002135,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746304781,628,18,2,74,26,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-09T17:34:31.919Z,2024-11-09T17:35:34Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5353005475,44,Midfielder,5353005473,42,,5353005585,55,629,5353005477,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746304789,629,19,2,74,26,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-09T17:34:31.920Z,2024-11-09T18:08:50Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5353005529,55,628,5353005525,59,17,5353012989,293,4,5353005523,145,4,5353005527,44,Midfielder,5353005519,42,,5353224741,292,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746304993,630,18,2,74,35,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-09T17:34:40.489Z,2024-11-09T17:35:52Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5353006571,59,11,5353006641,55,631,5353006567,42,,5353006569,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746305001,631,19,2,74,35,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-09T17:34:40.490Z,2024-11-09T18:08:53Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5353015087,293,3,5353006591,55,630,5353006587,59,9,5353006585,145,9,5353006581,42,,5353006589,44,Midfielder,5353225105,292,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746305327,632,1,2,74,50,a9vw7ikerpr4cuweeeka5aneg,1,29.9,0.0,2024-11-09T17:34:55.611Z,2024-11-09T17:35:00Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5353008277,1,,5353008267,56,Back,5353008275,213,2.57,5353008273,212,26.0,5353008271,141,19.6,5353008269,140,9.0,5353008265,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746305389,633,1,2,74,55,a9vw7ikerpr4cuweeeka5aneg,1,9.1,23.9,2024-11-09T17:35:00.252Z,2024-11-09T17:35:02Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5353008643,56,Back,5353008651,213,1.34,5353008645,140,15.6,5353008649,212,30.4,5353008647,141,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746305467,634,1,2,74,57,a9vw7ikerpr4cuweeeka5aneg,1,15.6,67.4,2024-11-09T17:35:02.764Z,2024-11-09T17:35:05Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5353008979,140,21.2,5353008977,56,Back,5353008981,141,93.2,5353008983,212,18.5,5353008985,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746305585,635,1,2,75,0,a9vw7ikerpr4cuweeeka5aneg,1,23.6,91.8,2024-11-09T17:35:05.156Z,2024-11-09T17:35:10Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5353009567,213,3.93,5353009559,140,16.5,5353009561,141,80.7,5353009563,212,10.6,5353009557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746305779,636,1,2,75,4,a9vw7ikerpr4cuweeeka5aneg,1,20.3,64.1,2024-11-09T17:35:09.883Z,2024-11-09T17:35:17Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5353010571,141,21.7,5353010573,212,28.8,5353010575,213,4.71,5353010565,56,Back,5353010569,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746305871,637,1,2,75,11,a9vw7ikerpr4cuweeeka5aneg,1,23.9,14.0,2024-11-09T17:35:17.052Z,2024-11-09T17:35:20Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5353011081,56,Back,5353011091,213,1.88,5353011089,212,28.1,5353011087,141,53.4,5353011085,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746305951,638,1,2,75,14,a9vw7ikerpr4cuweeeka5aneg,1,15.8,53.4,2024-11-09T17:35:19.955Z,2024-11-09T17:35:22Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5353011469,141,75.2,5353011467,140,22.7,5353011465,56,Back,5353011473,213,1.12,5353011471,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746305993,639,1,2,75,17,a9vw7ikerpr4cuweeeka5aneg,1,25.8,80.0,2024-11-09T17:35:22.587Z,2024-11-09T17:35:25Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5353011747,213,3.94,5353011745,212,6.8,5353011735,141,72.8,5353011725,56,Back,5353011729,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746306063,640,1,2,75,19,a9vw7ikerpr4cuweeeka5aneg,1,23.0,70.4,2024-11-09T17:35:24.868Z,2024-11-09T17:35:28Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5353012181,140,27.1,5353012185,212,8.8,5353012183,141,59.1,5353012179,56,Back,5353012187,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746306253,641,1,2,75,23,a9vw7ikerpr4cuweeeka5aneg,0,35.9,51.2,2024-11-09T17:35:28.716Z,2024-11-09T17:35:36Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5353013179,141,70.4,5353013177,140,73.7,5353013173,155,,5353013175,56,Center,5353013181,212,41.8,5353013185,1,,5353013183,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
