id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value
2717058637,678,5,2,72,53,b2vft81kyjurzbmekvgrqwr64,1,-1.0,60.2,2024-09-02T18:29:31.597Z,2024-09-02T19:13:23Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193094171,233,682,5193094147,346,,5193094145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058583,682,5,2,72,53,ajtb177oqwawkdwbqhldmq6mx,0,101.0,39.8,2024-09-02T18:29:31.597Z,2024-09-02T19:13:23Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5193093811,346,,5193094175,233,678,5193093809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058667,683,18,2,73,29,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-02T18:30:08.405Z,2024-09-02T18:33:56Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5193094321,59,8,5193094343,55,684,5193094319,44,Midfielder,5193094317,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058669,684,19,2,73,29,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-02T18:30:08.406Z,2024-09-02T19:21:23Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5193094325,42,,5193094335,293,4,5193094337,44,Midfielder,5193094331,59,6,5193094333,292,7,5193094329,145,4,5193094339,55,683,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058871,679,1,2,73,45,b2vft81kyjurzbmekvgrqwr64,1,3.2,55.4,2024-09-02T18:30:23.556Z,2024-09-02T18:30:26Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5193095407,237,,5193095395,56,Back,5193095397,140,8.1,5193095399,141,42.2,5193095403,213,5.23,5193095401,212,10.3,5193095393,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058877,680,1,2,73,48,b2vft81kyjurzbmekvgrqwr64,1,8.1,42.2,2024-09-02T18:30:26.692Z,2024-09-02T18:30:28Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5193095451,213,4.67,5193095443,56,Back,5193095447,141,21.3,5193095445,140,7.5,5193095449,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058891,681,1,2,73,49,b2vft81kyjurzbmekvgrqwr64,0,7.5,21.3,2024-09-02T18:30:27.862Z,2024-09-02T18:32:33Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193095557,213,0.11,5193095555,212,26.7,5193095547,157,,5193095559,1,,5193095549,56,Back,5193095553,141,25.8,5193095551,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058875,685,1,2,73,50,ajtb177oqwawkdwbqhldmq6mx,0,58.5,82.7,2024-09-02T18:30:28.796Z,2024-09-02T20:43:40Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5193095433,56,Center,5193095431,3,,5193095441,213,5.53,5193095435,140,67.5,5193095437,141,69.7,5193095439,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058909,682,43,2,73,52,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-02T18:30:30.588Z,2024-09-02T18:32:31Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5193095629,212,8.8,5193095623,56,Back,5193099137,144,1,5193095631,213,2.24,5193095627,141,36.0,5193095625,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058915,683,1,2,73,54,b2vft81kyjurzbmekvgrqwr64,1,27.6,36.0,2024-09-02T18:30:32.637Z,2024-09-02T20:42:20Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5193095659,212,59.1,5193095651,155,,5193095653,56,Left,5193095775,1,,5193095655,140,75.0,5193095661,213,0.57,5193095657,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058947,684,1,2,73,59,b2vft81kyjurzbmekvgrqwr64,1,74.8,82.4,2024-09-02T18:30:38.060Z,2024-09-02T18:30:40Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5193095829,213,3.12,5193095819,56,Left,5193095825,212,18.0,5193095821,140,57.7,5193095823,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058963,685,1,2,74,1,b2vft81kyjurzbmekvgrqwr64,1,57.7,82.9,2024-09-02T18:30:40.356Z,2024-09-02T18:30:43Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5193095929,56,Center,5193095935,212,8.9,5193095937,213,5.55,5193095933,141,74.1,5193095931,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058965,686,61,2,74,5,b2vft81kyjurzbmekvgrqwr64,0,64.0,74.1,2024-09-02T18:30:43.781Z,2024-09-02T18:30:44Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5193095941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058975,687,1,2,74,6,ajtb177oqwawkdwbqhldmq6mx,1,38.0,26.8,2024-09-02T18:30:44.787Z,2024-09-02T18:30:46Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5193096007,56,Back,5193096015,213,2.89,5193096009,140,20.4,5193096011,141,33.9,5193096013,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717058985,688,1,2,74,7,ajtb177oqwawkdwbqhldmq6mx,0,20.0,33.3,2024-09-02T18:30:46.014Z,2024-09-02T18:30:49Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5193096079,140,62.6,5193096081,141,15.6,5193096083,212,46.3,5193096075,157,,5193096077,56,Right,5193096087,1,,5193096085,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059009,688,1,2,74,11,b2vft81kyjurzbmekvgrqwr64,1,54.4,67.8,2024-09-02T18:30:49.614Z,2024-09-02T18:30:52Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5193096201,213,3.55,5193096199,212,22.0,5193096197,141,54.8,5193096195,140,35.2,5193096193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059033,689,1,2,74,13,b2vft81kyjurzbmekvgrqwr64,1,34.9,55.8,2024-09-02T18:30:51.804Z,2024-09-02T18:30:57Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193096309,213,0.44,5193096305,141,64.3,5193096307,212,13.6,5193096301,56,Back,5193096303,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059051,690,1,2,74,18,b2vft81kyjurzbmekvgrqwr64,1,46.6,64.3,2024-09-02T18:30:56.956Z,2024-09-02T18:30:59Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5193096387,212,23.1,5193096385,141,57.3,5193096389,213,6.08,5193096383,140,68.1,5193096381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059097,691,1,2,74,21,b2vft81kyjurzbmekvgrqwr64,1,68.1,57.3,2024-09-02T18:30:59.533Z,2024-09-02T18:31:07Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5193096667,56,Right,5193096665,155,,5193096677,1,,5193096675,213,5.51,5193096669,140,93.7,5193096673,212,37.5,5193096671,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059107,692,1,2,74,28,b2vft81kyjurzbmekvgrqwr64,1,92.1,17.3,2024-09-02T18:31:06.812Z,2024-09-02T18:31:08Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5193096733,213,2.35,5193096731,212,10.7,5193096729,141,28.5,5193096725,56,Center,5193096727,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059113,693,1,2,74,30,b2vft81kyjurzbmekvgrqwr64,0,85.4,28.5,2024-09-02T18:31:08.644Z,2024-09-02T18:54:42Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5193096759,56,Center,5193096767,213,1.77,5193096765,212,11.1,5193096761,140,83.3,5193096755,2,,5193096763,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059173,689,12,2,74,31,ajtb177oqwawkdwbqhldmq6mx,1,7.7,63.9,2024-09-02T18:31:10.388Z,2024-09-02T18:31:18Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193097019,56,Back,5193097027,213,0.51,5193097025,212,23.1,5193097023,141,80.6,5193097021,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059125,694,43,2,74,33,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-02T18:31:12.132Z,2024-09-02T18:31:28Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5193097341,144,56,5193096795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059135,695,1,2,74,35,b2vft81kyjurzbmekvgrqwr64,1,72.8,21.5,2024-09-02T18:31:14.380Z,2024-09-02T18:54:57Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5193096847,141,48.7,5193096845,140,54.3,5193096849,212,26.8,5193096843,56,Center,5193096851,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059183,696,1,2,74,36,b2vft81kyjurzbmekvgrqwr64,1,54.3,48.7,2024-09-02T18:31:15.252Z,2024-09-02T18:31:19Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193097089,212,10.2,5193097083,56,Center,5193097087,141,63.7,5193097085,140,55.0,5193097091,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059205,697,1,2,74,41,b2vft81kyjurzbmekvgrqwr64,1,55.0,63.0,2024-09-02T18:31:19.740Z,2024-09-02T18:31:23Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5193097239,212,20.2,5193097237,141,59.1,5193097235,140,74.1,5193097241,213,6.15,5193097233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717068859,864,83,2,74,42,ajtb177oqwawkdwbqhldmq6mx,0,34.0,23.0,2024-09-02T18:31:20.422Z,2024-09-02T19:01:47Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5193153469,399,az9x5coo3hl4qkt16x24pp5re,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059213,698,1,2,74,44,b2vft81kyjurzbmekvgrqwr64,1,69.2,59.4,2024-09-02T18:31:22.995Z,2024-09-02T18:31:25Z,az9x5coo3hl4qkt16x24pp5re,M. Compaoré,,,5193097277,212,17.5,5193097275,141,81.7,5193097279,213,1.04,5193097271,56,Left,5193097273,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059217,699,1,2,74,46,b2vft81kyjurzbmekvgrqwr64,0,75.8,89.1,2024-09-02T18:31:25.300Z,2024-09-02T18:31:26Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5193097305,141,75.7,5193097307,212,11.6,5193097309,213,5.38,5193097297,2,,5193097303,140,82.7,5193097301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717069037,865,12,2,74,50,ajtb177oqwawkdwbqhldmq6mx,1,13.6,37.6,2024-09-02T18:31:28.422Z,2024-09-02T19:02:10Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5193154243,56,Back,5193154251,213,0.61,5193154245,140,23.0,5193154247,141,47.8,5193154249,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059263,691,3,2,74,53,ajtb177oqwawkdwbqhldmq6mx,1,34.2,67.6,2024-09-02T18:31:31.692Z,2024-09-02T20:43:45Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193097655,286,,5193097619,233,700,5193097573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059257,700,45,2,74,53,b2vft81kyjurzbmekvgrqwr64,0,65.8,32.4,2024-09-02T18:31:31.692Z,2024-09-02T19:05:56Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5193160139,285,,5193097635,233,691,5193097553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059297,692,1,2,74,57,ajtb177oqwawkdwbqhldmq6mx,1,26.9,60.5,2024-09-02T18:31:35.507Z,2024-09-02T18:31:41Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193097757,141,82.9,5193097761,213,2.17,5193097755,140,16.9,5193097759,212,18.5,5193097753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059307,693,1,2,75,3,ajtb177oqwawkdwbqhldmq6mx,1,19.1,89.6,2024-09-02T18:31:41.451Z,2024-09-02T19:02:24Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5193097801,213,0.27,5193097793,56,Back,5193097797,141,93.6,5193097795,140,28.5,5193097799,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059311,694,1,2,75,5,ajtb177oqwawkdwbqhldmq6mx,1,39.2,95.3,2024-09-02T18:31:43.575Z,2024-09-02T19:02:37Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193154901,140,32.0,5193154903,141,89.5,5193154899,56,Back,5193154907,213,3.62,5193154905,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059317,695,1,2,75,5,ajtb177oqwawkdwbqhldmq6mx,1,33.5,79.9,2024-09-02T18:31:43.716Z,2024-09-02T19:02:50Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5193155119,140,49.7,5193155125,213,5.63,5193155123,212,21.4,5193155121,141,60.9,5193155117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059347,696,4,2,75,12,ajtb177oqwawkdwbqhldmq6mx,1,62.9,79.4,2024-09-02T18:31:50.771Z,2024-09-02T19:05:39Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5193098057,265,,5193098055,152,,5193098059,286,,5193098081,233,701,5193098053,56,Left,5193098051,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059337,701,4,2,75,12,b2vft81kyjurzbmekvgrqwr64,0,37.1,20.6,2024-09-02T18:31:50.772Z,2024-09-02T20:30:02Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193098079,285,,5193098005,265,,5193098085,233,696,5193097999,13,,5193098003,152,,5193098001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059437,697,1,2,75,34,ajtb177oqwawkdwbqhldmq6mx,1,62.5,86.9,2024-09-02T18:32:13.099Z,2024-09-02T18:32:14Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5193098609,56,Back,5193098611,140,42.4,5193098613,141,76.3,5193098605,5,,5193098607,152,,5193098615,212,22.3,5193098617,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059469,698,1,2,75,35,ajtb177oqwawkdwbqhldmq6mx,1,42.2,76.1,2024-09-02T18:32:14.330Z,2024-09-02T18:32:18Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193098771,212,23.1,5193098773,213,3.88,5193098769,141,53.3,5193098765,56,Back,5193098767,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059499,699,1,2,75,40,ajtb177oqwawkdwbqhldmq6mx,1,25.9,53.3,2024-09-02T18:32:18.506Z,2024-09-02T18:32:23Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5193098953,213,4.23,5193098951,212,18.2,5193098943,56,Back,5193098947,140,17.9,5193098949,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059503,700,1,2,75,45,ajtb177oqwawkdwbqhldmq6mx,1,17.9,29.5,2024-09-02T18:32:23.779Z,2024-09-02T18:32:24Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5193098975,140,12.7,5193098977,141,49.1,5193098981,213,1.96,5193098979,212,14.4,5193098973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059511,701,1,2,75,46,ajtb177oqwawkdwbqhldmq6mx,1,12.7,49.1,2024-09-02T18:32:24.827Z,2024-09-02T18:32:26Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5193099011,140,16.7,5193099013,141,27.0,5193099015,212,15.6,5193099017,213,4.98,5193099009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059521,702,1,2,75,47,ajtb177oqwawkdwbqhldmq6mx,1,16.7,27.0,2024-09-02T18:32:26.019Z,2024-09-02T18:32:29Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5193099069,213,6.21,5193099065,141,23.9,5193099067,212,29.7,5193099061,56,Back,5193099063,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059537,703,1,2,75,50,ajtb177oqwawkdwbqhldmq6mx,1,44.3,25.3,2024-09-02T18:32:29.163Z,2024-09-02T18:32:36Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5193099181,56,Back,5193099183,140,38.0,5193099189,213,2.35,5193099185,141,35.2,5193099187,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059547,704,1,2,75,57,ajtb177oqwawkdwbqhldmq6mx,1,37.8,35.2,2024-09-02T18:32:35.874Z,2024-09-02T18:32:37Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5193099229,56,Back,5193099235,212,10.7,5193099237,213,1.96,5193099233,141,49.7,5193099231,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059549,705,1,2,75,59,ajtb177oqwawkdwbqhldmq6mx,1,42.0,37.2,2024-09-02T18:32:37.492Z,2024-09-02T19:03:48Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5193156635,213,3.11,5193156627,56,Back,5193156629,140,28.5,5193156631,141,37.8,5193156633,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059553,706,1,2,75,59,ajtb177oqwawkdwbqhldmq6mx,1,23.9,36.0,2024-09-02T18:32:37.628Z,2024-09-02T19:03:57Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5193156871,213,1.55,5193156867,141,63.0,5193156865,140,24.2,5193156869,212,18.4,5193156863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059581,707,43,2,76,0,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-02T18:32:39.379Z,2024-09-02T19:04:04Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5193099397,212,11.2,5193099395,141,77.6,5193099393,140,25.0,5193099391,56,Back,5193099399,213,1.96,5193157011,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059601,708,1,2,76,8,ajtb177oqwawkdwbqhldmq6mx,1,25.0,77.6,2024-09-02T18:32:46.562Z,2024-09-02T18:32:49Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193099499,212,24.2,5193099495,140,6.6,5193099497,141,56.1,5193099493,56,Back,5193099501,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059603,709,1,2,76,11,ajtb177oqwawkdwbqhldmq6mx,1,27.3,38.9,2024-09-02T18:32:49.667Z,2024-09-02T19:04:12Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5193157275,56,Back,5193157283,213,1.85,5193157277,140,23.6,5193157281,212,14.1,5193157279,141,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059605,710,1,2,76,11,ajtb177oqwawkdwbqhldmq6mx,1,23.1,58.3,2024-09-02T18:32:49.830Z,2024-09-02T19:04:24Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193157609,213,4.90,5193157605,141,39.7,5193157607,212,12.9,5193157601,56,Back,5193157603,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059623,711,1,2,76,12,ajtb177oqwawkdwbqhldmq6mx,1,6.6,56.1,2024-09-02T18:32:50.602Z,2024-09-02T18:32:55Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5193099595,140,15.8,5193099597,141,24.0,5193099599,212,23.9,5193099601,213,5.13,5193099593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059635,712,1,2,76,17,ajtb177oqwawkdwbqhldmq6mx,1,15.8,24.0,2024-09-02T18:32:55.699Z,2024-09-02T19:05:14Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5193099667,141,40.1,5193099665,140,26.5,5193099669,212,15.7,5193099671,213,0.77,5193099663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059639,713,1,2,76,19,ajtb177oqwawkdwbqhldmq6mx,1,31.3,52.5,2024-09-02T18:32:58.187Z,2024-09-02T18:32:59Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193099695,213,5.99,5193099689,140,44.6,5193099691,141,46.4,5193099687,56,Back,5193099693,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059663,714,1,2,76,21,ajtb177oqwawkdwbqhldmq6mx,1,44.6,46.4,2024-09-02T18:32:59.563Z,2024-09-02T18:33:03Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5193099839,212,17.7,5193099837,141,71.5,5193099835,140,49.2,5193099833,56,Back,5193099841,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059873,715,1,2,76,24,ajtb177oqwawkdwbqhldmq6mx,0,63.9,76.1,2024-09-02T18:33:02.986Z,2024-09-02T20:42:32Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5193101031,140,81.1,5193101033,141,88.7,5193101029,56,Left,5193101037,213,0.44,5193101035,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059707,702,12,2,76,30,b2vft81kyjurzbmekvgrqwr64,1,9.3,45.8,2024-09-02T18:33:09.242Z,2024-09-02T18:33:12Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5193100071,15,,5193100065,213,0.04,5193100053,140,37.5,5193100049,56,Back,5193100061,212,29.6,5193100057,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059743,704,1,2,76,34,b2vft81kyjurzbmekvgrqwr64,1,37.5,47.6,2024-09-02T18:33:12.571Z,2024-09-02T18:33:15Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5193100277,141,34.3,5193100275,140,22.1,5193100279,212,18.5,5193100281,213,3.65,5193100271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059767,705,1,2,76,37,b2vft81kyjurzbmekvgrqwr64,1,22.1,34.3,2024-09-02T18:33:15.611Z,2024-09-02T18:33:22Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5193100415,141,63.6,5193100417,212,20.7,5193100411,56,Back,5193100413,140,27.6,5193100419,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059773,706,1,2,76,44,b2vft81kyjurzbmekvgrqwr64,1,27.7,63.7,2024-09-02T18:33:22.442Z,2024-09-02T18:33:23Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5193100441,56,Back,5193100443,140,47.7,5193100449,213,5.78,5193100445,141,46.6,5193100447,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059807,707,1,2,76,44,b2vft81kyjurzbmekvgrqwr64,1,47.7,46.6,2024-09-02T18:33:23.275Z,2024-09-02T18:33:29Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5193100631,56,Back,5193100633,140,44.1,5193100639,213,1.82,5193100635,141,68.2,5193100637,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059829,708,1,2,76,50,b2vft81kyjurzbmekvgrqwr64,1,46.8,68.5,2024-09-02T18:33:29.074Z,2024-09-02T18:33:32Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5193100771,56,Left,5193100773,140,80.7,5193100781,1,,5193100779,213,0.32,5193100775,141,85.7,5193100777,212,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059833,709,1,2,76,53,b2vft81kyjurzbmekvgrqwr64,0,85.0,84.7,2024-09-02T18:33:32.259Z,2024-09-02T18:33:32Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5193100801,56,Center,5193100803,140,87.5,5193100813,212,5.3,5193100797,2,,5193100807,141,77.9,5193100817,213,5.23,5193100799,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059857,710,6,2,76,56,b2vft81kyjurzbmekvgrqwr64,1,96.0,71.4,2024-09-02T18:33:34.915Z,2024-09-02T19:14:43Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5193100979,73,,5193102299,233,716,5193100975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717059885,716,6,2,76,56,ajtb177oqwawkdwbqhldmq6mx,0,4.0,28.6,2024-09-02T18:33:34.915Z,2024-09-02T19:14:43Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5193101105,56,Back,5193102303,233,710,5193102289,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717060027,711,1,2,77,30,b2vft81kyjurzbmekvgrqwr64,0,99.5,99.5,2024-09-02T18:34:08.771Z,2024-09-02T18:34:11Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5193102021,140,95.3,5193102023,141,44.9,5193102015,155,,5193102029,1,,5193102017,223,,5193102013,6,,5193102011,2,,5193102027,213,4.59,5193102019,56,Center,5193102025,212,,,,,,37.4,,,,,,,,,,,,,
2717060129,720,1,2,77,50,ajtb177oqwawkdwbqhldmq6mx,1,8.6,52.5,2024-09-02T18:34:29.224Z,2024-09-02T18:34:33Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5193102533,212,22.4,5193102531,141,85.3,5193102529,140,10.0,5193102527,56,Back,5193102535,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
