id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2727891539,622,1,2,75,16,f1h34qp5zbfl489q8vnkhiq9s,0,40.8,29.7,2024-09-29T12:34:53.009Z,2024-09-29T12:34:53Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5252409953,141,29.5,5252409951,140,45.3,5252409955,212,4.7,5252409945,3,,5252409947,168,,5252409949,56,Back,5252409957,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727926287,1058,44,2,75,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.7,75.4,2024-09-29T12:34:54.409Z,2024-09-29T13:03:23Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252592113,56,Center,5252592115,286,,5252592187,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727891583,623,44,2,75,18,f1h34qp5zbfl489q8vnkhiq9s,0,44.3,24.6,2024-09-29T12:34:54.410Z,2024-09-29T13:41:51Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5252410221,56,Back,5252592279,233,1058,5252410223,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727891641,624,43,2,75,18,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-29T12:34:55.233Z,2024-09-29T13:00:41Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5252410537,141,15.2,5252410541,213,5.51,5252410539,212,13.9,5252410533,56,Right,5252571789,144,1,5252410535,140,55.0,5252410531,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727926555,1059,8,2,75,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.2,81.4,2024-09-29T12:34:55.409Z,2024-09-29T13:03:30Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252593755,15,,5252593475,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727891695,625,1,2,75,21,f1h34qp5zbfl489q8vnkhiq9s,1,55.0,15.2,2024-09-29T12:34:57.963Z,2024-09-29T12:35:01Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5252410867,213,0.38,5252410859,141,23.1,5252410863,212,14.6,5252410853,56,Center,5252410851,155,,5252410855,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727891709,626,61,2,75,24,f1h34qp5zbfl489q8vnkhiq9s,0,72.5,21.3,2024-09-29T12:35:01.258Z,2024-09-29T12:35:01Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5252410927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727891801,840,1,2,75,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,23.9,85.7,2024-09-29T12:35:05.507Z,2024-09-29T12:35:06Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252411417,213,6.20,5252411409,56,Left,5252411413,141,80.8,5252411407,157,,5252411411,140,60.1,5252411415,212,38.2,5252411419,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727891875,627,1,2,75,30,f1h34qp5zbfl489q8vnkhiq9s,0,47.3,28.9,2024-09-29T12:35:06.874Z,2024-09-29T12:35:08Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5252411815,56,Center,5252411833,141,37.9,5252411843,213,0.30,5252411809,3,,5252411839,212,20.7,5252411825,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892011,841,1,2,75,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.2,64.9,2024-09-29T12:35:10.810Z,2024-09-29T12:35:16Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5252412693,213,5.04,5252412691,212,23.8,5252412687,140,43.5,5252412689,141,31.8,5252412685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892039,842,1,2,75,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,56.7,32.2,2024-09-29T12:35:16.210Z,2024-09-29T12:35:17Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252412821,140,67.9,5252412825,212,24.0,5252412823,141,63.0,5252412819,56,Center,5252412827,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892025,628,8,2,75,40,f1h34qp5zbfl489q8vnkhiq9s,1,31.2,30.7,2024-09-29T12:35:16.834Z,2024-09-29T12:35:17Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252412757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892231,630,1,2,75,41,f1h34qp5zbfl489q8vnkhiq9s,1,35.6,31.3,2024-09-29T12:35:18.241Z,2024-09-29T12:35:26Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5252413773,56,Right,5252413775,140,52.0,5252413781,213,5.61,5252413779,212,22.1,5252413777,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892361,631,1,2,75,50,f1h34qp5zbfl489q8vnkhiq9s,1,94.4,17.0,2024-09-29T12:35:26.618Z,2024-09-29T12:35:34Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252414437,2,,5252414455,213,1.55,5252414451,212,29.7,5252414445,141,60.6,5252414441,56,Center,5252414439,155,,5252414443,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892369,632,44,2,75,54,f1h34qp5zbfl489q8vnkhiq9s,1,95.3,56.8,2024-09-29T12:35:30.874Z,2024-09-29T13:11:54Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5252414509,233,843,5252414481,56,Center,5252414483,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892307,843,44,2,75,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.7,43.2,2024-09-29T12:35:30.875Z,2024-09-29T13:11:54Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252414199,56,Back,5252414583,233,632,5252414201,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892407,633,1,2,75,55,f1h34qp5zbfl489q8vnkhiq9s,0,95.0,60.6,2024-09-29T12:35:31.570Z,2024-09-29T13:06:07Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5252414679,212,1.9,5252414681,213,4.19,5252414677,141,58.2,5252414673,56,Center,5252414675,140,94.1,5252414671,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892659,845,1,2,76,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.4,51.2,2024-09-29T12:35:49.154Z,2024-09-29T12:35:50Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5252416173,140,16.4,5252416175,141,52.1,5252416171,56,Back,5252416169,123,,5252416229,189,,5252416179,213,0.08,5252416177,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892851,846,1,2,76,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,16.5,52.2,2024-09-29T12:35:51.889Z,2024-09-29T12:35:59Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252417157,213,0.75,5252417149,56,Back,5252417155,212,24.7,5252417151,140,33.8,5252417153,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892829,634,83,2,76,21,f1h34qp5zbfl489q8vnkhiq9s,0,40.6,12.0,2024-09-29T12:35:58.361Z,2024-09-29T12:36:02Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5252417447,399,5i6n6yne6fh410vk7p7kkokmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892861,847,1,2,76,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.8,91.5,2024-09-29T12:35:59.146Z,2024-09-29T12:36:00Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252417219,56,Left,5252417227,213,0.27,5252417221,140,69.5,5252417225,212,5.1,5252417223,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892895,848,1,2,76,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,68.7,95.0,2024-09-29T12:36:00.321Z,2024-09-29T12:36:01Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5252417369,140,59.4,5252417373,212,10.6,5252417371,141,88.9,5252417375,213,3.54,5252417367,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727892973,635,1,2,76,26,f1h34qp5zbfl489q8vnkhiq9s,0,43.4,12.2,2024-09-29T12:36:02.723Z,2024-09-29T12:36:05Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5252417781,213,0.67,5252417779,212,23.2,5252417775,140,60.8,5252417773,56,Center,5252417777,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893199,849,1,2,76,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.8,32.8,2024-09-29T12:36:15.202Z,2024-09-29T12:36:18Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5252419039,213,1.49,5252419035,141,65.7,5252419031,140,58.5,5252419027,56,Center,5252419037,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893325,850,1,2,76,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.8,70.0,2024-09-29T12:36:18.091Z,2024-09-29T12:36:22Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252419539,140,76.2,5252419535,56,Left,5252419543,141,92.1,5252419549,213,0.78,5252419545,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893367,851,1,2,76,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,80.0,91.5,2024-09-29T12:36:22.513Z,2024-09-29T12:36:24Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5252419767,56,Left,5252419775,213,3.71,5252419771,141,81.1,5252419769,140,69.4,5252419773,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893427,852,1,2,76,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.8,81.5,2024-09-29T12:36:24.546Z,2024-09-29T12:36:27Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252420027,56,Center,5252420035,213,4.51,5252420029,140,67.8,5252420031,141,58.4,5252420033,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893491,853,1,2,76,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.9,58.4,2024-09-29T12:36:27.217Z,2024-09-29T12:36:30Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5252420371,140,44.9,5252420375,212,21.2,5252420369,56,Back,5252420373,141,54.5,5252420377,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893521,854,1,2,76,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.9,54.5,2024-09-29T12:36:30.115Z,2024-09-29T12:36:32Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252420543,141,61.4,5252420539,56,Center,5252420541,140,70.9,5252420545,212,27.7,5252420547,213,0.17,5252420537,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893537,636,8,2,76,56,f1h34qp5zbfl489q8vnkhiq9s,1,22.4,30.0,2024-09-29T12:36:32.769Z,2024-09-29T12:36:33Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5252420695,15,,5252420629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893597,637,1,2,76,58,f1h34qp5zbfl489q8vnkhiq9s,0,20.5,29.2,2024-09-29T12:36:34.674Z,2024-09-29T12:36:37Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252420903,140,40.1,5252420905,141,28.9,5252420901,56,Back,5252420907,212,20.6,5252420899,3,,5252420909,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893617,855,44,2,77,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.8,67.7,2024-09-29T12:36:36.840Z,2024-09-29T13:11:54Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5252421015,286,,5252421013,56,Center,5252421039,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893601,638,44,2,77,0,f1h34qp5zbfl489q8vnkhiq9s,0,37.2,32.3,2024-09-29T12:36:36.841Z,2024-09-29T13:11:55Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5252421089,233,855,5252420929,285,,5252420927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893647,856,1,2,77,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.7,62.0,2024-09-29T12:36:37.730Z,2024-09-29T12:36:39Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5252421183,212,11.0,5252421181,141,77.5,5252421185,213,1.27,5252421179,140,70.8,5252421177,56,Center,5252421175,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893679,857,1,2,77,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.7,77.5,2024-09-29T12:36:39.161Z,2024-09-29T12:36:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252421427,141,94.1,5252421429,212,16.6,5252421431,213,0.75,5252421425,140,82.3,5252421423,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893769,858,1,2,77,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,83.8,94.4,2024-09-29T12:36:41.482Z,2024-09-29T12:36:46Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5252421885,56,Left,5252421893,213,3.21,5252421891,212,7.8,5252421887,140,76.4,5252421889,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893787,859,1,2,77,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,76.7,96.2,2024-09-29T12:36:46.593Z,2024-09-29T12:36:48Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252421989,56,Left,5252421997,213,5.86,5252421991,140,93.0,5252421995,212,18.8,5252421993,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893825,639,1,2,77,12,f1h34qp5zbfl489q8vnkhiq9s,0,6.9,17.6,2024-09-29T12:36:49.169Z,2024-09-29T13:10:27Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5252661771,157,,5252661773,1,,5252422213,212,13.6,5252422215,213,4.93,5252422211,141,0.0,5252662111,236,,5252662117,286,,5252422209,140,9.7,5252422207,56,5252662423,233,860,,,,,,,,,,,Back,,,,,,,,,,,
2727893869,860,74,2,77,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,91.4,86.6,2024-09-29T12:36:49.170Z,2024-09-29T13:10:28Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5252422409,285,,5252422493,233,639,5252422407,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893837,640,5,2,77,13,f1h34qp5zbfl489q8vnkhiq9s,1,11.4,-1.3,2024-09-29T12:36:49.852Z,2024-09-29T13:12:22Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5252422269,56,Back,5252422271,347,,5252429533,233,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727893881,861,5,2,77,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,88.6,101.3,2024-09-29T12:36:49.852Z,2024-09-29T13:12:22Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5252422499,56,Left,5252429555,233,640,5252422501,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894159,641,18,2,77,30,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-29T12:37:06.918Z,2024-09-29T12:37:08Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5252423979,55,642,5252423893,59,7,5252423891,44,Forward,5252423889,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894171,642,19,2,77,30,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-29T12:37:06.919Z,2024-09-29T12:37:08Z,bdxcd38y99nrbv72uh2v4fhg4,M. Ladefoged,,,5252423953,55,641,5252423951,44,Forward,5252423947,292,9,5252423949,293,1,5252423945,59,9,5252423939,42,,5252423943,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894361,643,18,2,77,40,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-29T12:37:16.893Z,2024-09-29T12:37:17Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5252425111,55,644,5252425033,59,19,5252425029,42,,5252425031,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894369,644,19,2,77,40,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-29T12:37:16.894Z,2024-09-29T12:37:18Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5252425077,44,Midfielder,5252425069,145,11,5252425079,55,643,5252425073,292,6,5252425065,42,,5252425071,59,17,5252425075,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894631,645,1,2,77,51,f1h34qp5zbfl489q8vnkhiq9s,0,11.4,0.0,2024-09-29T12:37:27.712Z,2024-09-29T12:37:45Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252426557,140,43.6,5252426559,141,9.8,5252428483,107,,5252426561,212,34.7,5252426565,1,,5252426563,213,0.22,5252426555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894671,862,1,2,77,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.7,88.1,2024-09-29T12:37:30.425Z,2024-09-29T12:37:31Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252426759,141,76.6,5252426767,213,5.47,5252426757,140,65.8,5252426755,56,Center,5252426753,3,,5252426763,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894727,646,1,2,77,56,f1h34qp5zbfl489q8vnkhiq9s,1,41.5,18.9,2024-09-29T12:37:33.343Z,2024-09-29T12:37:34Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5252427089,213,0.20,5252427087,212,15.5,5252427083,140,56.0,5252427085,141,23.4,5252427079,3,,5252427081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894763,647,1,2,77,57,f1h34qp5zbfl489q8vnkhiq9s,1,56.0,23.4,2024-09-29T12:37:34.185Z,2024-09-29T12:37:36Z,bdxcd38y99nrbv72uh2v4fhg4,M. Ladefoged,,,5252427239,3,,5252427243,140,55.8,5252427249,213,1.60,5252427241,56,Center,5252427245,141,34.2,5252427247,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727921013,752,44,2,77,58,f1h34qp5zbfl489q8vnkhiq9s,1,58.6,28.6,2024-09-29T12:37:35.408Z,2024-09-29T12:59:14Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5252564407,233,1055,5252564349,56,Center,5252564351,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727920977,1055,44,2,77,59,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.4,71.4,2024-09-29T12:37:35.409Z,2024-09-29T12:59:15Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5252564189,56,Back,5252564477,233,752,5252564191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894805,648,1,2,77,59,f1h34qp5zbfl489q8vnkhiq9s,1,55.8,34.2,2024-09-29T12:37:35.473Z,2024-09-29T13:10:31Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5252427469,56,Center,5252427473,141,28.0,5252427475,212,12.2,5252427471,140,66.7,5252427477,213,5.93,5252427467,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894815,649,61,2,78,0,f1h34qp5zbfl489q8vnkhiq9s,0,66.8,28.0,2024-09-29T12:37:37.023Z,2024-09-29T13:18:37Z,bdxcd38y99nrbv72uh2v4fhg4,M. Ladefoged,,,5252427521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894835,863,1,2,78,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,33.8,79.1,2024-09-29T12:37:37.987Z,2024-09-29T12:37:39Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252427653,56,Left,5252427673,213,0.16,5252427669,212,26.9,5252427663,141,85.4,5252427649,157,,5252427657,140,59.1,5252427679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894893,650,1,2,78,3,f1h34qp5zbfl489q8vnkhiq9s,0,44.4,15.0,2024-09-29T12:37:40.233Z,2024-09-29T13:10:39Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5252428037,3,,5252428047,213,0.20,5252428045,212,7.8,5252428041,140,51.7,5252428039,56,Right,5252428043,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727894937,864,1,2,78,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.8,82.0,2024-09-29T12:37:40.929Z,2024-09-29T12:37:43Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5252428275,213,5.82,5252428271,141,71.7,5252428273,212,15.8,5252428265,56,Center,5252428269,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895009,865,1,2,78,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.3,71.7,2024-09-29T12:37:43.617Z,2024-09-29T12:37:46Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5252428629,56,Center,5252428635,212,6.6,5252428631,140,58.4,5252428633,141,68.2,5252428637,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895017,866,1,2,78,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.4,68.2,2024-09-29T12:37:46.723Z,2024-09-29T12:37:47Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252428685,1,,5252428679,141,19.2,5252428681,212,34.3,5252428683,213,4.95,5252428677,140,66.0,5252428675,56,Right,5252428673,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895099,651,1,2,78,10,f1h34qp5zbfl489q8vnkhiq9s,0,35.8,85.1,2024-09-29T12:37:47.400Z,2024-09-29T13:05:55Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5252429123,140,53.6,5252429131,1,,5252429125,141,100.0,5252429121,56,Left,5252429127,212,21.6,5252429119,157,,5252429129,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895109,652,5,2,78,12,f1h34qp5zbfl489q8vnkhiq9s,0,52.1,101.4,2024-09-29T12:37:48.835Z,2024-09-29T13:12:23Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5252429617,233,867,5252429179,56,Left,5252429181,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895169,867,5,2,78,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.9,-1.4,2024-09-29T12:37:48.835Z,2024-09-29T13:12:23Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252429487,347,,5252429485,56,Back,5252429559,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895303,868,1,2,78,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.9,0.0,2024-09-29T12:37:54.237Z,2024-09-29T12:38:02Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252430417,213,2.44,5252430409,56,Back,5252430407,107,,5252430413,141,11.1,5252430415,212,13.8,5252430411,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895467,869,1,2,78,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.5,25.6,2024-09-29T12:38:02.289Z,2024-09-29T12:38:10Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5252431227,141,86.3,5252431229,212,41.5,5252431225,140,33.4,5252431221,196,,5252431231,213,1.67,5252431223,56,Back,5252431233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895523,870,1,2,78,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.9,86.5,2024-09-29T12:38:10.058Z,2024-09-29T12:38:12Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5252431503,56,Back,5252431505,140,31.3,5252431511,213,4.25,5252431509,212,18.0,5252431507,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895605,871,1,2,78,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.1,59.6,2024-09-29T12:38:12.617Z,2024-09-29T12:38:16Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5252431959,213,5.34,5252431957,212,41.9,5252431953,140,53.6,5252431955,141,9.8,5252431951,56,Right,5252431961,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895677,872,1,2,78,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.3,11.3,2024-09-29T12:38:16.513Z,2024-09-29T12:38:19Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5252432267,141,23.7,5252432269,212,9.7,5252432271,213,1.06,5252432263,56,Center,5252432265,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727895693,873,1,2,78,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.5,20.3,2024-09-29T12:38:19.657Z,2024-09-29T12:38:20Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5252432327,56,Right,5252432333,212,15.8,5252432335,213,5.11,5252432329,140,69.4,5252432331,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
