id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2798868137,615,1,2,69,47,6wwwud48qahpwrfxs20334qk5,1,59.0,79.4,2025-04-10T17:59:47.872Z,2025-04-10T17:59:51Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5639629347,140,68.7,5639629345,56,Left,5639629349,141,94.7,5639629351,212,14.6,5639629353,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868163,616,1,2,69,50,6wwwud48qahpwrfxs20334qk5,1,66.4,94.2,2025-04-10T17:59:50.984Z,2025-04-10T17:59:56Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639629519,56,Left,5639629521,140,91.2,5639629523,141,92.0,5639629527,213,6.23,5639629525,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868173,617,1,2,69,55,6wwwud48qahpwrfxs20334qk5,1,92.1,91.2,2025-04-10T17:59:56.448Z,2025-04-10T17:59:59Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5639629579,212,17.1,5639629577,141,88.4,5639629581,213,3.25,5639629575,140,75.9,5639629573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868175,618,1,2,69,58,6wwwud48qahpwrfxs20334qk5,1,74.4,91.1,2025-04-10T17:59:59.039Z,2025-04-10T18:00:01Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5639629589,140,62.5,5639629587,56,Left,5639629593,212,12.9,5639629595,213,3.40,5639629591,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868181,619,1,2,70,0,6wwwud48qahpwrfxs20334qk5,1,61.4,84.7,2025-04-10T18:00:00.911Z,2025-04-10T18:00:02Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5639629617,140,67.2,5639629615,56,Left,5639629619,141,88.7,5639629621,212,6.7,5639629623,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868203,620,1,2,70,1,6wwwud48qahpwrfxs20334qk5,1,67.2,88.7,2025-04-10T18:00:02.049Z,2025-04-10T18:00:07Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5639629741,141,95.3,5639629743,212,14.0,5639629737,56,Left,5639629745,213,0.33,5639629739,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868215,621,1,2,70,6,6wwwud48qahpwrfxs20334qk5,1,84.8,89.1,2025-04-10T18:00:06.808Z,2025-04-10T18:00:09Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639629827,212,8.2,5639629825,141,82.6,5639629829,213,3.71,5639629821,56,Left,5639629823,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868245,622,1,2,70,8,6wwwud48qahpwrfxs20334qk5,1,77.5,82.6,2025-04-10T18:00:09.232Z,2025-04-10T18:00:14Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5639629979,140,78.7,5639629977,56,Center,5639629981,141,73.9,5639629985,213,4.92,5639629983,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868263,623,1,2,70,15,6wwwud48qahpwrfxs20334qk5,1,93.7,89.7,2025-04-10T18:00:15.855Z,2025-04-10T18:00:17Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5639630063,56,Center,5639630065,140,87.2,5639630069,212,13.2,5639630071,213,4.17,5639630067,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868271,624,1,2,70,16,6wwwud48qahpwrfxs20334qk5,1,87.2,73.0,2025-04-10T18:00:17.127Z,2025-04-10T18:00:18Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5639630105,212,12.4,5639630103,141,57.6,5639630099,56,Center,5639630107,213,4.14,5639630101,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868277,625,1,2,70,18,6wwwud48qahpwrfxs20334qk5,0,79.7,58.2,2025-04-10T18:00:18.720Z,2025-04-10T18:00:19Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5639630127,212,3.1,5639630129,213,6.15,5639630121,56,Center,5639630123,140,82.6,5639630125,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868285,662,61,2,70,20,a9vw7ikerpr4cuweeeka5aneg,1,17.2,33.4,2025-04-10T18:00:20.580Z,2025-04-10T18:29:24Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5639630159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868313,663,12,2,70,21,a9vw7ikerpr4cuweeeka5aneg,1,14.7,43.7,2025-04-10T18:00:22.475Z,2025-04-10T18:29:22Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5639630299,140,31.0,5639630297,56,Back,5639630301,141,47.8,5639630303,212,17.3,5639630305,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868335,664,1,2,70,24,a9vw7ikerpr4cuweeeka5aneg,1,30.9,47.9,2025-04-10T18:00:25.365Z,2025-04-10T18:00:28Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,,5639630441,141,31.3,5639630443,212,11.4,5639630439,140,29.7,5639630435,157,,5639630447,1,,5639630437,56,Back,5639630445,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868333,626,83,2,70,25,6wwwud48qahpwrfxs20334qk5,0,57.5,53.6,2025-04-10T18:00:26.482Z,2025-04-11T16:26:09Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639630517,399,6k7khwtkxpem9z17bl5rrf2p6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868341,665,1,2,70,26,a9vw7ikerpr4cuweeeka5aneg,1,30.9,35.2,2025-04-10T18:00:26.708Z,2025-04-11T16:26:13Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639630891,141,37.4,5639630481,56,Back,5639630893,212,3.3,5639630895,213,2.67,5639630889,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799101951,851,45,2,70,26,6wwwud48qahpwrfxs20334qk5,0,71.5,70.6,2025-04-10T18:00:27.552Z,2025-04-11T16:26:04Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5640965551,233,907,5640965513,56,Center,5640965515,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799101955,907,3,2,70,26,a9vw7ikerpr4cuweeeka5aneg,1,28.5,29.4,2025-04-10T18:00:27.552Z,2025-04-11T16:26:04Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,,5640965539,285,,5640965543,233,851,5640965541,465,,5640965535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868413,628,43,2,70,28,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-10T18:00:29.351Z,2025-04-11T16:26:21Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5640966093,144,83,5639631051,399,51ymbnikkta369rn3exb1g7bo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868361,666,4,2,70,31,a9vw7ikerpr4cuweeeka5aneg,1,29.2,32.0,2025-04-10T18:00:32.444Z,2025-04-11T16:26:25Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,,5639630647,56,Back,5639630645,13,,5639630667,233,627,5640966251,295,,5639630649,152,,5639630653,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868367,627,4,2,70,31,6wwwud48qahpwrfxs20334qk5,0,70.8,68.0,2025-04-10T18:00:32.445Z,2025-04-11T16:26:27Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639630639,152,,5639630689,233,666,5639630643,286,,5639630637,56,Center,5639630635,13,,5640966297,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868453,667,1,2,70,47,a9vw7ikerpr4cuweeeka5aneg,1,31.5,35.4,2025-04-10T18:00:48.131Z,2025-04-11T16:29:08Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5639631175,212,13.5,5640971549,189,,5639631169,56,Back,5639631177,213,1.68,5639631165,5,,5639631173,141,55.1,5639631167,152,,5639631171,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868461,668,1,2,70,49,a9vw7ikerpr4cuweeeka5aneg,1,30.1,55.1,2025-04-10T18:00:49.787Z,2025-04-10T18:00:50Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5639631223,141,75.1,5639631219,56,Back,5639631221,140,37.1,5639631225,212,15.5,5639631227,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868479,669,1,2,70,50,a9vw7ikerpr4cuweeeka5aneg,1,37.1,75.1,2025-04-10T18:00:50.659Z,2025-04-10T18:00:55Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,,5639631349,141,70.8,5639631351,212,9.2,5639631345,56,Back,5639631355,213,3.47,5639631347,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868513,670,1,2,70,54,a9vw7ikerpr4cuweeeka5aneg,1,31.1,61.7,2025-04-10T18:00:55.131Z,2025-04-10T18:00:59Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5639631503,56,Back,5639631505,140,36.2,5639631509,212,28.3,5639631511,213,4.90,5639631507,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868533,671,1,2,70,59,a9vw7ikerpr4cuweeeka5aneg,1,37.1,16.7,2025-04-10T18:00:59.683Z,2025-04-10T18:01:03Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5639631601,140,54.7,5639631607,213,6.21,5639631599,56,Right,5639631603,141,14.7,5639631605,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868543,672,1,2,71,2,a9vw7ikerpr4cuweeeka5aneg,1,54.7,14.7,2025-04-10T18:01:03.235Z,2025-04-10T18:01:06Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639631673,213,2.74,5639631665,56,Back,5639631669,141,20.7,5639631671,212,10.4,5639631667,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868555,673,1,2,71,6,a9vw7ikerpr4cuweeeka5aneg,1,56.0,22.4,2025-04-10T18:01:06.595Z,2025-04-10T18:01:10Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5639631757,56,Right,5639631765,213,5.15,5639631763,212,11.0,5639631759,140,60.4,5639631761,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868567,674,1,2,71,9,a9vw7ikerpr4cuweeeka5aneg,1,60.6,8.5,2025-04-10T18:01:10.245Z,2025-04-10T18:01:13Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639631835,212,26.5,5639631833,141,28.3,5639631829,56,Center,5639631827,155,,5639631837,213,0.53,5639631831,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868569,675,61,2,71,13,a9vw7ikerpr4cuweeeka5aneg,0,82.3,28.3,2025-04-10T18:01:13.660Z,2025-04-11T16:29:33Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5639631849,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868583,630,1,2,71,15,6wwwud48qahpwrfxs20334qk5,1,23.1,94.5,2025-04-10T18:01:16.016Z,2025-04-10T18:01:18Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639631947,56,Back,5639631955,213,3.73,5639631949,140,7.1,5639631951,141,77.9,5639631953,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868611,631,1,2,71,17,6wwwud48qahpwrfxs20334qk5,1,7.1,77.9,2025-04-10T18:01:18.158Z,2025-04-10T18:01:25Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639632147,212,42.5,5639632145,141,15.5,5639632141,56,Back,5639632151,1,,5639632149,213,4.68,5639632139,196,,5639632143,140,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868635,632,1,2,71,26,6wwwud48qahpwrfxs20334qk5,1,21.6,9.5,2025-04-10T18:01:27.318Z,2025-04-10T18:01:29Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5639632305,56,Back,5639632313,213,2.01,5639632311,212,18.4,5639632307,140,14.1,5639632309,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868641,633,1,2,71,28,6wwwud48qahpwrfxs20334qk5,1,13.8,33.9,2025-04-10T18:01:29.438Z,2025-04-10T18:01:30Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5639632347,141,44.0,5639632345,140,18.9,5639632349,212,8.7,5639632351,213,0.91,5639632343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868661,634,1,2,71,29,6wwwud48qahpwrfxs20334qk5,1,18.2,44.9,2025-04-10T18:01:30.567Z,2025-04-10T18:01:34Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5639632441,212,20.4,5639632439,141,70.9,5639632443,213,2.09,5639632435,56,Back,5639632437,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868679,635,1,2,71,34,6wwwud48qahpwrfxs20334qk5,1,11.9,67.5,2025-04-10T18:01:34.742Z,2025-04-10T18:01:39Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639632561,140,27.0,5639632567,213,0.84,5639632563,141,93.5,5639632559,56,Back,5639632565,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868685,636,1,2,71,38,6wwwud48qahpwrfxs20334qk5,1,22.9,81.2,2025-04-10T18:01:38.807Z,2025-04-10T18:01:39Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639632591,56,Back,5639632599,213,4.71,5639632597,212,12.6,5639632595,141,62.6,5639632593,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868707,637,1,2,71,38,6wwwud48qahpwrfxs20334qk5,1,22.9,62.6,2025-04-10T18:01:39.535Z,2025-04-10T18:01:41Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5639632691,213,2.80,5639632683,140,9.9,5639632677,56,Back,5639632689,212,14.5,5639632687,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868727,638,1,2,71,40,6wwwud48qahpwrfxs20334qk5,1,9.9,69.7,2025-04-10T18:01:41.550Z,2025-04-10T18:01:46Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639632813,212,27.1,5639632809,140,9.5,5639632811,141,29.8,5639632815,213,4.70,5639632807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868741,639,1,2,71,46,6wwwud48qahpwrfxs20334qk5,1,11.0,25.3,2025-04-10T18:01:46.807Z,2025-04-11T16:30:28Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639632869,56,Back,5639632877,213,0.57,5639632875,212,24.9,5639632871,140,31.0,5640974599,189,,5639632873,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868747,640,1,2,71,48,6wwwud48qahpwrfxs20334qk5,1,32.3,47.8,2025-04-10T18:01:48.718Z,2025-04-10T18:01:50Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5639632905,140,38.5,5639632903,56,Back,5639632909,212,6.9,5639632907,141,44.5,5639632911,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868781,641,1,2,71,49,6wwwud48qahpwrfxs20334qk5,1,44.4,62.1,2025-04-10T18:01:49.806Z,2025-04-10T18:01:54Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5639633087,212,21.3,5639633079,140,48.8,5639633081,141,92.7,5639633075,56,Back,5639633091,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868795,642,1,2,71,54,6wwwud48qahpwrfxs20334qk5,1,66.7,87.8,2025-04-10T18:01:54.734Z,2025-04-10T18:01:59Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5639633179,141,93.6,5639633181,212,9.6,5639633177,140,75.0,5639633183,213,0.42,5639633175,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868807,643,1,2,71,58,6wwwud48qahpwrfxs20334qk5,1,73.7,92.4,2025-04-10T18:01:59.326Z,2025-04-10T18:02:02Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5639633253,212,13.6,5639633251,141,89.3,5639633249,140,60.9,5639633255,213,3.30,5639633247,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868811,644,1,2,72,1,6wwwud48qahpwrfxs20334qk5,1,61.0,88.9,2025-04-10T18:02:02.087Z,2025-04-10T18:02:02Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639633275,141,71.5,5639633277,212,11.9,5639633273,140,60.1,5639633271,56,Center,5639633279,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868813,645,1,2,72,2,6wwwud48qahpwrfxs20334qk5,1,58.7,69.1,2025-04-10T18:02:02.702Z,2025-04-10T18:02:03Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5639633285,140,63.5,5639633287,141,76.4,5639633291,213,0.78,5639633283,56,Center,5639633289,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868821,646,1,2,72,3,6wwwud48qahpwrfxs20334qk5,1,65.1,76.6,2025-04-10T18:02:03.615Z,2025-04-11T16:30:47Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5639633339,56,Center,5639633343,141,75.1,5639633341,140,59.3,5640975773,156,,5639633345,212,6.2,5639633347,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868833,647,1,2,72,3,6wwwud48qahpwrfxs20334qk5,1,59.3,75.1,2025-04-10T18:02:04.382Z,2025-04-10T18:02:05Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5639633389,212,9.7,5639633391,213,1.05,5639633383,56,Left,5639633387,141,87.4,5639633385,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868847,648,1,2,72,4,6wwwud48qahpwrfxs20334qk5,1,63.1,87.8,2025-04-10T18:02:05.502Z,2025-04-10T18:02:08Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639633455,140,73.8,5639633457,141,95.3,5639633453,56,Left,5639633461,213,0.43,5639633459,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868865,649,1,2,72,7,6wwwud48qahpwrfxs20334qk5,1,71.9,91.1,2025-04-10T18:02:08.033Z,2025-04-10T18:02:12Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5639633573,141,79.7,5639633575,212,9.9,5639633571,140,66.0,5639633577,213,4.04,5639633569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868887,650,1,2,72,11,6wwwud48qahpwrfxs20334qk5,1,63.7,67.2,2025-04-10T18:02:11.983Z,2025-04-10T18:02:15Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5639633729,212,9.3,5639633723,56,Center,5639633731,213,0.71,5639633727,141,76.1,5639633725,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868907,651,1,2,72,14,6wwwud48qahpwrfxs20334qk5,1,73.2,82.6,2025-04-10T18:02:15.030Z,2025-04-10T18:02:19Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5639633853,212,15.6,5639633849,140,84.5,5639633851,141,97.4,5639633855,213,0.70,5639633847,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799104075,908,83,2,72,17,a9vw7ikerpr4cuweeeka5aneg,1,22.5,9.8,2025-04-10T18:02:18.048Z,2025-04-11T16:31:17Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5640977655,399,1ai0gvdx68lxclbj6m255w72t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868919,652,1,2,72,18,6wwwud48qahpwrfxs20334qk5,0,80.1,86.9,2025-04-10T18:02:19.534Z,2025-04-10T18:02:22Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639633935,212,6.4,5639633929,56,Left,5639633933,141,96.2,5639633931,140,80.8,5639633937,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868939,676,1,2,72,23,a9vw7ikerpr4cuweeeka5aneg,1,22.9,8.3,2025-04-10T18:02:24.204Z,2025-04-10T18:02:26Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639634045,141,12.8,5639634047,212,7.0,5639634043,140,28.9,5639634049,213,0.45,5639634041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868959,678,1,2,72,25,a9vw7ikerpr4cuweeeka5aneg,1,27.4,11.1,2025-04-10T18:02:26.203Z,2025-04-10T18:02:28Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5639634139,212,8.4,5639634137,141,8.9,5639634141,213,3.32,5639634135,140,19.5,5639634133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868965,679,1,2,72,27,a9vw7ikerpr4cuweeeka5aneg,0,17.4,8.6,2025-04-10T18:02:28.467Z,2025-04-10T18:02:29Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639634185,1,,5639634183,213,0.53,5639634175,140,33.3,5639634173,56,Back,5639634171,157,,5639634177,141,23.0,5639634181,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868971,653,1,2,72,30,6wwwud48qahpwrfxs20334qk5,1,60.0,79.5,2025-04-10T18:02:30.887Z,2025-04-10T18:03:15Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639635583,213,5.97,5639635581,212,8.6,5639635577,140,67.8,5639634207,56,Center,5639635579,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869009,655,1,2,72,31,6wwwud48qahpwrfxs20334qk5,1,69.4,75.3,2025-04-10T18:02:31.958Z,2025-04-11T16:31:55Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5639634403,56,Left,5639634405,140,69.1,5639634409,212,5.4,5639634411,213,1.63,5639634407,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798868993,654,43,2,72,33,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-10T18:02:33.854Z,2025-04-11T16:31:50Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5640979677,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869011,656,1,2,72,34,6wwwud48qahpwrfxs20334qk5,1,69.1,83.2,2025-04-10T18:02:35.317Z,2025-04-10T18:02:36Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639634425,212,5.5,5639634427,213,4.77,5639634423,141,75.1,5639634421,140,69.4,5639634419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869013,657,1,2,72,35,6wwwud48qahpwrfxs20334qk5,1,69.4,74.8,2025-04-10T18:02:35.846Z,2025-04-10T18:02:36Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5639634437,141,84.7,5639634439,212,6.7,5639634433,56,Left,5639634435,140,69.2,5639634441,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869021,658,1,2,72,35,6wwwud48qahpwrfxs20334qk5,1,69.2,85.0,2025-04-10T18:02:36.470Z,2025-04-10T18:02:38Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639634479,56,Left,5639634487,213,0.24,5639634481,140,82.2,5639634483,141,90.0,5639634485,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798869027,659,1,2,72,36,6wwwud48qahpwrfxs20334qk5,1,76.2,93.8,2025-04-10T18:02:37.493Z,2025-04-11T16:33:28Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5639634525,141,82.3,5639634527,212,8.8,5639634523,140,80.1,5639634529,213,5.19,5639634521,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
