id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2702479477,570,1,2,68,55,6wwwud48qahpwrfxs20334qk5,0,5.0,29.5,2024-07-21T14:25:45.472Z,2024-07-21T14:25:50Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5112697101,157,,5112697107,141,0.0,5112697103,56,Back,5112697109,212,38.8,5112697113,1,,5112697105,140,35.8,5112697111,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479479,571,5,2,68,57,6wwwud48qahpwrfxs20334qk5,0,26.6,-1.4,2024-07-21T14:25:47.832Z,2024-07-21T14:48:03Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5112697115,56,Back,5112697721,233,667,5112697117,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479577,667,5,2,68,57,a9vw7ikerpr4cuweeeka5aneg,1,73.4,101.4,2024-07-21T14:25:47.832Z,2024-07-21T14:26:04Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5112697699,347,,5112697697,56,Left,5112697705,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479593,668,1,2,69,13,a9vw7ikerpr4cuweeeka5aneg,1,80.4,100.0,2024-07-21T14:26:03.845Z,2024-07-21T14:26:07Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112697813,140,62.6,5112697809,107,,5112697817,212,19.7,5112697811,56,Left,5112697815,141,92.2,5112697819,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479615,669,1,2,69,17,a9vw7ikerpr4cuweeeka5aneg,1,61.9,91.3,2024-07-21T14:26:07.563Z,2024-07-21T14:26:10Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112697965,141,66.1,5112697963,140,54.7,5112697967,212,18.7,5112697969,213,4.30,5112697961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479645,670,1,2,69,20,a9vw7ikerpr4cuweeeka5aneg,1,64.5,65.1,2024-07-21T14:26:10.843Z,2024-07-21T14:26:18Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112698121,141,93.9,5112698119,140,76.5,5112698117,56,Left,5112698125,213,1.00,5112698123,212,23.3,5112698115,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479647,572,45,2,69,28,6wwwud48qahpwrfxs20334qk5,0,9.3,17.9,2024-07-21T14:26:18.295Z,2024-07-21T14:26:20Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5112698157,233,671,5112698133,285,,5112698131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479649,671,3,2,69,28,a9vw7ikerpr4cuweeeka5aneg,1,90.7,82.1,2024-07-21T14:26:18.295Z,2024-07-21T14:26:19Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112698137,56,Left,5112698139,286,,5112698151,233,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479657,672,1,2,69,29,a9vw7ikerpr4cuweeeka5aneg,0,92.3,81.2,2024-07-21T14:26:19.373Z,2024-07-21T14:26:24Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112698193,213,4.73,5112698191,212,12.8,5112698299,2,,5112698187,140,92.5,5112698185,56,Center,5112698189,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479667,573,12,2,69,30,6wwwud48qahpwrfxs20334qk5,1,4.8,40.9,2024-07-21T14:26:20.577Z,2024-07-21T14:26:22Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112698253,167,,5112698247,212,11.2,5112698249,213,4.11,5112698241,56,Back,5112698243,140,0.0,5112698245,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479669,574,6,2,69,31,6wwwud48qahpwrfxs20334qk5,0,3.1,30.9,2024-07-21T14:26:21.817Z,2024-07-21T14:26:26Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112698373,233,673,5112698273,56,Back,5112698275,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479683,673,6,2,69,31,a9vw7ikerpr4cuweeeka5aneg,1,96.9,69.1,2024-07-21T14:26:21.817Z,2024-07-21T14:51:37Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112698359,56,Center,5112698361,73,,5112698367,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479809,674,1,2,69,55,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.6,2024-07-21T14:26:45.071Z,2024-07-21T14:26:58Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5112699175,6,,5112699183,141,45.0,5112699181,140,93.0,5112699187,212,37.8,5112699179,56,Center,5112699191,213,4.53,5112699195,1,,5112699177,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479815,575,44,2,69,58,6wwwud48qahpwrfxs20334qk5,1,7.8,59.4,2024-07-21T14:26:48.194Z,2024-07-21T14:26:49Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112699277,233,675,5112699217,56,Back,5112699219,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479813,675,44,2,69,58,a9vw7ikerpr4cuweeeka5aneg,0,92.2,40.6,2024-07-21T14:26:48.195Z,2024-07-21T14:26:50Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112699211,286,,5112699301,233,575,5112699209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479831,576,12,2,69,58,6wwwud48qahpwrfxs20334qk5,1,8.7,63.7,2024-07-21T14:26:48.560Z,2024-07-21T14:26:50Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112699311,140,20.7,5112699317,213,0.83,5112699343,15,,5112699309,56,Back,5112699313,141,83.9,5112699315,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479869,676,1,2,70,0,a9vw7ikerpr4cuweeeka5aneg,1,81.0,17.6,2024-07-21T14:26:50.523Z,2024-07-21T14:26:54Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112699483,212,28.2,5112699485,213,2.89,5112699479,140,55.0,5112699477,56,Center,5112699481,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479889,677,1,2,70,4,a9vw7ikerpr4cuweeeka5aneg,1,55.0,28.0,2024-07-21T14:26:54.053Z,2024-07-21T14:26:57Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5112699615,56,Back,5112699623,213,2.51,5112699621,212,26.6,5112699619,141,51.1,5112699617,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479925,678,1,2,70,8,a9vw7ikerpr4cuweeeka5aneg,1,34.6,51.1,2024-07-21T14:26:58.600Z,2024-07-21T14:27:04Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5112699865,141,67.4,5112699863,140,38.9,5112699867,212,12.0,5112699861,56,Back,5112699869,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479945,679,1,2,70,11,a9vw7ikerpr4cuweeeka5aneg,1,38.9,67.4,2024-07-21T14:27:01.630Z,2024-07-21T14:27:03Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112699981,213,4.34,5112699979,212,30.5,5112699977,141,25.7,5112699973,56,Back,5112699975,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479971,680,1,2,70,14,a9vw7ikerpr4cuweeeka5aneg,1,30.0,22.2,2024-07-21T14:27:04.568Z,2024-07-21T14:27:09Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5112700151,213,2.62,5112700145,140,10.7,5112700143,56,Back,5112700149,212,23.4,5112700147,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702479987,681,1,2,70,18,a9vw7ikerpr4cuweeeka5aneg,0,10.1,36.1,2024-07-21T14:27:08.879Z,2024-07-21T14:27:11Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5112700233,157,,5112700243,213,6.09,5112700237,140,45.0,5112700241,212,37.3,5112700235,56,Back,5112700245,1,,5112700239,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480007,682,83,2,70,23,a9vw7ikerpr4cuweeeka5aneg,0,37.6,11.6,2024-07-21T14:27:13.551Z,2024-07-21T14:51:43Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112767921,399,ayxi2m0g0pm6rl1ba5pto66z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480019,578,61,2,70,26,6wwwud48qahpwrfxs20334qk5,0,60.2,93.6,2024-07-21T14:27:15.969Z,2024-07-21T14:27:16Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5112700473,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480023,683,50,2,70,27,a9vw7ikerpr4cuweeeka5aneg,1,36.1,8.6,2024-07-21T14:27:17.207Z,2024-07-21T14:27:18Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5112700491,56,Back,5112700523,233,579,5112700493,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480025,579,7,2,70,27,6wwwud48qahpwrfxs20334qk5,0,63.9,91.4,2024-07-21T14:27:17.208Z,2024-07-21T14:27:17Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112700501,285,,5112700515,233,683,5112700499,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480033,684,61,2,70,28,a9vw7ikerpr4cuweeeka5aneg,1,36.4,11.2,2024-07-21T14:27:18.223Z,2024-07-21T14:27:18Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5112700541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480041,580,50,2,70,29,6wwwud48qahpwrfxs20334qk5,1,63.8,87.4,2024-07-21T14:27:19.185Z,2024-07-21T14:27:21Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112700569,56,Left,5112700571,286,,5112700693,233,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480063,685,7,2,70,29,a9vw7ikerpr4cuweeeka5aneg,0,36.2,12.6,2024-07-21T14:27:19.186Z,2024-07-21T14:27:22Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112700661,56,Back,5112700663,285,,5112700677,233,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480057,581,61,2,70,30,6wwwud48qahpwrfxs20334qk5,1,64.7,90.6,2024-07-21T14:27:20.636Z,2024-07-21T14:27:20Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112700629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480113,687,1,2,70,32,a9vw7ikerpr4cuweeeka5aneg,1,39.1,17.4,2024-07-21T14:27:22.831Z,2024-07-21T14:27:28Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5112700985,212,18.5,5112700981,140,55.4,5112700987,213,5.89,5112700979,56,Right,5112700983,141,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480119,688,4,2,70,37,a9vw7ikerpr4cuweeeka5aneg,1,55.6,6.0,2024-07-21T14:27:27.939Z,2024-07-21T14:27:31Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5112701011,56,Right,5112701017,286,,5112701097,295,,5112701009,13,,5112701013,152,,5112701103,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480117,582,4,2,70,37,6wwwud48qahpwrfxs20334qk5,0,44.4,94.0,2024-07-21T14:27:27.940Z,2024-07-21T14:27:32Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112701081,285,,5112701079,152,,5112701093,233,688,5112701075,295,,5112701077,56,Back,5112701073,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480257,583,18,2,71,6,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-07-21T14:27:56.085Z,2024-07-21T14:27:56Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5112701807,59,97,5112701879,55,584,5112701805,44,Forward,5112701803,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480259,584,19,2,71,6,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-07-21T14:27:56.086Z,2024-07-21T14:28:09Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5112701833,44,Midfielder,5112702495,292,6,5112701831,59,9,5112701909,293,2,5112701835,55,583,5112701829,145,10,5112701825,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480295,585,18,2,71,12,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-07-21T14:28:02.145Z,2024-07-21T14:28:02Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5112702149,42,,5112702153,59,98,5112702171,55,586,5112702151,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480297,586,19,2,71,12,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-07-21T14:28:02.146Z,2024-07-21T14:28:11Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5112702165,44,Midfielder,5112702563,292,6,5112702163,59,19,5112702177,293,1,5112702157,42,,5112702161,145,11,5112702167,55,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480327,689,1,2,71,14,a9vw7ikerpr4cuweeeka5aneg,1,54.9,7.3,2024-07-21T14:28:04.521Z,2024-07-21T14:28:06Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5112702433,212,19.3,5112702427,56,Back,5112702423,5,,5112702431,141,16.0,5112702435,213,2.83,5112702429,140,37.4,5112702425,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480351,690,1,2,71,16,a9vw7ikerpr4cuweeeka5aneg,1,37.4,16.0,2024-07-21T14:28:06.818Z,2024-07-21T14:28:11Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112702609,212,29.0,5112702611,213,1.69,5112702605,140,34.0,5112702607,141,58.3,5112702603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480357,691,1,2,71,21,a9vw7ikerpr4cuweeeka5aneg,1,34.0,58.3,2024-07-21T14:28:11.567Z,2024-07-21T14:28:13Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112702643,56,Back,5112702645,140,48.5,5112702651,213,6.03,5112702647,141,52.6,5112702649,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480361,692,61,2,71,23,a9vw7ikerpr4cuweeeka5aneg,1,48.5,52.6,2024-07-21T14:28:13.285Z,2024-07-21T14:28:13Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5112702665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480371,693,1,2,71,24,a9vw7ikerpr4cuweeeka5aneg,1,44.6,56.4,2024-07-21T14:28:14.863Z,2024-07-21T14:28:17Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112702731,212,7.8,5112702727,140,46.5,5112702733,213,4.97,5112702725,56,Back,5112702729,141,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480393,694,1,2,71,26,a9vw7ikerpr4cuweeeka5aneg,1,46.3,36.5,2024-07-21T14:28:16.956Z,2024-07-21T14:28:21Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5112702867,140,60.9,5112702873,213,5.41,5112702871,212,23.9,5112702869,141,9.5,5112702865,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480423,695,1,2,71,31,a9vw7ikerpr4cuweeeka5aneg,1,45.6,15.9,2024-07-21T14:28:21.518Z,2024-07-21T14:28:27Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5112703081,213,2.37,5112703077,141,30.0,5112703079,212,13.7,5112703073,56,Back,5112703075,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480433,696,1,2,71,37,a9vw7ikerpr4cuweeeka5aneg,0,40.3,30.1,2024-07-21T14:28:27.159Z,2024-07-21T14:28:27Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112703115,212,28.4,5112703109,56,Center,5112703113,141,26.3,5112703111,140,67.2,5112703117,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480435,587,1,2,71,38,6wwwud48qahpwrfxs20334qk5,1,36.3,80.9,2024-07-21T14:28:28.336Z,2024-07-21T14:28:29Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112703127,140,43.0,5112703133,213,0.11,5112703131,212,7.1,5112703129,141,82.0,5112703125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480443,589,1,2,71,39,6wwwud48qahpwrfxs20334qk5,0,42.3,82.3,2024-07-21T14:28:29.217Z,2024-07-21T14:28:29Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5112703165,140,44.2,5112703171,213,5.49,5112703163,56,Back,5112703167,141,79.3,5112703169,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480455,697,1,2,71,39,a9vw7ikerpr4cuweeeka5aneg,0,62.4,33.5,2024-07-21T14:28:29.456Z,2024-07-21T14:28:30Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5112703233,140,68.3,5112703235,141,0.0,5112703237,212,24.2,5112703239,213,4.97,5112703231,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480503,590,5,2,71,40,6wwwud48qahpwrfxs20334qk5,1,35.4,101.4,2024-07-21T14:28:30.674Z,2024-07-21T14:48:03Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5112703535,233,698,5112703513,56,Back,5112703515,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480457,698,5,2,71,40,a9vw7ikerpr4cuweeeka5aneg,0,64.6,-1.4,2024-07-21T14:28:30.674Z,2024-07-21T14:28:41Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5112703245,347,,5112703243,56,Right,5112703553,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480529,591,1,2,71,50,6wwwud48qahpwrfxs20334qk5,1,38.7,100.0,2024-07-21T14:28:40.944Z,2024-07-21T14:28:44Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112703691,56,Left,5112703697,212,24.7,5112703701,1,,5112703693,140,60.3,5112703689,107,,5112703699,213,5.88,5112703695,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480537,592,61,2,71,53,6wwwud48qahpwrfxs20334qk5,0,58.9,87.1,2024-07-21T14:28:43.529Z,2024-07-21T14:52:52Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5112703723,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480539,699,1,2,71,54,a9vw7ikerpr4cuweeeka5aneg,0,49.1,18.5,2024-07-21T14:28:44.390Z,2024-07-21T14:28:51Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112703739,141,16.5,5112703745,1,,5112703735,56,Right,5112703737,140,63.2,5112703741,212,14.9,5112703733,157,,5112703743,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480553,593,1,2,71,55,6wwwud48qahpwrfxs20334qk5,1,43.3,90.8,2024-07-21T14:28:45.585Z,2024-07-21T14:28:46Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5112703795,141,97.8,5112703793,140,49.0,5112703791,56,Back,5112703799,213,0.67,5112703797,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480579,594,3,2,71,56,6wwwud48qahpwrfxs20334qk5,1,43.9,90.9,2024-07-21T14:28:46.672Z,2024-07-21T14:28:50Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112703891,56,Back,5112703911,233,700,5112703893,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480559,700,45,2,71,56,a9vw7ikerpr4cuweeeka5aneg,0,56.1,9.1,2024-07-21T14:28:46.672Z,2024-07-21T14:28:50Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112703811,285,,5112703917,233,594,5112703809,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480589,596,1,2,72,0,6wwwud48qahpwrfxs20334qk5,0,68.6,87.2,2024-07-21T14:28:50.177Z,2024-07-21T14:28:54Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112703949,141,60.0,5112703953,213,5.47,5112703951,212,25.4,5112703985,4,,5112703945,56,Center,5112703947,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480603,702,1,2,72,4,a9vw7ikerpr4cuweeeka5aneg,1,15.1,43.4,2024-07-21T14:28:54.247Z,2024-07-21T14:28:56Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5112704021,140,36.1,5112704027,213,0.80,5112704017,123,,5112704037,287,,5112704023,141,76.6,5112704019,56,Back,5112704025,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480625,703,3,2,72,11,a9vw7ikerpr4cuweeeka5aneg,0,58.1,92.2,2024-07-21T14:29:01.262Z,2024-07-21T14:29:01Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112704149,56,Left,5112704151,286,,5112704157,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480631,597,12,2,72,12,6wwwud48qahpwrfxs20334qk5,1,40.7,3.1,2024-07-21T14:29:02.337Z,2024-07-21T14:29:03Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112704199,213,4.68,5112704223,167,,5112704195,141,0.0,5112704197,212,3.4,5112704191,56,Back,5112704193,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480635,598,5,2,72,12,6wwwud48qahpwrfxs20334qk5,0,41.4,-1.5,2024-07-21T14:29:02.690Z,2024-07-21T14:29:18Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112704219,56,Back,5112704671,233,704,5112704221,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480697,704,5,2,72,12,a9vw7ikerpr4cuweeeka5aneg,1,58.6,101.5,2024-07-21T14:29:02.690Z,2024-07-21T14:48:04Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112704663,233,598,5112704631,347,,5112704629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480709,705,1,2,72,27,a9vw7ikerpr4cuweeeka5aneg,1,57.9,100.0,2024-07-21T14:29:17.837Z,2024-07-21T14:29:29Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112704707,212,7.6,5112704701,56,Left,5112704703,140,54.8,5112704699,107,,5112705105,189,,5112704709,213,4.27,5112704705,141,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480723,706,1,2,72,29,a9vw7ikerpr4cuweeeka5aneg,1,54.8,91.0,2024-07-21T14:29:19.008Z,2024-07-21T14:29:27Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5112704779,3,,5112704781,56,Left,5112704787,212,4.4,5112704783,140,55.7,5112705027,189,,5112704789,213,1.35,5112704785,141,97.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480733,707,1,2,72,31,a9vw7ikerpr4cuweeeka5aneg,1,55.6,97.0,2024-07-21T14:29:21.133Z,2024-07-21T14:29:22Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112704849,212,15.6,5112704847,141,86.4,5112704843,56,Back,5112704851,213,3.62,5112704845,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702480743,708,1,2,72,32,a9vw7ikerpr4cuweeeka5aneg,1,42.4,86.4,2024-07-21T14:29:22.617Z,2024-07-21T14:29:24Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112704925,140,47.5,5112704939,213,5.00,5112704929,141,60.1,5112704923,56,Back,5112704933,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
