id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId
2796062619,807,18,2,79,38,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-05T12:35:56.210Z,2025-04-05T12:40:12Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5624188177,42,,5624188181,59,31,5624188275,55,808,5624188179,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796062627,808,19,2,79,38,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-05T12:35:56.211Z,2025-04-05T12:44:17Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5624188235,44,Defender,5624188233,59,29,5624188223,42,,5624188229,145,11,5624225245,292,4,5624188237,55,807,5624203277,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796062699,809,18,2,79,59,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-05T12:36:17.654Z,2025-04-05T12:44:07Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5624188685,44,Forward,5624188687,59,10,5624188769,55,810,5624188683,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796062705,810,19,2,79,59,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-05T12:36:17.655Z,2025-04-05T12:44:08Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5624188739,292,8,5624188727,42,,5624188731,145,10,5624188735,59,21,5624188743,44,Forward,5624188745,55,809,5624188741,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796062007,600,1,2,80,0,6wwwud48qahpwrfxs20334qk5,0,72.1,67.3,2025-04-05T12:36:18.225Z,2025-04-05T12:55:38Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624184999,140,87.4,5624184993,155,,5624185003,212,23.0,5624184995,152,,5624185001,141,43.1,5624184991,5,,5624185005,213,5.49,5624184997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796062053,601,6,2,80,7,6wwwud48qahpwrfxs20334qk5,1,94.8,27.8,2025-04-05T12:36:25.102Z,2025-04-05T12:50:03Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624185543,75,,5624196703,233,811,5624185309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796062771,811,6,2,80,7,dbl7ir1qugqz8nvp1vzn8im50,0,5.2,72.2,2025-04-05T12:36:25.102Z,2025-04-05T12:50:03Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5624196729,233,601,5624189113,56,Back,5624189115,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796062757,602,1,2,80,12,6wwwud48qahpwrfxs20334qk5,0,99.6,0.4,2025-04-05T12:36:30.753Z,2025-04-05T12:55:25Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5624189029,140,100.0,5624189037,1,,5624189021,6,,5624189035,213,1.55,5624189019,2,,5624189033,212,45.8,5624189023,155,,5624189025,223,,5624189569,345,,5624189031,141,67.8,5624189027,56,Center,,,,,,,,,,,,,,,,,,,,
2796062787,603,5,2,81,0,6wwwud48qahpwrfxs20334qk5,0,100.9,54.9,2025-04-05T12:37:18.453Z,2025-04-05T12:50:15Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5624189143,346,,5624210541,233,812,5624189141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063005,812,5,2,81,0,dbl7ir1qugqz8nvp1vzn8im50,1,-0.9,45.1,2025-04-05T12:37:18.453Z,2025-04-05T12:50:15Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5624210509,233,603,5624190323,346,,5624190321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063075,813,1,2,81,18,dbl7ir1qugqz8nvp1vzn8im50,1,2.8,52.1,2025-04-05T12:37:36.414Z,2025-04-05T12:37:40Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5624190647,212,15.2,5624190639,124,,5624190645,141,61.1,5624190641,56,Back,5624190653,237,,5624190643,140,16.0,5624190649,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063127,814,1,2,81,25,dbl7ir1qugqz8nvp1vzn8im50,1,27.9,53.4,2025-04-05T12:37:43.069Z,2025-04-05T12:37:44Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5624190947,141,18.0,5624190951,213,5.41,5624190945,140,47.0,5624190943,56,Back,5624190949,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063149,815,1,2,81,26,dbl7ir1qugqz8nvp1vzn8im50,1,47.0,17.9,2025-04-05T12:37:44.174Z,2025-04-05T12:37:45Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5624191009,140,30.3,5624191015,213,2.71,5624191011,141,29.7,5624191013,212,19.3,5624191007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063171,816,1,2,81,27,dbl7ir1qugqz8nvp1vzn8im50,1,30.2,29.8,2025-04-05T12:37:45.581Z,2025-04-05T12:37:47Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624191113,141,50.3,5624191115,212,19.7,5624191109,56,Back,5624191117,213,0.79,5624191111,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063215,817,1,2,81,29,dbl7ir1qugqz8nvp1vzn8im50,1,43.4,50.3,2025-04-05T12:37:47.245Z,2025-04-05T12:37:50Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5624191313,212,30.2,5624191307,56,Back,5624191311,141,94.5,5624191309,140,45.8,5624191315,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063363,818,1,2,81,32,dbl7ir1qugqz8nvp1vzn8im50,1,43.7,95.1,2025-04-05T12:37:50.845Z,2025-04-05T12:38:01Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5624192067,212,13.6,5624192061,56,Back,5624192065,141,83.0,5624192063,140,33.4,5624192069,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063389,819,1,2,81,43,dbl7ir1qugqz8nvp1vzn8im50,1,37.3,76.3,2025-04-05T12:38:00.989Z,2025-04-05T12:38:02Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5624192219,56,Right,5624192223,141,13.1,5624192229,1,,5624192217,196,,5624192221,140,58.8,5624192227,213,5.20,5624192225,212,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063433,820,1,2,81,44,dbl7ir1qugqz8nvp1vzn8im50,1,58.8,13.1,2025-04-05T12:38:02.685Z,2025-04-05T12:38:05Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624192399,56,Center,5624192407,213,0.69,5624192403,141,23.1,5624192405,212,10.7,5624192401,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063439,821,50,2,81,46,dbl7ir1qugqz8nvp1vzn8im50,1,68.2,26.6,2025-04-05T12:38:04.630Z,2025-04-05T12:50:29Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5624192425,56,Center,5624192427,286,,5624192643,233,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063469,604,7,2,81,46,6wwwud48qahpwrfxs20334qk5,1,31.8,73.4,2025-04-05T12:38:04.631Z,2025-04-05T12:50:29Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5624192609,233,821,5624192599,56,Back,5624192601,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063517,605,1,2,81,49,6wwwud48qahpwrfxs20334qk5,1,24.5,62.0,2025-04-05T12:38:07.368Z,2025-04-05T12:38:17Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624192871,212,6.0,5624192869,141,59.6,5624192867,140,30.0,5624192865,56,Back,5624192873,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063567,606,1,2,81,51,6wwwud48qahpwrfxs20334qk5,1,32.5,60.0,2025-04-05T12:38:09.944Z,2025-04-05T12:38:13Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5624193131,140,32.4,5624193129,56,Back,5624193137,213,1.58,5624193135,212,11.6,5624193133,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063571,607,4,2,81,54,6wwwud48qahpwrfxs20334qk5,1,42.4,76.8,2025-04-05T12:38:12.668Z,2025-04-05T12:38:14Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5624193181,13,,5624193189,265,,5624193183,56,Back,5624193187,152,,5624193243,233,822,5624193191,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063559,822,4,2,81,54,dbl7ir1qugqz8nvp1vzn8im50,0,57.6,23.2,2025-04-05T12:38:12.669Z,2025-04-05T12:38:34Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5624193199,56,Center,5624194473,55,823,5624193203,265,,5624193251,233,607,5624193197,13,,5624193201,152,,5624193205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796063735,823,17,2,82,6,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-05T12:38:24.190Z,2025-04-05T12:38:38Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5624194453,55,822,5624194449,393,,5624194451,13,243,5624194849,189,,5624194447,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064085,608,1,2,82,27,6wwwud48qahpwrfxs20334qk5,1,57.8,94.7,2025-04-05T12:38:45.799Z,2025-04-05T12:38:47Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5624195713,213,4.15,5624195707,140,47.9,5624195711,212,19.4,5624195705,56,Back,5624195701,5,,5624195709,141,70.6,5624195703,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064109,609,1,2,82,28,6wwwud48qahpwrfxs20334qk5,0,47.9,70.6,2025-04-05T12:38:46.080Z,2025-04-05T12:55:12Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624195821,140,88.6,5624195825,212,47.8,5624195827,213,0.46,5624195819,56,Left,5624195829,1,,5624195823,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064117,610,5,2,82,28,6wwwud48qahpwrfxs20334qk5,0,84.0,102.0,2025-04-05T12:38:46.237Z,2025-04-05T12:50:16Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624195841,347,,5624195839,56,Left,5624196427,233,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064211,824,5,2,82,28,dbl7ir1qugqz8nvp1vzn8im50,1,16.0,-2.0,2025-04-05T12:38:46.237Z,2025-04-05T12:50:16Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5624196389,347,,5624196387,56,Back,5624196415,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064225,825,1,2,82,36,dbl7ir1qugqz8nvp1vzn8im50,1,17.5,0.0,2025-04-05T12:38:54.093Z,2025-04-05T12:38:55Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5624196455,141,30.0,5624196451,56,Back,5624196485,189,,5624196467,1,,5624196449,107,,5624196459,212,22.7,5624196453,140,11.0,5624196463,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064287,826,1,2,82,38,dbl7ir1qugqz8nvp1vzn8im50,0,11.0,30.0,2025-04-05T12:38:56.541Z,2025-04-05T12:38:58Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5624196787,140,31.4,5624196799,213,6.22,5624196791,141,28.0,5624196795,212,21.5,5624196801,1,,5624196781,157,,5624196785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064343,611,1,2,82,41,6wwwud48qahpwrfxs20334qk5,1,64.2,49.3,2025-04-05T12:38:59.928Z,2025-04-05T12:39:02Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5624197017,140,48.2,5624197015,56,Back,5624197027,212,26.2,5624197033,213,4.02,5624197023,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064369,612,1,2,82,44,6wwwud48qahpwrfxs20334qk5,1,51.2,18.8,2025-04-05T12:39:02.535Z,2025-04-05T12:39:04Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5624197165,213,2.23,5624197161,141,34.3,5624197157,56,Back,5624197163,212,13.3,5624197159,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064403,613,1,2,82,46,6wwwud48qahpwrfxs20334qk5,1,43.5,34.2,2025-04-05T12:39:04.104Z,2025-04-05T12:39:05Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5624197303,141,24.0,5624197299,56,Center,5624197305,212,20.1,5624197301,140,61.5,5624197297,155,,5624197307,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064439,614,1,2,82,47,6wwwud48qahpwrfxs20334qk5,1,61.1,23.3,2025-04-05T12:39:05.383Z,2025-04-05T12:39:08Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5624197477,212,5.3,5624197479,213,3.69,5624197473,140,56.8,5624197475,141,19.2,5624197471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064449,615,61,2,82,50,6wwwud48qahpwrfxs20334qk5,0,58.6,6.2,2025-04-05T12:39:07.976Z,2025-04-05T12:39:39Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5624197515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064569,617,43,2,82,51,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-05T12:39:09.121Z,2025-04-05T12:39:37Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5624198099,56,Right,5624199793,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064517,616,5,2,82,51,6wwwud48qahpwrfxs20334qk5,0,61.2,-2.0,2025-04-05T12:39:09.257Z,2025-04-05T12:39:15Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5624198007,233,827,5624197873,347,,5624197871,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064533,827,5,2,82,51,dbl7ir1qugqz8nvp1vzn8im50,1,38.8,102.0,2025-04-05T12:39:09.257Z,2025-04-05T13:10:11Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5624197931,56,Back,5624198045,233,616,5624197933,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064591,828,1,2,82,56,dbl7ir1qugqz8nvp1vzn8im50,1,36.6,100.0,2025-04-05T12:39:14.077Z,2025-04-05T12:39:16Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5624198221,56,Back,5624198225,141,89.4,5624198227,212,13.3,5624198219,107,,5624198229,213,3.83,5624198223,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064601,829,1,2,82,57,dbl7ir1qugqz8nvp1vzn8im50,1,26.8,89.4,2025-04-05T12:39:15.325Z,2025-04-05T12:39:17Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5624198299,1,,5624198293,141,40.9,5624198295,212,33.0,5624198289,56,Back,5624198297,213,4.73,5624198291,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064657,830,1,2,82,59,dbl7ir1qugqz8nvp1vzn8im50,1,28.8,36.1,2025-04-05T12:39:17.054Z,2025-04-05T12:39:22Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624198621,212,27.6,5624198615,56,Back,5624198617,140,48.3,5624198623,213,5.55,5624198619,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064775,831,1,2,83,4,dbl7ir1qugqz8nvp1vzn8im50,1,60.5,8.6,2025-04-05T12:39:22.062Z,2025-04-05T12:39:30Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5624199233,141,10.7,5624199231,140,78.4,5624199235,212,18.8,5624199229,56,Right,5624199237,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064821,832,1,2,83,12,dbl7ir1qugqz8nvp1vzn8im50,1,70.8,17.3,2025-04-05T12:39:30.174Z,2025-04-05T12:39:33Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5624199457,212,7.6,5624199453,140,68.1,5624199459,213,1.95,5624199451,56,Center,5624199455,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064837,833,1,2,83,14,dbl7ir1qugqz8nvp1vzn8im50,1,68.1,27.7,2025-04-05T12:39:32.941Z,2025-04-05T12:39:34Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5624199525,212,12.4,5624199527,213,4.28,5624199521,140,63.1,5624199523,141,11.1,5624199519,56,Right,5624199545,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064875,834,1,2,83,16,dbl7ir1qugqz8nvp1vzn8im50,1,63.1,11.1,2025-04-05T12:39:34.653Z,2025-04-05T12:39:36Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624199731,56,Center,5624199735,141,37.4,5624199739,213,2.01,5624199733,140,55.2,5624199737,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064919,835,1,2,83,18,dbl7ir1qugqz8nvp1vzn8im50,1,55.2,37.4,2025-04-05T12:39:36.301Z,2025-04-05T12:39:38Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5624199933,140,54.9,5624199939,213,1.59,5624199931,56,Center,5624199935,141,69.7,5624199937,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796064999,836,1,2,83,20,dbl7ir1qugqz8nvp1vzn8im50,1,56.6,74.2,2025-04-05T12:39:38.654Z,2025-04-05T12:39:42Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5624200343,141,94.7,5624200339,56,Left,5624200347,213,0.96,5624200345,212,17.0,5624200341,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796065105,837,1,2,83,27,dbl7ir1qugqz8nvp1vzn8im50,1,77.9,90.9,2025-04-05T12:39:44.973Z,2025-04-05T12:39:49Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5624200939,56,Center,5624200947,213,5.16,5624200935,2,,5624200943,141,44.2,5624200949,1,,5624200945,212,35.3,5624200937,155,,5624200941,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796065091,618,4,2,83,30,6wwwud48qahpwrfxs20334qk5,1,7.2,56.0,2025-04-05T12:39:48.423Z,2025-04-05T12:50:05Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5624201125,13,,5624201129,56,Back,5624201133,285,,5624201127,294,,5624201131,152,,5624201573,233,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796065111,838,4,2,83,30,dbl7ir1qugqz8nvp1vzn8im50,0,92.8,44.0,2025-04-05T12:39:48.424Z,2025-04-05T12:39:56Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5624201625,233,618,5624201543,286,,5624201539,152,,5624201533,13,,5624201535,294,,5624201537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796065647,619,1,2,83,55,6wwwud48qahpwrfxs20334qk5,0,7.8,58.7,2025-04-05T12:40:13.079Z,2025-04-05T12:40:19Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5624203811,56,Center,5624203815,141,49.6,5624203807,157,,5624203813,140,83.1,5624203819,213,6.21,5624203817,212,79.3,5624203803,5,,5624203809,152,,5624203821,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796065759,840,1,2,84,2,dbl7ir1qugqz8nvp1vzn8im50,1,15.1,49.9,2025-04-05T12:40:20.381Z,2025-04-05T12:40:26Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5624204411,212,15.4,5624204413,213,5.09,5624204403,56,Back,5624204409,141,28.9,5624204405,140,20.5,5624204401,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796065803,841,1,2,84,8,dbl7ir1qugqz8nvp1vzn8im50,1,28.8,34.5,2025-04-05T12:40:26.558Z,2025-04-05T12:40:30Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5624204645,56,Back,5624204651,212,13.5,5624204653,213,1.82,5624204649,141,53.7,5624204647,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796065853,842,1,2,84,12,dbl7ir1qugqz8nvp1vzn8im50,1,27.2,55.7,2025-04-05T12:40:30.398Z,2025-04-05T12:40:33Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5624204921,141,95.4,5624204917,140,53.3,5624204911,56,Left,5624204925,212,38.5,5624204927,213,0.78,5624204929,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796065917,843,1,2,84,15,dbl7ir1qugqz8nvp1vzn8im50,1,54.1,96.3,2025-04-05T12:40:33.389Z,2025-04-05T12:40:36Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5624205285,212,20.9,5624205287,213,3.58,5624205281,140,36.1,5624205279,56,Back,5624205283,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796065987,844,1,2,84,18,dbl7ir1qugqz8nvp1vzn8im50,1,42.3,76.9,2025-04-05T12:40:36.749Z,2025-04-05T12:40:41Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5624205631,212,9.5,5624205629,141,63.0,5624205625,56,Back,5624205633,213,4.61,5624205627,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796066037,845,1,2,84,23,dbl7ir1qugqz8nvp1vzn8im50,1,44.9,51.2,2025-04-05T12:40:41.005Z,2025-04-05T12:40:44Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5624205883,56,Center,5624205895,213,6.04,5624205891,212,17.7,5624205885,140,61.3,5624205887,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796066015,620,45,2,84,24,6wwwud48qahpwrfxs20334qk5,0,39.5,49.3,2025-04-05T12:40:42.438Z,2025-04-05T12:50:20Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5624205785,285,,5624206039,233,846,5624205783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796066051,846,3,2,84,24,dbl7ir1qugqz8nvp1vzn8im50,1,60.5,50.7,2025-04-05T12:40:42.438Z,2025-04-05T12:50:20Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5624205969,286,,5624205985,233,620,5624205967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796066105,847,1,2,84,26,dbl7ir1qugqz8nvp1vzn8im50,1,61.7,54.8,2025-04-05T12:40:44.542Z,2025-04-05T12:40:47Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5624206245,213,1.10,5624206241,141,63.9,5624206237,56,Center,5624206243,212,6.9,5624206239,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796066059,621,83,2,84,26,6wwwud48qahpwrfxs20334qk5,0,39.5,42.7,2025-04-05T12:40:44.886Z,2025-04-05T12:40:51Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5624206671,399,6eg3kxxg5aneckolraz03xzpw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796066161,848,1,2,84,29,dbl7ir1qugqz8nvp1vzn8im50,1,76.7,55.2,2025-04-05T12:40:47.662Z,2025-04-05T12:46:27Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,1.0,,5624206597,141,47.2,5624206601,213,3.56,5624206595,140,64.9,5624237565,154,,5624206599,212,13.5,5624206593,56,Center,5624237563,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796066173,849,15,2,84,32,dbl7ir1qugqz8nvp1vzn8im50,1,70.2,49.6,2025-04-05T12:40:50.270Z,2025-04-05T13:32:00Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5624237623,146,72.5,5624237625,147,49.6,5624206639,56,Center,5624237613,154,,5624237669,233,622,5624237627,230,97.3,5624237079,82,,5624237615,55,848,5624237629,231,49.1,5624237621,103,19,5624206637,18,,5624490693,72,,5624237619,102,5624490695,78,5624237611,29,,5624206635,22,,50.1,,,,,,
2796066185,622,10,2,84,32,6wwwud48qahpwrfxs20334qk5,1,20.8,51.1,2025-04-05T12:40:50.370Z,2025-04-05T12:46:28Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,,5624237691,233,849,5624206691,56,Back,5624206689,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796066323,850,1,2,84,36,dbl7ir1qugqz8nvp1vzn8im50,1,61.5,61.1,2025-04-05T12:40:54.574Z,2025-04-05T12:41:00Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5624207423,1,,5624207417,141,8.9,5624207421,213,5.02,5624207413,56,Right,5624207419,212,37.2,5624207415,140,72.2,5624207411,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
