id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2723211185,930,1,2,86,16,a9vw7ikerpr4cuweeeka5aneg,1,64.7,82.1,2024-09-21T12:45:33.250Z,2024-09-21T12:45:35Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226838279,141,79.7,5226838275,56,Left,5226838283,213,6.20,5226838277,140,82.6,5226838281,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211199,931,1,2,86,19,a9vw7ikerpr4cuweeeka5aneg,0,81.0,78.1,2024-09-21T12:45:35.526Z,2024-09-21T12:45:36Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226838347,56,Center,5226838349,140,85.3,5226838355,213,5.77,5226838353,212,5.2,5226838351,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211259,699,61,2,86,22,ajtb177oqwawkdwbqhldmq6mx,1,20.4,25.6,2024-09-21T12:45:38.548Z,2024-09-21T13:21:32Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5226838667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723225859,755,3,2,86,22,ajtb177oqwawkdwbqhldmq6mx,1,7.1,25.5,2024-09-21T12:45:39.046Z,2024-09-21T13:20:48Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226916323,285,,5226916321,56,Back,5226916967,233,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211263,932,45,2,86,22,a9vw7ikerpr4cuweeeka5aneg,0,92.9,74.5,2024-09-21T12:45:39.046Z,2024-09-21T13:20:48Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226916963,56,Center,5226916991,233,755,5226916965,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211389,701,1,2,86,26,ajtb177oqwawkdwbqhldmq6mx,1,2.6,6.1,2024-09-21T12:45:43.463Z,2024-09-21T12:45:45Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226839391,141,15.9,5226839393,212,30.5,5226839389,140,30.9,5226839395,213,0.22,5226839387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211393,702,61,2,86,28,ajtb177oqwawkdwbqhldmq6mx,0,30.9,15.9,2024-09-21T12:45:44.973Z,2024-09-21T12:45:45Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5226839425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211525,934,1,2,86,32,a9vw7ikerpr4cuweeeka5aneg,1,67.8,66.6,2024-09-21T12:45:48.807Z,2024-09-21T12:45:51Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226840125,141,91.7,5226840127,212,20.4,5226840123,140,78.4,5226840121,56,Left,5226840133,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211617,935,1,2,86,34,a9vw7ikerpr4cuweeeka5aneg,1,78.5,91.7,2024-09-21T12:45:51.254Z,2024-09-21T12:45:55Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226840639,56,Left,5226840645,212,12.0,5226840647,213,0.10,5226840643,141,93.5,5226840641,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211745,936,1,2,86,38,a9vw7ikerpr4cuweeeka5aneg,1,89.9,93.5,2024-09-21T12:45:55.502Z,2024-09-21T12:46:00Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226841307,140,95.2,5226841305,56,Center,5226841309,141,68.5,5226841313,213,5.03,5226841311,212,17.9,5226841301,2,,5226841303,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211755,937,1,2,86,43,a9vw7ikerpr4cuweeeka5aneg,0,96.7,86.2,2024-09-21T12:46:00.390Z,2024-09-21T12:46:01Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226841363,140,95.8,5226841359,155,,5226841511,286,,5226841357,2,,5226841361,56,Left,5226841507,233,703,5226841505,236,,5226841369,213,4.31,5226841365,141,82.9,5226841367,212,,,,,,,,,,,,,,,,2.4,,,,,,,,,
2723211765,703,12,2,86,43,ajtb177oqwawkdwbqhldmq6mx,1,4.5,15.6,2024-09-21T12:46:00.490Z,2024-09-21T12:46:02Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5226841427,185,,5226841569,233,937,5226841429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211889,938,1,2,86,46,a9vw7ikerpr4cuweeeka5aneg,0,92.7,92.3,2024-09-21T12:46:02.519Z,2024-09-21T12:46:05Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5226841997,2,,5226841999,155,,5226842011,212,25.4,5226842013,213,4.56,5226842003,56,Center,5226842007,140,89.0,5226842009,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211921,704,61,2,86,50,ajtb177oqwawkdwbqhldmq6mx,1,7.3,50.9,2024-09-21T12:46:06.518Z,2024-09-21T12:46:06Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5226842127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212045,705,12,2,86,51,ajtb177oqwawkdwbqhldmq6mx,1,0.9,50.9,2024-09-21T12:46:07.725Z,2024-09-21T12:46:12Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5226842821,140,41.4,5226842823,141,62.9,5226842825,212,43.3,5226842819,56,Back,5226842827,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723211991,939,1,2,86,51,a9vw7ikerpr4cuweeeka5aneg,1,67.9,50.4,2024-09-21T12:46:08.190Z,2024-09-21T12:46:10Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226842495,212,8.7,5226842497,213,6.26,5226842489,56,Center,5226842491,140,76.2,5226842493,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212035,940,1,2,86,53,a9vw7ikerpr4cuweeeka5aneg,1,75.0,49.0,2024-09-21T12:46:10.031Z,2024-09-21T12:46:12Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226842753,56,Center,5226842761,213,4.18,5226842759,212,20.7,5226842755,140,65.0,5226842757,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212145,941,1,2,86,55,a9vw7ikerpr4cuweeeka5aneg,1,65.0,22.8,2024-09-21T12:46:12.142Z,2024-09-21T12:46:17Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226843413,141,4.9,5226843411,140,81.8,5226843409,56,Right,5226843417,213,5.68,5226843415,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212169,706,45,2,87,0,ajtb177oqwawkdwbqhldmq6mx,0,15.8,93.0,2024-09-21T12:46:16.990Z,2024-09-21T12:46:23Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5226843527,285,,5226843707,233,942,5226843525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212175,942,3,2,87,0,a9vw7ikerpr4cuweeeka5aneg,1,84.2,7.0,2024-09-21T12:46:16.990Z,2024-09-21T12:46:22Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226843561,56,Right,5226843633,233,706,5226843565,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212249,943,1,2,87,1,a9vw7ikerpr4cuweeeka5aneg,1,78.0,14.6,2024-09-21T12:46:18.455Z,2024-09-21T12:46:22Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226844041,213,1.79,5226844033,56,Center,5226844039,212,10.4,5226844035,140,75.8,5226844037,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212263,944,1,2,87,3,a9vw7ikerpr4cuweeeka5aneg,1,75.8,29.5,2024-09-21T12:46:19.575Z,2024-09-21T12:46:24Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226844169,141,53.9,5226844167,140,75.3,5226844163,56,Center,5226844171,212,16.6,5226844173,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212309,945,1,2,87,6,a9vw7ikerpr4cuweeeka5aneg,1,70.8,49.1,2024-09-21T12:46:22.943Z,2024-09-21T12:46:26Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226844421,212,25.6,5226844423,213,4.42,5226844417,140,63.8,5226844415,56,Right,5226844419,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212397,946,1,2,87,9,a9vw7ikerpr4cuweeeka5aneg,1,68.7,11.3,2024-09-21T12:46:26.046Z,2024-09-21T12:46:30Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226844825,140,80.9,5226844829,212,13.0,5226844827,141,7.7,5226844831,213,6.09,5226844823,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212451,947,1,2,87,14,a9vw7ikerpr4cuweeeka5aneg,1,71.7,13.4,2024-09-21T12:46:30.638Z,2024-09-21T12:46:33Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226845087,56,Right,5226845095,213,2.78,5226845089,140,60.3,5226845091,141,20.0,5226845093,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212611,948,1,2,87,16,a9vw7ikerpr4cuweeeka5aneg,1,60.1,21.5,2024-09-21T12:46:33.014Z,2024-09-21T13:20:34Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,1.0,,5227060181,210,15,5226845861,213,1.50,5226845853,56,Center,5226845855,140,61.7,5226845859,212,23.7,5226845857,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212623,949,15,2,87,22,a9vw7ikerpr4cuweeeka5aneg,1,74.1,64.3,2024-09-21T12:46:39.215Z,2024-09-21T14:04:32Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5227060253,147,61.0,5226845931,18,,5226845929,22,,5227060257,231,50.4,5227060255,230,98.0,5227060251,146,79.5,5227060247,103,19,5227060237,78,,5226845933,56,Center,5227060357,233,5227059463,82,5227060245,102,48.7,5227060249,215,,5227060239,29,,5227060241,55,5227059459,72,707,,,948,,,,,,
2723212639,707,10,2,87,22,ajtb177oqwawkdwbqhldmq6mx,1,20.5,39.0,2024-09-21T12:46:39.315Z,2024-09-21T13:20:36Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5227060435,233,949,5226845999,56,Back,5226845997,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212725,709,1,2,87,26,ajtb177oqwawkdwbqhldmq6mx,0,20.9,26.7,2024-09-21T12:46:42.532Z,2024-09-21T12:47:05Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5226846459,140,31.2,5226846465,213,0.93,5226846457,56,Back,5226846463,212,18.1,5226846461,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212791,950,61,2,87,31,a9vw7ikerpr4cuweeeka5aneg,0,72.6,56.0,2024-09-21T12:46:48.118Z,2024-09-21T12:46:48Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226846807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212831,952,1,2,87,32,a9vw7ikerpr4cuweeeka5aneg,1,72.6,56.0,2024-09-21T12:46:49.015Z,2024-09-21T12:46:49Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226846981,213,0.85,5226846977,141,61.8,5226846975,140,75.9,5226846979,212,5.2,5226846973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212843,953,1,2,87,33,a9vw7ikerpr4cuweeeka5aneg,0,75.9,61.8,2024-09-21T12:46:49.798Z,2024-09-21T12:46:50Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5226847051,140,79.1,5226847053,141,41.5,5226847049,56,Center,5226847055,212,14.2,5226847057,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212849,710,1,2,87,33,ajtb177oqwawkdwbqhldmq6mx,1,17.5,48.8,2024-09-21T12:46:49.876Z,2024-09-21T13:30:04Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5226847099,140,27.5,5226847097,56,Back,5226847105,213,0.00,5226847103,212,10.5,5226847101,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212873,711,1,2,87,34,ajtb177oqwawkdwbqhldmq6mx,1,27.5,48.8,2024-09-21T12:46:50.973Z,2024-09-21T12:46:52Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5226847245,213,1.88,5226847239,140,22.8,5226847237,56,Back,5226847243,212,16.4,5226847241,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212889,712,1,2,87,36,ajtb177oqwawkdwbqhldmq6mx,0,22.8,71.8,2024-09-21T12:46:52.573Z,2024-09-21T12:46:54Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5226847323,213,6.05,5226847321,212,37.4,5226847325,1,,5226847313,157,,5226847319,141,59.0,5226847315,56,Center,5226847317,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723212963,954,1,2,87,37,a9vw7ikerpr4cuweeeka5aneg,1,47.1,34.5,2024-09-21T12:46:54.038Z,2024-09-21T12:46:58Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226847715,213,1.28,5226847707,56,Center,5226847709,140,51.4,5226847705,3,,5226847713,212,15.8,5226847711,141,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213037,955,1,2,87,41,a9vw7ikerpr4cuweeeka5aneg,1,57.1,66.1,2024-09-21T12:46:58.070Z,2024-09-21T12:47:02Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226848043,212,8.9,5226848031,56,Center,5226848039,141,54.0,5226848035,140,60.3,5226848047,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213095,956,1,2,87,46,a9vw7ikerpr4cuweeeka5aneg,1,66.1,44.5,2024-09-21T12:47:02.542Z,2024-09-21T12:47:04Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226848335,140,68.6,5226848339,212,14.6,5226848337,141,23.4,5226848333,56,Center,5226848341,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213175,957,1,2,87,47,a9vw7ikerpr4cuweeeka5aneg,1,68.6,23.4,2024-09-21T12:47:04.438Z,2024-09-21T12:47:07Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226848721,213,5.55,5226848713,141,7.6,5226848717,212,16.0,5226848705,56,Right,5226848709,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213261,958,1,2,87,51,a9vw7ikerpr4cuweeeka5aneg,1,77.8,8.8,2024-09-21T12:47:07.783Z,2024-09-21T12:47:10Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226849095,212,11.7,5226849089,56,Center,5226849097,213,2.24,5226849091,140,70.9,5226849093,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213339,959,1,2,87,53,a9vw7ikerpr4cuweeeka5aneg,1,70.8,22.5,2024-09-21T12:47:10.303Z,2024-09-21T12:47:13Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226849473,213,1.60,5226849471,212,8.4,5226849465,56,Center,5226849469,141,34.9,5226849467,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213451,960,1,2,87,56,a9vw7ikerpr4cuweeeka5aneg,1,68.0,35.1,2024-09-21T12:47:13.102Z,2024-09-21T12:47:17Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226850003,213,4.75,5226849997,140,68.6,5226850001,212,17.1,5226849995,56,Right,5226849999,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213505,961,1,2,88,0,a9vw7ikerpr4cuweeeka5aneg,1,70.7,25.6,2024-09-21T12:47:17.207Z,2024-09-21T12:47:19Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226850315,56,Center,5226850317,140,71.7,5226850327,212,18.9,5226850321,141,53.3,5226850333,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213537,962,1,2,88,2,a9vw7ikerpr4cuweeeka5aneg,1,71.6,56.9,2024-09-21T12:47:19.310Z,2024-09-21T12:47:21Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226850497,56,Center,5226850499,140,82.5,5226850501,141,54.6,5226850503,212,11.6,5226850505,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213565,963,1,2,88,4,a9vw7ikerpr4cuweeeka5aneg,0,82.5,54.6,2024-09-21T12:47:21.382Z,2024-09-21T12:47:22Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5226850655,212,6.0,5226850647,140,87.6,5226850657,213,0.46,5226850643,56,Center,5226850651,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213605,713,1,2,88,6,ajtb177oqwawkdwbqhldmq6mx,1,11.5,29.1,2024-09-21T12:47:23.067Z,2024-09-21T12:47:25Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226850931,141,48.2,5226850933,212,15.0,5226850929,140,4.3,5226850935,213,2.10,5226850927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213651,714,1,2,88,8,ajtb177oqwawkdwbqhldmq6mx,0,4.3,48.2,2024-09-21T12:47:25.013Z,2024-09-21T12:47:27Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226851159,157,,5226851165,141,37.1,5226851169,213,6.12,5226851167,212,47.5,5226851163,140,49.0,5226851161,56,Back,5226851171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213807,964,1,2,88,10,a9vw7ikerpr4cuweeeka5aneg,1,53.7,65.7,2024-09-21T12:47:26.855Z,2024-09-21T12:47:33Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226851975,213,4.67,5226851973,212,16.0,5226851971,141,42.2,5226851969,140,53.1,5226851967,56,Center,5226851963,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213871,965,1,2,88,16,a9vw7ikerpr4cuweeeka5aneg,1,62.0,29.7,2024-09-21T12:47:33.238Z,2024-09-21T12:47:36Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226852381,140,66.3,5226852379,56,Right,5226852385,141,7.3,5226852393,212,15.9,5226852399,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723213919,966,1,2,88,19,a9vw7ikerpr4cuweeeka5aneg,1,66.3,8.2,2024-09-21T12:47:35.910Z,2024-09-21T12:47:37Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226852655,141,6.4,5226852659,213,6.21,5226852657,212,16.8,5226852653,140,82.3,5226852651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214009,967,1,2,88,20,a9vw7ikerpr4cuweeeka5aneg,1,82.3,6.4,2024-09-21T12:47:37.278Z,2024-09-21T12:47:41Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226853159,155,,5226853165,141,50.1,5226853167,212,30.6,5226853157,2,,5226853161,56,Center,5226853163,140,89.4,5226853171,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214341,968,1,2,88,24,a9vw7ikerpr4cuweeeka5aneg,1,89.2,50.3,2024-09-21T12:47:41.286Z,2024-09-21T12:47:55Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226854881,141,45.4,5226854883,212,3.4,5226854877,56,Center,5226854879,140,88.4,5226854885,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214149,716,4,2,88,25,ajtb177oqwawkdwbqhldmq6mx,1,9.9,53.0,2024-09-21T12:47:41.726Z,2024-09-21T13:20:11Z,,,,,5226854149,10,,5226854155,285,,5227035211,233,969,5226854151,56,Back,5226854153,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214353,969,4,2,88,25,a9vw7ikerpr4cuweeeka5aneg,0,90.1,47.0,2024-09-21T12:47:41.727Z,2024-09-21T13:20:12Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226855265,286,,5226855259,56,Center,5226855257,10,,5226855263,152,,5227035243,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214049,715,43,2,88,26,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-21T12:47:42.691Z,2024-09-21T12:47:57Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226855119,144,63,5226853353,178,0,5226853351,173,0,5226853357,56,Back,5226853355,182,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214739,717,1,2,88,57,ajtb177oqwawkdwbqhldmq6mx,0,18.4,48.7,2024-09-21T12:48:13.764Z,2024-09-21T12:48:18Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226857207,241,,5226857215,212,52.9,5226857219,1,,5226857217,213,6.13,5226857205,157,,5226857209,56,Center,5226857211,140,68.2,5226857213,141,36.9,5226857203,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214751,970,44,2,89,0,a9vw7ikerpr4cuweeeka5aneg,1,33.3,66.3,2024-09-21T12:48:17.226Z,2024-09-21T13:21:07Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226857285,56,Back,5226857287,285,,5226857445,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214749,718,44,2,89,0,ajtb177oqwawkdwbqhldmq6mx,0,66.7,33.7,2024-09-21T12:48:17.227Z,2024-09-21T13:21:07Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5226857259,56,Center,5226857265,286,,5226857489,233,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214765,971,1,2,89,1,a9vw7ikerpr4cuweeeka5aneg,0,35.7,71.8,2024-09-21T12:48:17.831Z,2024-09-21T12:48:18Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5226857373,56,Back,5226857379,141,65.7,5226857383,213,5.83,5226857377,140,43.8,5226857381,212,9.5,5226857369,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214863,719,1,2,89,2,ajtb177oqwawkdwbqhldmq6mx,1,62.0,49.3,2024-09-21T12:48:19.179Z,2024-09-21T12:48:22Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5226857847,140,68.0,5226857845,56,Center,5226857849,141,68.2,5226857851,212,14.3,5226857853,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214889,720,3,2,89,5,ajtb177oqwawkdwbqhldmq6mx,1,66.5,56.2,2024-09-21T12:48:21.903Z,2024-09-21T13:20:48Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5226857995,56,Center,5226858035,233,972,5226857997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214837,972,45,2,89,5,a9vw7ikerpr4cuweeeka5aneg,0,33.5,43.8,2024-09-21T12:48:21.903Z,2024-09-21T13:20:49Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226858111,233,720,5226857739,285,,5226857737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214937,721,3,2,89,6,ajtb177oqwawkdwbqhldmq6mx,1,69.5,50.8,2024-09-21T12:48:23.231Z,2024-09-21T13:20:49Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5226858387,233,973,5226858353,286,,5226858351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214881,973,45,2,89,6,a9vw7ikerpr4cuweeeka5aneg,0,30.5,49.2,2024-09-21T12:48:23.231Z,2024-09-21T13:20:50Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5226857937,285,,5226857935,56,Back,5226858441,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723214969,722,3,2,89,9,ajtb177oqwawkdwbqhldmq6mx,0,75.0,42.8,2024-09-21T12:48:26.395Z,2024-09-21T13:20:38Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5226858517,286,,5226858515,56,Center,5226859137,233,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723215053,974,7,2,89,9,a9vw7ikerpr4cuweeeka5aneg,1,25.0,57.2,2024-09-21T12:48:26.396Z,2024-09-21T13:20:37Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226858967,285,,5226859057,233,722,5226858965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
