id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2751424787,715,1,2,81,3,f1h34qp5zbfl489q8vnkhiq9s,1,73.5,56.9,2024-11-24T16:37:59.107Z,2024-11-24T16:38:01Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380933469,56,Center,5380933473,141,63.6,5380933475,212,18.5,5380933479,213,2.89,5380933471,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751424831,716,1,2,81,5,f1h34qp5zbfl489q8vnkhiq9s,1,56.4,63.6,2024-11-24T16:38:01.194Z,2024-11-24T16:38:03Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380933685,141,43.9,5380933683,140,67.0,5380933681,56,Center,5380933687,212,17.4,5380933689,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751424883,717,1,2,81,7,f1h34qp5zbfl489q8vnkhiq9s,1,60.5,43.7,2024-11-24T16:38:03.211Z,2024-11-24T16:38:06Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380933989,56,Center,5380933993,140,53.1,5380934003,213,4.23,5380934001,212,16.9,5380933997,141,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751424935,718,1,2,81,9,f1h34qp5zbfl489q8vnkhiq9s,1,55.8,25.6,2024-11-24T16:38:05.987Z,2024-11-24T16:38:09Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5380934347,212,14.9,5380934345,141,46.7,5380934343,140,59.7,5380934341,56,Center,5380934349,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751424941,719,3,2,81,12,f1h34qp5zbfl489q8vnkhiq9s,0,52.2,43.8,2024-11-24T16:38:08.756Z,2024-11-24T17:23:13Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380934377,286,,5380936239,233,864,5380934375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425267,864,7,2,81,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.8,56.2,2024-11-24T16:38:08.757Z,2024-11-24T17:23:13Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5380936187,285,,5380936215,233,719,5380936185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425109,720,1,2,81,16,f1h34qp5zbfl489q8vnkhiq9s,1,28.9,48.5,2024-11-24T16:38:13.002Z,2024-11-24T16:38:19Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5380935377,212,29.3,5380935371,56,Center,5380935379,213,0.06,5380935375,141,50.9,5380935373,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425145,721,1,2,81,23,f1h34qp5zbfl489q8vnkhiq9s,1,59.6,41.3,2024-11-24T16:38:19.227Z,2024-11-24T16:38:21Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5380935559,140,50.2,5380935561,141,40.0,5380935565,213,3.23,5380935563,212,9.9,5380935557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425147,722,61,2,81,24,f1h34qp5zbfl489q8vnkhiq9s,0,50.2,40.0,2024-11-24T16:38:20.883Z,2024-11-24T16:38:21Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380935573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425163,723,83,2,81,25,f1h34qp5zbfl489q8vnkhiq9s,0,50.2,40.0,2024-11-24T16:38:21.674Z,2024-11-24T16:38:29Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380936419,399,uiyol728wan4mxco2foplknp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425295,865,1,2,81,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.2,68.5,2024-11-24T16:38:26.286Z,2024-11-24T16:38:28Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5380936375,212,14.5,5380936371,141,54.2,5380936379,213,5.55,5380936367,140,60.4,5380936363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425369,866,1,2,81,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.4,54.5,2024-11-24T16:38:29.286Z,2024-11-24T16:38:34Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5380936771,213,1.18,5380936769,212,26.9,5380936767,141,91.1,5380936763,56,Left,5380936765,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425529,867,1,2,81,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,80.7,94.2,2024-11-24T16:38:34.174Z,2024-11-24T17:18:57Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380937721,56,Center,5380937729,212,40.1,5380937725,140,90.6,5380937715,2,,5380937733,1,,5380937731,213,4.97,5380937727,141,37.3,5380937717,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425447,724,1,2,81,40,f1h34qp5zbfl489q8vnkhiq9s,1,9.0,61.2,2024-11-24T16:38:36.963Z,2024-11-24T16:38:38Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5380937183,140,3.4,5380937189,212,9.2,5380937187,141,50.7,5380937179,56,Back,5380937191,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425727,726,1,2,81,54,f1h34qp5zbfl489q8vnkhiq9s,1,3.4,50.7,2024-11-24T16:38:51.020Z,2024-11-24T16:38:53Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380938783,212,35.5,5380938775,56,Back,5380938773,123,,5380938791,1,,5380938779,141,75.3,5380938787,213,0.49,5380938777,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425821,727,1,2,81,57,f1h34qp5zbfl489q8vnkhiq9s,1,33.2,75.3,2024-11-24T16:38:53.348Z,2024-11-24T16:39:00Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5380939377,212,46.3,5380939369,155,,5380939381,1,,5380939371,56,Center,5380939379,213,6.22,5380939375,141,71.1,5380939373,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425827,728,61,2,82,3,f1h34qp5zbfl489q8vnkhiq9s,0,90.2,72.6,2024-11-24T16:38:59.812Z,2024-11-24T16:39:00Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380939391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425851,729,5,2,82,3,f1h34qp5zbfl489q8vnkhiq9s,0,100.5,68.8,2024-11-24T16:38:59.838Z,2024-11-24T17:38:38Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380939471,346,,5380940149,233,868,5380939469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751425943,868,5,2,82,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,-0.5,31.2,2024-11-24T16:38:59.838Z,2024-11-24T17:38:37Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380940097,233,729,5380940025,56,Back,5380940027,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426053,869,1,2,82,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,3.8,47.2,2024-11-24T16:39:12.839Z,2024-11-24T16:39:15Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5380940611,124,,5380940629,237,,5380940621,212,41.2,5380940619,141,17.9,5380940623,213,5.78,5380940613,56,Back,5380940625,1,,5380940617,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426095,870,1,2,82,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.1,19.8,2024-11-24T16:39:15.350Z,2024-11-24T16:39:18Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5380940843,212,23.9,5380940845,213,1.01,5380940839,140,53.2,5380940841,141,49.6,5380940837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426115,871,1,2,82,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.3,48.1,2024-11-24T16:39:18.103Z,2024-11-24T16:39:19Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5380940907,213,5.43,5380940901,140,65.6,5380940899,56,Center,5380940905,212,19.6,5380940903,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426131,872,1,2,82,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.6,26.4,2024-11-24T16:39:19.047Z,2024-11-24T16:39:20Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5380940993,212,8.7,5380940995,213,3.66,5380940991,141,20.0,5380940989,140,58.4,5380940987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426213,873,1,2,82,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.4,20.0,2024-11-24T16:39:19.895Z,2024-11-24T16:39:25Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5380941473,155,,5380941475,56,Center,5380941479,141,70.0,5380941477,140,78.6,5380941481,212,40.1,5380941483,213,1.01,5380941485,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426209,730,44,2,82,26,f1h34qp5zbfl489q8vnkhiq9s,1,19.0,27.1,2024-11-24T16:39:23.084Z,2024-11-24T17:38:21Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5380941453,285,,5380941451,56,Back,5380941613,233,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426221,874,44,2,82,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,81.0,72.9,2024-11-24T16:39:23.085Z,2024-11-24T17:38:22Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5380941515,286,,5380941513,56,Center,5380941635,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426267,731,1,2,82,27,f1h34qp5zbfl489q8vnkhiq9s,0,12.8,30.1,2024-11-24T16:39:23.155Z,2024-11-24T17:18:18Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5380941747,213,6.19,5380941737,157,,5380941741,140,51.6,5380941749,1,,5380941739,56,Center,5380941745,212,40.9,5380941743,141,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426295,875,12,2,82,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.0,88.7,2024-11-24T16:39:27.223Z,2024-11-24T16:58:22Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5380941847,212,12.4,5380941841,56,Left,5380941851,213,0.15,5380941845,141,91.4,5380941843,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426301,876,43,2,82,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-11-24T16:39:28.456Z,2024-11-24T16:39:34Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380942413,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426361,877,1,2,82,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.3,93.8,2024-11-24T16:39:28.527Z,2024-11-24T16:39:32Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380942217,213,4.33,5380942211,140,51.7,5380942215,212,23.9,5380942209,56,Center,5380942213,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426389,878,1,2,82,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.9,72.1,2024-11-24T16:39:32.479Z,2024-11-24T16:39:35Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5380942453,141,38.6,5380942455,212,23.1,5380942449,56,Back,5380942457,213,4.55,5380942451,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426409,879,1,2,82,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.3,36.6,2024-11-24T16:39:35.191Z,2024-11-24T16:58:34Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5380942569,56,Center,5380942575,212,21.5,5380942573,141,63.4,5380942571,140,58.1,5380942577,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426545,880,1,2,82,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.1,63.4,2024-11-24T16:39:36.575Z,2024-11-24T16:58:36Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5380943217,140,75.4,5380943219,141,83.3,5380943221,212,22.7,5380943223,213,0.64,5380943213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426565,881,1,2,82,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.4,83.6,2024-11-24T16:39:42.487Z,2024-11-24T16:39:44Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5380943337,212,16.0,5380943333,140,91.7,5380943335,141,91.7,5380943339,213,0.35,5380943331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426579,882,1,2,82,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,92.0,89.6,2024-11-24T16:39:44.047Z,2024-11-24T16:39:45Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380943443,140,88.9,5380943505,1,,5380943449,212,32.8,5380943439,56,Center,5380943431,2,,5380943453,213,4.61,5380943447,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426647,732,12,2,82,50,f1h34qp5zbfl489q8vnkhiq9s,1,10.2,39.2,2024-11-24T16:39:46.099Z,2024-11-24T16:39:48Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5380943819,213,5.90,5380943811,56,Back,5380943817,212,14.3,5380943813,140,22.8,5380943815,141,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426653,733,61,2,82,52,f1h34qp5zbfl489q8vnkhiq9s,1,17.7,33.1,2024-11-24T16:39:48.718Z,2024-11-24T16:39:49Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380943843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751434921,808,61,2,82,53,f1h34qp5zbfl489q8vnkhiq9s,1,19.6,65.0,2024-11-24T16:39:49.755Z,2024-11-24T16:48:29Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380990663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751426995,735,1,2,82,57,f1h34qp5zbfl489q8vnkhiq9s,1,27.2,64.8,2024-11-24T16:39:54.004Z,2024-11-24T16:40:09Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380945709,140,71.0,5380945705,155,,5380945715,212,55.3,5380945707,56,Right,5380945713,141,19.7,5380945719,213,5.70,5380945721,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427081,736,1,2,83,12,f1h34qp5zbfl489q8vnkhiq9s,1,85.8,19.0,2024-11-24T16:40:09.019Z,2024-11-24T16:40:14Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5380946195,56,Center,5380946197,140,85.7,5380946205,212,6.4,5380946207,213,1.59,5380946201,141,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427143,737,1,2,83,17,f1h34qp5zbfl489q8vnkhiq9s,1,93.2,26.9,2024-11-24T16:40:13.915Z,2024-11-24T16:40:17Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380946605,140,88.6,5380946603,56,Right,5380946609,212,8.8,5380946611,213,4.13,5380946607,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427169,738,1,2,83,20,f1h34qp5zbfl489q8vnkhiq9s,1,84.2,29.3,2024-11-24T16:40:16.971Z,2024-11-24T16:40:18Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5380946777,213,2.81,5380946771,140,79.3,5380946775,212,5.4,5380946773,141,31.9,5380946769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427267,739,1,2,83,22,f1h34qp5zbfl489q8vnkhiq9s,1,79.0,32.8,2024-11-24T16:40:18.315Z,2024-11-24T16:40:23Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5380947307,213,1.48,5380947305,212,9.7,5380947303,141,47.0,5380947301,140,79.8,5380947299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427291,740,1,2,83,26,f1h34qp5zbfl489q8vnkhiq9s,0,79.0,46.9,2024-11-24T16:40:22.783Z,2024-11-24T16:40:25Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5380947549,233,883,5380947467,213,5.39,5380947457,140,81.3,5380947547,236,,5380947463,212,3.8,5380947553,286,,5380947459,141,42.5,5380947451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427257,883,74,2,83,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.5,63.3,2024-11-24T16:40:22.784Z,2024-11-24T16:42:14Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5380947243,285,,5380947241,56,Back,5380947601,233,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427283,884,1,2,83,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,14.9,65.2,2024-11-24T16:40:23.688Z,2024-11-24T16:57:15Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5380947393,141,53.1,5380947397,212,15.0,5380947391,140,26.9,5380947399,213,5.70,5380947387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427339,741,1,2,83,30,f1h34qp5zbfl489q8vnkhiq9s,1,71.9,48.4,2024-11-24T16:40:26.260Z,2024-11-24T16:40:27Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380947735,141,62.4,5380947733,140,54.1,5380947731,56,Center,5380947739,213,2.67,5380947737,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427359,742,1,2,83,31,f1h34qp5zbfl489q8vnkhiq9s,1,54.1,62.4,2024-11-24T16:40:27.507Z,2024-11-24T16:40:29Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380947857,213,0.40,5380947849,56,Center,5380947851,140,78.9,5380947853,141,78.5,5380947855,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427377,743,1,2,83,32,f1h34qp5zbfl489q8vnkhiq9s,1,78.9,78.9,2024-11-24T16:40:29.019Z,2024-11-24T16:41:16Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380947967,212,11.3,5380947961,56,Left,5380947969,213,2.77,5380947965,141,84.9,5380947963,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427527,744,1,2,83,34,f1h34qp5zbfl489q8vnkhiq9s,1,68.9,84.9,2024-11-24T16:40:30.652Z,2024-11-24T16:40:40Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5380948791,213,0.47,5380948785,140,78.3,5380948783,56,Left,5380948787,141,92.3,5380948789,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427513,885,83,2,83,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.5,9.4,2024-11-24T16:40:39.472Z,2024-11-24T16:40:42Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5380948883,399,7wo1hk736v1xhovvu2t2trw89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427539,745,1,2,83,44,f1h34qp5zbfl489q8vnkhiq9s,1,69.1,89.6,2024-11-24T16:40:40.491Z,2024-11-24T16:40:43Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5380948849,140,41.9,5380948855,213,3.36,5380948853,212,29.3,5380948851,141,80.3,5380948847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427691,746,1,2,83,47,f1h34qp5zbfl489q8vnkhiq9s,1,36.4,78.2,2024-11-24T16:40:43.579Z,2024-11-24T16:40:50Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5380949715,56,Back,5380949723,212,20.9,5380949725,213,4.08,5380949721,141,53.4,5380949719,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427735,747,2,2,83,53,f1h34qp5zbfl489q8vnkhiq9s,1,23.7,50.7,2024-11-24T16:40:49.925Z,2024-11-24T16:40:56Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5380949987,141,78.8,5380949985,140,64.1,5380950271,56,Center,5380950267,7,37mo55lynu3blqnb8k9ln8k16,5380950269,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427793,886,55,2,83,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.8,21.0,2024-11-24T16:40:49.926Z,2024-11-24T17:02:33Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5381036049,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427891,887,1,2,84,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.5,29.1,2024-11-24T16:41:01.448Z,2024-11-24T16:41:02Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5380950963,56,Back,5380950965,140,29.3,5380950969,212,18.7,5380950967,141,55.8,5380950961,241,,5380950971,213,1.81,5380950959,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427903,888,1,2,84,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.3,55.8,2024-11-24T16:41:02.441Z,2024-11-24T16:41:03Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5380951031,140,39.8,5380951037,213,1.06,5380951035,212,22.7,5380951033,141,85.0,5380951029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751427963,889,1,2,84,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.8,85.0,2024-11-24T16:41:03.081Z,2024-11-24T16:41:06Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5380951327,56,Back,5380951331,141,58.1,5380951333,212,22.3,5380951335,213,4.10,5380951329,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751428067,890,1,2,84,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.4,58.4,2024-11-24T16:41:06.185Z,2024-11-24T16:41:11Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5380951905,140,31.4,5380951903,56,Back,5380951909,212,26.0,5380951911,213,4.87,5380951907,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751428229,891,1,2,84,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.8,26.5,2024-11-24T16:41:11.224Z,2024-11-24T16:41:20Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5380952811,56,Back,5380952821,213,1.48,5380952819,212,34.1,5380952815,140,39.6,5380952823,1,,5380952817,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751428323,892,1,2,84,23,aqtkb4mgrz8c6iqfufj6qjbv9,0,57.7,79.1,2024-11-24T16:41:19.833Z,2024-11-24T16:41:27Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5380953365,1,,5380953353,212,40.5,5380953337,155,,5380953347,141,33.1,5380953359,213,5.40,5380953343,140,82.2,5380953339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751428291,748,44,2,84,27,f1h34qp5zbfl489q8vnkhiq9s,1,16.4,67.0,2024-11-24T16:41:23.452Z,2024-11-24T17:38:22Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380953157,56,Back,5380953531,233,893,5380953161,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751428337,893,44,2,84,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,83.6,33.0,2024-11-24T16:41:23.453Z,2024-11-24T17:38:22Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5380953545,233,748,5380953423,56,Center,5380953425,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751428307,749,1,2,84,27,f1h34qp5zbfl489q8vnkhiq9s,1,14.1,67.2,2024-11-24T16:41:23.796Z,2024-11-24T16:41:25Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5380953247,212,12.2,5380953239,3,,5380953249,213,5.29,5380953241,56,Back,5380953243,140,20.5,5380953245,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751441319,844,43,2,84,28,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-11-24T16:41:24.095Z,2024-11-24T17:20:02Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5381141709,144,44,5381026497,233,976,5381026043,285,0,5381026041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751428347,750,1,2,84,28,f1h34qp5zbfl489q8vnkhiq9s,1,20.5,52.2,2024-11-24T16:41:24.924Z,2024-11-24T16:41:27Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5380953497,140,25.4,5380953503,213,0.78,5380953501,212,7.2,5380953499,141,59.7,5380953495,56,Back,5380953493,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
