id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2742263583,742,44,2,81,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.6,79.6,2024-11-01T19:36:50.109Z,2024-11-01T19:36:56Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5331086383,285,,5331086381,56,Back,5331086463,233,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742263537,824,44,2,81,2,8gxd9ry2580pu1b1dd5ny9ymy,0,68.4,20.4,2024-11-01T19:36:50.110Z,2024-11-01T19:36:57Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331086141,286,,5331086483,233,742,5331086139,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742263655,743,1,2,81,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.5,80.3,2024-11-01T19:36:50.233Z,2024-11-01T19:48:03Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5331086729,213,0.36,5331086719,168,,5331086723,140,34.5,5331086717,3,,5331086727,212,4.5,5331086725,141,82.6,5331086721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742263731,745,1,2,81,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.9,83.8,2024-11-01T19:36:55.961Z,2024-11-01T19:37:01Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5331087203,212,10.3,5331087205,213,6.23,5331087201,141,83.0,5331087199,140,66.7,5331087197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742263747,746,3,2,81,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,72.9,95.9,2024-11-01T19:37:00.961Z,2024-11-01T19:37:02Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5331087307,56,Left,5331087343,211,,5331087309,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264057,747,5,2,81,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.3,101.3,2024-11-01T19:37:01.834Z,2024-11-01T19:58:56Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5331088991,347,,5331158797,233,825,5331088989,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742263809,825,5,2,81,14,8gxd9ry2580pu1b1dd5ny9ymy,1,22.7,-1.3,2024-11-01T19:37:01.834Z,2024-11-01T19:58:56Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5331087669,56,Back,5331087671,347,,5331158733,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742263831,826,1,2,81,17,8gxd9ry2580pu1b1dd5ny9ymy,1,19.6,0.0,2024-11-01T19:37:05.348Z,2024-11-01T19:37:06Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331087799,213,0.97,5331087785,107,,5331087787,56,Back,5331087789,140,26.6,5331087795,212,13.0,5331087791,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742263845,827,1,2,81,18,8gxd9ry2580pu1b1dd5ny9ymy,1,26.9,15.8,2024-11-01T19:37:06.436Z,2024-11-01T19:37:07Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5331087859,213,3.37,5331087853,140,21.2,5331087857,212,6.1,5331087855,141,13.8,5331087851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742263905,828,1,2,81,19,8gxd9ry2580pu1b1dd5ny9ymy,1,21.2,13.8,2024-11-01T19:37:07.084Z,2024-11-01T19:37:10Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331088187,56,Back,5331088193,212,17.8,5331088189,140,27.3,5331088195,213,1.20,5331088191,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742263985,829,1,2,81,22,8gxd9ry2580pu1b1dd5ny9ymy,1,27.2,38.0,2024-11-01T19:37:10.364Z,2024-11-01T19:37:14Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331088597,141,83.0,5331088593,56,Back,5331088595,140,34.0,5331088599,212,31.4,5331088601,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264021,830,1,2,81,26,8gxd9ry2580pu1b1dd5ny9ymy,1,34.9,84.1,2024-11-01T19:37:14.468Z,2024-11-01T19:37:16Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5331088811,213,6.07,5331088809,212,20.1,5331088805,140,53.6,5331088807,141,77.8,5331088803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264067,831,1,2,81,28,8gxd9ry2580pu1b1dd5ny9ymy,0,52.8,78.1,2024-11-01T19:37:16.540Z,2024-11-01T19:37:18Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5331089039,56,Left,5331089047,213,1.30,5331089043,141,100.0,5331089041,140,57.1,5331089045,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264213,748,5,2,81,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.9,-1.8,2024-11-01T19:37:18.154Z,2024-11-01T19:58:57Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5331089891,233,832,5331089845,56,Back,5331089847,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264071,832,5,2,81,30,8gxd9ry2580pu1b1dd5ny9ymy,0,58.1,101.8,2024-11-01T19:37:18.154Z,2024-11-01T19:58:57Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5331089923,233,748,5331089079,347,,5331089075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264655,749,18,2,82,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-11-01T19:37:49.525Z,2024-11-01T19:37:52Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5331092313,42,,5331092323,59,17,5331092389,55,750,5331092319,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264661,750,19,2,82,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-11-01T19:37:49.526Z,2024-11-01T19:37:53Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5331092359,44,Midfielder,5331092357,293,1,5331092353,59,10,5331092361,55,749,5331092347,42,,5331092351,145,11,5331092355,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264873,751,1,2,82,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.0,0.0,2024-11-01T19:37:59.602Z,2024-11-01T19:38:03Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5331093621,56,Right,5331093625,141,9.7,5331093619,107,,5331093629,213,0.24,5331093627,212,32.8,5331093623,140,63.3,5331093631,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264877,752,44,2,82,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.8,9.2,2024-11-01T19:38:03.036Z,2024-11-01T19:58:23Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5331093675,233,833,5331093655,56,Right,5331093657,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264865,833,44,2,82,15,8gxd9ry2580pu1b1dd5ny9ymy,0,35.2,90.8,2024-11-01T19:38:03.037Z,2024-11-01T19:58:23Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331093583,285,,5331093763,233,752,5331093581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264907,753,1,2,82,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.3,9.7,2024-11-01T19:38:03.683Z,2024-11-01T19:38:05Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5331093831,212,5.8,5331093827,140,67.5,5331093823,168,,5331093829,141,15.3,5331093821,3,,5331093825,56,Right,5331093833,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264913,754,1,2,82,16,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.4,12.5,2024-11-01T19:38:04.404Z,2024-11-01T19:44:27Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5331093853,140,67.0,5331093857,212,1.8,5331121579,233,870,5331093859,213,4.48,5331121577,236,,5331093855,141,9.9,5331093851,56,Right,5331121583,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742269629,870,74,2,82,16,8gxd9ry2580pu1b1dd5ny9ymy,1,39.4,85.6,2024-11-01T19:38:04.405Z,2024-11-01T19:57:44Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5331121633,233,754,5331119727,285,,5331119725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742268919,791,1,2,82,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.4,12.5,2024-11-01T19:38:05.271Z,2024-11-01T19:42:45Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5331121897,212,7.8,5331121893,141,12.5,5331121885,56,Right,5331121901,213,3.14,5331121889,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742270653,797,61,2,82,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.8,20.1,2024-11-01T19:38:06.087Z,2024-11-01T19:44:19Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5331125325,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264937,755,1,2,82,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.1,9.2,2024-11-01T19:38:07.482Z,2024-11-01T19:44:17Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5331094009,212,7.2,5331094013,213,3.83,5331094007,141,2.5,5331094003,56,Right,5331094005,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742264951,756,1,2,82,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.8,2.5,2024-11-01T19:38:08.164Z,2024-11-01T19:44:14Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5331094091,56,Center,5331094095,141,25.3,5331094097,212,24.5,5331094089,155,,5331094093,140,70.9,5331094099,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742265031,835,1,2,82,23,8gxd9ry2580pu1b1dd5ny9ymy,1,22.5,90.3,2024-11-01T19:38:10.948Z,2024-11-01T19:38:12Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5331094601,140,29.4,5331094605,212,8.8,5331094599,56,Back,5331094607,213,5.68,5331094603,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742265037,836,61,2,82,25,8gxd9ry2580pu1b1dd5ny9ymy,0,29.4,82.9,2024-11-01T19:38:12.805Z,2024-11-01T19:38:13Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5331094637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742265101,758,1,2,82,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,68.0,19.1,2024-11-01T19:38:15.391Z,2024-11-01T19:38:16Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,5331094965,56,Center,5331094973,212,5.1,5331094975,213,1.93,5331094969,140,66.3,5331094971,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742265123,837,61,2,82,28,8gxd9ry2580pu1b1dd5ny9ymy,1,28.9,76.6,2024-11-01T19:38:16.589Z,2024-11-01T19:38:16Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5331095091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742265227,759,1,2,82,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.5,39.4,2024-11-01T19:38:18.834Z,2024-11-01T19:38:22Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5331095623,56,Center,5331095627,141,62.1,5331095631,213,1.54,5331095629,212,15.4,5331095625,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742265293,760,1,2,82,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.7,62.0,2024-11-01T19:38:22.571Z,2024-11-01T19:38:25Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5331095951,140,82.1,5331095955,212,26.8,5331095949,56,Left,5331095957,213,0.82,5331095953,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742265307,761,3,2,82,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,87.6,96.3,2024-11-01T19:38:25.507Z,2024-11-01T19:38:26Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5331096061,211,,5331096037,286,,5331096033,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742265379,838,4,2,82,43,8gxd9ry2580pu1b1dd5ny9ymy,1,2.0,16.8,2024-11-01T19:38:30.733Z,2024-11-01T19:57:38Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331096487,56,Back,5331096483,13,,5331096581,233,762,5331096489,152,,5331096491,265,,5331096493,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742265387,762,4,2,82,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,98.0,83.2,2024-11-01T19:38:30.734Z,2024-11-01T19:38:32Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5331096501,265,,5331096499,152,,5331096497,56,Left,5331096503,286,,5331096495,13,,5331096619,233,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266195,839,1,2,83,26,8gxd9ry2580pu1b1dd5ny9ymy,0,7.1,7.7,2024-11-01T19:39:13.741Z,2024-11-01T19:53:03Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5331100995,152,,5331100991,5,,5331101007,1,,5331101003,212,65.2,5331100993,157,,5331100997,56,Center,5331101001,141,27.1,5331100999,140,67.9,5331101005,213,,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,
2742266203,840,43,2,83,30,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-11-01T19:39:17.934Z,2024-11-01T19:53:05Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5331101061,56,Center,5331174853,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266217,764,1,2,83,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.0,67.5,2024-11-01T19:39:18.204Z,2024-11-01T19:39:19Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5331101139,141,79.9,5331101133,157,,5331101137,140,42.0,5331101151,1,,5331101135,56,Back,5331101143,212,19.7,5331101147,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266235,765,1,2,83,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.0,79.9,2024-11-01T19:39:19.507Z,2024-11-01T19:39:20Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5331101275,213,1.92,5331101271,212,8.8,5331101269,141,92.1,5331101267,140,39.1,5331101263,3,,5331101265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266363,767,3,2,83,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.5,84.6,2024-11-01T19:39:22.564Z,2024-11-01T19:58:06Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5331101927,56,Back,5331101999,233,841,5331101929,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266321,841,45,2,83,34,8gxd9ry2580pu1b1dd5ny9ymy,0,62.5,15.4,2024-11-01T19:39:22.564Z,2024-11-01T19:58:07Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331101645,285,,5331102011,233,767,5331101643,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266371,768,50,2,83,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.6,93.0,2024-11-01T19:39:26.188Z,2024-11-01T19:57:59Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5331101967,56,Back,5331173351,233,885,5331101969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742271185,885,7,2,83,38,8gxd9ry2580pu1b1dd5ny9ymy,0,59.4,7.0,2024-11-01T19:39:26.189Z,2024-11-01T19:57:59Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5331173325,233,768,5331128131,56,Right,5331128133,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266387,769,61,2,83,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.8,96.5,2024-11-01T19:39:26.856Z,2024-11-01T19:39:28Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5331102063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266395,770,5,2,83,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.1,101.0,2024-11-01T19:39:27.452Z,2024-11-01T19:58:58Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5331102695,233,842,5331102103,56,Back,5331102105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266487,842,5,2,83,39,8gxd9ry2580pu1b1dd5ny9ymy,1,58.9,-1.0,2024-11-01T19:39:27.452Z,2024-11-01T19:58:57Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5331102655,233,770,5331102605,347,,5331102603,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266543,843,1,2,83,44,8gxd9ry2580pu1b1dd5ny9ymy,1,55.5,0.0,2024-11-01T19:39:32.557Z,2024-11-01T19:39:36Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5331102925,212,34.3,5331102921,140,48.2,5331102923,141,48.1,5331102917,107,,5331102927,213,1.80,5331102929,1,,5331102919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266605,844,1,2,83,48,8gxd9ry2580pu1b1dd5ny9ymy,1,48.2,48.1,2024-11-01T19:39:36.045Z,2024-11-01T19:39:39Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5331103221,56,Center,5331103225,141,68.5,5331103227,212,15.6,5331103223,140,54.9,5331103229,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266641,845,1,2,83,51,8gxd9ry2580pu1b1dd5ny9ymy,0,54.3,65.1,2024-11-01T19:39:39.637Z,2024-11-01T19:39:40Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5331103455,212,13.5,5331103451,140,60.8,5331103453,141,47.9,5331103449,56,Center,5331103457,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266679,771,1,2,83,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.1,53.0,2024-11-01T19:39:41.772Z,2024-11-01T19:39:43Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5331103659,212,6.0,5331103651,140,38.6,5331103655,141,60.0,5331103663,213,0.91,5331103647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266769,773,1,2,83,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.0,76.7,2024-11-01T19:39:47.348Z,2024-11-01T19:39:49Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5331104213,213,1.14,5331104209,141,93.5,5331104211,212,12.6,5331104205,56,Left,5331104207,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266835,774,1,2,84,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.0,93.5,2024-11-01T19:39:49.580Z,2024-11-01T19:39:51Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5331104441,212,24.8,5331104437,140,37.4,5331104443,213,3.22,5331104435,56,Back,5331104439,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266849,775,1,2,84,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.4,90.8,2024-11-01T19:39:51.636Z,2024-11-01T19:39:52Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5331104531,213,5.19,5331104523,56,Back,5331104527,141,79.6,5331104529,212,8.6,5331104525,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742266921,776,1,2,84,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.2,79.6,2024-11-01T19:39:52.380Z,2024-11-01T19:39:55Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5331104895,141,74.7,5331104891,140,22.2,5331104901,213,3.31,5331104899,212,20.2,5331104887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267091,777,1,2,84,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.3,74.4,2024-11-01T19:39:55.572Z,2024-11-01T19:40:03Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5331105827,212,18.5,5331105823,140,8.7,5331105829,213,3.83,5331105821,56,Back,5331105825,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267119,778,1,2,84,15,aqtkb4mgrz8c6iqfufj6qjbv9,0,7.4,50.0,2024-11-01T19:40:03.125Z,2024-11-01T19:40:04Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5331105967,213,6.11,5331105963,141,35.1,5331105957,157,,5331105961,140,64.0,5331105965,212,60.3,5331105959,56,Center,5331105969,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267131,846,1,2,84,16,8gxd9ry2580pu1b1dd5ny9ymy,0,34.5,63.0,2024-11-01T19:40:04.037Z,2024-11-01T19:40:05Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5331106029,140,54.3,5331106035,213,0.62,5331106031,141,84.7,5331106025,3,,5331106027,56,Left,5331106033,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267235,779,1,2,84,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.9,6.1,2024-11-01T19:40:07.620Z,2024-11-01T19:40:11Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5331106651,212,15.6,5331106653,213,2.94,5331106649,141,10.7,5331106645,56,Back,5331106647,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267249,780,1,2,84,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.2,10.7,2024-11-01T19:40:11.149Z,2024-11-01T19:40:12Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5331106755,141,21.6,5331106751,56,Back,5331106759,213,1.15,5331106753,140,47.4,5331106757,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267315,781,1,2,84,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.4,21.6,2024-11-01T19:40:11.980Z,2024-11-01T19:41:31Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5331107129,141,27.1,5331107127,140,44.1,5331107133,213,2.32,5331107125,56,Back,5331107131,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267355,782,1,2,84,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.2,29.4,2024-11-01T19:40:17.060Z,2024-11-01T19:40:17Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5331107325,140,32.7,5331107335,213,2.18,5331107331,212,13.8,5331107323,56,Back,5331107329,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267539,783,1,2,84,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.7,46.0,2024-11-01T19:40:17.404Z,2024-11-01T19:40:27Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5331108235,56,Back,5331108243,213,3.24,5331108241,212,21.5,5331108237,140,12.3,5331108239,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267663,784,1,2,84,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.8,38.5,2024-11-01T19:40:27.182Z,2024-11-01T19:40:33Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5331108909,56,Right,5331108913,141,10.0,5331108917,213,5.97,5331108907,157,,5331108919,1,,5331108915,212,62.9,5331108911,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267669,785,1,2,84,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,75.8,10.0,2024-11-01T19:40:32.716Z,2024-11-01T19:49:34Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5331108949,56,Right,5331108951,140,78.6,5331108955,212,4.1,5331108947,3,,5331108957,213,0.76,5331108953,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742267647,847,61,2,84,45,8gxd9ry2580pu1b1dd5ny9ymy,1,27.7,86.6,2024-11-01T19:40:33.063Z,2024-11-01T19:40:33Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5331108823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
