id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2722817755,751,18,2,83,35,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-20T18:13:15.589Z,2024-09-20T18:14:58Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224721071,42,,5224721075,59,11,5224721205,55,752,5224735257,189,,5224721073,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722817771,752,19,2,83,35,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-20T18:13:15.590Z,2024-09-20T18:15:00Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5224721153,145,7,5224721167,55,751,5224721157,292,5,5224735475,189,,5224721149,42,,5224721161,44,Midfielder,5224721155,59,26,5224721159,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722818601,821,18,2,83,50,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-20T18:13:29.753Z,2024-09-20T18:13:51Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5224725425,42,,5224725429,59,9,5224725539,55,822,5224725427,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722818609,822,19,2,83,50,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-20T18:13:29.754Z,2024-09-20T18:13:51Z,5moycfv7blzfnjqiruao7dv6c,C. Holmelund,,5224725465,59,19,5224725469,293,2,5224725459,42,,5224725473,55,821,5224725467,292,8,5224725471,44,Forward,5224725463,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722818911,823,1,2,84,6,b8oqgvx1ijeyn6y1cn6929ix4,1,86.2,100.0,2024-09-20T18:13:45.777Z,2024-09-20T18:13:50Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224727061,107,,5224727073,212,30.3,5224727069,140,90.1,5224727065,56,Center,5224727077,1,,5224727071,141,57.9,5224727075,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722818921,824,61,2,84,8,b8oqgvx1ijeyn6y1cn6929ix4,1,90.0,57.8,2024-09-20T18:13:48.139Z,2024-09-20T19:12:22Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224727127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722819107,755,12,2,84,9,b2vft81kyjurzbmekvgrqwr64,1,8.5,47.8,2024-09-20T18:13:49.208Z,2024-09-20T18:13:58Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5224728131,141,46.0,5224728133,212,11.2,5224728127,56,Back,5224728135,213,6.17,5224728129,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722836747,937,61,2,84,12,b8oqgvx1ijeyn6y1cn6929ix4,1,86.1,66.7,2024-09-20T18:13:51.649Z,2024-09-20T18:27:55Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5224823607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722819015,825,1,2,84,13,b8oqgvx1ijeyn6y1cn6929ix4,1,87.0,67.9,2024-09-20T18:13:52.993Z,2024-09-20T18:13:54Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,5224727623,140,86.5,5224727621,56,Left,5224727627,212,9.4,5224727625,141,81.7,5224727629,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722819093,826,1,2,84,14,b8oqgvx1ijeyn6y1cn6929ix4,0,85.9,83.2,2024-09-20T18:13:54.362Z,2024-09-20T18:13:58Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224728057,213,5.14,5224728037,2,,5224728041,56,Center,5224728039,155,,5224728047,141,33.3,5224728059,1,,5224728055,212,37.3,5224728043,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722819697,756,5,2,84,18,b2vft81kyjurzbmekvgrqwr64,1,-0.9,66.6,2024-09-20T18:13:57.842Z,2024-09-20T18:32:11Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,5224731347,56,Back,5224731351,346,,5224731467,233,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722819101,827,5,2,84,18,b8oqgvx1ijeyn6y1cn6929ix4,0,100.9,33.4,2024-09-20T18:13:57.842Z,2024-09-20T18:32:11Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224731497,233,756,5224728103,56,Center,5224728105,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722819785,757,1,2,84,46,b2vft81kyjurzbmekvgrqwr64,0,3.7,47.9,2024-09-20T18:14:26.288Z,2024-09-20T18:14:30Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224731863,124,,5224731871,212,48.5,5224731867,140,48.3,5224731875,1,,5224731873,213,6.02,5224731877,74,,5224731869,141,29.1,5224731865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722819869,828,1,2,84,52,b8oqgvx1ijeyn6y1cn6929ix4,0,34.2,69.7,2024-09-20T18:14:32.611Z,2024-09-20T18:14:35Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224732313,157,,5224732323,213,5.75,5224732317,140,73.1,5224732321,212,47.5,5224732325,1,,5224732315,56,Center,5224732319,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722819897,758,44,2,84,56,b2vft81kyjurzbmekvgrqwr64,1,29.4,66.2,2024-09-20T18:14:35.920Z,2024-09-20T18:31:31Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224732643,233,829,5224732475,56,Back,5224732477,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722819929,829,44,2,84,56,b8oqgvx1ijeyn6y1cn6929ix4,0,70.6,33.8,2024-09-20T18:14:35.921Z,2024-09-20T18:31:31Z,1u46uhxe7outj2f8tsga2nx0p,E. Agyiri,,5224732619,56,Center,5224732621,286,,5224732685,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722819965,759,1,2,84,56,b2vft81kyjurzbmekvgrqwr64,1,33.4,66.4,2024-09-20T18:14:36.295Z,2024-09-20T18:14:39Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224732803,3,,5224732813,213,0.61,5224732811,212,7.0,5224732807,140,38.9,5224732809,141,72.3,5224732805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820001,760,1,2,84,59,b2vft81kyjurzbmekvgrqwr64,1,38.9,72.3,2024-09-20T18:14:39.231Z,2024-09-20T18:14:40Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5224733049,141,49.3,5224733045,140,27.2,5224733053,213,4.05,5224733041,56,Back,5224733051,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820041,761,1,2,85,1,b2vft81kyjurzbmekvgrqwr64,1,27.2,49.3,2024-09-20T18:14:40.759Z,2024-09-20T18:14:42Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224733209,141,21.6,5224733205,56,Back,5224733207,140,20.7,5224733211,212,20.0,5224733213,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820097,762,1,2,85,2,b2vft81kyjurzbmekvgrqwr64,1,20.7,21.6,2024-09-20T18:14:42.184Z,2024-09-20T18:14:45Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224733589,141,11.9,5224733591,212,25.7,5224733593,213,6.02,5224733587,140,44.4,5224733583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820189,763,1,2,85,5,b2vft81kyjurzbmekvgrqwr64,1,48.9,10.7,2024-09-20T18:14:44.999Z,2024-09-20T18:14:49Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5224734037,56,Center,5224734045,213,0.42,5224734039,140,65.6,5224734041,141,22.2,5224734043,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820207,764,1,2,85,9,b2vft81kyjurzbmekvgrqwr64,1,73.2,22.4,2024-09-20T18:14:49.319Z,2024-09-20T18:14:50Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5224734153,141,14.7,5224734157,213,3.57,5224734149,56,Right,5224734151,140,62.3,5224734155,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820243,765,1,2,85,10,b2vft81kyjurzbmekvgrqwr64,1,62.3,14.7,2024-09-20T18:14:50.111Z,2024-09-20T18:14:51Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224734347,213,0.78,5224734343,141,23.0,5224734337,56,Center,5224734345,212,8.0,5224734341,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820303,766,1,2,85,12,b2vft81kyjurzbmekvgrqwr64,1,64.9,21.9,2024-09-20T18:14:51.759Z,2024-09-20T18:14:54Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224734639,140,36.1,5224734637,56,Back,5224734645,213,3.01,5224734643,212,30.5,5224734641,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820391,767,1,2,85,14,b2vft81kyjurzbmekvgrqwr64,1,36.1,27.6,2024-09-20T18:14:54.159Z,2024-09-20T18:14:57Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,5224735109,56,Back,5224735115,141,73.2,5224735119,212,31.3,5224735121,213,1.71,5224735111,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820437,768,1,2,85,17,b2vft81kyjurzbmekvgrqwr64,1,32.0,73.2,2024-09-20T18:14:57.359Z,2024-09-20T18:14:59Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224735339,212,21.6,5224735335,140,16.9,5224735337,141,51.6,5224735333,56,Back,5224735341,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820519,769,1,2,85,19,b2vft81kyjurzbmekvgrqwr64,1,16.9,51.6,2024-09-20T18:14:59.295Z,2024-09-20T18:15:03Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224735837,213,4.80,5224735827,140,18.0,5224735823,56,Back,5224735835,212,13.9,5224735831,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820637,770,1,2,85,23,b2vft81kyjurzbmekvgrqwr64,1,19.0,23.1,2024-09-20T18:15:03.152Z,2024-09-20T18:15:08Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,5224736477,212,65.8,5224736469,155,,5224736473,140,81.2,5224736481,1,,5224736479,213,6.16,5224736475,141,10.9,5224736471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820641,771,61,2,85,28,b2vft81kyjurzbmekvgrqwr64,0,80.4,10.3,2024-09-20T18:15:07.872Z,2024-09-20T18:15:08Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5224736513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722820657,772,5,2,85,29,b2vft81kyjurzbmekvgrqwr64,0,83.1,-1.7000000000000002,2024-09-20T18:15:08.953Z,2024-09-20T18:32:12Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5224736589,56,Right,5224738805,233,830,5224736593,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821061,830,5,2,85,29,b8oqgvx1ijeyn6y1cn6929ix4,1,16.9,101.7,2024-09-20T18:15:08.953Z,2024-09-20T18:32:11Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5224738727,347,,5224738771,233,772,5224738725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821161,831,1,2,85,46,b8oqgvx1ijeyn6y1cn6929ix4,1,20.2,100.0,2024-09-20T18:15:25.744Z,2024-09-20T18:15:31Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5224739389,140,4.5,5224739385,107,,5224739393,212,25.2,5224739397,1,,5224739391,141,73.3,5224739387,56,Back,5224739395,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821267,832,1,2,85,51,b8oqgvx1ijeyn6y1cn6929ix4,1,12.8,65.4,2024-09-20T18:15:31.639Z,2024-09-20T18:15:36Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5224740003,56,Back,5224740011,213,1.46,5224740007,141,91.1,5224740009,212,17.6,5224740005,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821291,833,1,2,85,57,b8oqgvx1ijeyn6y1cn6929ix4,1,16.0,91.2,2024-09-20T18:15:36.791Z,2024-09-20T18:15:38Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5224740131,141,97.4,5224740129,140,29.0,5224740125,56,Back,5224740135,213,0.30,5224740133,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821355,834,1,2,85,58,b8oqgvx1ijeyn6y1cn6929ix4,1,29.0,97.4,2024-09-20T18:15:37.978Z,2024-09-20T18:26:41Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224740475,213,3.55,5224740467,56,Back,5224740471,141,90.0,5224740469,140,17.8,5224740473,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821417,835,1,2,86,2,b8oqgvx1ijeyn6y1cn6929ix4,1,17.8,90.0,2024-09-20T18:15:41.751Z,2024-09-20T18:15:45Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5224740905,140,22.0,5224740909,212,36.5,5224740907,141,36.7,5224740911,213,4.83,5224740913,1,,5224740903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821469,836,1,2,86,5,b8oqgvx1ijeyn6y1cn6929ix4,1,22.1,32.7,2024-09-20T18:15:44.879Z,2024-09-20T18:15:47Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224741183,56,Back,5224741191,213,1.67,5224741185,140,20.3,5224741189,212,18.6,5224741187,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821507,837,1,2,86,7,b8oqgvx1ijeyn6y1cn6929ix4,1,22.6,61.1,2024-09-20T18:15:47.047Z,2024-09-20T18:15:49Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5224741383,212,19.6,5224741381,141,89.7,5224741377,56,Back,5224741385,213,1.46,5224741379,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821563,838,1,2,86,9,b8oqgvx1ijeyn6y1cn6929ix4,1,24.6,89.7,2024-09-20T18:15:48.871Z,2024-09-20T18:15:52Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5224741673,213,0.41,5224741669,141,96.0,5224741665,56,Back,5224741671,212,10.9,5224741667,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821581,839,1,2,86,12,b8oqgvx1ijeyn6y1cn6929ix4,1,33.4,90.0,2024-09-20T18:15:52.098Z,2024-09-20T18:15:53Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224741813,212,14.2,5224741811,141,69.1,5224741809,140,34.3,5224741805,56,Back,5224741815,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821659,840,1,2,86,13,b8oqgvx1ijeyn6y1cn6929ix4,1,34.3,69.1,2024-09-20T18:15:53.599Z,2024-09-20T18:15:56Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224742217,212,14.7,5224742219,213,1.99,5224742215,141,88.9,5224742213,140,28.6,5224742211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821685,841,1,2,86,17,b8oqgvx1ijeyn6y1cn6929ix4,1,28.6,88.9,2024-09-20T18:15:56.777Z,2024-09-20T18:15:58Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5224742401,212,41.3,5224742403,213,6.02,5224742393,155,,5224742405,1,,5224742395,56,Center,5224742399,141,73.0,5224742397,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821819,842,1,2,86,18,b8oqgvx1ijeyn6y1cn6929ix4,1,66.7,72.9,2024-09-20T18:15:58.007Z,2024-09-20T18:16:04Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5224743099,141,88.9,5224743101,212,19.5,5224743103,213,0.59,5224743097,140,82.1,5224743089,3,,5224743093,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821829,843,1,2,86,25,b8oqgvx1ijeyn6y1cn6929ix4,0,90.1,75.9,2024-09-20T18:16:04.778Z,2024-09-20T18:16:14Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,5224743159,212,4.8,5224744273,233,773,5224743161,213,4.35,5224743155,140,88.5,5224743153,56,Center,5224744279,286,,5224743157,141,69.3,5224744271,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821837,773,74,2,86,25,b2vft81kyjurzbmekvgrqwr64,1,13.5,24.6,2024-09-20T18:16:04.779Z,2024-09-20T18:30:50Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224744301,233,843,5224743215,56,Back,5224744215,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821843,844,61,2,86,26,b8oqgvx1ijeyn6y1cn6929ix4,1,88.5,69.3,2024-09-20T18:16:05.977Z,2024-09-20T18:16:06Z,cqgmx6eiriomccxfhykh31r10,B. Kvist,,5224743233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722821951,845,1,2,86,29,b8oqgvx1ijeyn6y1cn6929ix4,1,79.9,64.9,2024-09-20T18:16:09.528Z,2024-09-20T18:16:10Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5224743861,213,2.23,5224743855,140,77.4,5224743859,212,4.3,5224743857,141,69.9,5224743853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822009,846,1,2,86,31,b8oqgvx1ijeyn6y1cn6929ix4,1,77.4,69.9,2024-09-20T18:16:10.735Z,2024-09-20T18:16:13Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224744181,212,11.5,5224744183,213,0.83,5224744179,141,82.3,5224744175,56,Left,5224744177,140,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822029,847,1,2,86,34,b8oqgvx1ijeyn6y1cn6929ix4,1,85.7,89.1,2024-09-20T18:16:13.751Z,2024-09-20T18:16:15Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224744343,213,3.97,5224744341,212,11.6,5224744335,56,Center,5224744339,141,76.6,5224744337,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822077,848,1,2,86,35,b8oqgvx1ijeyn6y1cn6929ix4,1,78.2,76.6,2024-09-20T18:16:15.111Z,2024-09-20T18:16:18Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224744623,141,89.6,5224744627,213,0.92,5224744621,140,84.6,5224744619,56,Left,5224744625,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822081,849,1,2,86,38,b8oqgvx1ijeyn6y1cn6929ix4,0,91.0,90.2,2024-09-20T18:16:17.879Z,2024-09-20T18:16:18Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224744659,155,,5224744661,56,Center,5224744665,141,60.6,5224744669,213,4.64,5224744657,2,,5224744663,140,89.7,5224744667,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822203,774,12,2,86,39,b2vft81kyjurzbmekvgrqwr64,1,12.1,36.0,2024-09-20T18:16:19.471Z,2024-09-20T18:16:23Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224745293,213,1.11,5224745287,140,24.7,5224745289,141,74.8,5224745291,212,29.5,5224745283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822231,850,1,2,86,43,b8oqgvx1ijeyn6y1cn6929ix4,0,75.2,29.8,2024-09-20T18:16:23.343Z,2024-09-20T18:16:24Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5224745417,56,Center,5224745425,212,7.6,5224745427,213,0.39,5224745419,140,81.9,5224745423,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822285,775,8,2,86,46,b2vft81kyjurzbmekvgrqwr64,1,36.3,34.3,2024-09-20T18:16:26.407Z,2024-09-20T18:16:26Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224745689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822313,776,83,2,86,47,b2vft81kyjurzbmekvgrqwr64,0,36.3,34.3,2024-09-20T18:16:27.150Z,2024-09-20T18:16:29Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224746025,399,1u46uhxe7outj2f8tsga2nx0p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822331,851,1,2,86,48,b8oqgvx1ijeyn6y1cn6929ix4,1,73.2,43.6,2024-09-20T18:16:27.734Z,2024-09-20T18:16:28Z,1u46uhxe7outj2f8tsga2nx0p,E. Agyiri,,5224745911,213,1.88,5224745903,56,Center,5224745909,212,9.9,5224745905,140,70.3,5224745907,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822349,852,1,2,86,48,b8oqgvx1ijeyn6y1cn6929ix4,1,70.3,57.5,2024-09-20T18:16:28.440Z,2024-09-20T18:16:30Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224745983,141,49.3,5224745987,213,3.60,5224745979,56,Center,5224745981,140,59.5,5224745985,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822483,853,1,2,86,50,b8oqgvx1ijeyn6y1cn6929ix4,1,59.5,49.3,2024-09-20T18:16:30.062Z,2024-09-20T18:16:34Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224746675,213,1.26,5224746667,141,87.5,5224746671,212,27.3,5224746663,140,67.5,5224746661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822533,854,1,2,86,55,b8oqgvx1ijeyn6y1cn6929ix4,0,67.5,89.1,2024-09-20T18:16:34.719Z,2024-09-20T18:16:37Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5224746897,212,44.4,5224746903,1,,5224746893,141,33.0,5224746901,213,5.25,5224746883,155,,5224746891,140,89.1,5224746887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822561,777,44,2,86,56,b2vft81kyjurzbmekvgrqwr64,1,12.2,66.4,2024-09-20T18:16:36.622Z,2024-09-20T18:31:31Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5224747027,285,,5224747167,233,855,5224747025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822543,855,44,2,86,56,b8oqgvx1ijeyn6y1cn6929ix4,0,87.8,33.6,2024-09-20T18:16:36.623Z,2024-09-20T18:31:31Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5224746949,286,,5224746947,56,Center,5224747207,233,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822575,778,12,2,86,57,b2vft81kyjurzbmekvgrqwr64,1,14.5,69.1,2024-09-20T18:16:37.530Z,2024-09-20T18:16:43Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5224747105,213,6.23,5224747137,15,,5224747097,56,Back,5224747101,141,67.8,5224747099,140,29.0,5224747103,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822693,779,4,2,87,1,b2vft81kyjurzbmekvgrqwr64,1,26.8,66.2,2024-09-20T18:16:41.077Z,2024-09-20T18:16:49Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5224747943,295,,5224747941,13,,5224747947,152,,5224747957,233,856,5224747945,56,Back,5224747949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722822623,856,4,2,87,1,b8oqgvx1ijeyn6y1cn6929ix4,0,73.2,33.8,2024-09-20T18:16:41.078Z,2024-09-20T18:16:48Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224747567,56,Center,5224748003,233,779,5224747571,286,,5224747563,13,,5224747569,152,,5224747565,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722823401,780,1,2,87,28,b2vft81kyjurzbmekvgrqwr64,1,23.5,74.1,2024-09-20T18:17:07.755Z,2024-09-20T18:17:15Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224751331,5,,5224751343,212,46.4,5224751335,152,,5224751339,140,67.5,5224751347,1,,5224751341,141,67.3,5224751333,157,,5224751337,56,Center,5224751345,213,,,,,,,,,,,,,,,,,,,,,,6.18,,,,,,,
2722823433,781,44,2,87,34,b2vft81kyjurzbmekvgrqwr64,1,67.4,71.6,2024-09-20T18:17:13.967Z,2024-09-20T18:31:32Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5224751555,233,857,5224751461,286,,5224751457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
