id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2721551917,610,7,2,68,48,b2vft81kyjurzbmekvgrqwr64,0,27.0,93.3,2024-09-16T17:57:41.722Z,2024-09-16T18:33:40Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217701761,285,,5217701643,56,Back,5217734325,233,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721551935,594,61,2,68,49,6wwwud48qahpwrfxs20334qk5,1,72.1,1.9,2024-09-16T17:57:43.398Z,2024-09-16T17:57:48Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217701755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721551929,593,5,2,68,50,6wwwud48qahpwrfxs20334qk5,0,72.4,-1.2,2024-09-16T17:57:44.033Z,2024-09-16T18:28:48Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217701937,233,611,5217701729,56,Right,5217701731,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721551933,611,5,2,68,50,b2vft81kyjurzbmekvgrqwr64,1,27.6,101.2,2024-09-16T17:57:44.033Z,2024-09-16T18:28:48Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217701753,347,,5217701915,233,593,5217701751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552281,617,18,2,69,27,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-16T17:58:21.011Z,2024-09-16T18:01:21Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5217703859,55,618,5217703813,59,14,5217703809,42,,5217703811,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552285,618,19,2,69,27,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-16T17:58:21.012Z,2024-09-16T18:01:22Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5217703837,293,3,5217703841,55,617,5217703833,59,9,5217703839,44,Forward,5217703827,42,,5217703831,145,9,5217703835,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552151,613,1,2,69,44,b2vft81kyjurzbmekvgrqwr64,0,31.6,100.0,2024-09-16T17:58:38.420Z,2024-09-16T18:01:34Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5217702961,140,41.6,5217707647,189,,5217702965,212,13.7,5217702967,213,5.58,5217702957,107,,5217702959,56,Back,5217702963,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552165,614,61,2,69,45,b2vft81kyjurzbmekvgrqwr64,0,41.6,87.1,2024-09-16T17:58:39.253Z,2024-09-16T18:01:35Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5217703035,56,Back,5217707707,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552157,595,5,2,69,47,6wwwud48qahpwrfxs20334qk5,1,72.4,-1.0,2024-09-16T17:58:41.250Z,2024-09-16T18:01:35Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5217704019,347,,5217707863,189,,5217704029,233,615,5217702999,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552173,615,5,2,69,47,b2vft81kyjurzbmekvgrqwr64,0,27.6,101.0,2024-09-16T17:58:41.250Z,2024-09-16T18:28:48Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5217703059,347,,5217704033,233,595,5217703057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552171,596,1,2,69,48,6wwwud48qahpwrfxs20334qk5,1,73.2,0.0,2024-09-16T17:58:41.601Z,2024-09-16T17:59:26Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5217703051,213,1.50,5217703047,141,26.4,5217703043,56,Center,5217703049,212,18.7,5217703045,140,74.4,5217704069,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552185,597,1,2,69,49,6wwwud48qahpwrfxs20334qk5,1,74.4,26.8,2024-09-16T17:58:42.649Z,2024-09-16T17:58:46Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5217703123,140,65.4,5217703129,213,2.49,5217703125,141,37.4,5217703127,212,11.9,5217703121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552191,598,1,2,69,52,6wwwud48qahpwrfxs20334qk5,1,65.3,37.4,2024-09-16T17:58:46.481Z,2024-09-16T18:02:33Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217703167,141,16.4,5217703169,212,14.5,5217703163,56,Right,5217703165,140,63.1,5217703171,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552207,599,1,2,69,54,6wwwud48qahpwrfxs20334qk5,1,62.7,16.1,2024-09-16T17:58:48.418Z,2024-09-16T17:58:50Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5217703255,140,51.0,5217703259,212,12.5,5217703253,56,Right,5217703261,213,2.97,5217703257,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552223,600,1,2,69,56,6wwwud48qahpwrfxs20334qk5,1,51.0,19.2,2024-09-16T17:58:50.089Z,2024-09-16T17:58:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217703393,140,44.5,5217703399,213,1.87,5217703397,212,23.1,5217703395,141,51.6,5217703391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552231,601,1,2,70,0,6wwwud48qahpwrfxs20334qk5,1,45.0,51.6,2024-09-16T17:58:54.042Z,2024-09-16T17:58:55Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217703443,56,Right,5217703449,212,30.3,5217703445,140,65.0,5217703447,141,19.4,5217703451,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552235,602,1,2,70,2,6wwwud48qahpwrfxs20334qk5,1,65.0,19.5,2024-09-16T17:58:55.698Z,2024-09-16T17:58:57Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5217703477,140,72.8,5217703481,212,9.1,5217703479,141,25.2,5217703483,213,0.44,5217703475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552239,603,1,2,70,3,6wwwud48qahpwrfxs20334qk5,1,72.9,25.2,2024-09-16T17:58:56.809Z,2024-09-16T17:58:58Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217703523,156,,5217703511,141,30.7,5217703509,140,65.8,5217703507,56,Center,5217703515,213,2.68,5217703513,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552245,604,1,2,70,4,6wwwud48qahpwrfxs20334qk5,1,66.2,30.6,2024-09-16T17:58:58.081Z,2024-09-16T17:58:59Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5217703537,141,32.7,5217703539,212,8.8,5217703533,56,Center,5217703535,140,74.5,5217703541,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552263,605,4,2,70,8,6wwwud48qahpwrfxs20334qk5,1,73.0,34.2,2024-09-16T17:59:02.061Z,2024-09-16T18:28:58Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5217703677,56,Center,5217703683,286,,5217704511,233,616,5217703675,13,,5217703679,152,,5217703681,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552251,616,4,2,70,8,b2vft81kyjurzbmekvgrqwr64,0,27.0,65.8,2024-09-16T17:59:02.062Z,2024-09-16T18:28:58Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5217704521,233,605,5217703595,152,,5217703591,13,,5217703599,285,,5217703593,56,Back,5217703597,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552345,619,17,2,70,11,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-16T17:59:05.461Z,2024-09-16T17:59:40Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5217704219,392,,5217704221,13,243,5217704217,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552489,606,1,2,71,2,6wwwud48qahpwrfxs20334qk5,1,75.2,21.2,2024-09-16T17:59:56.530Z,2024-09-16T18:01:29Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5217705027,152,,5217707589,278,,5217705031,140,71.3,5217705035,212,4.1,5217705029,56,Center,5217705037,213,3.12,5217705033,141,21.3,5217705025,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552543,607,1,2,71,4,6wwwud48qahpwrfxs20334qk5,1,71.4,21.8,2024-09-16T17:59:57.922Z,2024-09-16T19:29:03Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5217705307,155,,5217705315,212,31.7,5217705309,56,Center,5217705311,140,90.8,5217705313,141,57.5,5217705317,213,0.87,5217705305,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552549,608,61,2,71,11,6wwwud48qahpwrfxs20334qk5,0,90.8,57.5,2024-09-16T18:00:05.145Z,2024-09-16T19:30:51Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217705351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552519,620,12,2,71,11,b2vft81kyjurzbmekvgrqwr64,1,2.8,47.9,2024-09-16T18:00:05.245Z,2024-09-16T19:29:12Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5218047095,167,,5218047103,213,4.24,5218047101,212,7.9,5218047097,140,0.0,5218047099,141,37.6,5217705199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552553,609,6,2,71,12,6wwwud48qahpwrfxs20334qk5,1,94.1,54.4,2024-09-16T18:00:06.276Z,2024-09-16T18:29:10Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217705395,73,,5217705393,56,Center,5217705413,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552525,621,6,2,71,12,b2vft81kyjurzbmekvgrqwr64,0,5.9,45.6,2024-09-16T18:00:06.276Z,2024-09-16T18:29:10Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5217705419,233,609,5217705255,56,Back,5217705257,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552567,610,1,2,71,19,6wwwud48qahpwrfxs20334qk5,1,99.5,99.5,2024-09-16T18:00:13.170Z,2024-09-16T18:00:20Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5217705467,141,84.5,5217705463,56,Left,5217705469,212,13.0,5217705461,6,,5217705465,140,91.8,5217705471,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552591,611,1,2,71,20,6wwwud48qahpwrfxs20334qk5,1,91.8,84.5,2024-09-16T18:00:14.250Z,2024-09-16T18:01:01Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,1.0,,5217706899,154,,5217705611,141,90.5,5217705609,140,85.6,5217705607,56,Left,5217705615,213,2.58,5217705613,212,7.7,5217706897,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552601,612,15,2,71,26,6wwwud48qahpwrfxs20334qk5,1,84.2,74.4,2024-09-16T18:00:19.898Z,2024-09-16T19:00:49Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5217706945,102,50.6,5217706937,29,,5217706941,55,611,5217706771,82,,5217706939,154,,5217706949,146,93.6,5217705681,56,Center,5217930489,78,,5217706947,103,19,5217706955,231,5217706765,25,5217706951,147,5217706977,233,622,5217706953,230,96.7,5217706767,20,,5217705679,64,,54.9,,60.3,,,,,,
2721552603,622,10,2,71,26,b2vft81kyjurzbmekvgrqwr64,1,9.0,33.2,2024-09-16T18:00:19.998Z,2024-09-16T18:01:02Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5217705689,94,,5217706981,233,612,5217705691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552621,613,6,2,71,27,6wwwud48qahpwrfxs20334qk5,1,91.2,61.6,2024-09-16T18:00:20.912Z,2024-09-16T18:29:10Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5217705839,73,,5217705861,233,623,5217705837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552609,623,6,2,71,27,b2vft81kyjurzbmekvgrqwr64,0,8.8,38.4,2024-09-16T18:00:20.912Z,2024-09-16T18:00:27Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5217705909,233,613,5217705719,73,,5217705717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552689,614,1,2,71,32,6wwwud48qahpwrfxs20334qk5,1,99.5,99.5,2024-09-16T18:00:25.819Z,2024-09-16T18:00:36Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5217706115,141,94.5,5217706111,56,Left,5217706109,6,,5217706119,213,3.30,5217706113,140,79.7,5217706117,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552697,615,1,2,71,40,6wwwud48qahpwrfxs20334qk5,0,88.2,86.2,2024-09-16T18:00:33.811Z,2024-09-16T18:00:35Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5217706155,141,65.1,5217706151,56,Center,5217706153,140,91.3,5217706159,213,4.94,5217706149,155,,5217706147,2,,5217706157,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552703,624,12,2,71,41,b2vft81kyjurzbmekvgrqwr64,1,9.3,40.6,2024-09-16T18:00:35.388Z,2024-09-16T18:00:40Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5217706181,56,Back,5217706187,212,30.1,5217706183,140,13.6,5217706189,213,1.42,5217706185,141,84.4,5217706195,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552817,616,1,2,71,44,6wwwud48qahpwrfxs20334qk5,0,91.6,17.6,2024-09-16T18:00:38.379Z,2024-09-16T18:28:20Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5217706737,140,83.2,5217706743,213,3.27,5217706735,56,Right,5217706739,141,15.9,5217706741,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721552737,625,79,2,71,48,b2vft81kyjurzbmekvgrqwr64,0,0.0,0.0,2024-09-16T18:00:42.556Z,2024-09-16T18:00:42Z,,,,,5217706327,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555635,618,79,2,77,17,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-16T18:06:10.927Z,2024-09-16T18:06:11Z,,,,,5217722463,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555687,630,1,2,77,18,b2vft81kyjurzbmekvgrqwr64,1,10.8,51.3,2024-09-16T18:06:11.954Z,2024-09-16T18:06:17Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5217722713,140,23.6,5217722719,213,1.01,5217722717,212,25.3,5217722715,141,82.9,5217722711,56,Back,5217722709,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555689,631,1,2,77,22,b2vft81kyjurzbmekvgrqwr64,0,23.6,82.9,2024-09-16T18:06:16.390Z,2024-09-16T18:06:18Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5217722743,286,,5217722727,140,27.9,5217722731,212,4.8,5217722729,141,85.1,5217722723,157,,5217722735,1,,5217722737,236,,5217722725,56,Back,5217722733,213,0.32,5217722739,233,,,,,,,,,,,,,,,,,619,,,,,,,,
2721555679,619,74,2,77,22,6wwwud48qahpwrfxs20334qk5,1,71.5,18.0,2024-09-16T18:06:16.391Z,2024-09-16T18:06:39Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5217722791,233,631,5217722681,285,,5217722679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555723,620,1,2,77,24,6wwwud48qahpwrfxs20334qk5,1,71.4,7.4,2024-09-16T18:06:17.911Z,2024-09-16T18:06:21Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5217722955,56,Right,5217722961,212,4.0,5217722953,3,,5217722959,141,12.0,5217722963,213,0.89,5217722957,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555755,621,1,2,77,27,6wwwud48qahpwrfxs20334qk5,1,73.8,12.0,2024-09-16T18:06:21.295Z,2024-09-16T18:29:34Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217723199,141,28.9,5217723197,140,68.0,5217723203,213,2.06,5217723195,56,Center,5217723201,212,13.0,5217813921,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721566671,763,1,2,77,30,6wwwud48qahpwrfxs20334qk5,1,64.4,4.9,2024-09-16T18:06:24.349Z,2024-09-16T18:29:33Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,1.0,,5217786583,56,Center,5217786589,212,23.3,5217786585,140,72.2,5217787235,210,15,5217786591,213,1.21,5217786587,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555757,622,15,2,77,31,6wwwud48qahpwrfxs20334qk5,1,80.3,33.3,2024-09-16T18:06:25.480Z,2024-09-16T19:01:21Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217723675,103,10.1,5217723215,56,Center,5217723211,22,,5217723673,102,53.9,5217723679,146,98.9,5217723213,18,,5217723435,20,,5217723677,215,,5217723665,76,,5217723699,233,5217723681,147,5217723667,29,5217723669,55,763,,,,,,,,,,632,51.1,,,,,,,
2721555761,632,10,2,77,32,b2vft81kyjurzbmekvgrqwr64,1,5.5,52.4,2024-09-16T18:06:25.580Z,2024-09-16T18:07:09Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5217723239,178,,5217723241,182,,5217723237,173,,5217723563,233,622,5217723243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555949,635,1,2,77,46,b2vft81kyjurzbmekvgrqwr64,0,9.2,40.0,2024-09-16T18:06:40.197Z,2024-09-16T18:06:46Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5217724357,212,57.2,5217724343,157,,5217724349,198,,5217724359,213,6.19,5217724353,140,63.4,5217724351,56,Center,5217724361,1,,5217724355,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555965,623,1,2,77,53,6wwwud48qahpwrfxs20334qk5,1,33.8,68.1,2024-09-16T18:06:46.640Z,2024-09-16T18:06:48Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217724467,212,11.6,5217724459,3,,5217724469,213,6.06,5217724463,140,44.6,5217724461,56,Back,5217724465,141,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555971,624,1,2,77,55,6wwwud48qahpwrfxs20334qk5,0,42.6,47.9,2024-09-16T18:06:48.584Z,2024-09-16T18:30:08Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5217817291,212,10.3,5217817287,140,52.1,5217817285,3,,5217817289,141,51.7,5217724503,56,Center,5217817293,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721555983,636,1,2,77,55,b2vft81kyjurzbmekvgrqwr64,0,46.6,44.6,2024-09-16T18:06:49.052Z,2024-09-16T18:06:50Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5217724591,212,45.9,5217724595,1,,5217724585,56,Center,5217724587,140,89.1,5217724593,213,6.05,5217724589,141,28.8,5217724583,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556053,626,1,2,78,0,6wwwud48qahpwrfxs20334qk5,1,16.3,64.8,2024-09-16T18:06:54.369Z,2024-09-16T18:06:57Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5217724971,56,Back,5217724975,141,85.1,5217724977,212,19.9,5217724969,123,,5217724979,213,0.76,5217724973,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556063,627,1,2,78,3,6wwwud48qahpwrfxs20334qk5,1,30.3,85.9,2024-09-16T18:06:57.080Z,2024-09-16T18:06:58Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5217725029,56,Back,5217725041,212,14.0,5217725033,140,24.2,5217725037,141,67.6,5217725045,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556095,628,1,2,78,4,6wwwud48qahpwrfxs20334qk5,1,24.4,68.1,2024-09-16T18:06:58.344Z,2024-09-16T18:07:01Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217725267,141,39.8,5217725271,213,4.78,5217725263,56,Back,5217725269,212,19.3,5217725265,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556123,629,1,2,78,7,6wwwud48qahpwrfxs20334qk5,1,24.7,39.5,2024-09-16T18:07:00.888Z,2024-09-16T18:07:04Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217725479,141,65.2,5217725481,212,17.7,5217725477,140,27.3,5217725475,56,Back,5217725483,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556145,630,1,2,78,10,6wwwud48qahpwrfxs20334qk5,1,28.7,69.3,2024-09-16T18:07:04.104Z,2024-09-16T18:07:06Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217725635,141,88.7,5217725639,213,0.88,5217725633,140,39.0,5217725631,56,Back,5217725637,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556167,631,1,2,78,13,6wwwud48qahpwrfxs20334qk5,1,39.6,87.8,2024-09-16T18:07:06.680Z,2024-09-16T18:07:08Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5217725749,56,Back,5217725753,140,33.3,5217725757,141,69.6,5217725765,213,4.22,5217725761,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556225,632,1,2,78,14,6wwwud48qahpwrfxs20334qk5,1,33.7,71.1,2024-09-16T18:07:08.448Z,2024-09-16T18:07:12Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217726083,140,46.3,5217726089,213,0.83,5217726087,212,19.6,5217726085,141,92.3,5217726081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556271,633,1,2,78,19,6wwwud48qahpwrfxs20334qk5,1,51.0,86.0,2024-09-16T18:07:12.784Z,2024-09-16T18:07:16Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5217726349,140,35.0,5217726355,213,3.67,5217726353,212,19.5,5217726351,141,71.5,5217726347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556285,634,1,2,78,23,6wwwud48qahpwrfxs20334qk5,1,43.8,67.8,2024-09-16T18:07:16.608Z,2024-09-16T18:07:19Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217726447,140,42.8,5217726449,141,31.3,5217726453,213,4.67,5217726451,212,24.8,5217726445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556333,635,1,2,78,25,6wwwud48qahpwrfxs20334qk5,1,43.1,31.8,2024-09-16T18:07:19.256Z,2024-09-16T18:07:23Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5217726717,140,43.7,5217726725,212,23.7,5217726729,213,1.54,5217726715,56,Back,5217726721,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556379,636,1,2,78,30,6wwwud48qahpwrfxs20334qk5,1,45.3,68.1,2024-09-16T18:07:23.712Z,2024-09-16T18:07:29Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5217727061,1,,5217727051,56,Right,5217727055,141,11.7,5217727057,212,60.0,5217727049,155,,5217727053,140,89.3,5217727059,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556389,637,1,2,78,35,6wwwud48qahpwrfxs20334qk5,0,90.6,13.8,2024-09-16T18:07:29.304Z,2024-09-16T18:07:30Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5217727135,212,12.6,5217727123,56,Center,5217727131,141,29.1,5217727127,140,97.3,5217727139,213,0.98,5217727121,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556403,637,61,2,78,37,b2vft81kyjurzbmekvgrqwr64,0,11.9,66.0,2024-09-16T18:07:31.380Z,2024-09-16T18:07:31Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5217727197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556549,638,1,2,78,46,6wwwud48qahpwrfxs20334qk5,1,77.4,21.3,2024-09-16T18:07:40.472Z,2024-09-16T18:07:43Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5217727981,56,Center,5217727985,141,27.3,5217727987,212,18.7,5217727989,213,0.22,5217727983,140,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721556573,639,1,2,78,49,6wwwud48qahpwrfxs20334qk5,1,96.5,27.9,2024-09-16T18:07:43.329Z,2024-09-16T18:07:45Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5217728099,141,20.6,5217728097,140,93.8,5217728101,212,5.7,5217728095,56,Right,5217728103,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
