id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2715046053,790,1,2,81,29,8gxd9ry2580pu1b1dd5ny9ymy,1,41.9,5.9,2024-08-30T19:09:34.752Z,2024-08-30T19:09:42Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182173669,1,,5182173663,141,34.3,5182173661,140,14.2,5182173659,56,Back,5182173667,213,2.56,5182173665,212,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046227,791,1,2,81,37,8gxd9ry2580pu1b1dd5ny9ymy,1,22.3,37.4,2024-08-30T19:09:42.823Z,2024-08-30T19:09:52Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182174657,213,6.20,5182174655,212,10.1,5182174653,141,36.1,5182174651,140,31.9,5182174649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046251,792,1,2,81,47,8gxd9ry2580pu1b1dd5ny9ymy,1,31.9,36.1,2024-08-30T19:09:52.215Z,2024-08-30T19:09:53Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5182174787,212,23.1,5182174785,141,39.1,5182174789,213,3.05,5182174783,140,10.0,5182174781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046291,793,1,2,81,48,8gxd9ry2580pu1b1dd5ny9ymy,1,10.0,39.1,2024-08-30T19:09:53.119Z,2024-08-30T19:09:55Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182175061,56,Back,5182175063,140,31.5,5182175069,213,0.94,5182175065,141,84.8,5182175071,1,,5182175067,212,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046385,794,1,2,81,50,8gxd9ry2580pu1b1dd5ny9ymy,1,31.5,84.8,2024-08-30T19:09:55.687Z,2024-08-30T19:09:59Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182175647,141,61.8,5182175649,212,26.3,5182175651,213,3.78,5182175643,56,Back,5182175645,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046527,795,1,2,81,54,8gxd9ry2580pu1b1dd5ny9ymy,1,11.4,61.8,2024-08-30T19:09:59.440Z,2024-08-30T19:10:04Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182176389,1,,5182176377,140,60.6,5182176381,212,51.7,5182176375,56,Center,5182176379,141,65.4,5182176385,213,0.05,5182176373,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046549,796,44,2,81,58,8gxd9ry2580pu1b1dd5ny9ymy,1,56.4,59.9,2024-08-30T19:10:02.989Z,2024-08-30T20:00:29Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5182176607,233,707,5182176529,56,Center,5182176531,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046501,707,44,2,81,58,a9vw7ikerpr4cuweeeka5aneg,0,43.6,40.1,2024-08-30T19:10:02.990Z,2024-08-30T20:00:30Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182176665,233,796,5182176229,56,Back,5182176231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046555,797,61,2,81,58,8gxd9ry2580pu1b1dd5ny9ymy,1,60.6,65.4,2024-08-30T19:10:03.639Z,2024-08-30T19:43:29Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5182176553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046565,708,1,2,81,58,a9vw7ikerpr4cuweeeka5aneg,1,46.1,43.3,2024-08-30T19:10:03.894Z,2024-08-30T19:10:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182176599,213,0.77,5182176597,212,11.4,5182176593,140,53.9,5182176595,141,54.9,5182176591,56,Center,5182176589,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046573,709,1,2,81,59,a9vw7ikerpr4cuweeeka5aneg,0,54.3,55.1,2024-08-30T19:10:04.181Z,2024-08-30T19:43:08Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5182176631,56,Center,5182176633,140,55.4,5182176635,141,56.1,5182176639,213,0.53,5182176637,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046749,798,1,2,82,5,8gxd9ry2580pu1b1dd5ny9ymy,1,34.7,19.2,2024-08-30T19:10:10.150Z,2024-08-30T19:10:13Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182177609,56,Right,5182177613,141,8.6,5182177615,212,26.8,5182177611,140,59.3,5182177617,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046815,799,1,2,82,8,8gxd9ry2580pu1b1dd5ny9ymy,1,65.7,10.3,2024-08-30T19:10:13.711Z,2024-08-30T19:10:16Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5182178027,213,1.70,5182178019,141,19.7,5182178023,212,6.4,5182178015,140,64.9,5182178011,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046933,800,1,2,82,11,8gxd9ry2580pu1b1dd5ny9ymy,1,64.8,19.8,2024-08-30T19:10:16.320Z,2024-08-30T19:10:21Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182178669,212,13.5,5182178671,213,5.73,5182178667,141,9.4,5182178663,56,Right,5182178665,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046905,710,45,2,82,14,a9vw7ikerpr4cuweeeka5aneg,0,24.2,90.9,2024-08-30T19:10:19.262Z,2024-08-30T20:00:11Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5182178517,56,Back,5182178519,285,,5182178921,233,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046955,801,3,2,82,14,8gxd9ry2580pu1b1dd5ny9ymy,1,75.8,9.1,2024-08-30T19:10:19.262Z,2024-08-30T20:00:11Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5182178745,286,,5182178741,56,Right,5182178807,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715046997,802,1,2,82,16,8gxd9ry2580pu1b1dd5ny9ymy,1,78.1,9.4,2024-08-30T19:10:21.679Z,2024-08-30T19:10:23Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5182179001,213,2.62,5182178997,141,14.4,5182178995,140,72.5,5182178999,212,6.8,5182178993,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715047039,803,1,2,82,17,8gxd9ry2580pu1b1dd5ny9ymy,0,72.5,14.4,2024-08-30T19:10:22.447Z,2024-08-30T19:10:24Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182179199,140,100.0,5182179201,141,14.7,5182179197,56,Right,5182179203,212,30.2,5182179207,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715047761,711,5,2,82,19,a9vw7ikerpr4cuweeeka5aneg,1,-1.0,86.3,2024-08-30T19:10:24.519Z,2024-08-30T20:01:12Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5182183345,233,804,5182183271,346,,5182183269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715047043,804,5,2,82,19,8gxd9ry2580pu1b1dd5ny9ymy,0,101.0,13.7,2024-08-30T19:10:24.519Z,2024-08-30T20:01:13Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182179229,56,Right,5182183369,233,711,5182179231,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715047899,712,1,2,82,49,a9vw7ikerpr4cuweeeka5aneg,0,4.2,60.0,2024-08-30T19:10:54.247Z,2024-08-30T19:11:00Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5182184019,74,,5182184011,141,86.3,5182184013,212,78.3,5182184009,140,76.8,5182184017,1,,5182184005,124,,5182184007,56,Left,5182184015,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048041,713,61,2,83,1,a9vw7ikerpr4cuweeeka5aneg,0,38.7,90.3,2024-08-30T19:11:06.351Z,2024-08-30T19:11:10Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5182184805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048115,805,1,2,83,1,8gxd9ry2580pu1b1dd5ny9ymy,0,35.6,11.9,2024-08-30T19:11:06.680Z,2024-08-30T19:42:48Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182185203,56,Right,5182185197,157,,5182185213,212,32.9,5182185211,141,0.0,5182185217,1,,5182185215,213,6.01,5182185207,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048063,714,5,2,83,2,a9vw7ikerpr4cuweeeka5aneg,0,37.3,101.2,2024-08-30T19:11:07.448Z,2024-08-30T20:01:13Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5182184909,347,,5182185973,233,806,5182184907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048131,806,5,2,83,2,8gxd9ry2580pu1b1dd5ny9ymy,1,62.7,-1.2,2024-08-30T19:11:07.448Z,2024-08-30T20:01:13Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182185307,347,,5182185911,233,714,5182185305,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048395,807,1,2,83,12,8gxd9ry2580pu1b1dd5ny9ymy,1,66.6,0.0,2024-08-30T19:11:17.920Z,2024-08-30T19:11:20Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182186663,141,20.9,5182186655,107,,5182186661,140,70.8,5182186665,212,15.2,5182186659,56,Right,5182186667,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048413,808,50,2,83,15,8gxd9ry2580pu1b1dd5ny9ymy,1,71.6,23.8,2024-08-30T19:11:20.143Z,2024-08-30T19:59:59Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182187003,233,715,5182186727,56,Center,5182186731,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048433,715,7,2,83,15,a9vw7ikerpr4cuweeeka5aneg,1,28.4,76.2,2024-08-30T19:11:20.144Z,2024-08-30T19:59:59Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5182186855,56,Back,5182186931,233,808,5182186857,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048733,717,1,2,83,18,a9vw7ikerpr4cuweeeka5aneg,1,30.8,50.4,2024-08-30T19:11:23.102Z,2024-08-30T19:11:34Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5182188479,141,31.5,5182188475,56,Center,5182188483,213,5.84,5182188481,212,30.1,5182188477,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048763,718,1,2,83,29,a9vw7ikerpr4cuweeeka5aneg,0,71.1,4.7,2024-08-30T19:11:34.118Z,2024-08-30T19:11:35Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5182188609,141,21.0,5182188611,212,11.3,5182188607,140,73.0,5182188615,213,1.39,5182188605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048903,809,1,2,83,32,8gxd9ry2580pu1b1dd5ny9ymy,0,32.6,74.7,2024-08-30T19:11:37.745Z,2024-08-30T19:11:39Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5182189279,141,100.0,5182189287,213,1.01,5182189271,56,Back,5182189291,1,,5182189269,157,,5182189283,212,21.9,5182189275,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715049535,719,5,2,83,33,a9vw7ikerpr4cuweeeka5aneg,1,60.2,-1.8,2024-08-30T19:11:38.192Z,2024-08-30T20:01:14Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5182192617,56,Right,5182192619,347,,5182192965,233,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715048913,810,5,2,83,33,8gxd9ry2580pu1b1dd5ny9ymy,0,39.8,101.8,2024-08-30T19:11:38.192Z,2024-08-30T20:01:14Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5182189319,56,Back,5182192991,233,719,5182189321,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715049561,720,18,2,83,50,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-30T19:11:55.601Z,2024-08-30T19:12:46Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5182192721,44,Defender,5182192851,55,721,5182192723,59,25,5182192717,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715049579,721,19,2,83,50,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-30T19:11:55.602Z,2024-08-30T19:12:46Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5182192803,292,3,5182192801,59,34,5182192799,145,2,5182192809,55,720,5182192805,293,2,5182192795,42,,5182192807,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715049789,722,1,2,84,4,a9vw7ikerpr4cuweeeka5aneg,0,74.0,0.0,2024-08-30T19:12:09.967Z,2024-08-30T21:03:55Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5182194015,213,0.57,5182194007,56,Right,5182194005,107,,5182194013,212,3.8,5182194011,141,1.7,5182194009,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715068675,815,50,2,84,4,a9vw7ikerpr4cuweeeka5aneg,1,70.8,6.4,2024-08-30T19:12:09.971Z,2024-08-30T19:42:44Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5182298475,56,Right,5182300383,233,940,5182298477,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715069009,940,7,2,84,5,8gxd9ry2580pu1b1dd5ny9ymy,0,29.2,93.6,2024-08-30T19:12:09.972Z,2024-08-30T21:03:57Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182300319,285,,5182300317,56,Back,5182300353,233,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715069403,816,1,2,84,8,a9vw7ikerpr4cuweeeka5aneg,0,69.5,4.3,2024-08-30T19:12:12.972Z,2024-08-30T19:41:50Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5182302481,140,58.5,5182302483,141,4.4,5182302485,212,11.6,5182302487,213,3.14,5182302479,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715049825,811,1,2,84,9,8gxd9ry2580pu1b1dd5ny9ymy,0,34.9,77.9,2024-08-30T19:12:14.688Z,2024-08-30T19:42:27Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5182194197,213,5.92,5182194191,140,36.6,5182194195,212,1.9,5182194193,141,76.9,5182194189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715070025,817,1,2,84,10,a9vw7ikerpr4cuweeeka5aneg,1,54.1,12.5,2024-08-30T19:12:14.972Z,2024-08-30T19:26:36Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182305879,56,Right,5182305887,213,6.11,5182305883,141,8.9,5182305885,212,14.5,5182305881,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715049901,812,43,2,84,10,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-30T19:12:15.696Z,2024-08-30T19:42:31Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5182194663,213,2.58,5182194655,141,88.1,5182194649,56,Back,5182194659,212,14.4,5182194651,140,25.0,5182410405,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715049991,723,2,2,84,15,a9vw7ikerpr4cuweeeka5aneg,1,64.7,10.3,2024-08-30T19:12:20.199Z,2024-08-30T19:26:38Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5182195121,141,13.7,5182195119,140,80.8,5182195149,7,cqsc3mj8klukkgutdrpegybdg,5182195151,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050105,814,1,2,84,20,8gxd9ry2580pu1b1dd5ny9ymy,1,25.9,65.4,2024-08-30T19:12:25.080Z,2024-08-30T19:35:03Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5182195783,212,16.0,5182195781,141,53.6,5182195775,241,,5182195777,56,Back,5182195785,213,3.67,5182195773,5,,5182360231,189,,5182195779,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050197,815,1,2,84,21,8gxd9ry2580pu1b1dd5ny9ymy,1,12.7,53.6,2024-08-30T19:12:26.864Z,2024-08-30T19:12:29Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5182196235,141,29.8,5182196237,212,19.0,5182196231,56,Back,5182196233,140,22.2,5182196239,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050301,816,1,2,84,24,8gxd9ry2580pu1b1dd5ny9ymy,1,25.2,29.1,2024-08-30T19:12:29.673Z,2024-08-30T19:12:34Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5182196791,212,11.6,5182196793,213,0.87,5182196789,141,42.1,5182196787,140,32.3,5182196785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050405,817,1,2,84,29,8gxd9ry2580pu1b1dd5ny9ymy,1,44.9,49.3,2024-08-30T19:12:34.433Z,2024-08-30T19:12:38Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5182197313,141,87.8,5182197315,212,26.2,5182197311,140,44.5,5182197309,56,Back,5182197317,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050439,818,1,2,84,33,8gxd9ry2580pu1b1dd5ny9ymy,1,44.5,87.8,2024-08-30T19:12:38.352Z,2024-08-30T19:12:40Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5182197517,213,4.21,5182197505,56,Back,5182197513,141,83.3,5182197515,212,3.5,5182197509,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050493,819,1,2,84,35,8gxd9ry2580pu1b1dd5ny9ymy,0,42.0,79.6,2024-08-30T19:12:40.049Z,2024-08-30T19:12:41Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5182197799,212,10.5,5182197797,141,82.3,5182197801,213,0.18,5182197791,56,Left,5182197795,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050527,724,61,2,84,38,a9vw7ikerpr4cuweeeka5aneg,0,45.5,19.1,2024-08-30T19:12:43.336Z,2024-08-30T19:12:43Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5182198013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050647,820,1,2,84,40,8gxd9ry2580pu1b1dd5ny9ymy,0,53.3,56.3,2024-08-30T19:12:45.065Z,2024-08-30T19:12:47Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5182198507,155,,5182198511,140,73.3,5182198515,212,35.9,5182198513,141,13.4,5182198509,56,Right,5182198519,1,,5182198517,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050735,725,1,2,84,42,a9vw7ikerpr4cuweeeka5aneg,1,30.9,86.5,2024-08-30T19:12:47.560Z,2024-08-30T19:12:51Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5182199017,140,48.2,5182199025,1,,5182199015,56,Back,5182199019,141,87.8,5182199021,212,18.2,5182199023,213,0.05,5182199013,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050749,726,3,2,84,45,a9vw7ikerpr4cuweeeka5aneg,0,47.0,89.0,2024-08-30T19:12:50.472Z,2024-08-30T19:12:57Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5182199085,56,Back,5182199087,286,,5182199339,233,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050789,821,7,2,84,45,8gxd9ry2580pu1b1dd5ny9ymy,1,53.0,11.0,2024-08-30T19:12:50.473Z,2024-08-30T19:12:56Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182199291,233,726,5182199255,285,,5182199253,56,Right,5182199251,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051191,727,5,2,84,47,a9vw7ikerpr4cuweeeka5aneg,1,41.6,101.6,2024-08-30T19:12:52.616Z,2024-08-30T20:01:14Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5182201647,347,,5182201645,56,Back,5182201697,233,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715050871,822,5,2,84,47,8gxd9ry2580pu1b1dd5ny9ymy,0,58.4,-1.6,2024-08-30T19:12:52.616Z,2024-08-30T20:01:15Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5182199741,347,,5182201725,233,727,5182199739,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051261,728,1,2,85,7,a9vw7ikerpr4cuweeeka5aneg,1,50.5,100.0,2024-08-30T19:13:12.152Z,2024-08-30T19:13:15Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5182202093,140,70.8,5182202105,213,5.90,5182202089,56,Left,5182202107,1,,5182202101,212,23.0,5182202085,107,,5182202097,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051329,729,1,2,85,10,a9vw7ikerpr4cuweeeka5aneg,1,70.8,88.6,2024-08-30T19:13:15.432Z,2024-08-30T19:13:20Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5182202545,3,,5182202547,56,Left,5182202551,141,96.6,5182202553,212,10.9,5182202549,140,79.8,5182202555,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051343,730,3,2,85,15,a9vw7ikerpr4cuweeeka5aneg,0,83.6,91.8,2024-08-30T19:13:20.257Z,2024-08-30T19:13:27Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5182202585,56,Left,5182202981,233,823,5182202587,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051409,823,7,2,85,15,8gxd9ry2580pu1b1dd5ny9ymy,1,16.4,8.2,2024-08-30T19:13:20.258Z,2024-08-30T19:13:26Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5182202879,285,,5182202923,233,730,5182202877,56,Back,5182202875,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051653,731,5,2,85,17,a9vw7ikerpr4cuweeeka5aneg,1,87.6,100.8,2024-08-30T19:13:22.057Z,2024-08-30T20:01:15Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5182204365,233,824,5182204327,347,,5182204325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051503,824,5,2,85,17,8gxd9ry2580pu1b1dd5ny9ymy,0,12.4,-0.8,2024-08-30T19:13:22.057Z,2024-08-30T20:01:15Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5182203487,347,,5182204433,233,731,5182203485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051677,732,1,2,85,27,a9vw7ikerpr4cuweeeka5aneg,1,83.2,100.0,2024-08-30T19:13:32.912Z,2024-08-30T19:13:34Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5182204465,140,93.8,5182204467,141,91.8,5182204471,213,5.73,5182204461,107,,5182204463,56,Left,5182204469,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051711,733,1,2,85,28,a9vw7ikerpr4cuweeeka5aneg,1,93.8,91.8,2024-08-30T19:13:33.936Z,2024-08-30T19:13:35Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5182204685,56,Left,5182204687,140,86.1,5182204691,212,8.1,5182204693,213,3.05,5182204689,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051821,734,1,2,85,30,a9vw7ikerpr4cuweeeka5aneg,1,89.5,93.3,2024-08-30T19:13:35.769Z,2024-08-30T19:13:41Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5182205297,141,93.2,5182205301,213,3.15,5182205295,140,84.4,5182205299,212,5.4,5182205293,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715051833,735,3,2,85,36,a9vw7ikerpr4cuweeeka5aneg,0,84.5,92.9,2024-08-30T19:13:41.465Z,2024-08-30T19:13:42Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5182205339,286,,5182205337,56,Left,5182205341,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
