id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/13/value
2802175029,642,1,2,69,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,68.8,70.9,2025-04-17T14:25:18.319Z,2025-04-17T14:25:20Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657825659,213,1.51,5657825653,140,69.5,5657825657,212,12.5,5657825655,141,89.3,5657825651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175101,588,5,2,69,53,ajtb177oqwawkdwbqhldmq6mx,1,24.2,-1.5,2025-04-17T14:25:21.858Z,2025-04-17T15:15:17Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657826057,56,Back,5657826065,233,643,5657826059,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175037,643,5,2,69,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,75.8,101.5,2025-04-17T14:25:21.858Z,2025-04-17T15:15:17Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657825703,347,,5657825701,56,Left,5657826071,233,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175103,589,1,2,70,10,ajtb177oqwawkdwbqhldmq6mx,1,28.0,0.0,2025-04-17T14:25:38.416Z,2025-04-18T12:58:59Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657826089,213,1.95,5657826085,141,15.0,5657826087,212,12.2,5657826081,56,Back,5657826079,107,,5658921919,189,,5657826083,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175107,590,1,2,70,11,ajtb177oqwawkdwbqhldmq6mx,1,24.3,15.3,2025-04-17T14:25:39.415Z,2025-04-18T12:59:00Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5658921937,189,,5657826111,141,60.5,5657826117,1,,5657826115,213,1.91,5657826107,56,Back,5657826113,212,32.5,5657826109,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175125,591,1,2,70,14,ajtb177oqwawkdwbqhldmq6mx,1,9.3,75.1,2025-04-17T14:25:42.249Z,2025-04-17T14:25:46Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657826199,56,Back,5657826203,141,71.7,5657826201,140,33.2,5657826207,213,6.19,5657826205,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175133,592,50,2,70,17,ajtb177oqwawkdwbqhldmq6mx,1,36.2,66.4,2025-04-17T14:25:45.224Z,2025-04-18T13:47:54Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5658922253,286,,5658988119,233,645,5657826237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175127,645,7,2,70,17,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.8,33.6,2025-04-17T14:25:45.225Z,2025-04-18T13:47:54Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5658988113,285,,5658988107,233,592,5658922315,56,Center,5658922359,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175137,593,1,2,70,21,ajtb177oqwawkdwbqhldmq6mx,1,18.4,57.2,2025-04-17T14:25:49.104Z,2025-04-17T14:25:52Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657826271,213,3.59,5657826269,212,15.3,5657826263,56,Back,5657826267,141,47.5,5657826265,140,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175155,594,1,2,70,24,ajtb177oqwawkdwbqhldmq6mx,0,6.6,41.8,2025-04-17T14:25:52.608Z,2025-04-17T14:25:53Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657826369,140,45.7,5657826371,141,25.5,5657826377,1,,5657826375,213,6.02,5657826373,212,42.5,5657826367,56,Back,5657826365,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175161,646,1,2,70,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.3,84.2,2025-04-17T14:25:53.935Z,2025-04-17T14:25:55Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657826405,213,5.34,5657826401,141,63.4,5657826403,212,17.4,5657826397,56,Center,5657826395,3,,5657826399,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175167,595,8,2,70,28,ajtb177oqwawkdwbqhldmq6mx,1,27.2,22.9,2025-04-17T14:25:56.289Z,2025-04-18T12:59:45Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657826425,56,Back,5658922717,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175195,596,1,2,70,32,ajtb177oqwawkdwbqhldmq6mx,1,44.4,27.7,2025-04-17T14:26:00.640Z,2025-04-17T14:26:04Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657826557,56,Back,5657826563,212,12.3,5657826565,213,1.61,5657826561,141,45.7,5657826559,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175205,597,1,2,70,36,ajtb177oqwawkdwbqhldmq6mx,1,46.8,54.8,2025-04-17T14:26:04.352Z,2025-04-17T14:26:07Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5657826619,212,23.0,5657826621,213,0.95,5657826613,56,Left,5657826617,141,82.4,5657826615,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175215,598,1,2,70,39,ajtb177oqwawkdwbqhldmq6mx,1,59.9,87.2,2025-04-17T14:26:07.104Z,2025-04-17T14:26:11Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657826703,141,62.6,5657826699,56,Back,5657826707,213,3.80,5657826701,140,39.5,5657826705,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175219,599,1,2,70,43,ajtb177oqwawkdwbqhldmq6mx,1,40.8,61.2,2025-04-17T14:26:11.480Z,2025-04-17T14:26:13Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657826727,56,Center,5657826733,212,24.3,5657826735,213,5.85,5657826731,141,46.1,5657826729,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175233,600,1,2,70,45,ajtb177oqwawkdwbqhldmq6mx,1,60.7,50.9,2025-04-17T14:26:13.256Z,2025-04-18T12:59:57Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657826827,213,4.52,5658922843,156,,5657826825,212,9.6,5657826821,140,58.9,5657826823,141,37.0,5657826819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175239,601,1,2,70,51,ajtb177oqwawkdwbqhldmq6mx,1,57.9,33.4,2025-04-17T14:26:19.719Z,2025-04-17T14:26:21Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657826879,213,0.03,5657826873,140,65.3,5657826877,212,7.8,5657826871,56,Center,5657826875,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175241,602,1,2,70,53,ajtb177oqwawkdwbqhldmq6mx,1,65.1,32.2,2025-04-17T14:26:21.136Z,2025-04-17T14:26:22Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657826889,212,15.0,5657826883,56,Right,5657826895,156,,5657826891,213,4.17,5657826885,140,57.7,5657826887,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175269,603,1,2,70,56,ajtb177oqwawkdwbqhldmq6mx,1,59.5,17.1,2025-04-17T14:26:24.432Z,2025-04-17T14:26:30Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657827039,212,14.5,5657827037,141,31.5,5657827035,140,49.3,5657827033,56,Back,5657827041,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175275,604,1,2,71,1,ajtb177oqwawkdwbqhldmq6mx,1,51.8,45.5,2025-04-17T14:26:29.848Z,2025-04-17T14:26:31Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5657827069,140,53.2,5657827073,212,11.4,5657827071,141,28.9,5657827075,213,4.84,5657827067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175287,605,1,2,71,3,ajtb177oqwawkdwbqhldmq6mx,1,53.2,28.9,2025-04-17T14:26:30.960Z,2025-04-17T14:26:33Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657827131,213,1.90,5657827129,212,23.6,5657827123,56,Back,5657827125,140,46.0,5657827127,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175317,606,1,2,71,5,ajtb177oqwawkdwbqhldmq6mx,1,43.8,65.4,2025-04-17T14:26:32.895Z,2025-04-17T14:26:40Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657827323,141,69.7,5657827327,213,0.11,5657827319,56,Center,5657827325,212,26.2,5657827321,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175319,607,4,2,71,11,ajtb177oqwawkdwbqhldmq6mx,1,69.4,70.4,2025-04-17T14:26:39.734Z,2025-04-17T14:26:44Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5657827339,286,,5657827341,233,648,5657827333,56,Center,5657827335,152,,5657827337,265,,5657827331,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175313,648,4,2,71,11,aqtkb4mgrz8c6iqfufj6qjbv9,0,30.6,29.6,2025-04-17T14:26:39.735Z,2025-04-17T14:26:45Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657827299,56,Back,5657827305,265,,5657827301,152,,5657827309,285,,5657827349,233,607,5657827297,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175337,608,1,2,71,17,ajtb177oqwawkdwbqhldmq6mx,1,71.7,72.9,2025-04-17T14:26:45.392Z,2025-04-17T14:26:46Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5657827423,212,14.7,5657827425,213,0.67,5657827421,141,86.3,5657827413,5,,5657827417,56,Left,5657827415,152,,5657827419,140,82.7,5657827429,189,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175345,609,1,2,71,19,ajtb177oqwawkdwbqhldmq6mx,1,83.5,87.1,2025-04-17T14:26:47.383Z,2025-04-17T14:26:49Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657827473,140,75.4,5657827477,212,10.7,5657827471,56,Center,5657827475,141,77.6,5657827479,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175347,610,1,2,71,20,ajtb177oqwawkdwbqhldmq6mx,0,74.9,79.5,2025-04-17T14:26:48.816Z,2025-04-18T13:00:42Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5657827499,140,93.9,5657827503,212,33.0,5658923357,1,,5658923353,223,,5657827495,155,,5657827523,233,649,5657827501,141,40.9,5657827505,213,5.36,5658923355,20,5657827497,56,Center,,5657827493,2,,,,,,,,,,,,,,,,,,
2802175349,649,11,2,71,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.8,56.4,2025-04-17T14:26:51.375Z,2025-04-18T13:00:45Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5657827507,56,Back,5658923371,378,,5657827555,233,610,5657827509,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175371,650,1,2,71,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.1,55.4,2025-04-17T14:26:58.167Z,2025-04-17T14:27:04Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5657827675,141,95.1,5657827677,212,35.3,5657827671,56,Back,5657827673,140,33.7,5657827799,1,,5657827669,123,,5657827683,287,,5657827679,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175405,651,1,2,71,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.8,93.6,2025-04-17T14:27:04.591Z,2025-04-17T14:27:07Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657827857,56,Back,5657827863,212,12.6,5657827865,213,3.11,5657827861,141,94.2,5657827859,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175409,652,1,2,71,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.9,90.6,2025-04-17T14:27:06.991Z,2025-04-17T14:27:09Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657827889,212,8.5,5657827891,213,5.62,5657827883,56,Back,5657827885,140,37.3,5657827887,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175425,653,1,2,71,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.4,82.9,2025-04-17T14:27:09.384Z,2025-04-18T13:01:02Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5658923709,156,,5657827969,56,Back,5657827973,141,92.6,5657827975,212,9.3,5657827977,213,2.35,5657827971,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175431,654,1,2,71,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.4,92.9,2025-04-17T14:27:14.119Z,2025-04-17T14:27:16Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657828011,212,17.1,5657828005,56,Back,5657828007,140,35.8,5657828013,213,4.99,5657828009,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175435,655,1,2,71,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,68.7,2025-04-17T14:27:16.175Z,2025-04-17T14:27:20Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657828059,141,50.4,5657828055,56,Back,5657828063,213,3.54,5657828057,140,8.0,5657828061,212,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175443,656,1,2,71,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.0,47.8,2025-04-17T14:27:20.592Z,2025-04-17T14:27:24Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5657828099,213,1.24,5657828097,212,30.9,5657828091,56,Back,5657828095,141,90.8,5657828093,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175459,657,1,2,71,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.2,90.8,2025-04-17T14:27:24.247Z,2025-04-17T14:27:27Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657828187,213,5.20,5657828181,140,26.8,5657828185,212,17.0,5657828183,141,68.8,5657828179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175481,658,1,2,71,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.5,60.3,2025-04-17T14:27:27.735Z,2025-04-17T14:27:53Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657828403,141,7.6,5657828405,212,36.0,5657828407,213,4.80,5657828399,56,Back,5657828401,140,31.5,5657828409,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175485,659,1,2,72,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.2,7.6,2025-04-17T14:27:33.463Z,2025-04-17T14:27:54Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5657828423,213,1.01,5657828421,212,18.4,5657828417,140,59.5,5657828415,56,Center,5657828419,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175489,660,1,2,72,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.5,30.6,2025-04-17T14:27:34.599Z,2025-04-17T14:27:54Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657828435,141,24.6,5657828437,212,13.2,5657828431,56,Center,5657828433,140,71.5,5657828439,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175511,611,1,2,72,8,ajtb177oqwawkdwbqhldmq6mx,1,33.5,62.6,2025-04-17T14:27:36.776Z,2025-04-17T14:27:57Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657828565,56,Back,5657828567,140,36.6,5657828569,141,72.0,5657828571,212,7.2,5657828573,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175517,613,50,2,72,11,ajtb177oqwawkdwbqhldmq6mx,1,32.6,81.5,2025-04-17T14:27:39.152Z,2025-04-17T15:13:50Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5657828593,56,Back,5657828673,233,661,5657828677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175495,661,7,2,72,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.4,18.5,2025-04-17T14:27:39.153Z,2025-04-18T13:01:24Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657828457,167,,5658924239,385,,5657867919,286,,5657828655,233,613,5657828459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175519,614,5,2,72,12,ajtb177oqwawkdwbqhldmq6mx,1,26.8,101.8,2025-04-17T14:27:40.119Z,2025-04-17T15:15:18Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5657828597,56,Back,5657828599,347,,5657828611,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175499,662,5,2,72,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,73.2,-1.8,2025-04-17T14:27:40.119Z,2025-04-17T15:15:18Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657828477,56,Right,5657828629,233,614,5657828479,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175523,615,1,2,72,17,ajtb177oqwawkdwbqhldmq6mx,1,30.1,100.0,2025-04-17T14:27:45.383Z,2025-04-17T14:27:59Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657828619,140,15.2,5657828615,107,,5657828617,56,Back,5657828621,141,83.3,5657828625,213,3.82,5657828623,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175525,616,61,2,72,23,ajtb177oqwawkdwbqhldmq6mx,1,27.5,74.4,2025-04-17T14:27:50.936Z,2025-04-17T14:27:59Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657828633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175527,617,1,2,72,27,ajtb177oqwawkdwbqhldmq6mx,1,24.2,75.4,2025-04-17T14:27:55.335Z,2025-04-18T13:01:38Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5658924639,189,,5657828637,56,Back,5657828641,141,44.6,5657828645,213,4.82,5657828643,212,21.1,5657828639,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175531,618,1,2,72,29,ajtb177oqwawkdwbqhldmq6mx,1,28.5,40.7,2025-04-17T14:27:57.248Z,2025-04-17T14:28:03Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657828659,56,Back,5657828663,141,60.8,5657828665,212,14.0,5657828667,213,1.80,5657828661,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175539,619,1,2,72,32,ajtb177oqwawkdwbqhldmq6mx,1,25.2,61.2,2025-04-17T14:28:00.551Z,2025-04-17T14:28:03Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657828759,213,1.24,5657828753,140,29.5,5657828755,141,80.3,5657828757,212,13.8,5657828751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175543,620,1,2,72,35,ajtb177oqwawkdwbqhldmq6mx,1,32.1,83.2,2025-04-17T14:28:03.247Z,2025-04-17T14:28:05Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657828777,56,Back,5657828783,212,30.6,5657828779,140,30.9,5657828781,141,38.2,5657828785,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175555,621,1,2,72,37,ajtb177oqwawkdwbqhldmq6mx,1,30.6,38.6,2025-04-17T14:28:05.303Z,2025-04-17T14:28:09Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657828837,213,2.23,5657828829,56,Back,5657828835,212,19.4,5657828831,140,19.3,5657828833,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175559,622,1,2,72,38,ajtb177oqwawkdwbqhldmq6mx,0,19.4,61.1,2025-04-17T14:28:06.399Z,2025-04-17T15:07:32Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657828861,212,34.5,5657828865,1,,5657828853,155,,5657828857,140,51.5,5657828863,213,6.06,5657828855,56,Center,5657828859,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175573,664,1,2,72,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.5,50.6,2025-04-17T14:28:06.879Z,2025-04-17T14:36:48Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657828959,212,15.3,5657828957,141,45.8,5657828951,3,,5657828955,140,64.7,5657828961,213,6.07,5657828953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175579,665,1,2,72,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.7,40.9,2025-04-17T14:28:07.679Z,2025-04-18T13:01:59Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,5657828999,140,72.5,5657829001,141,40.9,5657829005,213,0.00,5657829003,212,6.1,5657828993,3,,5657828997,56,Center,5657828995,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175585,623,1,2,72,45,ajtb177oqwawkdwbqhldmq6mx,1,34.5,50.0,2025-04-17T14:28:13.641Z,2025-04-17T14:28:16Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5657829039,56,Back,5657829047,213,1.25,5657829041,140,39.5,5657829045,212,16.9,5657829043,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175593,624,1,2,72,48,ajtb177oqwawkdwbqhldmq6mx,1,38.8,86.9,2025-04-17T14:28:16.775Z,2025-04-17T14:28:19Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657829075,140,36.2,5657829077,141,77.8,5657829073,56,Back,5657829079,212,6.8,5657829081,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175623,625,1,2,72,51,ajtb177oqwawkdwbqhldmq6mx,1,34.0,81.1,2025-04-17T14:28:19.488Z,2025-04-17T14:28:28Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5657829271,213,3.89,5657829269,212,27.1,5657829263,56,Back,5657829265,140,15.1,5657829267,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175633,626,1,2,73,0,ajtb177oqwawkdwbqhldmq6mx,1,13.2,46.6,2025-04-17T14:28:28.208Z,2025-04-18T13:02:34Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657829351,56,Back,5657829357,212,21.3,5657829355,141,29.5,5657829353,140,30.2,5658925929,189,,5657829359,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175637,627,1,2,73,2,ajtb177oqwawkdwbqhldmq6mx,1,25.6,46.8,2025-04-17T14:28:30.031Z,2025-04-18T13:02:38Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657829379,213,1.49,5658925967,189,,5657829371,56,Back,5657829375,141,83.0,5657829377,212,24.7,5657829373,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175675,628,1,2,73,2,ajtb177oqwawkdwbqhldmq6mx,1,31.2,59.4,2025-04-17T14:28:30.792Z,2025-04-17T14:28:45Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657829577,56,Back,5657829583,212,19.6,5657829579,140,13.5,5657829585,213,3.46,5657829581,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175685,629,1,2,73,17,ajtb177oqwawkdwbqhldmq6mx,1,14.9,52.2,2025-04-17T14:28:45.008Z,2025-04-17T14:28:50Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657829677,56,Center,5657829675,155,,5657829681,141,49.9,5657829687,1,,5657829685,213,6.25,5657829679,140,57.2,5657829683,212,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175681,666,83,2,73,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,62.0,50.0,2025-04-17T14:28:48.863Z,2025-04-17T14:28:57Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5657829823,399,x3ad9hfxts6jpfugy3kvq9d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175693,630,1,2,73,22,ajtb177oqwawkdwbqhldmq6mx,1,36.4,46.4,2025-04-17T14:28:50.120Z,2025-04-17T14:28:52Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,5657829713,213,1.49,5657829705,56,Back,5657829707,140,36.9,5657829711,212,6.1,5657829709,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175699,631,1,2,73,24,ajtb177oqwawkdwbqhldmq6mx,1,36.3,52.5,2025-04-17T14:28:52.039Z,2025-04-17T14:28:55Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657829767,140,38.8,5657829765,56,Back,5657829773,213,5.02,5657829771,212,8.7,5657829769,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175707,632,1,2,73,27,ajtb177oqwawkdwbqhldmq6mx,0,46.3,46.1,2025-04-17T14:28:55.424Z,2025-04-17T14:28:56Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5657829821,213,5.87,5657829819,212,28.6,5657829817,141,29.4,5657829815,140,71.3,5657829813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802175729,668,1,2,73,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.2,73.6,2025-04-17T14:29:03.519Z,2025-04-17T14:29:06Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5657829923,56,Left,5657829927,141,94.5,5657829925,140,67.6,5657829929,212,15.3,5657829931,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
