id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/13/value,qualifier/12/value
2804417129,607,1,2,74,38,8gxd9ry2580pu1b1dd5ny9ymy,0,22.3,10.2,2025-04-21T12:32:45.678Z,2025-04-21T12:32:47Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5670011725,213,0.17,5670011715,155,,5670011717,56,Right,5670011727,1,,5670011719,140,58.6,5670011723,212,38.7,5670011721,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417145,692,1,2,74,41,dbl7ir1qugqz8nvp1vzn8im50,0,35.6,76.4,2025-04-21T12:32:49.053Z,2025-04-21T12:32:50Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5670011847,1,,5670011845,213,0.11,5670011837,141,79.7,5670011827,157,,5670011841,212,20.8,5670011829,56,Left,5670011833,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417165,608,1,2,74,42,8gxd9ry2580pu1b1dd5ny9ymy,0,36.1,15.6,2025-04-21T12:32:50.374Z,2025-04-21T12:32:52Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5670011959,155,,5670011961,56,Center,5670011967,212,50.6,5670011963,140,78.1,5670011971,1,,5670011965,141,52.2,5670011969,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417175,693,12,2,74,45,dbl7ir1qugqz8nvp1vzn8im50,1,30.0,41.3,2025-04-21T12:32:53.140Z,2025-04-21T12:32:59Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5670012027,56,Back,5670012031,141,51.8,5670012033,212,8.7,5670012053,15,,5670012029,140,34.8,5670012035,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417203,609,1,2,74,46,8gxd9ry2580pu1b1dd5ny9ymy,1,70.2,38.1,2025-04-21T12:32:54.342Z,2025-04-21T12:58:16Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,1.0,,5670012199,56,Center,5670012201,140,79.8,5670012203,141,71.7,5670074893,154,,5670074891,210,15,5670012207,213,1.16,5670012205,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417205,610,15,2,74,50,8gxd9ry2580pu1b1dd5ny9ymy,1,84.6,58.9,2025-04-21T12:32:57.694Z,2025-04-21T13:56:47Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5670012215,22,,5670074915,231,50.7,5670074899,154,,5670012219,56,Center,5670074897,29,,5670074913,230,98.9,5670074911,147,57.6,5670074901,55,609,5670217743,76,,5670217741,17,,5670021535,82,,5670074909,146,5670021531,20,5670074907,103,5670074931,233,694,5670074905,102,52.1,,,,,,,,,,87.6,19,
2804417215,694,10,2,74,50,dbl7ir1qugqz8nvp1vzn8im50,1,11.6,37.9,2025-04-21T12:32:57.794Z,2025-04-21T12:58:18Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5670074957,233,610,5670012281,56,Back,5670012279,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417275,696,1,2,74,53,dbl7ir1qugqz8nvp1vzn8im50,1,23.7,30.1,2025-04-21T12:33:01.548Z,2025-04-21T12:33:06Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5670012667,140,39.6,5670012671,212,18.3,5670012673,213,5.87,5670012669,141,19.2,5670012665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417277,697,3,2,74,58,dbl7ir1qugqz8nvp1vzn8im50,0,72.2,10.0,2025-04-21T12:33:06.476Z,2025-04-21T12:33:12Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5670012687,286,,5670012783,233,611,5670012685,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417289,611,7,2,74,58,8gxd9ry2580pu1b1dd5ny9ymy,1,27.8,90.0,2025-04-21T12:33:06.477Z,2025-04-21T12:33:11Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5670012755,285,,5670012765,233,697,5670012753,56,Back,5670012751,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417309,612,5,2,74,59,8gxd9ry2580pu1b1dd5ny9ymy,0,28.8,101.2,2025-04-21T12:33:07.547Z,2025-04-21T13:26:28Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5670012913,347,,5670012911,56,Back,5670014807,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417617,698,5,2,74,59,dbl7ir1qugqz8nvp1vzn8im50,1,71.2,-1.2,2025-04-21T12:33:07.547Z,2025-04-21T13:26:27Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5670014787,233,612,5670014749,56,Right,5670014753,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417557,613,18,2,75,21,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-21T12:33:28.907Z,2025-04-21T12:34:46Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5670014341,59,23,5670014397,55,614,5670014337,44,Defender,5670014627,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417561,614,19,2,75,21,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-21T12:33:28.908Z,2025-04-21T17:07:44Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5670014369,292,6,5670014373,44,Midfielder,5670014371,293,4,5670014367,59,11,5670014375,55,613,5670014595,41,,5670014365,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417647,699,1,2,75,36,dbl7ir1qugqz8nvp1vzn8im50,1,79.5,0.0,2025-04-21T12:33:43.715Z,2025-04-21T12:33:46Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5670014925,141,10.6,5670014927,212,9.6,5670014919,107,,5670014929,213,1.11,5670014921,56,Right,5670014923,140,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417653,700,61,2,75,38,dbl7ir1qugqz8nvp1vzn8im50,0,85.6,15.6,2025-04-21T12:33:46.323Z,2025-04-21T12:33:46Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5670014961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417683,615,1,2,75,42,8gxd9ry2580pu1b1dd5ny9ymy,1,9.1,90.1,2025-04-21T12:33:49.760Z,2025-04-21T12:36:53Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5670021219,213,0.02,5670021213,140,23.5,5670021211,56,Back,5670021215,141,90.6,5670021217,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417693,617,1,2,75,42,8gxd9ry2580pu1b1dd5ny9ymy,1,22.4,92.8,2025-04-21T12:33:50.015Z,2025-04-21T12:35:49Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5670021665,213,4.30,5670021653,56,Back,5670021659,140,17.2,5670021661,141,74.4,5670021663,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418785,632,1,2,75,43,8gxd9ry2580pu1b1dd5ny9ymy,1,24.8,87.0,2025-04-21T12:33:51.382Z,2025-04-21T12:35:58Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5670022167,141,76.5,5670022165,140,51.3,5670022163,56,Center,5670022171,213,6.03,5670022169,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417713,618,1,2,75,43,8gxd9ry2580pu1b1dd5ny9ymy,0,32.0,76.8,2025-04-21T12:33:51.510Z,2025-04-21T12:33:52Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5670015311,56,Back,5670015317,212,9.5,5670015313,140,33.1,5670015315,141,90.7,5670015319,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417731,619,45,2,75,45,8gxd9ry2580pu1b1dd5ny9ymy,0,34.9,80.6,2025-04-21T12:33:52.787Z,2025-04-21T12:36:49Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5670015399,56,Back,5670015501,233,701,5670015401,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417739,701,3,2,75,45,dbl7ir1qugqz8nvp1vzn8im50,1,65.1,19.4,2025-04-21T12:33:52.787Z,2025-04-21T12:36:50Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5670015437,286,,5670015483,233,619,5670015435,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417767,702,3,2,75,46,dbl7ir1qugqz8nvp1vzn8im50,0,66.9,19.4,2025-04-21T12:33:53.955Z,2025-04-21T13:27:53Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5670015683,233,620,5670015573,286,,5670015571,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417775,620,7,2,75,46,8gxd9ry2580pu1b1dd5ny9ymy,1,33.1,80.6,2025-04-21T12:33:53.956Z,2025-04-21T13:27:52Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5670015617,56,Back,5670015665,233,702,5670015619,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417795,622,1,2,75,49,8gxd9ry2580pu1b1dd5ny9ymy,0,34.6,97.0,2025-04-21T12:33:56.758Z,2025-04-21T12:33:58Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5670015735,56,Left,5670015741,141,79.2,5670015739,140,51.3,5670015749,213,5.68,5670015745,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417793,703,8,2,75,50,dbl7ir1qugqz8nvp1vzn8im50,1,48.2,25.6,2025-04-21T12:33:58.019Z,2025-04-21T12:33:58Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5670015731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417851,705,1,2,75,54,dbl7ir1qugqz8nvp1vzn8im50,1,34.7,21.5,2025-04-21T12:34:02.155Z,2025-04-21T12:34:03Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5670016077,212,8.7,5670016071,56,Back,5670016073,140,32.3,5670016079,213,1.87,5670016075,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417877,706,1,2,75,55,dbl7ir1qugqz8nvp1vzn8im50,1,31.5,42.1,2025-04-21T12:34:03.219Z,2025-04-21T12:34:06Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5670016323,213,1.45,5670016313,56,Back,5670016319,212,17.3,5670016317,141,67.3,5670016315,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417915,707,1,2,75,58,dbl7ir1qugqz8nvp1vzn8im50,1,35.7,79.4,2025-04-21T12:34:06.547Z,2025-04-21T12:34:10Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5670016589,213,3.97,5670016581,56,Back,5670016583,140,29.6,5670016585,141,69.1,5670016587,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417951,708,1,2,76,3,dbl7ir1qugqz8nvp1vzn8im50,1,31.2,58.5,2025-04-21T12:34:10.613Z,2025-04-21T12:34:15Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5670016805,140,65.5,5670016813,1,,5670016811,213,5.68,5670016807,141,22.4,5670016809,212,43.6,5670016801,155,,5670016803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417959,709,3,2,76,7,dbl7ir1qugqz8nvp1vzn8im50,0,75.8,11.8,2025-04-21T12:34:14.781Z,2025-04-21T13:27:53Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5670016845,56,Right,5670016979,233,623,5670016847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417969,623,7,2,76,7,8gxd9ry2580pu1b1dd5ny9ymy,1,24.2,88.2,2025-04-21T12:34:14.782Z,2025-04-21T13:27:53Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5670016931,233,709,5670016909,56,Back,5670016913,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417987,624,1,2,76,8,8gxd9ry2580pu1b1dd5ny9ymy,0,24.0,94.9,2025-04-21T12:34:15.959Z,2025-04-21T12:34:18Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5670017045,157,,5670017057,1,,5670017055,213,0.08,5670017047,56,Left,5670017049,140,68.4,5670017053,212,46.8,5670017051,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804417993,625,5,2,76,10,8gxd9ry2580pu1b1dd5ny9ymy,0,64.2,101.2,2025-04-21T12:34:17.970Z,2025-04-21T13:26:28Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5670017077,347,,5670018317,233,710,5670017075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418173,710,5,2,76,10,dbl7ir1qugqz8nvp1vzn8im50,1,35.8,-1.2,2025-04-21T12:34:17.970Z,2025-04-21T13:26:28Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5670018195,56,Back,5670018295,233,625,5670018197,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418175,711,18,2,76,31,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-21T12:34:39.427Z,2025-04-21T12:34:40Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5670018225,42,,5670018229,59,2,5670018255,55,712,5670018227,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418177,712,19,2,76,31,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-21T12:34:39.428Z,2025-04-21T12:35:43Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5670018245,59,29,5670018249,55,711,5670021245,292,3,5670018243,145,2,5670018247,44,Defender,5670018239,42,,5670021247,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418291,713,1,2,76,42,dbl7ir1qugqz8nvp1vzn8im50,1,50.8,0.0,2025-04-21T12:34:50.572Z,2025-04-21T12:34:54Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5670018957,107,,5670018965,212,28.7,5670018967,213,2.63,5670018969,1,,5670018959,56,Back,5670018961,140,26.9,5670018963,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418345,714,1,2,76,46,dbl7ir1qugqz8nvp1vzn8im50,1,29.6,23.3,2025-04-21T12:34:54.483Z,2025-04-21T12:35:02Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5670019295,56,Back,5670019299,141,49.3,5670019301,212,26.3,5670019303,213,2.41,5670019297,140,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418359,715,1,2,76,54,dbl7ir1qugqz8nvp1vzn8im50,0,18.4,43.0,2025-04-21T12:35:02.587Z,2025-04-21T12:35:05Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5670019407,141,35.5,5670019413,1,,5670019411,213,6.20,5670019405,140,75.1,5670019403,56,Center,5670019401,155,,5670019409,212,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418381,627,1,2,76,59,8gxd9ry2580pu1b1dd5ny9ymy,1,30.0,71.4,2025-04-21T12:35:06.838Z,2025-04-21T12:35:08Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5670019535,56,Back,5670019543,213,3.55,5670019539,141,58.8,5670019541,212,21.6,5670019537,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418433,628,1,2,77,0,8gxd9ry2580pu1b1dd5ny9ymy,1,11.0,58.6,2025-04-21T12:35:08.159Z,2025-04-21T12:35:14Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5670019827,140,64.5,5670019835,213,0.02,5670019833,212,56.2,5670019831,141,60.4,5670019821,157,,5670019823,56,Center,5670019839,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418453,629,1,2,77,6,8gxd9ry2580pu1b1dd5ny9ymy,1,65.8,35.5,2025-04-21T12:35:13.805Z,2025-04-21T12:35:16Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5670019979,141,11.7,5670019983,213,5.35,5670019981,212,20.1,5670019977,140,77.1,5670019975,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418509,630,1,2,77,8,8gxd9ry2580pu1b1dd5ny9ymy,1,75.7,12.7,2025-04-21T12:35:16.543Z,2025-04-21T12:35:25Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5670020297,212,36.6,5670020285,2,,5670020295,141,61.0,5670020291,56,Center,5670020293,140,91.0,5670020289,155,,5670020301,1,,5670020299,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418537,716,4,2,77,17,dbl7ir1qugqz8nvp1vzn8im50,1,8.8,38.2,2025-04-21T12:35:24.844Z,2025-04-21T12:35:30Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5670020501,56,Back,5670020503,152,,5670020499,13,,5670020507,285,,5670020523,233,631,5670020505,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418511,631,4,2,77,17,8gxd9ry2580pu1b1dd5ny9ymy,0,91.2,61.8,2025-04-21T12:35:24.845Z,2025-04-21T12:35:30Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5670020369,152,,5670020373,286,,5670020371,265,,5670020367,56,Center,5670020365,13,,5670020549,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418745,717,1,2,77,44,dbl7ir1qugqz8nvp1vzn8im50,1,10.9,34.6,2025-04-21T12:35:51.772Z,2025-04-21T12:35:54Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5670021921,5,,5670021923,152,,5670021933,213,1.87,5670021931,212,7.5,5670021929,141,45.2,5670021927,140,8.8,5670021925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418755,718,1,2,77,46,dbl7ir1qugqz8nvp1vzn8im50,1,9.0,45.4,2025-04-21T12:35:53.867Z,2025-04-21T12:35:55Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5670022005,213,6.20,5670021995,140,20.5,5670021989,56,Back,5670022003,212,12.1,5670021999,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418789,719,1,2,77,47,dbl7ir1qugqz8nvp1vzn8im50,1,26.0,43.9,2025-04-21T12:35:55.371Z,2025-04-21T12:35:59Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5670022217,141,34.8,5670022215,140,18.3,5670022213,56,Back,5670022221,213,3.79,5670022219,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418797,720,1,2,77,51,dbl7ir1qugqz8nvp1vzn8im50,0,10.7,27.1,2025-04-21T12:35:58.772Z,2025-04-21T12:36:00Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5670022253,157,,5670022259,141,19.5,5670022261,212,34.1,5670022263,213,6.13,5670022257,140,42.8,5670022265,1,,5670022255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418813,633,8,2,77,53,8gxd9ry2580pu1b1dd5ny9ymy,1,58.7,85.2,2025-04-21T12:36:01.407Z,2025-04-21T12:36:02Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5670022355,56,Left,5670022377,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418873,635,1,2,78,0,8gxd9ry2580pu1b1dd5ny9ymy,1,38.4,88.5,2025-04-21T12:36:08.494Z,2025-04-21T12:36:10Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5670022785,140,10.6,5670022787,141,63.7,5670022789,212,33.7,5670022793,1,,5670022791,213,3.67,5670022783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418885,636,1,2,78,2,8gxd9ry2580pu1b1dd5ny9ymy,0,10.6,63.7,2025-04-21T12:36:09.917Z,2025-04-21T12:36:12Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5670022875,141,46.6,5670022877,212,50.9,5670022881,1,,5670022879,213,6.05,5670022871,56,Center,5670022873,140,57.8,5670022869,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418893,721,44,2,78,4,dbl7ir1qugqz8nvp1vzn8im50,1,32.4,57.8,2025-04-21T12:36:11.773Z,2025-04-21T13:27:44Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5670022987,233,637,5670022909,285,,5670022907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418889,637,44,2,78,4,8gxd9ry2580pu1b1dd5ny9ymy,0,67.6,42.2,2025-04-21T12:36:11.774Z,2025-04-21T13:27:45Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5670023017,233,721,5670022889,56,Center,5670022893,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418903,722,12,2,78,5,dbl7ir1qugqz8nvp1vzn8im50,1,22.7,66.1,2025-04-21T12:36:12.731Z,2025-04-21T12:36:15Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5670022967,15,,5670022947,140,24.9,5670022949,141,63.1,5670022945,56,Back,5670022953,213,5.56,5670022951,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418927,723,61,2,78,7,dbl7ir1qugqz8nvp1vzn8im50,1,21.6,60.0,2025-04-21T12:36:15.291Z,2025-04-21T12:36:15Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5670023081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418935,638,1,2,78,8,8gxd9ry2580pu1b1dd5ny9ymy,0,54.7,58.5,2025-04-21T12:36:16.488Z,2025-04-21T13:09:39Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5670036765,141,55.4,5670036769,213,3.86,5670036761,56,Center,5670036767,212,3.2,5670036763,140,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418939,639,61,2,78,9,8gxd9ry2580pu1b1dd5ny9ymy,1,51.3,46.6,2025-04-21T12:36:16.694Z,2025-04-21T12:40:49Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5670037107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804421235,669,61,2,78,9,8gxd9ry2580pu1b1dd5ny9ymy,0,63.0,46.9,2025-04-21T12:36:17.365Z,2025-04-21T12:41:28Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5670037357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804421833,678,45,2,78,9,8gxd9ry2580pu1b1dd5ny9ymy,0,53.2,62.2,2025-04-21T12:36:17.365Z,2025-04-21T13:09:33Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5670040795,285,,5670040601,56,Center,5670101009,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418963,724,3,2,78,9,dbl7ir1qugqz8nvp1vzn8im50,1,46.8,37.8,2025-04-21T12:36:17.365Z,2025-04-21T13:09:32Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5670023299,56,Back,5670023367,286,,5670100961,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418967,640,45,2,78,9,8gxd9ry2580pu1b1dd5ny9ymy,0,55.3,63.8,2025-04-21T12:36:17.515Z,2025-04-21T13:09:34Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5670023319,285,,5670101025,233,725,5670023317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418971,725,3,2,78,9,dbl7ir1qugqz8nvp1vzn8im50,1,44.7,36.2,2025-04-21T12:36:17.515Z,2025-04-21T12:42:17Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5670023345,56,Back,5670041033,233,640,5670023347,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418981,726,1,2,78,12,dbl7ir1qugqz8nvp1vzn8im50,1,59.3,32.4,2025-04-21T12:36:20.570Z,2025-04-21T12:36:22Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5670023415,213,5.68,5670023409,140,66.0,5670023411,141,25.2,5670023413,212,8.6,5670023405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804418985,728,3,2,78,14,dbl7ir1qugqz8nvp1vzn8im50,0,70.6,25.7,2025-04-21T12:36:22.483Z,2025-04-21T13:27:54Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5670023423,56,Center,5670023425,286,,5670100811,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
