id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/15/value
2797268923,662,1,2,74,6,a9vw7ikerpr4cuweeeka5aneg,1,58.9,70.3,2025-04-06T14:33:41.727Z,2025-04-06T14:33:45Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630671147,56,Center,5630671155,213,5.25,5630671151,141,44.5,5630671153,212,20.4,5630671149,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797268931,663,1,2,74,10,a9vw7ikerpr4cuweeeka5aneg,0,68.0,52.5,2025-04-06T14:33:45.695Z,2025-04-06T14:33:46Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630671209,213,0.57,5630671201,56,Center,5630671207,212,9.1,5630671205,141,59.7,5630671203,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797268977,743,8,2,74,12,8gxd9ry2580pu1b1dd5ny9ymy,1,21.2,37.6,2025-04-06T14:33:47.786Z,2025-04-06T14:33:58Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5630671453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269169,745,1,2,74,16,8gxd9ry2580pu1b1dd5ny9ymy,1,28.7,22.4,2025-04-06T14:33:50.865Z,2025-04-06T14:33:57Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630672487,56,Back,5630672493,212,16.4,5630672495,213,2.58,5630672491,141,35.3,5630672489,140,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269195,746,1,2,74,23,8gxd9ry2580pu1b1dd5ny9ymy,1,15.2,37.6,2025-04-06T14:33:57.866Z,2025-04-06T14:33:59Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630672639,213,2.59,5630672635,141,48.7,5630672637,212,14.4,5630672631,56,Back,5630672633,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269239,747,1,2,74,24,8gxd9ry2580pu1b1dd5ny9ymy,1,3.5,48.7,2025-04-06T14:33:59.018Z,2025-04-06T14:34:01Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5630672849,140,67.6,5630672853,141,49.1,5630672855,212,67.3,5630672857,213,0.00,5630672845,56,Center,5630672859,1,,5630672843,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269247,748,1,2,74,26,8gxd9ry2580pu1b1dd5ny9ymy,1,66.7,49.6,2025-04-06T14:34:01.625Z,2025-04-06T14:34:04Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630672883,140,61.2,5630672891,213,3.79,5630672885,141,43.1,5630672881,56,Center,5630672889,212,7.3,5630672949,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269325,749,1,2,74,29,8gxd9ry2580pu1b1dd5ny9ymy,1,61.2,43.1,2025-04-06T14:34:04.048Z,2025-04-06T14:34:06Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630673309,212,6.6,5630673305,140,65.3,5630673307,141,50.4,5630673303,56,Center,5630673311,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269345,750,1,2,74,31,8gxd9ry2580pu1b1dd5ny9ymy,1,65.3,50.4,2025-04-06T14:34:06.192Z,2025-04-06T14:34:07Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5630673391,56,Center,5630673395,141,48.5,5630673397,212,3.5,5630673393,140,62.2,5630673399,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269349,751,1,2,74,31,8gxd9ry2580pu1b1dd5ny9ymy,0,62.2,48.5,2025-04-06T14:34:06.433Z,2025-04-06T15:11:06Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630673419,213,0.67,5630673409,155,,5630673411,56,Center,5630673417,212,16.0,5630673415,141,63.2,5630673413,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269359,664,12,2,74,32,a9vw7ikerpr4cuweeeka5aneg,1,34.3,24.7,2025-04-06T14:34:07.271Z,2025-04-06T14:34:09Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5630673481,141,0.0,5630673485,213,5.40,5630673483,212,23.4,5630673479,140,48.5,5630673477,56,Back,5630673557,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269365,665,5,2,74,33,a9vw7ikerpr4cuweeeka5aneg,0,51.3,-1.9,2025-04-06T14:34:08.594Z,2025-04-06T15:14:25Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5630677171,233,752,5630673521,347,,5630673519,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270021,752,5,2,74,33,8gxd9ry2580pu1b1dd5ny9ymy,1,48.7,101.9,2025-04-06T14:34:08.594Z,2025-04-06T15:14:25Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630677137,233,665,5630677063,347,,5630677061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269563,666,18,2,74,44,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T14:34:19.707Z,2025-04-06T14:34:20Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630674691,42,,5630674695,59,20,5630674749,55,667,5630674693,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269565,667,19,2,74,44,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T14:34:19.708Z,2025-04-06T19:30:24Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5630674713,293,4,5630674707,145,4,5630674717,55,666,5630674715,44,Midfielder,5630674711,292,7,5630674703,42,,5630674709,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269747,668,18,2,74,53,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T14:34:28.579Z,2025-04-06T14:34:29Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5630675655,44,Defender,5630675657,59,25,5630675825,55,669,5630675653,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269769,669,19,2,74,53,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T14:34:28.580Z,2025-04-06T14:34:30Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5630675777,44,Defender,5630675775,293,2,5630675771,292,3,5630675767,59,3,5630675755,42,,5630675763,145,2,5630675779,55,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797269995,670,18,2,75,4,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T14:34:38.986Z,2025-04-06T14:34:40Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5630676991,55,671,5630676903,42,,5630676907,59,10,5630676905,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270001,671,19,2,75,4,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T14:34:38.987Z,2025-04-06T14:34:40Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,,5630676943,42,,5630676947,145,11,5630676957,293,4,5630676949,59,27,5630676961,44,Midfielder,5630676965,55,670,5630676953,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270605,753,1,2,75,30,8gxd9ry2580pu1b1dd5ny9ymy,1,46.8,100.0,2025-04-06T14:35:05.623Z,2025-04-06T14:35:11Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630680001,213,5.68,5630679991,56,Left,5630679997,141,87.9,5630679995,140,60.0,5630679989,107,,5630679999,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270617,754,1,2,75,31,8gxd9ry2580pu1b1dd5ny9ymy,0,58.5,88.5,2025-04-06T14:35:06.175Z,2025-04-06T15:32:15Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5630680069,141,89.9,5630680065,140,63.4,5630680073,213,0.18,5630680061,56,Left,5630680071,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270593,672,43,2,75,35,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T14:35:10.847Z,2025-04-06T14:35:29Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5630682211,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270639,673,1,2,75,36,a9vw7ikerpr4cuweeeka5aneg,1,35.3,8.8,2025-04-06T14:35:11.015Z,2025-04-06T14:35:13Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5630680201,213,0.26,5630680193,56,Back,5630680197,141,12.6,5630680195,140,44.7,5630680199,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270645,674,61,2,75,36,a9vw7ikerpr4cuweeeka5aneg,0,44.8,12.8,2025-04-06T14:35:11.127Z,2025-04-06T15:32:44Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630680237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270671,675,45,2,75,40,a9vw7ikerpr4cuweeeka5aneg,0,43.6,17.0,2025-04-06T14:35:14.863Z,2025-04-06T15:13:47Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5630680397,285,,5630680395,56,Back,5630680585,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270695,755,3,2,75,40,8gxd9ry2580pu1b1dd5ny9ymy,1,56.4,83.0,2025-04-06T14:35:14.863Z,2025-04-06T15:13:46Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5630680503,286,,5630680501,56,Left,5630680547,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270729,756,4,2,75,43,8gxd9ry2580pu1b1dd5ny9ymy,1,58.2,70.7,2025-04-06T14:35:18.392Z,2025-04-06T15:13:24Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5630680809,13,,5630680819,286,,5630681611,233,676,5630680813,152,,5630680815,265,,5630680811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797270739,676,4,2,75,43,a9vw7ikerpr4cuweeeka5aneg,0,41.8,29.3,2025-04-06T14:35:18.393Z,2025-04-06T15:13:24Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5630681537,285,,5630680917,13,,5630680923,265,,5630680921,152,,5630681649,233,756,5630680919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271347,757,1,2,76,8,8gxd9ry2580pu1b1dd5ny9ymy,1,56.4,74.6,2025-04-06T14:35:43.447Z,2025-04-06T14:35:48Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630684107,56,Left,5630684105,152,,5630684113,212,17.8,5630684103,5,,5630684111,141,90.9,5630684115,213,0.67,5630684109,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271363,758,1,2,76,13,8gxd9ry2580pu1b1dd5ny9ymy,0,72.7,87.9,2025-04-06T14:35:48.447Z,2025-04-06T14:39:17Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630684207,2,,5630684213,140,84.4,5630684217,212,22.8,5630684211,56,Center,5630684215,141,59.6,5630684219,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271485,677,12,2,76,16,a9vw7ikerpr4cuweeeka5aneg,1,11.7,52.8,2025-04-06T14:35:51.118Z,2025-04-06T14:35:57Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630684841,213,5.98,5630684833,141,41.9,5630684837,212,24.8,5630684829,140,34.2,5630684825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271493,678,1,2,76,20,a9vw7ikerpr4cuweeeka5aneg,0,34.3,41.9,2025-04-06T14:35:54.863Z,2025-04-06T14:36:20Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5630684887,141,40.9,5630684885,140,37.2,5630684883,56,Back,5630684891,213,6.06,5630684889,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271561,679,4,2,76,21,a9vw7ikerpr4cuweeeka5aneg,1,36.8,30.4,2025-04-06T14:35:56.174Z,2025-04-06T14:36:07Z,,,,,5630685399,286,,5630685433,233,759,5630685397,152,,5630685395,56,Back,5630685393,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271469,759,4,2,76,21,8gxd9ry2580pu1b1dd5ny9ymy,0,63.2,69.6,2025-04-06T14:35:56.175Z,2025-04-06T14:36:06Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630685149,285,,5630685145,56,Center,5630685147,152,,5630685451,233,679,5630685143,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271593,760,17,2,76,25,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-06T14:35:59.929Z,2025-04-06T14:36:23Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630686441,37,243,5630686439,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797271955,680,1,2,76,48,a9vw7ikerpr4cuweeeka5aneg,1,35.6,38.0,2025-04-06T14:36:23.737Z,2025-04-06T14:36:26Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630687499,140,30.5,5630687501,141,68.4,5630687505,213,1.82,5630687503,212,21.4,5630687493,5,,5630687495,152,,5630687497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272035,681,1,2,76,51,a9vw7ikerpr4cuweeeka5aneg,0,30.5,68.4,2025-04-06T14:36:25.903Z,2025-04-06T14:36:30Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630688019,1,,5630688009,56,Left,5630688011,140,82.9,5630688017,213,0.39,5630688015,212,59.4,5630688007,157,,5630688013,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272041,682,5,2,76,54,a9vw7ikerpr4cuweeeka5aneg,0,83.3,101.4,2025-04-06T14:36:29.536Z,2025-04-06T15:14:26Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630688049,56,Left,5630688051,347,,5630689651,233,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272337,761,5,2,76,54,8gxd9ry2580pu1b1dd5ny9ymy,1,16.7,-1.4,2025-04-06T14:36:29.536Z,2025-04-06T15:14:25Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630689571,233,682,5630689525,347,,5630689521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272395,762,1,2,77,10,8gxd9ry2580pu1b1dd5ny9ymy,0,17.1,0.0,2025-04-06T14:36:45.197Z,2025-04-06T14:36:48Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630689835,107,,5630689837,56,Back,5630689839,140,38.6,5630689847,1,,5630689841,141,10.7,5630689845,213,0.36,5630689843,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272397,763,44,2,77,12,8gxd9ry2580pu1b1dd5ny9ymy,1,42.8,12.8,2025-04-06T14:36:47.525Z,2025-04-06T15:18:18Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630689871,285,,5630689869,56,Back,5630695001,233,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272415,683,44,2,77,12,a9vw7ikerpr4cuweeeka5aneg,0,57.2,87.2,2025-04-06T14:36:47.526Z,2025-04-06T15:18:18Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630689973,56,Left,5630695013,233,763,5630689975,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272517,765,1,2,77,13,8gxd9ry2580pu1b1dd5ny9ymy,0,43.8,14.5,2025-04-06T14:36:48.494Z,2025-04-06T14:36:59Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630690651,140,39.2,5630690663,213,4.24,5630690655,141,0.5,5630690645,3,,5630690647,56,Back,5630690659,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272561,684,5,2,77,14,a9vw7ikerpr4cuweeeka5aneg,1,60.2,101.3,2025-04-06T14:36:49.334Z,2025-04-06T15:14:26Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630690885,347,,5630690883,56,Left,5630695217,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272447,764,5,2,77,14,8gxd9ry2580pu1b1dd5ny9ymy,0,39.8,-1.3,2025-04-06T14:36:49.334Z,2025-04-06T15:14:27Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630695251,233,684,5630690157,347,,5630690155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272641,685,1,2,77,19,a9vw7ikerpr4cuweeeka5aneg,1,53.3,100.0,2025-04-06T14:36:54.022Z,2025-04-06T15:18:23Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630691309,141,84.8,5630691299,107,,5630691307,140,69.6,5630691313,213,5.69,5630691303,56,Left,5630691311,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272689,766,83,2,77,20,8gxd9ry2580pu1b1dd5ny9ymy,0,23.9,10.9,2025-04-06T14:36:54.934Z,2025-04-06T15:36:56Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630931845,399,6k7khwtkxpem9z17bl5rrf2p6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272649,686,1,2,77,20,a9vw7ikerpr4cuweeeka5aneg,0,69.7,85.0,2025-04-06T14:36:55.142Z,2025-04-06T15:18:53Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630691351,213,3.37,5630691349,212,1.5,5630691343,56,Left,5630691345,140,68.3,5630691347,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272723,767,61,2,77,21,8gxd9ry2580pu1b1dd5ny9ymy,1,28.4,11.0,2025-04-06T14:36:56.557Z,2025-04-06T14:37:45Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630691791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272799,687,5,2,77,29,a9vw7ikerpr4cuweeeka5aneg,1,70.6,100.9,2025-04-06T14:37:04.374Z,2025-04-06T15:14:27Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630692197,56,Left,5630692199,347,,5630692299,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272743,768,5,2,77,29,8gxd9ry2580pu1b1dd5ny9ymy,0,29.4,-0.9,2025-04-06T14:37:04.374Z,2025-04-06T15:14:27Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5630691883,347,,5630692377,233,687,5630691881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272869,688,1,2,77,36,a9vw7ikerpr4cuweeeka5aneg,1,69.9,100.0,2025-04-06T14:37:11.550Z,2025-04-06T14:37:14Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630692583,56,Left,5630692591,213,5.72,5630692581,107,,5630692587,141,89.4,5630692585,140,82.2,5630692589,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272873,689,50,2,77,39,a9vw7ikerpr4cuweeeka5aneg,1,82.4,88.6,2025-04-06T14:37:14.175Z,2025-04-06T14:37:18Z,7hso2bszmf4qal560jhrg2904,Y. Ouorou,,,5630692597,286,,5630692595,56,Left,5630692889,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272913,769,7,2,77,39,8gxd9ry2580pu1b1dd5ny9ymy,0,17.6,11.4,2025-04-06T14:37:14.176Z,2025-04-06T14:37:19Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630692809,285,,5630692807,56,Back,5630692837,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272919,690,1,2,77,41,a9vw7ikerpr4cuweeeka5aneg,0,74.7,94.1,2025-04-06T14:37:15.974Z,2025-04-06T14:37:17Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630692851,213,4.89,5630692849,212,20.4,5630692843,56,Center,5630692845,140,78.1,5630692847,141,64.6,5630692841,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797272983,770,1,2,77,43,8gxd9ry2580pu1b1dd5ny9ymy,1,18.1,41.9,2025-04-06T14:37:18.463Z,2025-04-06T14:37:20Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630693247,213,0.07,5630693243,212,17.6,5630693239,141,43.7,5630693227,157,,5630693233,56,Back,5630693235,140,34.8,5630693251,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273023,771,1,2,77,45,8gxd9ry2580pu1b1dd5ny9ymy,1,34.8,43.7,2025-04-06T14:37:20.453Z,2025-04-06T14:37:22Z,21i8eq6dgpzydeyrame6xp05w,M. Andreasen,,,5630693437,3,,5630693439,56,Back,5630693447,213,1.61,5630693445,212,10.9,5630693441,140,34.4,5630693443,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273095,773,1,2,77,47,8gxd9ry2580pu1b1dd5ny9ymy,1,34.4,59.7,2025-04-06T14:37:22.322Z,2025-04-06T14:37:25Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5630693771,213,0.98,5630693763,140,43.3,5630693761,56,Back,5630693765,141,80.4,5630693767,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273107,774,4,2,77,49,8gxd9ry2580pu1b1dd5ny9ymy,1,45.2,75.2,2025-04-06T14:37:24.829Z,2025-04-06T14:37:29Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5630693883,286,,5630693879,152,,5630693881,265,,5630693877,56,Back,5630693875,13,,5630693899,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273077,691,4,2,77,49,a9vw7ikerpr4cuweeeka5aneg,0,54.8,24.8,2025-04-06T14:37:24.830Z,2025-04-06T14:37:37Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5630693817,56,Center,5630693815,13,,5630693825,285,,5630693821,265,,5630694965,55,692,5630693923,233,774,5630693819,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273207,692,17,2,77,56,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T14:37:31.119Z,2025-04-06T14:37:36Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5630694933,31,,5630694937,13,243,5630694935,393,,5630694939,55,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273699,693,27,2,78,16,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T14:37:51.102Z,2025-04-06T14:37:57Z,,,,,5630697283,233,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797273761,776,27,2,78,16,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-06T14:37:51.102Z,2025-04-06T14:37:58Z,,,,,5630697237,53,2cup1vjw8n43kbzzxfflnmplg,5630697235,41,Injury,5630697341,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274791,694,28,2,79,12,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T14:38:47.750Z,2025-04-06T14:38:48Z,,,,,5630702941,55,693,5630703043,233,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274807,777,28,2,79,12,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-06T14:38:47.750Z,2025-04-06T14:38:49Z,,,,,5630703013,55,776,5630703107,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797274997,778,1,2,79,22,8gxd9ry2580pu1b1dd5ny9ymy,0,55.8,83.6,2025-04-06T14:38:57.772Z,2025-04-06T14:38:58Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630704063,155,,5630704061,5,,5630704065,152,,5630704067,56,Center,5630704077,1,,5630704075,213,5.52,5630704071,141,36.1,5630704073,212,46.7,5630704059,2,,5630704069,140,87.9,,,,,,,,,,,,,,,,,,,,,,,
2797274993,695,44,2,79,23,a9vw7ikerpr4cuweeeka5aneg,1,11.4,67.0,2025-04-06T14:38:58.174Z,2025-04-06T15:18:19Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630704029,56,Back,5630704035,285,,5630704477,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275037,779,44,2,79,23,8gxd9ry2580pu1b1dd5ny9ymy,0,88.6,33.0,2025-04-06T14:38:58.175Z,2025-04-06T15:18:19Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630704307,286,,5630704305,56,Center,5630704511,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797275003,696,12,2,79,23,a9vw7ikerpr4cuweeeka5aneg,1,10.1,62.9,2025-04-06T14:38:58.405Z,2025-04-06T14:39:02Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630704411,167,,5630704117,212,26.6,5630704115,141,100.0,5630704113,140,5.2,5630704119,213,1.77,5630704109,56,Back,5630704135,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
