id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2703629325,599,1,2,70,13,ajtb177oqwawkdwbqhldmq6mx,1,44.6,60.3,2024-07-27T12:29:04.866Z,2024-07-27T12:29:06Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5119139853,140,35.3,5119139855,141,59.6,5119139875,156,,5119139851,56,Back,5119139859,213,3.19,5119139857,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629341,600,1,2,70,17,ajtb177oqwawkdwbqhldmq6mx,1,43.7,85.4,2024-07-27T12:29:08.987Z,2024-07-28T13:08:16Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119139945,141,84.2,5119139943,140,60.7,5119139947,212,17.9,5119139941,56,Left,5119139949,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629343,601,1,2,70,18,ajtb177oqwawkdwbqhldmq6mx,1,61.0,67.8,2024-07-27T12:29:10.130Z,2024-07-27T12:29:12Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119139959,56,Center,5119139965,212,14.0,5119139967,213,5.62,5119139961,140,71.5,5119139963,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629353,602,1,2,70,20,ajtb177oqwawkdwbqhldmq6mx,1,63.5,72.4,2024-07-27T12:29:11.891Z,2024-07-28T13:08:27Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5119140013,56,Left,5119140017,141,80.5,5119140021,213,0.47,5119140015,140,73.8,5119140019,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629361,603,1,2,70,23,ajtb177oqwawkdwbqhldmq6mx,1,81.8,78.1,2024-07-27T12:29:15.314Z,2024-07-27T12:29:20Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119140071,141,86.5,5119140069,140,78.4,5119140075,213,2.13,5119140067,56,Left,5119140073,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629371,604,1,2,70,28,ajtb177oqwawkdwbqhldmq6mx,1,73.3,85.4,2024-07-27T12:29:20.154Z,2024-07-27T12:29:23Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5119140145,213,3.79,5119140139,140,62.8,5119140143,212,13.9,5119140137,56,Center,5119140141,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629379,605,1,2,70,31,ajtb177oqwawkdwbqhldmq6mx,1,64.4,70.8,2024-07-27T12:29:23.763Z,2024-07-27T12:29:26Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119140175,140,71.3,5119140173,56,Left,5119140177,141,86.5,5119140179,212,12.9,5119140181,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629403,606,1,2,70,34,ajtb177oqwawkdwbqhldmq6mx,1,70.8,85.4,2024-07-27T12:29:26.658Z,2024-07-27T12:29:31Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5119140283,213,4.68,5119140275,56,Center,5119140279,141,74.7,5119140277,140,70.6,5119140281,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629419,607,1,2,70,39,ajtb177oqwawkdwbqhldmq6mx,1,70.8,72.4,2024-07-27T12:29:31.043Z,2024-07-27T12:29:35Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119140359,212,19.2,5119140357,141,69.4,5119140361,213,6.18,5119140355,140,89.0,5119140353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629423,608,3,2,70,43,ajtb177oqwawkdwbqhldmq6mx,0,93.2,68.0,2024-07-27T12:29:34.992Z,2024-07-28T13:08:44Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5122243185,465,,5119140369,56,Center,5119140419,233,732,5119140371,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629429,732,7,2,70,43,bd4qakf7j0wwie8wke9km7uj8,1,6.8,32.0,2024-07-27T12:29:34.993Z,2024-07-28T13:08:47Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119140401,285,,5119140403,233,608,5119140399,56,Back,5122243241,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629437,734,1,2,70,46,bd4qakf7j0wwie8wke9km7uj8,1,10.1,36.0,2024-07-27T12:29:38.306Z,2024-07-27T13:14:01Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119140425,140,9.7,5119140431,213,4.68,5119140423,56,Back,5119140427,141,19.2,5119140429,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629447,735,1,2,70,47,bd4qakf7j0wwie8wke9km7uj8,0,10.9,17.6,2024-07-27T12:29:39.475Z,2024-07-27T13:14:14Z,6bkuzenpse2kzirt9q7qeisd0,M. Winkel,,,5119140503,140,66.8,5119140501,56,Right,5119140507,212,58.9,5119140505,141,9.8,5119140511,1,,5119200837,155,,5119140509,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629455,609,1,2,70,51,ajtb177oqwawkdwbqhldmq6mx,1,36.3,81.8,2024-07-27T12:29:43.027Z,2024-07-27T12:29:44Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5119140555,140,49.0,5119140553,56,Back,5119140551,3,,5119140559,212,13.9,5119140557,141,75.9,5119140561,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629469,611,1,2,70,55,ajtb177oqwawkdwbqhldmq6mx,1,46.2,77.0,2024-07-27T12:29:47.570Z,2024-07-27T12:29:50Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119140673,213,4.25,5119140667,140,41.1,5119140671,212,12.0,5119140669,141,61.2,5119140665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629487,612,1,2,70,58,ajtb177oqwawkdwbqhldmq6mx,1,41.1,61.2,2024-07-27T12:29:50.210Z,2024-07-27T12:30:02Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5119140785,213,3.81,5119140783,212,12.6,5119140781,141,49.7,5119140779,140,31.7,5119140777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629489,613,1,2,71,10,ajtb177oqwawkdwbqhldmq6mx,1,26.7,44.9,2024-07-27T12:30:02.146Z,2024-07-27T12:30:05Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119140797,213,0.56,5119140791,140,37.3,5119140793,141,55.1,5119140789,56,Back,5119140795,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629497,614,1,2,71,13,ajtb177oqwawkdwbqhldmq6mx,1,37.3,55.1,2024-07-27T12:30:05.042Z,2024-07-27T12:30:06Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5119140843,213,2.58,5119140841,212,12.9,5119140837,140,26.9,5119140835,56,Back,5119140839,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629501,615,1,2,71,14,ajtb177oqwawkdwbqhldmq6mx,1,26.9,65.1,2024-07-27T12:30:06.283Z,2024-07-27T12:30:07Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119140867,212,12.3,5119140869,213,6.05,5119140861,56,Back,5119140863,140,38.3,5119140865,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629503,616,1,2,71,15,ajtb177oqwawkdwbqhldmq6mx,1,38.3,60.9,2024-07-27T12:30:07.170Z,2024-07-27T12:30:08Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119140875,140,31.7,5119140873,56,Back,5119140877,141,79.9,5119140879,212,14.7,5119140881,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629513,617,1,2,71,16,ajtb177oqwawkdwbqhldmq6mx,1,31.7,79.9,2024-07-27T12:30:08.523Z,2024-07-27T12:30:11Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5119140941,213,3.80,5119140937,141,69.4,5119140933,56,Back,5119140939,212,11.7,5119140935,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629531,618,1,2,71,19,ajtb177oqwawkdwbqhldmq6mx,1,22.9,69.4,2024-07-27T12:30:11.306Z,2024-07-27T12:30:18Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119141049,212,18.2,5119141047,141,42.8,5119141043,56,Back,5119141051,213,4.81,5119141045,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629549,619,1,2,71,26,ajtb177oqwawkdwbqhldmq6mx,1,34.7,39.2,2024-07-27T12:30:18.410Z,2024-07-27T12:30:24Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119141129,212,23.5,5119141127,141,52.2,5119141131,213,2.76,5119141125,140,14.0,5119141123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629569,620,1,2,71,32,ajtb177oqwawkdwbqhldmq6mx,1,14.6,64.0,2024-07-27T12:30:24.068Z,2024-07-27T12:30:29Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5119141241,56,Back,5119141247,212,39.3,5119141243,140,28.0,5119141249,213,5.08,5119141239,155,,5119141251,1,,5119141245,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629575,621,1,2,71,37,ajtb177oqwawkdwbqhldmq6mx,1,30.8,8.5,2024-07-27T12:30:28.842Z,2024-07-27T12:30:30Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5119141273,141,14.0,5119141271,140,25.9,5119141277,213,2.51,5119141269,56,Back,5119141275,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629581,622,1,2,71,38,ajtb177oqwawkdwbqhldmq6mx,1,25.9,14.0,2024-07-27T12:30:30.218Z,2024-07-27T12:30:32Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119141303,213,0.96,5119141297,140,40.4,5119141301,212,26.6,5119141299,141,46.0,5119141295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629583,623,1,2,71,40,ajtb177oqwawkdwbqhldmq6mx,0,40.4,46.0,2024-07-27T12:30:31.899Z,2024-07-27T12:30:33Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119141317,213,5.80,5119141311,140,61.4,5119141313,141,28.9,5119141309,56,Center,5119141315,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629607,740,1,2,71,44,bd4qakf7j0wwie8wke9km7uj8,1,43.4,62.1,2024-07-27T12:30:36.394Z,2024-07-27T12:30:38Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119141399,213,4.55,5119141391,56,Back,5119141397,212,27.9,5119141395,141,21.6,5119141393,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629613,741,1,2,71,46,bd4qakf7j0wwie8wke9km7uj8,1,53.6,15.2,2024-07-27T12:30:38.441Z,2024-07-27T12:30:42Z,6bkuzenpse2kzirt9q7qeisd0,M. Winkel,,,5119141451,213,2.17,5119141445,140,46.6,5119141443,56,Back,5119141449,212,13.0,5119141447,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629617,742,1,2,71,50,bd4qakf7j0wwie8wke9km7uj8,1,59.2,32.4,2024-07-27T12:30:42.818Z,2024-07-27T12:30:46Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119141469,140,53.5,5119141467,56,Center,5119141475,213,1.91,5119141473,212,18.2,5119141471,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629621,743,1,2,71,54,bd4qakf7j0wwie8wke9km7uj8,1,55.6,62.4,2024-07-27T12:30:45.890Z,2024-07-27T12:30:50Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119141495,140,57.6,5119141501,213,1.41,5119141499,212,13.4,5119141493,56,Left,5119141497,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629625,744,1,2,71,58,bd4qakf7j0wwie8wke9km7uj8,1,63.5,86.5,2024-07-27T12:30:50.033Z,2024-07-27T12:30:51Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119141523,140,56.2,5119141525,141,65.8,5119141521,56,Center,5119141529,213,4.21,5119141527,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629635,745,1,2,71,59,bd4qakf7j0wwie8wke9km7uj8,1,56.2,65.8,2024-07-27T12:30:51.361Z,2024-07-27T12:30:55Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119141559,212,20.8,5119141557,141,35.2,5119141561,213,4.72,5119141555,140,56.3,5119141553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629643,746,1,2,72,3,bd4qakf7j0wwie8wke9km7uj8,1,61.5,33.9,2024-07-27T12:30:55.753Z,2024-07-27T12:30:59Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119141611,141,65.2,5119141615,213,1.35,5119141607,56,Center,5119141613,212,21.8,5119141609,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629675,747,1,2,72,7,bd4qakf7j0wwie8wke9km7uj8,1,65.8,63.6,2024-07-27T12:30:59.041Z,2024-07-27T12:31:08Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119141759,155,,5119141769,213,5.12,5119141765,141,11.6,5119141761,56,Right,5119141767,212,38.5,5119141763,140,80.4,5119141771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629653,626,83,2,72,12,ajtb177oqwawkdwbqhldmq6mx,0,23.9,89.3,2024-07-27T12:31:04.810Z,2024-07-27T13:10:58Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119194393,399,6bkuzenpse2kzirt9q7qeisd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629669,627,83,2,72,15,ajtb177oqwawkdwbqhldmq6mx,0,23.9,89.3,2024-07-27T12:31:07.179Z,2024-07-27T13:10:58Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119194373,399,6bkuzenpse2kzirt9q7qeisd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629679,748,1,2,72,16,bd4qakf7j0wwie8wke9km7uj8,0,82.5,11.3,2024-07-27T12:31:08.610Z,2024-07-27T12:31:10Z,6bkuzenpse2kzirt9q7qeisd0,M. Winkel,,,5119141793,213,0.69,5119141785,56,Center,5119141789,141,23.7,5119141787,140,92.2,5119141791,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629685,629,1,2,72,20,ajtb177oqwawkdwbqhldmq6mx,1,9.3,71.5,2024-07-27T12:31:12.226Z,2024-07-27T12:31:13Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119141805,56,Back,5119141811,212,5.2,5119141813,213,5.91,5119141807,140,13.9,5119141809,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629689,630,1,2,72,21,ajtb177oqwawkdwbqhldmq6mx,0,13.9,68.7,2024-07-27T12:31:13.666Z,2024-07-27T12:31:14Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119141821,56,Back,5119141829,213,1.85,5119141827,212,22.9,5119141823,140,7.8,5119141825,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629691,631,5,2,72,22,ajtb177oqwawkdwbqhldmq6mx,0,7.0,101.4,2024-07-27T12:31:14.512Z,2024-07-27T12:31:32Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119141837,347,,5119142029,233,749,5119141835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629715,749,5,2,72,22,bd4qakf7j0wwie8wke9km7uj8,1,93.0,-1.4,2024-07-27T12:31:14.512Z,2024-07-27T13:32:20Z,6bkuzenpse2kzirt9q7qeisd0,M. Winkel,,,5119142011,233,631,5119141985,56,Right,5119141987,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629721,750,18,2,72,37,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-27T12:31:29.766Z,2024-07-27T12:31:31Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5119142035,55,751,5119142005,44,Midfielder,5119142003,42,,5119142007,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629723,751,19,2,72,37,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-27T12:31:29.767Z,2024-07-27T13:12:19Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5119142023,59,15,5119142037,293,4,5119197235,292,6,5119142017,42,,5119142021,145,9,5119142027,55,750,5119142025,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629751,752,18,2,72,55,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-27T12:31:47.402Z,2024-07-27T12:31:53Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119142181,42,,5119142183,44,Midfielder,5119142221,55,753,5119142185,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629755,753,19,2,72,55,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-27T12:31:47.403Z,2024-07-27T13:12:15Z,ass2un9by50uzrp6i9njn7nkk,N. Zachariassen,,,5119142207,145,4,5119142203,42,,5119197129,292,7,5119142213,55,752,5119142209,59,20,5119142233,293,3,5119142211,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629777,754,1,2,73,12,bd4qakf7j0wwie8wke9km7uj8,0,90.7,0.0,2024-07-27T12:32:03.864Z,2024-07-27T12:32:46Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119142379,213,1.42,5119142381,1,,5119142369,107,,5119142375,141,42.1,5119142371,56,Center,5119142377,212,30.1,5119142373,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629785,632,44,2,73,20,ajtb177oqwawkdwbqhldmq6mx,1,9.2,60.0,2024-07-27T12:32:12.096Z,2024-07-27T13:32:34Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119142417,285,,5119142439,233,755,5119142415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629779,755,44,2,73,20,bd4qakf7j0wwie8wke9km7uj8,0,90.8,40.0,2024-07-27T12:32:12.097Z,2024-07-27T12:32:47Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119142385,56,Center,5119142435,233,632,5119142387,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629915,638,12,2,73,20,ajtb177oqwawkdwbqhldmq6mx,1,3.1,47.9,2024-07-27T12:32:12.338Z,2024-07-27T13:06:56Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119143129,15,,5119143119,56,Back,5119143125,212,7.4,5119143121,140,7.1,5119143127,213,0.97,5119143123,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629783,756,61,2,73,20,bd4qakf7j0wwie8wke9km7uj8,1,94.6,42.1,2024-07-27T12:32:12.401Z,2024-07-27T13:12:12Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119142407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629793,633,5,2,73,22,ajtb177oqwawkdwbqhldmq6mx,1,-0.8,62.0,2024-07-27T12:32:14.161Z,2024-07-27T13:32:20Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119142467,233,757,5119142457,346,,5119142455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629787,757,5,2,73,22,bd4qakf7j0wwie8wke9km7uj8,0,100.8,38.0,2024-07-27T12:32:14.161Z,2024-07-27T13:12:10Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119142419,56,Center,5119142421,346,,5119196915,361,,5119142473,233,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629825,634,1,2,73,37,ajtb177oqwawkdwbqhldmq6mx,1,4.1,40.4,2024-07-27T12:32:29.450Z,2024-07-28T13:12:02Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119142639,141,50.3,5119142635,56,Back,5119142647,237,,5119142637,140,4.4,5119142641,212,6.7,5119142633,124,,5119142643,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629829,635,1,2,73,38,ajtb177oqwawkdwbqhldmq6mx,0,4.4,50.3,2024-07-27T12:32:30.570Z,2024-07-28T13:12:03Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5119142681,1,,5119142679,213,6.16,5119142675,141,44.5,5119142669,157,,5119142677,212,32.5,5119142671,56,Back,5119142673,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629855,758,61,2,73,39,bd4qakf7j0wwie8wke9km7uj8,1,62.6,40.6,2024-07-27T12:32:31.504Z,2024-07-28T13:12:04Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119142815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629973,768,1,2,73,41,bd4qakf7j0wwie8wke9km7uj8,1,70.9,60.3,2024-07-27T12:32:33.703Z,2024-07-27T12:33:46Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5119143551,213,3.35,5119143545,140,63.1,5119143349,56,Center,5119143549,212,8.4,5119143547,141,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703630057,769,1,2,73,42,bd4qakf7j0wwie8wke9km7uj8,1,64.5,60.3,2024-07-27T12:32:34.336Z,2024-07-27T12:34:11Z,ass2un9by50uzrp6i9njn7nkk,N. Zachariassen,1.0,,5119143971,212,17.4,5119143811,56,Center,5119143967,140,74.5,5119143973,213,5.36,5119144181,210,15,5119143969,141,39.9,5119144183,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629859,759,15,2,73,48,bd4qakf7j0wwie8wke9km7uj8,1,84.6,36.2,2024-07-27T12:32:40.135Z,2024-07-28T13:12:25Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5119144191,55,769,5119144187,29,,5119142841,22,,5119144189,154,,5119144089,20,,5122251441,63,,5119144205,233,636,5119144185,80,,5119144197,103,2.5,5119144201,147,48.0,5119142845,56,5119144199,146,5119144195,102,45.7,,,,Center,97.8,,,,,,,,,,,,,,,
2703629849,636,10,2,73,48,ajtb177oqwawkdwbqhldmq6mx,1,2.0,54.0,2024-07-27T12:32:40.235Z,2024-07-28T13:12:28Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5119142775,56,Back,5119142769,173,,5119142773,182,,5122251601,376,,5119144111,233,759,5122251599,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629861,637,6,2,73,50,ajtb177oqwawkdwbqhldmq6mx,0,11.4,58.6,2024-07-27T12:32:42.330Z,2024-07-28T13:12:32Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5119142983,233,760,5119142885,73,,5119142883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629863,760,6,2,73,50,bd4qakf7j0wwie8wke9km7uj8,1,88.6,41.4,2024-07-27T12:32:42.330Z,2024-07-27T12:32:50Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5119142961,56,Center,5119142965,233,637,5119142963,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629933,761,1,2,74,9,bd4qakf7j0wwie8wke9km7uj8,0,99.5,0.5,2024-07-27T12:33:01.690Z,2024-07-28T13:12:41Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5119143189,212,26.2,5119143177,6,,5122251975,20,,5119143185,140,90.9,5119143187,141,36.7,5122251973,224,,5119143191,213,1.92,5119143179,155,,5119143175,2,,5119143183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629943,639,12,2,74,18,ajtb177oqwawkdwbqhldmq6mx,1,7.6,57.2,2024-07-27T12:33:10.178Z,2024-07-27T13:07:36Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5119143207,213,2.83,5119143201,140,0.0,5119143215,167,,5119143203,141,61.5,5119143199,56,Back,5119143205,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703629947,640,6,2,74,19,ajtb177oqwawkdwbqhldmq6mx,0,1.5,62.0,2024-07-27T12:33:11.197Z,2024-07-28T13:13:37Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5119143249,233,766,5119143219,56,Back,5119143221,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
