id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2724386217,793,1,2,76,40,8gxd9ry2580pu1b1dd5ny9ymy,1,20.6,5.3,2024-09-22T14:34:46.692Z,2024-09-22T14:34:49Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5233174203,213,0.41,5233174199,141,16.4,5233174197,140,37.1,5233174201,212,18.9,5233174195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724386323,794,1,2,76,43,8gxd9ry2580pu1b1dd5ny9ymy,0,37.2,13.5,2024-09-22T14:34:49.829Z,2024-09-22T14:34:55Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5233174767,1,,5233174761,141,10.6,5233174755,155,,5233174759,140,72.4,5233174765,213,6.23,5233174763,212,37.0,5233174757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724386387,795,83,2,76,50,8gxd9ry2580pu1b1dd5ny9ymy,0,72.4,10.6,2024-09-22T14:34:56.980Z,2024-09-22T14:34:59Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5233175371,399,bmkwmf5f2ssnw2cq7uga7yd5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724386411,567,56,2,76,51,f1h34qp5zbfl489q8vnkhiq9s,1,2.6,86.3,2024-09-22T14:34:57.667Z,2024-09-22T14:34:57Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5233175191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724386433,568,5,2,76,52,f1h34qp5zbfl489q8vnkhiq9s,1,-1.2,86.7,2024-09-22T14:34:58.924Z,2024-09-22T18:24:40Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5233175333,56,Back,5233175335,346,,5233175537,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724386459,796,5,2,76,52,8gxd9ry2580pu1b1dd5ny9ymy,0,101.2,13.3,2024-09-22T14:34:58.924Z,2024-09-22T18:24:40Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5233175595,233,568,5233175477,56,Right,5233175479,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724386849,569,1,2,77,10,f1h34qp5zbfl489q8vnkhiq9s,1,5.5,51.3,2024-09-22T14:35:16.876Z,2024-09-22T14:35:19Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5233177623,213,1.24,5233177609,56,Back,5233177619,212,12.7,5233177631,237,,5233177607,124,,5233177615,141,69.0,5233177611,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724386999,570,1,2,77,12,f1h34qp5zbfl489q8vnkhiq9s,1,9.4,69.0,2024-09-22T14:35:19.283Z,2024-09-22T14:35:25Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5233178347,140,40.5,5233178351,212,32.8,5233178349,141,65.1,5233178345,56,Back,5233178353,213,6.20,5233178355,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724387009,571,4,2,77,18,f1h34qp5zbfl489q8vnkhiq9s,1,39.6,71.4,2024-09-22T14:35:25.155Z,2024-09-22T15:20:03Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5233178459,152,,5233179379,233,798,5233178463,265,,5233178451,13,,5233178455,56,Back,5233178469,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724387057,798,4,2,77,18,8gxd9ry2580pu1b1dd5ny9ymy,0,60.4,28.6,2024-09-22T14:35:25.156Z,2024-09-22T17:19:59Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5233179981,233,571,5233179359,152,,5234177641,55,799,5233179361,265,,5233179353,13,,5233179363,285,,5233179357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724387385,799,17,2,77,39,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T14:35:45.533Z,2024-09-22T17:20:35Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5234177567,55,798,5233180717,31,,5233180719,392,,5233180721,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724387877,572,1,2,78,0,f1h34qp5zbfl489q8vnkhiq9s,1,39.0,66.9,2024-09-22T14:36:07.211Z,2024-09-22T14:36:08Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5233183123,213,5.10,5233183115,56,Back,5233183113,152,,5233183119,141,41.6,5233183121,212,18.5,5233183117,140,45.6,5233183111,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724387903,573,1,2,78,2,f1h34qp5zbfl489q8vnkhiq9s,1,45.6,41.6,2024-09-22T14:36:08.699Z,2024-09-22T14:36:11Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5233183247,141,67.2,5233183251,213,2.21,5233183249,212,21.7,5233183243,56,Back,5233183245,140,33.2,5233183293,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388043,574,1,2,78,4,f1h34qp5zbfl489q8vnkhiq9s,1,33.2,67.2,2024-09-22T14:36:11.179Z,2024-09-22T14:36:15Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5233184009,56,Center,5233184015,212,17.8,5233184013,141,69.5,5233184017,213,0.09,5233184011,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388105,575,1,2,78,8,f1h34qp5zbfl489q8vnkhiq9s,1,45.9,69.2,2024-09-22T14:36:15.419Z,2024-09-22T14:36:19Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5233184399,56,Back,5233184407,213,4.12,5233184405,212,28.5,5233184401,140,30.7,5233184403,141,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388135,576,1,2,78,12,f1h34qp5zbfl489q8vnkhiq9s,1,30.7,34.4,2024-09-22T14:36:19.243Z,2024-09-22T14:36:20Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5233184523,140,33.2,5233184521,56,Back,5233184527,212,13.0,5233184525,141,53.1,5233184529,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388167,577,1,2,78,13,f1h34qp5zbfl489q8vnkhiq9s,1,33.2,53.1,2024-09-22T14:36:20.339Z,2024-09-22T14:36:22Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5233184689,212,13.1,5233184691,213,0.59,5233184687,141,63.8,5233184685,140,43.6,5233184683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388205,578,1,2,78,15,f1h34qp5zbfl489q8vnkhiq9s,0,43.6,63.8,2024-09-22T14:36:22.180Z,2024-09-22T14:36:24Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5233184917,1,,5233184911,141,39.1,5233184905,155,,5233184909,140,72.5,5233184907,56,Center,5233184915,213,5.78,5233184913,212,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388259,801,1,2,78,19,8gxd9ry2580pu1b1dd5ny9ymy,0,24.7,60.5,2024-09-22T14:36:25.566Z,2024-09-22T14:36:26Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5233185209,1,,5233185187,157,,5233185195,141,70.0,5233185191,140,34.4,5233185203,213,0.57,5233185189,56,Back,5233185199,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388293,579,1,2,78,21,f1h34qp5zbfl489q8vnkhiq9s,1,53.6,24.5,2024-09-22T14:36:27.556Z,2024-09-22T14:36:28Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5233185397,212,16.7,5233185399,213,0.53,5233185389,56,Center,5233185393,140,67.3,5233185383,155,,5233185395,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388329,580,1,2,78,22,f1h34qp5zbfl489q8vnkhiq9s,1,67.3,37.0,2024-09-22T14:36:28.587Z,2024-09-22T14:36:30Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5233185573,56,Right,5233185575,140,78.4,5233185581,213,5.39,5233185577,141,15.7,5233185579,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388345,581,3,2,78,23,f1h34qp5zbfl489q8vnkhiq9s,0,77.0,20.6,2024-09-22T14:36:30.388Z,2024-09-22T14:36:37Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5233186105,233,802,5233185661,56,Right,5233185663,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388403,802,7,2,78,23,8gxd9ry2580pu1b1dd5ny9ymy,0,23.0,79.4,2024-09-22T14:36:30.389Z,2024-09-22T14:36:37Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5233186045,233,581,5233185993,56,Back,5233185995,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388393,582,1,2,78,25,f1h34qp5zbfl489q8vnkhiq9s,1,65.9,20.9,2024-09-22T14:36:32.060Z,2024-09-22T14:36:33Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5233185919,56,Right,5233185927,213,5.03,5233185921,140,68.7,5233185925,212,9.4,5233185923,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388453,583,1,2,78,26,f1h34qp5zbfl489q8vnkhiq9s,1,68.7,7.7,2024-09-22T14:36:32.987Z,2024-09-22T14:36:35Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5233186265,212,16.2,5233186267,213,2.18,5233186261,140,59.8,5233186263,141,27.2,5233186259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388543,584,1,2,78,28,f1h34qp5zbfl489q8vnkhiq9s,1,64.0,34.4,2024-09-22T14:36:35.412Z,2024-09-22T14:36:38Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5233186703,56,Center,5233186711,213,1.68,5233186705,140,62.7,5233186707,141,52.5,5233186709,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388575,585,1,2,78,31,f1h34qp5zbfl489q8vnkhiq9s,1,62.8,49.9,2024-09-22T14:36:38.348Z,2024-09-22T14:36:39Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5233186847,56,Center,5233186851,140,73.5,5233186857,213,5.42,5233186855,212,17.4,5233186853,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388617,586,1,2,78,32,f1h34qp5zbfl489q8vnkhiq9s,1,73.5,30.4,2024-09-22T14:36:39.212Z,2024-09-22T14:36:40Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5233187093,213,5.18,5233187085,56,Right,5233187091,212,12.7,5233187087,140,78.9,5233187089,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388635,587,1,2,78,34,f1h34qp5zbfl489q8vnkhiq9s,0,80.4,14.0,2024-09-22T14:36:40.604Z,2024-09-22T14:36:41Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5233187165,212,21.3,5233187161,141,38.3,5233187157,140,93.2,5233187155,56,Center,5233187169,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388691,803,43,2,78,36,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T14:36:43.118Z,2024-09-22T15:22:15Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5233494705,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388815,805,1,2,78,44,8gxd9ry2580pu1b1dd5ny9ymy,1,4.7,59.7,2024-09-22T14:36:50.870Z,2024-09-22T14:36:54Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5233188047,140,15.2,5233188051,212,32.2,5233188049,141,15.2,5233188099,287,,5233188045,56,Back,5233188043,123,,5233188053,213,5.06,5233188361,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724388925,806,1,2,78,47,8gxd9ry2580pu1b1dd5ny9ymy,1,15.2,15.2,2024-09-22T14:36:53.982Z,2024-09-22T14:36:57Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5233188593,212,17.8,5233188595,213,0.73,5233188589,140,27.8,5233188587,56,Back,5233188591,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724389027,807,1,2,78,50,8gxd9ry2580pu1b1dd5ny9ymy,1,27.8,32.7,2024-09-22T14:36:57.406Z,2024-09-22T14:37:04Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5233189197,213,5.51,5233189195,212,21.1,5233189191,141,11.0,5233189187,56,Back,5233189189,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724389053,808,1,2,78,57,8gxd9ry2580pu1b1dd5ny9ymy,0,57.8,11.3,2024-09-22T14:37:03.830Z,2024-09-22T14:37:08Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5233189349,213,0.39,5233189615,286,,5233189341,56,Right,5233189347,212,4.0,5233189609,236,,5233189611,233,588,5233189343,140,61.3,5233189345,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724389105,588,74,2,78,57,f1h34qp5zbfl489q8vnkhiq9s,1,28.7,92.0,2024-09-22T14:37:03.831Z,2024-09-22T16:39:56Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5233189577,285,,5233189575,56,Back,5233189647,233,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724389191,589,5,2,79,4,f1h34qp5zbfl489q8vnkhiq9s,0,36.1,101.5,2024-09-22T14:37:11.286Z,2024-09-22T18:24:41Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5233191535,233,811,5233190043,56,Back,5233190045,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724389447,811,5,2,79,4,8gxd9ry2580pu1b1dd5ny9ymy,1,63.9,-1.5,2024-09-22T14:37:11.286Z,2024-09-22T18:24:41Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5233191425,347,,5233191513,233,589,5233191423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724389533,590,18,2,79,15,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-22T14:37:22.170Z,2024-09-22T14:37:57Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5233191917,42,,5233192045,55,591,5233191919,44,Forward,5233191921,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724389545,591,19,2,79,15,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-22T14:37:22.171Z,2024-09-22T14:37:57Z,bdxcd38y99nrbv72uh2v4fhg4,M. Ladefoged,,,5233191981,293,3,5233191975,145,9,5233191985,55,590,5233191979,292,9,5233191983,44,Forward,5233191977,59,9,5233191971,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724389899,592,18,2,79,42,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-22T14:37:48.935Z,2024-09-22T14:38:07Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5233193777,42,,5233193847,55,593,5233193779,44,Midfielder,5233193781,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724389907,593,19,2,79,42,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-09-22T14:37:48.936Z,2024-09-22T14:38:08Z,98mkoolgahktzky97y0khdq1g,F. Flaskager,,,5233193819,55,592,5233193805,42,,5233193817,44,Midfielder,5233193811,59,26,5233193809,145,10,5233193813,292,6,5233193815,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390199,812,18,2,79,52,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T14:37:58.985Z,2024-09-22T14:38:00Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5233195199,42,,5233195203,59,10,5233195285,55,813,5233195201,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390207,813,19,2,79,52,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-22T14:37:58.986Z,2024-09-22T17:17:31Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5233195279,55,812,5233195271,59,30,5233195277,44,Midfielder,5233195269,145,2,5233195265,42,,5233195275,293,3,5233195273,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390505,814,1,2,80,6,8gxd9ry2580pu1b1dd5ny9ymy,1,56.8,0.0,2024-09-22T14:38:13.423Z,2024-09-22T14:38:16Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5233196945,107,,5233196955,213,0.71,5233196953,212,16.4,5233196947,56,Right,5233196951,141,13.8,5233196949,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390585,815,1,2,80,9,8gxd9ry2580pu1b1dd5ny9ymy,0,68.7,13.8,2024-09-22T14:38:15.919Z,2024-09-22T14:38:20Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5233197453,140,65.7,5233197451,56,Right,5233197457,212,11.2,5233197455,141,0.0,5233197459,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390589,594,5,2,80,12,f1h34qp5zbfl489q8vnkhiq9s,1,31.6,101.8,2024-09-22T14:38:18.858Z,2024-09-22T18:24:41Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5233197473,347,,5233197469,56,Back,5233197553,233,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390593,816,5,2,80,12,8gxd9ry2580pu1b1dd5ny9ymy,0,68.4,-1.8,2024-09-22T14:38:18.858Z,2024-09-22T14:43:58Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5233197499,347,,5233197595,233,594,5233197497,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390637,595,1,2,80,13,f1h34qp5zbfl489q8vnkhiq9s,1,23.2,100.0,2024-09-22T14:38:19.853Z,2024-09-22T14:38:22Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5233197707,213,4.34,5233197701,140,18.5,5233197697,107,,5233197699,56,Back,5233197705,212,13.6,5233197703,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390657,596,1,2,80,15,f1h34qp5zbfl489q8vnkhiq9s,1,18.5,85.2,2024-09-22T14:38:21.934Z,2024-09-22T14:38:22Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5233197815,140,25.9,5233197817,141,92.4,5233197813,56,Back,5233197819,212,9.2,5233197821,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390769,597,1,2,80,16,f1h34qp5zbfl489q8vnkhiq9s,1,25.8,92.4,2024-09-22T14:38:22.814Z,2024-09-22T14:38:27Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5233198387,140,14.4,5233198391,141,83.4,5233198383,56,Back,5233198393,212,13.4,5233198395,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390847,598,1,2,80,20,f1h34qp5zbfl489q8vnkhiq9s,1,19.0,76.8,2024-09-22T14:38:27.181Z,2024-09-22T14:38:29Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5233198745,140,7.1,5233198753,212,28.8,5233198755,213,4.26,5233198741,56,Back,5233198749,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724390937,599,1,2,80,22,f1h34qp5zbfl489q8vnkhiq9s,1,7.1,35.9,2024-09-22T14:38:29.502Z,2024-09-22T14:38:32Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5233199165,140,26.1,5233199163,56,Back,5233199169,212,20.0,5233199171,213,0.05,5233199167,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391007,600,1,2,80,26,f1h34qp5zbfl489q8vnkhiq9s,1,23.1,36.1,2024-09-22T14:38:32.765Z,2024-09-22T14:39:17Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5233199569,56,Back,5233199573,141,21.1,5233199577,213,3.78,5233199575,212,17.0,5233199571,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391049,601,1,2,80,29,f1h34qp5zbfl489q8vnkhiq9s,0,10.1,18.7,2024-09-22T14:38:35.934Z,2024-09-22T14:38:38Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5233199783,141,14.6,5233199793,1,,5233199779,56,Back,5233199777,155,,5233199787,212,33.9,5233199791,213,6.20,5233199781,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391069,602,61,2,80,32,f1h34qp5zbfl489q8vnkhiq9s,1,36.8,17.8,2024-09-22T14:38:39.187Z,2024-09-22T14:39:28Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5233199915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391109,817,1,2,80,34,8gxd9ry2580pu1b1dd5ny9ymy,0,54.6,92.3,2024-09-22T14:38:41.023Z,2024-09-22T14:38:41Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5233200189,213,4.69,5233200191,1,,5233200187,212,11.3,5233200181,56,Center,5233200183,140,54.4,5233200179,157,,5233200185,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391219,603,3,2,80,40,f1h34qp5zbfl489q8vnkhiq9s,0,68.0,48.0,2024-09-22T14:38:46.519Z,2024-09-22T15:20:16Z,bdxcd38y99nrbv72uh2v4fhg4,M. Ladefoged,,,5233200837,56,Center,5233200839,286,,5233404701,233,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391385,819,7,2,80,40,8gxd9ry2580pu1b1dd5ny9ymy,0,32.0,52.0,2024-09-22T14:38:46.520Z,2024-09-22T15:20:16Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5233201741,285,,5233404677,233,603,5233201739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391365,604,3,2,80,41,f1h34qp5zbfl489q8vnkhiq9s,1,73.5,44.0,2024-09-22T14:38:48.407Z,2024-09-22T16:40:01Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5233201617,56,Center,5233201781,233,818,5233201623,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391251,818,45,2,80,41,8gxd9ry2580pu1b1dd5ny9ymy,0,26.5,56.0,2024-09-22T14:38:48.407Z,2024-09-22T16:40:01Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5233200999,285,,5233201801,233,604,5233200997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391377,605,15,2,80,44,f1h34qp5zbfl489q8vnkhiq9s,1,74.0,44.9,2024-09-22T14:38:50.951Z,2024-09-22T14:39:01Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5233202153,20,,5233202591,102,50.9,5233202597,458,,5233202595,215,,5233202593,103,8.9,5233201691,56,Center,5233202599,146,97.3,5233202589,78,,5233201687,18,,5233202633,233,5233201685,22,,5233202601,147,48.4,,,,,,,,,,820,,,,,,,,,
2724391419,820,10,2,80,44,8gxd9ry2580pu1b1dd5ny9ymy,1,2.1,48.7,2024-09-22T14:38:51.051Z,2024-09-22T14:38:58Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5233202265,233,605,5233201945,173,,5233201949,182,,5233201951,56,Back,5233201947,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391649,606,6,2,80,45,f1h34qp5zbfl489q8vnkhiq9s,1,98.8,56.2,2024-09-22T14:38:51.887Z,2024-09-22T16:41:23Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5233406789,233,821,5233203217,56,Center,5233203219,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724391473,821,6,2,80,45,8gxd9ry2580pu1b1dd5ny9ymy,0,1.2,43.8,2024-09-22T14:38:51.887Z,2024-09-22T16:41:24Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5233202291,56,Back,5233202293,73,,5233406809,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724392131,607,1,2,81,14,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,99.5,2024-09-22T14:39:20.567Z,2024-09-22T14:39:29Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5233205581,56,Center,5233205587,141,58.2,5233205563,2,,5233205589,212,28.8,5233205573,155,,5233205593,213,4.48,5233205583,140,93.3,5233205569,6,,5233205577,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724392183,822,4,2,81,17,8gxd9ry2580pu1b1dd5ny9ymy,1,5.6,44.2,2024-09-22T14:39:24.310Z,2024-09-22T17:19:22Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5234164267,294,,5233205893,56,Back,5233205895,152,,5233205899,285,,5233205933,233,608,5233205891,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724392137,608,4,2,81,17,f1h34qp5zbfl489q8vnkhiq9s,0,94.4,55.8,2024-09-22T14:39:24.311Z,2024-09-22T17:19:16Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5233205683,286,,5233205679,152,,5233205677,56,Center,5233205957,233,822,5234172735,294,,5233205675,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
