id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value
2818011677,854,1,2,82,9,dbl7ir1qugqz8nvp1vzn8im50,1,28.7,70.5,2025-05-23T18:41:23.653Z,2025-05-23T18:41:27Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5745218207,213,1.84,5745218199,56,Back,5745218205,212,15.2,5745218201,140,24.9,5745218203,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818011679,855,61,2,82,13,dbl7ir1qugqz8nvp1vzn8im50,0,24.2,81.1,2025-05-23T18:41:27.661Z,2025-05-23T18:41:28Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745218211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818011685,612,3,2,82,14,f1h34qp5zbfl489q8vnkhiq9s,0,80.0,26.0,2025-05-23T18:41:28.685Z,2025-05-23T19:04:26Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5745218373,233,856,5745218243,56,Center,5745218245,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818011691,856,7,2,82,14,dbl7ir1qugqz8nvp1vzn8im50,1,20.0,74.0,2025-05-23T18:41:28.686Z,2025-05-23T19:04:26Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745218283,285,,5745218307,233,612,5745218281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818011741,857,1,2,82,15,dbl7ir1qugqz8nvp1vzn8im50,1,7.4,65.8,2025-05-23T18:41:30.037Z,2025-05-23T18:41:34Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745218507,212,35.8,5745218505,141,88.9,5745218511,1,,5745218509,213,0.45,5745218499,157,,5745218501,56,Back,5745218503,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818011745,858,44,2,82,19,dbl7ir1qugqz8nvp1vzn8im50,1,42.8,86.3,2025-05-23T18:41:33.418Z,2025-05-23T19:16:25Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5745218529,285,,5745218543,233,613,5745218527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818011733,613,44,2,82,19,f1h34qp5zbfl489q8vnkhiq9s,0,57.2,13.7,2025-05-23T18:41:33.419Z,2025-05-23T19:16:25Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5745218613,233,858,5745218469,56,Right,5745218471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818011777,859,1,2,82,20,dbl7ir1qugqz8nvp1vzn8im50,1,37.7,88.9,2025-05-23T18:41:34.285Z,2025-05-23T18:41:37Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5745218725,168,,5745218729,140,55.3,5745218735,213,5.96,5745218727,56,Left,5745218723,3,,5745218731,141,79.7,5745218733,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818011785,860,4,2,82,23,dbl7ir1qugqz8nvp1vzn8im50,1,53.3,74.0,2025-05-23T18:41:37.277Z,2025-05-23T19:04:06Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5745218839,286,,5745218835,56,Center,5745218837,152,,5745218891,233,614,5745218833,295,,5745218831,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818011781,614,4,2,82,23,f1h34qp5zbfl489q8vnkhiq9s,0,46.7,26.0,2025-05-23T18:41:37.278Z,2025-05-23T19:04:06Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5745218849,56,Back,5745218845,13,,5745218853,285,,5745218905,233,860,5745218851,152,,5745218847,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012077,861,1,2,82,52,dbl7ir1qugqz8nvp1vzn8im50,1,53.6,68.5,2025-05-23T18:42:06.303Z,2025-05-23T18:42:17Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745220439,141,6.7,5745220437,140,85.9,5745220441,212,54.0,5745220433,152,,5745220819,155,,5745220443,213,5.39,5745220435,56,Right,5745220429,5,,5745220445,1,,5745220823,196,,,,,,,,,,,,,,,,,,,,,,,,,
2818012079,615,45,2,82,57,f1h34qp5zbfl489q8vnkhiq9s,0,14.4,91.9,2025-05-23T18:42:11.470Z,2025-05-23T18:42:17Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745220451,285,,5745220523,233,862,5745220449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012083,862,3,2,82,57,dbl7ir1qugqz8nvp1vzn8im50,1,85.6,8.1,2025-05-23T18:42:11.470Z,2025-05-23T18:42:15Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5745220493,233,615,5745220459,56,Right,5745220461,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012125,863,3,2,82,57,dbl7ir1qugqz8nvp1vzn8im50,0,91.2,12.2,2025-05-23T18:42:12.053Z,2025-05-23T19:04:27Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5745220699,286,,5745220783,233,616,5745220697,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012121,616,7,2,82,57,f1h34qp5zbfl489q8vnkhiq9s,1,8.8,87.8,2025-05-23T18:42:12.054Z,2025-05-23T19:04:27Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5745220683,285,,5745220701,233,863,5745220681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012127,617,6,2,82,59,f1h34qp5zbfl489q8vnkhiq9s,0,8.9,86.1,2025-05-23T18:42:13.542Z,2025-05-23T19:04:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5745298587,73,,5745220905,56,Back,5745298633,233,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012129,864,6,2,82,59,dbl7ir1qugqz8nvp1vzn8im50,1,91.1,13.9,2025-05-23T18:42:13.542Z,2025-05-23T19:04:14Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5745220721,56,Right,5745298599,233,617,5745220723,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012357,865,1,2,83,23,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,0.5,2025-05-23T18:42:37.503Z,2025-05-23T18:42:40Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745221985,155,,5745221993,141,46.3,5745221989,56,Center,5745221991,140,91.5,5745221987,223,,5745221999,1,,5745221995,212,32.3,5745221983,6,,5745221997,213,1.83,5745221981,2,,,,,,,,,,,,,,,,,,,,,,,,,
2818012377,618,12,2,83,28,f1h34qp5zbfl489q8vnkhiq9s,1,7.6,56.3,2025-05-23T18:42:42.180Z,2025-05-23T18:42:43Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5745222081,212,12.8,5745222083,213,5.35,5745222079,141,41.2,5745222075,56,Back,5745222101,15,,5745222077,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012391,866,44,2,83,29,dbl7ir1qugqz8nvp1vzn8im50,1,86.1,58.4,2025-05-23T18:42:43.350Z,2025-05-23T19:16:25Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5745222169,56,Center,5745222171,286,,5745222221,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012397,619,44,2,83,29,f1h34qp5zbfl489q8vnkhiq9s,0,13.9,41.6,2025-05-23T18:42:43.351Z,2025-05-23T19:16:26Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5745222189,56,Back,5745222239,233,866,5745222191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012409,867,1,2,83,29,dbl7ir1qugqz8nvp1vzn8im50,1,87.7,57.6,2025-05-23T18:42:43.631Z,2025-05-23T18:42:46Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5745222303,141,51.5,5745222297,3,,5745222299,56,Center,5745222301,140,91.7,5745222305,212,5.9,5745222307,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012445,868,61,2,83,31,dbl7ir1qugqz8nvp1vzn8im50,1,92.0,51.8,2025-05-23T18:42:45.982Z,2025-05-23T18:43:06Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,1.0,,5745222535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012433,620,43,2,83,33,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-23T18:42:47.629Z,2025-05-23T19:01:48Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745222463,56,Back,5745222467,141,44.3,5745300703,144,12,5745222469,212,2.3,5745222465,140,11.0,5745222471,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012449,869,13,2,83,34,dbl7ir1qugqz8nvp1vzn8im50,1,89.3,54.8,2025-05-23T18:42:48.382Z,2025-05-23T18:47:37Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745239993,55,868,5745239991,154,,5745239999,103,65.3,5745240005,231,51.1,5745222561,17,,5745222563,56,Center,5745239997,102,53.8,5745239989,29,,5745240003,230,98.2,5745240001,328,,5745239987,74,5745239377,25,,5745239379,72,,,,,,,,,,,,,,,,,
2818012603,621,5,2,83,35,f1h34qp5zbfl489q8vnkhiq9s,1,-0.8,61.2,2025-05-23T18:42:49.333Z,2025-05-23T18:43:08Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745223465,346,,5745223483,233,870,5745223463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012483,870,5,2,83,35,dbl7ir1qugqz8nvp1vzn8im50,0,100.7,41.0,2025-05-23T18:42:50.039Z,2025-05-23T18:43:07Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745222737,56,Center,5745222739,346,,5745223499,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012623,622,1,2,83,52,f1h34qp5zbfl489q8vnkhiq9s,1,4.5,50.7,2025-05-23T18:43:06.628Z,2025-05-23T18:43:08Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5745223551,124,,5745223557,141,64.3,5745223561,213,1.56,5745223565,237,,5745223553,56,Back,5745223555,140,4.6,5745223559,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012687,623,1,2,83,53,f1h34qp5zbfl489q8vnkhiq9s,1,4.6,64.3,2025-05-23T18:43:07.340Z,2025-05-23T18:43:13Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745223871,56,Back,5745223881,212,12.2,5745223873,140,7.2,5745223877,141,81.8,5745223885,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012651,871,83,2,83,56,dbl7ir1qugqz8nvp1vzn8im50,0,91.3,16.7,2025-05-23T18:43:10.615Z,2025-05-23T18:43:17Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5745224185,399,7wo1hk736v1xhovvu2t2trw89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012709,624,3,2,83,58,f1h34qp5zbfl489q8vnkhiq9s,1,8.1,86.2,2025-05-23T18:43:12.927Z,2025-05-23T19:04:40Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5745224069,233,872,5745224005,285,,5745224003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012681,872,45,2,83,58,dbl7ir1qugqz8nvp1vzn8im50,0,91.9,13.8,2025-05-23T18:43:12.927Z,2025-05-23T19:04:40Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5745224113,233,624,5745223847,286,,5745223843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012713,625,50,2,83,59,f1h34qp5zbfl489q8vnkhiq9s,1,8.7,85.9,2025-05-23T18:43:13.670Z,2025-05-23T19:04:28Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5745224019,56,Back,5745224085,233,873,5745224021,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012707,873,7,2,83,59,dbl7ir1qugqz8nvp1vzn8im50,0,91.3,14.1,2025-05-23T18:43:13.671Z,2025-05-23T19:04:28Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5745223999,56,Right,5745224001,286,,5745224051,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012717,626,61,2,84,0,f1h34qp5zbfl489q8vnkhiq9s,1,8.5,86.2,2025-05-23T18:43:14.982Z,2025-05-23T18:43:15Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5745224035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012735,627,1,2,84,1,f1h34qp5zbfl489q8vnkhiq9s,0,14.8,76.9,2025-05-23T18:43:15.796Z,2025-05-23T19:02:57Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745224161,141,88.0,5745224157,56,Back,5745224159,140,16.3,5745224163,212,7.7,5745224165,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012733,874,1,2,84,2,dbl7ir1qugqz8nvp1vzn8im50,1,82.7,11.0,2025-05-23T18:43:16.159Z,2025-05-23T18:43:17Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745224141,56,Center,5745224143,140,83.7,5745224147,212,11.2,5745224145,141,27.4,5745224149,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012755,875,1,2,84,2,dbl7ir1qugqz8nvp1vzn8im50,1,83.5,27.6,2025-05-23T18:43:17.055Z,2025-05-23T20:30:55Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5745224243,140,89.1,5745224241,56,Right,5745224245,141,18.2,5745224249,213,5.46,5745224247,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012741,628,43,2,84,3,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-23T18:43:17.220Z,2025-05-23T19:02:58Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5745304915,144,61,5745224199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012773,629,43,2,84,6,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-23T18:43:20.532Z,2025-05-23T19:02:30Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5745224345,56,Back,5745303149,144,45,5745224347,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012829,630,12,2,84,9,f1h34qp5zbfl489q8vnkhiq9s,1,7.6,66.6,2025-05-23T18:43:23.332Z,2025-05-23T18:43:25Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5745224597,56,Back,5745224601,141,66.1,5745224605,213,6.20,5745224603,212,4.2,5745224599,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012809,877,61,2,84,9,dbl7ir1qugqz8nvp1vzn8im50,0,89.8,33.9,2025-05-23T18:43:23.448Z,2025-05-23T18:55:25Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5745224507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012843,878,61,2,84,10,dbl7ir1qugqz8nvp1vzn8im50,1,90.5,41.9,2025-05-23T18:43:24.376Z,2025-05-23T18:55:32Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1.0,,5745273459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012851,879,15,2,84,10,dbl7ir1qugqz8nvp1vzn8im50,1,87.6,37.8,2025-05-23T18:43:24.768Z,2025-05-23T18:55:22Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5745275393,17,,5745274299,56,Center,5745275813,231,46.2,5745275809,230,97.7,5745275391,72,,5745275785,29,,5745275793,102,51.4,5745275801,146,91.5,5745275397,82,,5745275795,103,19,5745275783,78,5745274295,22,,5745275805,147,42.1,5745275789,55,878,,5745275857,233,5745275787,154,,,,,,,,631
2818012833,631,10,2,84,10,f1h34qp5zbfl489q8vnkhiq9s,1,8.5,57.9,2025-05-23T18:43:24.868Z,2025-05-23T18:55:23Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5745224617,94,,5745224621,56,Back,5745275883,233,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012849,632,43,2,84,10,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-23T18:43:24.896Z,2025-05-23T18:43:27Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5745224663,185,0,5745224785,144,12,5745224665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012879,880,1,2,84,13,dbl7ir1qugqz8nvp1vzn8im50,0,62.5,30.4,2025-05-23T18:43:27.311Z,2025-05-23T18:43:28Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5745224821,56,Right,5745224823,140,63.9,5745224819,3,,5745224827,212,9.0,5745224829,213,4.88,5745224825,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818012911,633,8,2,84,16,f1h34qp5zbfl489q8vnkhiq9s,1,40.9,80.6,2025-05-23T18:43:31.006Z,2025-05-23T18:43:31Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5745224967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013017,635,1,2,84,20,f1h34qp5zbfl489q8vnkhiq9s,1,59.4,86.3,2025-05-23T18:43:34.884Z,2025-05-23T18:43:39Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5745225465,56,Left,5745225469,141,94.8,5745225471,212,6.0,5745225473,213,1.29,5745225467,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013029,636,1,2,84,25,f1h34qp5zbfl489q8vnkhiq9s,0,83.7,91.7,2025-05-23T18:43:39.445Z,2025-05-23T18:43:40Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5745225545,56,Center,5745225549,141,59.9,5745225553,213,4.98,5745225547,140,89.3,5745225551,212,22.4,5745225543,155,,5745225541,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013077,881,12,2,84,26,dbl7ir1qugqz8nvp1vzn8im50,1,9.3,49.1,2025-05-23T18:43:40.408Z,2025-05-23T19:17:18Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5745227623,213,4.71,5745227615,56,Back,5745227619,141,43.6,5745227617,140,9.3,5745227621,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013081,882,61,2,84,27,dbl7ir1qugqz8nvp1vzn8im50,1,9.1,53.8,2025-05-23T18:43:41.632Z,2025-05-23T19:17:21Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745228603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013541,637,16,2,84,30,f1h34qp5zbfl489q8vnkhiq9s,1,90.7,61.1,2025-05-23T18:43:44.510Z,2025-05-23T18:44:54Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5745229827,458,,5745228913,375,84:29.705,5745229829,230,98.2,5745228909,374,2025-05-23 19:43:43.769,5745229821,80,,5745229823,102,48.1,5745228301,56,Center,5745228299,17,,5745228297,22,,5745229825,103,4.4,5745228905,72,5745229831,231,51.8,,,,,,,,,,,,,,,,,,,
2818014093,894,18,2,85,28,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-23T18:44:42.517Z,2025-05-23T18:47:09Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5745231251,42,,5745231327,55,895,5745231257,59,23,5745238029,189,,5745231255,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818014097,895,19,2,85,28,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-23T18:44:42.518Z,2025-05-23T19:17:43Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5745231279,59,26,5745231277,145,8,5745238453,189,,5745231273,42,,5745231281,44,Midfielder,5745356061,292,7,5745232395,293,1,5745231283,55,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013793,883,1,2,85,35,dbl7ir1qugqz8nvp1vzn8im50,1,50.3,49.5,2025-05-23T18:44:49.225Z,2025-05-23T18:47:13Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5745229575,213,3.24,5745229593,189,,5745229563,56,Back,5745229577,279,G,5745229573,212,38.9,5745238327,1,,5745229569,141,44.0,5745229565,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013829,884,1,2,85,38,dbl7ir1qugqz8nvp1vzn8im50,1,30.4,46.0,2025-05-23T18:44:52.273Z,2025-05-23T18:47:18Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745229761,56,Center,5745229759,157,,5745229763,140,58.6,5745229767,212,33.4,5745229771,1,,5745238471,189,,5745229769,213,0.48,5745229765,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013847,885,44,2,85,39,dbl7ir1qugqz8nvp1vzn8im50,1,62.8,67.1,2025-05-23T18:44:53.905Z,2025-05-23T19:16:26Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5745229873,56,Center,5745229875,286,,5745229945,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013857,638,44,2,85,39,f1h34qp5zbfl489q8vnkhiq9s,0,37.2,32.9,2025-05-23T18:44:53.906Z,2025-05-23T19:16:27Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5745229985,233,885,5745229935,285,,5745229933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013871,886,1,2,85,39,dbl7ir1qugqz8nvp1vzn8im50,1,58.6,68.7,2025-05-23T18:44:53.913Z,2025-05-23T19:17:52Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5745230017,3,,5745230021,140,64.7,5745230023,141,63.3,5745230019,56,Center,5745230027,213,5.76,5745230025,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013903,887,1,2,85,42,dbl7ir1qugqz8nvp1vzn8im50,1,63.8,65.1,2025-05-23T18:44:57Z,2025-05-23T18:45:01Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5745230191,140,73.1,5745230189,56,Left,5745230193,141,84.5,5745230197,213,0.93,5745230195,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013921,888,1,2,85,47,dbl7ir1qugqz8nvp1vzn8im50,1,76.4,86.5,2025-05-23T18:45:01.520Z,2025-05-23T18:45:38Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5745230303,213,2.78,5745230297,140,67.3,5745230295,56,Left,5745230299,141,91.8,5745230301,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013961,889,1,2,85,52,dbl7ir1qugqz8nvp1vzn8im50,1,65.5,90.5,2025-05-23T18:45:06.489Z,2025-05-23T18:45:08Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745230531,212,7.0,5745230523,56,Left,5745230529,141,80.2,5745230527,140,66.2,5745230533,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818013973,890,1,2,85,53,dbl7ir1qugqz8nvp1vzn8im50,1,66.2,80.2,2025-05-23T18:45:07.993Z,2025-05-23T18:45:31Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5745230589,213,4.41,5745230585,141,67.9,5745230583,140,63.7,5745230581,56,Center,5745230587,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818014013,891,1,2,85,54,dbl7ir1qugqz8nvp1vzn8im50,1,63.7,67.8,2025-05-23T18:45:09.040Z,2025-05-23T18:45:11Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5745230751,213,1.78,5745230747,141,87.1,5745230745,140,61.0,5745230749,212,13.4,5745230743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818014027,892,1,2,85,57,dbl7ir1qugqz8nvp1vzn8im50,1,61.0,87.1,2025-05-23T18:45:11.753Z,2025-05-23T18:45:14Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5745230883,212,24.8,5745230881,141,77.0,5745230877,56,Back,5745230885,213,3.42,5745230879,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818014085,893,1,2,86,0,dbl7ir1qugqz8nvp1vzn8im50,1,38.3,77.0,2025-05-23T18:45:14.257Z,2025-05-23T18:45:20Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745231225,213,4.37,5745231221,141,39.8,5745231217,56,Back,5745231223,212,26.8,5745231219,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
