id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2781747467,715,1,2,72,5,a9vw7ikerpr4cuweeeka5aneg,1,46.9,51.4,2025-02-28T19:31:10.994Z,2025-02-28T19:31:15Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545688819,212,17.5,5545688813,56,Back,5545688817,141,71.0,5545688815,140,36.1,5545688821,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781747571,716,1,2,72,10,a9vw7ikerpr4cuweeeka5aneg,1,36.1,71.0,2025-02-28T19:31:15.801Z,2025-02-28T19:31:22Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545689311,141,91.5,5545689309,140,59.1,5545689315,213,0.52,5545689307,56,Left,5545689313,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781747573,717,61,2,72,17,a9vw7ikerpr4cuweeeka5aneg,0,78.7,94.4,2025-02-28T19:31:22.723Z,2025-02-28T19:31:23Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545689335,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781747613,625,1,2,72,18,7gkglopz9cjsysn2u6sbhuvc5,0,16.4,14.3,2025-02-28T19:31:23.990Z,2025-02-28T19:31:46Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5545689501,212,7.0,5545689499,141,12.5,5545691381,1,,5545691379,157,,5545689497,140,23.0,5545689503,213,6.11,5545689495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781747661,718,1,2,72,18,a9vw7ikerpr4cuweeeka5aneg,1,75.7,93.8,2025-02-28T19:31:24.146Z,2025-02-28T19:31:27Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545689741,140,79.8,5545689739,56,Left,5545689745,212,9.2,5545689747,213,5.20,5545689743,141,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781747667,719,4,2,72,22,a9vw7ikerpr4cuweeeka5aneg,1,84.0,82.0,2025-02-28T19:31:27.785Z,2025-02-28T20:27:39Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5545689833,152,,5545689837,286,,5545689835,265,,5545690005,233,626,5545689829,13,,5545689831,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781747689,626,4,2,72,22,7gkglopz9cjsysn2u6sbhuvc5,0,16.0,18.0,2025-02-28T19:31:27.786Z,2025-02-28T20:27:39Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5545689927,265,,5545689925,152,,5545689923,56,Back,5545689921,13,,5545690269,233,719,5545689929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781748297,720,1,2,73,0,a9vw7ikerpr4cuweeeka5aneg,0,79.8,92.9,2025-02-28T19:32:05.521Z,2025-02-28T20:06:19Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545693069,213,5.11,5545693057,155,,5545693055,5,,5545693053,2,,5545693061,56,Center,5545693063,140,90.3,5545693065,141,54.4,5545693059,152,,5545693067,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781748311,627,12,2,73,1,7gkglopz9cjsysn2u6sbhuvc5,1,12.3,57.0,2025-02-28T19:32:06.613Z,2025-02-28T19:34:27Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5545693147,212,16.0,5545693145,141,65.8,5545693137,56,Back,5545693173,15,,5545693149,213,0.38,5545693141,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781750151,640,12,2,73,2,7gkglopz9cjsysn2u6sbhuvc5,1,11.9,52.8,2025-02-28T19:32:08.197Z,2025-02-28T19:33:56Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5545702731,56,Back,5545702741,213,0.86,5545702733,140,16.7,5545702737,212,7.7,5545702735,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781748385,721,1,2,73,5,a9vw7ikerpr4cuweeeka5aneg,1,91.2,20.5,2025-02-28T19:32:10.585Z,2025-02-28T19:32:11Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5545693533,213,1.84,5545693525,56,Center,5545693527,140,88.8,5545693529,141,33.9,5545693531,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781748391,722,1,2,73,5,a9vw7ikerpr4cuweeeka5aneg,0,88.8,33.9,2025-02-28T19:32:11.417Z,2025-02-28T19:32:11Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5545693561,141,47.1,5545693557,56,Center,5545693559,140,91.8,5545693565,213,1.23,5545693563,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781748435,628,12,2,73,7,7gkglopz9cjsysn2u6sbhuvc5,1,11.5,63.9,2025-02-28T19:32:12.566Z,2025-02-28T19:32:14Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545693809,140,15.3,5545693805,56,Back,5545693817,213,0.95,5545693815,212,6.9,5545693813,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781748461,629,12,2,73,9,7gkglopz9cjsysn2u6sbhuvc5,1,15.3,72.1,2025-02-28T19:32:14.806Z,2025-02-28T19:32:17Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5545693957,213,5.85,5545693955,212,16.6,5545693953,141,61.8,5545693949,56,Back,5545693951,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781778519,894,61,2,73,14,a9vw7ikerpr4cuweeeka5aneg,1,86.6,54.0,2025-02-28T19:32:19.489Z,2025-02-28T20:05:34Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545857405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781748517,724,1,2,73,15,a9vw7ikerpr4cuweeeka5aneg,1,65.2,58.8,2025-02-28T19:32:20.674Z,2025-02-28T19:32:22Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545694209,140,69.6,5545694211,141,15.0,5545694213,212,30.1,5545694207,56,Right,5545694215,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781748605,725,1,2,73,16,a9vw7ikerpr4cuweeeka5aneg,1,69.6,15.0,2025-02-28T19:32:22Z,2025-02-28T19:32:27Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545694641,140,82.9,5545694639,56,Right,5545694647,213,6.04,5545694645,212,14.4,5545694643,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781748615,726,3,2,73,21,a9vw7ikerpr4cuweeeka5aneg,0,76.4,22.8,2025-02-28T19:32:27.045Z,2025-02-28T19:32:30Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5545694799,233,630,5545694685,286,,5545694683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781748627,630,7,2,73,21,7gkglopz9cjsysn2u6sbhuvc5,0,23.6,77.2,2025-02-28T19:32:27.046Z,2025-02-28T19:32:30Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545694727,285,,5545694725,56,Back,5545694767,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749087,727,16,2,73,30,a9vw7ikerpr4cuweeeka5aneg,1,79.3,44.5,2025-02-28T19:32:35.641Z,2025-02-28T19:33:49Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5545698065,72,,5545699421,77,,5545699431,231,48.7,5545699429,230,99.0,5545699427,458,,5545697135,56,Center,5545697133,18,,5545697131,22,,5545698073,375,73:28.829,5545699425,103,20.9,5545699423,102,54.2,5545697137,254,,5545698069,374,,,2025-02-28 19:32:34.318,,,,,,,,,,,,,
2781749481,634,1,2,74,6,7gkglopz9cjsysn2u6sbhuvc5,1,49.8,49.0,2025-02-28T19:33:11.670Z,2025-02-28T21:00:36Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5545699245,213,3.39,5545699237,141,40.4,5545699233,140,27.9,5545854329,189,,5545699241,212,23.7,5545699249,279,G,5545699229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781778185,804,61,2,74,7,7gkglopz9cjsysn2u6sbhuvc5,1,59.5,27.6,2025-02-28T19:33:12.489Z,2025-02-28T21:00:32Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5545855575,56,Center,5545855747,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781772549,798,61,2,74,8,7gkglopz9cjsysn2u6sbhuvc5,1,20.9,74.6,2025-02-28T19:33:13.489Z,2025-02-28T21:00:09Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5546160799,189,,5545822893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749493,635,1,2,74,9,7gkglopz9cjsysn2u6sbhuvc5,0,27.9,40.4,2025-02-28T19:33:15.053Z,2025-02-28T20:05:22Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5545699311,56,Center,5545699319,213,0.17,5545854187,189,,5545699315,141,50.0,5545699317,212,38.2,5545699313,140,63.7,5545699321,1,,5545699309,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781778513,805,44,2,74,11,7gkglopz9cjsysn2u6sbhuvc5,1,71.2,18.4,2025-02-28T19:33:17.488Z,2025-02-28T20:05:38Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5545857387,286,,5545857385,56,Right,5545857421,233,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781776767,892,44,2,74,12,a9vw7ikerpr4cuweeeka5aneg,0,28.8,81.6,2025-02-28T19:33:17.489Z,2025-02-28T21:01:08Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545857443,233,805,5545847169,56,Back,5545847171,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781778799,806,1,2,74,12,7gkglopz9cjsysn2u6sbhuvc5,0,62.0,23.7,2025-02-28T19:33:17.589Z,2025-02-28T21:01:15Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5545859103,141,25.6,5545859105,212,2.6,5545859097,3,,5545859107,213,0.51,5545859099,56,Center,5545859101,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781777033,893,61,2,74,13,a9vw7ikerpr4cuweeeka5aneg,1,31.0,92.1,2025-02-28T19:33:18.489Z,2025-02-28T21:01:20Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545848725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781779121,807,1,2,74,14,7gkglopz9cjsysn2u6sbhuvc5,0,64.4,31.8,2025-02-28T19:33:19.489Z,2025-02-28T21:01:53Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5545860979,56,Center,5545860983,141,42.8,5545860993,213,0.44,5545860989,212,17.5,5545860977,155,,5545860981,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749581,729,1,2,74,16,a9vw7ikerpr4cuweeeka5aneg,1,24.2,71.4,2025-02-28T19:33:21.505Z,2025-02-28T21:02:16Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5545699805,213,3.52,5545699803,212,17.6,5545699799,140,8.6,5545699801,141,61.9,5545699797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749667,730,1,2,74,17,a9vw7ikerpr4cuweeeka5aneg,1,10.8,60.3,2025-02-28T19:33:22.929Z,2025-02-28T21:02:03Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5545700207,213,0.71,5545700205,212,32.2,5545700203,141,91.2,5545700199,56,Back,5545700197,155,,5545700201,140,34.0,5545700209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749677,731,3,2,74,19,a9vw7ikerpr4cuweeeka5aneg,0,32.6,93.4,2025-02-28T19:33:24.673Z,2025-02-28T20:05:00Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5545700277,285,,5545853579,233,636,5545700271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749709,636,7,2,74,19,7gkglopz9cjsysn2u6sbhuvc5,1,67.4,6.6,2025-02-28T19:33:24.674Z,2025-02-28T20:04:59Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5545853493,233,731,5545700449,56,Right,5545700451,286,,5545700447,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749765,637,5,2,74,20,7gkglopz9cjsysn2u6sbhuvc5,0,67.9,-0.8,2025-02-28T19:33:25.994Z,2025-02-28T22:38:11Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5545700661,56,Right,5545700703,233,732,5545700663,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749759,732,5,2,74,20,a9vw7ikerpr4cuweeeka5aneg,1,32.1,100.8,2025-02-28T19:33:25.994Z,2025-02-28T22:38:11Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5545700699,233,637,5545700625,56,Back,5545700627,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749819,733,1,2,74,27,a9vw7ikerpr4cuweeeka5aneg,1,31.5,100.0,2025-02-28T19:33:32.816Z,2025-02-28T19:33:34Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545700951,213,5.96,5545700945,140,44.5,5545700947,141,93.8,5545700943,56,Back,5545700941,107,,5545700949,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749873,638,45,2,74,28,7gkglopz9cjsysn2u6sbhuvc5,0,60.6,13.7,2025-02-28T19:33:34.425Z,2025-02-28T20:27:56Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5545701345,233,734,5545701273,285,,5545701271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749871,734,3,2,74,28,a9vw7ikerpr4cuweeeka5aneg,1,39.4,86.3,2025-02-28T19:33:34.425Z,2025-02-28T20:27:56Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5545701305,233,638,5545701267,56,Back,5545701269,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749877,735,4,2,74,32,a9vw7ikerpr4cuweeeka5aneg,1,37.9,81.8,2025-02-28T19:33:37.728Z,2025-02-28T20:27:40Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5545701529,56,Back,5545701607,233,639,5545701531,152,,5545701533,265,,5545701535,286,,5545701527,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781749911,639,4,2,74,32,7gkglopz9cjsysn2u6sbhuvc5,0,62.1,18.2,2025-02-28T19:33:37.729Z,2025-02-28T20:27:40Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5545701547,265,,5545701545,152,,5545701543,56,Right,5545701541,13,,5545701623,233,735,5545701549,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781750213,736,1,2,74,51,a9vw7ikerpr4cuweeeka5aneg,0,26.5,89.2,2025-02-28T19:33:57.185Z,2025-02-28T19:34:02Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545703069,1,,5545703057,56,Left,5545703055,152,,5545703053,157,,5545703061,140,84.4,5545703051,5,,5545703063,141,93.0,5545703065,212,60.8,5545703067,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781750227,641,1,2,74,57,7gkglopz9cjsysn2u6sbhuvc5,0,12.8,10.4,2025-02-28T19:34:02.710Z,2025-02-28T19:34:04Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5545703121,212,31.1,5545703113,157,,5545703115,56,Back,5545703117,140,42.2,5545703119,141,15.6,5545703123,213,0.11,5545703125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781750261,737,61,2,75,1,a9vw7ikerpr4cuweeeka5aneg,0,81.2,94.4,2025-02-28T19:34:06.577Z,2025-02-28T19:34:06Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545703321,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781750267,642,43,2,75,1,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-02-28T19:34:07.335Z,2025-02-28T19:34:14Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5545703873,144,61,5545703347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781750405,643,4,2,75,3,7gkglopz9cjsysn2u6sbhuvc5,1,33.1,7.7,2025-02-28T19:34:08.877Z,2025-02-28T20:06:35Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5545841861,285,,5545704193,295,,5545704197,152,,5545841857,233,738,5545704195,56,Back,5545704191,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781750291,738,4,2,75,3,a9vw7ikerpr4cuweeeka5aneg,0,66.9,92.3,2025-02-28T19:34:08.878Z,2025-02-28T21:45:37Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545703611,152,,5545703607,13,,5545703609,56,Left,5545841881,233,643,5545864239,295,,5545703617,286,,5546291011,55,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781751887,744,17,2,75,25,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-02-28T19:34:31.295Z,2025-02-28T21:45:37Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5546290993,55,738,5545711581,31,,5545711585,13,243,5546290991,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781751379,644,1,2,75,58,7gkglopz9cjsysn2u6sbhuvc5,0,53.8,21.3,2025-02-28T19:35:04.029Z,2025-02-28T19:35:10Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5545708973,157,,5545708975,152,,5545708977,56,Center,5545708981,141,48.2,5545708979,140,88.1,5545708983,212,40.4,5545708985,213,0.47,5545708971,5,,5545708987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781751417,740,44,2,76,2,a9vw7ikerpr4cuweeeka5aneg,1,10.4,55.0,2025-02-28T19:35:08.203Z,2025-02-28T20:03:12Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5545709163,285,,5545709159,56,Back,5545709253,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781751407,645,44,2,76,2,7gkglopz9cjsysn2u6sbhuvc5,0,89.6,45.0,2025-02-28T19:35:08.204Z,2025-02-28T19:35:16Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5545709099,56,Center,5545709277,233,740,5545709101,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781751427,741,12,2,76,3,a9vw7ikerpr4cuweeeka5aneg,1,8.1,59.3,2025-02-28T19:35:08.624Z,2025-02-28T20:59:12Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5545709197,56,Back,5545709201,141,65.4,5545709231,15,,5545709205,213,1.60,5545709203,212,4.1,5545709199,140,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781751419,646,61,2,76,4,7gkglopz9cjsysn2u6sbhuvc5,1,88.1,48.2,2025-02-28T19:35:10.427Z,2025-02-28T19:35:11Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5545709169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781775569,891,12,2,76,10,a9vw7ikerpr4cuweeeka5aneg,1,12.8,74.6,2025-02-28T19:35:15.489Z,2025-02-28T20:02:29Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545840575,212,9.6,5545840565,56,Back,5545840571,141,88.5,5545840569,140,11.3,5545840579,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781751565,742,3,2,76,10,a9vw7ikerpr4cuweeeka5aneg,0,14.9,89.5,2025-02-28T19:35:16.108Z,2025-02-28T20:32:46Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5545709811,56,Back,5545709813,285,,5545709925,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781751553,647,7,2,76,10,7gkglopz9cjsysn2u6sbhuvc5,1,85.1,10.5,2025-02-28T19:35:16.109Z,2025-02-28T20:32:45Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5545709753,286,,5545709749,167,,5545709751,56,Right,5545709869,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781751563,648,5,2,76,11,7gkglopz9cjsysn2u6sbhuvc5,0,88.0,-1.2,2025-02-28T19:35:17.057Z,2025-02-28T22:38:12Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5545709797,56,Right,5545823659,233,743,5545709799,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781751757,743,5,2,76,11,a9vw7ikerpr4cuweeeka5aneg,1,12.0,101.2,2025-02-28T19:35:17.057Z,2025-02-28T22:38:12Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5545823633,233,648,5545710785,347,,5545710783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781752155,745,1,2,76,47,a9vw7ikerpr4cuweeeka5aneg,1,15.2,100.0,2025-02-28T19:35:52.983Z,2025-02-28T19:35:54Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545712777,56,Back,5545712781,141,92.0,5545712775,107,,5545712783,212,8.0,5545712779,140,20.0,5545712785,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781752163,746,1,2,76,48,a9vw7ikerpr4cuweeeka5aneg,1,27.6,94.2,2025-02-28T19:35:54.253Z,2025-02-28T19:37:38Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5545722499,56,Back,5545722501,140,21.5,5545722503,141,93.8,5545722505,212,6.4,5545722507,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781752219,747,1,2,76,49,a9vw7ikerpr4cuweeeka5aneg,0,17.0,96.4,2025-02-28T19:35:55.306Z,2025-02-28T19:35:56Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545713003,212,35.2,5545712999,141,72.4,5545712991,157,,5545713007,213,5.80,5545713009,1,,5545712993,56,Back,5545712995,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781752267,649,1,2,76,50,7gkglopz9cjsysn2u6sbhuvc5,1,61.8,24.7,2025-02-28T19:35:56.389Z,2025-02-28T19:35:58Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5545713259,56,Center,5545713267,213,0.97,5545713265,212,15.1,5545713263,141,43.0,5545713261,140,69.9,5545713257,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781752323,651,61,2,76,55,7gkglopz9cjsysn2u6sbhuvc5,1,69.4,38.8,2025-02-28T19:36:01.239Z,2025-02-28T20:06:50Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5545713521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781752349,652,1,2,76,57,7gkglopz9cjsysn2u6sbhuvc5,0,68.7,42.2,2025-02-28T19:36:02.541Z,2025-02-28T20:06:51Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545713653,1,,5545713649,212,4.5,5545713641,157,,5545713643,56,Center,5545713647,141,41.0,5545713645,140,72.9,5545713651,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781752389,748,61,2,77,0,a9vw7ikerpr4cuweeeka5aneg,1,37.8,57.0,2025-02-28T19:36:06.183Z,2025-02-28T19:36:06Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545713861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781752431,750,1,2,77,2,a9vw7ikerpr4cuweeeka5aneg,1,35.5,45.0,2025-02-28T19:36:08.184Z,2025-02-28T19:59:08Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545826915,56,Back,5545826917,140,28.5,5545826921,141,35.6,5545826923,212,9.7,5545826925,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781752437,751,1,2,77,2,a9vw7ikerpr4cuweeeka5aneg,1,24.8,38.9,2025-02-28T19:36:08.329Z,2025-02-28T20:00:01Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5545829987,141,38.0,5545829985,140,38.5,5545829983,56,Back,5545829991,213,6.24,5545829989,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781774239,889,1,2,77,3,a9vw7ikerpr4cuweeeka5aneg,1,47.2,44.4,2025-02-28T19:36:08.489Z,2025-02-28T20:01:18Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545835249,212,11.9,5545835433,156,,5545835247,141,46.4,5545835245,140,35.9,5545835243,56,Back,5545835251,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
