id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/12/value
2751352803,669,4,2,67,47,a9vw7ikerpr4cuweeeka5aneg,0,95.4,7.6,2024-11-24T15:26:52.880Z,2024-11-24T15:26:58Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380537791,152,,5380537795,286,,5380537789,56,Right,5380537793,265,,5380537925,233,547,5380537787,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751353103,548,18,2,68,20,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:27:26.206Z,2024-11-24T15:27:37Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5380539221,42,,5380539277,55,549,5380539225,59,6,5380539223,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751353109,549,19,2,68,20,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:27:26.207Z,2024-11-24T15:27:37Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,5380539263,292,7,5380539265,293,5,5380539255,42,,5380539269,55,548,5380539259,145,7,5380539267,44,Midfielder,5380539261,59,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751353303,550,18,2,68,35,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:27:41.229Z,2024-11-24T15:27:42Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,5380540467,55,551,5380540339,59,11,5380540335,42,,5380540337,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751353317,551,19,2,68,35,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:27:41.230Z,2024-11-24T16:16:19Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,5380540395,293,3,5380540401,55,550,5380540397,44,Forward,5380540391,59,10,5380540393,292,9,5380540389,145,11,5380540385,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354115,552,1,2,68,49,8cfkisxf1fkxdqtt6tx1tup48,0,4.7,89.0,2024-11-24T15:27:55.279Z,2024-11-24T15:28:01Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380544805,5,,5380544809,152,,5380544827,213,5.98,5380544821,141,62.1,5380544807,157,,5380544813,56,Center,5380544831,1,,5380544823,212,61.6,5380544817,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,
2751354091,670,44,2,68,53,a9vw7ikerpr4cuweeeka5aneg,1,39.5,35.6,2024-11-24T15:27:59.134Z,2024-11-24T16:08:09Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380545005,233,553,5380544675,285,,5380544671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354129,553,44,2,68,53,8cfkisxf1fkxdqtt6tx1tup48,0,60.5,64.4,2024-11-24T15:27:59.135Z,2024-11-24T16:08:10Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,5380544909,56,Center,5380544913,286,,5380545039,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354179,671,1,2,68,53,a9vw7ikerpr4cuweeeka5aneg,1,39.8,31.9,2024-11-24T15:27:59.526Z,2024-11-24T15:28:03Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380545193,141,41.8,5380545187,3,,5380545189,56,Back,5380545195,212,29.5,5380545197,213,2.91,5380545191,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354277,673,1,2,68,57,a9vw7ikerpr4cuweeeka5aneg,1,17.3,42.4,2024-11-24T15:28:03.502Z,2024-11-24T15:28:08Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380545707,140,21.8,5380545705,56,Back,5380545709,141,52.4,5380545711,212,8.3,5380545713,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354425,674,1,2,69,2,a9vw7ikerpr4cuweeeka5aneg,1,27.4,55.2,2024-11-24T15:28:08.262Z,2024-11-24T15:28:14Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380546615,140,34.1,5380546613,56,Back,5380546621,141,41.0,5380546629,213,5.34,5380546625,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354449,675,1,2,69,7,a9vw7ikerpr4cuweeeka5aneg,1,37.8,57.2,2024-11-24T15:28:13.510Z,2024-11-24T15:28:15Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380546753,140,28.0,5380546757,212,18.3,5380546751,56,Back,5380546755,141,34.9,5380546759,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354481,676,1,2,69,10,a9vw7ikerpr4cuweeeka5aneg,1,30.8,32.7,2024-11-24T15:28:16.102Z,2024-11-24T15:28:18Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380546911,141,5.3,5380546915,213,5.20,5380546907,56,Back,5380546909,140,40.2,5380546913,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354525,677,1,2,69,12,a9vw7ikerpr4cuweeeka5aneg,1,41.2,5.5,2024-11-24T15:28:18.230Z,2024-11-24T15:28:20Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380547143,56,Back,5380547155,212,12.6,5380547157,213,2.05,5380547147,140,35.7,5380547151,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354577,678,1,2,69,14,a9vw7ikerpr4cuweeeka5aneg,1,37.0,23.1,2024-11-24T15:28:20.830Z,2024-11-24T15:28:24Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380547473,212,9.3,5380547469,140,41.4,5380547471,141,34.9,5380547467,56,Back,5380547475,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354607,679,1,2,69,18,a9vw7ikerpr4cuweeeka5aneg,1,37.3,43.3,2024-11-24T15:28:24.502Z,2024-11-24T15:28:26Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380547615,212,24.5,5380547619,213,0.63,5380547611,141,64.6,5380547607,140,56.1,5380547601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354657,680,1,2,69,21,a9vw7ikerpr4cuweeeka5aneg,1,56.8,65.4,2024-11-24T15:28:27.102Z,2024-11-24T15:28:29Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5380547883,141,92.4,5380547879,56,Left,5380547881,140,58.5,5380547887,213,1.47,5380547885,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354717,681,1,2,69,24,a9vw7ikerpr4cuweeeka5aneg,1,61.1,82.4,2024-11-24T15:28:29.894Z,2024-11-24T15:28:33Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5380548247,141,61.1,5380548251,213,5.19,5380548245,140,68.3,5380548249,212,16.3,5380548243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354743,682,1,2,69,27,a9vw7ikerpr4cuweeeka5aneg,1,73.3,57.6,2024-11-24T15:28:33.398Z,2024-11-24T15:28:34Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380548373,140,70.5,5380548377,212,10.5,5380548371,56,Center,5380548379,213,4.43,5380548375,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354755,683,1,2,69,29,a9vw7ikerpr4cuweeeka5aneg,1,70.7,43.3,2024-11-24T15:28:35.102Z,2024-11-24T15:28:35Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380548425,141,41.5,5380548429,213,6.12,5380548423,140,77.8,5380548421,56,Center,5380548427,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354771,684,1,2,69,29,a9vw7ikerpr4cuweeeka5aneg,1,77.8,41.5,2024-11-24T15:28:35.822Z,2024-11-24T15:28:37Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380548521,141,9.5,5380548525,213,4.83,5380548523,212,21.9,5380548519,140,80.2,5380548517,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354837,685,1,2,69,31,a9vw7ikerpr4cuweeeka5aneg,0,84.6,11.4,2024-11-24T15:28:37.702Z,2024-11-24T15:28:42Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380548853,212,62.7,5380548843,2,,5380548857,1,,5380548847,56,Left,5380548851,141,100.0,5380548845,155,,5380548855,213,1.39,5380548849,140,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355223,554,5,2,69,36,8cfkisxf1fkxdqtt6tx1tup48,1,4.4,-1.8,2024-11-24T15:28:42.016Z,2024-11-24T15:29:08Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380551021,56,Back,5380551023,347,,5380551065,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751354841,686,5,2,69,36,a9vw7ikerpr4cuweeeka5aneg,0,95.6,101.6,2024-11-24T15:28:42.241Z,2024-11-24T15:29:08Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380548877,347,,5380551091,233,554,5380548875,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355249,555,1,2,70,1,8cfkisxf1fkxdqtt6tx1tup48,0,4.2,0.0,2024-11-24T15:29:07.400Z,2024-11-24T15:29:09Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380551163,107,,5380551185,1,,5380551171,140,27.4,5380551181,213,0.47,5380551179,212,27.3,5380551167,56,Back,5380551175,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355257,688,8,2,70,4,a9vw7ikerpr4cuweeeka5aneg,1,70.0,87.2,2024-11-24T15:29:10.286Z,2024-11-24T15:29:10Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380551207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355279,690,1,2,70,4,a9vw7ikerpr4cuweeeka5aneg,1,70.0,87.2,2024-11-24T15:29:10.806Z,2024-11-24T15:29:12Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380551349,56,Left,5380551355,212,13.7,5380551357,213,6.18,5380551351,140,83.0,5380551353,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355289,691,3,2,70,6,a9vw7ikerpr4cuweeeka5aneg,0,82.2,79.8,2024-11-24T15:29:12.239Z,2024-11-24T16:07:55Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5380551603,233,556,5380551403,56,Left,5380551405,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355307,556,7,2,70,6,8cfkisxf1fkxdqtt6tx1tup48,1,17.8,20.2,2024-11-24T15:29:12.240Z,2024-11-24T16:07:55Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380551557,233,691,5380551483,56,Back,5380551485,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355395,558,1,2,70,7,8cfkisxf1fkxdqtt6tx1tup48,0,19.8,28.9,2024-11-24T15:29:13.792Z,2024-11-24T15:29:17Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,5380551983,141,43.7,5380551985,212,24.8,5380551979,56,Back,5380551987,213,0.42,5380551981,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355471,693,1,2,70,14,a9vw7ikerpr4cuweeeka5aneg,1,63.1,32.7,2024-11-24T15:29:20.846Z,2024-11-24T15:29:21Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380552423,141,41.8,5380552419,56,Center,5380552425,212,6.6,5380552427,213,1.91,5380552421,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355529,694,1,2,70,16,a9vw7ikerpr4cuweeeka5aneg,1,61.0,41.8,2024-11-24T15:29:21.862Z,2024-11-24T15:29:25Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380552697,140,65.5,5380552695,56,Center,5380552699,141,51.9,5380552701,212,8.3,5380552703,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355553,695,1,2,70,19,a9vw7ikerpr4cuweeeka5aneg,1,61.9,53.4,2024-11-24T15:29:25.302Z,2024-11-24T15:29:26Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380552853,213,2.09,5380552847,140,57.4,5380552851,212,9.5,5380552845,56,Center,5380552849,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355593,696,1,2,70,20,a9vw7ikerpr4cuweeeka5aneg,1,57.4,65.5,2024-11-24T15:29:26.342Z,2024-11-24T15:29:29Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380553115,56,Left,5380553119,141,90.6,5380553117,140,67.7,5380553121,212,20.2,5380553123,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355645,697,1,2,70,23,a9vw7ikerpr4cuweeeka5aneg,1,67.7,90.6,2024-11-24T15:29:29.006Z,2024-11-24T15:29:32Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5380553473,212,24.9,5380553475,213,0.01,5380553467,140,91.4,5380553471,141,90.8,5380553465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355677,698,1,2,70,26,a9vw7ikerpr4cuweeeka5aneg,0,91.9,90.9,2024-11-24T15:29:32.406Z,2024-11-24T15:29:33Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5380553649,56,Center,5380553659,212,16.2,5380553645,2,,5380553665,213,4.80,5380553655,141,67.2,5380553647,155,,5380553651,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355703,559,12,2,70,28,8cfkisxf1fkxdqtt6tx1tup48,1,4.2,35.5,2024-11-24T15:29:34.168Z,2024-11-24T15:30:46Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5380553807,140,10.0,5380553809,141,29.8,5380553805,56,Back,5380553813,213,5.72,5380553859,15,,5380553811,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355725,699,15,2,70,30,a9vw7ikerpr4cuweeeka5aneg,1,88.4,65.4,2024-11-24T15:29:36.470Z,2024-11-24T16:51:53Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380560257,78,,5380560261,103,19,5380553913,64,,5380560259,102,51.5,5380560265,458,,5380559903,82,,5380553907,22,,5380560273,230,98.1,5380553917,56,Center,5380559899,20,5380560267,100,,5380560275,231,5380560269,146,5380560271,147,58.1,5380560297,233,560,,,,,,,,52.7,94.5
2751355751,560,10,2,70,30,8cfkisxf1fkxdqtt6tx1tup48,1,5.5,41.9,2024-11-24T15:29:36.570Z,2024-11-24T15:30:40Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5380554031,94,,5380560317,233,699,5380554033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355809,700,1,2,70,35,a9vw7ikerpr4cuweeeka5aneg,1,81.3,87.7,2024-11-24T15:29:41.262Z,2024-11-24T15:29:43Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5380554393,140,89.6,5380554397,212,8.9,5380554391,56,Left,5380554395,141,90.6,5380554399,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355835,701,1,2,70,37,a9vw7ikerpr4cuweeeka5aneg,1,88.2,90.3,2024-11-24T15:29:43.542Z,2024-11-24T15:29:45Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5380554537,141,84.2,5380554533,56,Left,5380554535,140,79.4,5380554545,213,3.56,5380554541,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355869,702,1,2,70,39,a9vw7ikerpr4cuweeeka5aneg,1,79.4,84.2,2024-11-24T15:29:45.238Z,2024-11-24T15:29:47Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380554717,212,8.9,5380554711,56,Center,5380554715,141,71.2,5380554713,140,78.3,5380554719,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355889,703,1,2,70,41,a9vw7ikerpr4cuweeeka5aneg,1,78.8,69.1,2024-11-24T15:29:47.614Z,2024-11-24T15:29:48Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380554833,140,75.9,5380554839,213,4.17,5380554835,141,61.7,5380554831,56,Center,5380554837,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355903,704,1,2,70,42,a9vw7ikerpr4cuweeeka5aneg,1,75.9,61.7,2024-11-24T15:29:48.798Z,2024-11-24T15:29:49Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380554923,212,11.9,5380554917,56,Center,5380554919,140,87.2,5380554925,213,0.07,5380554921,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355913,705,1,2,70,44,a9vw7ikerpr4cuweeeka5aneg,0,87.2,63.0,2024-11-24T15:29:50.070Z,2024-11-24T15:33:36Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5380554955,56,Center,5380554971,213,2.12,5380554965,141,68.5,5380554959,140,85.0,5380554969,212,4.4,5380580321,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751355939,561,1,2,70,45,8cfkisxf1fkxdqtt6tx1tup48,0,19.6,28.8,2024-11-24T15:29:51.376Z,2024-11-24T15:29:51Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5380555161,212,25.7,5380555157,140,37.7,5380555163,213,0.74,5380555159,141,54.2,5380555155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356013,706,1,2,70,47,a9vw7ikerpr4cuweeeka5aneg,1,69.1,54.6,2024-11-24T15:29:53.238Z,2024-11-24T15:29:56Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380555583,212,9.4,5380555585,213,0.69,5380555577,56,Center,5380555581,141,63.4,5380555579,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356069,562,45,2,70,48,8cfkisxf1fkxdqtt6tx1tup48,0,25.2,31.0,2024-11-24T15:29:53.851Z,2024-11-24T16:08:02Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,5380715343,285,,5380715341,56,Back,5380716219,233,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751385285,940,3,2,70,48,a9vw7ikerpr4cuweeeka5aneg,1,74.8,69.0,2024-11-24T15:29:53.851Z,2024-11-24T16:08:01Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380716091,286,,5380716089,56,Center,5380716191,233,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356151,707,1,2,70,51,a9vw7ikerpr4cuweeeka5aneg,1,81.3,70.9,2024-11-24T15:29:56.902Z,2024-11-24T15:30:00Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,5380556285,140,85.2,5380556291,213,1.21,5380556283,56,Left,5380556289,212,11.8,5380556287,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356255,708,1,2,70,55,a9vw7ikerpr4cuweeeka5aneg,1,91.5,87.2,2024-11-24T15:30:01.093Z,2024-11-24T15:54:32Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,1.0,5380556815,155,,5380556819,140,93.4,5380556817,56,Center,5380716937,210,13,5380716939,154,,5380556823,212,27.0,5380556813,2,,5380556821,141,47.6,5380556825,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,
2751385065,742,43,2,70,56,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:30:01.851Z,2024-11-24T15:54:14Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380714745,56,Back,5380715211,144,45,5380714747,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356271,709,44,2,70,59,a9vw7ikerpr4cuweeeka5aneg,1,91.6,50.4,2024-11-24T15:30:05.102Z,2024-11-24T16:08:10Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380557073,233,563,5380556899,56,Center,5380556903,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356301,563,44,2,70,59,8cfkisxf1fkxdqtt6tx1tup48,0,8.4,49.6,2024-11-24T15:30:05.103Z,2024-11-24T16:08:10Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380557175,233,709,5380557027,56,Back,5380557029,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356279,710,13,2,71,0,a9vw7ikerpr4cuweeeka5aneg,1,92.7,49.0,2024-11-24T15:30:05.935Z,2024-11-24T15:54:33Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380716977,146,94.1,5380716959,75,,5380716961,29,,5380716979,147,38.8,5380716981,230,99.0,5380716973,102,26.6,5380716431,15,,5380716157,17,,5380556933,56,Center,5380716969,55,5380716975,103,8.3,5380716983,231,5380716963,154,5380716155,22,,5380716437,328,,5380716439,153,,,,,708,50.5,
2751356361,711,1,2,71,3,a9vw7ikerpr4cuweeeka5aneg,1,89.4,29.2,2024-11-24T15:30:09.198Z,2024-11-24T16:51:58Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380557421,213,2.84,5380557413,56,Center,5380557419,212,5.9,5380557415,140,84.0,5380557417,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356373,712,3,2,71,4,a9vw7ikerpr4cuweeeka5aneg,0,84.0,33.8,2024-11-24T15:30:10.040Z,2024-11-24T16:52:00Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380557493,56,Center,5380557771,233,564,5380557495,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356413,564,7,2,71,4,8cfkisxf1fkxdqtt6tx1tup48,1,16.0,66.2,2024-11-24T15:30:10.041Z,2024-11-24T16:07:55Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,5380557677,56,Back,5380557735,233,712,5380557679,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356433,566,43,2,71,7,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-11-24T15:30:13.601Z,2024-11-24T15:30:17Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5380558045,144,50,5380557787,56,Back,5380557789,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356445,567,1,2,71,8,8cfkisxf1fkxdqtt6tx1tup48,0,20.8,65.8,2024-11-24T15:30:14.849Z,2024-11-24T15:30:15Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5380557841,212,43.0,5380557843,213,5.64,5380557845,1,,5380557839,141,27.9,5380557833,155,,5380557835,56,Center,5380557837,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356469,713,1,2,71,9,a9vw7ikerpr4cuweeeka5aneg,1,51.0,69.6,2024-11-24T15:30:15.182Z,2024-11-24T15:30:16Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380557989,56,Center,5380557993,141,73.5,5380557991,140,69.5,5380557997,213,0.14,5380557995,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356519,715,1,2,71,11,a9vw7ikerpr4cuweeeka5aneg,1,69.5,73.5,2024-11-24T15:30:17.382Z,2024-11-24T15:30:20Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5380558235,155,,5380558239,140,80.4,5380558237,56,Center,5380558243,212,11.5,5380558241,141,75.6,5380558245,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356571,716,1,2,71,14,a9vw7ikerpr4cuweeeka5aneg,1,81.8,75.3,2024-11-24T15:30:20.519Z,2024-11-24T15:30:33Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,1.0,5380559533,154,,5380558561,155,,5380558567,141,55.4,5380558569,212,14.4,5380558559,2,,5380558565,140,86.6,5380558571,213,5.07,5380558563,56,Center,5380559531,210,15,,,,,,,,,,,,,,,,,,,,,,,,
2751356589,717,44,2,71,15,a9vw7ikerpr4cuweeeka5aneg,1,88.1,51.6,2024-11-24T15:30:21.431Z,2024-11-24T16:08:11Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380558669,56,Center,5380558671,286,,5380558777,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356545,568,44,2,71,15,8cfkisxf1fkxdqtt6tx1tup48,0,11.9,48.4,2024-11-24T15:30:21.432Z,2024-11-24T16:08:11Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380558815,233,717,5380558421,285,,5380558419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751356597,718,15,2,71,16,a9vw7ikerpr4cuweeeka5aneg,1,89.0,54.4,2024-11-24T15:30:21.876Z,2024-11-24T16:52:52Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380559649,233,569,5380559603,146,98.2,5380559591,29,,5380558711,22,,5380558715,56,Center,5380559595,55,716,5380559589,79,,5380559237,15,,5380559593,154,,5380558713,17,5380559599,102,49.0,5380559601,103,5380559241,328,5380559605,147,51.1,,,,,,,,,,,30.4,
2751356563,569,10,2,71,16,8cfkisxf1fkxdqtt6tx1tup48,1,1.9,50.4,2024-11-24T15:30:21.976Z,2024-11-24T16:43:02Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5380558525,182,,5380559691,233,718,5380558521,178,,5380558517,173,,5380558531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
