id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2778821651,903,1,2,85,13,b2vft81kyjurzbmekvgrqwr64,1,35.8,78.4,2025-02-21T19:11:26.273Z,2025-02-21T19:11:29Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529709529,212,23.0,5529709525,140,16.9,5529709523,56,Back,5529709531,213,3.67,5529709527,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821715,904,1,2,85,16,b2vft81kyjurzbmekvgrqwr64,0,16.8,61.2,2025-02-21T19:11:28.955Z,2025-02-21T19:11:31Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5529709811,212,53.0,5529709803,157,,5529709805,56,Center,5529709809,141,53.4,5529709813,213,6.18,5529709815,1,,5529709807,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821745,546,1,2,85,19,7gkglopz9cjsysn2u6sbhuvc5,0,31.4,44.3,2025-02-21T19:11:32.235Z,2025-02-21T19:11:32Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5529709943,141,32.8,5529709945,212,29.8,5529709939,56,Center,5529709949,213,6.02,5529709937,3,,5529709941,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821903,905,1,2,85,22,b2vft81kyjurzbmekvgrqwr64,1,37.0,63.0,2025-02-21T19:11:35.425Z,2025-02-21T19:11:40Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5529710759,141,85.6,5529710761,212,15.8,5529710757,140,33.5,5529710763,213,1.81,5529710755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778821971,906,1,2,85,27,b2vft81kyjurzbmekvgrqwr64,0,40.8,90.3,2025-02-21T19:11:40.090Z,2025-02-21T19:11:44Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529711137,155,,5529711141,140,97.6,5529711147,213,6.09,5529711139,56,Center,5529711149,1,,5529711143,141,73.2,5529711145,212,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822107,548,1,2,85,36,7gkglopz9cjsysn2u6sbhuvc5,1,7.8,26.1,2025-02-21T19:11:48.835Z,2025-02-21T19:11:52Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5529711951,213,5.09,5529711947,141,11.9,5529711943,56,Back,5529711949,212,10.4,5529711945,140,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822127,549,1,2,85,40,7gkglopz9cjsysn2u6sbhuvc5,0,13.6,9.5,2025-02-21T19:11:53.332Z,2025-02-21T19:11:54Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5529712065,141,26.4,5529712063,140,55.6,5529712071,1,,5529712069,213,0.25,5529712059,155,,5529712067,212,45.6,5529712061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822201,550,3,2,85,44,7gkglopz9cjsysn2u6sbhuvc5,1,55.1,30.1,2025-02-21T19:11:57.307Z,2025-02-21T19:53:45Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5529712415,56,Center,5529805019,233,908,5529712417,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822311,908,45,2,85,44,b2vft81kyjurzbmekvgrqwr64,0,44.9,69.9,2025-02-21T19:11:57.307Z,2025-02-21T19:53:45Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5529725491,56,Back,5529805059,233,550,5529725493,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822217,907,61,2,85,44,b2vft81kyjurzbmekvgrqwr64,0,39.8,65.2,2025-02-21T19:11:57.449Z,2025-02-21T19:24:32Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5529712513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822233,551,1,2,85,45,7gkglopz9cjsysn2u6sbhuvc5,1,52.5,27.6,2025-02-21T19:11:58.099Z,2025-02-21T19:12:00Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5529712583,56,Center,5529712585,140,58.4,5529712591,212,7.9,5529712593,213,0.67,5529712587,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822301,552,1,2,85,47,7gkglopz9cjsysn2u6sbhuvc5,1,58.4,34.8,2025-02-21T19:12:00.397Z,2025-02-21T19:12:03Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5529712911,56,Right,5529712917,212,30.9,5529712913,140,82.9,5529712919,213,5.69,5529712915,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822329,553,1,2,85,50,7gkglopz9cjsysn2u6sbhuvc5,1,83.6,9.5,2025-02-21T19:12:03.411Z,2025-02-21T19:12:05Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5529713109,56,Right,5529713117,141,16.7,5529713121,213,0.66,5529713119,212,8.0,5529713113,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822337,554,50,2,85,52,7gkglopz9cjsysn2u6sbhuvc5,1,86.2,12.6,2025-02-21T19:12:05.500Z,2025-02-21T19:12:12Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,5529713157,286,,5529713611,233,909,5529713155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822411,909,7,2,85,52,b2vft81kyjurzbmekvgrqwr64,1,13.8,87.4,2025-02-21T19:12:05.501Z,2025-02-21T19:12:13Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529713549,56,Back,5529713551,285,,5529713567,233,554,5529713547,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822429,555,5,2,85,55,7gkglopz9cjsysn2u6sbhuvc5,1,77.9,-1.8,2025-02-21T19:12:07.876Z,2025-02-21T20:08:14Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,5529713661,56,Right,5529714085,233,910,5529713663,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822493,910,5,2,85,55,b2vft81kyjurzbmekvgrqwr64,0,22.1,101.8,2025-02-21T19:12:07.876Z,2025-02-21T20:08:14Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529714097,233,555,5529714013,56,Back,5529714015,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822685,556,18,2,86,11,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-02-21T19:12:24.437Z,2025-02-21T19:12:25Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5529715241,55,557,5529715079,59,4,5529715075,42,,5529715077,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778822699,557,19,2,86,11,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-02-21T19:12:24.438Z,2025-02-21T20:16:46Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5529961377,293,2,5529715157,42,,5529715167,55,556,5529715161,145,11,5529961375,292,6,5529715165,44,Midfielder,5529715163,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823065,558,1,2,86,28,7gkglopz9cjsysn2u6sbhuvc5,0,84.9,0.0,2025-02-21T19:12:41.429Z,2025-02-21T19:12:43Z,9vbxe5gvruap8h546efz3nx1w,A. Rise Kristiansen,,5529717065,107,,5529717087,1,,5529717081,213,1.46,5529717077,212,27.1,5529717071,141,38.6,5529717069,140,87.7,5529717067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823127,911,12,2,86,33,b2vft81kyjurzbmekvgrqwr64,1,8.1,59.0,2025-02-21T19:12:46.097Z,2025-02-21T19:13:02Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5529717417,56,Back,5529717419,140,31.5,5529717483,15,,5529717421,141,68.8,5529717427,213,0.26,5529717423,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823215,559,1,2,86,35,7gkglopz9cjsysn2u6sbhuvc5,1,59.0,26.5,2025-02-21T19:12:48.004Z,2025-02-21T19:12:50Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5529717859,141,15.9,5529717867,213,5.57,5529717863,212,11.1,5529717853,140,67.0,5529717847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823271,560,1,2,86,38,7gkglopz9cjsysn2u6sbhuvc5,1,66.5,15.9,2025-02-21T19:12:50.787Z,2025-02-21T19:12:54Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5529718155,212,6.4,5529718153,141,25.3,5529718149,56,Center,5529718151,140,67.3,5529718157,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823319,561,1,2,86,42,7gkglopz9cjsysn2u6sbhuvc5,1,68.5,22.7,2025-02-21T19:12:54.659Z,2025-02-21T19:12:56Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,5529718359,155,,5529718369,213,0.95,5529718357,2,,5529718361,56,Center,5529718367,212,35.6,5529718363,140,88.3,5529718365,141,65.2,5529718371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823329,562,61,2,86,44,7gkglopz9cjsysn2u6sbhuvc5,0,88.0,65.8,2025-02-21T19:12:57.163Z,2025-02-21T20:43:24Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5529718407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823429,912,50,2,86,48,b2vft81kyjurzbmekvgrqwr64,1,27.6,18.6,2025-02-21T19:13:00.594Z,2025-02-21T20:06:47Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5529719047,233,563,5529718953,56,Back,5529718955,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823381,563,7,2,86,48,7gkglopz9cjsysn2u6sbhuvc5,1,72.4,81.4,2025-02-21T19:13:00.595Z,2025-02-21T20:42:41Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5529718733,56,Left,5529719021,233,912,5529719025,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823435,564,1,2,86,49,7gkglopz9cjsysn2u6sbhuvc5,1,66.1,82.6,2025-02-21T19:13:01.707Z,2025-02-21T20:43:17Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5529718979,56,Center,5529718987,213,3.58,5529718981,140,58.4,5529718983,141,77.0,5529718985,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823485,565,1,2,86,50,7gkglopz9cjsysn2u6sbhuvc5,1,58.4,77.0,2025-02-21T19:13:03.413Z,2025-02-21T19:13:06Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5529719239,140,60.9,5529719237,56,Center,5529719241,141,64.0,5529719245,213,5.00,5529719243,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823545,566,1,2,86,53,7gkglopz9cjsysn2u6sbhuvc5,1,61.0,70.9,2025-02-21T19:13:06.451Z,2025-02-21T20:43:21Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,5529719581,141,89.4,5529719577,56,Left,5529719579,140,71.1,5529719583,212,16.5,5529719585,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823593,567,1,2,86,57,7gkglopz9cjsysn2u6sbhuvc5,0,71.3,91.5,2025-02-21T19:13:09.739Z,2025-02-21T20:43:30Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5529719811,212,26.2,5529719805,56,Center,5529719809,141,60.2,5529719803,155,,5529719813,213,5.33,5529719801,2,,5529719807,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823589,913,44,2,86,58,b2vft81kyjurzbmekvgrqwr64,1,13.6,41.0,2025-02-21T19:13:10.777Z,2025-02-21T19:54:03Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529719779,285,,5529719777,56,Back,5529719951,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823597,568,44,2,86,58,7gkglopz9cjsysn2u6sbhuvc5,0,86.4,59.0,2025-02-21T19:13:10.778Z,2025-02-21T19:54:04Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529719829,56,Center,5529720009,233,913,5529719831,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823601,914,12,2,86,58,b2vft81kyjurzbmekvgrqwr64,1,12.8,43.0,2025-02-21T19:13:11.096Z,2025-02-21T19:13:14Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529719931,15,,5529719869,213,1.14,5529719857,141,67.2,5529719863,212,18.1,5529719839,56,Back,5529719847,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823641,569,13,2,87,1,7gkglopz9cjsysn2u6sbhuvc5,1,89.2,35.2,2025-02-21T19:13:14.243Z,2025-02-21T21:38:44Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5530173351,108,,5529728771,328,,5529720103,22,,5530466323,63,,5530466325,73,,5529728775,458,,5529728787,146,92.3,5530466327,153,,5529728763,103,19,5529728793,147,5529728751,20,5529728807,231,48.7,5529720107,56,Center,5529728759,102,73.6,5529728799,230,99.0,47.3,,,,,,,
2778823657,915,61,2,87,1,b2vft81kyjurzbmekvgrqwr64,1,4.2,54.0,2025-02-21T19:13:14.343Z,2025-02-21T21:48:06Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529720219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823661,570,6,2,87,2,7gkglopz9cjsysn2u6sbhuvc5,1,89.2,46.8,2025-02-21T19:13:15.041Z,2025-02-21T19:53:36Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5529720411,233,916,5529720351,56,Center,5529720353,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778823667,916,6,2,87,2,b2vft81kyjurzbmekvgrqwr64,0,10.8,53.2,2025-02-21T19:13:15.041Z,2025-02-21T19:13:20Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529720299,73,,5529720297,56,Back,5529720445,233,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824045,571,1,2,87,24,7gkglopz9cjsysn2u6sbhuvc5,0,99.5,0.5,2025-02-21T19:13:36.708Z,2025-02-21T20:43:29Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5529722343,6,,5529722375,212,28.2,5529722361,56,Center,5529722349,155,,5529722365,140,96.2,5529722339,2,,5529722355,223,,5529722371,141,41.6,5529722381,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,
2778824123,917,12,2,87,27,b2vft81kyjurzbmekvgrqwr64,1,4.4,58.1,2025-02-21T19:13:40.345Z,2025-02-21T19:28:46Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529722863,213,0.60,5529722895,15,,5529722855,56,Back,5529722861,212,33.2,5529722857,140,30.5,5529722859,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824195,918,3,2,87,31,b2vft81kyjurzbmekvgrqwr64,0,27.8,89.9,2025-02-21T19:13:44.513Z,2025-02-21T20:06:48Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,5529723251,56,Back,5529723253,285,,5529723633,233,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824259,572,7,2,87,31,7gkglopz9cjsysn2u6sbhuvc5,1,72.2,10.1,2025-02-21T19:13:44.514Z,2025-02-21T20:06:48Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5529723593,233,918,5529723555,286,,5529723553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824269,573,43,2,87,35,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-02-21T19:13:48.508Z,2025-02-21T20:42:38Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5530237947,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824463,919,12,2,87,38,b2vft81kyjurzbmekvgrqwr64,1,9.9,56.3,2025-02-21T19:13:50.650Z,2025-02-21T19:13:58Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529724581,141,61.2,5529724577,56,Back,5529724579,140,32.1,5529724585,213,0.14,5529724583,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824307,574,1,2,87,38,7gkglopz9cjsysn2u6sbhuvc5,0,81.7,11.6,2025-02-21T19:13:50.840Z,2025-02-21T20:43:36Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5529723779,56,Center,5529723777,155,,5529723787,213,1.16,5529723781,140,90.0,5529723783,141,41.0,5529723785,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824455,575,1,2,87,41,7gkglopz9cjsysn2u6sbhuvc5,1,72.2,36.3,2025-02-21T19:13:54.379Z,2025-02-21T19:15:14Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,1.0,5529724511,141,29.7,5529724509,140,76.9,5529724515,213,5.55,5529724513,212,6.7,5529731853,210,13,5529724507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824459,576,13,2,87,44,7gkglopz9cjsysn2u6sbhuvc5,1,80.8,34.4,2025-02-21T19:13:57.356Z,2025-02-21T20:39:21Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5529731887,215,,5530210491,25,,5529731893,231,47.5,5529731891,230,97.6,5530210493,74,,5529724545,56,Center,5529724543,18,,5529731879,55,575,5529732983,72,,5529731875,29,5529731883,102,5529731885,103,73.6,,,,,,,,,,,55.1,,,,,,
2778824499,577,5,2,87,45,7gkglopz9cjsysn2u6sbhuvc5,0,101.3,59.6,2025-02-21T19:13:57.705Z,2025-02-21T20:08:15Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5529725601,233,920,5529724713,56,Center,5529724715,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778824673,920,5,2,87,45,b2vft81kyjurzbmekvgrqwr64,1,-1.3,40.4,2025-02-21T19:13:57.705Z,2025-02-21T20:08:15Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5529725453,56,Back,5529725537,233,577,5529725457,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825101,921,1,2,88,14,b2vft81kyjurzbmekvgrqwr64,1,3.8,42.2,2025-02-21T19:14:26.601Z,2025-02-21T19:14:33Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5529727761,213,5.83,5529727767,74,,5529727751,124,,5529727757,141,3.4,5529727759,212,60.5,5529727763,1,,5529727753,56,Right,5529727755,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825109,922,61,2,88,20,b2vft81kyjurzbmekvgrqwr64,1,55.7,3.4,2025-02-21T19:14:32.962Z,2025-02-21T19:14:33Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5529727805,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825141,923,1,2,88,22,b2vft81kyjurzbmekvgrqwr64,0,56.8,3.8,2025-02-21T19:14:35.001Z,2025-02-21T19:14:35Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5529727983,140,63.5,5529727989,213,6.24,5529727985,141,3.4,5529727987,212,7.0,5529727981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825159,578,61,2,88,23,7gkglopz9cjsysn2u6sbhuvc5,1,29.2,93.8,2025-02-21T19:14:35.988Z,2025-02-21T19:17:13Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529728101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825169,579,5,2,88,25,7gkglopz9cjsysn2u6sbhuvc5,0,31.4,101.4,2025-02-21T19:14:37.690Z,2025-02-21T20:43:27Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529728141,56,Back,5529728145,347,,5529728365,233,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825179,924,5,2,88,25,b2vft81kyjurzbmekvgrqwr64,1,68.6,-1.4,2025-02-21T19:14:37.690Z,2025-02-21T19:14:47Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5529728213,233,579,5529728197,56,Right,5529728199,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825369,925,1,2,88,26,b2vft81kyjurzbmekvgrqwr64,0,58.2,0.0,2025-02-21T19:14:38.625Z,2025-02-21T19:14:48Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5529729225,1,,5529729223,213,0.53,5529729215,56,Right,5529729213,107,,5529729217,140,78.8,5529729219,141,17.6,5529729221,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825265,580,12,2,88,30,7gkglopz9cjsysn2u6sbhuvc5,1,20.0,81.4,2025-02-21T19:14:42.683Z,2025-02-21T20:43:34Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5529728663,212,11.9,5529728665,213,5.31,5529728853,15,,5529728659,140,26.4,5529728661,141,67.0,5529728657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825315,581,45,2,88,30,7gkglopz9cjsysn2u6sbhuvc5,0,26.8,69.8,2025-02-21T19:14:43.218Z,2025-02-21T20:43:39Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5529728967,56,Back,5529729371,233,926,5529728969,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825387,926,3,2,88,30,b2vft81kyjurzbmekvgrqwr64,1,73.2,30.2,2025-02-21T19:14:43.218Z,2025-02-21T19:14:53Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5529729303,286,,5529729307,233,581,5529729301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825497,927,1,2,88,31,b2vft81kyjurzbmekvgrqwr64,1,69.7,25.8,2025-02-21T19:14:44.113Z,2025-02-21T19:14:54Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,5529729879,140,71.4,5529729889,213,1.51,5529729887,212,27.6,5529729875,56,Center,5529729883,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825503,928,1,2,88,36,b2vft81kyjurzbmekvgrqwr64,1,71.4,66.3,2025-02-21T19:14:48.897Z,2025-02-21T19:14:54Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,5529729943,213,0.92,5529729935,56,Left,5529729941,212,20.7,5529729937,140,83.4,5529729939,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825529,929,1,2,88,40,b2vft81kyjurzbmekvgrqwr64,0,88.6,87.8,2025-02-21T19:14:53.441Z,2025-02-21T19:14:55Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529730071,140,88.5,5529730077,213,4.70,5529730075,212,11.5,5529730069,56,Center,5529730073,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825537,582,8,2,88,43,7gkglopz9cjsysn2u6sbhuvc5,1,13.5,28.6,2025-02-21T19:14:56.204Z,2025-02-21T19:55:27Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5529730125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825551,583,3,2,88,43,7gkglopz9cjsysn2u6sbhuvc5,0,11.6,28.2,2025-02-21T19:14:56.459Z,2025-02-21T20:43:41Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5529952503,233,930,5529730187,56,Back,5529730189,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825595,930,7,2,88,43,b2vft81kyjurzbmekvgrqwr64,0,88.4,71.8,2025-02-21T19:14:56.460Z,2025-02-21T20:06:49Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529952489,233,583,5529730425,286,,5529730423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825665,584,83,2,88,46,7gkglopz9cjsysn2u6sbhuvc5,1,8.4,27.6,2025-02-21T19:14:58.611Z,2025-02-21T20:43:42Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5529950241,399,ea2x4o6ufsqoz2zz7tqcnvo16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825631,931,61,2,88,49,b2vft81kyjurzbmekvgrqwr64,0,97.8,66.7,2025-02-21T19:15:01.874Z,2025-02-21T19:15:02Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529730605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825749,585,5,2,88,51,7gkglopz9cjsysn2u6sbhuvc5,1,-0.9,36.2,2025-02-21T19:15:04.194Z,2025-02-21T20:08:16Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,5529731289,346,,5529732527,233,932,5529731287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778825941,932,5,2,88,51,b2vft81kyjurzbmekvgrqwr64,0,100.9,63.8,2025-02-21T19:15:04.194Z,2025-02-21T20:08:16Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5529732587,233,585,5529732467,346,,5529732465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
