id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2815361443,814,1,2,80,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.8,55.2,2025-05-16T18:37:12.480Z,2025-05-16T18:37:13Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730617019,56,Back,5730617027,213,1.88,5730617023,141,80.2,5730617025,212,17.8,5730617021,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815361467,815,1,2,80,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.7,80.2,2025-05-16T18:37:12.993Z,2025-05-16T19:26:01Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5730617183,213,0.19,5730617175,56,Left,5730617179,141,83.6,5730617181,212,12.2,5730617177,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815361473,816,4,2,80,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.2,88.4,2025-05-16T18:37:16.024Z,2025-05-16T19:10:38Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5730617273,13,,5730617275,56,Left,5730617355,233,617,5730617281,286,,5730617277,152,,5730617279,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815361477,617,4,2,80,46,bd4qakf7j0wwie8wke9km7uj8,0,39.8,11.6,2025-05-16T18:37:16.025Z,2025-05-16T19:10:39Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5730617327,285,,5730617319,13,,5730617323,152,,5730617387,233,816,5730617325,265,,5730617321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815361735,817,1,2,80,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.3,82.6,2025-05-16T18:37:28.776Z,2025-05-16T18:57:08Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5730618747,140,62.5,5730618739,152,,5730618749,141,72.7,5730618751,212,7.3,5730618743,56,Center,5730618753,213,4.30,5730618735,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815361755,818,1,2,81,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.8,72.1,2025-05-16T18:37:31.216Z,2025-05-16T18:37:33Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730618889,212,48.8,5730618887,141,33.4,5730618893,1,,5730618881,56,Center,5730618883,140,100.0,5730618891,213,5.71,5730618879,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362019,618,5,2,81,3,bd4qakf7j0wwie8wke9km7uj8,1,-0.7,63.8,2025-05-16T18:37:32.433Z,2025-05-16T19:10:23Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5730620281,346,,5730620371,233,819,5730620279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815361937,819,5,2,81,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.7,36.2,2025-05-16T18:37:32.433Z,2025-05-16T19:10:23Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730620405,233,618,5730619867,346,,5730619865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362125,619,1,2,81,26,bd4qakf7j0wwie8wke9km7uj8,0,3.4,43.0,2025-05-16T18:37:55.209Z,2025-05-16T18:37:59Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730620837,213,0.36,5730620833,141,79.6,5730620829,56,Left,5730620825,124,,5730620839,1,,5730620835,212,71.6,5730620831,140,67.3,5730620841,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362167,620,44,2,81,32,bd4qakf7j0wwie8wke9km7uj8,1,64.8,72.6,2025-05-16T18:38:01.368Z,2025-05-16T19:11:45Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730621145,286,,5730621307,233,820,5730621143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362195,820,44,2,81,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,35.2,27.4,2025-05-16T18:38:01.369Z,2025-05-16T19:11:45Z,f0nicq49lzng7vjxm5gcpij8,T. Koktvedgaard,,,5730621271,56,Back,5730621339,233,620,5730621273,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362183,621,1,2,81,32,bd4qakf7j0wwie8wke9km7uj8,0,61.9,75.4,2025-05-16T18:38:01.632Z,2025-05-16T18:38:02Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730621215,3,,5730621223,212,11.6,5730621225,213,0.20,5730621221,141,78.7,5730621219,140,72.7,5730621217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362217,821,1,2,81,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,22.5,30.0,2025-05-16T18:38:03.681Z,2025-05-16T18:38:06Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5730621441,213,1.03,5730621431,157,,5730621435,140,29.4,5730621439,212,14.2,5730621443,1,,5730621433,56,Back,5730621437,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362231,622,44,2,81,36,bd4qakf7j0wwie8wke9km7uj8,1,68.0,54.4,2025-05-16T18:38:05.199Z,2025-05-16T19:11:46Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5730621553,233,822,5730621485,56,Center,5730621487,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362223,822,44,2,81,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,32.0,45.6,2025-05-16T18:38:05.200Z,2025-05-16T19:11:46Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730621459,285,,5730621595,233,622,5730621457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362245,623,61,2,81,36,bd4qakf7j0wwie8wke9km7uj8,1,63.7,58.4,2025-05-16T18:38:06.108Z,2025-05-16T18:38:06Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5730621551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362277,823,1,2,81,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,25.1,54.6,2025-05-16T18:38:06.689Z,2025-05-16T18:38:09Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5730621707,56,Center,5730621725,1,,5730621703,157,,5730621711,140,65.1,5730621723,213,5.82,5730621719,212,47.1,5730621715,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362309,624,12,2,81,41,bd4qakf7j0wwie8wke9km7uj8,1,34.8,74.1,2025-05-16T18:38:10.688Z,2025-05-16T18:38:13Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5730621917,56,Back,5730621929,213,1.34,5730621919,140,39.0,5730621979,15,,5730621921,141,100.0,5730622201,167,,5730621923,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362359,625,5,2,81,43,bd4qakf7j0wwie8wke9km7uj8,0,40.2,102.0,2025-05-16T18:38:13.018Z,2025-05-16T19:10:24Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5730622195,347,,5730622767,233,824,5730622193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362453,824,5,2,81,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.8,-2.0,2025-05-16T18:38:13.018Z,2025-05-16T19:10:24Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730622735,347,,5730622733,56,Right,5730622759,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362501,825,1,2,81,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.0,0.0,2025-05-16T18:38:20.415Z,2025-05-16T18:38:24Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5730623057,212,14.8,5730623053,140,59.1,5730623049,107,,5730623059,213,1.56,5730623055,141,19.7,5730623051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362507,826,61,2,81,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.9,16.7,2025-05-16T18:38:22.150Z,2025-05-16T18:38:28Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730623081,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362519,627,1,2,81,55,bd4qakf7j0wwie8wke9km7uj8,1,37.2,93.3,2025-05-16T18:38:24.528Z,2025-05-16T18:38:25Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5730623149,56,Back,5730623153,141,83.5,5730623157,213,4.00,5730623151,140,31.7,5730623155,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362567,628,1,2,81,56,bd4qakf7j0wwie8wke9km7uj8,1,31.7,83.5,2025-05-16T18:38:25.273Z,2025-05-16T18:38:29Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730623439,56,Back,5730623445,212,13.6,5730623441,140,44.6,5730623447,213,0.11,5730623443,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362573,629,1,2,81,59,bd4qakf7j0wwie8wke9km7uj8,0,47.1,93.5,2025-05-16T18:38:29.072Z,2025-05-16T18:38:29Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5730623483,141,94.1,5730623479,56,Left,5730623487,213,0.08,5730623481,140,51.7,5730623485,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362577,827,61,2,82,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.5,11.3,2025-05-16T18:38:29.671Z,2025-05-16T18:38:30Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5730623489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362609,829,1,2,82,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.0,14.0,2025-05-16T18:38:31.598Z,2025-05-16T18:38:32Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730623693,141,9.1,5730623697,213,6.10,5730623689,56,Right,5730623691,140,63.0,5730623695,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362611,830,3,2,82,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.8,8.2,2025-05-16T18:38:32.343Z,2025-05-16T18:38:38Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5730623703,286,,5730623701,56,Right,5730623869,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362621,630,7,2,82,3,bd4qakf7j0wwie8wke9km7uj8,1,35.2,91.8,2025-05-16T18:38:32.344Z,2025-05-16T18:38:37Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730623755,285,,5730623817,233,830,5730623751,167,,5730623753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362709,631,5,2,82,3,bd4qakf7j0wwie8wke9km7uj8,0,34.0,101.8,2025-05-16T18:38:32.975Z,2025-05-16T19:10:25Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730624205,56,Back,5730624209,347,,5730624327,233,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362713,831,5,2,82,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.0,-1.8,2025-05-16T18:38:32.975Z,2025-05-16T18:38:40Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5730624277,233,631,5730624221,56,Right,5730624223,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362787,832,1,2,82,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.6,0.0,2025-05-16T18:38:38.014Z,2025-05-16T18:38:42Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5730624625,213,0.51,5730624621,141,9.1,5730624615,107,,5730624623,212,15.5,5730624617,56,Right,5730624619,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362795,833,1,2,82,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.5,8.5,2025-05-16T18:38:41.799Z,2025-05-16T18:38:42Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5730624665,213,1.71,5730624661,141,16.5,5730624657,56,Right,5730624663,212,5.5,5730624659,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362807,834,1,2,82,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,76.8,16.5,2025-05-16T18:38:42.318Z,2025-05-16T18:38:43Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5730624751,212,12.1,5730624747,140,88.0,5730624745,56,Right,5730624753,213,6.04,5730624749,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362821,632,8,2,82,14,bd4qakf7j0wwie8wke9km7uj8,1,12.6,85.0,2025-05-16T18:38:43.743Z,2025-05-16T19:11:49Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730624823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362829,633,5,2,82,14,bd4qakf7j0wwie8wke9km7uj8,0,11.4,101.6,2025-05-16T18:38:44.112Z,2025-05-16T19:10:26Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730624865,56,Back,5730625247,233,835,5730624867,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362871,835,5,2,82,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.6,-1.6,2025-05-16T18:38:44.112Z,2025-05-16T19:10:25Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5730625111,56,Right,5730625113,347,,5730625163,233,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362957,836,1,2,82,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.8,0.0,2025-05-16T18:38:49.094Z,2025-05-16T18:38:53Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5730625621,140,90.9,5730625617,107,,5730625625,212,7.2,5730625623,141,9.2,5730625619,56,Right,5730625627,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362971,837,1,2,82,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,91.0,9.2,2025-05-16T18:38:53.366Z,2025-05-16T18:56:29Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5730625709,212,3.5,5730625705,140,87.7,5730625711,213,3.32,5730625707,141,8.3,5730625703,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815362999,838,1,2,82,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.7,8.3,2025-05-16T18:38:54.198Z,2025-05-16T18:56:27Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5730625843,213,0.95,5730625835,56,Right,5730625841,212,9.3,5730625837,140,92.8,5730625839,141,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363013,839,1,2,82,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,93.2,17.7,2025-05-16T18:38:55.575Z,2025-05-16T18:56:26Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5730625903,56,Center,5730625905,140,95.6,5730625901,155,,5730625907,141,51.2,5730625911,213,1.46,5730625899,2,,5730625909,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363027,634,12,2,82,27,bd4qakf7j0wwie8wke9km7uj8,1,5.1,54.2,2025-05-16T18:38:56.576Z,2025-05-16T18:38:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730625983,56,Back,5730625991,212,11.0,5730626065,15,,5730625993,213,0.85,5730625987,140,12.0,5730625989,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363103,635,12,2,82,28,bd4qakf7j0wwie8wke9km7uj8,1,12.0,65.8,2025-05-16T18:38:57.959Z,2025-05-16T18:51:03Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730626423,212,6.3,5730626419,140,6.6,5730626421,141,70.0,5730626425,213,2.67,5730626417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363159,840,1,2,82,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,98.0,23.3,2025-05-16T18:39:01.078Z,2025-05-16T18:56:24Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5730626771,155,,5730626769,2,,5730626779,212,23.5,5730626775,140,97.5,5730626773,56,Center,5730626777,141,57.8,5730626781,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363155,636,61,2,82,34,bd4qakf7j0wwie8wke9km7uj8,0,2.8,34.3,2025-05-16T18:39:04.079Z,2025-05-16T18:39:04Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5730626755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363225,841,1,2,82,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.1,73.2,2025-05-16T18:39:08.310Z,2025-05-16T18:39:09Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5730627107,141,69.6,5730627113,213,3.41,5730627111,212,9.2,5730627103,140,83.7,5730627101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363277,842,1,2,82,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,83.7,69.6,2025-05-16T18:39:08.934Z,2025-05-16T18:39:23Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,1.0,,5730627411,56,Center,5730627419,213,3.76,5730627415,141,59.9,5730627413,140,74.9,5730628349,210,15,5730627417,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363289,843,15,2,82,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.0,60.0,2025-05-16T18:39:11.283Z,2025-05-16T20:48:19Z,f0nicq49lzng7vjxm5gcpij8,T. Koktvedgaard,,,5730628401,29,,5730628459,233,637,5730628399,80,,5730627489,56,Center,5730628411,146,96.5,5731173815,215,,5730627487,18,,5730627485,22,,5730628403,55,5730628409,103,5730627985,20,,5730628413,147,52.7,5730628407,102,,,,,,,,,842,12.7,46.7,,,,,,,
2815363255,637,10,2,82,42,bd4qakf7j0wwie8wke9km7uj8,1,4.7,50.0,2025-05-16T18:39:11.383Z,2025-05-16T18:39:24Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730627335,182,,5730627331,173,,5730628511,233,843,5730627711,179,,5730627337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363273,638,6,2,82,42,bd4qakf7j0wwie8wke9km7uj8,0,12.8,46.0,2025-05-16T18:39:12.120Z,2025-05-16T18:39:19Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730627461,73,,5730627457,56,Back,5730627641,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363297,844,6,2,82,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.2,54.0,2025-05-16T18:39:12.120Z,2025-05-16T19:10:45Z,f0nicq49lzng7vjxm5gcpij8,T. Koktvedgaard,,,5730627615,56,Center,5730627631,233,638,5730627617,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363617,845,1,2,83,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,99.5,0.5,2025-05-16T18:39:34.839Z,2025-05-16T18:39:37Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5730629527,56,Center,5730629519,2,,5730629529,140,94.3,5730629537,1,,5730629531,141,51.0,5730629523,155,,5730629535,213,1.73,5730629533,212,34.8,5730629525,224,5730629521,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363647,639,12,2,83,9,bd4qakf7j0wwie8wke9km7uj8,1,7.1,44.3,2025-05-16T18:39:38.871Z,2025-05-16T18:39:43Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5730629721,140,12.5,5730629729,212,13.4,5730629725,141,26.5,5730629769,15,,5730629731,213,5.15,5730629719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363673,846,1,2,83,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.1,63.9,2025-05-16T18:39:39.717Z,2025-05-16T18:40:56Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,1.0,,5730635909,210,15,5730629909,141,54.6,5730629905,56,Center,5730629911,212,11.8,5730629907,140,78.6,5730629913,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363679,847,15,2,83,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.9,59.6,2025-05-16T18:39:42.053Z,2025-05-16T20:49:59Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5730635475,20,,5730635941,147,58.1,5730635935,103,19,5730635945,231,52.0,5730635925,78,,5730629955,18,,5730635473,25,,5730635927,29,,5730629957,56,5730635939,146,5730635929,55,846,5730635937,215,,5730635943,230,5730635933,102,51.2,5730635483,82,,5730635951,233,Center,83.4,97.2,640,,,,,,
2815363691,640,10,2,83,13,bd4qakf7j0wwie8wke9km7uj8,1,14.1,43.3,2025-05-16T18:39:42.153Z,2025-05-16T18:51:07Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5730630087,56,Back,5730630081,94,,5730636011,233,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363763,641,12,2,83,16,bd4qakf7j0wwie8wke9km7uj8,1,11.0,52.8,2025-05-16T18:39:45.504Z,2025-05-16T18:51:08Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730630471,56,Center,5730630475,141,69.4,5730630479,213,0.25,5730630473,140,53.8,5730630477,212,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363869,848,1,2,83,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.3,28.8,2025-05-16T18:39:50.589Z,2025-05-16T18:39:57Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5730631057,213,2.17,5730631053,212,23.0,5730631039,56,Back,5730631049,141,56.6,5730631043,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363907,849,1,2,83,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,27.1,50.9,2025-05-16T18:39:56.759Z,2025-05-16T18:40:00Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5730631313,141,60.0,5730631307,157,,5730631317,213,0.14,5730631311,140,70.3,5730631309,56,Center,5730631319,1,,5730631315,212,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363919,642,44,2,83,29,bd4qakf7j0wwie8wke9km7uj8,1,29.0,39.7,2025-05-16T18:39:58.847Z,2025-05-16T19:11:47Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730631351,56,Back,5730631457,233,850,5730631353,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363915,850,44,2,83,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,71.0,60.3,2025-05-16T18:39:58.848Z,2025-05-16T19:11:47Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5730631345,286,,5730631473,233,642,5730631343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363941,643,1,2,83,30,bd4qakf7j0wwie8wke9km7uj8,1,28.0,39.2,2025-05-16T18:39:59.631Z,2025-05-16T18:40:02Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730631549,140,34.3,5730631545,3,,5730631553,212,7.6,5730631555,213,5.76,5730631547,56,Back,5730631551,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363977,645,1,2,83,32,bd4qakf7j0wwie8wke9km7uj8,1,34.3,33.6,2025-05-16T18:40:01.296Z,2025-05-16T18:40:03Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730631737,212,8.8,5730631733,140,28.7,5730631739,213,3.98,5730631735,141,23.9,5730631731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815363987,646,1,2,83,34,bd4qakf7j0wwie8wke9km7uj8,1,25.3,18.0,2025-05-16T18:40:03.607Z,2025-05-16T18:40:04Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5730631831,56,Back,5730631841,213,0.36,5730631835,141,23.0,5730631833,140,33.8,5730631837,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815364003,647,1,2,83,35,bd4qakf7j0wwie8wke9km7uj8,1,33.8,23.0,2025-05-16T18:40:04.454Z,2025-05-16T18:40:05Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5730631927,140,29.0,5730631931,212,5.0,5730631925,56,Back,5730631933,213,3.09,5730631929,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815364037,648,1,2,83,36,bd4qakf7j0wwie8wke9km7uj8,1,28.8,23.4,2025-05-16T18:40:05.567Z,2025-05-16T18:40:07Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730632103,141,43.9,5730632107,213,2.57,5730632101,140,8.2,5730632105,212,25.7,5730632099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
