id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2720251439,645,1,2,70,14,8cfkisxf1fkxdqtt6tx1tup48,1,70.1,12.3,2024-09-14T18:31:40.248Z,2024-09-14T19:06:56Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5210638683,140,55.2,5210638689,213,3.09,5210638687,212,15.7,5210638681,56,Right,5210638685,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251499,646,1,2,70,16,8cfkisxf1fkxdqtt6tx1tup48,1,55.2,13.5,2024-09-14T18:31:42.017Z,2024-09-14T18:31:46Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210639015,140,55.9,5210639011,56,Center,5210639021,213,1.55,5210639019,212,31.2,5210639017,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251523,647,1,2,70,20,8cfkisxf1fkxdqtt6tx1tup48,0,57.5,60.8,2024-09-14T18:31:46.497Z,2024-09-14T19:07:00Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5210639113,140,82.3,5210639115,141,23.0,5210639109,155,,5210639117,212,36.6,5210639119,213,5.50,5210639111,56,Center,5210639121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251541,651,1,2,70,23,b8oqgvx1ijeyn6y1cn6929ix4,0,14.1,83.9,2024-09-14T18:31:49.487Z,2024-09-14T18:31:50Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5210639211,213,6.00,5210639203,140,26.2,5210639197,3,,5210639209,212,13.2,5210639207,141,78.5,5210639199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251557,648,1,2,70,24,8cfkisxf1fkxdqtt6tx1tup48,0,73.0,20.4,2024-09-14T18:31:50.249Z,2024-09-14T19:07:39Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5210639311,141,44.0,5210639305,3,,5210639315,213,1.40,5210639309,140,75.7,5210639307,56,Center,5210639313,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251603,652,1,2,70,27,b8oqgvx1ijeyn6y1cn6929ix4,0,25.7,64.2,2024-09-14T18:31:53.161Z,2024-09-14T18:31:54Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210639575,212,26.5,5210639573,141,77.6,5210639569,56,Back,5210639567,157,,5210639571,140,49.4,5210639583,1,,5210639579,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251695,649,1,2,70,31,8cfkisxf1fkxdqtt6tx1tup48,1,45.9,21.9,2024-09-14T18:31:57.513Z,2024-09-14T19:07:41Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210640067,212,20.1,5210640063,140,64.8,5210640069,213,0.15,5210640065,141,26.2,5210640061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251667,653,83,2,70,31,b8oqgvx1ijeyn6y1cn6929ix4,0,43.0,76.4,2024-09-14T18:31:57.560Z,2024-09-14T18:50:46Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5210740505,399,74m58jsznzu8l89b8h7rkh1bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251703,650,61,2,70,32,8cfkisxf1fkxdqtt6tx1tup48,0,64.9,27.3,2024-09-14T18:31:58.570Z,2024-09-14T19:07:54Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210640111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251719,651,45,2,70,37,8cfkisxf1fkxdqtt6tx1tup48,0,57.7,39.0,2024-09-14T18:32:03.128Z,2024-09-14T19:07:02Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210640197,56,Center,5210640199,285,,5210640229,233,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251697,654,3,2,70,37,b8oqgvx1ijeyn6y1cn6929ix4,1,42.3,61.0,2024-09-14T18:32:03.128Z,2024-09-14T19:07:02Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5210640203,233,651,5210640077,286,,5210640075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251779,656,1,2,70,39,b8oqgvx1ijeyn6y1cn6929ix4,1,53.2,48.4,2024-09-14T18:32:05.568Z,2024-09-14T18:32:10Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5210640595,56,Right,5210640601,141,20.2,5210640607,213,5.35,5210640603,212,23.8,5210640599,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251805,657,1,2,70,44,b8oqgvx1ijeyn6y1cn6929ix4,1,77.0,14.0,2024-09-14T18:32:10.784Z,2024-09-14T18:32:13Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5210640741,56,Center,5210640745,141,34.6,5210640747,212,14.2,5210640743,140,79.2,5210640749,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251823,658,1,2,70,47,b8oqgvx1ijeyn6y1cn6929ix4,0,79.3,33.7,2024-09-14T18:32:12.848Z,2024-09-14T18:32:14Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5210640853,141,40.0,5210640857,213,0.28,5210640855,212,15.3,5210640851,140,93.3,5210640849,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720251897,653,1,2,70,51,8cfkisxf1fkxdqtt6tx1tup48,1,4.5,60.0,2024-09-14T18:32:17.033Z,2024-09-14T18:32:24Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210641205,140,32.3,5210641257,287,,5210641213,212,38.4,5210641201,56,Back,5210641209,141,23.3,5210641851,1,,5210641215,213,5.58,5210641199,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252101,654,1,2,70,58,8cfkisxf1fkxdqtt6tx1tup48,1,39.3,27.7,2024-09-14T18:32:24.018Z,2024-09-14T18:32:28Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5210642293,141,53.9,5210642295,212,19.9,5210642297,213,2.03,5210642291,140,30.9,5210642289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252285,655,1,2,71,6,8cfkisxf1fkxdqtt6tx1tup48,1,32.5,52.5,2024-09-14T18:32:31.937Z,2024-09-14T18:32:38Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210643421,56,Back,5210643425,141,84.2,5210643427,212,25.5,5210643429,213,1.01,5210643423,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252301,656,1,2,71,12,8cfkisxf1fkxdqtt6tx1tup48,1,45.9,85.7,2024-09-14T18:32:38.321Z,2024-09-14T18:32:39Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5210643505,212,19.7,5210643503,141,66.9,5210643501,140,60.2,5210643499,56,Center,5210643507,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252345,657,1,2,71,13,8cfkisxf1fkxdqtt6tx1tup48,1,60.2,66.9,2024-09-14T18:32:39.321Z,2024-09-14T18:32:42Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210643755,141,75.7,5210643751,56,Back,5210643757,212,31.2,5210643759,213,2.95,5210643753,140,31.0,5210643811,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252503,658,1,2,71,17,8cfkisxf1fkxdqtt6tx1tup48,1,32.8,70.8,2024-09-14T18:32:43.625Z,2024-09-14T18:32:48Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210644579,141,24.9,5210644577,140,43.7,5210644583,213,5.06,5210644585,1,,5210644575,56,Back,5210644581,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252541,659,1,2,71,22,8cfkisxf1fkxdqtt6tx1tup48,0,46.9,27.4,2024-09-14T18:32:48.138Z,2024-09-14T18:32:51Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210644887,56,Center,5210644891,141,64.5,5210644889,140,77.1,5210644897,1,,5210644895,213,0.67,5210644885,155,,5210644893,212,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252557,659,1,2,71,25,b8oqgvx1ijeyn6y1cn6929ix4,1,20.7,15.4,2024-09-14T18:32:51.739Z,2024-09-14T19:05:21Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5210645027,141,26.2,5210645023,56,Back,5210645029,212,10.4,5210645031,213,0.78,5210645021,3,,5210645025,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252589,660,1,2,71,27,b8oqgvx1ijeyn6y1cn6929ix4,0,27.7,26.2,2024-09-14T18:32:53.170Z,2024-09-14T18:32:54Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210645213,1,,5210645201,157,,5210645207,141,27.7,5210645209,212,38.2,5210645205,140,64.1,5210645203,56,Center,5210645211,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252609,660,61,2,71,30,8cfkisxf1fkxdqtt6tx1tup48,0,42.0,75.9,2024-09-14T18:32:55.939Z,2024-09-14T18:32:56Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210645335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252843,661,5,2,71,32,b8oqgvx1ijeyn6y1cn6929ix4,1,64.7,-0.8,2024-09-14T18:32:58.025Z,2024-09-14T19:07:34Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210646761,56,Right,5210646855,233,661,5210646763,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720252643,661,5,2,71,32,8cfkisxf1fkxdqtt6tx1tup48,0,35.3,100.8,2024-09-14T18:32:58.025Z,2024-09-14T19:07:34Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210645589,347,,5210646885,233,661,5210645587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253065,662,1,2,71,57,b8oqgvx1ijeyn6y1cn6929ix4,1,64.4,0.0,2024-09-14T18:33:23.466Z,2024-09-14T18:33:25Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210647869,141,16.0,5210647867,140,79.7,5210647871,212,19.8,5210647863,107,,5210647865,56,Right,5210647873,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253115,663,1,2,71,59,b8oqgvx1ijeyn6y1cn6929ix4,1,79.7,16.0,2024-09-14T18:33:25.497Z,2024-09-14T18:33:26Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5210648063,141,11.0,5210648065,212,8.8,5210648067,213,3.54,5210648059,56,Right,5210648057,3,,5210648061,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253129,664,44,2,71,59,b8oqgvx1ijeyn6y1cn6929ix4,1,67.8,19.0,2024-09-14T18:33:25.721Z,2024-09-14T19:07:22Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5210648149,56,Right,5210648205,233,662,5210648151,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253085,662,44,2,71,59,8cfkisxf1fkxdqtt6tx1tup48,0,32.2,81.0,2024-09-14T18:33:25.722Z,2024-09-14T19:07:23Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210647957,285,,5210648245,233,664,5210647955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253157,665,1,2,72,0,b8oqgvx1ijeyn6y1cn6929ix4,1,72.0,11.0,2024-09-14T18:33:26.148Z,2024-09-14T18:51:10Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5210648273,56,Center,5210648281,213,1.73,5210648275,140,70.6,5210648277,141,24.1,5210648279,212,9.0,5210648271,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253163,666,61,2,72,2,b8oqgvx1ijeyn6y1cn6929ix4,0,70.6,24.1,2024-09-14T18:33:28.129Z,2024-09-14T18:33:29Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210648331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253161,663,1,2,72,2,8cfkisxf1fkxdqtt6tx1tup48,0,21.4,71.5,2024-09-14T18:33:28.412Z,2024-09-14T18:33:29Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210648307,56,Back,5210648309,140,39.2,5210648315,212,19.2,5210648319,213,0.24,5210648305,157,,5210648311,141,78.2,5210648321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253259,667,1,2,72,3,b8oqgvx1ijeyn6y1cn6929ix4,1,66.6,15.2,2024-09-14T18:33:29.681Z,2024-09-14T18:33:33Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210648749,140,64.3,5210648751,141,31.1,5210648755,213,1.79,5210648747,56,Center,5210648753,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253347,668,1,2,72,7,b8oqgvx1ijeyn6y1cn6929ix4,1,71.2,36.2,2024-09-14T18:33:33.185Z,2024-09-14T18:33:38Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210649303,140,53.7,5210649305,141,63.9,5210649309,212,26.3,5210649313,213,2.34,5210649301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253357,669,1,2,72,12,b8oqgvx1ijeyn6y1cn6929ix4,0,65.3,42.7,2024-09-14T18:33:38.618Z,2024-09-14T18:33:39Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210649379,213,0.20,5210649373,140,72.2,5210649377,212,7.4,5210649371,56,Center,5210649375,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253415,664,1,2,72,15,8cfkisxf1fkxdqtt6tx1tup48,1,27.3,65.2,2024-09-14T18:33:41.618Z,2024-09-14T18:33:42Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210649733,141,64.5,5210649729,56,Back,5210649735,212,12.1,5210649737,213,6.24,5210649731,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253505,666,1,2,72,18,8cfkisxf1fkxdqtt6tx1tup48,1,39.0,64.6,2024-09-14T18:33:44.395Z,2024-09-14T18:33:47Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210650249,140,46.9,5210650247,56,Back,5210650257,212,16.5,5210650259,213,1.04,5210650253,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253587,667,3,2,72,21,8cfkisxf1fkxdqtt6tx1tup48,1,51.0,88.4,2024-09-14T18:33:46.882Z,2024-09-14T19:07:03Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5210650673,56,Left,5210650677,286,,5210650759,233,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253513,670,45,2,72,21,b8oqgvx1ijeyn6y1cn6929ix4,0,49.0,11.6,2024-09-14T18:33:46.882Z,2024-09-14T19:07:03Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210650777,233,667,5210650289,56,Back,5210650291,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253593,668,4,2,72,25,8cfkisxf1fkxdqtt6tx1tup48,1,67.4,73.6,2024-09-14T18:33:51.033Z,2024-09-14T18:33:58Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5210651005,13,,5210651017,233,671,5210651011,265,,5210651013,286,,5210651009,152,,5210651007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253581,671,4,2,72,25,b8oqgvx1ijeyn6y1cn6929ix4,0,32.6,26.4,2024-09-14T18:33:51.034Z,2024-09-14T18:34:04Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210650813,13,,5210650815,56,Back,5210650819,265,,5210650817,152,,5210651961,55,672,5210651033,233,668,5210650821,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720253631,672,17,2,72,34,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-14T18:34:00.403Z,2024-09-14T18:35:28Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210651891,55,671,5210651883,393,,5210651887,13,243,5210651881,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254207,669,1,2,73,3,8cfkisxf1fkxdqtt6tx1tup48,1,71.7,73.5,2024-09-14T18:34:29.242Z,2024-09-14T18:34:32Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210654289,152,,5210654291,56,Center,5210654287,5,,5210654299,213,4.09,5210654297,212,19.2,5210654295,141,50.6,5210654293,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254261,670,1,2,73,6,8cfkisxf1fkxdqtt6tx1tup48,1,61.9,50.1,2024-09-14T18:34:32.315Z,2024-09-14T18:34:34Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210654539,141,30.3,5210654537,140,57.5,5210654543,213,4.38,5210654541,212,14.2,5210654535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254305,671,1,2,73,8,8cfkisxf1fkxdqtt6tx1tup48,1,57.5,30.3,2024-09-14T18:34:34.362Z,2024-09-14T18:34:37Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210654871,213,1.75,5210654867,212,17.8,5210654857,56,Center,5210654861,140,54.4,5210654865,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254347,672,1,2,73,11,8cfkisxf1fkxdqtt6tx1tup48,1,56.6,58.4,2024-09-14T18:34:37.482Z,2024-09-14T18:34:40Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210655141,213,0.81,5210655133,56,Center,5210655135,140,67.1,5210655139,212,15.9,5210655137,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254401,673,1,2,73,14,8cfkisxf1fkxdqtt6tx1tup48,1,71.9,80.9,2024-09-14T18:34:40.643Z,2024-09-14T18:34:43Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5210655425,140,48.3,5210655431,213,3.53,5210655429,212,26.8,5210655423,56,Back,5210655427,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254525,674,1,2,73,17,8cfkisxf1fkxdqtt6tx1tup48,1,48.8,65.8,2024-09-14T18:34:43.427Z,2024-09-14T18:34:51Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210656009,140,46.0,5210656021,213,4.59,5210656017,212,23.3,5210656013,141,31.8,5210656005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254535,675,1,2,73,25,8cfkisxf1fkxdqtt6tx1tup48,0,65.6,32.4,2024-09-14T18:34:50.875Z,2024-09-14T18:34:52Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210656071,56,Center,5210656075,140,77.7,5210656085,213,6.16,5210656081,212,12.8,5210656077,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254555,673,8,2,73,27,b8oqgvx1ijeyn6y1cn6929ix4,1,28.5,71.0,2024-09-14T18:34:53.104Z,2024-09-14T18:34:53Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210656201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254615,674,1,2,73,27,b8oqgvx1ijeyn6y1cn6929ix4,1,28.5,71.0,2024-09-14T18:34:53.371Z,2024-09-14T18:34:55Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210656475,140,34.2,5210656481,213,0.63,5210656471,56,Back,5210656479,212,7.4,5210656477,141,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254631,676,1,2,73,29,b8oqgvx1ijeyn6y1cn6929ix4,1,34.2,77.4,2024-09-14T18:34:55.762Z,2024-09-14T18:34:56Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210656543,212,6.4,5210656537,56,Back,5210656545,213,3.68,5210656539,140,29.0,5210656541,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254675,677,1,2,73,30,b8oqgvx1ijeyn6y1cn6929ix4,1,29.0,72.6,2024-09-14T18:34:56.483Z,2024-09-14T19:04:46Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210656843,141,94.1,5210656839,56,Back,5210656845,212,18.8,5210656847,213,0.89,5210656841,140,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720255453,680,1,2,73,35,b8oqgvx1ijeyn6y1cn6929ix4,1,34.7,74.3,2024-09-14T18:35:01.323Z,2024-09-14T18:35:44Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210661037,213,1.23,5210661025,56,Back,5210661027,140,38.3,5210661035,212,11.3,5210661031,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254769,676,83,2,73,38,8cfkisxf1fkxdqtt6tx1tup48,0,20.1,2.5,2024-09-14T18:35:04.507Z,2024-09-14T18:35:09Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5210657865,399,ekx0wotp433tuaw4g93nybjmc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254835,678,1,2,73,39,b8oqgvx1ijeyn6y1cn6929ix4,1,80.6,93.5,2024-09-14T18:35:05.684Z,2024-09-14T18:35:08Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5210657687,141,92.9,5210657683,56,Left,5210657689,212,9.6,5210657691,213,3.18,5210657685,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720254853,679,1,2,73,42,b8oqgvx1ijeyn6y1cn6929ix4,0,75.8,92.9,2024-09-14T18:35:08.619Z,2024-09-14T18:35:10Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210657805,141,54.5,5210657803,140,95.3,5210657801,56,Center,5210657809,213,5.38,5210657797,2,,5210657919,1,,5210657799,155,,5210657807,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720255011,678,1,2,73,49,8cfkisxf1fkxdqtt6tx1tup48,1,12.6,43.4,2024-09-14T18:35:15.012Z,2024-09-14T18:35:18Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210658649,213,1.69,5210658635,123,,5210658641,141,69.1,5210658637,56,Back,5210658645,212,17.6,5210658639,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720255091,679,1,2,73,52,8cfkisxf1fkxdqtt6tx1tup48,1,16.9,67.0,2024-09-14T18:35:18.179Z,2024-09-14T18:35:22Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210659087,213,5.22,5210659081,140,24.2,5210659083,141,46.9,5210659079,56,Back,5210659085,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720255181,680,1,2,73,56,8cfkisxf1fkxdqtt6tx1tup48,1,23.7,41.9,2024-09-14T18:35:22.219Z,2024-09-14T18:35:27Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210659613,212,23.8,5210659615,213,1.28,5210659609,140,30.2,5210659611,141,75.4,5210659607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720255225,681,1,2,74,1,8cfkisxf1fkxdqtt6tx1tup48,1,41.2,73.6,2024-09-14T18:35:27.204Z,2024-09-14T18:35:29Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210659835,141,57.5,5210659833,140,27.3,5210659831,56,Back,5210659839,213,3.79,5210659837,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720255337,682,1,2,74,3,8cfkisxf1fkxdqtt6tx1tup48,1,27.3,57.5,2024-09-14T18:35:29.105Z,2024-09-14T18:35:35Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210660453,213,5.48,5210660445,56,Back,5210660451,212,21.1,5210660447,140,41.3,5210660449,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720255355,683,1,2,74,9,8cfkisxf1fkxdqtt6tx1tup48,1,60.4,34.3,2024-09-14T18:35:35.691Z,2024-09-14T18:35:36Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210660561,56,Center,5210660569,213,0.36,5210660567,212,16.0,5210660565,141,42.5,5210660563,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720255415,684,1,2,74,10,8cfkisxf1fkxdqtt6tx1tup48,1,74.7,42.5,2024-09-14T18:35:36.651Z,2024-09-14T18:35:39Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210660833,141,55.1,5210660857,156,,5210660827,56,Back,5210660835,212,28.6,5210660837,213,2.84,5210660831,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
