id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815690007,640,1,2,78,42,dbl7ir1qugqz8nvp1vzn8im50,1,31.1,71.1,2025-05-17T13:38:31.657Z,2025-05-17T13:38:36Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5732428529,212,20.7,5732428523,56,Back,5732428531,213,3.71,5732428525,140,14.4,5732428527,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690065,641,1,2,78,46,dbl7ir1qugqz8nvp1vzn8im50,1,13.4,51.6,2025-05-17T13:38:35.881Z,2025-05-17T13:38:39Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5732428765,213,5.01,5732428759,140,19.6,5732428761,141,20.4,5732428763,212,22.2,5732428757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690159,642,1,2,78,49,dbl7ir1qugqz8nvp1vzn8im50,0,19.6,20.4,2025-05-17T13:38:38.930Z,2025-05-17T13:38:43Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732429163,56,Center,5732429161,155,,5732429175,1,,5732429167,141,49.3,5732429169,212,64.7,5732429171,213,0.31,5732429165,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690273,781,1,2,78,56,b8oqgvx1ijeyn6y1cn6929ix4,1,22.0,58.5,2025-05-17T13:38:45.209Z,2025-05-17T13:38:48Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5732429641,213,1.95,5732429633,141,60.8,5732429629,140,21.4,5732429625,56,Back,5732429637,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690333,782,1,2,78,59,b8oqgvx1ijeyn6y1cn6929ix4,1,21.4,60.8,2025-05-17T13:38:48.137Z,2025-05-17T13:38:51Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732429895,141,87.5,5732429897,212,18.4,5732429893,140,24.5,5732429891,56,Back,5732429899,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690395,783,1,2,79,1,b8oqgvx1ijeyn6y1cn6929ix4,1,24.5,87.5,2025-05-17T13:38:50.785Z,2025-05-17T13:38:53Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5732430119,140,19.8,5732430125,213,4.31,5732430117,56,Back,5732430123,212,12.5,5732430121,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690481,784,1,2,79,4,b8oqgvx1ijeyn6y1cn6929ix4,1,19.8,70.6,2025-05-17T13:38:53.713Z,2025-05-17T13:38:59Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732430571,213,4.43,5732430569,212,19.3,5732430563,56,Back,5732430567,141,43.4,5732430565,140,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690509,785,1,2,79,10,b8oqgvx1ijeyn6y1cn6929ix4,1,18.2,42.1,2025-05-17T13:38:59.545Z,2025-05-17T13:39:02Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5732430737,140,15.7,5732430735,56,Back,5732430747,213,1.75,5732430739,141,62.9,5732430743,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690553,786,1,2,79,12,b8oqgvx1ijeyn6y1cn6929ix4,1,15.7,62.9,2025-05-17T13:39:01.921Z,2025-05-17T13:39:04Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732430897,141,94.7,5732430903,213,1.20,5732430893,56,Back,5732430895,140,23.8,5732430899,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690591,787,1,2,79,15,b8oqgvx1ijeyn6y1cn6929ix4,1,23.8,94.7,2025-05-17T13:39:04.345Z,2025-05-17T13:39:06Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5732431037,56,Back,5732431045,213,3.82,5732431039,140,13.6,5732431041,141,82.0,5732431043,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690629,788,1,2,79,16,b8oqgvx1ijeyn6y1cn6929ix4,0,13.6,82.0,2025-05-17T13:39:05.857Z,2025-05-17T13:39:08Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732431295,213,6.05,5732431297,1,,5732431287,56,Back,5732431285,155,,5732431293,212,32.7,5732431289,140,43.9,5732431291,141,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690647,643,8,2,79,19,dbl7ir1qugqz8nvp1vzn8im50,1,52.8,30.1,2025-05-17T13:39:08.745Z,2025-05-17T13:39:09Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732431385,56,Center,5732431411,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691065,789,5,2,79,20,b8oqgvx1ijeyn6y1cn6929ix4,1,29.9,102.0,2025-05-17T13:39:10.010Z,2025-05-17T13:39:39Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732433171,56,Back,5732433173,347,,5732433199,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690675,644,5,2,79,21,dbl7ir1qugqz8nvp1vzn8im50,0,72.0,-2.0,2025-05-17T13:39:10.408Z,2025-05-17T13:39:38Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732431479,347,,5732431477,56,Right,5732433219,233,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690903,645,18,2,79,39,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-17T13:39:28.296Z,2025-05-17T13:39:31Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5732432555,55,646,5732432481,42,,5732432483,44,Forward,5732432485,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815690911,646,19,2,79,39,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-17T13:39:28.297Z,2025-05-17T18:17:06Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5732432525,145,10,5732432529,292,6,5732432517,42,,5732432531,293,2,5732432533,44,Midfielder,5732432535,55,645,5732432527,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691261,790,1,2,79,58,b8oqgvx1ijeyn6y1cn6929ix4,1,23.8,100.0,2025-05-17T13:39:47.880Z,2025-05-17T13:39:49Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5732434001,213,5.08,5732433987,107,,5732433997,212,11.3,5732433993,141,86.5,5732433989,56,Back,5732433991,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691291,791,1,2,80,0,b8oqgvx1ijeyn6y1cn6929ix4,0,27.7,86.5,2025-05-17T13:39:49.106Z,2025-05-17T13:39:50Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5732434129,141,68.8,5732434133,213,6.02,5732434131,212,45.9,5732434125,56,Center,5732434123,157,,5732434127,140,69.9,5732434135,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691321,647,1,2,80,2,dbl7ir1qugqz8nvp1vzn8im50,0,30.2,30.3,2025-05-17T13:39:51.952Z,2025-05-17T13:39:53Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732434267,212,12.9,5732434265,141,27.7,5732434259,3,,5732434269,213,6.15,5732434261,56,Back,5732434263,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691345,792,1,2,80,5,b8oqgvx1ijeyn6y1cn6929ix4,1,56.8,71.8,2025-05-17T13:39:54.216Z,2025-05-17T13:39:55Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5732434409,56,Center,5732434415,212,8.5,5732434417,213,5.69,5732434413,141,64.8,5732434411,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691355,648,45,2,80,6,dbl7ir1qugqz8nvp1vzn8im50,0,33.4,32.0,2025-05-17T13:39:55.184Z,2025-05-17T14:08:20Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732434641,233,793,5732434473,285,,5732434471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691381,793,3,2,80,6,b8oqgvx1ijeyn6y1cn6929ix4,1,66.6,68.0,2025-05-17T13:39:55.184Z,2025-05-17T14:08:20Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5732434595,286,,5732434625,233,648,5732434593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691383,794,1,2,80,9,b8oqgvx1ijeyn6y1cn6929ix4,0,75.9,79.4,2025-05-17T13:39:58.176Z,2025-05-17T13:40:01Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5732434739,286,,5732434599,56,Center,5732434735,233,649,5732434605,212,3.6,5732434601,140,76.3,5732434603,141,74.1,5732434733,236,,5732434607,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691405,649,74,2,80,11,dbl7ir1qugqz8nvp1vzn8im50,1,19.1,29.8,2025-05-17T13:40:00.642Z,2025-05-17T13:56:34Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732434769,233,794,5732434703,285,,5732434701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691423,650,4,2,80,12,dbl7ir1qugqz8nvp1vzn8im50,1,27.2,23.4,2025-05-17T13:40:01.679Z,2025-05-17T13:56:33Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5732434815,152,,5732434821,285,,5732434819,265,,5732434859,233,795,5732434813,56,Back,5732434811,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691419,795,4,2,80,12,b8oqgvx1ijeyn6y1cn6929ix4,0,72.8,76.6,2025-05-17T13:40:01.680Z,2025-05-17T13:40:08Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5732434793,13,,5732434885,233,650,5732434799,265,,5732434801,286,,5732434797,152,,5732434795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691591,651,1,2,80,24,dbl7ir1qugqz8nvp1vzn8im50,1,24.8,27.1,2025-05-17T13:40:13.897Z,2025-05-17T13:40:16Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732435561,56,Back,5732435563,140,15.3,5732435567,212,14.3,5732435559,152,,5732435557,5,,5732435569,213,2.34,5732435565,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691695,652,1,2,80,27,dbl7ir1qugqz8nvp1vzn8im50,1,14.8,42.7,2025-05-17T13:40:16.624Z,2025-05-17T13:40:23Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5732435971,213,0.99,5732435969,212,29.9,5732435963,56,Back,5732435965,140,30.4,5732435967,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691719,653,1,2,80,34,dbl7ir1qugqz8nvp1vzn8im50,1,48.1,78.2,2025-05-17T13:40:23.073Z,2025-05-17T13:40:24Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5732436061,141,76.9,5732436063,212,18.7,5732436055,56,Center,5732436059,140,65.9,5732436065,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691733,654,1,2,80,35,dbl7ir1qugqz8nvp1vzn8im50,1,65.9,76.9,2025-05-17T13:40:24.576Z,2025-05-17T13:40:26Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5732436097,140,61.4,5732436103,213,2.38,5732436101,212,6.5,5732436133,156,,5732436099,141,83.5,5732436095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691819,655,1,2,80,38,dbl7ir1qugqz8nvp1vzn8im50,1,61.8,87.5,2025-05-17T13:40:27.480Z,2025-05-17T13:40:31Z,8f1mw21tbkct0slelpdznf7dg,M. McCoy,,,5732436487,140,70.4,5732436485,56,Left,5732436493,213,0.44,5732436489,141,93.8,5732436491,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691827,656,61,2,80,42,dbl7ir1qugqz8nvp1vzn8im50,0,74.9,88.0,2025-05-17T13:40:31.192Z,2025-05-17T13:40:31Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5732436511,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691883,797,4,2,80,45,b8oqgvx1ijeyn6y1cn6929ix4,1,29.4,19.2,2025-05-17T13:40:34.360Z,2025-05-17T14:07:50Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732436729,56,Back,5732436731,152,,5732436819,233,657,5732436733,265,,5732436727,13,,5732436735,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815691889,657,4,2,80,45,dbl7ir1qugqz8nvp1vzn8im50,0,70.6,80.8,2025-05-17T13:40:34.361Z,2025-05-17T14:07:50Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5732436795,56,Left,5732436801,286,,5732436799,265,,5732436797,152,,5732436987,233,797,5732436793,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692305,799,1,2,81,2,b8oqgvx1ijeyn6y1cn6929ix4,1,32.0,17.3,2025-05-17T13:40:51.696Z,2025-05-17T13:40:57Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732438517,5,,5732438529,213,2.20,5732438525,141,43.0,5732438521,56,Back,5732438523,140,19.8,5732438527,212,21.7,5732438519,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692341,800,1,2,81,7,b8oqgvx1ijeyn6y1cn6929ix4,1,19.8,42.7,2025-05-17T13:40:57.015Z,2025-05-17T13:40:58Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5732438707,213,4.69,5732438703,141,19.8,5732438701,140,19.5,5732438705,212,15.6,5732438699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692419,801,1,2,81,9,b8oqgvx1ijeyn6y1cn6929ix4,1,19.5,19.8,2025-05-17T13:40:58.728Z,2025-05-17T13:41:04Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732439099,213,0.75,5732439095,141,32.5,5732439093,140,28.3,5732439091,56,Back,5732439097,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692409,658,83,2,81,14,dbl7ir1qugqz8nvp1vzn8im50,0,61.6,63.3,2025-05-17T13:41:03.728Z,2025-05-17T13:41:05Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5732439187,399,423hv4unq5vvnp7kecv6wp3is,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692429,802,1,2,81,15,b8oqgvx1ijeyn6y1cn6929ix4,1,27.9,31.8,2025-05-17T13:41:04.553Z,2025-05-17T13:41:07Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5732439163,141,42.7,5732439161,140,9.3,5732439165,212,20.9,5732439159,56,Back,5732439167,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692495,803,1,2,81,18,b8oqgvx1ijeyn6y1cn6929ix4,1,9.3,42.7,2025-05-17T13:41:07.584Z,2025-05-17T13:41:09Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5732439437,212,20.7,5732439431,140,19.3,5732439433,141,69.0,5732439429,56,Back,5732439439,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692513,804,1,2,81,19,b8oqgvx1ijeyn6y1cn6929ix4,1,19.3,69.0,2025-05-17T13:41:08.855Z,2025-05-17T13:41:10Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732439515,213,0.08,5732439509,141,70.3,5732439503,56,Back,5732439505,140,30.1,5732439513,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692539,805,1,2,81,21,b8oqgvx1ijeyn6y1cn6929ix4,1,30.1,70.3,2025-05-17T13:41:10.184Z,2025-05-17T13:41:11Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5732439685,213,4.76,5732439675,140,30.4,5732439673,56,Back,5732439683,212,6.5,5732439679,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692577,806,1,2,81,22,b8oqgvx1ijeyn6y1cn6929ix4,1,30.4,60.8,2025-05-17T13:41:11.712Z,2025-05-17T13:41:13Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5732439877,141,64.2,5732439875,140,34.9,5732439873,56,Back,5732439881,213,0.46,5732439879,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692585,807,61,2,81,24,b8oqgvx1ijeyn6y1cn6929ix4,0,34.9,64.2,2025-05-17T13:41:13.744Z,2025-05-17T13:41:14Z,44gqeji9twbkdtrcr2ias4efo,M. Pedersen,,,5732439909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692613,659,50,2,81,27,dbl7ir1qugqz8nvp1vzn8im50,1,63.1,38.0,2025-05-17T13:41:16.062Z,2025-05-17T14:08:10Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5732440249,233,808,5732440079,56,Center,5732440081,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692637,808,7,2,81,27,b8oqgvx1ijeyn6y1cn6929ix4,1,36.9,62.0,2025-05-17T13:41:16.063Z,2025-05-17T14:08:09Z,44gqeji9twbkdtrcr2ias4efo,M. Pedersen,,,5732440221,233,659,5732440197,56,Back,5732440199,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692691,809,1,2,81,28,b8oqgvx1ijeyn6y1cn6929ix4,1,27.9,49.6,2025-05-17T13:41:17.880Z,2025-05-17T13:41:21Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5732440445,56,Back,5732440449,141,6.5,5732440455,1,,5732440451,212,32.4,5732440453,213,5.15,5732440447,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692841,810,1,2,81,32,b8oqgvx1ijeyn6y1cn6929ix4,1,40.8,5.9,2025-05-17T13:41:21.392Z,2025-05-17T13:41:28Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732441161,1,,5732441155,212,48.1,5732441149,56,Right,5732441157,213,0.04,5732441153,141,8.5,5732441151,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692933,811,1,2,81,39,b8oqgvx1ijeyn6y1cn6929ix4,1,95.0,20.9,2025-05-17T13:41:28.720Z,2025-05-17T13:41:46Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,1.0,,5732441599,213,2.23,5732442831,154,,5732442829,210,13,5732441589,56,Center,5732441591,140,83.0,5732441593,141,44.9,5732441597,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815692955,812,13,2,81,42,b8oqgvx1ijeyn6y1cn6929ix4,1,81.3,49.0,2025-05-17T13:41:31.991Z,2025-05-17T13:41:46Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732442843,154,,5732441691,22,,5732441693,18,,5732442851,103,81.9,5732442853,215,,5732442849,102,57.5,5732442855,230,97.7,5732442845,55,811,5732442837,77,,5732442263,72,5732442839,29,,5732442857,231,5732441697,56,,,,,49.8,,,,,,,,,Center,,,
2815693015,813,5,2,81,44,b8oqgvx1ijeyn6y1cn6929ix4,0,101.0,58.2,2025-05-17T13:41:33.384Z,2025-05-17T13:41:52Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732443311,233,660,5732441941,56,Center,5732441943,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693277,660,5,2,81,45,dbl7ir1qugqz8nvp1vzn8im50,1,-1.0,42.7,2025-05-17T13:41:34.169Z,2025-05-17T13:41:53Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5732443191,56,Back,5732443193,346,,5732443273,233,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693287,661,1,2,82,1,dbl7ir1qugqz8nvp1vzn8im50,1,3.2,44.0,2025-05-17T13:41:50.944Z,2025-05-17T13:41:59Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732443257,237,,5732443241,141,51.6,5732443245,212,5.2,5732443237,140,3.3,5732443249,213,1.55,5732443233,56,Back,5732443743,189,,5732443231,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693303,662,1,2,82,2,dbl7ir1qugqz8nvp1vzn8im50,1,3.3,51.6,2025-05-17T13:41:51.626Z,2025-05-17T13:42:00Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5732443365,1,,5732443353,157,,5732443357,140,56.6,5732443771,189,,5732443359,141,69.0,5732443355,56,Center,5732443361,212,57.2,5732443363,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693311,663,44,2,82,3,dbl7ir1qugqz8nvp1vzn8im50,1,56.0,62.6,2025-05-17T13:41:52.896Z,2025-05-17T13:41:58Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5732443393,56,Center,5732443429,233,814,5732443395,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693309,814,44,2,82,3,b8oqgvx1ijeyn6y1cn6929ix4,0,44.0,37.4,2025-05-17T13:41:52.897Z,2025-05-17T13:42:00Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5732443455,233,663,5732443387,285,,5732443385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693371,664,1,2,82,4,dbl7ir1qugqz8nvp1vzn8im50,0,56.6,69.0,2025-05-17T13:41:53.153Z,2025-05-17T13:41:59Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5732443715,212,16.2,5732443709,56,Back,5732443717,213,2.66,5732443707,3,,5732443713,141,80.0,5732443711,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693355,816,1,2,82,6,b8oqgvx1ijeyn6y1cn6929ix4,1,60.0,10.1,2025-05-17T13:41:55.815Z,2025-05-17T13:41:58Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732443655,213,0.93,5732443649,140,66.5,5732443653,212,11.4,5732443651,141,23.6,5732443647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693367,817,1,2,82,8,b8oqgvx1ijeyn6y1cn6929ix4,1,66.8,22.8,2025-05-17T13:41:57.759Z,2025-05-17T13:41:59Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5732443699,212,8.3,5732443695,140,61.0,5732443693,56,Right,5732443701,213,3.89,5732443697,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693403,818,1,2,82,9,b8oqgvx1ijeyn6y1cn6929ix4,1,61.0,14.4,2025-05-17T13:41:58.863Z,2025-05-17T13:42:02Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5732443855,212,15.0,5732443857,213,1.47,5732443849,56,Center,5732443853,141,36.4,5732443851,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693543,819,1,2,82,13,b8oqgvx1ijeyn6y1cn6929ix4,1,61.7,39.7,2025-05-17T13:42:02.566Z,2025-05-17T13:42:09Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5732444489,155,,5732444503,141,92.3,5732444507,213,1.11,5732444509,1,,5732444499,140,78.8,5732444505,212,40.0,5732444495,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693557,820,3,2,82,20,b8oqgvx1ijeyn6y1cn6929ix4,0,85.6,91.4,2025-05-17T13:42:09.656Z,2025-05-17T14:08:11Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5732444803,233,665,5732444583,286,,5732444579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693591,665,7,2,82,20,dbl7ir1qugqz8nvp1vzn8im50,1,14.4,8.6,2025-05-17T13:42:09.657Z,2025-05-17T14:08:10Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5732444775,233,820,5732444729,56,Back,5732444731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693597,666,1,2,82,22,dbl7ir1qugqz8nvp1vzn8im50,0,14.4,11.6,2025-05-17T13:42:11.767Z,2025-05-17T13:42:28Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5732445673,236,,5732444745,212,2.5,5732444739,56,Back,5732445679,286,,5732444741,140,16.8,5732444743,141,11.3,5732444747,213,6.20,5732445675,233,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693625,821,74,2,82,25,b8oqgvx1ijeyn6y1cn6929ix4,1,80.7,89.1,2025-05-17T13:42:14.144Z,2025-05-17T13:42:15Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5732444959,233,666,5732444881,285,,5732444879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815693633,667,3,2,82,25,dbl7ir1qugqz8nvp1vzn8im50,0,19.0,9.9,2025-05-17T13:42:14.264Z,2025-05-17T13:42:21Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5732445099,233,822,5732444907,285,,5732444905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
