id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value
2795695051,701,1,2,84,27,ajtb177oqwawkdwbqhldmq6mx,0,97.0,27.4,2025-04-04T18:43:45.486Z,2025-04-04T18:43:45Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5622200209,213,1.77,5622200207,212,3.1,5622200201,140,96.4,5622200197,56,Center,5622200205,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795695109,916,1,2,84,29,bd4qakf7j0wwie8wke9km7uj8,1,17.0,61.5,2025-04-04T18:43:48.362Z,2025-04-04T19:03:49Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5622200593,140,29.6,5622200597,141,56.6,5622200599,212,13.6,5622200601,213,6.04,5622200589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795695245,917,1,2,84,34,bd4qakf7j0wwie8wke9km7uj8,1,33.5,50.7,2025-04-04T18:43:53.018Z,2025-04-04T18:43:53Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622201307,141,23.4,5622201303,56,Back,5622201305,140,43.9,5622201309,212,21.5,5622201311,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795695293,918,1,2,84,35,bd4qakf7j0wwie8wke9km7uj8,0,43.9,23.4,2025-04-04T18:43:53.650Z,2025-04-04T18:43:55Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622201523,140,73.2,5622201525,141,17.3,5622201527,212,31.0,5622201529,213,6.15,5622201519,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795695333,702,61,2,84,38,ajtb177oqwawkdwbqhldmq6mx,0,20.5,85.0,2025-04-04T18:43:56.735Z,2025-04-04T18:43:56Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5622201765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795695351,703,5,2,84,38,ajtb177oqwawkdwbqhldmq6mx,0,21.4,101.4,2025-04-04T18:43:56.835Z,2025-04-04T19:46:58Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5622201901,347,,5622202843,233,919,5622201899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795695497,919,5,2,84,38,bd4qakf7j0wwie8wke9km7uj8,1,78.6,-1.4,2025-04-04T18:43:56.835Z,2025-04-04T19:46:58Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622202633,347,,5622202631,56,Right,5622202761,233,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696013,920,43,2,84,44,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-04T18:44:02.887Z,2025-04-04T18:44:31Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622205491,141,8.5,5622205831,144,1,5622205493,212,8.2,5622205495,213,0.97,5622205489,140,88.1,5622205487,56,Right,5622205485,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696167,704,57,2,85,7,ajtb177oqwawkdwbqhldmq6mx,1,15.8,100.0,2025-04-04T18:44:26.231Z,2025-04-04T18:44:34Z,,,,,5622206253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696141,921,57,2,85,7,bd4qakf7j0wwie8wke9km7uj8,0,86.2,0.0,2025-04-04T18:44:26.231Z,2025-04-04T19:13:18Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622206097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696207,705,1,2,85,16,ajtb177oqwawkdwbqhldmq6mx,0,16.0,100.0,2025-04-04T18:44:34.702Z,2025-04-04T18:44:36Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5622206471,1,,5622206467,213,5.79,5622206457,56,Back,5622206461,141,84.8,5622206455,107,,5622206463,212,22.3,5622206459,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696259,922,8,2,85,19,bd4qakf7j0wwie8wke9km7uj8,1,74.6,26.2,2025-04-04T18:44:37.580Z,2025-04-04T18:44:38Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622206739,15,,5622206691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696295,923,1,2,85,20,bd4qakf7j0wwie8wke9km7uj8,1,77.8,39.5,2025-04-04T18:44:38.587Z,2025-04-04T18:44:39Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622206887,212,6.0,5622206883,141,40.6,5622206875,56,Center,5622206937,156,,5622206879,140,72.1,5622206893,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696551,925,1,2,85,21,bd4qakf7j0wwie8wke9km7uj8,1,72.0,47.3,2025-04-04T18:44:39.965Z,2025-04-04T18:44:49Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622208235,56,Center,5622208237,140,73.8,5622208241,212,15.1,5622208239,141,69.4,5622208243,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696559,926,1,2,85,31,bd4qakf7j0wwie8wke9km7uj8,0,71.7,90.3,2025-04-04T18:44:49.420Z,2025-04-04T18:44:51Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5622208277,2,,5622208279,155,,5622208289,213,5.36,5622208287,212,7.3,5622208281,56,Left,5622208283,140,75.9,5622208617,233,706,5622208285,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696611,706,11,2,85,32,ajtb177oqwawkdwbqhldmq6mx,1,7.0,52.4,2025-04-04T18:44:51.112Z,2025-04-04T20:32:57Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5622208511,88,,5622208687,233,926,5622208509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696901,707,1,2,85,36,ajtb177oqwawkdwbqhldmq6mx,1,14.3,53.9,2025-04-04T18:44:54.640Z,2025-04-04T18:45:01Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5622210101,213,6.09,5622210103,1,,5622210091,199,,5622210097,141,36.7,5622210093,56,Center,5622210095,140,71.7,5622210099,212,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696923,927,4,2,85,43,bd4qakf7j0wwie8wke9km7uj8,1,25.4,70.9,2025-04-04T18:45:01.798Z,2025-04-04T19:24:15Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5622210305,13,,5622210477,233,708,5622210307,56,Back,5622210309,152,,5622210313,285,,5622512969,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795696907,708,4,2,85,43,ajtb177oqwawkdwbqhldmq6mx,0,74.6,29.1,2025-04-04T18:45:01.799Z,2025-04-04T19:24:15Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5622210407,13,,5622210409,295,,5622210509,233,927,5622210411,56,Center,5622210413,152,,5622210415,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795697493,928,1,2,86,0,bd4qakf7j0wwie8wke9km7uj8,0,23.5,76.6,2025-04-04T18:45:18.452Z,2025-04-04T18:45:25Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5622213221,212,49.7,5622213227,1,,5622213223,213,6.20,5622213219,141,70.6,5622213213,152,,5622213215,56,Center,5622213211,157,,5622213217,140,70.7,5622213209,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795697515,709,44,2,86,5,ajtb177oqwawkdwbqhldmq6mx,1,29.1,32.4,2025-04-04T18:45:24.339Z,2025-04-04T20:33:00Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5622213495,233,929,5622213305,56,Back,5622213307,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795697505,929,44,2,86,5,bd4qakf7j0wwie8wke9km7uj8,0,70.9,67.6,2025-04-04T18:45:24.340Z,2025-04-04T19:46:20Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5622213545,233,709,5622213271,56,Center,5622213275,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795697575,710,1,2,86,6,ajtb177oqwawkdwbqhldmq6mx,0,26.2,16.7,2025-04-04T18:45:24.880Z,2025-04-04T20:32:58Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5622213601,213,6.05,5622213597,212,8.8,5622213593,141,13.7,5622213589,140,34.4,5622213583,3,,5622213585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795697793,930,61,2,86,16,bd4qakf7j0wwie8wke9km7uj8,1,79.1,85.2,2025-04-04T18:45:35.013Z,2025-04-04T18:48:15Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622238083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795697807,931,61,2,86,16,bd4qakf7j0wwie8wke9km7uj8,1,76.6,89.9,2025-04-04T18:45:35.188Z,2025-04-04T20:33:02Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622240625,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795697819,932,1,2,86,17,bd4qakf7j0wwie8wke9km7uj8,1,83.6,83.6,2025-04-04T18:45:35.605Z,2025-04-04T20:33:01Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622249541,140,44.0,5622249547,213,3.63,5622249545,212,47.1,5622249543,141,51.1,5622249539,56,Back,5622249549,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795704501,964,1,2,86,18,bd4qakf7j0wwie8wke9km7uj8,1,47.7,53.0,2025-04-04T18:45:36.937Z,2025-04-04T20:33:13Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622250701,213,0.95,5622250699,212,11.7,5622250697,141,67.0,5622250693,56,Center,5622250695,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795706947,985,1,2,86,19,bd4qakf7j0wwie8wke9km7uj8,1,38.2,71.7,2025-04-04T18:45:37.667Z,2025-04-04T20:33:19Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5622264037,212,38.3,5622264031,56,Center,5622264033,140,69.0,5622264035,141,41.5,5622264029,155,,5622264039,213,5.72,5622264041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795709851,1004,1,2,86,19,bd4qakf7j0wwie8wke9km7uj8,0,63.9,61.4,2025-04-04T18:45:38.357Z,2025-04-04T19:24:01Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622279953,141,45.1,5622279955,212,12.5,5622279951,140,58.5,5622279959,213,4.24,5622279947,3,,5622279949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795697857,711,8,2,86,20,ajtb177oqwawkdwbqhldmq6mx,1,37.8,53.3,2025-04-04T18:45:39.272Z,2025-04-04T20:33:16Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5622215189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795697997,933,1,2,86,21,bd4qakf7j0wwie8wke9km7uj8,1,68.7,69.7,2025-04-04T18:45:40.020Z,2025-04-04T18:54:45Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622215923,140,73.9,5622215925,141,61.1,5622215921,56,Center,5622215927,212,8.0,5622215929,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698021,934,61,2,86,23,bd4qakf7j0wwie8wke9km7uj8,0,74.0,60.9,2025-04-04T18:45:41.796Z,2025-04-04T18:45:42Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5622216019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698139,712,12,2,86,24,ajtb177oqwawkdwbqhldmq6mx,1,23.5,58.7,2025-04-04T18:45:43.399Z,2025-04-04T20:33:04Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5622216527,213,5.66,5622216521,140,37.8,5622216525,212,18.5,5622216523,141,42.7,5622216519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698257,935,1,2,86,25,bd4qakf7j0wwie8wke9km7uj8,1,73.5,67.5,2025-04-04T18:45:44.020Z,2025-04-04T18:45:49Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5622217141,141,63.3,5622217147,213,3.75,5622217145,212,5.0,5622217135,56,Center,5622217137,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698275,936,1,2,86,30,bd4qakf7j0wwie8wke9km7uj8,0,66.4,85.6,2025-04-04T18:45:49.005Z,2025-04-04T18:45:49Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622217239,56,Center,5622217245,212,25.3,5622217243,141,73.8,5622217241,140,89.3,5622217247,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698595,713,12,2,86,31,ajtb177oqwawkdwbqhldmq6mx,1,13.0,28.3,2025-04-04T18:45:49.888Z,2025-04-04T18:46:02Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622218829,212,50.3,5622218833,213,5.99,5622218825,140,58.8,5622218821,56,Right,5622218827,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698567,937,1,2,86,40,bd4qakf7j0wwie8wke9km7uj8,0,46.9,85.9,2025-04-04T18:45:58.902Z,2025-04-04T18:46:01Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5622218689,140,77.5,5622218687,56,Center,5622218685,155,,5622218697,1,,5622218691,141,60.8,5622218693,212,36.4,5622218695,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698617,714,12,2,86,44,ajtb177oqwawkdwbqhldmq6mx,1,26.0,35.1,2025-04-04T18:46:02.480Z,2025-04-04T18:46:16Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5622218931,140,45.5,5622218985,15,,5622218935,141,42.1,5622218925,56,Back,5622218947,213,0.23,5622218941,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698763,938,1,2,86,47,bd4qakf7j0wwie8wke9km7uj8,1,66.4,51.3,2025-04-04T18:46:05.853Z,2025-04-04T18:46:08Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622219739,56,Center,5622219745,212,16.0,5622219743,141,48.1,5622219741,140,51.3,5622219747,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795698923,940,1,2,86,50,bd4qakf7j0wwie8wke9km7uj8,1,45.0,54.0,2025-04-04T18:46:08.853Z,2025-04-04T18:46:15Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622220573,140,62.4,5622220575,141,88.3,5622220571,56,Left,5622220577,212,29.6,5622220579,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699041,941,1,2,86,56,bd4qakf7j0wwie8wke9km7uj8,1,58.6,74.8,2025-04-04T18:46:15.237Z,2025-04-04T18:46:20Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622221179,56,Right,5622221177,196,,5622221175,155,,5622221181,140,84.8,5622221187,213,5.29,5622221185,212,50.6,5622221183,141,12.3,5622221189,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699069,942,1,2,87,2,bd4qakf7j0wwie8wke9km7uj8,1,80.2,9.8,2025-04-04T18:46:20.765Z,2025-04-04T18:46:22Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622221401,212,25.7,5622221389,56,Center,5622221405,213,2.80,5622221397,141,22.4,5622221393,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699185,943,1,2,87,3,bd4qakf7j0wwie8wke9km7uj8,1,51.6,22.7,2025-04-04T18:46:21.981Z,2025-04-04T18:46:26Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5622222001,140,76.9,5622222007,213,0.31,5622222003,141,35.2,5622222005,212,27.9,5622221999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699307,944,1,2,87,7,bd4qakf7j0wwie8wke9km7uj8,1,68.6,36.9,2025-04-04T18:46:25.813Z,2025-04-04T18:46:30Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622222597,56,Center,5622222613,212,10.7,5622222611,141,23.6,5622222617,213,5.28,5622222605,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699483,945,1,2,87,11,bd4qakf7j0wwie8wke9km7uj8,1,76.1,28.6,2025-04-04T18:46:30.101Z,2025-04-04T18:46:35Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5622223509,56,Right,5622223515,212,20.9,5622223513,141,12.3,5622223517,213,5.72,5622223511,140,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699491,717,45,2,87,16,ajtb177oqwawkdwbqhldmq6mx,0,13.5,72.6,2025-04-04T18:46:35.301Z,2025-04-04T20:33:18Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5622223557,285,,5622224157,233,946,5622223555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699567,946,3,2,87,16,bd4qakf7j0wwie8wke9km7uj8,1,86.5,27.4,2025-04-04T18:46:35.301Z,2025-04-04T19:13:25Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622224123,233,717,5622224023,56,Center,5622224027,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699635,947,1,2,87,19,bd4qakf7j0wwie8wke9km7uj8,1,92.4,22.7,2025-04-04T18:46:38.192Z,2025-04-04T18:46:40Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5622224347,56,Center,5622224343,2,,5622224345,155,,5622224349,140,91.6,5622224351,141,56.9,5622224355,213,1.61,5622224353,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699643,948,61,2,87,21,bd4qakf7j0wwie8wke9km7uj8,0,91.6,56.9,2025-04-04T18:46:40.109Z,2025-04-04T18:46:40Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5622224387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699695,718,12,2,87,22,ajtb177oqwawkdwbqhldmq6mx,1,9.4,41.0,2025-04-04T18:46:40.952Z,2025-04-04T20:33:30Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5622224689,56,Back,5622224699,141,45.2,5622224703,212,6.5,5622224705,213,0.45,5622224695,140,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699731,719,12,2,87,24,ajtb177oqwawkdwbqhldmq6mx,1,15.1,45.7,2025-04-04T18:46:42.600Z,2025-04-04T20:33:09Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5622224947,141,46.4,5622224945,140,19.6,5622224943,56,Back,5622224949,212,4.7,5622224951,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795699885,949,1,2,87,27,bd4qakf7j0wwie8wke9km7uj8,1,74.5,61.7,2025-04-04T18:46:45.677Z,2025-04-04T18:46:48Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622225705,212,29.0,5622225703,141,28.0,5622225701,140,91.4,5622225707,213,5.37,5622225699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700757,950,1,2,87,28,bd4qakf7j0wwie8wke9km7uj8,1,92.1,25.2,2025-04-04T18:46:47.254Z,2025-04-04T18:47:34Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,1.0,5622232543,22,,5622230231,141,52.7,5622230229,140,91.6,5622232539,210,16,5622232541,154,,5622230235,213,1.60,5622230233,212,18.7,5622230223,2,,5622230225,155,5622230227,56,,,,,,,,,,,,,,,,,,,,,,,,Center,,
2795700769,951,16,2,87,29,bd4qakf7j0wwie8wke9km7uj8,1,93.3,51.3,2025-04-04T18:46:47.406Z,2025-04-04T20:21:43Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5622232581,154,,5622232589,103,17.7,5622231039,374,2025-04-04 19:46:46.981,5622232577,76,,5622230297,56,Center,5622230293,22,,5622230295,17,,5622232591,214,,5622232587,102,5622232583,55,5622231037,328,5622231033,15,,5622231043,375,87:28.575,5622232579,29,5622232595,231,50.4,5622232593,230,98.6,,,,,,,54.1,950,,
2795700937,720,1,2,88,4,ajtb177oqwawkdwbqhldmq6mx,1,49.7,49.3,2025-04-04T18:47:22.544Z,2025-04-04T18:47:25Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5622231203,279,G,5622231201,213,3.12,5622231197,141,49.9,5622231193,56,Back,5622231195,140,28.4,5622231199,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795700977,721,1,2,88,6,ajtb177oqwawkdwbqhldmq6mx,1,29.5,50.3,2025-04-04T18:47:25.120Z,2025-04-04T18:47:26Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5622231411,141,54.5,5622231413,212,5.3,5622231415,213,2.57,5622231409,140,25.3,5622231407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701053,722,1,2,88,8,ajtb177oqwawkdwbqhldmq6mx,1,25.3,54.5,2025-04-04T18:47:26.762Z,2025-04-04T18:47:29Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5622231777,56,Back,5622231789,212,26.1,5622231775,155,,5622231785,141,21.6,5622231783,140,38.1,5622231791,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701151,723,1,2,88,10,ajtb177oqwawkdwbqhldmq6mx,1,40.1,21.8,2025-04-04T18:47:29.033Z,2025-04-04T18:47:32Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5622232239,213,0.03,5622232235,141,23.0,5622232233,140,64.4,5622232237,212,25.5,5622232231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701223,724,1,2,88,13,ajtb177oqwawkdwbqhldmq6mx,1,65.4,24.0,2025-04-04T18:47:32.248Z,2025-04-04T18:47:36Z,6otr0cifkk9jbmxc2ew2spka,Ahmed Daghim,,,5622232759,141,26.1,5622232757,140,78.6,5622232761,212,13.9,5622232763,213,0.10,5622232755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701323,725,1,2,88,17,ajtb177oqwawkdwbqhldmq6mx,1,90.6,22.7,2025-04-04T18:47:36.003Z,2025-04-04T18:48:40Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5622233371,140,95.0,5622233377,213,1.24,5622233375,212,14.0,5622233373,141,42.2,5622233367,155,,5622241667,218,,5622233369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795701413,726,1,2,88,18,ajtb177oqwawkdwbqhldmq6mx,1,95.0,40.3,2025-04-04T18:47:36.754Z,2025-04-04T20:12:42Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,1.0,5622241619,154,,5622233735,3,,5622241621,22,,5622233737,56,Center,5622233743,212,7.8,5622233745,213,1.72,5622241617,210,16,5622233741,141,51.7,5622233739,140,,,,,,,,,,,,,,,,,,,,,,,,,93.9,,,
2795701423,727,16,2,88,20,ajtb177oqwawkdwbqhldmq6mx,1,98.0,51.0,2025-04-04T18:47:38.769Z,2025-04-04T20:11:31Z,2k5289tevc2gxo04i83io5a3u,E. Møller,,,5622233819,16,,5622241759,154,,5622241765,102,49.3,5622239843,374,2025-04-04 19:47:38.637,5622239837,15,,5622233821,56,Center,5622241769,214,,5622241761,55,726,5622241755,78,5622239841,328,5622241777,230,5622241767,103,13.9,5622239847,375,88:20.231,5622241779,231,5622241771,217,,5622233817,22,,5622241757,29,,5622241773,216,725,,,99.3,50.5
2795702875,952,1,2,89,20,bd4qakf7j0wwie8wke9km7uj8,1,50.1,49.9,2025-04-04T18:48:38.816Z,2025-04-04T18:48:41Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5622241923,140,52.1,5622241943,278,,5622241939,279,G,5622241921,56,Center,5622241927,141,54.5,5622241937,213,0.98,5622241933,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702913,953,1,2,89,23,bd4qakf7j0wwie8wke9km7uj8,1,55.3,53.3,2025-04-04T18:48:41.719Z,2025-04-04T18:48:42Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5622242125,212,13.0,5622242121,141,72.3,5622242131,213,1.43,5622242119,140,57.0,5622242115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702937,954,1,2,89,24,bd4qakf7j0wwie8wke9km7uj8,1,57.0,72.3,2025-04-04T18:48:42.799Z,2025-04-04T18:48:44Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5622242237,56,Back,5622242241,141,43.3,5622242239,140,40.0,5622242243,212,26.6,5622242245,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795702999,955,1,2,89,25,bd4qakf7j0wwie8wke9km7uj8,0,41.1,44.3,2025-04-04T18:48:43.913Z,2025-04-04T18:48:46Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,,5622242545,213,5.70,5622242525,56,Right,5622242547,1,,5622242521,155,,5622242541,212,37.4,5622242537,141,14.1,5622242533,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
