id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2706956721,617,1,2,69,0,8gxd9ry2580pu1b1dd5ny9ymy,1,16.5,56.6,2024-08-09T18:30:20.758Z,2024-08-09T18:30:23Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5137562843,141,68.2,5137562841,140,24.8,5137562845,212,11.8,5137562839,56,Back,5137562851,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706956753,618,1,2,69,3,8gxd9ry2580pu1b1dd5ny9ymy,1,28.9,79.7,2024-08-09T18:30:22.998Z,2024-08-09T18:30:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137562993,140,37.8,5137562999,213,5.71,5137562997,212,11.1,5137562991,56,Back,5137562995,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706956771,619,1,2,69,5,8gxd9ry2580pu1b1dd5ny9ymy,1,36.2,70.5,2024-08-09T18:30:24.854Z,2024-08-09T18:30:26Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5137563081,56,Back,5137563085,141,66.7,5137563089,213,3.38,5137563083,140,25.9,5137563087,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706956801,620,1,2,69,6,8gxd9ry2580pu1b1dd5ny9ymy,1,25.9,66.7,2024-08-09T18:30:25.894Z,2024-08-09T18:30:31Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137563239,56,Back,5137563245,141,67.3,5137563249,213,0.03,5137563243,140,40.6,5137563247,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706956875,621,1,2,69,11,8gxd9ry2580pu1b1dd5ny9ymy,1,56.0,72.1,2024-08-09T18:30:31.079Z,2024-08-09T18:30:38Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137563683,213,4.74,5137563673,196,,5137563679,141,10.7,5137563677,140,57.0,5137563671,155,,5137563675,56,Right,5137563681,212,41.8,5137563685,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706956905,622,1,2,69,18,8gxd9ry2580pu1b1dd5ny9ymy,1,60.2,9.4,2024-08-09T18:30:38.238Z,2024-08-09T18:30:40Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137563867,56,Right,5137563869,140,66.8,5137563875,213,5.95,5137563871,141,5.9,5137563873,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706956937,623,1,2,69,20,8gxd9ry2580pu1b1dd5ny9ymy,1,70.8,5.3,2024-08-09T18:30:40.190Z,2024-08-09T18:30:42Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137564037,213,0.95,5137564029,56,Right,5137564033,141,13.7,5137564031,140,74.7,5137564035,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706956955,624,1,2,69,22,8gxd9ry2580pu1b1dd5ny9ymy,0,80.6,12.3,2024-08-09T18:30:42.350Z,2024-08-09T18:30:43Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137564135,141,16.1,5137564131,56,Right,5137564139,213,0.27,5137564133,140,89.5,5137564137,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706956971,690,8,2,69,24,ajtb177oqwawkdwbqhldmq6mx,1,8.7,81.5,2024-08-09T18:30:44.674Z,2024-08-09T18:30:44Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137564211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957001,692,1,2,69,27,ajtb177oqwawkdwbqhldmq6mx,0,5.5,91.5,2024-08-09T18:30:46.849Z,2024-08-09T18:30:47Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137564401,233,625,5137564405,286,,5137564369,140,12.0,5137564371,141,93.8,5137564375,213,0.23,5137564367,56,Back,5137564399,236,,5137564373,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706956999,625,74,2,69,27,8gxd9ry2580pu1b1dd5ny9ymy,1,88.2,4.6,2024-08-09T18:30:46.850Z,2024-08-09T18:30:49Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137564449,233,692,5137564359,56,Right,5137564361,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957011,626,5,2,69,28,8gxd9ry2580pu1b1dd5ny9ymy,0,84.2,-1.2,2024-08-09T18:30:48.088Z,2024-08-09T18:30:55Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137564895,233,693,5137564453,347,,5137564451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957087,693,5,2,69,28,ajtb177oqwawkdwbqhldmq6mx,1,15.8,101.2,2024-08-09T18:30:48.088Z,2024-08-09T19:32:34Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137564807,56,Back,5137564809,347,,5137564849,233,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957105,694,1,2,69,35,ajtb177oqwawkdwbqhldmq6mx,1,15.8,100.0,2024-08-09T18:30:55.009Z,2024-08-09T18:30:56Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137564953,213,5.04,5137564949,141,92.3,5137564943,107,,5137564947,140,17.9,5137564945,56,Back,5137564951,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957119,695,1,2,69,36,ajtb177oqwawkdwbqhldmq6mx,1,17.9,92.3,2024-08-09T18:30:55.929Z,2024-08-09T18:30:57Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5137565017,140,16.9,5137565079,156,,5137565019,141,98.7,5137565021,212,4.5,5137565023,213,1.81,5137565015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957143,696,1,2,69,37,ajtb177oqwawkdwbqhldmq6mx,1,16.9,98.7,2024-08-09T18:30:57.641Z,2024-08-09T18:31:00Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137565179,141,85.0,5137565177,140,6.6,5137565183,213,3.85,5137565181,212,14.3,5137565175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957193,697,1,2,69,40,ajtb177oqwawkdwbqhldmq6mx,1,6.6,85.0,2024-08-09T18:31:00.057Z,2024-08-09T18:31:04Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5137565475,56,Back,5137565487,213,0.29,5137565477,140,31.2,5137565479,141,96.3,5137565481,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957205,698,1,2,69,44,ajtb177oqwawkdwbqhldmq6mx,1,31.2,96.3,2024-08-09T18:31:03.873Z,2024-08-09T18:31:05Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5137565567,212,14.0,5137565569,213,6.21,5137565563,140,44.5,5137565565,141,94.7,5137565561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957213,699,1,2,69,45,ajtb177oqwawkdwbqhldmq6mx,0,44.5,94.7,2024-08-09T18:31:04.897Z,2024-08-09T18:31:05Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137565607,212,11.6,5137565603,140,33.5,5137565605,141,94.1,5137565601,56,Back,5137565611,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957283,627,8,2,69,50,8gxd9ry2580pu1b1dd5ny9ymy,1,62.4,2.8,2024-08-09T18:31:10.726Z,2024-08-09T18:31:10Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137565981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957297,628,5,2,69,51,8gxd9ry2580pu1b1dd5ny9ymy,0,62.0,-2.0,2024-08-09T18:31:10.985Z,2024-08-09T19:32:35Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137566041,56,Right,5137566045,347,,5137566351,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957341,700,5,2,69,51,ajtb177oqwawkdwbqhldmq6mx,1,38.0,102.0,2024-08-09T18:31:10.985Z,2024-08-09T18:52:25Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137566327,233,628,5137566295,347,,5137566293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957399,701,1,2,69,55,ajtb177oqwawkdwbqhldmq6mx,1,30.1,100.0,2024-08-09T18:31:15.489Z,2024-08-09T18:31:21Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137566609,107,,5137566617,212,21.1,5137566619,213,4.13,5137566613,140,19.1,5137566615,141,75.7,5137566611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957405,702,1,2,70,1,ajtb177oqwawkdwbqhldmq6mx,0,19.1,73.3,2024-08-09T18:31:20.985Z,2024-08-09T18:31:22Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137566663,213,5.03,5137566651,155,,5137566655,56,Back,5137566659,141,0.0,5137566653,196,,5137566657,140,34.7,5137566661,212,53.2,5137566665,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957655,631,5,2,70,2,8gxd9ry2580pu1b1dd5ny9ymy,1,66.8,101.1,2024-08-09T18:31:22.134Z,2024-08-09T19:32:35Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137567985,56,Left,5137568061,233,703,5137567987,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957411,703,5,2,70,2,ajtb177oqwawkdwbqhldmq6mx,0,33.2,-1.1,2024-08-09T18:31:22.134Z,2024-08-09T18:52:20Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137566697,56,Back,5137566699,347,,5137568073,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957675,632,1,2,70,20,8gxd9ry2580pu1b1dd5ny9ymy,1,72.6,100.0,2024-08-09T18:31:39.877Z,2024-08-09T18:31:43Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137568151,1,,5137568141,141,69.4,5137568145,212,24.2,5137568133,56,Center,5137568137,140,62.8,5137568147,213,4.27,5137568131,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957739,633,1,2,70,23,8gxd9ry2580pu1b1dd5ny9ymy,1,61.5,52.1,2024-08-09T18:31:42.989Z,2024-08-09T18:31:48Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137568541,141,19.4,5137568545,213,4.84,5137568539,140,64.2,5137568537,56,Right,5137568543,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957693,704,83,2,70,24,ajtb177oqwawkdwbqhldmq6mx,0,38.2,37.7,2024-08-09T18:31:44.378Z,2024-08-09T18:31:50Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5137568611,399,9r07ooissj5mz15g87x5rmbx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957751,634,1,2,70,28,8gxd9ry2580pu1b1dd5ny9ymy,1,62.3,23.7,2024-08-09T18:31:48.645Z,2024-08-09T18:31:49Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137568591,141,34.8,5137568595,213,1.89,5137568587,56,Center,5137568589,140,59.9,5137568593,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957789,635,1,2,70,30,8gxd9ry2580pu1b1dd5ny9ymy,1,60.6,30.7,2024-08-09T18:31:50.069Z,2024-08-09T18:31:52Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137568793,213,5.47,5137568789,141,21.8,5137568787,140,66.0,5137568785,56,Center,5137568791,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957795,636,1,2,70,32,8gxd9ry2580pu1b1dd5ny9ymy,0,62.9,22.5,2024-08-09T18:31:52.205Z,2024-08-09T18:31:53Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137568905,286,,5137568901,233,705,5137568827,212,4.3,5137568823,141,16.2,5137568821,140,62.4,5137568899,236,,5137568831,213,4.59,5137568817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957807,705,74,2,70,32,ajtb177oqwawkdwbqhldmq6mx,1,35.0,73.0,2024-08-09T18:31:52.206Z,2024-08-09T19:31:53Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137568865,285,,5137568919,233,636,5137568861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957839,637,45,2,70,36,8gxd9ry2580pu1b1dd5ny9ymy,0,57.3,30.2,2024-08-09T18:31:56.018Z,2024-08-09T19:26:23Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137569073,56,Center,5137569187,233,706,5137569075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957853,706,3,2,70,36,ajtb177oqwawkdwbqhldmq6mx,1,42.7,69.8,2024-08-09T18:31:56.018Z,2024-08-09T19:26:22Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5137569135,286,,5137804063,233,637,5137569133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957917,707,4,2,70,42,ajtb177oqwawkdwbqhldmq6mx,1,61.4,69.2,2024-08-09T18:32:01.938Z,2024-08-09T20:57:49Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5137569599,286,,5138071945,294,,5137569593,56,Center,5137569619,233,638,5137569595,152,,5137569591,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957923,638,4,2,70,42,8gxd9ry2580pu1b1dd5ny9ymy,0,38.6,30.8,2024-08-09T18:32:01.939Z,2024-08-09T20:57:45Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5138071909,294,,5137569645,233,707,5137569609,13,,5137569611,56,Back,5137569617,285,,5137569613,152,,5137580531,55,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706957965,639,17,2,70,49,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-09T18:32:09.333Z,2024-08-09T20:57:21Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5138071533,393,,5137569863,13,243,5137569859,31,,5137580503,55,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958451,708,15,2,71,23,ajtb177oqwawkdwbqhldmq6mx,1,72.4,57.6,2024-08-09T18:32:43.361Z,2024-08-09T18:42:44Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137580229,20,,5137580227,26,,5137580485,146,100,5137573765,18,,5137580475,77,,5137572347,56,Center,5137580477,133,,5137580479,102,52.1,5137580483,458,5137580487,147,50.7,5137580481,103,34.2,5137614397,233,640,,,,,,,,,,,,,,,,,,,
2706958429,640,10,2,71,23,8gxd9ry2580pu1b1dd5ny9ymy,1,0.7000000000000001,48.5,2024-08-09T18:32:43.461Z,2024-08-09T18:42:44Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5137572231,56,Back,5137614323,173,,5137614329,182,,5137614327,181,,5137614419,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958433,641,6,2,71,24,8gxd9ry2580pu1b1dd5ny9ymy,0,0.4,49.6,2024-08-09T18:32:44.102Z,2024-08-09T18:32:51Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5137572377,56,Back,5137572593,233,709,5137572379,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958461,709,6,2,71,24,ajtb177oqwawkdwbqhldmq6mx,1,99.6,50.4,2024-08-09T18:32:44.102Z,2024-08-09T19:17:28Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137572539,233,641,5137572509,73,,5137572507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958787,710,1,2,71,49,ajtb177oqwawkdwbqhldmq6mx,0,99.5,99.5,2024-08-09T18:33:09.220Z,2024-08-09T18:33:13Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137574295,155,,5137574291,2,,5137574301,140,95.0,5137574305,212,43.0,5137574307,213,4.60,5137574303,141,36.7,5137574309,1,,5137574297,223,,5137574299,56,5137574293,6,,,,,,,,,,,,,Center,,,,,,,,,,,,,
2706958809,711,3,2,71,54,ajtb177oqwawkdwbqhldmq6mx,0,89.2,31.6,2024-08-09T18:33:14.100Z,2024-08-09T19:28:16Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5137574637,233,642,5137574469,56,Center,5137574471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958831,642,7,2,71,54,8gxd9ry2580pu1b1dd5ny9ymy,1,10.8,68.4,2024-08-09T18:33:14.101Z,2024-08-09T19:28:15Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5137574565,285,,5137574563,56,Back,5137574607,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958933,643,12,2,71,56,8gxd9ry2580pu1b1dd5ny9ymy,1,10.6,61.5,2024-08-09T18:33:16.015Z,2024-08-09T18:33:26Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5137575201,213,0.27,5137575197,141,77.8,5137575193,56,Back,5137575199,212,41.2,5137575195,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958921,712,1,2,72,2,ajtb177oqwawkdwbqhldmq6mx,1,49.8,24.7,2024-08-09T18:33:22.386Z,2024-08-09T18:33:24Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137575103,212,35.4,5137575107,1,,5137575099,140,17.9,5137575097,56,Back,5137575105,213,2.81,5137575101,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958951,713,1,2,72,4,ajtb177oqwawkdwbqhldmq6mx,1,17.9,41.6,2024-08-09T18:33:24.322Z,2024-08-09T18:33:27Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137575315,213,4.94,5137575311,141,24.0,5137575309,140,20.6,5137575307,56,Back,5137575313,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958985,714,1,2,72,7,ajtb177oqwawkdwbqhldmq6mx,0,20.6,24.0,2024-08-09T18:33:26.867Z,2024-08-09T18:33:30Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137575519,56,Center,5137575523,141,34.9,5137575529,1,,5137575517,157,,5137575527,213,0.15,5137575521,140,66.3,5137575525,212,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958977,644,44,2,72,9,8gxd9ry2580pu1b1dd5ny9ymy,1,32.4,62.0,2024-08-09T18:33:29.262Z,2024-08-09T19:17:40Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137575489,285,,5137575487,56,Back,5137575679,233,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706958995,715,44,2,72,9,ajtb177oqwawkdwbqhldmq6mx,0,67.6,38.0,2024-08-09T18:33:29.263Z,2024-08-09T19:17:41Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5137575563,56,Center,5137575695,233,644,5137575565,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959003,645,1,2,72,9,8gxd9ry2580pu1b1dd5ny9ymy,0,30.3,56.7,2024-08-09T18:33:29.599Z,2024-08-09T18:33:30Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137575603,141,35.2,5137575599,56,Back,5137575607,213,5.14,5137575597,3,,5137575601,140,36.7,5137575605,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706973591,839,4,2,72,11,8gxd9ry2580pu1b1dd5ny9ymy,1,34.4,44.8,2024-08-09T18:33:31.637Z,2024-08-09T19:51:53Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137659993,233,716,5137659947,56,Back,5137659997,286,,5137659953,152,,5137919641,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959039,716,4,2,72,11,ajtb177oqwawkdwbqhldmq6mx,0,65.6,55.2,2024-08-09T18:33:31.638Z,2024-08-09T19:51:48Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5137575951,152,,5137575955,285,,5137919303,12,,5137575949,56,Center,5137660009,233,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959279,647,1,2,72,31,8gxd9ry2580pu1b1dd5ny9ymy,1,39.8,52.5,2024-08-09T18:33:51.700Z,2024-08-09T18:54:41Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137661305,152,,5137577213,141,84.5,5137577217,213,0.86,5137577211,140,57.6,5137577215,212,28.7,5137577209,56,Left,5137661303,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959305,648,1,2,72,35,8gxd9ry2580pu1b1dd5ny9ymy,1,61.8,88.3,2024-08-09T18:33:55.124Z,2024-08-09T18:33:58Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137577395,141,80.5,5137577391,56,Left,5137577399,213,3.60,5137577393,140,51.5,5137577397,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959333,649,1,2,72,38,8gxd9ry2580pu1b1dd5ny9ymy,1,51.6,80.0,2024-08-09T18:33:58.596Z,2024-08-09T18:34:02Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137577563,56,Back,5137577567,141,70.8,5137577577,213,3.52,5137577573,212,16.8,5137577565,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959361,650,1,2,72,42,8gxd9ry2580pu1b1dd5ny9ymy,1,31.7,64.6,2024-08-09T18:34:02.132Z,2024-08-09T18:34:05Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137577735,141,82.1,5137577731,56,Back,5137577739,213,1.12,5137577733,140,37.2,5137577737,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959403,651,1,2,72,45,8gxd9ry2580pu1b1dd5ny9ymy,0,35.3,79.3,2024-08-09T18:34:05.716Z,2024-08-09T18:34:08Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137577971,1,,5137577963,140,68.0,5137577969,213,5.44,5137577967,212,51.9,5137577959,155,,5137577965,141,22.1,5137577961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959431,718,1,2,72,50,ajtb177oqwawkdwbqhldmq6mx,1,28.0,74.2,2024-08-09T18:34:09.851Z,2024-08-09T18:34:11Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137578123,56,Back,5137578139,213,5.50,5137578127,140,35.6,5137578119,3,,5137578131,141,62.4,5137578135,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959479,720,1,2,72,51,ajtb177oqwawkdwbqhldmq6mx,1,35.6,62.4,2024-08-09T18:34:11.371Z,2024-08-09T18:34:14Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5137578401,56,Back,5137578405,141,24.9,5137578409,213,4.41,5137578403,140,27.9,5137578407,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959535,721,1,2,72,55,ajtb177oqwawkdwbqhldmq6mx,1,27.9,24.9,2024-08-09T18:34:14.787Z,2024-08-09T18:34:18Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137578777,213,6.07,5137578761,56,Right,5137578775,212,27.7,5137578771,141,16.1,5137578767,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959559,722,1,2,72,58,ajtb177oqwawkdwbqhldmq6mx,1,53.7,16.1,2024-08-09T18:34:18.011Z,2024-08-09T18:34:19Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5137578903,213,1.56,5137578897,140,53.8,5137578899,141,30.6,5137578895,56,Center,5137578901,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959589,723,1,2,72,59,ajtb177oqwawkdwbqhldmq6mx,1,53.8,30.6,2024-08-09T18:34:19.555Z,2024-08-09T18:34:22Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5137579077,213,2.02,5137579073,141,53.7,5137579075,212,17.5,5137579071,140,46.5,5137579069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959617,724,1,2,73,2,ajtb177oqwawkdwbqhldmq6mx,1,46.5,53.7,2024-08-09T18:34:22.731Z,2024-08-09T18:34:25Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5137579239,141,79.7,5137579241,212,19.7,5137579237,140,38.2,5137579235,56,Back,5137579243,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706959643,725,1,2,73,5,ajtb177oqwawkdwbqhldmq6mx,1,38.2,79.7,2024-08-09T18:34:25.075Z,2024-08-09T18:34:27Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5137579399,56,Center,5137579405,141,76.4,5137579411,212,19.0,5137579415,213,6.17,5137579403,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
