id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2705220275,653,1,2,66,54,6wwwud48qahpwrfxs20334qk5,0,88.4,0.0,2024-08-02T18:25:03.796Z,2024-08-02T19:33:09Z,ei3xmwfz8dah5e4lcbu4w98t1,J. Juelsgård,,,5127982753,140,90.6,5127982755,141,38.6,5127982757,212,26.9,5127982759,213,1.48,5127982749,107,,5127982761,1,,5127982751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221529,608,44,2,66,55,b8oqgvx1ijeyn6y1cn6929ix4,1,9.4,66.1,2024-08-02T18:25:04.701Z,2024-08-02T18:28:27Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127989649,56,Back,5127989651,285,,5127989657,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221509,681,44,2,66,55,6wwwud48qahpwrfxs20334qk5,0,90.6,33.9,2024-08-02T18:25:04.702Z,2024-08-02T18:28:28Z,6yev7nszmpylpqncom2gdkul1,J. Brinch,,,5127989663,233,608,5127989517,56,Center,5127989519,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220281,589,12,2,66,56,b8oqgvx1ijeyn6y1cn6929ix4,1,5.6,59.3,2024-08-02T18:25:05.613Z,2024-08-02T19:12:06Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127982789,212,6.8,5127982787,141,49.3,5127982785,140,5.7,5127982783,56,Back,5127982791,213,4.73,5127982801,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220289,590,12,2,67,0,b8oqgvx1ijeyn6y1cn6929ix4,1,5.7,49.3,2024-08-02T18:25:09.644Z,2024-08-02T19:12:09Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5127982837,140,28.0,5127982843,213,0.12,5127982835,56,Back,5127982855,15,,5127982841,212,23.6,5127982839,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220305,654,1,2,67,2,6wwwud48qahpwrfxs20334qk5,1,79.7,40.9,2024-08-02T18:25:11.388Z,2024-08-02T18:25:13Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5127982915,56,Center,5127982917,140,64.2,5127982925,213,2.26,5127982919,141,70.2,5127982921,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220341,655,1,2,67,4,6wwwud48qahpwrfxs20334qk5,1,64.6,83.7,2024-08-02T18:25:13.788Z,2024-08-02T19:04:00Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,1.0,,5127983127,213,0.22,5127983119,56,Left,5127983125,212,14.3,5127983121,140,77.9,5128099721,210,15,5127983123,141,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220347,656,15,2,67,9,6wwwud48qahpwrfxs20334qk5,1,77.1,77.6,2024-08-02T18:25:18.436Z,2024-08-02T20:42:06Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5128086223,22,,5128099431,18,,5128099751,55,655,5128099757,103,19,5128099759,215,,5128099765,230,99.0,5127983151,56,Center,5128099761,146,87.9,5128099429,20,,5128099767,231,52.5,5128099747,76,,5128099749,29,5128099803,233,591,,5128099435,82,5128099763,147,5128099755,102,52.3,,,,,,,,65.7
2705220361,591,10,2,67,9,b8oqgvx1ijeyn6y1cn6929ix4,1,12.1,34.3,2024-08-02T18:25:18.536Z,2024-08-02T20:22:58Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5128099809,233,656,5127983233,56,Back,5128086467,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220373,592,12,2,67,12,b8oqgvx1ijeyn6y1cn6929ix4,1,9.5,69.5,2024-08-02T18:25:21.437Z,2024-08-02T19:11:53Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127983291,56,Back,5127983295,141,72.6,5127983297,212,2.1,5127983299,213,1.47,5127983293,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705239739,955,61,2,67,13,6wwwud48qahpwrfxs20334qk5,1,88.0,60.2,2024-08-02T18:25:22.175Z,2024-08-02T19:00:21Z,6yev7nszmpylpqncom2gdkul1,J. Brinch,,,5128087883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705239905,837,12,2,67,14,b8oqgvx1ijeyn6y1cn6929ix4,1,9.2,50.3,2024-08-02T18:25:23.175Z,2024-08-02T19:04:20Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5128088699,140,17.4,5128088703,212,12.5,5128088701,141,63.6,5128088705,213,0.81,5128088697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220375,593,5,2,67,14,b8oqgvx1ijeyn6y1cn6929ix4,0,26.3,101.6,2024-08-02T18:25:23.966Z,2024-08-02T19:12:00Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127983795,233,659,5127983307,347,,5127983305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220453,659,5,2,67,14,6wwwud48qahpwrfxs20334qk5,1,73.7,-1.6,2024-08-02T18:25:23.966Z,2024-08-02T18:25:44Z,6yev7nszmpylpqncom2gdkul1,J. Brinch,,,5127983765,56,Right,5127983767,347,,5127983789,233,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220501,660,1,2,67,37,6wwwud48qahpwrfxs20334qk5,1,74.2,0.0,2024-08-02T18:25:46.604Z,2024-08-05T15:42:28Z,6yev7nszmpylpqncom2gdkul1,J. Brinch,,,5127983995,141,10.0,5127983997,212,12.0,5127983989,107,,5127983993,140,82.6,5127983991,56,Right,5127983999,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220489,594,83,2,67,39,b8oqgvx1ijeyn6y1cn6929ix4,0,10.9,86.6,2024-08-02T18:25:48.429Z,2024-08-02T18:26:48Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127986211,399,6wfu6s6xo5zjeke21fgbouql0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220513,661,1,2,67,43,6wwwud48qahpwrfxs20334qk5,1,82.6,10.0,2024-08-02T18:25:52.245Z,2024-08-02T18:25:53Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5127984059,56,Right,5127984069,212,9.1,5127984061,140,76.1,5127984073,213,2.42,5127984065,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220519,662,1,2,67,43,6wwwud48qahpwrfxs20334qk5,1,77.1,19.6,2024-08-02T18:25:53.005Z,2024-08-02T18:25:54Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5127984117,140,74.7,5127984123,212,11.3,5127984125,213,1.80,5127984121,141,35.8,5127984113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220537,663,1,2,67,44,6wwwud48qahpwrfxs20334qk5,1,74.8,39.2,2024-08-02T18:25:53.861Z,2024-08-02T18:25:56Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5127984227,213,1.04,5127984221,141,69.9,5127984219,140,86.4,5127984225,212,24.2,5127984217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220563,664,1,2,67,47,6wwwud48qahpwrfxs20334qk5,1,86.5,67.4,2024-08-02T18:25:56.284Z,2024-08-02T18:26:35Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,1.0,,5127984403,141,63.6,5127985603,210,15,5127984399,56,Center,5127984407,213,5.80,5127985605,154,,5127984405,212,5.6,5127984401,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220567,665,15,2,67,50,6wwwud48qahpwrfxs20334qk5,1,90.2,63.6,2024-08-02T18:26:00.153Z,2024-08-02T18:26:36Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127984429,22,,5127985633,102,47.1,5127985639,101,,5127985637,100,,5127985395,82,,5127985653,233,595,5127985645,230,99.5,5127985625,29,,5127985635,103,19,5127985641,146,99.8,5127984431,64,,5127985647,231,5127985627,154,,51.8,5127985391,20,5127985629,55,5127984433,56,Center,,5127985643,147,47.5,5127985623,80,,664
2705220559,595,10,2,67,51,b8oqgvx1ijeyn6y1cn6929ix4,1,0.2,52.5,2024-08-02T18:26:00.253Z,2024-08-02T19:10:54Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5127984385,56,Back,5127985667,233,665,5127984667,14,,5127984383,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221043,676,43,2,67,51,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-02T18:26:00.958Z,2024-08-05T15:43:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5134212025,144,44,5127987035,233,597,5127986883,286,0,5127986881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220771,597,43,2,67,51,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-02T18:26:00.959Z,2024-08-05T15:43:03Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5127985517,285,0,5127985515,56,Back,5134212027,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221057,677,1,2,67,52,6wwwud48qahpwrfxs20334qk5,1,86.6,65.9,2024-08-02T18:26:01.205Z,2024-08-02T18:27:17Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127986949,140,91.5,5127986951,141,62.1,5127986953,212,5.8,5127986947,56,Center,5127986955,213,5.82,5127986945,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220591,666,61,2,67,54,6wwwud48qahpwrfxs20334qk5,1,91.7,58.1,2024-08-02T18:26:03.453Z,2024-08-05T15:43:08Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,1.0,,5127984569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220599,667,13,2,67,55,6wwwud48qahpwrfxs20334qk5,1,86.9,61.2,2024-08-02T18:26:04.341Z,2024-08-05T15:43:19Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127987545,231,50.9,5127987525,74,,5127984593,17,,5127987531,55,666,5127984595,56,Center,5127987543,230,99.5,5127987537,103,79.2,5127987539,108,,5127987527,29,,5127987541,328,,5127987401,72,,5127987535,102,5127984591,22,,47.4,,,,,,,,,,,,,,,
2705220601,596,5,2,67,56,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.5,52.0,2024-08-02T18:26:05.456Z,2024-08-02T18:26:06Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5127984623,233,668,5127984603,56,Back,5127984605,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220605,668,5,2,67,56,6wwwud48qahpwrfxs20334qk5,0,101.5,48.0,2024-08-02T18:26:05.456Z,2024-08-02T19:12:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127984615,346,,5127984639,233,596,5127984613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220609,669,43,2,67,56,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-02T18:26:05.934Z,2024-08-02T18:26:08Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127984627,56,Center,5127984669,144,5,5127984629,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220779,598,1,2,68,24,b8oqgvx1ijeyn6y1cn6929ix4,1,4.9,49.9,2024-08-02T18:26:33.614Z,2024-08-02T18:27:09Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5127985567,141,71.7,5127985565,140,7.7,5127986909,237,,5127985563,56,Back,5127985571,213,1.38,5127986907,124,,5127985569,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220813,599,1,2,68,25,b8oqgvx1ijeyn6y1cn6929ix4,0,7.7,71.7,2024-08-02T18:26:34.710Z,2024-08-02T18:26:44Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127985767,213,1.05,5127985765,212,19.7,5127985761,140,17.0,5127985763,141,96.9,5127985759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220839,600,1,2,68,29,b8oqgvx1ijeyn6y1cn6929ix4,0,17.0,96.9,2024-08-02T18:26:39.151Z,2024-08-05T15:43:46Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5134212055,157,,5127985881,213,6.03,5127985879,212,54.5,5127985873,56,Center,5127985883,1,,5127985877,141,77.2,5127985875,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220811,670,44,2,68,30,6wwwud48qahpwrfxs20334qk5,1,32.9,21.2,2024-08-02T18:26:39.397Z,2024-08-02T18:26:43Z,6yev7nszmpylpqncom2gdkul1,J. Brinch,,,5127985999,233,601,5127985751,56,Back,5127985753,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220847,601,44,2,68,30,b8oqgvx1ijeyn6y1cn6929ix4,0,67.1,78.8,2024-08-02T18:26:39.398Z,2024-08-02T18:26:44Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5127985903,56,Center,5127986091,233,670,5127985905,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220831,671,1,2,68,30,6wwwud48qahpwrfxs20334qk5,1,33.1,19.7,2024-08-02T18:26:39.661Z,2024-08-02T18:26:41Z,6yev7nszmpylpqncom2gdkul1,J. Brinch,,,5127985849,3,,5127985859,213,3.88,5127985851,56,Back,5127985853,140,25.5,5127985857,212,10.8,5127985855,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220857,673,1,2,68,32,6wwwud48qahpwrfxs20334qk5,1,27.4,7.6,2024-08-02T18:26:41.877Z,2024-08-02T18:26:43Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127985943,140,46.3,5127985949,213,0.00,5127985947,212,19.8,5127985941,56,Back,5127985945,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220863,674,1,2,68,33,6wwwud48qahpwrfxs20334qk5,1,48.3,7.6,2024-08-02T18:26:42.838Z,2024-08-02T18:26:47Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5127986031,140,60.4,5127986029,56,Right,5127986035,212,15.1,5127986037,213,0.57,5127986033,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220891,675,3,2,68,36,6wwwud48qahpwrfxs20334qk5,0,61.0,21.1,2024-08-02T18:26:45.869Z,2024-08-05T15:44:05Z,91xtn2wlot8g8ue89zn4iiyqy,E. Dall,,,5127986169,56,Right,5127986171,286,,5134212061,464,,5127986277,233,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220903,602,7,2,68,36,b8oqgvx1ijeyn6y1cn6929ix4,1,39.0,78.9,2024-08-02T18:26:45.870Z,2024-08-05T15:44:06Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5134212065,384,,5127986257,233,675,5127986217,285,,5127986215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220921,604,61,2,68,41,b8oqgvx1ijeyn6y1cn6929ix4,1,38.4,72.3,2024-08-02T18:26:50.737Z,2024-08-02T18:26:51Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127986347,238,,5127986307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705220989,605,5,2,68,43,b8oqgvx1ijeyn6y1cn6929ix4,0,45.2,101.6,2024-08-02T18:26:52.703Z,2024-08-02T19:01:25Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127986705,347,,5127986703,56,Back,5128092131,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221285,680,5,2,68,43,6wwwud48qahpwrfxs20334qk5,1,54.8,-1.6,2024-08-02T18:26:52.703Z,2024-08-02T19:12:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127988261,347,,5127988259,56,Right,5128092127,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221115,606,27,2,69,0,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-02T18:27:09.959Z,2024-08-02T18:27:38Z,,,,,5127987851,233,678,5127987255,53,ekx0wotp433tuaw4g93nybjmc,5127987253,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221207,678,27,2,69,0,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-02T18:27:09.959Z,2024-08-02T18:27:38Z,,,,,5127987859,233,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221517,607,28,2,69,32,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-02T18:27:41.583Z,2024-08-02T19:12:09Z,,,,,5128127063,233,679,5127989555,55,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221243,679,28,2,69,32,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-08-02T18:27:41.583Z,2024-08-02T19:12:10Z,,,,,5127987997,55,678,5128127081,233,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221641,682,1,2,70,33,6wwwud48qahpwrfxs20334qk5,0,58.1,0.0,2024-08-02T18:28:42.246Z,2024-08-02T18:28:50Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5127990283,212,27.5,5127990277,56,Center,5127990313,238,,5127990275,107,,5127990287,1,,5127990285,213,0.69,5127990281,141,24.1,5127990279,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221645,609,52,2,70,37,b8oqgvx1ijeyn6y1cn6929ix4,1,15.7,69.1,2024-08-02T18:28:46.889Z,2024-08-05T15:45:01Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5134212093,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221797,610,1,2,70,56,b8oqgvx1ijeyn6y1cn6929ix4,1,14.9,33.7,2024-08-02T18:29:05.474Z,2024-08-02T18:29:11Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5127991195,212,56.3,5127991189,56,Center,5127991197,213,0.06,5127991193,141,38.8,5127991191,140,68.4,5127991187,199,,5127991199,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221815,611,1,2,71,2,b8oqgvx1ijeyn6y1cn6929ix4,1,68.4,38.8,2024-08-02T18:29:11.256Z,2024-08-02T18:29:13Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5127991299,140,75.1,5127991293,3,,5127991303,212,7.0,5127991305,213,0.00,5127991301,141,38.8,5127991295,168,,5127991297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221817,612,61,2,71,3,b8oqgvx1ijeyn6y1cn6929ix4,1,75.1,38.8,2024-08-02T18:29:12.976Z,2024-08-02T18:29:13Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5127991311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705241227,838,1,2,71,4,b8oqgvx1ijeyn6y1cn6929ix4,0,53.2,49.0,2024-08-02T18:29:13.175Z,2024-08-02T19:04:43Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5128095999,213,0.06,5128095993,140,57.4,5128095995,141,49.4,5128095991,56,Center,5128095997,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221833,613,43,2,71,5,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-02T18:29:15.025Z,2024-08-02T19:03:00Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127991407,56,Center,5128096649,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221825,683,8,2,71,5,6wwwud48qahpwrfxs20334qk5,1,36.6,55.5,2024-08-02T18:29:15.168Z,2024-08-05T15:45:19Z,6lb4k3g75nzgi8bp1y1mzxkru,P. Egelund,,,5134212115,384,,5128095553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221851,614,1,2,71,6,b8oqgvx1ijeyn6y1cn6929ix4,0,62.8,36.3,2024-08-02T18:29:16.080Z,2024-08-02T19:10:35Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127991479,213,0.33,5127991473,141,40.6,5127991467,56,Center,5127991471,140,71.0,5127991477,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221883,685,1,2,71,7,6wwwud48qahpwrfxs20334qk5,1,35.8,62.7,2024-08-02T18:29:16.319Z,2024-08-02T18:29:19Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127991635,212,14.6,5127991629,56,Back,5127991631,140,48.0,5127991637,213,0.50,5127991633,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221893,686,1,2,71,10,6wwwud48qahpwrfxs20334qk5,0,45.6,64.8,2024-08-02T18:29:19.599Z,2024-08-02T18:29:20Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5127991649,140,69.2,5127991653,212,26.8,5127991647,56,Left,5127991655,213,0.39,5127991651,141,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221911,616,1,2,71,11,b8oqgvx1ijeyn6y1cn6929ix4,1,28.4,23.3,2024-08-02T18:29:20.553Z,2024-08-02T18:29:22Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5127991767,213,2.41,5127991765,212,21.6,5127991763,141,44.6,5127991761,140,13.1,5127991759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221931,617,1,2,71,13,b8oqgvx1ijeyn6y1cn6929ix4,0,14.6,48.2,2024-08-02T18:29:22.754Z,2024-08-02T18:29:27Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5127991869,141,74.4,5127991871,212,58.0,5127991873,213,0.31,5127991863,157,,5127991865,56,Center,5127991867,140,67.2,5127991875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221939,687,44,2,71,17,6wwwud48qahpwrfxs20334qk5,1,34.9,32.8,2024-08-02T18:29:26.520Z,2024-08-02T18:29:28Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127991891,56,Back,5127991893,285,,5127991919,233,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221935,618,44,2,71,17,b8oqgvx1ijeyn6y1cn6929ix4,0,65.1,67.2,2024-08-02T18:29:26.521Z,2024-08-02T18:29:28Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5127991941,233,687,5127991879,56,Center,5127991881,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221959,688,1,2,71,17,6wwwud48qahpwrfxs20334qk5,1,37.0,40.0,2024-08-02T18:29:26.655Z,2024-08-02T19:18:25Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127992011,141,30.2,5127992009,140,35.5,5127992015,213,4.48,5127992007,56,Back,5127992013,212,6.8,5127992005,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221969,689,1,2,71,20,6wwwud48qahpwrfxs20334qk5,0,37.9,27.2,2024-08-02T18:29:30.111Z,2024-08-02T18:29:31Z,6yev7nszmpylpqncom2gdkul1,J. Brinch,,,5127992059,212,32.7,5127992051,3,,5127992061,213,0.28,5127992063,1,,5127992053,56,Center,5127992055,140,67.8,5127992057,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705221999,619,1,2,71,22,b8oqgvx1ijeyn6y1cn6929ix4,1,32.2,58.5,2024-08-02T18:29:31.681Z,2024-08-02T18:29:33Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5127992223,140,33.5,5127992227,212,13.6,5127992225,141,78.4,5127992229,213,1.47,5127992219,3,,5127992221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222017,620,1,2,71,24,b8oqgvx1ijeyn6y1cn6929ix4,1,33.5,78.4,2024-08-02T18:29:33.729Z,2024-08-02T18:29:36Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127992331,56,Back,5127992339,213,6.25,5127992337,212,16.7,5127992335,141,77.5,5127992329,3,,5127992333,140,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222021,621,44,2,71,27,b8oqgvx1ijeyn6y1cn6929ix4,1,52.8,79.4,2024-08-02T18:29:36.649Z,2024-08-02T19:09:59Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5127992387,233,690,5127992391,286,,5127992357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705222023,690,44,2,71,27,6wwwud48qahpwrfxs20334qk5,0,47.2,20.6,2024-08-02T18:29:36.650Z,2024-08-02T18:29:38Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127992415,233,621,5127992365,56,Back,5127992367,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
