id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2812514003,579,61,2,76,36,8cfkisxf1fkxdqtt6tx1tup48,1,26.6,62.4,2025-05-10T13:36:26.304Z,2025-05-10T14:11:18Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714931817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812514039,580,61,2,76,37,8cfkisxf1fkxdqtt6tx1tup48,0,27.4,86.7,2025-05-10T13:36:26.983Z,2025-05-10T14:11:22Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714863693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812514051,581,5,2,76,37,8cfkisxf1fkxdqtt6tx1tup48,0,31.4,101.4,2025-05-10T13:36:27.013Z,2025-05-10T14:18:02Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714863727,56,Back,5714863729,347,,5714863835,233,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812514009,748,5,2,76,37,7gkglopz9cjsysn2u6sbhuvc5,1,68.6,-1.4,2025-05-10T13:36:27.013Z,2025-05-10T14:18:01Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714863767,233,581,5714863493,56,Right,5714863495,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812514469,749,1,2,77,2,7gkglopz9cjsysn2u6sbhuvc5,0,81.7,0.0,2025-05-10T13:36:51.742Z,2025-05-10T13:37:17Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714866065,56,Center,5714866061,107,,5714866077,1,,5714866069,140,89.7,5714866073,212,23.3,5714866071,141,30.0,5714866075,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812913347,935,13,2,77,4,7gkglopz9cjsysn2u6sbhuvc5,1,85.5,44.7,2025-05-10T13:36:53.405Z,2025-05-10T19:26:09Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5717044133,103,15.3,5717044143,230,97.7,5717043053,56,Center,5717043493,20,,5717044135,108,,5717044131,102,38.5,5717044129,75,,5717044145,231,48.0,5717044141,458,5717043051,17,,,5717043491,160,,,,,,,,,,,,,,,,,,,,,,
2812514801,583,5,2,77,5,8cfkisxf1fkxdqtt6tx1tup48,1,-1.1,60.3,2025-05-10T13:36:55.101Z,2025-05-10T19:44:14Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5717041563,233,750,5717038881,346,,5714867651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812514479,750,5,2,77,5,7gkglopz9cjsysn2u6sbhuvc5,0,101.1,39.7,2025-05-10T13:36:55.101Z,2025-05-10T19:44:14Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5717039293,346,,5714866121,56,Center,5717041605,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812514501,582,43,2,77,6,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-10T13:36:55.966Z,2025-05-10T13:37:14Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714866235,141,29.4,5714866231,56,Back,5714866233,140,14.7,5714866291,15,0,5714866237,212,14.1,5714867889,144,12,5714866241,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515161,584,1,2,77,37,8cfkisxf1fkxdqtt6tx1tup48,0,4.3,59.2,2025-05-10T13:37:26.898Z,2025-05-10T19:25:08Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714869545,56,Center,5714869555,1,,5714869551,212,68.7,5714869553,213,0.13,5717036559,124,,5714869549,141,72.7,5714869547,140,69.1,5717036969,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515237,751,1,2,77,42,7gkglopz9cjsysn2u6sbhuvc5,0,39.0,10.0,2025-05-10T13:37:32.215Z,2025-05-10T13:37:33Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5714869959,56,Back,5714869975,212,7.4,5714869971,141,20.9,5714869965,140,38.9,5714869979,213,1.58,5714869955,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515283,585,1,2,77,44,8cfkisxf1fkxdqtt6tx1tup48,0,57.6,70.0,2025-05-10T13:37:33.673Z,2025-05-10T13:37:35Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714870219,141,43.6,5714870217,140,67.9,5714870223,213,5.25,5714870213,157,,5714870215,56,Center,5714870225,1,,5714870221,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515311,752,1,2,77,46,7gkglopz9cjsysn2u6sbhuvc5,0,36.9,46.6,2025-05-10T13:37:36.119Z,2025-05-10T13:37:36Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5714870359,213,0.10,5714870357,212,10.5,5714870349,3,,5714870353,140,46.8,5714870351,56,Back,5714870355,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515379,586,1,2,77,48,8cfkisxf1fkxdqtt6tx1tup48,1,48.3,50.4,2025-05-10T13:37:37.439Z,2025-05-10T13:37:39Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714870669,56,Back,5714870675,212,14.7,5714870671,140,49.5,5714870673,141,28.8,5714870679,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515463,587,1,2,77,50,8cfkisxf1fkxdqtt6tx1tup48,1,47.7,25.8,2025-05-10T13:37:39.774Z,2025-05-10T13:37:42Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5714871055,140,33.9,5714871057,141,33.1,5714871053,56,Back,5714871059,212,15.3,5714871061,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515473,588,1,2,77,53,8cfkisxf1fkxdqtt6tx1tup48,0,33.9,33.1,2025-05-10T13:37:42.416Z,2025-05-10T13:37:43Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714871127,141,24.4,5714871129,212,7.0,5714871211,286,,5714871201,236,,5714871203,233,753,5714871131,213,5.28,5714871125,140,37.5,5714871123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515481,753,74,2,77,53,7gkglopz9cjsysn2u6sbhuvc5,1,69.0,77.9,2025-05-10T13:37:42.417Z,2025-05-10T14:09:34Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5714871277,233,588,5714871155,56,Center,5714871157,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515519,754,61,2,77,55,7gkglopz9cjsysn2u6sbhuvc5,1,68.2,70.3,2025-05-10T13:37:45.027Z,2025-05-10T13:37:45Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714871351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515605,755,1,2,77,56,7gkglopz9cjsysn2u6sbhuvc5,1,66.6,71.4,2025-05-10T13:37:46.038Z,2025-05-10T13:37:49Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714871787,213,3.18,5714871779,56,Center,5714871783,141,71.1,5714871785,212,4.8,5714871781,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515619,756,1,2,77,59,7gkglopz9cjsysn2u6sbhuvc5,1,54.3,68.8,2025-05-10T13:37:48.942Z,2025-05-10T14:14:49Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5714871855,141,64.3,5714871851,140,67.6,5714871859,212,14.3,5714871861,213,6.07,5714871847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515677,758,1,2,78,1,7gkglopz9cjsysn2u6sbhuvc5,1,73.3,63.4,2025-05-10T13:37:50.902Z,2025-05-10T13:37:51Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714872119,212,13.6,5714872117,141,82.0,5714872113,56,Left,5714872115,140,68.6,5714872121,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515779,759,1,2,78,2,7gkglopz9cjsysn2u6sbhuvc5,1,68.6,82.0,2025-05-10T13:37:51.711Z,2025-05-10T13:37:57Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714872613,141,88.7,5714872615,212,12.1,5714872611,140,79.3,5714872609,56,Left,5714872619,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515825,760,1,2,78,7,7gkglopz9cjsysn2u6sbhuvc5,1,79.5,89.7,2025-05-10T13:37:57.319Z,2025-05-10T13:37:59Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5714872819,212,20.4,5714872817,141,70.2,5714872813,56,Center,5714872821,213,3.85,5714872815,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515923,761,1,2,78,9,7gkglopz9cjsysn2u6sbhuvc5,1,61.5,69.0,2025-05-10T13:37:59.318Z,2025-05-10T13:38:03Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714873287,56,Back,5714873289,140,46.3,5714873293,212,20.8,5714873295,213,3.84,5714873291,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812515947,762,1,2,78,14,7gkglopz9cjsysn2u6sbhuvc5,1,43.9,41.3,2025-05-10T13:38:03.623Z,2025-05-10T13:38:05Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714873427,212,17.7,5714873429,213,2.85,5714873421,56,Back,5714873425,141,48.8,5714873423,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516031,763,1,2,78,15,7gkglopz9cjsysn2u6sbhuvc5,1,27.8,48.8,2025-05-10T13:38:04.839Z,2025-05-10T13:38:10Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5714873811,141,68.8,5714873815,213,1.17,5714873813,212,14.8,5714873809,140,33.3,5714873807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516109,764,1,2,78,20,7gkglopz9cjsysn2u6sbhuvc5,1,36.3,81.5,2025-05-10T13:38:09.816Z,2025-05-10T13:38:14Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714874233,56,Left,5714874247,1,,5714874229,155,,5714874239,140,68.0,5714874243,212,33.3,5714874245,213,0.02,5714874241,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516143,765,1,2,78,24,7gkglopz9cjsysn2u6sbhuvc5,1,68.7,83.5,2025-05-10T13:38:14.023Z,2025-05-10T13:38:16Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5714874411,213,0.03,5714874407,141,83.9,5714874405,140,76.7,5714874401,56,Left,5714874397,168,,5714874395,3,,5714874409,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516147,766,3,2,78,24,7gkglopz9cjsysn2u6sbhuvc5,0,87.2,86.0,2025-05-10T13:38:14.255Z,2025-05-10T14:14:58Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714874525,233,589,5714874417,286,,5714874415,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516135,589,7,2,78,24,8cfkisxf1fkxdqtt6tx1tup48,1,12.8,14.0,2025-05-10T13:38:14.256Z,2025-05-10T14:08:38Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714874447,233,766,5714874365,167,,5714874367,56,Back,5714874369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516139,590,6,2,78,26,8cfkisxf1fkxdqtt6tx1tup48,0,3.6,15.0,2025-05-10T13:38:15.750Z,2025-05-10T13:38:24Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714874623,56,Back,5714874625,73,,5714874749,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516181,767,6,2,78,26,7gkglopz9cjsysn2u6sbhuvc5,1,96.4,85.0,2025-05-10T13:38:15.750Z,2025-05-10T14:08:25Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714874719,233,590,5714874679,73,,5714874677,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516569,768,1,2,78,51,7gkglopz9cjsysn2u6sbhuvc5,0,99.5,99.5,2025-05-10T13:38:40.712Z,2025-05-10T14:14:54Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5714876651,56,Center,5714876653,140,95.5,5714876639,2,,5714876645,155,,5714876641,6,,5714876661,213,4.55,5714876657,141,61.7,5714876659,212,26.0,5714876647,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516649,591,12,2,78,52,8cfkisxf1fkxdqtt6tx1tup48,1,5.8,29.8,2025-05-10T13:38:42.128Z,2025-05-10T13:38:46Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714877019,56,Back,5714877023,141,12.4,5714877021,140,29.2,5714877027,213,5.83,5714877025,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516703,593,3,2,78,57,8cfkisxf1fkxdqtt6tx1tup48,1,30.2,15.6,2025-05-10T13:38:47.222Z,2025-05-10T13:38:51Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5714877347,233,769,5714877317,56,Back,5714877319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516695,769,45,2,78,57,7gkglopz9cjsysn2u6sbhuvc5,0,69.8,84.4,2025-05-10T13:38:47.222Z,2025-05-10T13:38:53Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714877267,286,,5714877265,56,Left,5714877377,233,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516781,594,1,2,78,58,8cfkisxf1fkxdqtt6tx1tup48,1,28.4,12.4,2025-05-10T13:38:48.206Z,2025-05-10T13:38:52Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5714877733,56,Back,5714877739,212,14.2,5714877737,141,33.1,5714877735,140,29.9,5714877741,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516803,595,1,2,79,0,8cfkisxf1fkxdqtt6tx1tup48,0,30.0,30.9,2025-05-10T13:38:49.727Z,2025-05-10T13:38:53Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714877847,140,63.7,5714877849,141,70.2,5714877853,213,0.65,5714877851,212,44.3,5714877855,1,,5714877845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516843,770,3,2,79,5,7gkglopz9cjsysn2u6sbhuvc5,0,31.0,15.8,2025-05-10T13:38:54.672Z,2025-05-10T14:08:39Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5714878037,56,Back,5714878039,285,,5714878649,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812516955,596,7,2,79,5,8cfkisxf1fkxdqtt6tx1tup48,1,69.0,84.2,2025-05-10T13:38:54.673Z,2025-05-10T14:08:38Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5714878631,286,,5714878627,233,770,5714878587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517059,597,1,2,79,11,8cfkisxf1fkxdqtt6tx1tup48,1,90.4,75.9,2025-05-10T13:39:00.423Z,2025-05-10T19:38:25Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,1.0,,5714879219,212,5.6,5714879215,141,68.1,5717121289,210,15,5714879213,140,88.7,5714879223,213,4.39,5717121291,154,,5714879209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517073,598,15,2,79,13,8cfkisxf1fkxdqtt6tx1tup48,1,92.5,56.2,2025-05-10T13:39:02.757Z,2025-05-10T19:45:18Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5717121343,23,,5717121355,102,51.7,5717121365,147,53.1,5717112311,72,,5717121357,103,19,5717164963,233,771,5717121367,230,99.7,5717121349,154,,5717121363,146,5717121351,55,597,97.7,5714890555,17,5717121345,78,5717121361,100,,,5717112315,82,,5717121359,328,,5714879295,56,,Center,5717121347,29,,5717121369,231,51.1
2812516987,771,10,2,79,13,7gkglopz9cjsysn2u6sbhuvc5,1,2.3,46.9,2025-05-10T13:39:02.857Z,2025-05-10T19:45:21Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5717164891,94,,5714878735,56,Back,5717165279,233,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517083,599,6,2,79,14,8cfkisxf1fkxdqtt6tx1tup48,1,96.4,62.6,2025-05-10T13:39:04.048Z,2025-05-10T14:08:25Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5714879391,233,772,5714879345,73,,5714879343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517017,772,6,2,79,14,7gkglopz9cjsysn2u6sbhuvc5,0,3.6,37.4,2025-05-10T13:39:04.048Z,2025-05-10T13:39:13Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5714878985,56,Back,5714878987,73,,5714879417,233,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517715,600,1,2,79,52,8cfkisxf1fkxdqtt6tx1tup48,0,99.5,99.5,2025-05-10T13:39:41.624Z,2025-05-10T13:39:46Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714882605,213,4.47,5714882603,212,41.0,5714882587,223,,5714882595,140,90.2,5714882591,56,Center,5714882607,1,,5714882577,2,,5714882585,155,,5714882581,6,5714882599,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,
2812517693,773,44,2,79,55,7gkglopz9cjsysn2u6sbhuvc5,1,9.6,54.4,2025-05-10T13:39:44.664Z,2025-05-10T13:41:29Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714882789,233,601,5714882481,56,Back,5714882483,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517735,601,44,2,79,55,8cfkisxf1fkxdqtt6tx1tup48,0,90.4,45.6,2025-05-10T13:39:44.665Z,2025-05-10T13:41:28Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714882827,233,773,5714882697,286,,5714882695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517709,774,12,2,79,55,7gkglopz9cjsysn2u6sbhuvc5,1,9.5,49.6,2025-05-10T13:39:44.864Z,2025-05-10T14:07:18Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5714882537,140,16.6,5714882533,56,Back,5714882625,15,,5714882543,212,9.1,5714882541,141,57.2,5714882545,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517767,602,1,2,79,57,8cfkisxf1fkxdqtt6tx1tup48,0,84.5,40.1,2025-05-10T13:39:47.085Z,2025-05-10T19:42:29Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5717141297,213,0.26,5717141283,140,88.8,5717141279,155,,5717141293,212,4.7,5714882865,56,Center,5717141287,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517797,775,61,2,79,57,7gkglopz9cjsysn2u6sbhuvc5,1,10.9,62.1,2025-05-10T13:39:47.185Z,2025-05-10T19:43:56Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5714882983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517813,603,1,2,79,59,8cfkisxf1fkxdqtt6tx1tup48,0,85.9,27.7,2025-05-10T13:39:48.817Z,2025-05-10T13:39:49Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714883067,141,57.1,5714883061,155,,5714883065,140,83.9,5714883069,212,20.1,5714883063,56,Center,5714883071,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812517929,776,12,2,80,2,7gkglopz9cjsysn2u6sbhuvc5,1,15.6,56.3,2025-05-10T13:39:51.753Z,2025-05-10T14:07:17Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5714883623,213,6.24,5714883619,141,54.3,5714883621,212,28.9,5714883617,140,43.1,5714883615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518019,604,1,2,80,3,8cfkisxf1fkxdqtt6tx1tup48,1,50.7,42.7,2025-05-10T13:39:53.289Z,2025-05-10T13:39:58Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714884197,157,,5714884209,1,,5714884207,213,1.39,5714884199,56,Left,5714884203,141,88.6,5714884205,212,31.7,5714884201,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518059,605,1,2,80,9,8cfkisxf1fkxdqtt6tx1tup48,1,42.5,88.2,2025-05-10T13:39:58.599Z,2025-05-10T13:40:01Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714884399,212,17.5,5714884401,213,3.84,5714884397,141,71.7,5714884393,56,Back,5714884395,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518199,606,1,2,80,11,8cfkisxf1fkxdqtt6tx1tup48,0,29.2,72.9,2025-05-10T13:40:00.912Z,2025-05-10T13:40:09Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714885189,140,68.7,5714885187,56,Center,5714885195,213,5.85,5714885191,141,44.5,5714885193,212,45.8,5714885185,157,,5714885197,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518135,777,44,2,80,15,7gkglopz9cjsysn2u6sbhuvc5,1,33.5,53.4,2025-05-10T13:40:04.657Z,2025-05-10T14:09:19Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714885373,233,608,5714884849,285,,5714884847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518221,608,44,2,80,15,8cfkisxf1fkxdqtt6tx1tup48,0,66.5,46.6,2025-05-10T13:40:04.658Z,2025-05-10T14:09:20Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714885453,233,777,5714885323,286,,5714885321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518147,778,61,2,80,15,7gkglopz9cjsysn2u6sbhuvc5,1,37.1,49.9,2025-05-10T13:40:05.090Z,2025-05-10T13:40:05Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714884915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518205,607,43,2,80,18,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-10T13:40:07.710Z,2025-05-10T13:40:13Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714885229,286,0,5714885227,56,Center,5714885829,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518267,780,1,2,80,19,7gkglopz9cjsysn2u6sbhuvc5,1,31.9,44.0,2025-05-10T13:40:09.216Z,2025-05-10T13:40:11Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714885603,212,20.5,5714885601,141,16.4,5714885595,56,Back,5714885607,213,5.13,5714885597,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518237,609,43,2,80,20,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-10T13:40:09.542Z,2025-05-10T14:02:17Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5714885423,56,Center,5714980847,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518389,781,1,2,80,21,7gkglopz9cjsysn2u6sbhuvc5,1,39.8,16.4,2025-05-10T13:40:10.712Z,2025-05-10T13:40:16Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714886159,56,Right,5714886167,213,6.24,5714886163,141,14.9,5714886165,212,21.8,5714886161,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518345,610,83,2,80,25,8cfkisxf1fkxdqtt6tx1tup48,0,44.5,64.6,2025-05-10T13:40:14.574Z,2025-05-10T13:40:17Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714886377,399,9nafz0c0x2qvmo5ldm0djmcq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518415,782,1,2,80,26,7gkglopz9cjsysn2u6sbhuvc5,1,56.9,8.9,2025-05-10T13:40:15.920Z,2025-05-10T14:14:57Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5714886289,213,1.86,5714886283,140,54.6,5714886279,56,Right,5714886287,212,8.6,5714886285,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518451,783,1,2,80,28,7gkglopz9cjsysn2u6sbhuvc5,1,52.2,22.5,2025-05-10T13:40:17.768Z,2025-05-10T13:40:19Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5714886531,56,Back,5714886535,140,43.3,5714886541,212,23.1,5714886543,213,1.99,5714886539,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812518529,784,1,2,80,29,7gkglopz9cjsysn2u6sbhuvc5,1,43.1,53.6,2025-05-10T13:40:19.008Z,2025-05-10T13:40:23Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714886971,213,0.76,5714886967,141,78.8,5714886965,140,60.1,5714886963,56,Center,5714886969,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
