id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/14/value,qualifier/11/value
2712594179,620,68,2,80,43,7gkglopz9cjsysn2u6sbhuvc5,0,66.8,59.0,2024-08-24T16:39:43.110Z,2024-08-24T17:37:11Z,,,,,5168632935,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594187,891,1,2,80,44,a9vw7ikerpr4cuweeeka5aneg,1,38.6,32.1,2024-08-24T16:39:44.399Z,2024-08-24T16:39:45Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168631515,140,45.9,5168631521,213,0.77,5168631519,212,10.7,5168631517,141,43.0,5168631513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594217,892,1,2,80,45,a9vw7ikerpr4cuweeeka5aneg,1,45.9,43.0,2024-08-24T16:39:45.487Z,2024-08-24T16:39:46Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5168631645,56,Back,5168631647,140,43.8,5168631653,213,1.75,5168631649,141,61.2,5168631651,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594331,893,1,2,80,47,a9vw7ikerpr4cuweeeka5aneg,1,43.8,61.2,2024-08-24T16:39:46.792Z,2024-08-24T16:39:51Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168632249,141,91.5,5168632253,213,0.99,5168632247,140,56.6,5168632245,56,Left,5168632251,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594423,894,1,2,80,53,a9vw7ikerpr4cuweeeka5aneg,1,61.5,92.7,2024-08-24T16:39:53.024Z,2024-08-24T16:39:56Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168632723,140,55.2,5168632727,212,18.9,5168632729,213,4.35,5168632721,56,Center,5168632725,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594491,895,1,2,80,56,a9vw7ikerpr4cuweeeka5aneg,1,56.2,64.0,2024-08-24T16:39:56.048Z,2024-08-24T16:39:59Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168633059,140,51.4,5168633057,56,Center,5168633065,141,42.7,5168633071,212,15.3,5168633075,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594555,896,1,2,80,59,a9vw7ikerpr4cuweeeka5aneg,1,53.1,48.5,2024-08-24T16:39:58.784Z,2024-08-24T16:40:03Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168633385,212,13.1,5168633373,56,Center,5168633381,141,67.3,5168633377,140,55.6,5168633387,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594583,897,1,2,81,3,a9vw7ikerpr4cuweeeka5aneg,1,61.3,78.7,2024-08-24T16:40:03.056Z,2024-08-24T16:40:04Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168633541,56,Left,5168633545,141,93.3,5168633547,212,22.6,5168633549,213,0.46,5168633543,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594657,898,1,2,81,4,a9vw7ikerpr4cuweeeka5aneg,1,80.6,93.3,2024-08-24T16:40:04.607Z,2024-08-24T16:40:09Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168633967,56,Left,5168633971,141,82.0,5168633969,140,61.6,5168633975,213,3.51,5168633973,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594677,899,1,2,81,9,a9vw7ikerpr4cuweeeka5aneg,1,64.6,78.7,2024-08-24T16:40:09.216Z,2024-08-24T16:40:11Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5168634123,140,81.6,5168634127,212,20.5,5168634129,213,0.52,5168634121,56,Left,5168634125,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594695,900,1,2,81,11,a9vw7ikerpr4cuweeeka5aneg,1,81.6,93.6,2024-08-24T16:40:11.031Z,2024-08-24T16:40:12Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168634223,213,4.36,5168634215,56,Left,5168634221,212,5.5,5168634219,141,86.0,5168634217,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594741,901,1,2,81,12,a9vw7ikerpr4cuweeeka5aneg,0,79.8,86.0,2024-08-24T16:40:12.136Z,2024-08-24T16:40:15Z,cphvg2nexeks2vwd2ezb4zuok,O. Kouassi,,,5168634491,141,93.9,5168634495,213,0.24,5168634489,140,100.0,5168634487,56,Left,5168634493,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595275,621,5,2,81,15,7gkglopz9cjsysn2u6sbhuvc5,1,-0.9,7.7,2024-08-24T16:40:15.204Z,2024-08-24T17:11:19Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5168637145,56,Back,5168637147,346,,5168637339,233,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712594747,902,5,2,81,15,a9vw7ikerpr4cuweeeka5aneg,0,100.9,92.3,2024-08-24T16:40:15.204Z,2024-08-24T17:11:19Z,cphvg2nexeks2vwd2ezb4zuok,O. Kouassi,,,5168637375,233,621,5168634519,346,,5168634517,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595281,622,18,2,81,47,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-24T16:40:47.585Z,2024-08-24T16:40:49Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5168637175,59,17,5168637281,55,623,5168637171,42,,5168637173,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595293,623,19,2,81,47,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-24T16:40:47.586Z,2024-08-24T16:40:49Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5168637263,55,622,5168637257,292,6,5168637259,293,3,5168637253,145,10,5168637255,59,10,5168637247,42,,5168637261,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595419,625,1,2,81,55,7gkglopz9cjsysn2u6sbhuvc5,1,5.0,45.8,2024-08-24T16:40:55.029Z,2024-08-24T17:16:15Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5168637975,213,0.02,5168637971,141,47.2,5168637965,56,Center,5168818691,237,,5168637977,1,,5168637969,140,57.0,5168818667,124,,5168637973,212,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595425,626,44,2,81,58,7gkglopz9cjsysn2u6sbhuvc5,1,64.5,43.2,2024-08-24T16:40:57.918Z,2024-08-24T17:14:01Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5168637989,56,Center,5168637991,286,,5168638191,233,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595449,903,44,2,81,58,a9vw7ikerpr4cuweeeka5aneg,0,35.5,56.8,2024-08-24T16:40:57.919Z,2024-08-24T17:14:02Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5168638159,285,,5168638157,56,Back,5168638225,233,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595469,627,1,2,81,58,7gkglopz9cjsysn2u6sbhuvc5,0,57.0,47.2,2024-08-24T16:40:58.078Z,2024-08-24T16:41:01Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5168638297,212,32.1,5168638299,213,0.12,5168638293,140,87.4,5168638291,56,Center,5168638289,168,,5168638287,3,,5168638295,141,52.8,5168638301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595559,905,1,2,82,2,a9vw7ikerpr4cuweeeka5aneg,1,6.6,46.0,2024-08-24T16:41:02.312Z,2024-08-24T16:41:07Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5168638775,213,6.03,5168638771,141,40.4,5168638769,140,20.5,5168638767,56,Back,5168638765,123,,5168638773,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595681,906,1,2,82,7,a9vw7ikerpr4cuweeeka5aneg,1,25.2,36.7,2024-08-24T16:41:07.145Z,2024-08-24T16:41:27Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,1.0,,5168640475,154,,5168639389,140,85.6,5168639401,1,,5168639385,56,Center,5168639397,212,63.9,5168639399,213,6.16,5168639379,155,,5168640473,210,13,5168639393,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595693,907,13,2,82,14,a9vw7ikerpr4cuweeeka5aneg,1,85.6,25.5,2024-08-24T16:41:14.193Z,2024-08-24T16:44:43Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5168640525,328,,5168640515,102,43.9,5168640509,154,,5168640507,29,,5168640529,231,46.2,5168640527,230,99.0,5168640517,103,62.5,5168640505,81,,5168640523,108,,5168640511,55,906,5168639481,56,5168639477,22,5168639783,20,,Center,5168639479,63,,,,,,,,,,,,,,
2712595901,628,5,2,82,14,7gkglopz9cjsysn2u6sbhuvc5,1,-1.2,54.8,2024-08-24T16:41:14.253Z,2024-08-24T17:11:20Z,6xnn9048x2zmwprfsg0lhq61g,M. Houkjær,,,5168640633,233,908,5168640541,56,Back,5168640543,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712595713,908,5,2,82,14,a9vw7ikerpr4cuweeeka5aneg,0,101.2,45.2,2024-08-24T16:41:14.253Z,2024-08-24T17:11:20Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5168639569,346,,5168639567,56,Center,5168640639,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596117,629,1,2,82,38,7gkglopz9cjsysn2u6sbhuvc5,0,4.3,47.0,2024-08-24T16:41:38.191Z,2024-08-24T16:41:42Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5168641639,212,46.5,5168641637,141,21.0,5168641635,140,45.3,5168641631,124,,5168641643,1,,5168641647,74,,5168641633,56,Back,5168641641,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596107,909,44,2,82,40,a9vw7ikerpr4cuweeeka5aneg,1,47.0,80.6,2024-08-24T16:41:39.849Z,2024-08-24T17:14:02Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168641849,233,630,5168641605,56,Back,5168641607,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596131,630,44,2,82,40,7gkglopz9cjsysn2u6sbhuvc5,0,53.0,19.4,2024-08-24T16:41:39.850Z,2024-08-24T17:14:03Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5168641885,233,909,5168641889,286,,5168641753,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596127,910,1,2,82,40,a9vw7ikerpr4cuweeeka5aneg,0,34.3,83.5,2024-08-24T16:41:40.153Z,2024-08-24T16:41:41Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168641721,3,,5168641727,140,45.4,5168641725,56,Back,5168641731,141,85.7,5168641739,213,0.13,5168641735,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596153,631,1,2,82,42,7gkglopz9cjsysn2u6sbhuvc5,0,48.7,10.1,2024-08-24T16:41:42.135Z,2024-08-24T16:41:42Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5168641859,141,25.3,5168641857,140,59.5,5168641863,213,0.74,5168641853,3,,5168641855,56,Center,5168641861,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596167,911,1,2,82,42,a9vw7ikerpr4cuweeeka5aneg,0,38.7,81.2,2024-08-24T16:41:42.138Z,2024-08-24T16:41:43Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168641931,213,5.58,5168641929,212,13.0,5168641927,141,68.8,5168641925,140,48.1,5168641917,3,,5168641921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596181,632,1,2,82,44,7gkglopz9cjsysn2u6sbhuvc5,0,49.9,34.6,2024-08-24T16:41:44.094Z,2024-08-24T16:41:44Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5168642029,212,18.4,5168642027,141,25.8,5168642031,213,5.95,5168642023,56,Center,5168642025,140,66.5,5168642021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596179,912,44,2,82,44,a9vw7ikerpr4cuweeeka5aneg,1,32.0,76.6,2024-08-24T16:41:44.225Z,2024-08-24T17:14:04Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168642173,233,633,5168642015,285,,5168642013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596201,633,44,2,82,44,7gkglopz9cjsysn2u6sbhuvc5,0,68.0,23.4,2024-08-24T16:41:44.226Z,2024-08-24T17:14:04Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5168642163,286,,5168642161,56,Center,5168642207,233,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596195,913,1,2,82,44,a9vw7ikerpr4cuweeeka5aneg,0,30.9,78.8,2024-08-24T16:41:44.545Z,2024-08-24T16:41:45Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168642115,56,Back,5168642117,140,47.7,5168642121,212,17.8,5168642119,141,75.3,5168642123,213,6.15,5168642113,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596219,634,1,2,82,47,7gkglopz9cjsysn2u6sbhuvc5,0,52.7,22.8,2024-08-24T16:41:47.145Z,2024-08-24T16:41:47Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5168642273,140,66.1,5168642281,213,0.29,5168642271,56,Center,5168642269,3,,5168642277,212,14.7,5168642275,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596245,914,1,2,82,47,a9vw7ikerpr4cuweeeka5aneg,0,17.8,76.9,2024-08-24T16:41:47.489Z,2024-08-24T16:41:48Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168642391,56,Back,5168642389,3,,5168642395,141,72.3,5168642393,140,44.7,5168642399,213,6.17,5168642397,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596287,635,1,2,82,49,7gkglopz9cjsysn2u6sbhuvc5,1,58.3,33.0,2024-08-24T16:41:49.502Z,2024-08-24T16:41:50Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5168642563,140,67.5,5168642559,155,,5168642567,212,14.4,5168642569,213,0.84,5168642561,56,Center,5168642565,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596325,636,1,2,82,50,7gkglopz9cjsysn2u6sbhuvc5,1,67.5,48.7,2024-08-24T16:41:50.558Z,2024-08-24T16:58:53Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5168642725,213,2.31,5168642721,141,60.3,5168642723,212,10.6,5168728907,3,,5168642719,140,60.7,5168642717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596357,637,1,2,82,53,7gkglopz9cjsysn2u6sbhuvc5,1,60.7,60.3,2024-08-24T16:41:52.973Z,2024-08-24T16:41:54Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5168642909,56,Left,5168642911,140,58.2,5168642915,212,17.0,5168642913,141,85.0,5168642917,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596547,638,1,2,82,54,7gkglopz9cjsysn2u6sbhuvc5,1,58.4,85.1,2024-08-24T16:41:54.494Z,2024-08-24T16:42:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5168643859,140,82.0,5168643863,212,25.1,5168643857,56,Left,5168643865,213,0.16,5168643861,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596583,639,1,2,83,4,7gkglopz9cjsysn2u6sbhuvc5,1,91.6,93.0,2024-08-24T16:42:04.621Z,2024-08-24T16:42:06Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5168644035,140,65.3,5168644039,212,27.7,5168644037,141,90.5,5168644041,213,3.20,5168644033,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596625,640,1,2,83,7,7gkglopz9cjsysn2u6sbhuvc5,1,65.3,90.5,2024-08-24T16:42:06.774Z,2024-08-24T16:42:08Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5168644265,140,80.2,5168644267,141,96.3,5168644271,213,0.25,5168644269,212,16.1,5168644263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596631,641,3,2,83,8,7gkglopz9cjsysn2u6sbhuvc5,0,80.9,93.2,2024-08-24T16:42:07.824Z,2024-08-24T17:14:37Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5168644581,233,915,5168644305,286,,5168644303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596649,915,7,2,83,8,a9vw7ikerpr4cuweeeka5aneg,1,19.1,6.8,2024-08-24T16:42:07.825Z,2024-08-24T17:14:36Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168644463,285,,5168644531,233,641,5168644461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596671,642,83,2,83,10,7gkglopz9cjsysn2u6sbhuvc5,0,80.5,96.3,2024-08-24T16:42:09.790Z,2024-08-24T16:47:29Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5168678961,399,5lu7bn7uec3zjqpoi1x81gbu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596659,916,61,2,83,10,a9vw7ikerpr4cuweeeka5aneg,0,19.1,3.5,2024-08-24T16:42:10.714Z,2024-08-24T16:42:11Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168644507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596729,643,5,2,83,11,7gkglopz9cjsysn2u6sbhuvc5,1,80.2,101.8,2024-08-24T16:42:11.666Z,2024-08-24T17:11:20Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5168644861,347,,5168644859,56,Left,5168644923,233,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596683,917,5,2,83,11,a9vw7ikerpr4cuweeeka5aneg,0,19.8,-1.8,2024-08-24T16:42:11.666Z,2024-08-24T16:42:18Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168644653,56,Back,5168644953,233,643,5168644655,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596901,645,1,2,83,23,7gkglopz9cjsysn2u6sbhuvc5,0,80.0,100.0,2024-08-24T16:42:23.550Z,2024-08-24T16:42:25Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5168645729,107,,5168645753,213,4.88,5168645731,56,Center,5168645747,212,26.3,5168645737,140,84.3,5168645755,1,,5168645743,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712596925,918,12,2,83,27,a9vw7ikerpr4cuweeeka5aneg,1,11.9,33.4,2024-08-24T16:42:27.122Z,2024-08-24T16:42:28Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5168645893,213,5.55,5168645885,56,Back,5168645891,212,20.3,5168645889,141,13.4,5168645887,140,26.3,5168645957,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597037,920,1,2,83,30,a9vw7ikerpr4cuweeeka5aneg,0,22.2,6.1,2024-08-24T16:42:29.987Z,2024-08-24T16:42:34Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,,5168646501,155,,5168646505,140,53.2,5168646513,1,,5168646503,56,Center,5168646511,213,0.44,5168646509,212,36.1,5168646507,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597021,646,44,2,83,33,7gkglopz9cjsysn2u6sbhuvc5,1,44.2,72.2,2024-08-24T16:42:32.789Z,2024-08-24T17:14:05Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5168646683,233,921,5168646429,285,,5168646427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597049,921,44,2,83,33,a9vw7ikerpr4cuweeeka5aneg,0,55.8,27.8,2024-08-24T16:42:32.790Z,2024-08-24T17:14:06Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5168646547,286,,5168646721,233,646,5168646545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597097,647,1,2,83,33,7gkglopz9cjsysn2u6sbhuvc5,1,39.8,74.1,2024-08-24T16:42:33.230Z,2024-08-24T16:42:36Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5168646867,141,59.3,5168646869,212,10.1,5168646863,56,Back,5168646859,3,,5168646865,140,39.2,5168646871,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597107,648,44,2,83,36,7gkglopz9cjsysn2u6sbhuvc5,1,40.8,63.0,2024-08-24T16:42:36.215Z,2024-08-24T16:42:40Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5168646899,56,Back,5168646903,285,,5168646961,233,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597103,922,44,2,83,36,a9vw7ikerpr4cuweeeka5aneg,0,59.2,37.0,2024-08-24T16:42:36.216Z,2024-08-24T16:42:39Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5168646887,56,Center,5168646889,286,,5168646995,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597185,649,1,2,83,36,7gkglopz9cjsysn2u6sbhuvc5,0,37.3,59.0,2024-08-24T16:42:36.598Z,2024-08-24T16:42:41Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5168647333,141,57.5,5168647327,3,,5168647329,56,Back,5168647331,140,39.7,5168647337,213,5.90,5168647335,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597109,923,61,2,83,37,a9vw7ikerpr4cuweeeka5aneg,1,56.8,34.3,2024-08-24T16:42:36.823Z,2024-08-24T16:42:37Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5168646919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597469,651,61,2,83,40,7gkglopz9cjsysn2u6sbhuvc5,1,43.9,25.8,2024-08-24T16:42:39.904Z,2024-08-24T16:47:16Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5168648957,56,Back,5168648991,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597521,652,5,2,83,40,7gkglopz9cjsysn2u6sbhuvc5,0,48.0,-1.6,2024-08-24T16:42:40.092Z,2024-08-24T17:11:21Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5168649289,56,Back,5168677859,233,924,5168649291,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597631,924,5,2,83,40,a9vw7ikerpr4cuweeeka5aneg,1,52.0,101.6,2024-08-24T16:42:40.092Z,2024-08-24T17:11:20Z,cphvg2nexeks2vwd2ezb4zuok,O. Kouassi,,,5168649909,56,Left,5168677781,233,652,5168649911,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597683,925,1,2,84,9,a9vw7ikerpr4cuweeeka5aneg,0,50.7,100.0,2024-08-24T16:43:08.787Z,2024-08-24T16:43:10Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5168650229,107,,5168650285,238,,5168650235,141,91.8,5168650231,56,Left,5168650233,140,67.5,5168650239,213,5.91,5168650237,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597817,654,1,2,84,15,7gkglopz9cjsysn2u6sbhuvc5,1,24.5,5.9,2024-08-24T16:43:14.838Z,2024-08-24T16:43:15Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5168651003,213,1.71,5168650995,56,Back,5168650999,141,27.7,5168651001,212,15.0,5168650997,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597869,655,1,2,84,15,7gkglopz9cjsysn2u6sbhuvc5,1,22.5,27.7,2024-08-24T16:43:15.655Z,2024-08-24T16:43:18Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5168651321,56,Back,5168651325,141,48.2,5168651323,140,10.6,5168651329,213,2.30,5168651327,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597921,656,1,2,84,18,7gkglopz9cjsysn2u6sbhuvc5,0,10.9,48.4,2024-08-24T16:43:18.633Z,2024-08-24T16:43:22Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5168651651,212,40.3,5168651643,155,,5168651655,1,,5168651647,140,44.3,5168651649,141,19.1,5168651653,213,5.77,5168651645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712597939,926,8,2,84,22,a9vw7ikerpr4cuweeeka5aneg,1,52.9,84.2,2024-08-24T16:43:22.515Z,2024-08-24T16:43:23Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5168651779,15,,5168651751,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
