id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2703431347,689,1,2,71,31,b2vft81kyjurzbmekvgrqwr64,1,75.3,20.4,2024-07-26T18:30:00.323Z,2024-07-27T17:06:13Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,1.0,5119759657,224,,5118051627,1,,5118051945,210,13,5118051613,2,,5118051947,154,,5118051625,213,1.06,5119759659,20,,5118051615,155,,5118051623,212,32.8,5118051617,56,Center,5118051619,140,90.7,5118051621,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,
2703431353,690,13,2,71,34,b2vft81kyjurzbmekvgrqwr64,1,87.8,59.9,2024-07-26T18:30:03.299Z,2024-07-27T17:06:31Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5118052031,154,,5118052041,108,,5118051653,56,Center,5118051651,17,,5118052043,328,,5118051759,20,,5118052033,55,689,5118052029,29,,5118052039,103,77.8,5119760189,74,,5118293849,160,,5118052047,231,50.7,5118052037,102,45.7,5118052045,230,99.0,,,,,,,,,,,,,,,,,,
2703431359,691,5,2,71,34,b2vft81kyjurzbmekvgrqwr64,0,101.2,43.0,2024-07-26T18:30:03.781Z,2024-07-26T19:20:49Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5118051697,346,,5118051737,233,700,5118051695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431345,700,5,2,71,34,f1h34qp5zbfl489q8vnkhiq9s,1,-1.2,57.0,2024-07-26T18:30:03.781Z,2024-07-26T18:30:05Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5118051717,233,691,5118051585,346,,5118051583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431475,702,1,2,71,49,f1h34qp5zbfl489q8vnkhiq9s,1,4.5,60.6,2024-07-26T18:30:18.284Z,2024-07-27T17:06:43Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118052367,212,6.6,5118052363,140,3.7,5118052365,141,51.0,5118052375,237,,5118052359,124,,5118052361,56,Back,5118052369,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431511,703,1,2,71,52,f1h34qp5zbfl489q8vnkhiq9s,1,6.7,54.4,2024-07-26T18:30:21.796Z,2024-07-27T17:06:51Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5118052581,140,8.0,5118052579,56,Back,5118052585,212,17.2,5118052587,213,1.49,5118052583,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431517,704,1,2,71,55,f1h34qp5zbfl489q8vnkhiq9s,0,9.0,87.8,2024-07-26T18:30:24.829Z,2024-07-27T17:06:54Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118052615,157,,5118052627,1,,5118052623,212,35.9,5118052617,56,Back,5118052625,213,5.95,5118052619,140,41.3,5118052621,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431591,693,3,2,72,1,b2vft81kyjurzbmekvgrqwr64,1,64.6,45.6,2024-07-26T18:30:30.763Z,2024-07-27T17:07:09Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5118053005,56,Center,5118053063,233,705,5119761937,464,,5118053007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431557,705,45,2,72,1,f1h34qp5zbfl489q8vnkhiq9s,0,35.4,54.4,2024-07-26T18:30:30.763Z,2024-07-26T18:30:36Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5118052785,285,,5118053091,233,693,5118052783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431573,706,83,2,72,4,f1h34qp5zbfl489q8vnkhiq9s,0,29.4,33.4,2024-07-26T18:30:33.276Z,2024-07-26T18:31:44Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5118056011,399,dwuxps3jv2852642q000wep6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431619,694,1,2,72,6,b2vft81kyjurzbmekvgrqwr64,1,77.9,86.5,2024-07-26T18:30:35.123Z,2024-07-27T17:07:22Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5118053183,140,63.5,5118053187,212,15.3,5118053185,141,82.7,5118053181,56,Left,5118053189,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431633,695,1,2,72,9,b2vft81kyjurzbmekvgrqwr64,1,65.7,82.3,2024-07-26T18:30:38.314Z,2024-07-26T18:30:40Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5118053263,140,81.3,5118053267,212,17.3,5118053269,213,0.33,5118053265,141,90.5,5118053261,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431639,696,1,2,72,11,b2vft81kyjurzbmekvgrqwr64,0,77.6,92.2,2024-07-26T18:30:40.466Z,2024-07-27T17:07:30Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5118053329,212,7.0,5118053331,213,5.26,5118053325,140,81.1,5118053327,141,83.4,5118053323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431657,707,8,2,72,13,f1h34qp5zbfl489q8vnkhiq9s,1,17.9,13.7,2024-07-26T18:30:42.596Z,2024-07-27T17:07:46Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5119763383,383,,5118053415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431695,709,1,2,72,14,f1h34qp5zbfl489q8vnkhiq9s,1,19.5,14.1,2024-07-26T18:30:43.356Z,2024-07-26T18:30:48Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5118053557,141,14.0,5118053561,212,26.1,5118053553,140,44.4,5118053563,213,6.28,5118053547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431699,710,61,2,72,16,f1h34qp5zbfl489q8vnkhiq9s,0,44.4,14.0,2024-07-26T18:30:46.011Z,2024-07-27T17:07:54Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5118053571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431731,699,1,2,72,19,b2vft81kyjurzbmekvgrqwr64,1,55.4,46.2,2024-07-26T18:30:48.338Z,2024-07-27T17:08:09Z,lu9bber07etravimh00k745x,J. Bøge,,,5118053721,56,Center,5118053729,213,0.05,5118053725,141,47.2,5118053727,212,14.5,5118053723,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431737,700,1,2,72,23,b2vft81kyjurzbmekvgrqwr64,0,65.5,34.5,2024-07-26T18:30:52.650Z,2024-07-26T18:31:02Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5118053813,233,711,5118053817,286,,5118053751,140,66.4,5118053755,212,1.0,5118053811,236,,5118053753,141,34.9,5118053757,213,0.28,5118053749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431735,711,74,2,72,23,f1h34qp5zbfl489q8vnkhiq9s,1,23.7,65.5,2024-07-26T18:30:52.651Z,2024-07-26T18:56:41Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118053819,233,700,5118053745,56,Back,5118053747,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431789,712,4,2,72,28,f1h34qp5zbfl489q8vnkhiq9s,1,39.3,69.1,2024-07-26T18:30:57.595Z,2024-07-26T18:30:59Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5118053989,56,Back,5118053997,265,,5118053987,13,,5118053993,152,,5118054001,286,,5118054025,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703431793,701,4,2,72,28,b2vft81kyjurzbmekvgrqwr64,0,60.7,30.9,2024-07-26T18:30:57.596Z,2024-07-26T20:13:19Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5118054009,13,,5118054011,56,Center,5118054061,233,712,5118054015,265,,5118054013,152,,5118054017,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432131,713,18,2,73,15,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-07-26T18:31:44.937Z,2024-07-26T18:31:45Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5118056031,44,Midfielder,5118056029,42,,5118056061,55,714,5118056033,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432135,714,19,2,73,15,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-07-26T18:31:44.938Z,2024-07-26T20:37:53Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5118056041,42,,5118056091,293,3,5118056049,44,Midfielder,5118056045,145,8,5118056051,55,713,5118063139,292,5,5118056047,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432235,715,1,2,73,26,f1h34qp5zbfl489q8vnkhiq9s,1,40.0,61.5,2024-07-26T18:31:55.116Z,2024-07-27T17:09:18Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5118056599,141,72.8,5118056591,5,,5118056603,213,2.66,5118056595,56,Back,5118056597,140,25.9,5118056593,152,,5118056601,212,16.7,5118056609,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432253,716,1,2,73,28,f1h34qp5zbfl489q8vnkhiq9s,1,38.9,63.4,2024-07-26T18:31:57.819Z,2024-07-26T18:31:59Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5118056685,140,25.4,5118056693,213,2.67,5118056689,141,73.9,5118056681,56,Back,5118056691,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432261,717,1,2,73,29,f1h34qp5zbfl489q8vnkhiq9s,1,25.0,74.1,2024-07-26T18:31:58.963Z,2024-07-26T18:32:00Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118056731,141,96.5,5118056729,140,37.6,5118056735,213,0.86,5118056733,212,20.2,5118056727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432281,718,1,2,73,30,f1h34qp5zbfl489q8vnkhiq9s,1,37.4,96.3,2024-07-26T18:31:59.829Z,2024-07-26T18:32:01Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5118056837,212,15.0,5118056833,140,25.6,5118056835,141,83.8,5118056839,213,3.74,5118056831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432297,719,1,2,73,32,f1h34qp5zbfl489q8vnkhiq9s,1,23.0,81.5,2024-07-26T18:32:01.379Z,2024-07-26T18:32:03Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118056923,56,Back,5118056927,141,90.3,5118056931,213,0.27,5118056929,212,22.6,5118056925,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432315,720,1,2,73,34,f1h34qp5zbfl489q8vnkhiq9s,1,43.6,90.3,2024-07-26T18:32:03.459Z,2024-07-26T18:32:05Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5118057003,56,Back,5118057007,141,96.8,5118057009,212,17.6,5118057005,140,27.4,5118057011,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432319,721,1,2,73,35,f1h34qp5zbfl489q8vnkhiq9s,0,27.8,96.8,2024-07-26T18:32:04.580Z,2024-07-27T17:09:38Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5118057033,141,62.0,5118057037,213,5.75,5118057027,157,,5118057035,212,46.8,5118057039,1,,5118057031,140,66.2,5118057029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432347,703,1,2,73,37,b2vft81kyjurzbmekvgrqwr64,0,36.1,36.4,2024-07-26T18:32:06.362Z,2024-07-26T18:32:10Z,lu9bber07etravimh00k745x,J. Bøge,,,5118057185,213,0.83,5118057177,56,Center,5118057183,212,35.2,5118057187,1,,5118057175,3,,5118057181,141,74.7,5118057179,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432395,722,1,2,73,41,f1h34qp5zbfl489q8vnkhiq9s,1,44.8,26.1,2024-07-26T18:32:10.972Z,2024-07-26T18:32:15Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5118057383,141,23.6,5118057387,213,3.21,5118057385,212,23.6,5118057379,56,Back,5118057381,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432425,723,1,2,73,46,f1h34qp5zbfl489q8vnkhiq9s,1,23.8,23.6,2024-07-26T18:32:15.651Z,2024-07-26T18:32:20Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5118057531,212,8.2,5118057529,141,34.6,5118057525,56,Back,5118057533,213,1.99,5118057527,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432435,724,1,2,73,50,f1h34qp5zbfl489q8vnkhiq9s,1,20.3,36.1,2024-07-26T18:32:19.883Z,2024-07-26T18:32:21Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5118057593,213,4.97,5118057587,140,22.6,5118057585,56,Back,5118057591,212,9.6,5118057589,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432443,725,1,2,73,51,f1h34qp5zbfl489q8vnkhiq9s,1,22.8,22.2,2024-07-26T18:32:20.875Z,2024-07-26T18:32:22Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5118057635,141,36.3,5118057639,213,0.69,5118057631,56,Back,5118057637,212,15.1,5118057633,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432469,726,1,2,73,53,f1h34qp5zbfl489q8vnkhiq9s,1,33.6,40.4,2024-07-26T18:32:22.603Z,2024-07-26T18:32:26Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5118057805,212,23.0,5118057799,56,Back,5118057807,213,1.84,5118057803,141,73.0,5118057801,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432513,727,1,2,73,56,f1h34qp5zbfl489q8vnkhiq9s,1,28.8,74.4,2024-07-26T18:32:26.084Z,2024-07-26T18:32:32Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118058045,141,95.0,5118058043,140,85.2,5118058047,212,60.9,5118058051,1,,5118058049,213,0.23,5118058041,56,Left,5118058039,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432529,728,1,2,74,2,f1h34qp5zbfl489q8vnkhiq9s,0,87.0,87.7,2024-07-26T18:32:31.858Z,2024-07-27T17:10:56Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5118058147,140,93.6,5118058143,155,,5118058151,212,23.4,5118058145,56,Center,5119772419,20,,5119772417,223,,5118058149,141,54.9,5118058141,2,,5118058153,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432535,704,12,2,74,4,b2vft81kyjurzbmekvgrqwr64,1,7.1,47.2,2024-07-26T18:32:33.921Z,2024-07-27T17:11:07Z,lu9bber07etravimh00k745x,J. Bøge,,,5118058183,141,16.2,5118058187,213,4.96,5118058185,212,21.7,5118058179,56,Back,5118058181,140,12.1,5118058189,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432587,729,1,2,74,9,f1h34qp5zbfl489q8vnkhiq9s,1,75.6,96.0,2024-07-26T18:32:38.130Z,2024-07-26T18:32:39Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5118058443,56,Left,5118058447,141,86.6,5118058451,213,4.08,5118058445,140,71.1,5118058449,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432597,730,1,2,74,10,f1h34qp5zbfl489q8vnkhiq9s,1,70.3,86.5,2024-07-26T18:32:39.763Z,2024-07-26T18:32:41Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5118058511,140,73.1,5118058513,141,95.9,5118058517,213,1.14,5118058515,212,7.0,5118058509,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432631,731,1,2,74,12,f1h34qp5zbfl489q8vnkhiq9s,1,73.3,93.9,2024-07-26T18:32:41.178Z,2024-07-26T18:32:44Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5118058671,140,69.7,5118058675,212,11.9,5118058673,141,77.3,5118058677,213,4.39,5118058669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432665,732,1,2,74,15,f1h34qp5zbfl489q8vnkhiq9s,1,66.6,71.7,2024-07-26T18:32:44.442Z,2024-07-26T18:32:48Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5118058871,141,41.5,5118058867,56,Center,5118058869,140,65.5,5118058873,212,20.6,5118058875,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432685,733,1,2,74,19,f1h34qp5zbfl489q8vnkhiq9s,1,64.0,35.2,2024-07-26T18:32:48.730Z,2024-07-26T18:32:50Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5118058961,140,59.2,5118058959,56,Center,5118058965,212,15.1,5118058963,141,56.1,5118058967,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432709,734,1,2,74,21,f1h34qp5zbfl489q8vnkhiq9s,1,59.2,56.3,2024-07-26T18:32:50.235Z,2024-07-26T18:32:52Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5118059097,212,11.5,5118059093,140,51.0,5118059099,213,3.86,5118059095,141,45.2,5118059091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432727,735,1,2,74,23,f1h34qp5zbfl489q8vnkhiq9s,1,50.8,44.8,2024-07-26T18:32:52.586Z,2024-07-26T18:32:54Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5118059175,140,61.8,5118059179,212,13.8,5118059173,56,Center,5118059177,141,55.8,5118059181,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703743053,909,83,2,74,24,b2vft81kyjurzbmekvgrqwr64,1,35.1,52.2,2024-07-26T18:32:53.435Z,2024-07-27T17:11:43Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5119774291,399,4yyiv4t6irqpeayug5qgvmkmh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432737,736,1,2,74,25,f1h34qp5zbfl489q8vnkhiq9s,1,62.6,59.6,2024-07-26T18:32:54.530Z,2024-07-26T18:32:56Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5118059249,56,Left,5118059253,141,84.4,5118059257,213,2.03,5118059255,212,18.8,5118059251,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432741,737,1,2,74,27,f1h34qp5zbfl489q8vnkhiq9s,0,54.7,85.0,2024-07-26T18:32:56.459Z,2024-07-26T18:33:02Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118059279,141,84.1,5118059275,56,Left,5118059283,213,6.26,5118059277,140,80.6,5118059281,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432779,706,1,2,74,31,b2vft81kyjurzbmekvgrqwr64,0,21.5,2.3,2024-07-26T18:33:00.267Z,2024-07-27T17:12:05Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5118059465,213,0.15,5118059457,56,Back,5118059461,141,7.6,5118059463,212,24.3,5118059459,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432809,739,1,2,74,35,f1h34qp5zbfl489q8vnkhiq9s,1,53.8,93.2,2024-07-26T18:33:04.211Z,2024-07-26T18:33:07Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5118059649,212,13.0,5118059645,140,56.1,5118059651,213,4.90,5118059647,141,74.4,5118059643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432837,740,1,2,74,38,f1h34qp5zbfl489q8vnkhiq9s,1,47.5,73.6,2024-07-26T18:33:07.482Z,2024-07-26T18:33:11Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5118059799,212,27.7,5118059797,141,33.0,5118059793,56,Back,5118059801,213,4.63,5118059795,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432853,707,83,2,74,39,b2vft81kyjurzbmekvgrqwr64,0,19.6,93.5,2024-07-26T18:33:08.521Z,2024-07-26T19:01:32Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5118137197,399,eas91my7qw7etoha5plxfk9yi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432869,741,1,2,74,41,f1h34qp5zbfl489q8vnkhiq9s,1,53.1,13.5,2024-07-26T18:33:11.106Z,2024-07-27T17:12:22Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5118060025,212,20.8,5118060017,56,Right,5118060019,140,71.4,5118060021,141,1.9,5118060029,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703743999,910,45,2,74,45,b2vft81kyjurzbmekvgrqwr64,0,30.7,94.2,2024-07-26T18:33:14.684Z,2024-07-27T17:13:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5119780081,285,,5119780077,56,Back,5119780083,233,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703743995,936,3,2,74,45,f1h34qp5zbfl489q8vnkhiq9s,1,69.3,5.8,2024-07-26T18:33:14.684Z,2024-07-27T17:54:11Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5119913797,233,910,5119780059,464,,5119780053,56,Right,5119780057,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432895,742,1,2,74,46,f1h34qp5zbfl489q8vnkhiq9s,0,70.6,11.7,2024-07-26T18:33:15.906Z,2024-07-27T17:13:09Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5118060171,212,16.2,5118060167,140,71.7,5118060173,213,1.50,5118060165,56,Center,5118060169,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703433615,724,8,2,74,47,b2vft81kyjurzbmekvgrqwr64,1,34.0,61.1,2024-07-26T18:33:16.210Z,2024-07-27T17:13:12Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5118064165,56,Back,5119778891,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432905,743,1,2,74,51,f1h34qp5zbfl489q8vnkhiq9s,1,70.9,37.7,2024-07-26T18:33:20.382Z,2024-07-26T18:33:21Z,4yyiv4t6irqpeayug5qgvmkmh,B. Hvidt,,,5118060223,140,43.7,5118060233,213,3.27,5118060225,141,32.2,5118060229,212,28.8,5118060221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432917,744,1,2,74,52,f1h34qp5zbfl489q8vnkhiq9s,1,43.7,32.2,2024-07-26T18:33:21.626Z,2024-07-26T18:33:25Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5118060321,141,7.9,5118060327,213,5.40,5118060315,56,Right,5118060325,212,21.4,5118060317,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432941,745,1,2,74,58,f1h34qp5zbfl489q8vnkhiq9s,1,55.9,6.7,2024-07-26T18:33:28.002Z,2024-07-26T18:33:29Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5118060447,212,33.6,5118060443,140,30.6,5118060451,1,,5118060449,213,2.48,5118060445,141,36.9,5118060441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432965,746,1,2,74,59,f1h34qp5zbfl489q8vnkhiq9s,1,29.6,37.1,2024-07-26T18:33:29.026Z,2024-07-26T18:33:31Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5118060583,213,2.16,5118060575,56,Back,5118060579,141,60.2,5118060577,140,19.7,5118060581,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703432981,747,1,2,75,2,f1h34qp5zbfl489q8vnkhiq9s,1,19.8,63.1,2024-07-26T18:33:31.745Z,2024-07-26T18:34:02Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5118060661,56,Back,5118060669,213,0.98,5118060665,141,96.0,5118060667,212,27.0,5118060663,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703433003,748,1,2,75,4,f1h34qp5zbfl489q8vnkhiq9s,0,30.4,95.3,2024-07-26T18:33:33.818Z,2024-07-26T18:33:36Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5118060773,212,19.9,5118060769,140,46.3,5118060775,213,5.71,5118060771,141,79.3,5118060767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
